altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,ascent,battery_soc,descent,grade,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
27.799999999999955,103.0,0,0.0,27.799999999999955,9.315,2,105,15.5,53.0,50.3908625,-84.4788804,181.0,29.0,88.5,9.315,2022-08-17 22:13:47,,,,,,,2022,8,17,22,2.9,272.0
27.600000000000023,104.0,0,9.6,27.600000000000023,9.503,2,105,16.0,54.0,50.3909213,-84.4787674,163.0,25.5,82.0,9.503,2022-08-17 22:13:48,0.0,88.0,0.0,-2.56,,,2022,8,17,22,2.9,272.0
27.399999999999977,105.0,0,19.2,27.399999999999977,9.691,2,106,16.5,54.5,50.39098,-84.4786545,160.0,21.5,75.5,9.691,2022-08-17 22:13:49,0.0,,0.0,-2.62,23.0,,2022,8,17,22,2.9,272.0
26.799999999999955,104.0,0,29.02,26.799999999999955,9.957,2,106,17.0,55.5,50.3910391,-84.4785363,152.0,18.0,69.5,9.957,2022-08-17 22:13:50,0.0,,1.0,-2.77,23.0,57.0,2022,8,17,22,2.9,272.0
26.399999999999977,97.0,0,38.95,26.399999999999977,10.053,2,106,17.0,58.0,50.3911034,-84.4784259,141.0,16.0,64.0,10.053,2022-08-17 22:13:51,0.0,,1.0,-3.05,23.0,60.0,2022,8,17,22,2.9,272.0
25.799999999999955,69.0,0,49.0,25.799999999999955,10.046,2,104,15.5,61.0,50.3911717,-84.4783075,133.0,14.5,59.0,10.046,2022-08-17 22:13:52,0.0,,1.0,-3.41,23.0,63.0,2022,8,17,22,2.9,272.0
25.399999999999977,41.0,0,59.28,25.399999999999977,10.378,2,104,14.0,64.0,50.39124,-84.478189,125.0,13.5,54.0,10.378,2022-08-17 22:13:53,0.0,,2.0,-3.8,23.0,66.0,2022,8,17,22,2.9,272.0
24.799999999999955,12.0,0,69.81,24.799999999999955,10.474,2,105,13.0,67.5,50.3913078,-84.4780716,117.0,12.0,49.5,10.474,2022-08-17 22:13:54,0.0,,3.0,-4.2,23.0,69.0,2022,8,17,22,2.9,272.0
24.0,0.0,0,80.68,24.0,10.655,2,105,11.5,70.5,50.3913809,-84.4779527,0.0,11.0,44.5,10.655,2022-08-17 22:13:55,0.0,,3.0,-4.36,23.0,72.0,2022,8,17,22,2.9,272.0
23.399999999999977,0.0,0,91.81,23.399999999999977,11.34,2,106,10.5,74.0,50.3914522,-84.4778192,0.0,10.0,39.5,11.34,2022-08-17 22:13:56,0.0,,4.0,-4.41,23.0,76.0,2022,8,17,22,2.9,272.0
22.600000000000023,0.0,0,103.61,22.600000000000023,11.388,2,106,9.0,77.0,50.3915308,-84.4776892,0.0,8.5,34.5,11.388,2022-08-17 22:13:57,0.0,,4.0,-4.49,23.0,79.0,2022,8,17,22,2.9,272.0
21.799999999999955,0.0,0,114.99,21.799999999999955,11.538,2,107,8.0,80.0,50.3916023,-84.4775553,0.0,7.5,30.0,11.538,2022-08-17 22:13:58,0.0,,4.0,-4.64,23.0,82.0,2022,8,17,22,2.9,272.0
20.799999999999955,0.0,0,127.24,20.799999999999955,11.819,2,107,6.5,83.5,50.3916826,-84.4774123,0.0,6.0,25.0,11.819,2022-08-17 22:13:59,0.0,,5.0,-4.89,23.0,85.0,2022,8,17,22,2.9,272.0
20.0,0.0,0,138.36,20.0,12.053,2,107,5.5,86.5,50.3917588,-84.4772913,0.0,5.0,20.0,12.053,2022-08-17 22:14:00,0.0,,6.0,-5.23,23.0,88.0,2022,8,17,22,2.9,272.0
19.200000000000045,1.0,0,153.18,19.200000000000045,12.599,2,107,4.0,90.0,50.3918575,-84.4771265,0.0,4.0,15.5,12.599,2022-08-17 22:14:01,0.0,,7.0,-5.62,23.0,91.0,2022,8,17,22,2.9,272.0
18.0,17.0,0,166.86,18.0,12.501,2,106,3.0,93.0,50.3919534,-84.4769711,0.0,2.5,10.5,12.501,2022-08-17 22:14:02,0.0,,8.0,-6.08,23.0,94.0,2022,8,17,22,2.9,272.0
16.799999999999955,33.0,0,181.2,16.799999999999955,14.276,2,105,1.5,96.0,50.3920534,-84.4768165,0.0,1.5,5.5,14.276,2022-08-17 22:14:03,0.0,,9.0,-6.59,23.0,97.0,2022,8,17,22,2.9,272.0
15.600000000000023,68.0,0,195.87,15.600000000000023,14.585,2,106,0.0,99.5,50.3921445,-84.476644,18.0,0.0,1.0,14.585,2022-08-17 22:14:04,0.0,,10.0,-7.14,23.0,99.0,2022,8,17,22,2.9,272.0
14.0,87.0,0,210.34,14.0,14.87,2,106,14.0,79.0,50.3922321,-84.4764689,33.0,0.0,9.5,14.87,2022-08-17 22:14:05,0.0,,11.0,-7.64,23.0,81.0,2022,8,17,22,2.9,272.0
12.600000000000023,89.0,0,226.16,12.600000000000023,15.108,2,106,20.5,68.0,50.3923312,-84.4762886,47.0,3.5,21.0,15.108,2022-08-17 22:14:06,0.0,,13.0,-8.08,23.0,62.0,2022,8,17,22,2.9,272.0
11.399999999999977,92.0,0,241.49,11.399999999999977,15.12,2,104,20.0,67.5,50.3924356,-84.476107,60.0,10.0,34.5,15.12,2022-08-17 22:14:07,0.0,,14.0,-8.19,23.0,51.0,2022,8,17,22,2.9,272.0
10.199999999999989,94.0,0,256.53,10.199999999999989,14.986,2,105,20.0,69.0,50.3925345,-84.4759363,74.0,15.5,53.0,14.986,2022-08-17 22:14:08,0.0,,16.0,-8.02,23.0,47.0,2022,8,17,22,2.9,272.0
9.0,95.0,1,271.89,9.0,14.867,2,106,20.0,71.0,50.3926316,-84.4757606,148.0,21.0,71.5,14.867,2022-08-17 22:14:09,0.0,,16.0,-7.76,23.0,46.0,2022,8,17,22,2.9,272.0
7.800000000000011,93.0,1,286.52,7.800000000000011,14.754,2,105,19.0,67.0,50.3927333,-84.4756012,185.0,23.5,77.5,14.754,2022-08-17 22:14:10,0.0,,17.0,-7.45,23.0,45.0,2022,8,17,22,2.9,272.0
7.0,92.0,1,301.72,7.0,14.538,2,107,18.0,62.5,50.3928361,-84.4754332,170.0,22.0,74.0,14.538,2022-08-17 22:14:11,0.0,,19.0,-7.1,23.0,44.0,2022,8,17,22,2.9,272.0
6.199999999999989,91.0,1,316.23,6.199999999999989,14.083,2,109,19.0,64.0,50.3929408,-84.4752693,145.0,18.5,68.5,14.083,2022-08-17 22:14:12,0.0,,20.0,-6.76,23.0,45.0,2022,8,17,22,2.9,272.0
5.800000000000011,90.0,1,330.37,5.800000000000011,13.718,2,110,17.5,64.0,50.3930364,-84.4751146,139.0,18.0,61.0,13.718,2022-08-17 22:14:13,0.0,,21.0,-6.4,23.0,49.0,2022,8,17,22,2.9,272.0
5.0,88.0,1,344.27,5.0,13.536,2,111,21.5,75.5,50.3931273,-84.4749512,148.0,17.5,61.0,13.536,2022-08-17 22:14:14,0.0,,22.0,-6.02,23.0,54.0,2022,8,17,22,2.9,272.0
4.600000000000023,85.0,1,356.92,4.600000000000023,11.622,2,111,26.0,89.0,50.3932141,-84.4748138,161.0,17.5,62.0,11.622,2022-08-17 22:14:15,0.0,,23.0,-5.73,23.0,56.0,2022,8,17,22,2.9,272.0
4.199999999999989,55.0,2,367.88,4.199999999999989,10.208,2,111,25.0,98.5,50.3932814,-84.4746799,159.0,18.0,65.0,10.208,2022-08-17 22:14:16,0.0,,23.0,-5.5,23.0,56.0,2022,8,17,22,2.9,272.0
3.8000000000000114,25.0,2,378.26,3.8000000000000114,9.79,2,111,13.5,99.0,50.3933509,-84.4745676,158.0,21.0,71.5,9.79,2022-08-17 22:14:17,0.0,,24.0,-5.04,23.0,57.0,2022,8,17,22,2.9,272.0
3.6000000000000227,46.0,2,387.88,3.6000000000000227,9.112,2,112,2.0,100.0,50.3934102,-84.4744494,95.0,24.0,77.5,9.112,2022-08-17 22:14:18,0.0,,24.0,-4.44,23.0,57.0,2022,8,17,22,2.9,272.0
3.3999999999999773,68.0,2,397.03,3.3999999999999773,9.127,2,111,23.0,98.0,50.3934692,-84.4743493,108.0,30.0,89.5,9.127,2022-08-17 22:14:19,0.0,,25.0,-3.87,23.0,58.0,2022,8,17,22,2.9,272.0
3.1999999999999886,72.0,2,406.22,3.1999999999999886,9.006,2,111,38.0,98.0,50.3935286,-84.4742399,167.0,28.5,88.0,9.006,2022-08-17 22:14:20,0.0,,25.0,-3.36,23.0,58.0,2022,8,17,22,2.9,272.0
3.1999999999999886,74.0,2,415.55,3.1999999999999886,9.301,2,111,40.0,98.5,50.3935881,-84.4741301,254.0,24.5,83.5,9.301,2022-08-17 22:14:21,0.0,,25.0,-2.91,23.0,55.0,2022,8,17,22,2.9,272.0
3.1999999999999886,77.0,3,424.91,3.1999999999999886,9.477,2,111,36.0,97.5,50.3936509,-84.4740223,270.0,25.0,91.0,9.477,2022-08-17 22:14:22,0.0,,25.0,-2.49,23.0,52.0,2022,8,17,22,2.9,272.0
3.0,83.0,3,434.59,3.0,9.586,2,109,36.0,98.5,50.3937106,-84.4739123,305.0,27.5,94.0,9.586,2022-08-17 22:14:23,0.0,,25.0,-2.03,23.0,52.0,2022,8,17,22,2.9,272.0
3.0,92.0,3,444.42,3.0,9.791,2,108,35.5,99.5,50.3937743,-84.4737941,358.0,29.5,97.0,9.791,2022-08-17 22:14:24,0.0,,25.0,-1.57,23.0,47.0,2022,8,17,22,2.9,272.0
3.0,95.0,4,454.23,3.0,9.811,2,111,34.5,99.5,50.3938379,-84.4736848,405.0,31.0,99.0,9.811,2022-08-17 22:14:25,0.0,,25.0,-1.22,23.0,45.0,2022,8,17,22,2.9,272.0
3.0,96.0,4,464.32,3.0,10.122,2,110,32.5,98.0,50.3939019,-84.4735662,414.0,31.0,99.0,10.122,2022-08-17 22:14:26,0.0,,25.0,-0.97,22.0,45.0,2022,8,17,22,2.9,272.0
3.0,97.0,5,474.33,3.0,9.978,2,110,29.5,96.0,50.3939698,-84.4734483,399.0,30.0,98.0,9.978,2022-08-17 22:14:27,0.0,,25.0,-0.4,22.0,44.0,2022,8,17,22,2.9,272.0
3.0,87.0,5,483.95,3.0,9.516,2,110,27.0,94.0,50.3940329,-84.4733401,308.0,29.0,97.0,9.516,2022-08-17 22:14:28,0.0,,25.0,0.0,22.0,42.0,2022,8,17,22,2.9,272.0
3.1999999999999886,69.0,5,493.59,3.1999999999999886,9.508,2,110,8.5,88.5,50.3940931,-84.4732293,218.0,25.5,87.5,9.508,2022-08-17 22:14:29,0.0,,25.0,0.0,22.0,27.0,2022,8,17,22,2.9,272.0
3.1999999999999886,48.0,5,502.96,3.1999999999999886,9.234,2,109,5.0,83.0,50.3941521,-84.4731202,121.0,18.0,80.0,9.234,2022-08-17 22:14:30,0.0,,25.0,0.0,22.0,31.0,2022,8,17,22,2.9,272.0
3.0,59.0,5,511.99,3.0,9.089,2,110,13.5,77.5,50.3942148,-84.4730216,25.0,8.5,74.5,9.089,2022-08-17 22:14:31,0.0,,25.0,0.0,22.0,37.0,2022,8,17,22,2.9,272.0
3.0,85.0,5,521.11,3.0,9.082,2,111,21.0,73.5,50.3942738,-84.4729132,92.0,1.5,69.5,9.082,2022-08-17 22:14:32,0.0,,25.0,0.0,22.0,43.0,2022,8,17,22,2.9,272.0
2.8000000000000114,89.0,5,530.24,2.8000000000000114,9.103,2,111,23.0,81.0,50.3943297,-84.4728107,153.0,16.0,64.0,9.103,2022-08-17 22:14:33,0.0,,25.0,0.0,22.0,49.0,2022,8,17,22,2.9,272.0
2.8000000000000114,89.0,6,539.25,2.8000000000000114,9.213,2,111,27.5,86.0,50.3943884,-84.4727022,205.0,23.0,74.0,9.213,2022-08-17 22:14:34,0.0,,25.0,0.0,22.0,51.0,2022,8,17,22,2.9,272.0
2.8000000000000114,89.0,6,548.55,2.8000000000000114,9.203,2,109,26.5,83.0,50.3944478,-84.4726015,236.0,24.5,77.5,9.203,2022-08-17 22:14:35,0.0,,25.0,0.0,22.0,50.0,2022,8,17,22,2.9,272.0
2.8000000000000114,90.0,6,557.75,2.8000000000000114,9.186,2,108,27.5,84.0,50.3945072,-84.4724921,240.0,23.5,78.0,9.186,2022-08-17 22:14:36,0.0,,25.0,0.0,22.0,50.0,2022,8,17,22,2.9,272.0
2.8000000000000114,91.0,6,566.92,2.8000000000000114,9.388,2,108,34.0,96.5,50.39457,-84.4723931,253.0,23.0,81.5,9.388,2022-08-17 22:14:37,0.0,,25.0,0.0,22.0,51.0,2022,8,17,22,2.9,272.0
3.0,90.0,7,576.12,3.0,9.088,2,106,22.0,75.0,50.3946295,-84.4722837,209.0,23.0,85.0,9.088,2022-08-17 22:14:38,0.0,,25.0,0.0,22.0,52.0,2022,8,17,22,2.9,272.0
3.0,84.0,7,584.4,3.0,8.966,2,106,28.0,89.5,50.3946883,-84.472191,180.0,21.0,73.5,8.966,2022-08-17 22:14:39,0.0,,25.0,0.0,22.0,52.0,2022,8,17,22,2.9,272.0
3.1999999999999886,76.0,7,593.54,3.1999999999999886,8.314,2,103,23.5,97.5,50.394752,-84.4720928,167.0,21.5,73.0,8.314,2022-08-17 22:14:40,0.0,,25.0,0.0,22.0,52.0,2022,8,17,22,2.9,272.0
3.1999999999999886,66.0,7,601.76,3.1999999999999886,7.695,2,102,11.0,99.0,50.3948075,-84.4720004,142.0,24.0,81.0,7.695,2022-08-17 22:14:41,0.0,,25.0,0.0,22.0,35.0,2022,8,17,22,2.9,272.0
3.6000000000000227,47.0,7,609.17,3.6000000000000227,7.249,2,99,1.0,99.5,50.3948667,-84.4719273,139.0,26.0,86.5,7.249,2022-08-17 22:14:42,0.0,,25.0,0.0,22.0,28.0,2022,8,17,22,2.9,272.0
3.8000000000000114,29.0,7,616.18,3.8000000000000114,7.092,2,98,11.0,94.5,50.3949251,-84.4718643,136.0,24.0,74.5,7.092,2022-08-17 22:14:43,0.0,,25.0,0.0,22.0,62.0,2022,8,17,22,2.9,272.0
3.8000000000000114,46.0,7,623.42,3.8000000000000114,7.114,2,98,21.5,89.5,50.3949932,-84.4718094,57.0,22.5,62.5,7.114,2022-08-17 22:14:44,0.0,,25.0,0.0,22.0,96.0,2022,8,17,22,2.9,272.0
4.0,68.0,7,630.26,4.0,6.768,2,98,15.0,52.5,50.3950617,-84.4717813,41.0,11.0,56.0,6.768,2022-08-17 22:14:45,0.0,,25.0,0.0,22.0,100.0,2022,8,17,22,2.9,272.0
4.0,65.0,7,637.34,4.0,6.864,2,97,4.5,23.5,50.3951395,-84.4717807,30.0,0.0,53.0,6.864,2022-08-17 22:14:46,0.0,,25.0,0.0,22.0,100.0,2022,8,17,22,2.9,272.0
4.199999999999989,57.0,7,643.07,4.199999999999989,5.578,2,97,3.5,38.5,50.395198,-84.4717895,27.0,0.0,49.5,5.578,2022-08-17 22:14:47,0.0,,25.0,0.0,22.0,100.0,2022,8,17,22,2.9,272.0
4.199999999999989,54.0,7,647.52,4.199999999999989,3.701,2,96,2.0,54.0,50.3952443,-84.4717987,0.0,0.0,46.5,3.701,2022-08-17 22:14:48,0.0,,25.0,0.0,22.0,100.0,2022,8,17,22,2.9,272.0
4.399999999999977,52.0,7,650.28,4.399999999999977,2.601,2,97,1.0,69.0,50.3952766,-84.4718168,0.0,0.0,43.5,2.601,2022-08-17 22:14:49,0.0,,25.0,0.81,22.0,97.0,2022,8,17,22,2.9,272.0
4.399999999999977,46.0,7,652.99,4.399999999999977,2.798,2,97,11.5,84.5,50.3953038,-84.471826,2.0,4.5,40.0,2.798,2022-08-17 22:14:50,1.0,,25.0,1.47,22.0,93.0,2022,8,17,22,2.9,272.0
4.399999999999977,42.0,7,655.55,4.399999999999977,2.694,2,97,36.0,95.5,50.3953268,-84.4718352,40.0,14.5,39.0,2.694,2022-08-17 22:14:51,1.0,,25.0,1.42,22.0,72.0,2022,8,17,22,2.9,272.0
4.399999999999977,40.0,7,657.71,4.399999999999977,2.183,2,98,29.0,81.0,50.3953496,-84.4718443,53.0,16.5,50.0,2.183,2022-08-17 22:14:52,1.0,,25.0,1.46,22.0,29.0,2022,8,17,22,2.9,272.0
4.399999999999977,35.0,7,659.65,4.399999999999977,1.769,2,98,22.0,66.0,50.3953724,-84.4718534,59.0,18.5,61.0,1.769,2022-08-17 22:14:53,1.0,,25.0,1.6,22.0,33.0,2022,8,17,22,2.9,272.0
4.399999999999977,30.0,7,661.83,4.399999999999977,2.71,2,100,15.0,51.5,50.3953906,-84.4718714,64.0,20.5,72.0,2.71,2022-08-17 22:14:54,1.0,,25.0,1.7,22.0,37.0,2022,8,17,22,2.9,272.0
4.399999999999977,31.0,8,665.27,4.399999999999977,4.039,2,101,16.5,60.0,50.3954222,-84.4718986,75.0,21.0,71.5,4.039,2022-08-17 22:14:55,1.0,,25.0,0.8,22.0,42.0,2022,8,17,22,2.9,272.0
4.199999999999989,67.0,8,670.0,4.199999999999989,5.232,2,101,28.5,98.0,50.3954496,-84.4719527,92.0,20.0,57.0,5.232,2022-08-17 22:14:56,1.0,,25.0,0.0,22.0,46.0,2022,8,17,22,2.9,272.0
4.199999999999989,93.0,8,676.05,4.199999999999989,6.305,2,102,28.5,93.5,50.3954769,-84.4720343,402.0,27.0,75.5,6.305,2022-08-17 22:14:57,1.0,,25.0,0.0,22.0,49.0,2022,8,17,22,2.9,272.0
4.0,101.0,9,682.72,4.0,6.844,2,103,29.0,89.5,50.3954953,-84.4721252,451.0,34.5,93.5,6.844,2022-08-17 22:14:58,1.0,,25.0,0.0,22.0,44.0,2022,8,17,22,2.9,272.0
4.0,99.0,9,689.5,4.0,7.122,2,104,29.5,94.0,50.3955085,-84.4722217,417.0,36.5,99.5,7.122,2022-08-17 22:14:59,1.0,,25.0,0.0,22.0,43.0,2022,8,17,22,2.9,272.0
3.8000000000000114,95.0,9,696.84,3.8000000000000114,7.632,2,105,28.0,97.0,50.3955262,-84.4723288,337.0,34.5,97.0,7.632,2022-08-17 22:15:00,1.0,,26.0,-0.84,22.0,43.0,2022,8,17,22,2.9,272.0
3.6000000000000227,100.0,10,705.06,3.6000000000000227,8.129,2,104,25.0,92.0,50.395549,-84.4724395,333.0,29.0,91.5,8.129,2022-08-17 22:15:01,1.0,,26.0,-1.7,22.0,43.0,2022,8,17,22,2.9,272.0
3.3999999999999773,101.0,10,713.56,3.3999999999999773,8.253,2,104,28.5,94.5,50.3955771,-84.4725618,330.0,27.0,91.5,8.253,2022-08-17 22:15:02,1.0,,26.0,-1.84,22.0,43.0,2022,8,17,22,2.9,272.0
3.1999999999999886,102.0,10,722.08,3.1999999999999886,8.383,2,104,27.5,85.5,50.3956089,-84.4726713,322.0,27.0,91.5,8.383,2022-08-17 22:15:03,1.0,,26.0,-1.92,22.0,43.0,2022,8,17,22,2.9,272.0
3.0,103.0,11,730.72,3.0,8.676,2,103,25.0,82.5,50.3956405,-84.4727886,315.0,28.0,90.0,8.676,2022-08-17 22:15:04,1.0,,26.0,-1.96,22.0,42.0,2022,8,17,22,2.9,272.0
3.0,103.0,11,739.4,3.0,8.826,2,104,24.0,83.0,50.3956805,-84.4729047,307.0,28.5,89.0,8.826,2022-08-17 22:15:05,1.0,,27.0,-1.98,22.0,42.0,2022,8,17,22,2.9,272.0
2.8000000000000114,104.0,11,748.71,2.8000000000000114,8.858,2,103,24.5,84.0,50.3957224,-84.4730256,299.0,29.0,89.5,8.858,2022-08-17 22:15:06,1.0,,27.0,-1.93,22.0,42.0,2022,8,17,22,2.9,272.0
2.8000000000000114,103.0,11,758.02,2.8000000000000114,9.058,2,103,25.5,85.0,50.395768,-84.4731444,283.0,29.0,89.5,9.058,2022-08-17 22:15:07,1.0,,27.0,-1.81,22.0,46.0,2022,8,17,22,2.9,272.0
2.6000000000000227,101.0,12,767.4,2.6000000000000227,9.426,2,104,26.5,86.0,50.3958137,-84.4732723,274.0,29.5,90.0,9.426,2022-08-17 22:15:08,1.0,,27.0,-1.65,22.0,47.0,2022,8,17,22,2.9,272.0
2.3999999999999773,102.0,12,776.93,2.3999999999999773,9.234,2,104,26.0,84.0,50.3958545,-84.4733901,272.0,29.0,90.5,9.234,2022-08-17 22:15:09,1.0,,27.0,-1.46,22.0,47.0,2022,8,17,22,2.9,272.0
2.3999999999999773,103.0,12,786.35,2.3999999999999773,9.315,2,104,24.5,80.0,50.3958949,-84.4735158,287.0,28.0,90.0,9.315,2022-08-17 22:15:10,1.0,,27.0,-1.29,22.0,47.0,2022,8,17,22,2.9,272.0
2.1999999999999886,103.0,13,796.08,2.1999999999999886,9.42,2,104,26.5,85.0,50.3959363,-84.4736446,274.0,25.5,81.5,9.42,2022-08-17 22:15:11,1.0,,27.0,-1.19,22.0,48.0,2022,8,17,22,2.9,272.0
2.1999999999999886,103.0,13,805.69,2.1999999999999886,9.443,2,104,28.0,88.0,50.395982,-84.4737725,274.0,25.0,83.5,9.443,2022-08-17 22:15:12,1.0,,27.0,-1.14,21.0,47.0,2022,8,17,22,2.9,272.0
2.1999999999999886,102.0,13,815.03,2.1999999999999886,9.24,2,103,30.0,93.0,50.3960223,-84.4738978,280.0,25.5,86.5,9.24,2022-08-17 22:15:13,1.0,,28.0,-1.07,21.0,46.0,2022,8,17,22,2.9,272.0
2.1999999999999886,101.0,13,824.45,2.1999999999999886,9.152,2,104,30.5,95.5,50.3960638,-84.4740179,295.0,26.5,90.5,9.152,2022-08-17 22:15:14,1.0,,28.0,-0.49,21.0,44.0,2022,8,17,22,2.9,272.0
2.1999999999999886,101.0,14,833.7,2.1999999999999886,9.253,2,103,30.0,94.0,50.3961003,-84.4741455,303.0,28.5,94.0,9.253,2022-08-17 22:15:15,1.0,,28.0,0.0,21.0,44.0,2022,8,17,22,2.9,272.0
2.3999999999999773,100.0,14,843.17,2.3999999999999773,9.253,2,102,32.0,98.5,50.3961458,-84.4742642,317.0,30.5,93.0,9.253,2022-08-17 22:15:16,1.0,,28.0,0.0,21.0,46.0,2022,8,17,22,2.9,272.0
2.6000000000000227,100.0,14,852.34,2.6000000000000227,8.944,2,102,31.5,98.0,50.3961823,-84.4743915,324.0,30.0,92.5,8.944,2022-08-17 22:15:17,1.0,,28.0,0.0,21.0,48.0,2022,8,17,22,2.9,272.0
2.6000000000000227,99.0,15,861.22,2.6000000000000227,8.84,2,105,31.0,96.5,50.396223,-84.4745094,332.0,29.0,92.0,8.84,2022-08-17 22:15:18,1.0,,28.0,0.0,21.0,48.0,2022,8,17,22,2.9,272.0
2.8000000000000114,98.0,15,869.87,2.8000000000000114,8.677,2,104,30.0,95.0,50.3962595,-84.4746186,342.0,28.0,92.0,8.677,2022-08-17 22:15:19,1.0,,28.0,0.0,21.0,48.0,2022,8,17,22,2.9,272.0
3.0,96.0,15,878.63,3.0,8.649,2,104,27.5,93.0,50.3962958,-84.4747367,349.0,26.5,92.0,8.649,2022-08-17 22:15:20,1.0,,28.0,0.46,21.0,48.0,2022,8,17,22,2.9,272.0
3.3999999999999773,100.0,16,887.28,3.3999999999999773,8.476,2,105,28.0,94.5,50.3963321,-84.4748546,339.0,27.5,90.0,8.476,2022-08-17 22:15:21,1.0,,28.0,0.98,21.0,48.0,2022,8,17,22,2.9,272.0
3.6000000000000227,101.0,16,895.75,3.6000000000000227,8.47,2,104,29.0,96.0,50.3963689,-84.474965,338.0,28.0,87.5,8.47,2022-08-17 22:15:22,2.0,,28.0,1.21,21.0,47.0,2022,8,17,22,2.9,272.0
3.8000000000000114,100.0,17,903.88,3.8000000000000114,8.38,2,104,29.5,97.0,50.3964081,-84.4750699,352.0,27.5,89.0,8.38,2022-08-17 22:15:23,2.0,,28.0,1.47,21.0,45.0,2022,8,17,22,2.9,272.0
4.199999999999989,99.0,17,912.65,4.199999999999989,8.355,2,104,30.0,97.0,50.3964461,-84.475183,365.0,27.0,91.0,8.355,2022-08-17 22:15:24,2.0,,28.0,1.78,21.0,46.0,2022,8,17,22,2.9,272.0
4.399999999999977,98.0,17,920.77,4.399999999999977,8.204,2,104,30.5,97.5,50.3964821,-84.4752909,363.0,27.5,91.5,8.204,2022-08-17 22:15:25,2.0,,28.0,2.08,21.0,46.0,2022,8,17,22,2.9,272.0
4.800000000000011,97.0,18,928.98,4.800000000000011,8.004,2,105,31.0,98.0,50.3965188,-84.4754011,361.0,27.5,92.5,8.004,2022-08-17 22:15:26,3.0,,28.0,2.39,21.0,47.0,2022,8,17,22,2.9,272.0
5.199999999999989,96.0,18,937.07,5.199999999999989,7.905,2,106,33.5,99.0,50.3965553,-84.4755105,360.0,28.5,93.5,7.905,2022-08-17 22:15:27,3.0,,28.0,2.72,21.0,48.0,2022,8,17,22,2.9,272.0
5.399999999999977,94.0,18,945.01,5.399999999999977,7.694,2,106,35.0,99.5,50.3965874,-84.4756114,357.0,29.5,94.5,7.694,2022-08-17 22:15:28,3.0,,28.0,3.07,21.0,47.0,2022,8,17,22,2.9,272.0
5.800000000000011,95.0,19,952.45,5.800000000000011,7.433,2,104,33.5,99.0,50.396619,-84.4757108,351.0,29.0,94.5,7.433,2022-08-17 22:15:29,4.0,,28.0,3.41,21.0,47.0,2022,8,17,22,2.9,272.0
6.199999999999989,95.0,19,959.85,6.199999999999989,7.416,2,103,32.5,99.0,50.396651,-84.4758114,353.0,29.0,94.0,7.416,2022-08-17 22:15:30,4.0,,28.0,3.72,21.0,48.0,2022,8,17,22,2.9,272.0
6.600000000000023,97.0,19,966.88,6.600000000000023,6.787,2,103,31.0,98.5,50.3966828,-84.4759024,357.0,28.5,94.0,6.787,2022-08-17 22:15:31,4.0,,28.0,3.99,21.0,48.0,2022,8,17,22,2.9,272.0
7.0,99.0,20,973.43,7.0,6.591,2,103,29.0,94.0,50.3967098,-84.4759921,353.0,28.5,96.0,6.591,2022-08-17 22:15:32,5.0,,28.0,4.3,21.0,49.0,2022,8,17,22,2.9,272.0
7.399999999999977,100.0,20,980.46,7.399999999999977,6.86,2,104,29.0,93.0,50.3967376,-84.4760848,350.0,29.5,97.5,6.86,2022-08-17 22:15:33,5.0,,28.0,4.5,21.0,48.0,2022,8,17,22,2.9,272.0
7.800000000000011,100.0,20,987.21,7.800000000000011,6.695,2,104,32.5,98.5,50.3967651,-84.4761763,353.0,32.0,97.0,6.695,2022-08-17 22:15:34,6.0,,28.0,4.54,21.0,46.0,2022,8,17,22,2.9,272.0
8.199999999999989,100.0,21,994.02,8.199999999999989,6.703,2,104,32.5,96.5,50.3967923,-84.476267,381.0,31.0,95.5,6.703,2022-08-17 22:15:35,6.0,,28.0,4.53,21.0,44.0,2022,8,17,22,2.9,272.0
8.600000000000023,100.0,21,1000.72,8.600000000000023,6.798,2,104,29.5,93.0,50.3968195,-84.4763578,374.0,29.5,95.0,6.798,2022-08-17 22:15:36,6.0,,28.0,4.5,21.0,44.0,2022,8,17,22,2.9,272.0
9.0,102.0,22,1006.42,9.0,6.903,2,104,26.5,89.5,50.3968386,-84.4764338,367.0,28.0,94.5,6.903,2022-08-17 22:15:37,6.0,,28.0,4.5,21.0,43.0,2022,8,17,22,2.9,272.0
9.199999999999989,103.0,22,1014.47,9.199999999999989,7.185,2,103,24.0,84.5,50.3968687,-84.4765455,360.0,27.0,93.5,7.185,2022-08-17 22:15:38,7.0,,28.0,4.49,21.0,43.0,2022,8,17,22,2.9,272.0
9.399999999999977,103.0,22,1022.0,9.399999999999977,7.392,2,103,22.5,79.5,50.3968962,-84.4766466,350.0,27.0,92.5,7.392,2022-08-17 22:15:39,7.0,,28.0,4.43,21.0,45.0,2022,8,17,22,2.9,272.0
9.600000000000023,98.0,22,1029.48,9.600000000000023,7.417,2,104,24.0,81.0,50.3969194,-84.4767476,289.0,24.5,89.5,7.417,2022-08-17 22:15:40,8.0,,28.0,4.29,21.0,49.0,2022,8,17,22,2.9,272.0
