timestamp,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,battery_soc,year,month,day,hour,wind_speed,wind_direction
2023-01-22 20:24:02,76.0,0.0,3.09,4.075,3.0,18.5,60.5,49.905846,-85.1710539,104.0,21.0,67.0,4.075,13.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:03,77.0,0.0,7.3,4.151,3.0,16.5,54.5,49.9058007,-85.1710426,90.0,19.0,61.5,4.151,13.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:04,77.0,0.0,11.66,4.299,3.0,15.5,51.5,49.905755,-85.1710261,79.0,17.5,57.0,4.299,13.0,51.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:05,78.0,0.0,16.02,4.286,3.0,15.0,52.5,49.9057095,-85.1710152,78.0,16.0,52.5,4.286,13.0,52.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:06,77.0,0.0,20.16,4.323,2.0,15.5,54.5,49.9056677,-85.1709989,79.0,17.0,53.5,4.323,13.0,54.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:07,77.0,0.0,24.13,4.212,2.0,17.5,56.5,49.9056268,-85.1709879,77.0,16.5,52.5,4.212,13.0,55.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:08,77.0,0.0,28.33,4.191,2.0,18.0,56.5,49.9055823,-85.1709789,75.0,17.0,53.5,4.191,13.0,53.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:09,77.0,0.0,32.63,4.361,2.0,16.0,53.0,49.9055368,-85.1709698,73.0,19.0,57.5,4.361,13.0,53.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:10,77.0,0.0,36.73,4.171,2.0,14.5,48.0,49.9054913,-85.1709534,71.0,18.0,56.0,4.171,13.0,57.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:11,66.0,0.0,40.72,4.07,2.0,13.0,43.5,49.9054497,-85.1709425,69.0,17.5,54.5,4.07,13.0,53.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:12,50.0,0.0,44.3,3.734,2.0,12.0,39.0,49.9054129,-85.1709336,47.0,16.5,53.0,3.734,13.0,49.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:13,37.0,0.0,47.72,3.224,2.0,11.5,37.0,49.9053761,-85.1709315,35.0,15.5,50.0,3.224,13.0,49.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:14,24.0,0.0,50.73,3.265,2.0,12.0,39.0,49.9053454,-85.170925,23.0,14.0,45.5,3.265,13.0,50.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:15,11.0,0.0,53.79,3.007,2.0,12.5,41.5,49.9053138,-85.170916,11.0,12.5,41.0,3.007,13.0,52.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:16,0.0,0.0,56.78,2.642,2.0,13.5,43.5,49.9052832,-85.1708991,0.0,11.0,36.5,2.642,13.0,54.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:17,0.0,0.0,59.15,2.367,2.0,14.0,46.0,49.905259,-85.1708878,0.0,10.0,31.5,2.367,13.0,55.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:18,0.0,0.0,61.29,2.204,2.0,14.5,48.0,49.9052365,-85.1708717,0.0,8.5,27.0,2.204,13.0,57.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:19,0.0,0.0,63.4,2.102,2.0,15.5,50.5,49.9052172,-85.1708678,0.0,7.0,22.5,2.102,13.0,58.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:20,0.0,0.0,65.32,1.83,2.0,16.0,53.0,49.9051953,-85.1708605,0.0,5.5,18.0,1.83,13.0,60.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:21,0.0,0.0,67.01,1.587,2.0,16.5,55.0,49.9051797,-85.1708514,0.0,4.0,13.0,1.587,13.0,61.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:22,0.0,0.0,68.57,1.665,2.0,17.5,57.5,49.9051661,-85.1708423,0.0,2.5,8.5,1.665,13.0,63.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:23,30.0,0.0,69.97,1.226,2.0,18.0,59.5,49.9051524,-85.1708332,7.0,1.0,4.0,1.226,13.0,64.0,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:24,22.0,0.0,70.24,0.268,2.0,,,49.9051428,-85.1708314,7.0,,,0.268,13.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:25,15.0,0.0,70.24,0.0,2.0,,,49.9051374,-85.1708314,6.0,,,0.0,12.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:26,8.0,0.0,70.24,0.0,2.0,,,49.9051361,-85.1708314,5.0,,,0.0,12.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:27,1.0,0.0,70.24,0.0,2.0,,,49.9051361,-85.1708314,0.0,,,0.0,12.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:28,0.0,0.0,70.24,0.0,2.0,,,49.9051361,-85.1708314,0.0,,,0.0,12.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:24:29,0.0,0.0,70.24,0.0,2.0,,,49.9051361,-85.1708314,0.0,,,0.0,12.0,,,,,,,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:06,0.0,0.0,71.96,1.308,1.0,,,49.9051178,-85.1708261,0.0,,,1.308,11.0,,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:07,0.0,0.0,74.33,1.789,1.0,,,49.9050923,-85.1708282,0.0,,,1.789,11.0,,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:08,39.0,0.0,76.33,1.895,1.0,,,49.9050756,-85.1708383,47.0,,,1.895,11.0,,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:09,66.0,0.0,79.05,3.247,1.0,26.5,96.0,49.905058,-85.1708692,226.0,34.0,96.0,3.247,11.0,67.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:10,84.0,1.0,82.86,4.114,1.0,28.0,94.5,49.9050399,-85.1709195,279.0,34.0,96.0,4.114,11.0,63.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:11,81.0,1.0,86.83,4.522,1.0,29.0,93.0,49.9050238,-85.170974,231.0,34.0,96.0,4.522,11.0,59.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:12,75.0,1.0,91.77,4.406,2.0,25.0,91.5,49.9050109,-85.1710428,191.0,34.0,96.0,4.406,11.0,55.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:13,76.0,1.0,96.42,4.621,2.0,25.0,89.0,49.9049979,-85.171109,163.0,23.5,88.0,4.621,11.0,52.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:14,78.0,1.0,101.26,4.865,2.0,23.0,82.0,49.9049806,-85.171173,149.0,21.0,80.5,4.865,11.0,53.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:15,80.0,2.0,106.12,5.08,2.0,20.0,72.5,49.9049665,-85.1712413,146.0,21.0,73.0,5.08,11.0,52.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:16,82.0,2.0,111.24,5.022,2.0,17.5,65.0,49.9049492,-85.171308,152.0,21.5,68.5,5.022,11.0,52.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:17,84.0,2.0,116.36,4.923,2.0,17.5,62.0,49.9049343,-85.1713794,153.0,22.5,72.5,4.923,11.0,51.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:18,84.0,2.0,121.43,4.986,2.0,17.0,59.0,49.9049175,-85.1714507,141.0,23.5,77.0,4.986,11.0,51.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:19,86.0,2.0,126.74,5.229,2.0,16.0,56.5,49.9048992,-85.1715238,113.0,21.5,69.5,5.229,11.0,51.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:20,86.0,2.0,131.99,5.027,2.0,15.5,55.5,49.9048807,-85.1715908,107.0,19.5,63.5,5.027,11.0,52.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:21,86.0,2.0,137.2,5.243,2.0,16.5,57.0,49.904863,-85.1716667,106.0,19.5,63.5,5.243,11.0,54.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:22,87.0,2.0,142.78,5.361,2.0,16.5,57.0,49.9048481,-85.1717423,107.0,19.0,62.5,5.361,11.0,55.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:23,87.0,3.0,148.47,5.35,2.0,16.5,57.0,49.9048308,-85.1718227,109.0,18.5,61.5,5.35,11.0,54.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:24,86.0,3.0,154.15,5.347,2.0,16.5,53.5,49.9048087,-85.1718988,106.0,18.5,62.5,5.347,11.0,50.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:25,85.0,3.0,159.68,5.312,2.0,15.5,48.5,49.9047933,-85.1719709,100.0,17.5,63.0,5.312,11.0,47.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:26,84.0,3.0,165.14,5.379,2.0,14.5,51.0,49.9047764,-85.1720495,95.0,16.0,55.5,5.379,11.0,47.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:27,84.0,3.0,170.77,5.428,2.0,16.5,55.5,49.9047579,-85.1721254,95.0,17.5,54.5,5.428,11.0,55.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:28,84.0,3.0,176.49,5.269,2.0,17.5,55.5,49.9047359,-85.1721994,95.0,19.5,60.5,5.269,11.0,55.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:29,80.0,3.0,181.71,5.117,2.0,15.0,60.5,49.9047171,-85.1722706,83.0,21.0,63.5,5.117,11.0,54.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:30,62.0,3.0,186.67,4.441,2.0,10.5,72.5,49.9046987,-85.1723371,63.0,21.5,60.5,4.441,11.0,64.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:31,46.0,3.0,190.96,3.932,2.0,6.0,84.5,49.904684,-85.1724007,53.0,22.5,58.0,3.932,11.0,80.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:32,29.0,3.0,194.26,2.838,2.0,1.0,97.0,49.9046738,-85.1724439,42.0,23.5,55.5,2.838,11.0,78.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:33,13.0,3.0,196.56,1.949,2.0,1.5,100.0,49.9046683,-85.172473,32.0,24.0,58.0,1.949,11.0,75.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:34,0.0,3.0,198.33,1.341,2.0,4.0,99.5,49.9046673,-85.1725004,0.0,25.0,62.0,1.341,11.0,73.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:35,0.0,3.0,199.66,1.368,2.0,6.0,99.5,49.9046638,-85.1725203,0.0,26.0,66.5,1.368,11.0,70.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:36,0.0,3.0,199.94,0.322,2.0,8.0,99.5,49.9046628,-85.1725314,0.0,27.0,70.5,0.322,11.0,67.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:37,0.0,3.0,199.94,0.0,2.0,10.5,99.0,49.9046661,-85.1725402,0.0,28.0,74.5,0.0,11.0,65.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:38,0.0,3.0,199.94,0.0,2.0,12.5,99.0,49.9046673,-85.1725426,0.0,29.0,79.0,0.0,11.0,62.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:39,0.0,3.0,200.8,0.72,2.0,15.0,98.5,49.9046638,-85.1725565,0.0,30.0,83.0,0.72,11.0,60.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:40,0.0,3.0,202.28,1.303,2.0,17.0,98.5,49.9046628,-85.1725749,0.0,30.5,87.0,1.303,11.0,57.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:41,9.0,3.0,204.52,2.015,2.0,19.0,98.5,49.9046556,-85.1726074,4.0,31.5,91.5,2.015,10.0,55.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:42,27.0,3.0,207.38,2.641,2.0,21.5,98.0,49.9046501,-85.1726512,25.0,32.5,95.5,2.641,10.0,52.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:43,44.0,3.0,210.47,3.02,2.0,23.5,97.0,49.9046352,-85.1726888,113.0,33.0,97.5,3.02,10.0,50.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:44,50.0,4.0,213.72,3.178,2.0,25.0,94.0,49.9046061,-85.1727115,147.0,32.5,97.0,3.178,10.0,49.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:45,56.0,4.0,217.45,3.598,2.0,24.5,90.5,49.9045638,-85.1727155,161.0,30.5,95.5,3.598,10.0,50.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:46,72.0,4.0,222.12,4.363,2.0,26.5,93.5,49.9045142,-85.1727155,179.0,28.5,96.5,4.363,10.0,50.0,25.600000000000023,0.0,0.0,25.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:47,75.0,4.0,226.9,4.725,2.0,21.5,75.0,49.9044649,-85.1727015,204.0,28.0,96.5,4.725,10.0,50.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:48,65.0,4.0,232.0,5.056,2.0,20.0,68.0,49.9044085,-85.1726904,170.0,26.0,89.0,5.056,10.0,51.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:49,67.0,4.0,237.4,5.251,2.0,22.0,74.0,49.9043525,-85.1726813,133.0,23.5,79.0,5.251,10.0,51.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:50,68.0,4.0,242.77,5.338,2.0,19.0,65.5,49.904295,-85.1726723,117.0,26.0,84.0,5.338,10.0,49.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:51,69.0,5.0,247.92,5.435,2.0,17.0,59.0,49.9042387,-85.1726636,106.0,22.5,77.0,5.435,10.0,44.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:52,70.0,5.0,253.79,5.547,2.0,15.5,54.0,49.9041764,-85.1726471,100.0,21.0,73.0,5.547,10.0,45.0,25.399999999999977,0.0,0.0,25.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:53,71.0,5.0,259.33,5.486,2.0,14.0,49.0,49.90412,-85.1726357,90.0,20.5,69.5,5.486,10.0,47.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:54,72.0,5.0,264.77,5.461,2.0,12.5,44.0,49.9040618,-85.1726266,81.0,19.5,66.0,5.461,10.0,48.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:55,72.0,5.0,270.27,5.487,2.0,11.0,39.0,49.9040034,-85.1726107,66.0,19.0,62.5,5.487,10.0,50.0,25.200000000000045,0.0,0.0,25.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:56,72.0,5.0,275.81,5.235,2.0,13.5,47.0,49.9039434,-85.1725992,65.0,13.5,48.5,5.235,10.0,51.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:57,72.0,5.0,281.16,5.338,2.0,14.5,51.5,49.9038881,-85.1725972,73.0,14.5,52.0,5.338,10.0,49.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:58,72.0,5.0,286.84,5.558,2.0,15.5,54.0,49.9038263,-85.1725902,96.0,17.5,59.5,5.558,10.0,47.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:25:59,72.0,5.0,292.56,5.674,2.0,16.5,56.0,49.9037633,-85.1725812,94.0,19.5,64.0,5.674,10.0,46.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:00,73.0,5.0,297.25,5.482,2.0,16.5,56.0,49.9037152,-85.172568,90.0,19.0,66.0,5.482,10.0,45.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:01,74.0,5.0,303.24,5.557,2.0,15.5,51.5,49.9036538,-85.1725486,88.0,19.0,65.0,5.557,10.0,44.0,25.0,0.0,0.0,25.0,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:02,74.0,6.0,309.54,5.786,2.0,14.5,47.0,49.9035857,-85.1725357,85.0,19.5,64.0,5.786,10.0,43.0,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:03,74.0,6.0,315.48,5.771,2.0,13.5,45.0,49.9035221,-85.1725266,84.0,19.5,62.5,5.771,10.0,47.0,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:04,74.0,6.0,321.41,5.703,2.0,,,49.903461,-85.1725103,82.0,,,5.703,10.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:05,56.0,6.0,327.19,5.582,2.0,,,49.9033988,-85.1724922,73.0,,,5.582,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:06,32.0,6.0,332.84,5.497,2.0,,,49.9033387,-85.172481,64.0,,,5.497,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:07,9.0,6.0,338.0,4.959,2.0,,,49.9032847,-85.1724722,54.0,,,4.959,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:08,0.0,6.0,342.66,4.199,2.0,,,49.9032357,-85.1724629,0.0,,,4.199,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:09,0.0,6.0,346.61,3.472,2.0,,,49.9031928,-85.1724536,0.0,,,3.472,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:10,0.0,6.0,349.69,2.802,2.0,,,49.9031604,-85.1724449,0.0,,,2.802,10.0,,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:11,0.0,6.0,352.23,1.829,2.0,,,49.9031346,-85.1724356,0.0,,,1.829,10.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:12,0.0,6.0,353.79,1.099,2.0,,,49.9031185,-85.1724334,0.0,,,1.099,10.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:13,0.0,6.0,354.08,0.219,2.0,,,49.9031084,-85.1724334,0.0,,,0.219,10.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.05,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:14,0.0,6.0,354.08,0.0,2.0,,,49.9031063,-85.1724402,0.0,,,0.0,10.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.26,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:37,0.0,6.0,354.08,1.26,1.0,,,49.903091,-85.1724425,0.0,,,1.26,9.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:38,0.0,6.0,356.04,2.306,1.0,,,49.9030737,-85.1724245,0.0,,,2.306,9.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:39,0.0,6.0,358.53,3.2,1.0,,,49.9030555,-85.1724017,0.0,,,3.2,9.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:40,31.0,6.0,361.83,3.795,1.0,30.5,92.5,49.903048,-85.1723535,23.0,0.0,0.0,3.795,9.0,,24.799999999999955,0.0,0.0,24.799999999999955,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:41,44.0,6.0,365.51,3.808,1.0,27.0,90.5,49.9030471,-85.1722992,94.0,24.0,59.0,3.808,9.0,51.0,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:42,52.0,6.0,369.2,3.666,1.0,24.0,85.0,49.9030543,-85.1722517,141.0,37.5,98.0,3.666,9.0,38.0,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:43,56.0,6.0,372.99,3.939,1.0,21.5,72.5,49.9030598,-85.1721989,146.0,29.5,94.5,3.939,9.0,30.0,24.600000000000023,0.0,0.0,24.600000000000023,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:44,59.0,6.0,377.18,4.4,2.0,21.0,70.0,49.9030716,-85.1721371,134.0,29.5,96.5,4.4,9.0,34.0,24.399999999999977,0.0,0.0,24.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:45,61.0,6.0,381.85,4.698,2.0,19.0,63.0,49.9030816,-85.1720737,121.0,27.0,89.0,4.698,9.0,38.0,24.399999999999977,0.0,0.0,24.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:46,61.0,6.0,386.66,4.746,2.0,18.0,60.5,49.9030907,-85.1720026,103.0,24.5,81.5,4.746,9.0,43.0,24.399999999999977,0.0,0.0,24.399999999999977,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:47,56.0,7.0,391.43,4.735,2.0,16.0,54.0,49.9030998,-85.171937,79.0,23.0,76.0,4.735,9.0,51.0,24.200000000000045,0.0,0.0,24.200000000000045,0.0,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:48,41.0,7.0,396.0,4.605,2.0,8.5,33.0,49.9031089,-85.1718735,64.0,21.0,72.5,4.605,9.0,58.0,24.200000000000045,0.0,1.0,24.200000000000045,-1.03,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:49,25.0,7.0,400.4,4.277,2.0,10.0,36.5,49.9031216,-85.1718096,50.0,21.0,73.0,4.277,9.0,60.0,24.200000000000045,0.0,1.0,24.200000000000045,-1.27,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:50,10.0,7.0,404.64,4.263,2.0,11.0,40.0,49.9031352,-85.1717531,36.0,21.0,73.5,4.263,9.0,62.0,24.200000000000045,0.0,1.0,24.200000000000045,-1.17,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:51,0.0,7.0,409.09,4.326,2.0,12.0,44.0,49.9031472,-85.1716911,0.0,21.0,74.0,4.326,9.0,65.0,24.0,0.0,1.0,24.0,-1.09,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:52,0.0,7.0,413.59,4.385,2.0,13.5,47.5,49.9031586,-85.171627,0.0,21.0,74.5,4.385,9.0,67.0,24.0,0.0,1.0,24.0,-1.03,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:53,0.0,7.0,418.04,4.409,2.0,14.5,51.5,49.9031717,-85.1715709,0.0,21.0,75.0,4.409,9.0,69.0,24.0,0.0,1.0,24.0,-0.97,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:54,0.0,7.0,422.68,4.505,2.0,15.5,55.0,49.903189,-85.171509,0.0,21.0,75.5,4.505,9.0,72.0,24.0,0.0,1.0,24.0,-0.9,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:55,0.0,7.0,427.17,4.24,2.0,17.0,59.0,49.9032,-85.1714452,0.0,20.5,76.0,4.24,9.0,74.0,24.0,0.0,1.0,24.0,-0.86,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:56,0.0,7.0,431.89,4.663,2.0,18.0,62.5,49.9032126,-85.1713747,0.0,20.5,76.5,4.663,9.0,76.0,23.799999999999955,0.0,1.0,23.799999999999955,-0.87,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:57,36.0,7.0,436.91,4.801,2.0,19.0,66.5,49.9032227,-85.1713091,18.0,20.5,77.0,4.801,9.0,78.0,23.799999999999955,0.0,1.0,23.799999999999955,-0.91,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:58,60.0,7.0,442.06,4.893,2.0,20.5,70.0,49.9032355,-85.1712376,68.0,20.5,77.5,4.893,9.0,74.0,23.799999999999955,0.0,1.0,23.799999999999955,-0.92,,2023,1,22,20,2.42,246.0
2023-01-22 20:26:59,67.0,7.0,447.27,5.016,2.0,21.5,74.0,49.9032455,-85.1711647,144.0,20.5,78.0,5.016,9.0,55.0,23.600000000000023,0.0,1.0,23.600000000000023,-0.96,,2023,1,22,20,2.42,246.0
2023-01-22 20:27:00,69.0,7.0,452.77,5.417,2.0,22.5,77.5,49.9032583,-85.1710845,154.0,20.5,78.5,5.417,9.0,50.0,23.600000000000023,0.0,1.0,23.600000000000023,-0.98,,2023,1,22,20,2.42,246.0
