altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,power,speed,timestamp,temperature,year,month,day,hour,wind_speed,wind_direction
13.200000000000045,9,,0,0,10,1776.82,13.200000000000045,1.708,2,0.0,50.5187018,-84.8101824,0,1.708,2023-02-22 00:00:19,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1778.57,13.200000000000045,1.738,2,0.0,50.5186835,-84.810174,0,1.738,2023-02-22 00:00:20,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1780.12,13.200000000000045,1.597,2,0.0,50.5186659,-84.8101734,0,1.597,2023-02-22 00:00:21,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1781.66,13.200000000000045,1.556,2,0.0,50.5186519,-84.8101643,0,1.556,2023-02-22 00:00:22,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1783.2,13.200000000000045,1.586,2,0.0,50.5186342,-84.8101554,0,1.586,2023-02-22 00:00:23,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1784.95,13.0,1.693,2,0.0,50.5186157,-84.8101467,0,1.693,2023-02-22 00:00:24,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1786.82,13.0,1.819,2,0.0,50.5185977,-84.8101463,0,1.819,2023-02-22 00:00:25,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1788.55,13.0,1.749,2,0.0,50.5185795,-84.810137,0,1.749,2023-02-22 00:00:26,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1790.16,13.0,1.611,2,0.0,50.518565,-84.8101285,0,1.611,2023-02-22 00:00:27,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1791.83,13.0,1.675,2,0.0,50.5185471,-84.8101278,0,1.675,2023-02-22 00:00:28,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1793.4,13.0,1.595,2,0.0,50.5185293,-84.8101188,0,1.595,2023-02-22 00:00:29,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1795.0,13.0,1.591,2,0.0,50.5185153,-84.8101096,0,1.591,2023-02-22 00:00:30,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1796.7,13.0,1.682,2,0.0,50.5184972,-84.8101012,0,1.682,2023-02-22 00:00:31,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1798.43,13.0,1.715,2,0.0,50.5184786,-84.8101005,0,1.715,2023-02-22 00:00:32,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1800.55,13.0,2.016,2,0.0,50.5184561,-84.8100914,0,2.016,2023-02-22 00:00:33,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1802.24,13.0,1.81,2,0.0,50.5184386,-84.8100826,0,1.81,2023-02-22 00:00:34,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1803.65,13.0,1.487,2,0.0,50.5184247,-84.8100733,0,1.487,2023-02-22 00:00:35,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1805.23,13.0,1.571,2,0.0,50.5184111,-84.8100648,0,1.571,2023-02-22 00:00:36,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1806.55,13.0,1.352,2,0.0,50.5183975,-84.8100639,0,1.352,2023-02-22 00:00:37,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1807.62,13.0,1.147,2,0.0,50.518388,-84.8100549,0,1.147,2023-02-22 00:00:38,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1808.69,13.0,1.098,2,0.0,50.5183749,-84.8100459,0,1.098,2023-02-22 00:00:39,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,1.13,2,0.0,50.5183664,-84.8100375,0,1.13,2023-02-22 00:00:40,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.285,2,0.0,50.5183664,-84.8100375,0,0.285,2023-02-22 00:00:41,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.072,2,0.0,50.5183664,-84.8100375,0,0.072,2023-02-22 00:00:42,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.018,2,0.0,50.5183664,-84.8100375,0,0.018,2023-02-22 00:00:43,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.056,2,0.0,50.5183664,-84.8100375,0,0.056,2023-02-22 00:00:44,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.879,3,0.0,50.5183664,-84.8100375,0,0.879,2023-02-22 00:00:45,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.84,13.0,0.712,2,0.0,50.5183664,-84.8100375,0,0.712,2023-02-22 00:00:46,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1809.88,13.0,7.747,2,0.0,50.5182523,-84.8100014,0,7.747,2023-02-22 00:00:53,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1810.87,13.0,3.027,2,0.0,50.518244,-84.8100098,0,3.027,2023-02-22 00:00:54,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1812.07,13.0,1.444,2,0.0,50.5182337,-84.8100207,0,1.444,2023-02-22 00:00:55,6.0,2023,2,22,0,2.18,286.0
13.0,9,,0,0,10,1812.07,13.0,0.0,3,0.0,50.5182254,-84.8100375,0,0.0,2023-02-22 00:00:56,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1812.07,13.200000000000045,0.0,3,0.0,50.5182254,-84.8100375,0,0.0,2023-02-22 00:00:57,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1812.07,13.200000000000045,0.0,3,0.0,50.5182254,-84.8100375,0,0.0,2023-02-22 00:00:58,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1812.07,13.200000000000045,0.0,2,0.0,50.5182254,-84.8100375,0,0.0,2023-02-22 00:00:59,6.0,2023,2,22,0,2.18,286.0
13.200000000000045,9,,0,0,10,1812.07,13.200000000000045,0.0,1,0.0,50.5182254,-84.8100375,0,0.0,2023-02-22 00:01:00,6.0,2023,2,22,0,2.18,286.0
