ascent,descent,timestamp,battery_soc,cadence,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,left_right_balance,temperature,enhanced_speed,gps_accuracy,position_lat,position_long,speed,distance,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
10,12,2022-11-28 03:43:08,,93.0,23.0,82.5,279.0,27.0,89.5,65.0,36.0,12.0,6.544,3.0,50.5195861,-84.8043395,6.544,2234.27,11.600000000000023,11.600000000000023,-0.83,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:09,,90.0,22.5,81.0,224.0,27.0,88.5,65.0,45.0,12.0,6.816,3.0,50.519527,-84.8044032,6.816,2241.17,11.600000000000023,11.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:10,,91.0,21.5,77.5,221.0,27.0,87.0,65.0,48.0,12.0,6.923,3.0,50.5194724,-84.8044669,6.923,2248.16,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:11,,91.0,17.5,62.5,206.0,28.0,82.5,66.0,41.0,12.0,6.816,3.0,50.5194132,-84.8045306,6.816,2254.94,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:12,,91.0,16.5,63.0,201.0,25.5,76.0,66.0,43.0,12.0,6.703,3.0,50.5193586,-84.8045852,6.703,2261.58,11.600000000000023,11.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:13,,92.0,21.5,80.5,209.0,28.0,82.5,66.0,46.0,12.0,6.399,3.0,50.519304,-84.8046399,6.399,2267.88,11.800000000000011,11.800000000000011,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:14,,94.0,23.5,90.0,226.0,29.0,90.0,66.0,49.0,12.0,6.486,3.0,50.5192494,-84.8047036,6.486,2274.66,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:15,,67.0,20.5,85.5,269.0,27.5,92.5,67.0,43.0,12.0,6.963,3.0,50.5191947,-84.8047764,6.963,2281.92,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:16,,78.0,17.5,80.5,253.0,25.5,95.5,67.0,33.0,12.0,7.578,3.0,50.5191401,-84.8048856,7.578,2291.1,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:17,,90.0,21.5,77.5,237.0,26.5,85.0,67.0,35.0,12.0,7.418,3.0,50.5190855,-84.8049766,7.418,2298.91,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:18,,96.0,19.5,67.5,215.0,27.0,84.5,67.0,37.0,12.0,7.483,3.0,50.5190309,-84.8050677,7.483,2306.62,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:19,,97.0,16.0,57.0,208.0,25.5,82.5,67.0,39.0,12.0,7.637,3.0,50.5189717,-84.8051405,7.637,2314.46,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:20,,97.0,14.5,51.5,193.0,23.0,76.5,68.0,40.0,12.0,7.591,3.0,50.5189171,-84.8052224,7.591,2322.19,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:21,,93.0,17.0,56.0,174.0,22.5,76.0,68.0,41.0,12.0,7.476,3.0,50.5188671,-84.8053134,7.476,2329.78,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:22,,92.0,19.5,67.5,189.0,22.5,80.0,68.0,41.0,12.0,7.535,3.0,50.5188124,-84.8053953,7.535,2337.47,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:23,,94.0,20.5,71.0,220.0,24.5,83.5,68.0,42.0,12.0,7.777,3.0,50.5187578,-84.8054864,7.777,2345.17,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:24,,95.0,20.0,67.5,208.0,27.5,84.5,68.0,41.0,12.0,7.777,3.0,50.5186987,-84.8055683,7.777,2353.41,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:25,,96.0,19.0,65.5,214.0,26.0,81.5,69.0,39.0,12.0,7.864,3.0,50.5186395,-84.8056593,7.864,2361.61,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:26,,96.0,17.5,59.5,219.0,25.0,80.5,69.0,37.0,12.0,8.003,3.0,50.5185758,-84.8057412,8.003,2370.0,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:27,,96.0,15.5,53.5,221.0,24.0,80.0,69.0,34.0,12.0,8.067,3.0,50.5185121,-84.8058322,8.067,2378.47,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:28,,97.0,14.0,47.5,213.0,23.0,79.0,69.0,32.0,12.0,7.999,3.0,50.5184438,-84.8059051,7.999,2386.72,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:29,,96.0,13.5,47.0,191.0,22.0,78.5,69.0,36.0,12.0,7.958,3.0,50.5183801,-84.805987,7.958,2394.92,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:30,,97.0,17.0,64.0,177.0,22.0,78.5,70.0,44.0,12.0,7.959,3.0,50.5183164,-84.806078,7.959,2403.18,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:31,,97.0,17.5,65.5,179.0,21.5,77.5,70.0,45.0,12.0,8.059,3.0,50.5182527,-84.8061599,8.059,2411.44,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:32,,95.0,18.0,67.0,178.0,21.0,77.0,70.0,46.0,12.0,7.977,3.0,50.5181935,-84.8062418,7.977,2419.55,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:33,,91.0,18.0,69.0,175.0,21.0,76.0,70.0,47.0,12.0,8.102,3.0,50.5181298,-84.8063238,8.102,2427.76,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:34,,91.0,17.5,66.0,171.0,21.0,76.5,70.0,45.0,12.0,8.116,3.0,50.5180661,-84.8064057,8.116,2435.95,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:35,,91.0,13.5,50.5,151.0,22.5,79.5,70.0,40.0,12.0,7.978,3.0,50.5180023,-84.8064876,7.978,2444.1,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:36,,74.0,11.5,43.5,130.0,25.5,82.5,70.0,,12.0,7.8,3.0,50.5179386,-84.8065604,7.8,2452.14,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:37,,51.0,,,109.0,,,70.0,,12.0,7.608,3.0,50.5178749,-84.8066423,7.608,2460.13,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:38,,28.0,,,87.0,,,70.0,,12.0,7.463,3.0,50.5178112,-84.8067152,7.463,2467.95,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:39,,5.0,,,66.0,,,70.0,,12.0,7.169,3.0,50.5177566,-84.806788,7.169,2475.33,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:40,,0.0,,,0.0,,,70.0,,12.0,6.942,3.0,50.5176974,-84.8068517,6.942,2482.6,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:41,,0.0,,,0.0,,,70.0,,12.0,6.77,3.0,50.5176428,-84.8069245,6.77,2489.7,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:42,,0.0,,,0.0,,,70.0,,12.0,6.742,3.0,50.5175882,-84.8070064,6.742,2497.16,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:43,,0.0,,,0.0,,,70.0,,12.0,6.297,3.0,50.5175336,-84.8070702,6.297,2503.85,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:44,,0.0,,,0.0,,,70.0,,12.0,6.242,3.0,50.5174744,-84.8071339,6.242,2510.7,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:45,,0.0,,,0.0,,,70.0,,12.0,6.116,3.0,50.5174198,-84.8071976,6.116,2517.15,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:46,,0.0,,,0.0,,,70.0,,12.0,5.978,3.0,50.5173697,-84.8072613,5.978,2523.64,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:47,,0.0,,,0.0,,,70.0,,12.0,5.629,3.0,50.5173242,-84.807325,5.629,2529.49,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:48,,0.0,,,0.0,,,70.0,,12.0,5.386,3.0,50.5172833,-84.8073705,5.386,2535.06,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:49,,0.0,,,0.0,,,70.0,,12.0,5.357,2.0,50.5172378,-84.8074342,5.357,2540.95,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:50,,0.0,,,0.0,,,70.0,,12.0,5.49,2.0,50.5172014,-84.807498,5.49,2546.53,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:51,,0.0,,,0.0,,,70.0,,12.0,4.604,2.0,50.5171695,-84.8075435,4.604,2550.85,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:52,,0.0,,,0.0,,,70.0,,12.0,3.307,2.0,50.5171467,-84.8075708,3.307,2553.71,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:53,,0.0,,,0.0,,,70.0,,12.0,2.296,2.0,50.5171331,-84.8075981,2.296,2555.65,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
10,12,2022-11-28 03:43:54,,0.0,,,0.0,,,70.0,,12.0,2.035,2.0,50.517124,-84.8076163,2.035,2557.62,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:43:55,,0.0,,,0.0,,,70.0,,12.0,1.936,2.0,50.5171149,-84.8076436,1.936,2559.52,13.0,13.0,0.42,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:43:56,,0.0,,,0.0,,,70.0,,12.0,2.542,2.0,50.5170967,-84.8076709,2.542,2562.26,13.0,13.0,1.42,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:43:57,,0.0,,,0.0,,,70.0,,12.0,2.793,2.0,50.5170739,-84.8076982,2.793,2565.15,13.0,13.0,1.59,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:43:58,,15.0,20.0,79.0,3.0,0.0,0.0,71.0,58.0,12.0,3.119,2.0,50.5170421,-84.8077255,3.119,2568.38,13.0,13.0,1.59,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:43:59,,32.0,21.0,78.5,58.0,6.5,22.5,71.0,56.0,12.0,3.483,2.0,50.5170148,-84.8077528,3.483,2571.98,13.0,13.0,1.05,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:00,,37.0,21.5,78.5,126.0,13.5,45.5,71.0,54.0,12.0,4.042,2.0,50.5169738,-84.8077801,4.042,2576.21,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:01,,42.0,22.5,78.0,193.0,20.0,68.0,71.0,52.0,12.0,4.607,2.0,50.5169237,-84.8078074,4.607,2581.01,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:02,,48.0,22.0,76.5,205.0,22.5,78.5,71.0,50.0,12.0,4.794,2.0,50.5168828,-84.8078529,4.794,2585.87,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:03,,52.0,20.5,76.0,216.0,22.0,79.0,72.0,49.0,12.0,4.988,2.0,50.5168373,-84.8078985,4.988,2590.83,12.799999999999955,12.799999999999955,-0.16,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:04,,56.0,19.5,82.0,270.0,21.5,80.0,72.0,50.0,12.0,5.652,2.0,50.5167872,-84.807944,5.652,2596.79,12.799999999999955,12.799999999999955,-0.57,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:05,,63.0,21.5,83.5,297.0,21.5,79.5,72.0,49.0,12.0,6.228,2.0,50.5167371,-84.8079986,6.228,2603.18,12.799999999999955,12.799999999999955,-0.49,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:06,,69.0,23.0,84.5,329.0,21.0,79.0,73.0,49.0,12.0,6.5,2.0,50.5166825,-84.8080623,6.5,2609.78,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:07,,73.0,23.5,82.5,347.0,21.5,80.0,73.0,41.0,12.0,6.57,2.0,50.516637,-84.8081351,6.57,2616.31,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:08,,73.0,22.0,78.0,256.0,22.5,82.5,73.0,47.0,12.0,6.475,3.0,50.516587,-84.8081988,6.475,2622.82,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:09,,76.0,20.5,74.0,271.0,23.5,84.5,73.0,54.0,12.0,6.686,3.0,50.5165369,-84.8082716,6.686,2629.56,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:10,,79.0,19.5,69.5,294.0,24.5,87.0,74.0,33.0,12.0,7.405,3.0,50.5164777,-84.8083445,7.405,2636.92,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:11,,82.0,18.0,65.0,303.0,25.5,89.0,74.0,28.0,12.0,7.499,3.0,50.5164186,-84.8084082,7.499,2644.26,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:12,,84.0,17.0,60.5,286.0,25.5,88.0,74.0,33.0,12.0,7.446,3.0,50.5163548,-84.8084719,7.446,2651.55,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:13,,84.0,15.5,55.5,148.0,24.5,84.5,74.0,37.0,12.0,7.339,3.0,50.5162911,-84.8085447,7.339,2659.14,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:14,,84.0,14.0,51.0,116.0,23.0,81.5,74.0,36.0,12.0,7.607,3.0,50.516232,-84.8086175,7.607,2666.81,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:15,,71.0,13.0,46.5,96.0,22.0,78.0,74.0,38.0,12.0,7.277,3.0,50.5161682,-84.8086903,7.277,2674.24,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:16,,47.0,11.5,41.5,84.0,21.0,74.5,74.0,39.0,12.0,6.546,3.0,50.5161136,-84.8087632,6.546,2681.49,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:17,,23.0,11.5,41.5,72.0,21.0,74.0,74.0,41.0,12.0,5.289,2.0,50.5160681,-84.8088269,5.289,2687.4,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:18,,0.0,12.5,45.5,0.0,21.5,76.0,74.0,42.0,12.0,4.623,2.0,50.5160272,-84.8088724,4.623,2692.39,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:19,,0.0,13.5,49.5,0.0,22.0,77.5,74.0,43.0,12.0,3.363,2.0,50.5159953,-84.8089088,3.363,2696.2,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:20,,0.0,14.5,53.5,0.0,22.5,79.5,74.0,44.0,12.0,1.959,2.0,50.5159771,-84.8089361,1.959,2698.81,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:21,,0.0,15.5,57.5,0.0,23.0,81.5,74.0,46.0,12.0,1.479,2.0,50.5159634,-84.8089543,1.479,2700.88,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:22,,0.0,16.5,61.5,0.0,23.5,83.5,74.0,47.0,12.0,1.136,2.0,50.5159498,-84.8089725,1.136,2702.35,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:23,,0.0,17.5,65.5,0.0,24.0,85.0,74.0,48.0,12.0,1.53,2.0,50.5159361,-84.8089816,1.53,2703.97,13.399999999999977,13.399999999999977,0.38,2022,11,28,3,3.31,87.0
11,12,2022-11-28 03:44:24,,0.0,18.5,69.5,0.0,24.5,87.0,74.0,49.0,12.0,2.241,2.0,50.5159134,-84.8089907,2.241,2706.17,13.399999999999977,13.399999999999977,1.39,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:25,,0.0,19.5,73.5,0.0,25.0,89.0,74.0,51.0,12.0,2.903,2.0,50.5158861,-84.8090089,2.903,2708.86,13.399999999999977,13.399999999999977,1.72,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:26,,2.0,21.0,77.5,0.0,26.0,90.5,74.0,52.0,12.0,3.246,2.0,50.5158633,-84.8090362,3.246,2711.98,13.399999999999977,13.399999999999977,1.96,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:27,,36.0,22.0,81.5,84.0,26.5,92.5,75.0,53.0,12.0,4.018,2.0,50.515836,-84.8090726,4.018,2715.72,13.399999999999977,13.399999999999977,1.97,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:28,,49.0,23.0,85.5,164.0,27.0,94.5,75.0,53.0,12.0,4.301,2.0,50.5157996,-84.809109,4.301,2719.9,13.200000000000045,13.200000000000045,1.24,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:29,,56.0,24.0,89.5,186.0,27.5,96.0,75.0,49.0,12.0,4.794,2.0,50.5157586,-84.8091546,4.794,2724.57,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:30,,60.0,25.0,90.5,191.0,27.0,94.5,75.0,45.0,12.0,5.1,2.0,50.5157177,-84.8092001,5.1,2729.59,13.200000000000045,13.200000000000045,-0.03,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:31,,63.0,26.5,90.5,199.0,27.0,92.0,75.0,51.0,12.0,5.521,2.0,50.5156767,-84.8092547,5.521,2734.97,13.200000000000045,13.200000000000045,-0.08,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:32,,68.0,27.0,90.0,232.0,27.0,90.5,76.0,51.0,12.0,5.764,2.0,50.5156267,-84.8093093,5.764,2740.68,13.200000000000045,13.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:33,,75.0,25.5,86.0,248.0,28.0,92.5,76.0,45.0,12.0,6.054,2.0,50.5155812,-84.8093639,6.054,2746.66,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:34,,80.0,24.0,82.5,246.0,29.0,94.5,76.0,42.0,12.0,6.135,2.0,50.5155356,-84.8094276,6.135,2752.72,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:35,,83.0,21.0,74.5,236.0,26.5,91.0,76.0,42.0,12.0,6.408,2.0,50.5154856,-84.8094913,6.408,2759.2,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:36,,86.0,17.5,66.5,204.0,25.0,87.5,77.0,42.0,12.0,6.599,2.0,50.5154355,-84.8095642,6.599,2765.87,13.0,13.0,-0.22,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:37,,87.0,14.0,58.5,170.0,24.0,85.5,77.0,37.0,12.0,6.831,2.0,50.5153855,-84.8096279,6.831,2772.77,13.0,13.0,-0.51,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:38,,89.0,11.5,51.5,158.0,23.5,83.5,77.0,34.0,12.0,6.915,2.0,50.5153308,-84.8097007,6.915,2779.85,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:39,,90.0,16.0,59.5,150.0,25.5,80.5,77.0,43.0,12.0,7.093,2.0,50.5152808,-84.8097826,7.093,2786.95,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:40,,91.0,16.0,58.5,150.0,26.0,82.0,77.0,48.0,12.0,7.219,2.0,50.5152262,-84.8098554,7.219,2794.21,13.0,13.0,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:41,,92.0,12.5,51.5,150.0,26.0,86.0,77.0,50.0,12.0,7.347,2.0,50.5151761,-84.8099374,7.347,2801.51,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:42,,92.0,10.0,48.0,166.0,26.0,89.0,77.0,50.0,12.0,7.472,2.0,50.515126,-84.8100193,7.472,2808.82,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:43,,90.0,22.0,73.5,169.0,24.5,80.0,78.0,49.0,12.0,7.494,2.0,50.515076,-84.8101103,7.494,2816.37,12.799999999999955,12.799999999999955,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:44,,88.0,19.5,74.0,173.0,25.5,83.0,78.0,49.0,12.0,7.576,2.0,50.5150305,-84.8102013,7.576,2823.89,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:45,,83.0,13.0,59.5,165.0,26.0,85.5,78.0,27.0,12.0,7.53,2.0,50.514985,-84.8102923,7.53,2831.29,12.600000000000023,12.600000000000023,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:46,,62.0,10.0,48.0,100.0,26.0,85.5,78.0,24.0,12.0,7.335,2.0,50.514944,-84.8103834,7.335,2838.56,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,12,2022-11-28 03:44:47,,61.0,13.5,57.5,106.0,26.0,86.0,78.0,35.0,12.0,7.308,2.0,50.514903,-84.8104744,7.308,2846.37,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:48,,67.0,22.5,80.5,158.0,28.0,90.5,78.0,46.0,12.0,7.46,2.0,50.5148621,-84.8105745,7.46,2853.88,12.200000000000045,12.200000000000045,-0.26,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:49,,76.0,23.5,83.5,218.0,27.0,88.0,79.0,44.0,12.0,7.569,2.0,50.5148257,-84.8106655,7.569,2861.56,12.200000000000045,12.200000000000045,-0.89,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:50,,76.0,23.0,81.5,216.0,26.0,85.5,79.0,41.0,12.0,7.56,3.0,50.5147847,-84.8107657,7.56,2869.36,12.200000000000045,12.200000000000045,-0.99,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:51,,78.0,22.0,78.0,207.0,25.0,84.0,79.0,43.0,12.0,7.262,3.0,50.5147438,-84.8108658,7.262,2877.07,12.200000000000045,12.200000000000045,-1.05,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:52,,83.0,21.0,74.5,218.0,24.5,82.5,79.0,47.0,12.0,7.199,3.0,50.5147028,-84.8109568,7.199,2884.56,12.200000000000045,12.200000000000045,-1.01,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:53,,83.0,19.0,71.0,223.0,25.0,84.5,79.0,49.0,12.0,7.37,3.0,50.5146618,-84.8110478,7.37,2891.97,12.200000000000045,12.200000000000045,-0.65,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:54,,83.0,21.5,76.5,224.0,25.0,83.5,80.0,52.0,12.0,7.522,3.0,50.5146209,-84.8111479,7.522,2899.73,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:55,,83.0,25.0,84.0,223.0,25.5,81.5,80.0,49.0,12.0,7.524,3.0,50.5145754,-84.811239,7.524,2907.45,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:56,,84.0,26.5,88.0,239.0,25.5,81.0,80.0,45.0,12.0,7.548,3.0,50.5145344,-84.8113391,7.548,2915.62,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:57,,84.0,25.5,86.0,257.0,25.5,81.5,80.0,45.0,12.0,7.649,3.0,50.5144934,-84.8114483,7.649,2923.66,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:58,,85.0,24.5,84.0,264.0,25.5,82.0,81.0,50.0,12.0,7.761,3.0,50.514457,-84.8115484,7.761,2931.69,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:44:59,,88.0,24.5,85.0,285.0,27.5,87.0,81.0,50.0,12.0,7.982,3.0,50.5144161,-84.8116577,7.982,2939.86,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:00,,90.0,23.5,84.5,339.0,29.5,92.0,81.0,46.0,12.0,8.377,3.0,50.5143751,-84.8117669,8.377,2948.57,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:01,,92.0,20.5,78.0,328.0,29.0,91.5,82.0,41.0,12.0,8.35,2.0,50.5143342,-84.8118761,8.35,2957.27,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:02,,93.0,18.5,71.0,291.0,27.5,90.0,82.0,40.0,12.0,8.495,2.0,50.5142886,-84.8119945,8.495,2965.87,12.0,12.0,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:03,,93.0,17.0,64.0,268.0,26.0,88.5,82.0,41.0,12.0,8.528,2.0,50.5142431,-84.8121037,8.528,2974.9,12.200000000000045,12.200000000000045,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:04,,94.0,16.0,58.5,257.0,25.0,85.5,82.0,42.0,12.0,8.806,2.0,50.5142022,-84.812222,8.806,2983.97,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:05,,94.0,14.5,54.0,246.0,24.0,82.0,83.0,42.0,12.0,8.746,2.0,50.5141612,-84.8123403,8.746,2992.94,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
12,13,2022-11-28 03:45:06,,95.0,14.0,52.5,230.0,23.5,79.0,83.0,42.0,12.0,8.915,2.0,50.5141157,-84.8124587,8.915,3001.96,12.399999999999977,12.399999999999977,0.0,2022,11,28,3,3.31,87.0
