timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,power,speed,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
2023-03-22 13:59:06,-22.19999999999999,20.0,,93.0,55.0,13.0,1878.94,-22.19999999999999,7.341,2.0,2.65,50.5272703,-84.8462479,245.0,7.341,28.5,94.0,25.0,90.0,58.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:07,-22.0,20.0,,93.0,55.0,13.0,1886.03,-22.0,7.38,2.0,2.58,50.5272862,-84.8463484,267.0,7.38,28.5,96.0,26.0,91.0,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:08,-21.80000000000001,21.0,,93.0,56.0,13.0,1893.5,-21.80000000000001,7.444,2.0,2.58,50.5273023,-84.8464534,270.0,7.444,26.5,96.0,28.5,93.0,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:09,-21.80000000000001,21.0,,93.0,56.0,13.0,1901.18,-21.80000000000001,7.512,2.0,2.57,50.5273182,-84.8465631,265.0,7.512,25.5,94.5,26.0,87.0,55.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:10,-21.600000000000023,21.0,,93.0,56.0,13.0,1908.88,-21.600000000000023,7.404,2.0,2.53,50.5273342,-84.8466724,257.0,7.404,25.0,93.5,23.5,81.5,58.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:11,-21.399999999999977,21.0,,93.0,56.0,13.0,1916.76,-21.399999999999977,7.554,2.0,2.47,50.52735,-84.8467858,252.0,7.554,26.5,93.0,22.5,80.5,58.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:12,-21.19999999999999,21.0,,93.0,57.0,13.0,1924.41,-21.19999999999999,7.529,2.0,2.4,50.5273638,-84.8468952,258.0,7.529,28.5,92.5,24.0,83.0,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:13,-21.19999999999999,21.0,,93.0,57.0,13.0,1931.61,-21.19999999999999,7.357,2.0,2.22,50.5273751,-84.8469951,255.0,7.357,29.0,91.0,27.5,84.5,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:14,-21.0,22.0,,94.0,57.0,13.0,1938.98,-21.0,7.482,2.0,2.06,50.5273887,-84.8470995,254.0,7.482,27.5,93.5,25.5,83.0,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:15,-20.80000000000001,22.0,,94.0,57.0,13.0,1946.64,-20.80000000000001,7.69,2.0,1.95,50.5274045,-84.8472081,245.0,7.69,27.0,90.5,24.5,81.5,60.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:16,-20.80000000000001,22.0,,95.0,58.0,13.0,1954.5,-20.80000000000001,7.605,2.0,1.82,50.5274246,-84.847316,226.0,7.605,26.0,86.5,23.0,80.0,60.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:17,-20.600000000000023,22.0,,95.0,58.0,13.0,1962.44,-20.600000000000023,7.504,2.0,1.69,50.5274475,-84.8474263,214.0,7.504,25.5,82.0,22.0,78.5,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:18,-20.600000000000023,22.0,,95.0,58.0,13.0,1970.19,-20.600000000000023,7.527,2.0,1.57,50.5274705,-84.8475368,202.0,7.527,24.5,78.0,20.5,77.0,58.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:19,-20.399999999999977,22.0,,95.0,58.0,13.0,1977.74,-20.399999999999977,7.528,2.0,1.44,50.5274889,-84.8476461,182.0,7.528,24.5,79.5,19.0,73.0,66.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:20,-20.399999999999977,22.0,,94.0,58.0,13.0,1985.15,-20.399999999999977,7.398,2.0,1.32,50.5275026,-84.8477512,185.0,7.398,25.0,81.5,17.0,69.0,60.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:21,-20.19999999999999,22.0,,94.0,59.0,13.0,1992.55,-20.19999999999999,7.457,2.0,1.25,50.5275118,-84.8478557,189.0,7.457,24.0,80.5,17.0,67.0,57.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:22,-20.0,23.0,,95.0,59.0,13.0,2000.1,-20.0,7.69,2.0,1.25,50.5275186,-84.8479644,174.0,7.69,22.0,74.5,20.0,69.0,56.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:23,-20.0,23.0,,97.0,59.0,13.0,2007.94,-20.0,7.825,2.0,1.26,50.5275299,-84.8480784,177.0,7.825,20.0,72.5,20.0,69.0,57.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:24,-20.0,23.0,,95.0,59.0,13.0,2015.8,-20.0,7.9,2.0,1.22,50.5275436,-84.8481925,189.0,7.9,22.0,76.0,17.0,66.0,62.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:25,-20.19999999999999,23.0,,62.0,59.0,13.0,2023.49,-20.19999999999999,7.772,2.0,1.13,50.5275571,-84.8483008,156.0,7.772,23.0,79.0,16.0,64.5,42.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:26,-20.19999999999999,23.0,,64.0,59.0,13.0,2031.29,-20.19999999999999,7.662,2.0,0.24,50.527573,-84.8484105,140.0,7.662,23.5,82.0,16.5,65.0,38.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:27,-20.19999999999999,23.0,,70.0,59.0,13.0,2039.08,-20.19999999999999,7.821,2.0,0.0,50.527589,-84.8485194,126.0,7.821,23.5,84.5,16.5,65.0,46.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:28,-20.399999999999977,23.0,,83.0,60.0,13.0,2046.92,-20.399999999999977,7.934,2.0,0.0,50.5276026,-84.8486326,144.0,7.934,24.0,87.0,17.0,65.5,53.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:29,-20.399999999999977,23.0,,87.0,60.0,13.0,2054.94,-20.399999999999977,8.006,2.0,0.0,50.5276186,-84.8487476,203.0,8.006,26.0,89.5,18.0,72.5,61.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:30,-20.600000000000023,23.0,,89.0,60.0,13.0,2062.82,-20.600000000000023,8.097,2.0,0.0,50.5276322,-84.8488594,228.0,8.097,28.5,91.5,19.5,80.0,60.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:31,-20.600000000000023,23.0,,90.0,60.0,13.0,2070.84,-20.600000000000023,8.173,2.0,-0.57,50.5276413,-84.8489777,247.0,8.173,29.5,92.0,20.5,84.5,57.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:32,-20.600000000000023,23.0,,91.0,61.0,13.0,2079.17,-20.600000000000023,8.247,2.0,-0.8,50.527655,-84.8490981,235.0,8.247,28.0,90.0,20.5,83.5,56.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:33,-20.600000000000023,23.0,,91.0,61.0,13.0,2087.61,-20.600000000000023,8.401,2.0,-0.78,50.527671,-84.8492164,235.0,8.401,27.0,88.0,21.0,83.0,57.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:34,-20.80000000000001,23.0,,91.0,61.0,13.0,2096.09,-20.80000000000001,8.537,2.0,-0.76,50.5276846,-84.8493346,236.0,8.537,25.5,86.0,21.0,82.0,60.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:35,-20.80000000000001,23.0,,92.0,61.0,13.0,2104.57,-20.80000000000001,8.422,2.0,-0.7,50.5277006,-84.8494578,210.0,8.422,24.0,83.5,20.5,79.0,59.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:36,-20.80000000000001,23.0,,92.0,61.0,13.0,2113.01,-20.80000000000001,8.418,2.0,-0.63,50.527721,-84.8495808,179.0,8.418,23.0,80.5,19.5,75.5,61.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:37,-20.80000000000001,23.0,,92.0,62.0,14.0,2121.37,-20.80000000000001,8.277,2.0,-0.58,50.5277414,-84.8496986,177.0,8.277,21.5,77.5,18.5,72.0,62.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:38,-20.80000000000001,23.0,,92.0,62.0,14.0,2129.67,-20.80000000000001,8.183,2.0,-0.13,50.5277597,-84.8498128,172.0,8.183,20.5,74.5,18.0,68.5,53.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:39,-20.80000000000001,23.0,,91.0,62.0,14.0,2137.96,-20.80000000000001,8.355,2.0,0.0,50.5277757,-84.849931,162.0,8.355,19.0,71.5,17.0,65.0,53.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:40,-20.80000000000001,23.0,,90.0,62.0,14.0,2146.19,-20.80000000000001,8.215,2.0,0.0,50.5277893,-84.8500491,160.0,8.215,18.0,62.5,16.0,63.5,49.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:41,-21.0,23.0,,66.0,62.0,14.0,2154.23,-21.0,7.849,2.0,0.0,50.5278007,-84.8501625,132.0,7.849,17.5,48.0,14.5,65.5,44.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:42,-21.0,23.0,,41.0,62.0,14.0,2162.16,-21.0,7.738,2.0,0.0,50.527812,-84.8502803,101.0,7.738,18.5,51.5,15.0,67.5,45.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:43,-21.19999999999999,23.0,,15.0,62.0,14.0,2170.09,-21.19999999999999,7.742,2.0,0.0,50.5278255,-84.8503936,70.0,7.742,19.5,55.0,15.5,70.0,46.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:44,-21.19999999999999,23.0,,0.0,62.0,14.0,2177.8,-21.19999999999999,7.468,2.0,0.0,50.5278371,-84.8505038,0.0,7.468,20.0,58.0,16.0,72.0,47.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:45,-21.19999999999999,23.0,,0.0,62.0,14.0,2184.8,-21.19999999999999,6.638,2.0,0.0,50.5278485,-84.8506046,0.0,6.638,21.0,61.5,16.5,74.5,48.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:46,-21.19999999999999,23.0,,0.0,62.0,14.0,2190.66,-21.19999999999999,5.283,2.0,0.0,50.5278599,-84.8506868,0.0,5.283,22.0,65.0,17.0,76.5,48.0,10.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:47,-21.0,23.0,,0.0,62.0,14.0,2195.19,-21.0,3.849,2.0,0.0,50.5278646,-84.850751,0.0,3.849,23.0,68.5,17.5,78.5,49.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:48,-21.0,23.0,,0.0,62.0,14.0,2199.06,-21.0,2.896,2.0,0.0,50.5278712,-84.8508052,0.0,2.896,23.5,72.0,18.0,81.0,50.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:49,-20.80000000000001,23.0,,0.0,62.0,14.0,2202.28,-20.80000000000001,2.299,2.0,0.0,50.5278804,-84.8508509,0.0,2.299,24.5,75.0,18.5,83.0,51.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:50,-20.80000000000001,23.0,,0.0,62.0,14.0,2204.64,-20.80000000000001,1.773,2.0,0.0,50.5278828,-84.8508831,0.0,1.773,25.5,78.5,19.0,85.5,52.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:51,-20.80000000000001,23.0,,0.0,62.0,14.0,2206.8,-20.80000000000001,1.824,2.0,0.0,50.527885,-84.850915,0.0,1.824,26.5,82.0,19.5,87.5,52.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:52,-20.600000000000023,23.0,,0.0,62.0,14.0,2209.15,-20.600000000000023,2.365,2.0,0.0,50.5278896,-84.8509515,0.0,2.365,27.0,85.5,20.0,90.0,53.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:53,-20.600000000000023,23.0,,0.0,62.0,14.0,2211.97,-20.600000000000023,2.996,2.0,0.0,50.5278919,-84.8509923,0.0,2.996,28.0,89.0,20.5,92.0,54.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:54,-20.80000000000001,23.0,,5.0,62.0,14.0,2215.4,-20.80000000000001,3.898,2.0,0.0,50.5278941,-84.8510421,0.0,3.898,29.0,92.0,21.0,94.5,55.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:55,-20.80000000000001,23.0,,39.0,62.0,14.0,2218.98,-20.80000000000001,3.854,2.0,0.0,50.5278943,-84.8510917,111.0,3.854,30.0,95.5,21.5,96.5,56.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:56,-20.600000000000023,23.0,,65.0,62.0,14.0,2222.45,-20.600000000000023,3.463,2.0,0.0,50.5278855,-84.8511373,164.0,3.463,29.0,94.5,23.5,98.5,57.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:57,-20.600000000000023,23.0,,67.0,63.0,14.0,2226.16,-20.600000000000023,3.822,2.0,0.0,50.5278805,-84.8511878,217.0,3.822,18.0,71.0,34.0,99.0,59.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:58,-20.600000000000023,23.0,,64.0,63.0,14.0,2230.12,-20.600000000000023,4.067,2.0,0.0,50.5278894,-84.8512466,185.0,4.067,10.5,43.5,27.5,81.0,53.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 13:59:59,-20.600000000000023,23.0,,58.0,63.0,14.0,2233.78,-20.600000000000023,3.733,2.0,0.0,50.5278965,-84.8513013,94.0,3.733,13.5,54.0,18.5,59.0,55.0,9.0,2023,3,22,13,4.06,100.0
2023-03-22 14:00:00,-20.600000000000023,23.0,,56.0,63.0,14.0,2236.9,-20.600000000000023,3.273,2.0,0.0,50.5279008,-84.8513467,71.0,3.273,15.5,58.0,16.0,55.5,58.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:01,-20.600000000000023,23.0,,54.0,63.0,14.0,2240.27,-20.600000000000023,3.343,2.0,0.0,50.5279077,-84.8513925,63.0,3.343,10.5,37.5,20.0,70.5,61.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:02,-20.600000000000023,23.0,,44.0,63.0,14.0,2243.51,-20.600000000000023,3.259,2.0,0.0,50.5279123,-84.8514383,55.0,3.259,19.0,67.5,14.0,44.0,64.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:03,-20.600000000000023,23.0,,28.0,63.0,14.0,2246.07,-20.600000000000023,2.74,2.0,0.0,50.5279169,-84.8514749,47.0,2.74,21.0,73.0,14.5,45.5,67.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:04,-20.600000000000023,23.0,,13.0,63.0,14.0,2248.31,-20.600000000000023,2.363,2.0,0.0,50.5279214,-84.8515066,39.0,2.363,22.0,76.5,15.0,49.5,72.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:05,-20.600000000000023,23.0,,0.0,63.0,14.0,2250.22,-20.600000000000023,2.019,2.0,0.0,50.5279238,-84.8515343,0.0,2.019,23.5,80.0,16.0,53.5,77.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:06,-20.600000000000023,23.0,,11.0,63.0,14.0,2251.64,-20.600000000000023,1.57,2.0,0.0,50.5279282,-84.8515525,1.0,1.57,25.0,83.0,17.0,57.5,82.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:07,-20.600000000000023,23.0,,17.0,63.0,14.0,2252.78,-20.600000000000023,1.237,2.0,0.0,50.5279374,-84.8515663,18.0,1.237,26.5,86.5,17.5,61.5,88.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:08,-20.600000000000023,23.0,,22.0,63.0,14.0,2253.66,-20.600000000000023,0.976,2.0,0.0,50.5279464,-84.8515665,37.0,0.976,27.5,90.0,18.5,65.5,93.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:09,-20.600000000000023,23.0,,28.0,63.0,14.0,2254.83,-20.600000000000023,1.51,2.0,0.0,50.5279511,-84.851553,56.0,1.51,29.0,93.5,19.5,69.5,98.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:10,-20.600000000000023,23.0,,35.0,63.0,14.0,2256.75,-20.600000000000023,2.856,2.0,0.0,50.5279511,-84.851526,114.0,2.856,30.5,96.5,20.5,73.5,82.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:11,-20.600000000000023,23.0,,50.0,64.0,14.0,2259.35,-20.600000000000023,3.445,2.0,0.0,50.5279467,-84.8514897,196.0,3.445,31.5,99.0,22.5,80.5,63.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:12,-20.600000000000023,23.0,,58.0,64.0,14.0,2262.37,-20.600000000000023,3.537,2.0,0.0,50.5279355,-84.8514493,224.0,3.537,30.0,97.0,30.0,99.0,54.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:13,-20.600000000000023,23.0,,64.0,64.0,14.0,2265.78,-20.600000000000023,4.331,2.0,0.0,50.5279261,-84.8513992,226.0,4.331,29.0,93.5,30.0,99.0,46.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:14,-20.600000000000023,23.0,,69.0,64.0,14.0,2269.11,-20.600000000000023,4.244,2.0,0.0,50.5279238,-84.8513486,225.0,4.244,23.5,81.0,27.0,94.0,40.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:15,-20.600000000000023,23.0,,72.0,65.0,14.0,2271.47,-20.600000000000023,2.53,2.0,0.0,50.5279216,-84.8513165,222.0,2.53,18.5,68.5,23.5,87.0,38.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:16,-20.600000000000023,23.0,,56.0,65.0,14.0,2273.52,-20.600000000000023,1.857,2.0,0.0,50.5279063,-84.8513026,197.0,1.857,22.0,77.5,22.0,78.5,41.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:17,-20.600000000000023,23.0,,38.0,65.0,14.0,2276.38,-20.600000000000023,2.893,2.0,0.0,50.5278765,-84.851289,172.0,2.893,25.5,86.5,20.0,70.5,44.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:18,-20.399999999999977,23.0,,29.0,65.0,14.0,2279.99,-20.399999999999977,3.636,2.0,0.0,50.5278402,-84.8512664,146.0,3.636,28.5,95.0,18.0,62.0,46.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:19,-20.399999999999977,23.0,,61.0,65.0,14.0,2284.34,-20.399999999999977,4.287,2.0,0.0,50.5277974,-84.8512393,263.0,4.287,32.0,100.0,14.5,51.5,50.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:20,-20.399999999999977,23.0,,72.0,66.0,14.0,2288.97,-20.399999999999977,4.816,2.0,0.0,50.5277519,-84.8512163,392.0,4.816,34.5,99.0,13.0,49.5,54.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:21,-20.399999999999977,23.0,,79.0,66.0,14.0,2293.58,-20.399999999999977,4.991,2.0,0.0,50.5277038,-84.8512024,364.0,4.991,30.0,94.5,34.0,97.0,55.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:22,-20.399999999999977,23.0,,66.0,66.0,14.0,2298.21,-20.399999999999977,5.058,2.0,0.0,50.5276558,-84.8512066,319.0,5.058,25.5,90.0,32.5,100.0,57.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:23,-20.399999999999977,23.0,,45.0,66.0,14.0,2302.79,-20.399999999999977,4.789,2.0,0.0,50.5276108,-84.8512333,271.0,4.789,23.5,87.5,29.5,96.0,59.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:24,-20.399999999999977,23.0,,23.0,66.0,14.0,2307.11,-20.399999999999977,4.2,2.0,0.0,50.5275742,-84.8512694,222.0,4.2,23.0,86.0,26.5,90.0,60.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:25,-20.399999999999977,23.0,,1.0,66.0,14.0,2310.89,-20.399999999999977,3.636,2.0,0.0,50.5275532,-84.8513104,0.0,3.636,22.5,85.0,24.0,84.0,60.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:26,-20.399999999999977,23.0,,22.0,66.0,14.0,2314.28,-20.399999999999977,3.644,2.0,0.0,50.5275416,-84.8513562,42.0,3.644,22.0,83.5,21.0,78.0,61.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:27,-20.399999999999977,23.0,,45.0,66.0,14.0,2317.86,-20.399999999999977,4.195,2.0,0.0,50.5275413,-84.8514107,84.0,4.195,25.0,89.5,13.0,81.0,62.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:28,-20.399999999999977,23.0,,67.0,67.0,14.0,2322.1,-20.399999999999977,4.812,2.0,0.0,50.5275482,-84.8514745,125.0,4.812,28.5,96.0,4.5,84.5,63.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:29,-20.600000000000023,23.0,,75.0,67.0,14.0,2327.0,-20.600000000000023,5.313,2.0,0.0,50.5275528,-84.8515427,261.0,5.313,30.0,99.5,9.0,88.0,58.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:30,-20.600000000000023,23.0,,83.0,67.0,14.0,2332.31,-20.600000000000023,5.563,2.0,0.0,50.5275595,-84.8516197,289.0,5.563,29.0,98.0,25.0,91.0,51.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:31,-20.600000000000023,23.0,,84.0,67.0,14.0,2337.83,-20.600000000000023,5.665,2.0,0.0,50.5275664,-84.8517015,285.0,5.665,22.5,90.5,25.0,91.0,49.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:32,-20.600000000000023,23.0,,84.0,68.0,14.0,2343.43,-20.600000000000023,5.688,2.0,0.0,50.5275732,-84.8517789,253.0,5.688,23.5,90.0,27.0,92.5,62.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:33,-20.600000000000023,23.0,,84.0,68.0,14.0,2349.0,-20.600000000000023,5.618,2.0,0.0,50.5275844,-84.851856,210.0,5.618,19.5,76.5,23.0,79.0,50.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:34,-20.600000000000023,23.0,,84.0,68.0,14.0,2354.58,-20.600000000000023,5.694,2.0,0.0,50.5275959,-84.8519378,167.0,5.694,13.5,57.5,16.5,59.0,39.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:35,-20.80000000000001,23.0,,68.0,68.0,14.0,2359.98,-20.80000000000001,5.669,2.0,0.0,50.5276027,-84.8520174,106.0,5.669,11.5,61.5,15.0,55.0,32.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:36,-20.80000000000001,23.0,,45.0,68.0,14.0,2365.58,-20.80000000000001,5.645,2.0,0.0,50.5276134,-84.8520951,90.0,5.645,9.5,66.5,14.0,51.5,26.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:37,-20.80000000000001,23.0,,23.0,68.0,14.0,2371.15,-20.80000000000001,5.029,2.0,0.0,50.5276279,-84.852171,74.0,5.029,7.0,71.0,13.0,48.5,19.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:38,-20.80000000000001,23.0,,1.0,68.0,14.0,2375.41,-20.80000000000001,3.8,2.0,0.0,50.5276369,-84.8522347,0.0,3.8,5.0,76.0,12.0,45.5,13.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:39,-20.80000000000001,23.0,,52.0,68.0,14.0,2378.79,-20.80000000000001,3.237,2.0,0.0,50.5276438,-84.8522842,4.0,3.237,3.0,81.0,11.0,42.0,7.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:40,-20.80000000000001,23.0,,69.0,68.0,14.0,2382.22,-20.80000000000001,3.618,2.0,0.0,50.5276504,-84.8523294,27.0,3.618,0.5,85.5,10.0,39.0,0.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:41,-20.80000000000001,23.0,,57.0,68.0,14.0,2386.17,-20.80000000000001,3.817,2.0,0.0,50.5276617,-84.8523839,59.0,3.817,18.0,90.5,9.5,38.0,47.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:42,-20.80000000000001,23.0,,64.0,68.0,14.0,2390.1,-20.80000000000001,3.726,2.0,0.0,50.5276732,-84.8524432,91.0,3.726,29.5,88.0,11.5,44.0,62.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:43,-20.80000000000001,23.0,,67.0,68.0,14.0,2393.98,-20.80000000000001,3.905,2.0,0.0,50.5276801,-84.8524974,119.0,3.905,25.5,77.5,16.0,57.0,65.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:44,-20.80000000000001,23.0,,64.0,68.0,14.0,2397.86,-20.80000000000001,3.864,2.0,0.0,50.5276847,-84.8525521,80.0,3.864,21.0,67.0,20.5,70.0,67.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:45,-20.80000000000001,23.0,,51.0,68.0,14.0,2401.47,-20.80000000000001,3.52,2.0,0.0,50.5276871,-84.8526027,69.0,3.52,20.0,60.5,16.5,56.5,61.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:46,-20.80000000000001,23.0,,34.0,68.0,14.0,2404.59,-20.80000000000001,2.852,2.0,0.0,50.5276915,-84.8526443,57.0,2.852,17.0,,15.0,52.0,49.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:47,-20.80000000000001,23.0,,17.0,68.0,14.0,2406.87,-20.80000000000001,1.875,2.0,0.0,50.527694,-84.8526764,46.0,1.875,13.0,,14.5,51.5,37.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:48,-20.80000000000001,23.0,,0.0,68.0,14.0,2408.26,-20.80000000000001,1.128,3.0,0.0,50.5276917,-84.8526993,0.0,1.128,9.0,,14.0,50.5,25.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:49,-20.80000000000001,23.0,,0.0,68.0,14.0,2408.76,-20.80000000000001,0.431,3.0,0.0,50.527696,-84.8527087,0.0,0.431,5.0,,13.5,50.0,12.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:50,-20.80000000000001,23.0,,13.0,68.0,14.0,2408.76,-20.80000000000001,0.0,3.0,0.0,50.5277008,-84.852713,0.0,0.0,1.0,,13.0,49.0,0.0,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:51,-20.80000000000001,23.0,,9.0,68.0,14.0,2408.76,-20.80000000000001,0.0,3.0,0.0,50.5277008,-84.8527178,0.0,0.0,,,,,,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:52,-20.80000000000001,23.0,,6.0,68.0,14.0,2408.76,-20.80000000000001,0.0,3.0,0.0,50.5277008,-84.8527178,1.0,0.0,,,,,,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:53,-20.600000000000023,23.0,,2.0,68.0,14.0,2408.76,-20.600000000000023,0.0,3.0,0.0,50.5277008,-84.8527178,0.0,0.0,,,,,,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:00:54,-20.600000000000023,23.0,,0.0,68.0,14.0,2408.76,-20.600000000000023,0.0,3.0,0.0,50.5277008,-84.8527178,0.0,0.0,,,,,,9.0,2023,3,22,14,4.16,100.0
2023-03-22 14:26:32,-19.399999999999977,23.0,,,68.0,14.0,2408.76,-19.399999999999977,1.06,8.0,0.0,50.5281353,-84.8528452,,1.06,,,,,,20.0,2023,3,22,14,4.16,100.0
