accumulated_power,activity_type,altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,time_from_course,timestamp,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_88,unknown_90,year,month,day,hour,wind_speed,wind_direction
,,1137.6,,,146.58,1137.6,7.953,,122,,,"(None, None)","(None, None)",,,53.1195083,-86.8610941,,,,"(None, None)","(None, None)",,,7.953,,,,,19,,2021-12-28 17:59:44,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1135.4,,,153.54,1135.4,7.953,,122,,,"(None, None)","(None, None)",,,53.1194904,-86.8609916,,,,"(None, None)","(None, None)",,,7.953,,,,,19,,2021-12-28 17:59:45,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1133.6,,,160.64,1133.6,7.953,,122,,,"(None, None)","(None, None)",,,53.1194534,-86.8609004,,,,"(None, None)","(None, None)",,,7.953,,,,,19,,2021-12-28 17:59:46,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1132.6,,,167.15,1132.6,7.045,,123,,,"(None, None)","(None, None)",,,53.1194124,-86.8608244,,,,"(None, None)","(None, None)",,,7.045,,,,,19,,2021-12-28 17:59:47,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1131.8,,,173.58,1131.8,6.702,,123,,,"(None, None)","(None, None)",,,53.1193774,-86.860742,,,,"(None, None)","(None, None)",,,6.702,,,,,19,,2021-12-28 17:59:48,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1131.0,,,179.44,1131.0,6.702,,122,,,"(None, None)","(None, None)",,,53.1193673,-86.860655,,,,"(None, None)","(None, None)",,,6.702,,,,,19,,2021-12-28 17:59:49,,,,,,,,,,300,,2021,12,28,17,0.63,108.0
,,1130.0,,,192.62,1130.0,6.251,,123,,,"(None, None)","(None, None)",,,53.1193607,-86.8604585,,,,"(None, None)","(None, None)",,,6.251,,,,,19,,2021-12-28 17:59:51,,,,,,,,,,300,,2021,12,28,17,0.63,108.0
,,1129.6,,,200.69,1129.6,6.251,,120,,,"(None, None)","(None, None)",,,53.1193521,-86.8603371,,,,"(None, None)","(None, None)",,,6.251,,,,,19,,2021-12-28 17:59:52,,,,,,,,,,300,,2021,12,28,17,0.63,108.0
,,1128.8,,,208.93,1128.8,6.755,,120,,,"(None, None)","(None, None)",,,53.1193356,-86.8602152,,,,"(None, None)","(None, None)",,,6.755,,,,,19,,2021-12-28 17:59:53,,,,,,,,,,300,,2021,12,28,17,0.63,108.0
,,1127.0,,,217.11,1127.0,7.092,,121,,,"(None, None)","(None, None)",,,53.1193158,-86.8600964,,,,"(None, None)","(None, None)",,,7.092,,,,,19,,2021-12-28 17:59:54,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1125.8,,,225.25,1125.8,7.935,,120,,,"(None, None)","(None, None)",,,53.1192936,-86.8599804,,,,"(None, None)","(None, None)",,,7.935,,,,,19,,2021-12-28 17:59:55,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1124.0,,,242.49,1124.0,8.056,,120,,,"(None, None)","(None, None)",,,53.1192407,-86.8597346,,,,"(None, None)","(None, None)",,,8.056,,,,,19,,2021-12-28 17:59:57,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1122.8,,,250.9,1122.8,8.056,,119,,,"(None, None)","(None, None)",,,53.1192038,-86.85962,,,,"(None, None)","(None, None)",,,8.056,,,,,19,,2021-12-28 17:59:58,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1121.0,,,259.74,1121.0,8.124,,120,,,"(None, None)","(None, None)",,,53.1191644,-86.8595007,,,,"(None, None)","(None, None)",,,8.124,,,,,19,,2021-12-28 17:59:59,,,,,,,,,,100,,2021,12,28,17,0.63,108.0
,,1119.2,,,268.82,1119.2,8.485,,119,,,"(None, None)","(None, None)",,,53.1191292,-86.8593761,,,,"(None, None)","(None, None)",,,8.485,,,,,19,,2021-12-28 18:00:00,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1117.4,,,277.92,1117.4,8.495,,119,,,"(None, None)","(None, None)",,,53.1190985,-86.8592488,,,,"(None, None)","(None, None)",,,8.495,,,,,19,,2021-12-28 18:00:01,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1115.6,,,286.09,1115.6,8.652,,121,,,"(None, None)","(None, None)",,,53.1190576,-86.8591429,,,,"(None, None)","(None, None)",,,8.652,,,,,18,,2021-12-28 18:00:02,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1114.0,,,293.77,1114.0,8.652,,120,,,"(None, None)","(None, None)",,,53.1190203,-86.8590429,,,,"(None, None)","(None, None)",,,8.652,,,,,18,,2021-12-28 18:00:03,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1112.6,,,301.25,1112.6,8.652,,120,,,"(None, None)","(None, None)",,,53.1189845,-86.8589449,,,,"(None, None)","(None, None)",,,8.652,,,,,18,,2021-12-28 18:00:04,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1111.0,,,308.8,1111.0,7.614,,120,,,"(None, None)","(None, None)",,,53.1189538,-86.8588416,,,,"(None, None)","(None, None)",,,7.614,,,,,18,,2021-12-28 18:00:05,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1109.6,,,316.28,1109.6,7.503,,119,,,"(None, None)","(None, None)",,,53.1189206,-86.8587417,,,,"(None, None)","(None, None)",,,7.503,,,,,18,,2021-12-28 18:00:06,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1108.0,,,323.65,1108.0,7.422,,120,,,"(None, None)","(None, None)",,,53.1188912,-86.858641,,,,"(None, None)","(None, None)",,,7.422,,,,,18,,2021-12-28 18:00:07,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1106.0,,,331.33,1106.0,7.384,,118,,,"(None, None)","(None, None)",,,53.1188674,-86.858533,,,,"(None, None)","(None, None)",,,7.384,,,,,18,,2021-12-28 18:00:08,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1104.0,,,338.95,1104.0,7.384,,120,,,"(None, None)","(None, None)",,,53.1188402,-86.8584285,,,,"(None, None)","(None, None)",,,7.384,,,,,18,,2021-12-28 18:00:09,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1101.8,,,346.77,1101.8,7.458,,121,,,"(None, None)","(None, None)",,,53.1188175,-86.8583189,,,,"(None, None)","(None, None)",,,7.458,,,,,18,,2021-12-28 18:00:10,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1099.8,,,354.28,1099.8,7.458,,122,,,"(None, None)","(None, None)",,,53.1187862,-86.8582184,,,,"(None, None)","(None, None)",,,7.458,,,,,18,,2021-12-28 18:00:11,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1098.0,,,361.35,1098.0,7.458,,121,,,"(None, None)","(None, None)",,,53.1187655,-86.8581193,,,,"(None, None)","(None, None)",,,7.458,,,,,18,,2021-12-28 18:00:12,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1096.2,,,368.74,1096.2,7.458,,119,,,"(None, None)","(None, None)",,,53.118751,-86.8580132,,,,"(None, None)","(None, None)",,,7.458,,,,,18,,2021-12-28 18:00:13,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1094.6,,,375.58,1094.6,7.237,,117,,,"(None, None)","(None, None)",,,53.1187275,-86.8579191,,,,"(None, None)","(None, None)",,,7.237,,,,,18,,2021-12-28 18:00:14,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1092.6,,,382.77,1092.6,7.111,,116,,,"(None, None)","(None, None)",,,53.1187157,-86.8578148,,,,"(None, None)","(None, None)",,,7.111,,,,,18,,2021-12-28 18:00:15,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1091.0,,,390.33,1091.0,7.111,,116,,,"(None, None)","(None, None)",,,53.1187002,-86.8577062,,,,"(None, None)","(None, None)",,,7.111,,,,,18,,2021-12-28 18:00:16,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1089.4,,,398.26,1089.4,7.111,,117,,,"(None, None)","(None, None)",,,53.1186867,-86.8575914,,,,"(None, None)","(None, None)",,,7.111,,,,,18,,2021-12-28 18:00:17,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1086.4,,,407.27,1086.4,7.26,,116,,,"(None, None)","(None, None)",,,53.1186801,-86.8574582,,,,"(None, None)","(None, None)",,,7.26,,,,,18,,2021-12-28 18:00:18,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1086.4,,,417.37,1086.4,7.441,,115,,,,,,,53.1186696,-86.8573133,,,,,,,,7.441,,,,,18,,2021-12-28 18:00:19,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1084.8,,,427.35,1084.8,8.275,,114,,,,,,,53.1186515,-86.8571637,,,,,,,,8.275,,,,,18,,2021-12-28 18:00:20,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1083.0,,,437.69,1083.0,9.09,,113,,,,,,,53.1186244,-86.8570149,,,,,,,,9.09,,,,,18,,2021-12-28 18:00:21,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1081.6,,,447.76,1081.6,9.925,,113,,,,,,,53.1185894,-86.8568742,,,,,,,,9.925,,,,,18,,2021-12-28 18:00:22,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1079.4,,,457.58,1079.4,9.925,,113,,,,,,,53.1185473,-86.8567408,,,,,,,,9.925,,,,,18,,2021-12-28 18:00:23,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1078.2,,,485.37,1078.2,9.754,,113,,,,,,,53.1184101,-86.8563725,,,,,,,,9.754,,,,,18,,2021-12-28 18:00:26,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1077.6,,,501.8,1077.6,9.196,,113,,,,,,,53.1183347,-86.856148,,,,,,,,9.196,,,,,18,,2021-12-28 18:00:28,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1077.2,,,515.07,1077.2,8.616,,113,,,,,,,53.1182616,-86.8559755,,,,,,,,8.616,,,,,18,,2021-12-28 18:00:30,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1075.4,,,534.77,1075.4,6.641,,113,,,,,,,53.1181449,-86.8557284,,,,,,,,6.641,,,,,18,,2021-12-28 18:00:33,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1074.2,,,554.01,1074.2,6.39,,116,,,,,,,53.1180129,-86.8555073,,,,,,,,6.39,,,,,18,,2021-12-28 18:00:36,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1073.8,,,561.03,1073.8,6.39,,112,,,,,,,53.1179523,-86.855444,,,,,,,,6.39,,,,,18,,2021-12-28 18:00:37,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1073.4,,,568.04,1073.4,6.39,,113,,,,,,,53.1178875,-86.8553898,,,,,,,,6.39,,,,,18,,2021-12-28 18:00:38,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1073.2,,,575.09,1073.2,6.39,,113,,,,,,,53.117816,-86.8553553,,,,,,,,6.39,,,,,18,,2021-12-28 18:00:39,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1073.0,,,582.67,1073.0,6.892,,112,,,,,,,53.1177347,-86.8553395,,,,,,,,6.892,,,,,18,,2021-12-28 18:00:40,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1072.6,,,590.3,1072.6,6.965,,113,,,,,,,53.1176525,-86.8553468,,,,,,,,6.965,,,,,18,,2021-12-28 18:00:41,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1072.0,,,597.34,1072.0,7.142,,112,,,,,,,53.1175785,-86.85537,,,,,,,,7.142,,,,,17,,2021-12-28 18:00:42,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1071.0,,,610.85,1071.0,6.965,,111,,,,,,,53.1174534,-86.8554686,,,,,,,,6.965,,,,,17,,2021-12-28 18:00:44,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1070.6,,,617.6,1070.6,6.714,,114,,,,,,,53.1174152,-86.8555551,,,,,,,,6.714,,,,,17,,2021-12-28 18:00:45,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1070.0,,,628.76,1070.0,6.006,,113,,,,,,,53.1173487,-86.8556948,,,,,,,,6.006,,,,,17,,2021-12-28 18:00:47,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1069.8,,,633.51,1069.8,5.997,,113,,,,,,,53.1172981,-86.8556821,,,,,,,,5.997,,,,,17,,2021-12-28 18:00:48,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1069.4,,,638.5,1069.4,5.709,,113,,,,,,,53.1172465,-86.8556603,,,,,,,,5.709,,,,,17,,2021-12-28 18:00:49,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1068.8,,,644.63,1068.8,5.355,,112,,,,,,,53.117187,-86.8556192,,,,,,,,5.355,,,,,17,,2021-12-28 18:00:50,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1066.2,,,660.53,1066.2,5.355,,113,,,,,,,53.1170316,-86.8555238,,,,,,,,5.355,,,,,17,,2021-12-28 18:00:52,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1064.6,,,669.55,1064.6,6.77,,112,,,,,,,53.1169432,-86.8554738,,,,,,,,6.77,,,,,17,,2021-12-28 18:00:53,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1062.8,,,679.0,1062.8,7.646,,113,,,,,,,53.1168532,-86.8554122,,,,,,,,7.646,,,,,17,,2021-12-28 18:00:54,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1060.6,,,688.61,1060.6,8.857,,114,,,,,,,53.1167721,-86.855326,,,,,,,,8.857,,,,,17,,2021-12-28 18:00:55,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1058.2,,,698.05,1058.2,9.146,,113,,,,,,,53.1166866,-86.8552559,,,,,,,,9.146,,,,,17,,2021-12-28 18:00:56,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1055.6,,,707.73,1055.6,9.315,,113,,,,,,,53.1165987,-86.8551847,,,,,,,,9.315,,,,,17,,2021-12-28 18:00:57,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1052.6,,,717.84,1052.6,9.537,,114,,,,,,,53.1165129,-86.8550983,,,,,,,,9.537,,,,,17,,2021-12-28 18:00:58,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1049.6,,,727.77,1049.6,9.657,,113,,,,,,,53.1164184,-86.855038,,,,,,,,9.657,,,,,17,,2021-12-28 18:00:59,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1046.6,,,737.76,1046.6,9.982,,112,,,,,,,53.1163221,-86.854983,,,,,,,,9.982,,,,,17,,2021-12-28 18:01:00,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1043.6,,,747.57,1043.6,10.073,,112,,,,,,,53.1162387,-86.854901,,,,,,,,10.073,,,,,17,,2021-12-28 18:01:01,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1040.8,,,756.98,1040.8,10.149,,114,,,,,,,53.116155,-86.8548306,,,,,,,,10.149,,,,,17,,2021-12-28 18:01:02,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1037.8,,,766.97,1037.8,10.149,,113,,,,,,,53.1160629,-86.8547636,,,,,,,,10.149,,,,,17,,2021-12-28 18:01:03,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1034.6,,,776.18,1034.6,10.149,,115,,,,,,,53.1159857,-86.8546849,,,,,,,,10.149,,,,,17,,2021-12-28 18:01:04,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1031.4,,,784.75,1031.4,10.149,,113,,,,,,,53.1159328,-86.8545866,,,,,,,,10.149,,,,,17,,2021-12-28 18:01:05,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1028.0,,,792.71,1028.0,9.601,,113,,,,,,,53.1158832,-86.8544968,,,,,,,,9.601,,,,,17,,2021-12-28 18:01:06,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1025.0,,,800.03,1025.0,9.407,,113,,,,,,,53.115832,-86.8544224,,,,,,,,9.407,,,,,17,,2021-12-28 18:01:07,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1022.8,,,807.2,1022.8,8.832,,111,,,,,,,53.1157786,-86.8543531,,,,,,,,8.832,,,,,17,,2021-12-28 18:01:08,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1020.8,,,812.52,1020.8,7.853,,113,,,,,,,53.1157491,-86.854289,,,,,,,,7.853,,,,,17,,2021-12-28 18:01:09,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1019.2,,,816.29,1019.2,7.36,,114,,,,,,,53.1157309,-86.8542422,,,,,,,,7.36,,,,,17,,2021-12-28 18:01:10,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1017.8,,,818.46,1017.8,7.199,,114,,,,,,,53.1157185,-86.8542176,,,,,,,,7.199,,,,,17,,2021-12-28 18:01:11,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1016.5999999999999,,,819.14,1016.5999999999999,5.237,,114,,,,,,,53.1157141,-86.8542105,,,,,,,,5.237,,,,,17,,2021-12-28 18:01:12,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1015.8,,,819.35,1015.8,3.738,,115,,,,,,,53.1157157,-86.8542048,,,,,,,,3.738,,,,,17,,2021-12-28 18:01:13,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1015.2,,,819.83,1015.2,2.776,,115,,,,,,,53.1157189,-86.8542003,,,,,,,,2.776,,,,,17,,2021-12-28 18:01:14,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1014.5999999999999,,,820.24,1014.5999999999999,1.701,,112,,,,,,,53.1157216,-86.8541923,,,,,,,,1.701,,,,,17,,2021-12-28 18:01:17,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1014.5999999999999,,,820.36,1014.5999999999999,1.701,,115,,,,,,,53.115723,-86.8541897,,,,,,,,1.701,,,,,17,,2021-12-28 18:01:18,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1014.2,,,820.77,1014.2,0.609,,114,,,,,,,53.1157266,-86.8541911,,,,,,,,0.609,,,,,17,,2021-12-28 18:01:22,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1013.8,,,821.04,1013.8,0.602,,114,,,,,,,53.1157285,-86.8541932,,,,,,,,0.602,,,,,17,,2021-12-28 18:01:23,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
,,1013.5999999999999,,,821.14,1013.5999999999999,0.602,,111,,,,,,,53.1157282,-86.8541934,,,,,,,,0.602,,,,,17,,2021-12-28 18:01:25,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1012.5999999999999,,,821.7,1012.5999999999999,0.602,,112,,,,,,,53.1157293,-86.8541869,,,,,,,,0.602,,,,,17,,2021-12-28 18:01:27,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1010.2,,,822.14,1010.2,0.589,,113,,,,,,,53.1157295,-86.8541841,,,,,,,,0.589,,,,,17,,2021-12-28 18:01:29,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1008.8,,,822.41,1008.8,0.285,,113,,,,,,,53.1157276,-86.8541841,,,,,,,,0.285,,,,,17,,2021-12-28 18:01:30,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,1008.0,,,822.73,1008.0,0.276,,112,,,,,,,53.1157266,-86.8541832,,,,,,,,0.276,,,,,17,,2021-12-28 18:01:31,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,982.5999999999999,,,822.73,982.5999999999999,4.069,,113,,,,,,,53.1154577,-86.8539543,,,,,,,,4.069,,,,,18,,2021-12-28 18:02:54,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,980.0,,,848.21,980.0,7.922,,112,,,,,,,53.1152644,-86.853804,,,,,,,,7.922,,,,,18,,2021-12-28 18:02:56,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,977.8,,,860.41,977.8,8.445,,114,,,,,,,53.1151655,-86.8536854,,,,,,,,8.445,,,,,18,,2021-12-28 18:02:57,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,974.8,,,873.07,974.8,9.275,,114,,,,,,,53.1150684,-86.8535566,,,,,,,,9.275,,,,,18,,2021-12-28 18:02:58,,,,,,,,,,100,,2021,12,28,18,0.71,172.0
,,971.4000000000001,,,885.55,971.4000000000001,10.591,,113,,,,,,,53.1149857,-86.8534163,,,,,,,,10.591,,,,,18,,2021-12-28 18:02:59,,,,,,,,,,300,,2021,12,28,18,0.71,172.0
