altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
54.39999999999998,47,,,,54.39999999999998,0.973,,0,48.664069,-88.2341725,80,,0.973,,,2021-02-24 22:47:14,2021,2,24,22,4.05,340.0
54.39999999999998,51,,,,54.39999999999998,1.559,,0,48.6640577,-88.2341837,87,,1.559,,,2021-02-24 22:47:15,2021,2,24,22,4.05,340.0
54.60000000000002,51,,,,54.60000000000002,1.946,,0,48.6640425,-88.2341981,87,,1.946,,,2021-02-24 22:47:16,2021,2,24,22,4.05,340.0
54.60000000000002,55,,,,54.60000000000002,2.281,,0,48.6640237,-88.2342157,95,,2.281,,,2021-02-24 22:47:17,2021,2,24,22,4.05,340.0
54.60000000000002,54,,,,54.60000000000002,2.543,,0,48.6640025,-88.2342357,93,,2.543,,,2021-02-24 22:47:18,2021,2,24,22,4.05,340.0
54.60000000000002,54,,,,54.60000000000002,2.761,,0,48.6639785,-88.2342583,93,,2.761,,,2021-02-24 22:47:19,2021,2,24,22,4.05,340.0
54.799999999999955,51,,,,54.799999999999955,2.931,,0,48.6639534,-88.2342825,87,,2.931,,,2021-02-24 22:47:20,2021,2,24,22,4.05,340.0
54.799999999999955,51,,,,54.799999999999955,3.069,,0,48.6639289,-88.2343065,87,,3.069,,,2021-02-24 22:47:21,2021,2,24,22,4.05,340.0
54.799999999999955,53,,,,54.799999999999955,3.221,,0,48.6639015,-88.2343336,91,,3.221,,,2021-02-24 22:47:22,2021,2,24,22,4.05,340.0
55.0,53,,,,55.0,3.36,,0,48.6638732,-88.2343615,91,,3.36,,,2021-02-24 22:47:23,2021,2,24,22,4.05,340.0
55.0,53,,,,55.0,3.488,,0,48.6638456,-88.2343903,91,,3.488,,,2021-02-24 22:47:24,2021,2,24,22,4.05,340.0
55.0,54,,,,55.0,3.611,,0,48.6638143,-88.2344205,93,,3.611,,,2021-02-24 22:47:25,2021,2,24,22,4.05,340.0
55.200000000000045,53,,,,55.200000000000045,3.736,,0,48.6637805,-88.2344521,91,,3.736,,,2021-02-24 22:47:26,2021,2,24,22,4.05,340.0
55.200000000000045,53,,,,55.200000000000045,3.84,,0,48.6637485,-88.2344797,91,,3.84,,,2021-02-24 22:47:27,2021,2,24,22,4.05,340.0
55.200000000000045,54,,,,55.200000000000045,3.936,,0,48.6637158,-88.2345092,93,,3.936,,,2021-02-24 22:47:28,2021,2,24,22,4.05,340.0
55.39999999999998,58,,,,55.39999999999998,4.045,,0,48.6636779,-88.2345432,102,,4.045,,,2021-02-24 22:47:29,2021,2,24,22,4.05,340.0
55.39999999999998,60,,,,55.39999999999998,4.173,,0,48.6636412,-88.2345756,106,,4.173,,,2021-02-24 22:47:30,2021,2,24,22,4.05,340.0
55.39999999999998,60,,,,55.39999999999998,4.302,,0,48.6636032,-88.2346085,106,,4.302,,,2021-02-24 22:47:31,2021,2,24,22,4.05,340.0
55.60000000000002,60,,,,55.60000000000002,4.422,,0,48.6635639,-88.2346423,106,,4.422,,,2021-02-24 22:47:32,2021,2,24,22,4.05,340.0
55.60000000000002,60,,,,55.60000000000002,4.527,,0,48.6635255,-88.2346749,106,,4.527,,,2021-02-24 22:47:33,2021,2,24,22,4.05,340.0
55.60000000000002,55,,,,55.60000000000002,4.613,,0,48.6634834,-88.2347105,95,,4.613,,,2021-02-24 22:47:34,2021,2,24,22,4.05,340.0
55.799999999999955,56,,,,55.799999999999955,4.681,,0,48.6634415,-88.2347456,95,,4.681,,,2021-02-24 22:47:35,2021,2,24,22,4.05,340.0
55.799999999999955,56,,,,55.799999999999955,4.752,,0,48.6633979,-88.2347822,97,,4.752,,,2021-02-24 22:47:36,2021,2,24,22,4.05,340.0
55.799999999999955,57,,,,55.799999999999955,4.825,,0,48.6633544,-88.2348186,99,,4.825,,,2021-02-24 22:47:37,2021,2,24,22,4.05,340.0
55.799999999999955,57,,,,55.799999999999955,4.894,,0,48.6633095,-88.2348561,99,,4.894,,,2021-02-24 22:47:38,2021,2,24,22,4.05,340.0
56.0,59,,,,56.0,4.958,,0,48.6632657,-88.2348928,104,,4.958,,,2021-02-24 22:47:39,2021,2,24,22,4.05,340.0
56.0,61,,,,56.0,5.03,,0,48.6632204,-88.2349306,109,,5.03,,,2021-02-24 22:47:40,2021,2,24,22,4.05,340.0
56.0,61,,,,56.0,5.109,,0,48.6631743,-88.2349692,109,,5.109,,,2021-02-24 22:47:41,2021,2,24,22,4.05,340.0
56.200000000000045,62,,,,56.200000000000045,5.186,,0,48.6631275,-88.2350083,111,,5.186,,,2021-02-24 22:47:42,2021,2,24,22,4.05,340.0
56.200000000000045,59,,,,56.200000000000045,5.314,,0,48.6630802,-88.235048,104,,5.314,,,2021-02-24 22:47:43,2021,2,24,22,4.05,340.0
56.200000000000045,58,,,,56.200000000000045,5.487,,0,48.6630296,-88.235091,102,,5.487,,,2021-02-24 22:47:44,2021,2,24,22,4.05,340.0
56.200000000000045,59,,,,56.200000000000045,5.641,,0,48.6629794,-88.2351338,104,,5.641,,,2021-02-24 22:47:45,2021,2,24,22,4.05,340.0
56.200000000000045,58,,,,56.200000000000045,5.791,,0,48.6629261,-88.2351792,102,,5.791,,,2021-02-24 22:47:46,2021,2,24,22,4.05,340.0
56.200000000000045,59,,,,56.200000000000045,5.923,,0,48.6628731,-88.2352239,104,,5.923,,,2021-02-24 22:47:47,2021,2,24,22,4.05,340.0
56.200000000000045,59,,,,56.200000000000045,6.049,,0,48.6628196,-88.2352685,104,,6.049,,,2021-02-24 22:47:48,2021,2,24,22,4.05,340.0
56.200000000000045,56,,,,56.200000000000045,6.166,,0,48.6627641,-88.2353146,97,,6.166,,,2021-02-24 22:47:49,2021,2,24,22,4.05,340.0
56.200000000000045,56,,,,56.200000000000045,6.265,,0,48.6627068,-88.2353621,97,,6.265,,,2021-02-24 22:47:50,2021,2,24,22,4.05,340.0
56.200000000000045,56,,,,56.200000000000045,6.356,,0,48.6626494,-88.2354098,97,,6.356,,,2021-02-24 22:47:51,2021,2,24,22,4.05,340.0
56.200000000000045,59,,,,56.200000000000045,6.444,,0,48.6625911,-88.235458,104,,6.444,,,2021-02-24 22:47:52,2021,2,24,22,4.05,340.0
56.200000000000045,60,,,,56.200000000000045,6.543,,0,48.6625299,-88.2355088,106,,6.543,,,2021-02-24 22:47:53,2021,2,24,22,4.05,340.0
56.200000000000045,63,,,,56.200000000000045,6.64,,0,48.6624699,-88.2355586,113,,6.64,,,2021-02-24 22:47:54,2021,2,24,22,4.05,340.0
56.200000000000045,63,,,,56.200000000000045,6.741,,0,48.6624091,-88.235609,113,,6.741,,,2021-02-24 22:47:55,2021,2,24,22,4.05,340.0
56.200000000000045,65,,,,56.200000000000045,6.838,,0,48.6623473,-88.2356603,118,,6.838,,,2021-02-24 22:47:56,2021,2,24,22,4.05,340.0
56.200000000000045,66,,,,56.200000000000045,6.941,,0,48.6622827,-88.2357136,121,,6.941,,,2021-02-24 22:47:57,2021,2,24,22,4.05,340.0
56.200000000000045,66,,,,56.200000000000045,7.04,,0,48.662219,-88.2357661,121,,7.04,,,2021-02-24 22:47:58,2021,2,24,22,4.05,340.0
56.200000000000045,66,,,,56.200000000000045,7.132,,0,48.6621541,-88.2358187,121,,7.132,,,2021-02-24 22:47:59,2021,2,24,22,4.05,340.0
56.200000000000045,67,,,,56.200000000000045,7.222,,0,48.6620864,-88.2358714,124,,7.222,,,2021-02-24 22:48:00,2021,2,24,22,4.05,340.0
56.200000000000045,67,,,,56.200000000000045,7.309,,0,48.6620186,-88.2359228,124,,7.309,,,2021-02-24 22:48:01,2021,2,24,22,4.05,340.0
56.200000000000045,69,,,,56.200000000000045,7.393,,0,48.6619496,-88.2359736,129,,7.393,,,2021-02-24 22:48:02,2021,2,24,22,4.05,340.0
56.200000000000045,68,,,,56.200000000000045,7.477,,0,48.6618786,-88.236025,126,,7.477,,,2021-02-24 22:48:03,2021,2,24,22,4.05,340.0
