altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,power,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
33.200000000000045,0.0,33.200000000000045,6.478,3,50.5260305,-84.7818388,6.478,2022-07-06 17:01:11,,,,,,,,,,,,,,,2022,7,6,17,0.5,233.0
33.0,5.06,33.0,6.168,3,50.5260406,-84.7819112,6.168,2022-07-06 17:01:12,0.0,31.0,80.0,0.0,0.0,2.25,271.0,,,,,,,,2022,7,6,17,0.5,233.0
33.0,10.12,33.0,5.858,3,50.5260506,-84.7819835,5.858,2022-07-06 17:01:13,0.0,,79.0,0.0,0.0,2.38,274.0,25.5,50.0,86.0,27.0,91.5,,,2022,7,6,17,0.5,233.0
33.39999999999998,16.18,33.39999999999998,6.134,3,50.5260533,-84.7820692,6.134,2022-07-06 17:01:14,0.0,,78.0,0.0,0.0,2.5,277.0,27.0,54.0,89.5,26.0,85.5,31.0,,2022,7,6,17,0.5,233.0
33.39999999999998,23.05,33.39999999999998,6.683,3,50.5260566,-84.7821738,6.683,2022-07-06 17:01:15,0.0,,76.0,0.0,0.0,2.52,285.0,27.0,53.0,90.0,26.5,86.0,31.0,,2022,7,6,17,0.5,233.0
33.60000000000002,29.63,33.60000000000002,6.722,3,50.5260611,-84.7822678,6.722,2022-07-06 17:01:16,0.0,,73.0,1.0,0.0,2.37,299.0,26.5,50.0,88.5,28.0,92.0,31.0,,2022,7,6,17,0.5,233.0
33.60000000000002,36.06,33.60000000000002,6.467,3,50.5260753,-84.7823587,6.467,2022-07-06 17:01:17,1.0,,73.0,1.0,0.0,2.01,299.0,27.5,48.0,89.0,25.0,91.0,31.0,,2022,7,6,17,0.5,233.0
34.200000000000045,41.87,34.200000000000045,5.951,3,50.5260871,-84.7824435,5.951,2022-07-06 17:01:18,1.0,,73.0,1.0,0.0,1.74,266.0,27.5,47.0,89.5,24.5,88.5,31.0,,2022,7,6,17,0.5,233.0
34.60000000000002,46.64,34.60000000000002,5.056,3,50.526093,-84.7825128,5.056,2022-07-06 17:01:19,1.0,,73.0,1.0,0.0,1.94,244.0,27.5,49.0,89.5,24.0,85.5,31.0,,2022,7,6,17,0.5,233.0
34.799999999999955,50.8,34.799999999999955,4.403,3,50.5261008,-84.7825697,4.403,2022-07-06 17:01:20,1.0,,68.0,1.0,0.0,2.52,236.0,27.5,51.0,90.0,24.0,83.0,31.0,,2022,7,6,17,0.5,233.0
35.0,55.14,35.0,4.329,3,50.5261066,-84.782631,4.329,2022-07-06 17:01:21,2.0,,64.0,2.0,0.0,3.28,210.0,27.0,53.0,88.0,23.5,80.5,31.0,,2022,7,6,17,0.5,233.0
35.39999999999998,59.32,35.39999999999998,4.259,3,50.526111,-84.7826926,4.259,2022-07-06 17:01:22,2.0,,60.0,2.0,0.0,3.88,204.0,24.0,55.0,78.5,23.0,78.5,31.0,,2022,7,6,17,0.5,233.0
36.0,64.08,36.0,4.643,3,50.5261156,-84.7827577,4.643,2022-07-06 17:01:23,2.0,,58.0,2.0,0.0,4.37,198.0,26.0,55.0,84.5,22.0,75.5,31.0,,2022,7,6,17,0.5,233.0
36.200000000000045,69.98,36.200000000000045,5.566,3,50.5261236,-84.7828421,5.566,2022-07-06 17:01:24,2.0,,56.0,2.0,0.0,4.98,195.0,27.5,51.0,89.5,23.5,79.0,31.0,,2022,7,6,17,0.5,233.0
36.60000000000002,75.77,36.60000000000002,5.735,3,50.5261228,-84.7829265,5.735,2022-07-06 17:01:25,3.0,,54.0,2.0,0.0,5.55,186.0,27.5,51.0,91.5,24.5,82.0,31.0,,2022,7,6,17,0.5,233.0
36.799999999999955,81.13,36.799999999999955,5.442,3,50.5261215,-84.7830022,5.442,2022-07-06 17:01:26,3.0,,54.0,3.0,0.0,5.89,170.0,26.0,53.0,91.0,24.0,81.5,31.0,,2022,7,6,17,0.5,233.0
36.0,85.88,36.0,4.943,3,50.5261248,-84.7830737,4.943,2022-07-06 17:01:27,4.0,,52.0,3.0,0.0,5.46,153.0,22.0,53.0,79.0,26.0,85.5,31.0,,2022,7,6,17,0.5,233.0
35.200000000000045,90.4,35.200000000000045,4.617,3,50.5261261,-84.7831408,4.617,2022-07-06 17:01:28,4.0,,35.0,3.0,0.0,4.01,128.0,,54.0,,,,31.0,,2022,7,6,17,0.5,233.0
34.60000000000002,93.96,34.60000000000002,3.817,3,50.5261228,-84.7831917,3.817,2022-07-06 17:01:29,4.0,,18.0,3.0,1.0,2.07,103.0,,54.0,,,,31.0,,2022,7,6,17,0.5,233.0
34.200000000000045,94.84,34.200000000000045,0.979,3,50.5261248,-84.7832239,0.979,2022-07-06 17:01:30,4.0,,0.0,3.0,2.0,-0.21,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.799999999999955,96.15,33.799999999999955,1.373,3,50.5261195,-84.7832446,1.373,2022-07-06 17:01:31,4.0,,0.0,3.0,2.0,-0.81,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.60000000000002,98.05,33.60000000000002,1.929,3,50.5261137,-84.7832694,1.929,2022-07-06 17:01:32,4.0,,0.0,3.0,2.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.39999999999998,100.1,33.39999999999998,2.053,3,50.5261061,-84.7832959,2.053,2022-07-06 17:01:33,4.0,,0.0,3.0,2.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.39999999999998,102.14,33.39999999999998,2.019,3,50.5260969,-84.7833236,2.019,2022-07-06 17:01:34,4.0,,0.0,3.0,2.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.60000000000002,103.98,33.60000000000002,1.882,3,50.5260975,-84.783351,1.882,2022-07-06 17:01:35,4.0,,0.0,3.0,2.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.799999999999955,105.57,33.799999999999955,1.665,3,50.5260988,-84.7833719,1.665,2022-07-06 17:01:36,4.0,,0.0,3.0,2.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.799999999999955,106.84,33.799999999999955,1.361,3,50.5260955,-84.7833902,1.361,2022-07-06 17:01:37,4.0,,0.0,3.0,2.0,-2.08,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
33.799999999999955,107.17,33.799999999999955,0.351,3,50.5260909,-84.7834084,0.351,2022-07-06 17:01:38,4.0,,0.0,3.0,3.0,-3.31,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
34.0,107.17,34.0,0.0,3,50.5260831,-84.78342,0.0,2022-07-06 17:01:39,4.0,,0.0,3.0,3.0,-0.99,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
34.0,107.17,34.0,0.0,3,50.5260806,-84.7834226,0.0,2022-07-06 17:01:40,4.0,,0.0,3.0,3.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
34.0,107.17,34.0,0.0,3,50.5260806,-84.783429,0.0,2022-07-06 17:01:41,4.0,,0.0,3.0,3.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
34.0,107.17,34.0,0.0,3,50.5260806,-84.7834317,0.0,2022-07-06 17:01:42,4.0,,0.0,3.0,3.0,0.0,0.0,,,,,,31.0,,2022,7,6,17,0.5,233.0
34.0,107.17,34.0,0.901,1,50.5260838,-84.7834448,0.901,2022-07-06 17:01:47,4.0,,0.0,3.0,3.0,0.0,0.0,,,,,,30.0,,2022,7,6,17,0.5,233.0
34.0,108.33,34.0,1.453,1,50.5260818,-84.7834697,1.453,2022-07-06 17:01:48,4.0,,0.0,3.0,3.0,0.0,0.0,,,,,,30.0,,2022,7,6,17,0.5,233.0
34.0,110.38,34.0,1.895,1,50.5260773,-84.783497,1.895,2022-07-06 17:01:49,4.0,,19.0,3.0,3.0,0.0,3.0,,,,,,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,113.39,34.200000000000045,2.74,2,50.526066,-84.7835379,2.74,2022-07-06 17:01:50,4.0,,49.0,3.0,3.0,0.0,70.0,,,,,,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,116.56,34.200000000000045,3.069,2,50.5260624,-84.783583,3.069,2022-07-06 17:01:51,4.0,,76.0,4.0,3.0,0.0,456.0,23.5,,90.0,30.0,95.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,120.56,34.200000000000045,3.778,2,50.5260524,-84.7836422,3.778,2022-07-06 17:01:52,4.0,,93.0,4.0,3.0,0.55,562.0,22.5,,85.0,27.0,93.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,125.82,34.200000000000045,4.886,2,50.5260387,-84.7837124,4.886,2022-07-06 17:01:53,5.0,,101.0,5.0,3.0,0.62,582.0,23.0,34.0,84.5,25.5,90.0,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,132.47,34.200000000000045,6.215,2,50.5260285,-84.7838113,6.215,2022-07-06 17:01:54,5.0,,96.0,5.0,3.0,0.0,539.0,25.5,38.0,88.5,25.5,85.0,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,139.57,34.39999999999998,6.92,2,50.5260164,-84.7839116,6.92,2022-07-06 17:01:55,5.0,,97.0,6.0,3.0,0.0,480.0,27.5,43.0,92.0,25.5,80.5,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,147.35,34.39999999999998,7.54,2,50.5260058,-84.7840198,7.54,2022-07-06 17:01:56,5.0,,98.0,6.0,3.0,0.0,425.0,26.5,47.0,88.0,26.5,86.5,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,155.27,34.39999999999998,7.816,2,50.5259901,-84.7841358,7.816,2022-07-06 17:01:57,5.0,,99.0,6.0,3.0,0.0,325.0,26.0,39.0,84.0,27.5,92.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,163.39,34.200000000000045,8.051,2,50.5259718,-84.7842546,8.051,2022-07-06 17:01:58,5.0,,99.0,7.0,3.0,0.0,282.0,25.0,46.0,80.0,27.5,93.0,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,172.13,34.200000000000045,7.918,2,50.5259503,-84.7843732,7.918,2022-07-06 17:01:59,5.0,,100.0,7.0,3.0,0.0,240.0,24.0,48.0,76.5,26.5,88.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,180.05,34.200000000000045,7.269,2,50.5259375,-84.7844844,7.269,2022-07-06 17:02:00,5.0,,84.0,7.0,3.0,0.0,166.0,23.0,44.0,73.5,25.5,84.0,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,187.44,34.39999999999998,7.14,2,50.5259316,-84.7845939,7.14,2022-07-06 17:02:01,5.0,,53.0,7.0,3.0,0.0,119.0,21.5,45.0,70.0,24.0,79.5,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,194.64,34.39999999999998,7.164,3,50.5259271,-84.7846964,7.164,2022-07-06 17:02:02,5.0,,22.0,7.0,3.0,0.0,72.0,21.5,47.0,70.0,22.5,73.5,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,201.66,34.60000000000002,6.67,3,50.5259159,-84.7847968,6.67,2022-07-06 17:02:03,5.0,,0.0,7.0,3.0,0.0,0.0,22.0,48.0,71.0,20.5,67.5,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,208.12,34.60000000000002,6.409,3,50.5259056,-84.7848905,6.409,2022-07-06 17:02:04,5.0,,0.0,7.0,3.0,0.0,0.0,22.0,49.0,72.5,19.0,61.5,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,214.49,34.60000000000002,6.311,3,50.5258898,-84.7849815,6.311,2022-07-06 17:02:05,5.0,,0.0,7.0,3.0,0.0,0.0,22.0,50.0,73.5,17.0,55.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,220.46,34.60000000000002,5.888,3,50.5258687,-84.7850648,5.888,2022-07-06 17:02:06,5.0,,0.0,7.0,3.0,0.0,0.0,22.5,51.0,74.5,15.0,49.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,226.69,34.60000000000002,5.729,3,50.5258425,-84.7851471,5.729,2022-07-06 17:02:07,5.0,,0.0,7.0,3.0,0.0,0.0,22.5,52.0,76.0,13.0,43.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,232.98,34.60000000000002,5.661,3,50.5258249,-84.7852362,5.661,2022-07-06 17:02:08,5.0,,0.0,7.0,3.0,0.0,0.0,23.0,53.0,77.0,11.0,37.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,238.46,34.60000000000002,5.508,3,50.5258114,-84.7853135,5.508,2022-07-06 17:02:09,5.0,,0.0,7.0,3.0,0.0,0.0,23.0,55.0,78.0,9.5,30.5,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,243.19,34.60000000000002,4.99,3,50.525801,-84.7853795,4.99,2022-07-06 17:02:10,5.0,,0.0,7.0,3.0,0.0,0.0,23.0,56.0,79.5,7.5,24.5,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,247.18,34.39999999999998,4.214,3,50.5257984,-84.7854372,4.214,2022-07-06 17:02:11,5.0,,0.0,7.0,3.0,0.0,0.0,23.5,57.0,80.5,5.5,18.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,249.71,34.200000000000045,2.942,3,50.5258017,-84.7854722,2.942,2022-07-06 17:02:12,5.0,,0.0,7.0,3.0,0.0,0.0,23.5,58.0,81.5,3.5,12.0,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,251.54,34.200000000000045,2.121,3,50.5257899,-84.7854927,2.121,2022-07-06 17:02:13,5.0,,51.0,7.0,3.0,0.0,16.0,24.0,59.0,83.0,2.0,6.0,30.0,,2022,7,6,17,0.5,233.0
33.799999999999955,252.37,33.799999999999955,1.142,3,50.525788,-84.7854913,1.142,2022-07-06 17:02:14,5.0,,62.0,7.0,3.0,0.0,183.0,24.0,62.0,84.0,0.5,2.0,30.0,,2022,7,6,17,0.5,233.0
33.60000000000002,252.5,33.60000000000002,0.228,3,50.5257728,-84.7855086,0.228,2022-07-06 17:02:15,5.0,,71.0,8.0,3.0,0.0,320.0,22.5,67.0,79.0,13.5,48.0,30.0,,2022,7,6,17,0.5,233.0
33.799999999999955,256.71,33.799999999999955,3.594,3,50.5257798,-84.7855757,3.594,2022-07-06 17:02:16,5.0,,80.0,8.0,3.0,0.0,371.0,23.5,60.0,82.5,16.5,58.0,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,262.28,34.200000000000045,5.283,3,50.5258168,-84.7856364,5.283,2022-07-06 17:02:17,5.0,,92.0,9.0,3.0,0.0,496.0,23.0,57.0,87.5,17.5,63.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,268.97,34.60000000000002,6.305,3,50.5258727,-84.7856983,6.305,2022-07-06 17:02:18,5.0,,98.0,9.0,3.0,0.0,576.0,22.0,53.0,91.5,19.5,73.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,276.67,34.60000000000002,7.334,3,50.5259388,-84.7857624,7.334,2022-07-06 17:02:19,5.0,,97.0,10.0,3.0,0.0,550.0,20.5,47.0,94.5,21.0,82.5,30.0,,2022,7,6,17,0.5,233.0
34.799999999999955,284.51,34.799999999999955,7.892,3,50.5260112,-84.7858179,7.892,2022-07-06 17:02:20,5.0,,101.0,10.0,3.0,0.0,386.0,19.5,47.0,82.0,26.5,92.0,30.0,,2022,7,6,17,0.5,233.0
35.0,292.87,35.0,8.091,3,50.5260908,-84.785874,8.091,2022-07-06 17:02:21,5.0,,108.0,10.0,3.0,0.0,354.0,24.5,47.0,84.5,11.5,41.0,30.0,,2022,7,6,17,0.5,233.0
35.0,301.46,35.0,8.392,3,50.5261723,-84.7859292,8.392,2022-07-06 17:02:22,5.0,,108.0,11.0,3.0,0.0,330.0,26.5,48.0,84.5,2.0,12.5,30.0,,2022,7,6,17,0.5,233.0
34.799999999999955,309.82,34.799999999999955,8.495,3,50.5262557,-84.7859762,8.495,2022-07-06 17:02:23,5.0,,107.0,11.0,3.0,0.84,287.0,25.0,50.0,79.5,1.5,15.0,30.0,,2022,7,6,17,0.5,233.0
34.60000000000002,317.94,34.60000000000002,8.175,3,50.5263391,-84.7860218,8.175,2022-07-06 17:02:24,6.0,,89.0,11.0,3.0,0.99,267.0,23.0,52.0,74.5,1.0,17.5,30.0,,2022,7,6,17,0.5,233.0
34.39999999999998,327.04,34.39999999999998,8.822,3,50.526431,-84.7860609,8.822,2022-07-06 17:02:25,6.0,,67.0,11.0,3.0,0.0,252.0,21.0,57.0,69.5,1.0,20.5,30.0,,2022,7,6,17,0.5,233.0
34.200000000000045,335.83,34.200000000000045,8.846,3,50.5265161,-84.7861163,8.846,2022-07-06 17:02:26,6.0,,45.0,11.0,3.0,0.03,237.0,19.5,61.0,64.5,0.5,23.0,30.0,,2022,7,6,17,0.5,233.0
33.60000000000002,343.07,33.60000000000002,7.588,3,50.5265795,-84.7861743,7.588,2022-07-06 17:02:27,6.0,,23.0,11.0,3.0,-0.33,223.0,17.5,66.0,60.0,0.5,25.5,30.0,,2022,7,6,17,0.5,233.0
33.0,348.39,33.0,5.852,3,50.5266114,-84.7862361,5.852,2022-07-06 17:02:28,6.0,,43.0,11.0,3.0,-1.2,97.0,16.0,71.0,55.5,0.0,28.5,30.0,,2022,7,6,17,0.5,233.0
32.799999999999955,355.4,32.799999999999955,6.725,3,50.5266143,-84.7863329,6.725,2022-07-06 17:02:29,6.0,,73.0,12.0,4.0,-2.08,122.0,23.5,74.0,85.0,6.5,31.0,30.0,,2022,7,6,17,0.5,233.0
32.60000000000002,362.81,32.60000000000002,7.237,3,50.5266098,-84.7864416,7.237,2022-07-06 17:02:30,6.0,,87.0,12.0,4.0,-2.89,227.0,27.0,60.0,93.0,19.0,67.5,29.0,,2022,7,6,17,0.5,233.0
32.60000000000002,371.62,32.60000000000002,8.428,3,50.5266019,-84.7865708,8.428,2022-07-06 17:02:31,6.0,,90.0,12.0,5.0,-3.45,294.0,24.5,56.0,95.0,25.5,89.0,29.0,,2022,7,6,17,0.5,233.0
32.60000000000002,381.88,32.60000000000002,9.858,3,50.5265896,-84.7867199,9.858,2022-07-06 17:02:32,6.0,,92.0,13.0,5.0,-3.72,377.0,21.5,55.0,95.5,26.5,91.0,29.0,,2022,7,6,17,0.5,233.0
32.39999999999998,391.08,32.39999999999998,9.343,3,50.5265759,-84.7868486,9.343,2022-07-06 17:02:33,6.0,,94.0,13.0,5.0,-3.7,383.0,25.5,48.0,93.5,26.0,91.5,29.0,,2022,7,6,17,0.5,233.0
32.0,399.5,32.0,8.628,3,50.5265655,-84.7869675,8.628,2022-07-06 17:02:34,6.0,,97.0,13.0,5.0,-3.42,392.0,15.0,32.0,65.5,25.5,94.5,29.0,,2022,7,6,17,0.5,233.0
32.0,408.07,32.0,8.608,3,50.526563,-84.7870912,8.608,2022-07-06 17:02:35,6.0,,100.0,14.0,5.0,-2.9,349.0,17.5,47.0,70.0,25.5,93.5,29.0,,2022,7,6,17,0.5,233.0
32.0,417.3,32.0,9.041,3,50.5265498,-84.7872258,9.041,2022-07-06 17:02:36,6.0,,103.0,14.0,5.0,-2.21,350.0,23.0,53.0,81.5,26.0,91.5,29.0,,2022,7,6,17,0.5,233.0
32.0,426.89,32.0,9.447,3,50.5265316,-84.7873629,9.447,2022-07-06 17:02:37,6.0,,106.0,14.0,6.0,-1.61,360.0,25.5,53.0,86.5,25.5,88.5,29.0,,2022,7,6,17,0.5,233.0
32.200000000000045,436.51,32.200000000000045,9.616,3,50.5265167,-84.7874989,9.616,2022-07-06 17:02:38,6.0,,104.0,15.0,6.0,-0.74,322.0,22.5,52.0,78.5,23.5,83.5,29.0,,2022,7,6,17,0.5,233.0
32.60000000000002,446.29,32.60000000000002,9.743,3,50.5265129,-84.7876413,9.743,2022-07-06 17:02:39,6.0,,104.0,15.0,6.0,0.0,281.0,25.0,52.0,85.0,23.5,83.5,29.0,,2022,7,6,17,0.5,233.0
33.60000000000002,455.96,33.60000000000002,9.67,3,50.5265096,-84.7877813,9.67,2022-07-06 17:02:40,6.0,,103.0,15.0,6.0,0.16,288.0,25.0,53.0,80.0,24.5,86.0,29.0,,2022,7,6,17,0.5,233.0
33.60000000000002,465.6,33.60000000000002,9.668,3,50.5265018,-84.7879234,9.668,2022-07-06 17:02:41,6.0,,101.0,16.0,6.0,0.79,285.0,24.0,54.0,77.5,24.5,86.5,29.0,,2022,7,6,17,0.5,233.0
33.200000000000045,475.74,33.200000000000045,9.994,4,50.5264894,-84.7880696,9.994,2022-07-06 17:02:42,7.0,,99.0,16.0,6.0,1.55,278.0,23.5,52.0,78.0,23.5,85.0,29.0,,2022,7,6,17,0.5,233.0
33.0,484.91,33.0,9.453,4,50.5264759,-84.7882005,9.453,2022-07-06 17:02:43,7.0,,97.0,16.0,6.0,1.87,260.0,22.5,45.0,79.0,23.0,84.0,29.0,,2022,7,6,17,0.5,233.0
32.799999999999955,494.15,32.799999999999955,9.251,4,50.5264588,-84.7883295,9.251,2022-07-06 17:02:44,7.0,,95.0,16.0,6.0,1.04,242.0,22.0,51.0,79.5,22.0,82.5,29.0,,2022,7,6,17,0.5,233.0
32.799999999999955,503.42,32.799999999999955,9.228,4,50.5264372,-84.7884579,9.228,2022-07-06 17:02:45,7.0,,95.0,17.0,6.0,0.0,230.0,21.5,49.0,77.0,21.5,79.5,29.0,,2022,7,6,17,0.5,233.0
32.60000000000002,513.01,32.60000000000002,9.506,4,50.5264111,-84.788592,9.506,2022-07-06 17:02:46,7.0,,95.0,17.0,6.0,0.2,227.0,20.5,47.0,72.0,21.5,76.5,29.0,,2022,7,6,17,0.5,233.0
32.39999999999998,521.59,32.39999999999998,8.819,4,50.5263971,-84.7887151,8.819,2022-07-06 17:02:47,7.0,,95.0,17.0,7.0,0.13,224.0,19.5,48.0,69.0,21.5,76.5,29.0,,2022,7,6,17,0.5,233.0
32.200000000000045,529.4,32.200000000000045,8.053,4,50.5263847,-84.7888268,8.053,2022-07-06 17:02:48,7.0,,76.0,17.0,7.0,-0.56,215.0,19.5,50.0,71.5,21.5,75.5,29.0,,2022,7,6,17,0.5,233.0
32.0,536.81,32.0,7.583,4,50.526371,-84.7889358,7.583,2022-07-06 17:02:49,7.0,,52.0,17.0,7.0,-1.18,209.0,20.0,52.0,74.5,21.0,75.0,29.0,,2022,7,6,17,0.5,233.0
31.799999999999955,545.17,31.799999999999955,8.166,4,50.5263541,-84.7890582,8.166,2022-07-06 17:02:50,7.0,,28.0,17.0,7.0,-1.53,203.0,20.0,54.0,77.0,21.0,74.0,29.0,,2022,7,6,17,0.5,233.0
31.600000000000023,553.32,31.600000000000023,8.141,4,50.5263326,-84.7891725,8.141,2022-07-06 17:02:51,7.0,,4.0,17.0,7.0,-1.57,0.0,20.5,56.0,79.5,21.0,73.5,29.0,,2022,7,6,17,0.5,233.0
31.600000000000023,561.55,31.600000000000023,8.213,4,50.5263098,-84.789282,8.213,2022-07-06 17:02:52,7.0,,0.0,17.0,7.0,-1.61,0.0,20.5,59.0,82.0,21.0,73.0,29.0,,2022,7,6,17,0.5,233.0
31.399999999999977,569.37,31.399999999999977,7.942,4,50.526274,-84.7893841,7.942,2022-07-06 17:02:53,7.0,,42.0,17.0,8.0,-1.74,97.0,20.5,61.0,84.5,20.5,72.0,29.0,,2022,7,6,17,0.5,233.0
31.600000000000023,576.87,31.600000000000023,7.596,4,50.5262329,-84.7894779,7.596,2022-07-06 17:02:54,7.0,,77.0,17.0,8.0,-1.8,233.0,21.0,63.0,87.0,20.5,71.5,29.0,,2022,7,6,17,0.5,233.0
31.600000000000023,583.52,31.600000000000023,6.914,4,50.5262021,-84.7895681,6.914,2022-07-06 17:02:55,7.0,,75.0,18.0,8.0,-1.65,297.0,21.0,65.0,84.0,23.0,77.5,29.0,,2022,7,6,17,0.5,233.0
31.799999999999955,588.28,31.799999999999955,5.271,4,50.5261845,-84.7896334,5.271,2022-07-06 17:02:56,7.0,,51.0,18.0,8.0,-0.81,261.0,19.5,74.0,74.0,26.0,84.5,29.0,,2022,7,6,17,0.5,233.0
31.799999999999955,591.62,31.799999999999955,3.888,4,50.5261903,-84.789674,3.888,2022-07-06 17:02:57,7.0,,27.0,18.0,8.0,0.0,225.0,15.0,88.0,57.5,26.0,84.5,29.0,,2022,7,6,17,0.5,233.0
32.0,594.07,32.0,2.78,4,50.5262041,-84.7897044,2.78,2022-07-06 17:02:58,8.0,,14.0,18.0,8.0,0.08,117.0,10.5,,41.0,26.0,84.5,29.0,,2022,7,6,17,0.5,233.0
32.0,594.67,32.0,0.679,4,50.5262278,-84.7897254,0.679,2022-07-06 17:02:59,8.0,,9.0,18.0,8.0,0.41,83.0,,,,,,29.0,,2022,7,6,17,0.5,233.0
32.0,594.67,32.0,0.0,4,50.5262515,-84.7897369,0.0,2022-07-06 17:03:00,8.0,,5.0,18.0,8.0,0.37,0.0,,,,,,29.0,,2022,7,6,17,0.5,233.0
32.200000000000045,594.67,32.200000000000045,0.0,4,50.5262645,-84.7897523,0.0,2022-07-06 17:03:01,8.0,,0.0,18.0,8.0,0.0,0.0,,,,,,29.0,,2022,7,6,17,0.5,233.0
32.0,594.67,32.0,0.0,4,50.5262672,-84.7897577,0.0,2022-07-06 17:03:02,8.0,,0.0,18.0,8.0,0.0,0.0,,,,,,29.0,,2022,7,6,17,0.5,233.0
31.200000000000045,594.67,31.200000000000045,0.895,2,50.526277,-84.7897708,0.895,2022-07-06 17:03:42,8.0,,35.0,18.0,8.0,0.0,111.0,19.0,,98.5,0.0,0.0,30.0,,2022,7,6,17,0.5,233.0
31.200000000000045,595.82,31.200000000000045,1.428,2,50.5262675,-84.7897826,1.428,2022-07-06 17:03:43,8.0,,77.0,18.0,8.0,0.0,265.0,18.5,46.0,84.5,13.0,50.5,30.0,,2022,7,6,17,0.5,233.0
31.200000000000045,597.63,31.200000000000045,1.706,2,50.5262527,-84.7897983,1.706,2022-07-06 17:03:44,8.0,,95.0,19.0,8.0,0.0,379.0,18.0,40.0,73.5,20.5,81.0,30.0,,2022,7,6,17,0.5,233.0
31.200000000000045,600.34,31.200000000000045,2.476,2,50.526239,-84.7898297,2.476,2022-07-06 17:03:45,8.0,,95.0,19.0,8.0,0.0,314.0,18.5,39.0,69.5,21.0,81.5,30.0,,2022,7,6,17,0.5,233.0
31.399999999999977,604.28,31.399999999999977,3.571,2,50.5262287,-84.789886,3.571,2022-07-06 17:03:46,8.0,,89.0,19.0,8.0,0.0,243.0,17.5,42.0,83.5,23.5,83.5,30.0,,2022,7,6,17,0.5,233.0
31.399999999999977,609.94,31.399999999999977,5.139,3,50.5262129,-84.789963,5.139,2022-07-06 17:03:47,8.0,,85.0,20.0,8.0,-0.12,228.0,27.0,46.0,92.0,22.5,77.5,30.0,,2022,7,6,17,0.5,233.0
31.600000000000023,615.99,31.600000000000023,5.844,3,50.5261981,-84.7900511,5.844,2022-07-06 17:03:48,8.0,,87.0,20.0,8.0,-0.17,254.0,29.5,47.0,93.5,24.0,86.0,30.0,,2022,7,6,17,0.5,233.0
31.799999999999955,621.46,31.799999999999955,5.558,3,50.5261845,-84.790129,5.558,2022-07-06 17:03:49,8.0,30.0,88.0,20.0,8.0,0.42,280.0,27.5,47.0,90.0,26.0,95.0,30.0,,2022,7,6,17,0.5,233.0
32.0,627.4,32.0,5.834,3,50.5261675,-84.7902086,5.834,2022-07-06 17:03:50,8.0,,91.0,21.0,8.0,1.47,313.0,26.5,48.0,85.0,25.5,93.5,30.0,,2022,7,6,17,0.5,233.0
