altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,heart_rate,power,temperature,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
23.200000000000045,4.02,23.200000000000045,6.342,2,50.5027177,-84.8227686,6.342,2022-09-08 21:52:52,,,,,,,,,,,,,,,2022,9,8,21,5.51,258.0
23.399999999999977,8.04,23.399999999999977,6.042,2,50.5026747,-84.822784,6.042,2022-09-08 21:52:53,0.0,40.0,105.0,0.0,0.0,2.93,134.0,376.0,20.0,,,,,,2022,9,8,21,5.51,258.0
23.600000000000023,12.15,23.600000000000023,5.783,2,50.5026311,-84.8228005,5.783,2022-09-08 21:52:54,0.0,,99.0,0.0,0.0,2.96,135.0,463.0,20.0,37.5,50.0,99.0,29.5,96.0,2022,9,8,21,5.51,258.0
24.0,18.82,24.0,6.572,2,50.5025721,-84.8228463,6.572,2022-09-08 21:52:55,0.0,,100.0,0.0,0.0,3.15,135.0,467.0,20.0,36.5,48.0,98.5,28.0,96.5,2022,9,8,21,5.51,258.0
24.399999999999977,25.96,24.399999999999977,7.088,2,50.5025084,-84.8229099,7.088,2022-09-08 21:52:56,1.0,,102.0,1.0,0.0,3.49,136.0,515.0,20.0,35.5,47.0,98.0,27.0,96.5,2022,9,8,21,5.51,258.0
24.799999999999955,33.45,24.799999999999955,7.031,2,50.502445,-84.8229741,7.031,2022-09-08 21:52:57,1.0,,103.0,2.0,0.0,3.94,136.0,568.0,20.0,35.0,45.0,97.0,25.5,97.0,2022,9,8,21,5.51,258.0
25.200000000000045,40.37,25.200000000000045,6.266,2,50.5023956,-84.8230463,6.266,2022-09-08 21:52:58,2.0,,104.0,2.0,0.0,4.27,136.0,542.0,20.0,33.5,44.0,97.0,28.0,97.0,2022,9,8,21,5.51,258.0
25.600000000000023,47.41,25.600000000000023,6.493,2,50.5023495,-84.8231291,6.493,2022-09-08 21:52:59,2.0,,105.0,3.0,0.0,4.63,137.0,514.0,20.0,31.5,46.0,96.0,31.0,97.0,2022,9,8,21,5.51,258.0
26.0,54.79,26.0,7.357,2,50.5022993,-84.8232107,7.357,2022-09-08 21:53:00,2.0,,104.0,3.0,0.0,4.97,134.0,488.0,20.0,30.5,49.0,95.0,30.5,98.5,2022,9,8,21,5.51,258.0
26.200000000000045,62.48,26.200000000000045,6.939,2,50.5022409,-84.8232916,6.939,2022-09-08 21:53:01,3.0,,104.0,3.0,0.0,5.2,134.0,471.0,20.0,29.5,48.0,95.0,30.0,94.5,2022,9,8,21,5.51,258.0
26.600000000000023,71.42,26.600000000000023,8.605,2,50.5021761,-84.8233838,8.605,2022-09-08 21:53:02,3.0,,105.0,4.0,0.0,5.25,134.0,441.0,20.0,27.5,46.0,94.5,30.0,94.0,2022,9,8,21,5.51,258.0
27.0,79.79,27.0,8.448,2,50.5021077,-84.8234657,8.448,2022-09-08 21:53:03,4.0,,106.0,4.0,0.0,4.95,132.0,419.0,20.0,25.5,45.0,92.0,29.5,93.5,2022,9,8,21,5.51,258.0
27.399999999999977,87.18,27.399999999999977,7.652,2,50.5020456,-84.8235368,7.652,2022-09-08 21:53:04,4.0,,105.0,5.0,0.0,4.58,131.0,356.0,20.0,23.5,44.0,84.5,28.0,93.0,2022,9,8,21,5.51,258.0
27.600000000000023,94.85,27.600000000000023,7.654,2,50.5019856,-84.8236103,7.654,2022-09-08 21:53:05,4.0,,104.0,5.0,0.0,4.2,131.0,316.0,20.0,21.5,45.0,77.0,26.5,92.0,2022,9,8,21,5.51,258.0
28.0,102.39,28.0,7.572,2,50.5019214,-84.8236749,7.572,2022-09-08 21:53:06,4.0,,101.0,5.0,0.0,3.92,131.0,294.0,20.0,23.0,45.0,78.0,23.5,84.0,2022,9,8,21,5.51,258.0
28.399999999999977,109.73,28.399999999999977,7.235,2,50.5018623,-84.8237475,7.235,2022-09-08 21:53:07,5.0,,94.0,6.0,0.0,3.7,131.0,324.0,20.0,27.5,44.0,89.0,26.0,87.5,2022,9,8,21,5.51,258.0
28.600000000000023,117.25,28.600000000000023,7.359,2,50.501799,-84.8238196,7.359,2022-09-08 21:53:08,5.0,,94.0,6.0,0.0,3.59,130.0,360.0,20.0,30.0,44.0,98.5,30.0,96.0,2022,9,8,21,5.51,258.0
28.799999999999955,125.2,28.799999999999955,7.579,2,50.5017303,-84.8238836,7.579,2022-09-08 21:53:09,5.0,,96.0,6.0,0.0,3.58,131.0,385.0,20.0,26.0,44.0,96.0,30.0,98.5,2022,9,8,21,5.51,258.0
29.0,132.94,29.0,7.604,2,50.5016621,-84.8239471,7.604,2022-09-08 21:53:10,6.0,,97.0,7.0,0.0,3.61,130.0,387.0,20.0,27.5,45.0,95.0,26.5,94.0,2022,9,8,21,5.51,258.0
29.200000000000045,140.41,29.200000000000045,7.617,2,50.5015951,-84.8240007,7.617,2022-09-08 21:53:11,6.0,,98.0,7.0,0.0,3.65,129.0,374.0,20.0,28.0,45.0,96.5,27.5,93.0,2022,9,8,21,5.51,258.0
29.399999999999977,147.92,29.399999999999977,7.443,2,50.5015205,-84.8240563,7.443,2022-09-08 21:53:12,6.0,,98.0,7.0,0.0,3.62,130.0,388.0,20.0,28.5,44.0,97.5,28.0,93.5,2022,9,8,21,5.51,258.0
29.600000000000023,155.52,29.600000000000023,7.682,2,50.5014477,-84.8241017,7.682,2022-09-08 21:53:13,6.0,,99.0,8.0,0.0,3.39,131.0,402.0,20.0,30.0,46.0,98.0,28.5,94.5,2022,9,8,21,5.51,258.0
30.0,163.47,30.0,7.835,2,50.5013702,-84.824147,7.835,2022-09-08 21:53:14,7.0,,101.0,8.0,0.0,3.15,132.0,404.0,20.0,30.5,49.0,96.5,28.5,95.5,2022,9,8,21,5.51,258.0
30.200000000000045,171.01,30.200000000000045,7.927,2,50.5012959,-84.824182,7.927,2022-09-08 21:53:15,7.0,,101.0,9.0,0.0,2.87,133.0,371.0,20.0,24.5,48.0,80.0,29.0,97.0,2022,9,8,21,5.51,258.0
30.399999999999977,179.86,30.399999999999977,8.415,2,50.5012019,-84.8242199,8.415,2022-09-08 21:53:16,7.0,,102.0,9.0,0.0,2.67,134.0,332.0,20.0,26.0,44.0,84.5,27.5,91.0,2022,9,8,21,5.51,258.0
30.600000000000023,188.64,30.600000000000023,8.608,2,50.5011148,-84.8242651,8.608,2022-09-08 21:53:17,7.0,,102.0,9.0,0.0,2.54,134.0,287.0,20.0,28.5,39.0,92.5,25.5,84.5,2022,9,8,21,5.51,258.0
30.799999999999955,197.35,30.799999999999955,8.458,2,50.5010243,-84.8242922,8.458,2022-09-08 21:53:18,8.0,,104.0,9.0,0.0,2.45,135.0,309.0,20.0,27.0,34.0,87.5,25.0,82.5,2022,9,8,21,5.51,258.0
30.799999999999955,205.79,30.799999999999955,8.484,2,50.5009319,-84.8243187,8.484,2022-09-08 21:53:19,8.0,,105.0,10.0,0.0,2.37,136.0,326.0,20.0,18.0,34.0,65.0,26.5,87.5,2022,9,8,21,5.51,258.0
31.0,214.67,31.0,8.494,2,50.5008422,-84.8243469,8.494,2022-09-08 21:53:20,8.0,,102.0,10.0,0.0,2.19,137.0,296.0,20.0,15.0,42.0,67.0,24.5,86.0,2022,9,8,21,5.51,258.0
31.0,223.08,31.0,7.99,2,50.5007523,-84.8243738,7.99,2022-09-08 21:53:21,8.0,,99.0,10.0,0.0,2.02,136.0,239.0,20.0,16.0,46.0,66.0,23.5,82.5,2022,9,8,21,5.51,258.0
31.0,230.92,31.0,8.138,2,50.5006679,-84.8243915,8.138,2022-09-08 21:53:22,8.0,,98.0,10.0,0.0,1.84,137.0,197.0,20.0,17.0,45.0,64.5,23.0,78.5,2022,9,8,21,5.51,258.0
31.0,239.58,31.0,8.045,2,50.500578,-84.8244011,8.045,2022-09-08 21:53:23,8.0,,84.0,10.0,0.0,1.59,138.0,195.0,20.0,18.5,45.0,64.0,22.5,74.0,2022,9,8,21,5.51,258.0
31.200000000000045,247.31,31.200000000000045,7.658,2,50.5004925,-84.8244101,7.658,2022-09-08 21:53:24,8.0,,64.0,10.0,0.0,1.36,140.0,194.0,20.0,19.5,48.0,67.5,20.0,66.5,2022,9,8,21,5.51,258.0
31.0,254.87,31.0,7.38,2,50.5004112,-84.8244191,7.38,2022-09-08 21:53:25,8.0,,43.0,10.0,0.0,0.22,139.0,193.0,20.0,20.5,50.0,71.0,17.5,59.0,2022,9,8,21,5.51,258.0
31.200000000000045,261.72,31.200000000000045,6.487,2,50.5003391,-84.8244282,6.487,2022-09-08 21:53:26,8.0,,23.0,10.0,0.0,0.55,142.0,191.0,20.0,21.5,53.0,74.5,15.5,51.5,2022,9,8,21,5.51,258.0
31.399999999999977,268.67,31.399999999999977,6.664,2,50.500269,-84.8244566,6.664,2022-09-08 21:53:27,8.0,,2.0,10.0,0.0,0.65,141.0,0.0,20.0,22.0,56.0,78.0,13.0,44.0,2022,9,8,21,5.51,258.0
31.399999999999977,275.48,31.399999999999977,6.394,2,50.5002004,-84.8244921,6.394,2022-09-08 21:53:28,9.0,,0.0,10.0,0.0,0.64,141.0,0.0,20.0,23.0,58.0,81.0,11.0,36.5,2022,9,8,21,5.51,258.0
31.600000000000023,281.56,31.600000000000023,5.932,2,50.5001332,-84.8245012,5.932,2022-09-08 21:53:29,9.0,,0.0,10.0,0.0,0.7,140.0,0.0,20.0,24.0,61.0,84.5,8.5,29.0,2022,9,8,21,5.51,258.0
31.600000000000023,286.97,31.600000000000023,5.182,2,50.5000785,-84.8245105,5.182,2022-09-08 21:53:30,9.0,,0.0,10.0,0.0,0.8,140.0,0.0,20.0,25.0,64.0,88.0,6.5,21.5,2022,9,8,21,5.51,258.0
31.799999999999955,292.06,31.799999999999955,5.019,2,50.5000246,-84.8245285,5.019,2022-09-08 21:53:31,9.0,,0.0,10.0,0.0,0.96,140.0,0.0,20.0,26.0,67.0,91.5,4.0,14.0,2022,9,8,21,5.51,258.0
32.0,297.35,32.0,4.99,2,50.4999692,-84.8245472,4.99,2022-09-08 21:53:32,9.0,,63.0,11.0,0.0,1.17,141.0,44.0,20.0,26.5,69.0,95.0,2.0,6.5,2022,9,8,21,5.51,258.0
32.200000000000045,302.62,32.200000000000045,5.316,2,50.4999142,-84.8245747,5.316,2022-09-08 21:53:33,9.0,,70.0,11.0,0.0,1.41,141.0,150.0,20.0,28.5,64.0,98.0,0.0,0.0,2022,9,8,21,5.51,258.0
32.39999999999998,308.17,32.39999999999998,5.618,2,50.4998595,-84.8246024,5.618,2022-09-08 21:53:34,9.0,,79.0,11.0,0.0,1.71,140.0,208.0,20.0,36.0,48.0,99.0,0.0,0.0,2022,9,8,21,5.51,258.0
32.60000000000002,314.25,32.60000000000002,6.196,2,50.4998009,-84.8246384,6.196,2022-09-08 21:53:35,9.0,,88.0,12.0,0.0,2.06,139.0,238.0,20.0,34.0,45.0,98.0,11.0,36.0,2022,9,8,21,5.51,258.0
33.0,320.46,33.0,6.074,2,50.4997415,-84.8246752,6.074,2022-09-08 21:53:36,10.0,,96.0,12.0,0.0,2.49,137.0,403.0,20.0,31.0,44.0,96.5,23.0,76.0,2022,9,8,21,5.51,258.0
33.200000000000045,326.56,33.200000000000045,5.584,2,50.4996826,-84.8247203,5.584,2022-09-08 21:53:37,10.0,,99.0,12.0,0.0,3.02,134.0,414.0,20.0,28.0,46.0,94.5,28.5,98.5,2022,9,8,21,5.51,258.0
33.60000000000002,332.37,33.60000000000002,5.535,2,50.4996236,-84.8247565,5.535,2022-09-08 21:53:38,10.0,,94.0,13.0,0.0,3.53,134.0,369.0,20.0,25.0,47.0,90.5,24.0,92.5,2022,9,8,21,5.51,258.0
33.799999999999955,337.83,33.799999999999955,5.054,2,50.4995733,-84.8247841,5.054,2022-09-08 21:53:39,10.0,,94.0,13.0,0.0,3.93,133.0,376.0,20.0,24.0,47.0,87.5,18.5,69.5,2022,9,8,21,5.51,258.0
34.200000000000045,343.51,34.200000000000045,5.271,2,50.4995143,-84.8248205,5.271,2022-09-08 21:53:40,11.0,,93.0,14.0,0.0,4.33,131.0,477.0,20.0,22.5,43.0,84.5,18.0,68.5,2022,9,8,21,5.51,258.0
34.60000000000002,348.8,34.60000000000002,4.916,2,50.4994648,-84.8248562,4.916,2022-09-08 21:53:41,11.0,,87.0,14.0,0.0,4.8,131.0,398.0,20.0,21.0,46.0,81.5,17.5,70.5,2022,9,8,21,5.51,258.0
35.200000000000045,353.69,35.200000000000045,4.301,2,50.4994154,-84.8248742,4.301,2022-09-08 21:53:42,12.0,,64.0,14.0,0.0,5.15,129.0,367.0,20.0,19.5,48.0,78.5,17.5,72.5,2022,9,8,21,5.51,258.0
35.60000000000002,357.81,35.60000000000002,3.206,2,50.4993737,-84.8248923,3.206,2022-09-08 21:53:43,12.0,,41.0,15.0,0.0,5.5,129.0,336.0,20.0,20.0,36.0,77.5,17.5,74.0,2022,9,8,21,5.51,258.0
36.0,361.55,36.0,3.643,2,50.4993326,-84.8248915,3.643,2022-09-08 21:53:44,12.0,,31.0,15.0,0.0,5.96,128.0,277.0,20.0,28.5,8.0,87.5,18.0,74.5,2022,9,8,21,5.51,258.0
36.200000000000045,365.4,36.200000000000045,3.775,2,50.499296,-84.8248644,3.775,2022-09-08 21:53:45,13.0,,41.0,15.0,0.0,6.45,127.0,167.0,20.0,23.5,21.0,93.5,5.0,93.0,2022,9,8,21,5.51,258.0
36.39999999999998,369.29,36.39999999999998,3.961,2,50.4992552,-84.824847,3.961,2022-09-08 21:53:46,13.0,,71.0,15.0,0.0,6.89,124.0,202.0,20.0,21.0,34.0,92.5,1.5,96.0,2022,9,8,21,5.51,258.0
36.60000000000002,373.83,36.60000000000002,4.924,2,50.499209,-84.8248567,4.924,2022-09-08 21:53:47,13.0,,83.0,15.0,0.0,7.14,122.0,259.0,20.0,20.5,47.0,88.5,3.5,90.0,2022,9,8,21,5.51,258.0
36.60000000000002,379.63,36.60000000000002,5.91,2,50.4991497,-84.8248837,5.91,2022-09-08 21:53:48,14.0,,87.0,16.0,0.0,7.05,121.0,274.0,20.0,20.5,52.0,84.0,5.5,84.0,2022,9,8,21,5.51,258.0
36.60000000000002,385.9,36.60000000000002,6.247,2,50.4990821,-84.8249019,6.247,2022-09-08 21:53:49,14.0,,90.0,16.0,0.0,6.45,119.0,284.0,20.0,20.0,45.0,80.0,8.0,78.0,2022,9,8,21,5.51,258.0
36.60000000000002,392.63,36.60000000000002,6.787,2,50.4990134,-84.8249295,6.787,2022-09-08 21:53:50,14.0,,93.0,16.0,0.0,5.35,119.0,299.0,20.0,19.5,39.0,75.5,10.0,71.5,2022,9,8,21,5.51,258.0
36.60000000000002,398.41,36.60000000000002,5.507,2,50.4989535,-84.8249551,5.507,2022-09-08 21:53:51,14.0,,93.0,17.0,0.0,3.96,119.0,303.0,20.0,19.0,34.0,71.5,12.0,65.5,2022,9,8,21,5.51,258.0
36.39999999999998,405.01,36.39999999999998,6.415,2,50.4988856,-84.8249844,6.415,2022-09-08 21:53:52,14.0,,75.0,17.0,0.0,1.39,119.0,243.0,20.0,18.5,47.0,67.0,14.0,59.5,2022,9,8,21,5.51,258.0
36.39999999999998,412.26,36.39999999999998,7.306,2,50.4988118,-84.8250208,7.306,2022-09-08 21:53:53,14.0,,90.0,17.0,0.0,0.0,119.0,169.0,20.0,17.5,62.0,64.0,16.0,54.5,2022,9,8,21,5.51,258.0
36.200000000000045,420.26,36.200000000000045,8.229,2,50.4987303,-84.8250481,8.229,2022-09-08 21:53:54,14.0,,98.0,17.0,0.0,0.0,119.0,136.0,20.0,16.0,59.0,68.0,15.0,54.0,2022,9,8,21,5.51,258.0
36.0,428.48,36.0,8.396,2,50.4986465,-84.8250834,8.396,2022-09-08 21:53:55,14.0,,87.0,17.0,0.0,-0.32,118.0,135.0,20.0,17.0,55.0,66.0,14.5,52.0,2022,9,8,21,5.51,258.0
35.60000000000002,437.29,35.60000000000002,8.557,2,50.4985527,-84.8251118,8.557,2022-09-08 21:53:56,14.0,,69.0,17.0,0.0,-0.84,118.0,110.0,20.0,24.5,60.0,78.5,6.5,77.5,2022,9,8,21,5.51,258.0
35.0,446.32,35.0,8.811,2,50.4984574,-84.8251481,8.811,2022-09-08 21:53:57,14.0,,50.0,17.0,0.0,-1.41,117.0,86.0,20.0,,,,,,2022,9,8,21,5.51,258.0
34.60000000000002,455.46,34.60000000000002,9.028,2,50.498367,-84.8251843,9.028,2022-09-08 21:53:58,14.0,,30.0,17.0,1.0,-2.03,118.0,62.0,20.0,,,,,,2022,9,8,21,5.51,258.0
34.0,464.27,34.0,8.199,2,50.4982752,-84.8252208,8.199,2022-09-08 21:53:59,14.0,,11.0,17.0,1.0,-2.66,116.0,38.0,20.0,,,,,,2022,9,8,21,5.51,258.0
33.39999999999998,472.72,33.39999999999998,8.345,2,50.4981888,-84.8252478,8.345,2022-09-08 21:54:00,14.0,,0.0,17.0,2.0,-3.3,115.0,0.0,20.0,,,,,,2022,9,8,21,5.51,258.0
32.60000000000002,481.51,32.60000000000002,9.097,2,50.4980952,-84.8252657,9.097,2022-09-08 21:54:01,14.0,,0.0,17.0,2.0,-4.06,115.0,0.0,20.0,,,,,,2022,9,8,21,5.51,258.0
31.600000000000023,491.14,31.600000000000023,9.299,2,50.4979928,-84.8252936,9.299,2022-09-08 21:54:02,14.0,,0.0,17.0,3.0,-4.99,115.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
30.600000000000023,500.47,30.600000000000023,8.943,2,50.4978927,-84.8253216,8.943,2022-09-08 21:54:03,14.0,,0.0,17.0,4.0,-6.07,115.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
29.600000000000023,509.14,29.600000000000023,8.31,2,50.4978067,-84.8253677,8.31,2022-09-08 21:54:04,14.0,,0.0,17.0,5.0,-7.16,113.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
28.399999999999977,517.49,28.399999999999977,8.003,2,50.4977342,-84.825432,8.003,2022-09-08 21:54:05,14.0,,0.0,17.0,6.0,-8.18,113.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
27.399999999999977,525.39,27.399999999999977,7.705,2,50.4976709,-84.8255139,7.705,2022-09-08 21:54:06,14.0,,0.0,17.0,7.0,-8.8,113.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
26.600000000000023,532.85,26.600000000000023,6.901,2,50.4976213,-84.8255953,6.901,2022-09-08 21:54:07,14.0,,0.0,17.0,8.0,-9.14,114.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
25.799999999999955,539.08,25.799999999999955,5.12,2,50.4975807,-84.8256676,5.12,2022-09-08 21:54:08,14.0,,0.0,17.0,9.0,-9.39,113.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
25.200000000000045,543.44,25.200000000000045,3.435,2,50.4975538,-84.8257215,3.435,2022-09-08 21:54:09,14.0,,0.0,17.0,9.0,-9.55,114.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
24.600000000000023,545.79,24.600000000000023,1.388,2,50.4975404,-84.8257481,1.388,2022-09-08 21:54:10,14.0,,0.0,17.0,10.0,-9.67,112.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
24.200000000000045,545.79,24.200000000000045,0.0,2,50.4975314,-84.8257662,0.0,2022-09-08 21:54:11,14.0,,0.0,17.0,11.0,-9.87,112.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
24.0,545.79,24.0,0.0,2,50.4975269,-84.8257752,0.0,2022-09-08 21:54:12,14.0,,0.0,17.0,11.0,-4.15,112.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
23.799999999999955,545.79,23.799999999999955,0.0,2,50.4975269,-84.8257752,0.0,2022-09-08 21:54:13,14.0,,0.0,17.0,11.0,0.0,112.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
23.600000000000023,545.79,23.600000000000023,0.0,2,50.4975269,-84.8257752,0.0,2022-09-08 21:54:14,14.0,,0.0,17.0,11.0,0.0,115.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
23.600000000000023,545.79,23.600000000000023,0.0,2,50.4975269,-84.8257752,0.0,2022-09-08 21:54:15,14.0,,0.0,17.0,11.0,0.0,117.0,0.0,19.0,,,,,,2022,9,8,21,5.51,258.0
22.799999999999955,545.83,22.799999999999955,2.616,2,50.4975178,-84.8259031,2.616,2022-09-08 21:54:21,14.0,,4.0,17.0,11.0,0.0,117.0,0.0,19.0,,67.0,,,,2022,9,8,21,5.51,258.0
22.799999999999955,549.12,22.799999999999955,3.015,2,50.4975178,-84.8259486,3.015,2022-09-08 21:54:22,14.0,,1.0,17.0,11.0,0.0,117.0,0.0,19.0,,51.0,,,,2022,9,8,21,5.51,258.0
22.600000000000023,552.65,22.600000000000023,3.499,2,50.4975133,-84.8260039,3.499,2022-09-08 21:54:23,14.0,,29.0,17.0,11.0,0.0,117.0,16.0,19.0,14.5,35.0,48.5,28.0,97.0,2022,9,8,21,5.51,258.0
22.600000000000023,556.59,22.600000000000023,4.212,2,50.4975178,-84.8260591,4.212,2022-09-08 21:54:24,14.0,,35.0,17.0,11.0,0.0,116.0,46.0,19.0,18.0,44.0,58.0,25.0,87.5,2022,9,8,21,5.51,258.0
22.399999999999977,561.41,22.399999999999977,5.204,2,50.4975173,-84.826123,5.204,2022-09-08 21:54:25,14.0,,42.0,18.0,11.0,0.0,116.0,76.0,19.0,21.5,54.0,67.5,21.5,78.0,2022,9,8,21,5.51,258.0
22.600000000000023,566.55,22.600000000000023,4.795,2,50.4974995,-84.8261948,4.795,2022-09-08 21:54:26,14.0,,48.0,18.0,11.0,0.0,116.0,106.0,19.0,25.0,53.0,77.0,18.5,68.5,2022,9,8,21,5.51,258.0
22.399999999999977,571.55,22.399999999999977,4.95,2,50.4974905,-84.8262686,4.95,2022-09-08 21:54:27,14.0,,65.0,18.0,11.0,0.0,115.0,130.0,19.0,28.5,41.0,86.5,15.0,59.0,2022,9,8,21,5.51,258.0
22.200000000000045,577.07,22.200000000000045,5.356,2,50.4974905,-84.826351,5.356,2022-09-08 21:54:28,14.0,,75.0,18.0,11.0,0.0,114.0,142.0,19.0,18.0,44.0,63.0,18.0,77.5,2022,9,8,21,5.51,258.0
22.0,583.31,22.0,6.248,2,50.4974902,-84.8264427,6.248,2022-09-08 21:54:29,14.0,,79.0,18.0,13.0,-1.29,113.0,119.0,19.0,15.0,47.0,56.0,19.0,80.5,2022,9,8,21,5.51,258.0
21.799999999999955,589.63,21.799999999999955,6.344,2,50.4974811,-84.8265333,6.344,2022-09-08 21:54:30,14.0,,82.0,18.0,14.0,-2.3,111.0,124.0,19.0,15.5,50.0,56.5,19.0,77.0,2022,9,8,21,5.51,258.0
21.600000000000023,596.02,21.600000000000023,6.544,2,50.4974723,-84.8266221,6.544,2022-09-08 21:54:31,14.0,,84.0,18.0,14.0,-2.31,112.0,122.0,19.0,15.5,53.0,56.5,19.0,73.0,2022,9,8,21,5.51,258.0
21.600000000000023,603.22,21.600000000000023,6.915,2,50.4974676,-84.8267247,6.915,2022-09-08 21:54:32,14.0,,86.0,18.0,14.0,-2.29,113.0,118.0,19.0,16.0,56.0,57.0,19.0,69.0,2022,9,8,21,5.51,258.0
21.399999999999977,610.98,21.399999999999977,7.337,2,50.4974632,-84.826833,7.337,2022-09-08 21:54:33,14.0,,87.0,19.0,14.0,-2.21,111.0,108.0,19.0,17.0,58.0,60.0,16.5,56.0,2022,9,8,21,5.51,258.0
21.200000000000045,619.04,21.200000000000045,7.44,2,50.4974631,-84.8269526,7.44,2022-09-08 21:54:34,14.0,,87.0,19.0,15.0,-2.1,111.0,112.0,19.0,16.5,57.0,58.0,15.5,52.5,2022,9,8,21,5.51,258.0
21.200000000000045,626.59,21.200000000000045,6.909,2,50.4974586,-84.8270617,6.909,2022-09-08 21:54:35,14.0,,87.0,19.0,15.0,-1.96,112.0,124.0,19.0,17.0,60.0,60.0,15.5,53.5,2022,9,8,21,5.51,258.0
21.0,634.72,21.0,7.989,2,50.4974585,-84.8271804,7.989,2022-09-08 21:54:36,14.0,,87.0,19.0,15.0,-1.76,111.0,148.0,19.0,19.5,61.0,68.5,16.0,56.0,2022,9,8,21,5.51,258.0
21.200000000000045,642.79,21.200000000000045,8.081,2,50.497454,-84.8272981,8.081,2022-09-08 21:54:37,14.0,,87.0,19.0,15.0,-1.53,113.0,167.0,19.0,22.5,57.0,77.0,16.0,58.5,2022,9,8,21,5.51,258.0
21.200000000000045,650.69,21.200000000000045,7.914,2,50.4974494,-84.8274153,7.914,2022-09-08 21:54:38,14.0,,87.0,19.0,15.0,-1.3,116.0,205.0,19.0,18.5,50.0,70.0,18.0,65.5,2022,9,8,21,5.51,258.0
21.200000000000045,658.55,21.200000000000045,7.869,2,50.4974403,-84.8275261,7.869,2022-09-08 21:54:39,14.0,,87.0,20.0,15.0,-0.52,119.0,199.0,19.0,15.5,50.0,64.0,20.0,71.0,2022,9,8,21,5.51,258.0
21.200000000000045,666.2,21.200000000000045,7.758,2,50.4974358,-84.8276344,7.758,2022-09-08 21:54:40,14.0,,87.0,20.0,15.0,0.0,123.0,193.0,19.0,17.0,52.0,65.5,20.5,72.5,2022,9,8,21,5.51,258.0
21.399999999999977,673.89,21.399999999999977,7.291,2,50.4974313,-84.8277415,7.291,2022-09-08 21:54:41,14.0,,87.0,20.0,15.0,0.0,124.0,184.0,19.0,18.5,53.0,66.5,21.0,73.5,2022,9,8,21,5.51,258.0
21.399999999999977,681.49,21.399999999999977,7.618,2,50.4974268,-84.8278531,7.618,2022-09-08 21:54:42,14.0,,86.0,20.0,15.0,0.0,124.0,180.0,19.0,21.0,53.0,74.0,17.5,65.5,2022,9,8,21,5.51,258.0
21.399999999999977,688.51,21.399999999999977,6.971,2,50.4974265,-84.8279536,6.971,2022-09-08 21:54:43,14.0,,85.0,20.0,15.0,0.0,128.0,164.0,19.0,19.5,52.0,67.0,16.5,63.0,2022,9,8,21,5.51,258.0
21.600000000000023,695.51,21.600000000000023,7.058,2,50.4974175,-84.8280619,7.058,2022-09-08 21:54:44,14.0,,84.0,20.0,15.0,0.0,129.0,160.0,19.0,17.0,48.0,59.5,16.5,63.0,2022,9,8,21,5.51,258.0
21.600000000000023,702.61,21.600000000000023,7.112,2,50.4974084,-84.8281609,7.112,2022-09-08 21:54:45,14.0,,83.0,21.0,15.0,0.0,130.0,151.0,19.0,16.0,49.0,58.0,17.5,64.0,2022,9,8,21,5.51,258.0
21.799999999999955,709.59,21.799999999999955,7.134,2,50.4973904,-84.8282598,7.134,2022-09-08 21:54:46,14.0,,82.0,21.0,15.0,0.0,129.0,133.0,19.0,16.0,54.0,59.5,19.0,65.0,2022,9,8,21,5.51,258.0
22.0,716.92,22.0,7.02,2,50.4973717,-84.8283635,7.02,2022-09-08 21:54:47,14.0,,83.0,21.0,15.0,0.5,130.0,142.0,19.0,17.0,52.0,64.0,19.0,68.0,2022,9,8,21,5.51,258.0
22.0,724.18,22.0,7.309,2,50.4973581,-84.8284632,7.309,2022-09-08 21:54:48,14.0,,85.0,21.0,15.0,0.99,130.0,232.0,19.0,17.5,49.0,69.0,18.5,70.5,2022,9,8,21,5.51,258.0
22.200000000000045,731.28,22.200000000000045,6.809,2,50.4973446,-84.8285635,6.809,2022-09-08 21:54:49,15.0,,86.0,21.0,15.0,1.14,129.0,254.0,19.0,23.0,46.0,82.0,20.0,77.0,2022,9,8,21,5.51,258.0
22.200000000000045,738.95,22.200000000000045,7.503,2,50.4973353,-84.8286733,7.503,2022-09-08 21:54:50,15.0,,88.0,22.0,15.0,1.3,128.0,275.0,19.0,29.0,47.0,92.5,23.0,83.0,2022,9,8,21,5.51,258.0
