altitude,cadence,calories,enhanced_altitude,power,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
68.39999999999998,86,4,68.39999999999998,216,2023-03-16 14:10:40,0.0,,2.0,113.09,6.975,3.0,-0.9,28.0,57.0,92.0,50.5199579,-84.8098083,23.5,81.0,6.975,12.0,2023,3,16,14,3.58,36.0
68.39999999999998,84,4,68.39999999999998,219,2023-03-16 14:10:41,0.0,,3.0,120.65,7.359,3.0,-1.14,28.5,58.0,92.0,50.5200342,-84.8098362,23.5,81.5,7.359,12.0,2023,3,16,14,3.58,36.0
68.20000000000005,83,4,68.20000000000005,223,2023-03-16 14:10:42,0.0,,3.0,127.18,6.756,3.0,-1.33,29.0,57.0,92.0,50.5201021,-84.809866,23.5,82.0,6.756,12.0,2023,3,16,14,3.58,36.0
68.39999999999998,83,4,68.39999999999998,214,2023-03-16 14:10:43,0.0,,3.0,134.04,6.853,3.0,-1.47,28.5,57.0,90.5,50.5201702,-84.8099023,23.5,82.5,6.853,12.0,2023,3,16,14,3.58,36.0
68.60000000000002,82,4,68.60000000000002,203,2023-03-16 14:10:44,0.0,,3.0,140.68,6.744,3.0,-0.74,27.5,56.0,88.0,50.5202352,-84.8099384,23.5,82.5,6.744,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,82,5,68.79999999999995,207,2023-03-16 14:10:45,0.0,,3.0,147.52,6.729,3.0,-0.34,27.5,55.0,90.5,50.5203038,-84.8099783,23.0,81.0,6.729,12.0,2023,3,16,14,3.58,36.0
69.0,83,5,69.0,222,2023-03-16 14:10:46,1.0,,3.0,155.58,7.757,3.0,-0.29,28.0,54.0,93.0,50.5203859,-84.8100182,22.5,80.0,7.757,12.0,2023,3,16,14,3.58,36.0
69.0,84,5,69.0,234,2023-03-16 14:10:47,1.0,,3.0,162.9,7.432,2.0,0.31,29.5,55.0,95.0,50.52046,-84.8100509,22.5,80.0,7.432,12.0,2023,3,16,14,3.58,36.0
69.0,83,5,69.0,230,2023-03-16 14:10:48,1.0,,3.0,170.1,7.261,2.0,0.86,31.5,57.0,96.5,50.5205346,-84.8100883,23.0,81.0,7.261,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,82,6,68.79999999999995,228,2023-03-16 14:10:49,1.0,,3.0,176.31,6.488,2.0,0.54,33.0,57.0,97.5,50.5205986,-84.8101091,23.5,82.5,6.488,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,83,6,68.79999999999995,222,2023-03-16 14:10:50,1.0,,3.0,181.91,5.838,2.0,0.0,26.5,56.0,91.5,50.5206531,-84.8101363,25.0,87.0,5.838,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,86,6,68.79999999999995,214,2023-03-16 14:10:51,1.0,,3.0,187.76,5.78,2.0,0.0,24.0,54.0,84.5,50.5207114,-84.8101669,24.0,84.0,5.78,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,87,6,68.79999999999995,197,2023-03-16 14:10:52,1.0,,3.0,193.44,5.716,3.0,0.0,22.0,54.0,76.5,50.5207708,-84.8102004,22.5,80.0,5.716,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,87,6,68.79999999999995,195,2023-03-16 14:10:53,1.0,,3.0,198.87,5.5,3.0,0.0,20.0,54.0,69.0,50.5208237,-84.8102278,21.5,75.5,5.5,12.0,2023,3,16,14,3.58,36.0
68.79999999999995,84,6,68.79999999999995,165,2023-03-16 14:10:54,1.0,,3.0,204.53,5.646,3.0,0.0,18.0,55.0,61.5,50.5208812,-84.8102576,20.0,71.5,5.646,12.0,2023,3,16,14,3.58,36.0
69.0,79,7,69.0,140,2023-03-16 14:10:55,1.0,,3.0,210.16,5.618,3.0,0.0,17.0,56.0,56.0,50.5209374,-84.810286,18.5,70.0,5.618,12.0,2023,3,16,14,3.58,36.0
69.20000000000005,67,7,69.20000000000005,115,2023-03-16 14:10:56,1.0,,3.0,215.29,5.245,3.0,0.0,16.0,57.0,52.5,50.5209924,-84.8102978,16.5,63.5,5.245,12.0,2023,3,16,14,3.58,36.0
69.39999999999998,47,7,69.39999999999998,103,2023-03-16 14:10:57,1.0,,3.0,219.79,4.689,3.0,0.0,14.5,58.0,50.0,50.521038,-84.810316,13.5,53.0,4.689,12.0,2023,3,16,14,3.58,36.0
69.60000000000002,27,7,69.60000000000002,92,2023-03-16 14:10:58,1.0,,3.0,224.14,4.434,3.0,0.0,13.5,59.0,48.5,50.5210807,-84.8103315,11.0,44.5,4.434,12.0,2023,3,16,14,3.58,36.0
69.79999999999995,7,7,69.79999999999995,80,2023-03-16 14:10:59,1.0,,3.0,227.19,3.396,3.0,0.96,15.0,60.0,52.0,50.5211103,-84.8103461,12.5,49.0,3.396,12.0,2023,3,16,14,3.58,36.0
70.20000000000005,0,7,70.20000000000005,0,2023-03-16 14:11:00,2.0,,3.0,229.34,2.46,3.0,2.14,16.0,61.0,56.0,50.5211267,-84.8103679,14.0,54.0,2.46,12.0,2023,3,16,14,3.58,36.0
70.39999999999998,0,7,70.39999999999998,0,2023-03-16 14:11:01,2.0,,3.0,230.76,1.574,3.0,2.66,17.0,62.0,59.5,50.5211451,-84.8103767,15.5,58.5,1.574,12.0,2023,3,16,14,3.58,36.0
70.79999999999995,52,7,70.79999999999995,198,2023-03-16 14:11:07,2.0,,3.0,231.98,3.5,3.0,0.0,24.0,66.0,82.0,50.521278,-84.8104728,24.5,86.5,3.5,12.0,2023,3,16,14,3.58,36.0
70.79999999999995,63,7,70.79999999999995,309,2023-03-16 14:11:08,2.0,,3.0,237.04,4.611,3.0,0.0,25.0,61.0,86.0,50.5213295,-84.8105005,26.0,90.5,4.611,12.0,2023,3,16,14,3.58,36.0
70.79999999999995,72,7,70.79999999999995,357,2023-03-16 14:11:09,2.0,,3.0,243.28,5.812,3.0,0.0,26.5,56.0,88.0,50.5213922,-84.8105306,25.5,89.5,5.812,12.0,2023,3,16,14,3.58,36.0
71.0,78,8,71.0,379,2023-03-16 14:11:10,2.0,,3.0,249.4,6.069,3.0,0.0,27.5,57.0,90.5,50.5214513,-84.8105697,24.5,88.5,6.069,12.0,2023,3,16,14,3.58,36.0
71.20000000000005,81,8,71.20000000000005,380,2023-03-16 14:11:11,2.0,,3.0,255.69,6.236,3.0,0.0,28.5,52.0,93.0,50.5215092,-84.8106126,24.0,87.5,6.236,12.0,2023,3,16,14,3.58,36.0
71.39999999999998,82,8,71.39999999999998,288,2023-03-16 14:11:12,2.0,,3.0,261.42,5.861,3.0,0.0,30.0,53.0,95.5,50.5215648,-84.8106461,23.0,87.0,5.861,12.0,2023,3,16,14,3.58,36.0
71.60000000000002,83,9,71.60000000000002,247,2023-03-16 14:11:13,2.0,,3.0,267.19,5.805,3.0,0.65,30.0,55.0,95.0,50.5216248,-84.8106758,22.5,86.5,5.805,12.0,2023,3,16,14,3.58,36.0
71.79999999999995,82,9,71.79999999999995,213,2023-03-16 14:11:14,3.0,,3.0,273.22,5.958,3.0,1.46,24.5,53.0,79.5,50.5216866,-84.8107073,23.5,89.0,5.958,12.0,2023,3,16,14,3.58,36.0
72.0,81,9,72.0,175,2023-03-16 14:11:15,3.0,,3.0,278.52,5.46,3.0,1.87,24.5,56.0,80.5,50.5217399,-84.8107255,16.5,67.0,5.46,12.0,2023,3,16,14,3.58,36.0
72.0,71,9,72.0,146,2023-03-16 14:11:16,3.0,,3.0,283.82,5.365,3.0,2.24,20.5,59.0,71.5,50.5217937,-84.8107463,14.5,60.5,5.365,12.0,2023,3,16,14,3.58,36.0
72.20000000000005,50,9,72.20000000000005,134,2023-03-16 14:11:17,4.0,,3.0,289.29,5.501,3.0,2.53,17.5,64.0,64.0,50.5218514,-84.8107706,14.5,61.0,5.501,12.0,2023,3,16,14,3.58,36.0
72.39999999999998,29,9,72.39999999999998,123,2023-03-16 14:11:18,4.0,,3.0,293.63,4.587,3.0,2.77,20.5,71.0,68.0,50.5218948,-84.8107916,14.0,59.0,4.587,12.0,2023,3,16,14,3.58,36.0
72.39999999999998,8,9,72.39999999999998,112,2023-03-16 14:11:19,4.0,,3.0,297.6,4.106,3.0,2.88,23.5,77.0,72.5,50.5219301,-84.8108191,13.5,56.5,4.106,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,0,9,72.39999999999998,0,2023-03-16 14:11:20,4.0,,3.0,301.21,3.741,3.0,2.79,26.5,83.0,77.0,50.521962,-84.810849,13.5,54.0,3.741,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,0,9,72.60000000000002,0,2023-03-16 14:11:21,4.0,,3.0,304.46,3.367,3.0,2.59,29.0,90.0,81.5,50.5219911,-84.8108801,13.0,52.0,3.367,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,10,9,72.79999999999995,1,2023-03-16 14:11:22,4.0,,3.0,306.84,2.634,3.0,2.34,32.0,96.0,86.0,50.5220151,-84.8108931,13.0,49.5,2.634,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,7,9,72.79999999999995,1,2023-03-16 14:11:23,4.0,,3.0,309.38,2.563,3.0,2.13,34.5,99.0,89.5,50.5220424,-84.8108957,13.0,48.5,2.563,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,5,9,72.79999999999995,0,2023-03-16 14:11:24,4.0,,3.0,311.43,1.962,3.0,2.0,32.5,96.0,89.0,50.5220753,-84.8109288,15.5,55.5,1.962,11.0,2023,3,16,14,3.58,36.0
73.0,2,9,73.0,0,2023-03-16 14:11:25,5.0,,3.0,311.43,0.0,3.0,1.93,31.0,93.0,89.0,50.5221088,-84.8109959,18.0,62.0,0.0,11.0,2023,3,16,14,3.58,36.0
73.0,0,9,73.0,0,2023-03-16 14:11:26,5.0,,3.0,311.43,0.0,3.0,0.98,29.5,90.0,88.5,50.5221147,-84.8110023,20.5,69.0,0.0,11.0,2023,3,16,14,3.58,36.0
73.0,0,9,73.0,0,2023-03-16 14:11:27,5.0,,3.0,311.43,0.0,3.0,0.0,28.0,87.0,88.5,50.5221211,-84.8110023,23.0,76.0,0.0,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,24,9,72.79999999999995,84,2023-03-16 14:11:28,5.0,,3.0,312.16,0.562,3.0,0.0,26.5,84.0,88.0,50.5221275,-84.8110066,25.5,82.5,0.562,11.0,2023,3,16,14,3.58,36.0
73.0,50,9,73.0,237,2023-03-16 14:11:29,5.0,,3.0,316.28,3.193,3.0,0.0,25.0,79.0,88.0,50.522167,-84.8110179,28.0,89.5,3.193,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,65,10,73.20000000000005,385,2023-03-16 14:11:30,5.0,,3.0,321.52,4.762,3.0,0.0,23.5,69.0,87.5,50.5222228,-84.8110167,30.5,96.0,4.762,11.0,2023,3,16,14,3.58,36.0
73.39999999999998,67,10,73.39999999999998,360,2023-03-16 14:11:31,5.0,,3.0,325.0,3.806,3.0,0.0,22.5,59.0,86.5,50.5222591,-84.8110296,27.5,92.5,3.806,11.0,2023,3,16,14,3.58,36.0
73.39999999999998,67,11,73.39999999999998,355,2023-03-16 14:11:32,5.0,,3.0,328.78,3.804,3.0,0.0,22.0,54.0,85.0,50.5222966,-84.8110374,22.0,84.0,3.804,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,67,11,73.20000000000005,351,2023-03-16 14:11:33,5.0,,3.0,333.53,4.469,3.0,0.0,22.0,57.0,84.0,50.5223464,-84.8110624,22.0,83.5,4.469,11.0,2023,3,16,14,3.58,36.0
73.0,71,11,73.0,350,2023-03-16 14:11:34,5.0,,3.0,340.02,5.994,3.0,0.0,22.5,57.0,83.5,50.5224145,-84.8110805,21.5,82.5,5.994,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,73,12,73.20000000000005,350,2023-03-16 14:11:35,5.0,,3.0,346.5,6.39,3.0,0.0,28.5,56.0,92.0,50.522481,-84.8110986,22.5,84.5,6.39,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,74,12,73.20000000000005,296,2023-03-16 14:11:36,5.0,,3.0,352.72,6.224,3.0,0.0,32.5,57.0,98.5,50.5225466,-84.8111197,23.5,86.5,6.224,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,76,12,73.20000000000005,250,2023-03-16 14:11:37,5.0,,3.0,359.2,6.398,3.0,0.0,29.0,55.0,93.5,50.5226151,-84.8111444,24.0,87.5,6.398,11.0,2023,3,16,14,3.58,36.0
73.0,78,12,73.0,198,2023-03-16 14:11:38,5.0,,3.0,365.13,6.069,3.0,0.0,21.5,53.0,69.5,50.5226763,-84.8111625,28.0,95.5,6.069,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,75,12,72.79999999999995,129,2023-03-16 14:11:39,5.0,,3.0,369.64,4.99,3.0,0.0,20.5,63.0,65.5,50.5227219,-84.8111827,22.5,77.5,4.99,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,51,12,72.60000000000002,91,2023-03-16 14:11:40,5.0,,3.0,373.93,4.529,3.0,0.0,20.0,62.0,63.5,50.5227662,-84.8112094,16.0,58.0,4.529,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,26,12,72.60000000000002,53,2023-03-16 14:11:41,5.0,,3.0,378.08,4.107,3.0,0.0,18.0,60.0,64.5,50.5228011,-84.8112408,12.0,45.5,4.107,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,2,12,72.60000000000002,0,2023-03-16 14:11:42,5.0,,3.0,382.16,4.104,3.0,0.0,14.0,57.0,69.0,50.5228386,-84.811277,11.5,43.5,4.104,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,0,12,72.79999999999995,0,2023-03-16 14:11:43,5.0,,3.0,386.75,4.45,3.0,0.0,10.0,55.0,73.5,50.5228813,-84.811311,11.5,41.5,4.45,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,0,12,72.79999999999995,0,2023-03-16 14:11:44,5.0,,3.0,391.39,4.585,3.0,0.0,6.0,53.0,78.0,50.5229241,-84.8113383,11.5,39.5,4.585,11.0,2023,3,16,14,3.58,36.0
73.0,8,12,73.0,9,2023-03-16 14:11:45,5.0,,3.0,395.23,4.025,3.0,0.0,2.0,50.0,82.5,50.5229605,-84.8113656,11.0,37.5,4.025,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,55,12,73.20000000000005,84,2023-03-16 14:11:46,5.0,,3.0,399.35,4.097,3.0,0.0,4.5,48.0,87.0,50.5230021,-84.81139,12.0,39.5,4.097,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,61,13,73.20000000000005,273,2023-03-16 14:11:47,5.0,,3.0,404.57,4.952,3.0,0.0,15.0,46.0,91.5,50.5230565,-84.8114109,15.0,46.5,4.952,11.0,2023,3,16,14,3.58,36.0
73.39999999999998,75,13,73.39999999999998,404,2023-03-16 14:11:48,5.0,,3.0,409.92,5.274,3.0,0.77,26.0,45.0,96.0,50.5231097,-84.8114408,18.0,53.5,5.274,11.0,2023,3,16,14,3.58,36.0
73.39999999999998,64,14,73.39999999999998,443,2023-03-16 14:11:49,5.0,,3.0,414.85,5.036,3.0,1.79,24.0,50.0,92.5,50.5231567,-84.8114743,20.5,66.0,5.036,11.0,2023,3,16,14,3.58,36.0
73.39999999999998,41,14,73.39999999999998,448,2023-03-16 14:11:50,5.0,,3.0,419.52,4.784,3.0,1.98,21.5,30.0,88.0,50.5231995,-84.8115036,23.0,79.0,4.784,11.0,2023,3,16,14,3.58,36.0
73.20000000000005,30,14,73.20000000000005,296,2023-03-16 14:11:51,5.0,,3.0,424.65,4.995,3.0,1.77,18.5,25.0,84.0,50.5232507,-84.8115382,26.0,91.5,4.995,11.0,2023,3,16,14,3.58,36.0
73.0,32,14,73.0,239,2023-03-16 14:11:52,5.0,,3.0,429.83,5.154,3.0,0.8,17.5,96.0,60.0,50.5233028,-84.8115627,7.5,29.0,5.154,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,28,14,72.79999999999995,174,2023-03-16 14:11:53,5.0,,3.0,435.6,5.633,3.0,0.04,14.5,93.0,54.0,50.5233619,-84.8115859,1.0,16.5,5.633,11.0,2023,3,16,14,3.58,36.0
72.79999999999995,25,14,72.79999999999995,109,2023-03-16 14:11:54,5.0,,3.0,441.31,5.701,3.0,-0.29,9.5,86.0,57.0,50.5234197,-84.8116198,1.0,28.5,5.701,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,21,14,72.60000000000002,44,2023-03-16 14:11:55,5.0,,4.0,446.95,5.707,3.0,-0.99,5.0,78.0,60.0,50.5234733,-84.8116513,0.5,40.5,5.707,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,39,14,72.39999999999998,18,2023-03-16 14:11:56,5.0,,4.0,453.08,5.95,3.0,-1.61,0.0,71.0,63.0,50.5235312,-84.8116925,0.0,53.0,5.95,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,64,14,72.39999999999998,56,2023-03-16 14:11:57,5.0,,4.0,458.79,5.767,3.0,-2.04,12.5,64.0,66.0,50.5235906,-84.8117176,0.0,65.0,5.767,11.0,2023,3,16,14,3.58,36.0
72.60000000000002,86,15,72.60000000000002,170,2023-03-16 14:11:58,5.0,,4.0,464.27,5.562,3.0,-2.1,18.0,56.0,75.0,50.5236456,-84.8117405,8.5,77.0,5.562,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,94,15,72.39999999999998,332,2023-03-16 14:11:59,5.0,,4.0,471.93,7.151,3.0,-1.04,20.0,53.0,86.5,50.5237257,-84.8117791,21.0,89.5,7.151,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,89,15,72.39999999999998,339,2023-03-16 14:12:00,5.0,,4.0,480.48,8.139,3.0,-0.57,23.0,54.0,95.5,50.5238103,-84.8118257,30.0,96.0,8.139,11.0,2023,3,16,14,3.58,36.0
72.39999999999998,92,16,72.39999999999998,371,2023-03-16 14:12:01,5.0,,4.0,490.27,9.376,3.0,-0.61,28.0,58.0,96.5,50.5239085,-84.8118713,24.5,81.0,9.376,11.0,2023,3,16,14,3.58,36.0
72.20000000000005,101,16,72.20000000000005,431,2023-03-16 14:12:02,5.0,,4.0,500.51,10.032,3.0,0.0,29.5,57.0,99.0,50.5240119,-84.8119141,26.5,92.0,10.032,11.0,2023,3,16,14,3.58,36.0
72.0,107,17,72.0,469,2023-03-16 14:12:03,5.0,,4.0,510.58,10.067,3.0,-0.26,28.0,49.0,97.5,50.524116,-84.8119505,27.0,96.0,10.067,11.0,2023,3,16,14,3.58,36.0
71.79999999999995,110,17,71.79999999999995,477,2023-03-16 14:12:04,5.0,,4.0,521.53,10.718,3.0,-0.63,27.0,48.0,96.5,50.5242326,-84.811987,27.5,97.0,10.718,11.0,2023,3,16,14,3.58,36.0
71.79999999999995,109,18,71.79999999999995,427,2023-03-16 14:12:05,5.0,,5.0,533.0,11.28,3.0,-0.84,27.5,48.0,98.0,50.5243529,-84.8120261,28.0,98.5,11.28,11.0,2023,3,16,14,3.58,36.0
71.60000000000002,97,18,71.60000000000002,380,2023-03-16 14:12:06,5.0,,5.0,544.15,11.19,3.0,-1.03,33.5,46.0,98.0,50.5244685,-84.8120687,28.0,98.5,11.19,11.0,2023,3,16,14,3.58,36.0
71.79999999999995,84,18,71.79999999999995,313,2023-03-16 14:12:07,5.0,,5.0,555.59,11.382,3.0,-1.06,28.5,44.0,86.5,50.5245877,-84.8121078,27.0,92.5,11.382,11.0,2023,3,16,14,3.58,36.0
71.60000000000002,83,19,71.60000000000002,326,2023-03-16 14:12:08,5.0,,5.0,566.75,11.211,3.0,-1.01,26.5,43.0,84.0,50.5246997,-84.8121534,25.0,82.0,11.211,11.0,2023,3,16,14,3.58,36.0
71.0,88,19,71.0,340,2023-03-16 14:12:09,5.0,,5.0,578.39,11.54,3.0,-1.1,26.5,50.0,87.5,50.5248206,-84.8122015,23.0,74.5,11.54,11.0,2023,3,16,14,3.58,36.0
70.20000000000005,89,19,70.20000000000005,340,2023-03-16 14:12:10,5.0,,5.0,590.52,11.968,3.0,-1.45,30.0,58.0,97.0,50.5249442,-84.8122562,25.0,84.5,11.968,11.0,2023,3,16,14,3.58,36.0
69.39999999999998,88,20,69.39999999999998,340,2023-03-16 14:12:11,5.0,,6.0,601.73,11.424,3.0,-1.9,31.0,56.0,97.5,50.5250571,-84.8123078,26.0,87.5,11.424,11.0,2023,3,16,14,3.58,36.0
68.79999999999995,88,20,68.79999999999995,360,2023-03-16 14:12:12,5.0,,7.0,612.3,10.827,3.0,-2.36,28.5,49.0,93.0,50.5251678,-84.8123556,26.0,88.5,10.827,11.0,2023,3,16,14,3.58,36.0
68.39999999999998,87,20,68.39999999999998,352,2023-03-16 14:12:13,5.0,,7.0,622.79,10.565,3.0,-2.9,28.0,50.0,92.0,50.5252711,-84.8124127,26.0,88.0,10.565,11.0,2023,3,16,14,3.58,36.0
68.39999999999998,89,20,68.39999999999998,259,2023-03-16 14:12:14,5.0,,8.0,632.95,10.258,3.0,-3.37,29.0,51.0,92.0,50.5253705,-84.8124768,25.5,86.5,10.258,11.0,2023,3,16,14,3.58,36.0
68.39999999999998,66,21,68.39999999999998,218,2023-03-16 14:12:15,5.0,,8.0,643.1,10.119,3.0,-3.62,23.0,48.0,72.5,50.52547,-84.8125359,25.0,85.5,10.119,10.0,2023,3,16,14,3.58,36.0
68.60000000000002,43,21,68.60000000000002,178,2023-03-16 14:12:16,5.0,,9.0,653.08,10.023,3.0,-3.48,26.5,44.0,76.0,50.5255703,-84.812584,22.0,78.0,10.023,10.0,2023,3,16,14,3.58,36.0
68.79999999999995,19,21,68.79999999999995,138,2023-03-16 14:12:17,6.0,,9.0,662.47,9.56,3.0,-2.89,30.0,56.0,80.5,50.5256625,-84.8126385,19.0,70.0,9.56,10.0,2023,3,16,14,3.58,36.0
68.79999999999995,76,21,68.79999999999995,56,2023-03-16 14:12:18,6.0,,9.0,671.66,9.264,3.0,-1.29,25.5,56.0,70.0,50.5257542,-84.8126905,17.5,65.5,9.264,10.0,2023,3,16,14,3.58,36.0
68.79999999999995,60,21,68.79999999999995,76,2023-03-16 14:12:19,6.0,,9.0,680.21,8.721,3.0,0.0,14.0,63.0,48.5,50.5258363,-84.8127361,16.0,59.0,8.721,10.0,2023,3,16,14,3.58,36.0
69.0,76,21,69.0,158,2023-03-16 14:12:20,6.0,,9.0,688.75,8.55,3.0,-0.02,10.5,80.0,48.5,50.5259215,-84.8127819,8.5,30.0,8.55,10.0,2023,3,16,14,3.58,36.0
69.0,87,21,69.0,239,2023-03-16 14:12:21,6.0,,9.0,697.56,8.796,3.0,0.25,29.5,56.0,88.5,50.526011,-84.8128293,23.0,57.0,8.796,10.0,2023,3,16,14,3.58,36.0
68.79999999999995,90,22,68.79999999999995,373,2023-03-16 14:12:22,6.0,,9.0,706.63,9.119,3.0,0.31,35.0,46.0,99.5,50.5261023,-84.8128802,24.5,64.5,9.119,10.0,2023,3,16,14,3.58,36.0
68.60000000000002,90,22,68.60000000000002,316,2023-03-16 14:12:23,6.0,,9.0,716.44,9.53,3.0,0.0,36.0,45.0,100.0,50.5262041,-84.8129244,21.0,64.0,9.53,10.0,2023,3,16,14,3.58,36.0
68.60000000000002,91,22,68.60000000000002,339,2023-03-16 14:12:24,6.0,,9.0,725.76,9.205,3.0,0.0,36.0,48.0,100.0,50.5262989,-84.8129606,18.5,63.5,9.205,10.0,2023,3,16,14,3.58,36.0
