timestamp,battery_soc,temperature,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-04-22 03:39:59,,7.0,45.0,67.0,2971.69,6.681,2.0,17.5,64.0,50.3952038,-84.4718721,92.0,14.0,53.5,6.681,55.0,12.600000000000023,15.0,29.0,12.600000000000023,1.5,2023,4,22,3,2.43,9.0
2023-04-22 03:40:00,,7.0,21.0,67.0,2978.42,6.318,2.0,17.0,62.5,50.3951347,-84.4718489,75.0,13.0,51.0,6.318,52.0,12.799999999999955,15.0,29.0,12.799999999999955,1.65,2023,4,22,3,2.43,9.0
2023-04-22 03:40:01,,7.0,78.0,67.0,2984.97,6.532,2.0,18.0,66.0,50.3950662,-84.4718444,96.0,16.0,62.0,6.532,50.0,13.0,15.0,29.0,13.0,1.79,2023,4,22,3,2.43,9.0
2023-04-22 03:40:02,,7.0,82.0,67.0,2991.7,6.724,2.0,19.0,69.5,50.3949946,-84.471865,172.0,19.0,73.0,6.724,52.0,13.0,15.0,29.0,13.0,1.91,2023,4,22,3,2.43,9.0
2023-04-22 03:40:03,,7.0,81.0,67.0,2998.27,6.384,2.0,20.5,73.0,50.3949286,-84.4718992,200.0,22.0,84.0,6.384,45.0,13.200000000000045,15.0,29.0,13.200000000000045,1.99,2023,4,22,3,2.43,9.0
2023-04-22 03:40:04,,7.0,80.0,68.0,3004.74,6.102,2.0,20.5,75.0,50.3948682,-84.4719494,202.0,22.0,83.5,6.102,45.0,13.200000000000045,15.0,29.0,13.200000000000045,1.94,2023,4,22,3,2.43,9.0
2023-04-22 03:40:05,,7.0,59.0,68.0,3011.25,6.306,2.0,19.0,74.5,50.3948159,-84.472011,194.0,18.5,70.0,6.306,48.0,13.200000000000045,16.0,29.0,13.200000000000045,1.8,2023,4,22,3,2.43,9.0
2023-04-22 03:40:06,,7.0,38.0,68.0,3017.79,6.449,2.0,19.5,75.5,50.3947694,-84.4720746,187.0,19.0,71.0,6.449,51.0,13.200000000000045,16.0,29.0,13.200000000000045,1.58,2023,4,22,3,2.43,9.0
2023-04-22 03:40:07,,7.0,16.0,68.0,3024.31,6.643,2.0,20.0,76.5,50.3947239,-84.4721452,179.0,19.5,73.0,6.643,64.0,13.200000000000045,16.0,29.0,13.200000000000045,1.07,2023,4,22,3,2.43,9.0
2023-04-22 03:40:08,,7.0,0.0,68.0,3030.83,6.422,2.0,20.5,77.5,50.3946784,-84.4722179,0.0,20.5,75.0,6.422,77.0,13.0,16.0,29.0,13.0,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:09,,7.0,7.0,68.0,3037.29,6.691,2.0,21.0,78.0,50.3946307,-84.4722889,1.0,21.0,76.5,6.691,90.0,13.0,16.0,29.0,13.0,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:10,,7.0,65.0,68.0,3044.22,6.825,2.0,21.0,79.0,50.3945831,-84.4723699,40.0,21.5,78.5,6.825,94.0,12.799999999999955,16.0,29.0,12.799999999999955,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:11,,7.0,78.0,68.0,3051.32,6.831,2.0,21.5,80.0,50.394537,-84.4724529,88.0,22.0,80.0,6.831,69.0,12.600000000000023,16.0,29.0,12.600000000000023,-0.18,2023,4,22,3,2.43,9.0
2023-04-22 03:40:12,,7.0,69.0,68.0,3058.33,6.907,2.0,22.0,81.0,50.3944919,-84.4725273,127.0,23.0,82.0,6.907,57.0,12.600000000000023,16.0,29.0,12.600000000000023,-0.9,2023,4,22,3,2.43,9.0
2023-04-22 03:40:13,,7.0,62.0,68.0,3065.36,6.948,2.0,22.5,82.0,50.3944471,-84.4726123,147.0,23.5,83.5,6.948,55.0,12.600000000000023,16.0,29.0,12.600000000000023,-1.13,2023,4,22,3,2.43,9.0
2023-04-22 03:40:14,,6.0,65.0,68.0,3072.46,6.976,2.0,23.0,83.0,50.3944011,-84.4726908,172.0,24.0,85.5,6.976,54.0,12.399999999999977,16.0,29.0,12.399999999999977,-1.24,2023,4,22,3,2.43,9.0
2023-04-22 03:40:15,,6.0,71.0,68.0,3079.69,7.053,2.0,23.5,84.0,50.3943554,-84.4727775,194.0,24.5,87.5,7.053,53.0,12.399999999999977,16.0,29.0,12.399999999999977,-1.24,2023,4,22,3,2.43,9.0
2023-04-22 03:40:16,,6.0,75.0,69.0,3086.82,7.084,2.0,24.0,85.0,50.3943098,-84.4728619,225.0,25.5,89.0,7.084,52.0,12.600000000000023,16.0,29.0,12.600000000000023,-0.9,2023,4,22,3,2.43,9.0
2023-04-22 03:40:17,,6.0,77.0,69.0,3093.55,7.073,2.0,25.0,89.5,50.3942633,-84.4729334,229.0,26.0,88.5,7.073,51.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:18,,6.0,78.0,69.0,3101.03,7.243,2.0,25.0,91.5,50.3942148,-84.4730155,229.0,26.5,89.0,7.243,52.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:19,,6.0,78.0,69.0,3108.18,7.145,2.0,24.5,88.5,50.3941628,-84.4730972,228.0,26.5,90.0,7.145,52.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:20,,6.0,79.0,70.0,3115.36,7.168,2.0,24.5,84.0,50.3941109,-84.4731732,221.0,25.0,89.0,7.168,50.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:21,,6.0,79.0,70.0,3122.59,7.183,2.0,23.5,83.0,50.3940609,-84.4732528,212.0,25.0,87.0,7.183,48.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:22,,6.0,79.0,70.0,3129.92,7.17,2.0,24.0,85.5,50.394014,-84.4733351,208.0,24.5,88.0,7.17,51.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:23,,6.0,78.0,70.0,3137.01,7.037,2.0,23.5,84.5,50.3939653,-84.4734167,208.0,24.0,88.5,7.037,51.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:24,,6.0,78.0,70.0,3144.12,7.062,2.0,22.0,79.5,50.3939152,-84.4734919,206.0,23.5,88.0,7.062,50.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:25,,6.0,79.0,71.0,3151.34,7.291,2.0,20.5,74.5,50.3938648,-84.473572,179.0,23.5,87.0,7.291,50.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:26,,6.0,80.0,71.0,3158.44,7.22,2.0,19.5,70.0,50.3938154,-84.4736528,164.0,23.0,86.0,7.22,54.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:27,,6.0,71.0,71.0,3165.56,7.072,2.0,19.0,68.5,50.3937653,-84.4737281,151.0,20.5,76.0,7.072,53.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:28,,6.0,54.0,71.0,3172.65,6.967,2.0,17.5,65.5,50.3937157,-84.4738069,136.0,18.5,69.5,6.967,56.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:29,,6.0,37.0,71.0,3179.84,6.92,2.0,14.5,60.0,50.3936684,-84.4738898,122.0,18.5,70.5,6.92,60.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:30,,6.0,20.0,71.0,3186.77,6.927,2.0,11.5,54.5,50.3936228,-84.4739652,108.0,19.0,71.5,6.927,63.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:31,,6.0,46.0,71.0,3193.69,6.994,2.0,9.0,48.5,50.3935779,-84.4740437,91.0,19.0,72.5,6.994,67.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:32,,6.0,76.0,71.0,3200.75,7.085,2.0,16.5,67.0,50.3935286,-84.4741263,113.0,17.0,79.0,7.085,55.0,12.399999999999977,16.0,29.0,12.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:33,,6.0,77.0,71.0,3207.83,7.124,2.0,22.0,80.0,50.3934791,-84.4742007,148.0,19.0,86.5,7.124,52.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:34,,6.0,77.0,72.0,3214.99,7.137,2.0,21.0,76.5,50.3934248,-84.4742746,185.0,24.0,90.0,7.137,52.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:35,,6.0,78.0,72.0,3222.01,7.071,2.0,20.0,71.0,50.3933735,-84.4743476,180.0,24.5,86.0,7.071,52.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:36,,6.0,78.0,72.0,3228.95,7.029,2.0,20.0,72.5,50.3933233,-84.4744206,172.0,21.5,76.0,7.029,54.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:37,,6.0,78.0,72.0,3235.74,6.949,2.0,21.0,76.0,50.3932739,-84.4744993,171.0,20.5,73.0,6.949,56.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:38,,6.0,82.0,72.0,3242.6,6.903,2.0,20.5,73.5,50.3932234,-84.4745682,171.0,20.0,72.0,6.903,55.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:39,,6.0,87.0,73.0,3249.31,6.696,2.0,19.0,68.0,50.3931766,-84.474639,167.0,19.5,71.5,6.696,54.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:40,,6.0,86.0,73.0,3255.8,6.64,2.0,20.0,71.0,50.393131,-84.4747119,164.0,20.5,73.0,6.64,54.0,12.600000000000023,16.0,29.0,12.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:41,,6.0,85.0,73.0,3262.27,6.655,2.0,19.0,68.0,50.3930821,-84.4747779,159.0,20.5,73.0,6.655,52.0,12.799999999999955,16.0,29.0,12.799999999999955,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:42,,6.0,85.0,73.0,3268.68,6.583,2.0,16.5,59.0,50.3930356,-84.4748483,161.0,21.5,76.0,6.583,54.0,12.799999999999955,16.0,29.0,12.799999999999955,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:43,,6.0,84.0,73.0,3274.96,6.485,2.0,14.5,48.0,50.39299,-84.4749143,172.0,22.5,79.5,6.485,54.0,13.0,16.0,29.0,13.0,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:44,,6.0,82.0,73.0,3281.15,6.101,2.0,12.0,38.5,50.392948,-84.4749848,137.0,23.5,82.0,6.101,51.0,13.0,16.0,29.0,13.0,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:45,,6.0,81.0,73.0,3287.06,5.893,2.0,21.0,78.5,50.3929105,-84.4750506,140.0,5.0,18.5,5.893,49.0,13.200000000000045,16.0,29.0,13.200000000000045,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:46,,6.0,82.0,74.0,3293.04,5.968,2.0,26.0,87.0,50.3928704,-84.4751217,192.0,16.5,58.0,5.968,51.0,13.399999999999977,16.0,29.0,13.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:47,,6.0,85.0,74.0,3298.79,5.928,2.0,26.5,86.5,50.3928305,-84.475186,220.0,25.5,89.5,5.928,54.0,13.600000000000023,16.0,29.0,13.600000000000023,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:48,,6.0,85.0,74.0,3304.61,5.883,2.0,24.0,86.0,50.3927899,-84.4752491,227.0,23.5,86.0,5.883,55.0,13.799999999999955,16.0,29.0,13.799999999999955,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:49,,6.0,84.0,74.0,3310.34,5.864,2.0,25.0,86.0,50.3927525,-84.4753123,232.0,24.0,88.5,5.864,56.0,14.0,16.0,29.0,14.0,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:50,,6.0,83.0,75.0,3316.48,5.771,2.0,24.5,87.5,50.3927118,-84.4753845,229.0,23.5,87.5,5.771,55.0,14.200000000000045,16.0,29.0,14.200000000000045,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:51,,6.0,83.0,75.0,3322.22,5.732,2.0,24.0,89.0,50.3926704,-84.4754444,232.0,23.0,86.5,5.732,55.0,14.399999999999977,16.0,29.0,14.399999999999977,0.0,2023,4,22,3,2.43,9.0
2023-04-22 03:40:52,,6.0,82.0,75.0,3327.89,5.629,2.0,25.0,91.0,50.3926297,-84.4755055,239.0,23.5,89.0,5.629,55.0,14.600000000000023,16.0,29.0,14.600000000000023,0.7,2023,4,22,3,2.43,9.0
2023-04-22 03:40:53,,6.0,81.0,75.0,3333.49,5.491,2.0,26.0,92.0,50.392592,-84.4755694,247.0,24.0,92.0,5.491,54.0,15.0,17.0,29.0,15.0,3.45,2023,4,22,3,2.43,9.0
2023-04-22 03:40:54,,6.0,82.0,76.0,3338.89,5.459,2.0,25.5,90.5,50.3925592,-84.4756327,235.0,23.0,89.5,5.459,53.0,15.200000000000045,17.0,29.0,15.200000000000045,3.63,2023,4,22,3,2.43,9.0
2023-04-22 03:40:55,,6.0,86.0,76.0,3344.19,5.311,2.0,24.5,86.0,50.392528,-84.475695,225.0,24.0,89.5,5.311,56.0,15.399999999999977,17.0,29.0,15.399999999999977,3.56,2023,4,22,3,2.43,9.0
2023-04-22 03:40:56,,6.0,85.0,76.0,3349.84,5.156,2.0,26.0,88.0,50.3924953,-84.4757673,224.0,23.0,86.0,5.156,54.0,15.600000000000023,17.0,29.0,15.600000000000023,3.42,2023,4,22,3,2.43,9.0
2023-04-22 03:40:57,,6.0,85.0,76.0,3355.07,4.978,2.0,25.0,84.0,50.3924632,-84.4758269,227.0,23.0,85.0,4.978,52.0,15.799999999999955,17.0,29.0,15.799999999999955,3.31,2023,4,22,3,2.43,9.0
2023-04-22 03:40:58,,6.0,88.0,76.0,3360.06,4.696,2.0,22.0,75.5,50.392428,-84.4758814,221.0,22.5,82.0,4.696,52.0,16.0,18.0,29.0,16.0,3.23,2023,4,22,3,2.43,9.0
2023-04-22 03:40:59,,6.0,90.0,77.0,3364.85,4.527,2.0,21.0,73.5,50.3923985,-84.4759358,189.0,19.0,68.0,4.527,54.0,16.200000000000045,18.0,29.0,16.200000000000045,3.25,2023,4,22,3,2.43,9.0
2023-04-22 03:41:00,,6.0,87.0,77.0,3369.43,4.421,2.0,25.0,89.0,50.3923678,-84.4759904,210.0,19.0,72.0,4.421,54.0,16.600000000000023,18.0,29.0,16.600000000000023,3.41,2023,4,22,3,2.43,9.0
2023-04-22 03:41:01,,6.0,86.0,77.0,3373.97,4.369,2.0,27.0,92.5,50.3923393,-84.4760452,237.0,19.0,72.5,4.369,55.0,16.799999999999955,18.0,29.0,16.799999999999955,3.72,2023,4,22,3,2.43,9.0
2023-04-22 03:41:02,,6.0,85.0,77.0,3378.35,4.223,2.0,28.0,93.0,50.392312,-84.4760998,258.0,19.5,75.5,4.223,55.0,17.200000000000045,19.0,29.0,17.200000000000045,4.18,2023,4,22,3,2.43,9.0
2023-04-22 03:41:03,,6.0,82.0,78.0,3382.68,4.161,2.0,30.0,94.5,50.3922851,-84.4761469,266.0,22.0,85.0,4.161,54.0,17.399999999999977,19.0,29.0,17.399999999999977,4.78,2023,4,22,3,2.43,9.0
2023-04-22 03:41:04,,6.0,81.0,78.0,3386.84,3.979,2.0,28.5,96.5,50.3922541,-84.4761929,291.0,23.5,89.0,3.979,54.0,17.799999999999955,19.0,29.0,17.799999999999955,5.4,2023,4,22,3,2.43,9.0
2023-04-22 03:41:05,,6.0,78.0,78.0,3390.76,3.778,2.0,29.0,93.0,50.3922256,-84.4762317,289.0,25.0,92.5,3.778,54.0,18.0,20.0,29.0,18.0,5.89,2023,4,22,3,2.43,9.0
2023-04-22 03:41:06,,6.0,82.0,78.0,3394.66,3.641,2.0,28.5,91.5,50.3921986,-84.4762743,273.0,26.5,94.5,3.641,53.0,18.399999999999977,20.0,29.0,18.399999999999977,6.3,2023,4,22,3,2.43,9.0
2023-04-22 03:41:07,,6.0,80.0,79.0,3398.68,3.61,2.0,27.5,93.5,50.3921744,-84.4763271,257.0,26.5,92.0,3.61,53.0,18.799999999999955,20.0,29.0,18.799999999999955,6.42,2023,4,22,3,2.43,9.0
2023-04-22 03:41:08,,6.0,78.0,79.0,3402.53,3.595,2.0,28.0,95.5,50.392155,-84.4763751,270.0,23.5,86.5,3.595,52.0,19.200000000000045,21.0,29.0,19.200000000000045,6.54,2023,4,22,3,2.43,9.0
2023-04-22 03:41:09,,6.0,77.0,79.0,3406.13,3.581,2.0,31.0,97.5,50.3921334,-84.4764205,316.0,25.0,95.5,3.581,51.0,19.399999999999977,21.0,29.0,19.399999999999977,6.68,2023,4,22,3,2.43,9.0
2023-04-22 03:41:10,,6.0,76.0,80.0,3409.77,3.504,2.0,31.5,97.5,50.392111,-84.4764653,324.0,26.0,97.5,3.504,53.0,19.799999999999955,21.0,29.0,19.799999999999955,6.92,2023,4,22,3,2.43,9.0
2023-04-22 03:41:11,,6.0,75.0,80.0,3413.37,3.464,2.0,31.5,98.0,50.3920883,-84.4765042,327.0,27.5,98.0,3.464,52.0,20.200000000000045,22.0,29.0,20.200000000000045,7.27,2023,4,22,3,2.43,9.0
2023-04-22 03:41:12,,6.0,74.0,80.0,3417.33,3.378,2.0,31.0,98.5,50.3920654,-84.4765474,328.0,29.0,98.5,3.378,51.0,20.600000000000023,22.0,29.0,20.600000000000023,7.73,2023,4,22,3,2.43,9.0
2023-04-22 03:41:13,,6.0,73.0,81.0,3421.01,3.554,2.0,30.5,98.5,50.3920428,-84.4765927,329.0,29.0,98.5,3.554,50.0,21.0,22.0,29.0,21.0,8.29,2023,4,22,3,2.43,9.0
2023-04-22 03:41:14,,6.0,73.0,81.0,3424.54,3.585,2.0,31.5,98.5,50.39202,-84.4766382,344.0,28.5,99.0,3.585,50.0,21.200000000000045,23.0,29.0,21.200000000000045,8.89,2023,4,22,3,2.43,9.0
2023-04-22 03:41:15,,6.0,74.0,81.0,3428.2,3.628,2.0,31.0,98.5,50.3920004,-84.4766843,355.0,28.0,99.5,3.628,51.0,21.600000000000023,23.0,29.0,21.600000000000023,9.48,2023,4,22,3,2.43,9.0
2023-04-22 03:41:16,,6.0,74.0,82.0,3431.79,3.584,2.0,31.0,98.5,50.3919786,-84.4767233,362.0,27.5,99.5,3.584,52.0,22.0,23.0,29.0,22.0,9.97,2023,4,22,3,2.43,9.0
2023-04-22 03:41:17,,6.0,74.0,82.0,3435.3,3.546,2.0,31.0,99.0,50.391956,-84.4767662,366.0,27.5,99.0,3.546,52.0,22.399999999999977,24.0,29.0,22.399999999999977,10.06,2023,4,22,3,2.43,9.0
2023-04-22 03:41:18,,6.0,72.0,82.0,3438.76,3.473,2.0,29.5,99.5,50.3919332,-84.476805,377.0,27.0,98.5,3.473,53.0,22.799999999999955,24.0,29.0,22.799999999999955,10.04,2023,4,22,3,2.43,9.0
2023-04-22 03:41:19,,6.0,70.0,83.0,3441.83,3.295,2.0,29.5,99.5,50.3919149,-84.4768393,373.0,28.0,98.5,3.295,53.0,23.200000000000045,25.0,29.0,23.200000000000045,9.6,2023,4,22,3,2.43,9.0
2023-04-22 03:41:20,,6.0,68.0,83.0,3445.1,3.213,2.0,30.0,99.0,50.3918927,-84.4768771,370.0,28.5,99.0,3.213,53.0,23.600000000000023,25.0,29.0,23.600000000000023,9.27,2023,4,22,3,2.43,9.0
2023-04-22 03:41:21,,6.0,66.0,84.0,3448.27,3.14,2.0,30.0,99.0,50.3918695,-84.4769143,368.0,29.0,99.0,3.14,53.0,24.200000000000045,25.0,29.0,24.200000000000045,9.12,2023,4,22,3,2.43,9.0
2023-04-22 03:41:22,,6.0,65.0,84.0,3451.35,3.107,2.0,30.5,99.5,50.3918502,-84.4769506,368.0,29.0,99.0,3.107,53.0,24.600000000000023,26.0,29.0,24.600000000000023,9.24,2023,4,22,3,2.43,9.0
2023-04-22 03:41:23,,6.0,64.0,84.0,3454.42,3.083,2.0,29.0,99.5,50.3918321,-84.4769867,372.0,28.0,99.0,3.083,53.0,25.0,26.0,29.0,25.0,9.64,2023,4,22,3,2.43,9.0
2023-04-22 03:41:24,,6.0,63.0,85.0,3457.63,3.164,2.0,29.5,99.5,50.3918138,-84.4770234,370.0,28.0,99.0,3.164,52.0,25.399999999999977,27.0,29.0,25.399999999999977,10.27,2023,4,22,3,2.43,9.0
2023-04-22 03:41:25,,6.0,61.0,85.0,3460.79,3.155,2.0,30.0,99.5,50.3917955,-84.47706,365.0,28.0,99.0,3.155,51.0,25.799999999999955,27.0,29.0,25.799999999999955,11.06,2023,4,22,3,2.43,9.0
2023-04-22 03:41:26,,6.0,61.0,85.0,3464.0,3.19,2.0,31.0,99.5,50.3917772,-84.4771034,361.0,27.5,98.5,3.19,51.0,26.200000000000045,28.0,29.0,26.200000000000045,11.89,2023,4,22,3,2.43,9.0
2023-04-22 03:41:27,,6.0,63.0,86.0,3467.23,3.223,2.0,31.5,99.5,50.3917625,-84.4771419,360.0,28.0,99.5,3.223,50.0,26.600000000000023,28.0,29.0,26.600000000000023,12.65,2023,4,22,3,2.43,9.0
2023-04-22 03:41:28,,6.0,64.0,86.0,3470.51,3.278,2.0,30.0,99.0,50.3917456,-84.4771848,371.0,30.5,99.5,3.278,49.0,27.0,28.0,29.0,27.0,13.15,2023,4,22,3,2.43,9.0
2023-04-22 03:41:29,,6.0,67.0,87.0,3473.94,3.382,2.0,30.0,99.5,50.3917238,-84.4772238,371.0,28.5,98.5,3.382,48.0,27.399999999999977,29.0,29.0,27.399999999999977,13.0,2023,4,22,3,2.43,9.0
2023-04-22 03:41:30,,6.0,69.0,87.0,3477.49,3.504,2.0,30.0,99.5,50.3917044,-84.4772671,367.0,28.0,98.5,3.504,47.0,27.799999999999955,29.0,29.0,27.799999999999955,12.61,2023,4,22,3,2.43,9.0
2023-04-22 03:41:31,,6.0,70.0,87.0,3480.94,3.51,2.0,29.5,98.5,50.3916868,-84.4773113,361.0,29.0,98.5,3.51,47.0,28.200000000000045,30.0,29.0,28.200000000000045,11.72,2023,4,22,3,2.43,9.0
2023-04-22 03:41:32,,6.0,71.0,88.0,3484.68,3.621,2.0,28.0,98.0,50.3916645,-84.4773583,354.0,29.0,98.0,3.621,47.0,28.600000000000023,30.0,29.0,28.600000000000023,10.83,2023,4,22,3,2.43,9.0
2023-04-22 03:41:33,,6.0,74.0,88.0,3488.5,3.783,2.0,30.0,99.0,50.3916418,-84.4774038,352.0,29.0,99.0,3.783,48.0,28.799999999999955,30.0,29.0,28.799999999999955,10.0,2023,4,22,3,2.43,9.0
2023-04-22 03:41:34,,6.0,76.0,88.0,3492.15,3.722,2.0,30.5,99.0,50.3916227,-84.4774487,356.0,29.0,99.0,3.722,48.0,29.200000000000045,31.0,29.0,29.200000000000045,9.32,2023,4,22,3,2.43,9.0
2023-04-22 03:41:35,76.0,6.0,77.0,89.0,3495.91,3.728,2.0,29.5,99.0,50.3915976,-84.4774945,358.0,29.5,99.0,3.728,49.0,29.600000000000023,31.0,29.0,29.600000000000023,8.84,2023,4,22,3,2.43,9.0
2023-04-22 03:41:36,,6.0,77.0,89.0,3499.63,3.725,2.0,28.0,98.5,50.3915739,-84.4775396,356.0,29.5,99.0,3.725,50.0,30.0,31.0,29.0,30.0,8.58,2023,4,22,3,2.43,9.0
2023-04-22 03:41:37,,6.0,78.0,89.0,3503.4,3.797,2.0,28.0,98.0,50.3915515,-84.4775843,349.0,29.0,98.5,3.797,51.0,30.200000000000045,32.0,29.0,30.200000000000045,8.51,2023,4,22,3,2.43,9.0
2023-04-22 03:41:38,,6.0,79.0,90.0,3507.27,3.824,2.0,28.5,97.5,50.3915283,-84.4776308,334.0,28.0,98.0,3.824,50.0,30.600000000000023,32.0,29.0,30.600000000000023,8.61,2023,4,22,3,2.43,9.0
2023-04-22 03:41:39,,6.0,81.0,90.0,3511.13,3.879,2.0,28.5,96.5,50.3915054,-84.4776766,335.0,27.0,97.5,3.879,52.0,31.0,32.0,29.0,31.0,8.79,2023,4,22,3,2.43,9.0
2023-04-22 03:41:40,,6.0,82.0,90.0,3514.93,3.878,2.0,29.0,97.0,50.3914826,-84.4777222,332.0,27.0,97.5,3.878,51.0,31.200000000000045,33.0,29.0,31.200000000000045,8.93,2023,4,22,3,2.43,9.0
2023-04-22 03:41:41,,6.0,82.0,91.0,3518.77,3.865,2.0,30.0,97.5,50.3914599,-84.4777676,327.0,27.5,97.0,3.865,50.0,31.600000000000023,33.0,29.0,31.600000000000023,8.73,2023,4,22,3,2.43,9.0
2023-04-22 03:41:42,,6.0,82.0,91.0,3522.73,3.889,2.0,30.5,98.0,50.3914371,-84.4778132,324.0,28.0,97.5,3.889,51.0,32.0,34.0,29.0,32.0,8.48,2023,4,22,3,2.43,9.0
2023-04-22 03:41:43,,6.0,82.0,91.0,3526.71,3.874,2.0,31.0,98.0,50.3914143,-84.4778655,317.0,28.5,97.5,3.874,53.0,32.200000000000045,34.0,29.0,32.200000000000045,7.93,2023,4,22,3,2.43,9.0
2023-04-22 03:41:44,,6.0,82.0,92.0,3530.61,3.859,2.0,31.5,98.5,50.3913916,-84.4779133,319.0,29.0,97.5,3.859,54.0,32.60000000000002,34.0,29.0,32.60000000000002,7.42,2023,4,22,3,2.43,9.0
2023-04-22 03:41:45,,6.0,82.0,92.0,3534.56,3.852,2.0,31.5,99.0,50.3913689,-84.4779587,321.0,29.0,98.0,3.852,55.0,32.799999999999955,34.0,29.0,32.799999999999955,7.03,2023,4,22,3,2.43,9.0
2023-04-22 03:41:46,,6.0,82.0,92.0,3538.5,3.856,2.0,32.0,99.0,50.3913459,-84.4780046,322.0,29.0,98.0,3.856,55.0,33.200000000000045,35.0,29.0,33.200000000000045,6.8,2023,4,22,3,2.43,9.0
2023-04-22 03:41:47,,6.0,82.0,93.0,3542.36,3.947,2.0,32.0,99.0,50.3913232,-84.4780501,321.0,28.5,98.0,3.947,53.0,33.60000000000002,35.0,29.0,33.60000000000002,6.73,2023,4,22,3,2.43,9.0
2023-04-22 03:41:48,,6.0,84.0,93.0,3546.46,4.002,2.0,29.0,98.5,50.3912971,-84.4781023,335.0,27.0,98.0,4.002,51.0,33.799999999999955,35.0,29.0,33.799999999999955,6.82,2023,4,22,3,2.43,9.0
2023-04-22 03:41:49,,6.0,86.0,93.0,3550.53,4.024,2.0,29.0,98.0,50.3912731,-84.4781502,348.0,27.5,97.5,4.024,48.0,34.200000000000045,36.0,29.0,34.200000000000045,7.03,2023,4,22,3,2.43,9.0
