battery_soc,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,altitude,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
,1129.46,8.74,2,50.3979428,-84.4951464,8.74,2022-05-11 10:19:48,92.0,28.0,54.0,95.5,343.0,28.5,92.5,8.0,-8.0,-8.0,0.0,2022,5,11,10,2.88,214.0
,1138.56,8.659,2,50.3979396,-84.4952778,8.659,2022-05-11 10:19:49,92.0,28.5,50.0,94.0,328.0,29.0,93.0,8.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,1147.77,8.661,2,50.3979414,-84.4954109,8.661,2022-05-11 10:19:50,90.0,28.5,48.0,91.5,313.0,29.0,92.5,8.0,-7.600000000000023,-7.600000000000023,0.17,2022,5,11,10,2.88,214.0
,1157.26,8.692,2,50.3979446,-84.495548,8.692,2022-05-11 10:19:51,90.0,27.5,47.0,85.0,314.0,27.0,91.0,8.0,-7.399999999999977,-7.399999999999977,0.55,2022,5,11,10,2.88,214.0
,1166.69,8.824,2,50.3979475,-84.4956842,8.824,2022-05-11 10:19:52,90.0,27.5,47.0,85.0,331.0,27.0,91.0,8.0,-7.199999999999989,-7.199999999999989,0.91,2022,5,11,10,2.88,214.0
,1176.64,8.998,2,50.3979515,-84.495828,8.998,2022-05-11 10:19:53,90.0,28.0,50.0,95.0,290.0,29.0,94.0,7.0,-7.0,-7.0,1.3,2022,5,11,10,2.88,214.0
,1186.7,9.213,2,50.3979599,-84.4959728,9.213,2022-05-11 10:19:54,90.0,27.0,47.0,93.5,269.0,30.0,94.5,7.0,-6.800000000000011,-6.800000000000011,1.6,2022,5,11,10,2.88,214.0
,1196.83,9.453,2,50.3979773,-84.4961172,9.453,2022-05-11 10:19:55,91.0,26.5,46.0,91.5,277.0,30.5,94.5,7.0,-6.800000000000011,-6.800000000000011,1.66,2022,5,11,10,2.88,214.0
,1207.22,9.803,2,50.3979978,-84.4962648,9.803,2022-05-11 10:19:56,91.0,28.5,49.0,90.0,233.0,28.5,92.5,7.0,-6.800000000000011,-6.800000000000011,1.37,2022,5,11,10,2.88,214.0
,1216.68,9.692,2,50.3980128,-84.4964,9.692,2022-05-11 10:19:57,92.0,25.0,45.0,84.5,229.0,30.0,92.5,7.0,-6.800000000000011,-6.800000000000011,0.95,2022,5,11,10,2.88,214.0
,1225.82,9.219,2,50.3980239,-84.4965314,9.219,2022-05-11 10:19:58,93.0,21.0,45.0,83.0,266.0,30.0,92.5,7.0,-7.0,-7.0,0.57,2022,5,11,10,2.88,214.0
,1235.12,9.278,2,50.3980377,-84.4966644,9.278,2022-05-11 10:19:59,93.0,25.5,45.0,89.0,258.0,30.0,89.5,7.0,-7.399999999999977,-7.399999999999977,-0.14,2022,5,11,10,2.88,214.0
,1244.83,9.606,2,50.3980565,-84.4968024,9.606,2022-05-11 10:20:00,93.0,27.0,46.0,91.0,233.0,30.0,88.5,7.0,-7.600000000000023,-7.600000000000023,-1.07,2022,5,11,10,2.88,214.0
,1255.04,10.057,2,50.3980764,-84.4969476,10.057,2022-05-11 10:20:01,93.0,26.5,47.0,89.5,215.0,30.0,88.0,7.0,-8.0,-8.0,-1.87,2022,5,11,10,2.88,214.0
,1265.55,10.401,2,50.3980982,-84.4970966,10.401,2022-05-11 10:20:02,94.0,25.0,48.0,86.0,212.0,29.5,87.5,7.0,-8.199999999999989,-8.199999999999989,-2.57,2022,5,11,10,2.88,214.0
,1275.81,10.296,2,50.3981202,-84.4972419,10.296,2022-05-11 10:20:03,94.0,24.0,49.0,83.0,208.0,29.5,86.5,7.0,-8.399999999999977,-8.399999999999977,-3.04,2022,5,11,10,2.88,214.0
,1285.36,9.921,2,50.3981382,-84.4973779,9.921,2022-05-11 10:20:04,94.0,22.5,50.0,79.5,205.0,29.0,86.0,7.0,-8.600000000000023,-8.600000000000023,-2.87,2022,5,11,10,2.88,214.0
,1295.28,10.01,2,50.3981557,-84.4975193,10.01,2022-05-11 10:20:05,94.0,22.0,50.0,78.0,232.0,29.0,85.5,7.0,-8.800000000000011,-8.800000000000011,-2.31,2022,5,11,10,2.88,214.0
,1306.38,10.553,3,50.3981759,-84.4976774,10.553,2022-05-11 10:20:06,94.0,22.0,50.0,78.0,270.0,29.0,85.5,7.0,-9.199999999999989,-9.199999999999989,-1.93,2022,5,11,10,2.88,214.0
,1317.24,10.774,3,50.3981977,-84.4978316,10.774,2022-05-11 10:20:07,91.0,22.0,50.0,78.0,281.0,29.0,85.5,7.0,-9.399999999999977,-9.399999999999977,-1.9,2022,5,11,10,2.88,214.0
,1328.16,10.92,3,50.3982213,-84.4979862,10.92,2022-05-11 10:20:08,88.0,22.0,50.0,78.0,308.0,29.0,85.5,7.0,-9.600000000000023,-9.600000000000023,-1.9,2022,5,11,10,2.88,214.0
,1338.99,10.876,3,50.3982431,-84.49814,10.876,2022-05-11 10:20:09,90.0,25.5,50.0,86.5,314.0,28.5,89.0,7.0,-9.800000000000011,-9.800000000000011,-2.01,2022,5,11,10,2.88,214.0
,1349.71,10.766,3,50.3982631,-84.4982926,10.766,2022-05-11 10:20:10,90.0,27.0,50.0,91.0,315.0,28.5,91.0,7.0,-10.199999999999989,-10.199999999999989,-2.49,2022,5,11,10,2.88,214.0
,1360.45,10.734,3,50.398284,-84.4984453,10.734,2022-05-11 10:20:11,90.0,27.0,51.0,90.5,310.0,29.0,91.5,7.0,-9.800000000000011,-9.800000000000011,-2.47,2022,5,11,10,2.88,214.0
,1370.74,10.384,3,50.3983021,-84.4985919,10.384,2022-05-11 10:20:12,90.0,27.0,51.0,90.0,306.0,29.0,92.5,7.0,-10.0,-10.0,-1.75,2022,5,11,10,2.88,214.0
,1380.72,10.091,3,50.3983188,-84.4987343,10.091,2022-05-11 10:20:13,91.0,26.5,52.0,89.5,301.0,29.0,93.5,7.0,-10.0,-10.0,-1.25,2022,5,11,10,2.88,214.0
,1390.62,9.96,3,50.3983357,-84.4988757,9.96,2022-05-11 10:20:14,91.0,26.5,53.0,89.0,296.0,29.5,94.0,7.0,-10.0,-10.0,-0.97,2022,5,11,10,2.88,214.0
,1399.93,9.428,3,50.3983461,-84.4990094,9.428,2022-05-11 10:20:15,92.0,26.5,53.0,88.5,329.0,29.5,94.5,7.0,-10.0,-10.0,-0.5,2022,5,11,10,2.88,214.0
,1409.0,9.148,3,50.3983577,-84.4991394,9.148,2022-05-11 10:20:16,94.0,27.0,53.0,90.5,355.0,29.5,95.0,7.0,-9.800000000000011,-9.800000000000011,-0.11,2022,5,11,10,2.88,214.0
,1418.39,9.357,3,50.3983775,-84.4992725,9.357,2022-05-11 10:20:17,95.0,28.5,53.0,95.0,331.0,30.0,96.0,7.0,-9.800000000000011,-9.800000000000011,0.0,2022,5,11,10,2.88,214.0
,1428.09,9.688,3,50.3984035,-84.499408,9.688,2022-05-11 10:20:18,93.0,28.5,53.0,95.0,364.0,30.0,96.0,7.0,-9.600000000000023,-9.600000000000023,0.21,2022,5,11,10,2.88,214.0
,1438.22,10.06,3,50.3984324,-84.4995492,10.06,2022-05-11 10:20:19,92.0,28.5,53.0,95.0,341.0,30.0,95.0,7.0,-9.399999999999977,-9.399999999999977,0.76,2022,5,11,10,2.88,214.0
,1448.44,10.093,3,50.398456,-84.4996934,10.093,2022-05-11 10:20:20,92.0,28.0,52.0,94.5,323.0,30.5,93.5,7.0,-9.399999999999977,-9.399999999999977,1.2,2022,5,11,10,2.88,214.0
,1458.18,9.826,3,50.3984768,-84.4998314,9.826,2022-05-11 10:20:21,92.0,28.0,51.0,94.0,338.0,31.0,92.5,7.0,-9.199999999999989,-9.199999999999989,1.41,2022,5,11,10,2.88,214.0
,1468.01,9.812,3,50.3984988,-84.4999703,9.812,2022-05-11 10:20:22,91.0,28.5,50.0,94.5,374.0,30.5,93.0,7.0,-9.0,-9.0,1.55,2022,5,11,10,2.88,214.0
,1477.77,9.814,3,50.3985195,-84.5001087,9.814,2022-05-11 10:20:23,91.0,30.5,50.0,95.5,371.0,29.0,94.0,7.0,-9.0,-9.0,1.55,2022,5,11,10,2.88,214.0
,1487.65,9.877,3,50.3985383,-84.5002491,9.877,2022-05-11 10:20:24,92.0,29.0,52.0,95.5,281.0,29.0,93.5,7.0,-8.800000000000011,-8.800000000000011,1.42,2022,5,11,10,2.88,214.0
,1497.59,9.853,3,50.3985538,-84.5003912,9.853,2022-05-11 10:20:25,92.0,26.0,52.0,87.5,155.0,29.0,94.0,7.0,-9.0,-9.0,1.15,2022,5,11,10,2.88,214.0
,1507.03,9.523,3,50.3985657,-84.5005268,9.523,2022-05-11 10:20:26,92.0,19.5,51.0,70.0,119.0,26.0,86.0,7.0,-9.0,-9.0,0.66,2022,5,11,10,2.88,214.0
,1516.2,9.26,3,50.3985777,-84.5006583,9.26,2022-05-11 10:20:27,91.0,18.0,48.0,66.5,70.0,21.0,69.0,7.0,-9.0,-9.0,0.16,2022,5,11,10,2.88,214.0
,1525.1,9.021,3,50.3985886,-84.5007861,9.021,2022-05-11 10:20:28,86.0,17.0,47.0,61.0,52.0,21.0,69.5,7.0,-8.600000000000023,-8.600000000000023,0.0,2022,5,11,10,2.88,214.0
,1533.68,8.713,3,50.3986013,-84.500909,8.713,2022-05-11 10:20:29,82.0,15.5,45.0,56.0,35.0,21.5,69.5,7.0,-8.399999999999977,-8.399999999999977,0.21,2022,5,11,10,2.88,214.0
,1541.6,8.112,3,50.3986162,-84.5010216,8.112,2022-05-11 10:20:30,77.0,14.5,44.0,50.5,17.0,21.5,70.0,7.0,-8.0,-8.0,0.89,2022,5,11,10,2.88,214.0
,1548.35,7.117,3,50.3986273,-84.5011181,7.117,2022-05-11 10:20:31,0.0,13.5,42.0,45.5,0.0,21.5,70.0,7.0,-7.800000000000011,-7.800000000000011,1.75,2022,5,11,10,2.88,214.0
,1554.21,6.169,3,50.3986353,-84.5012021,6.169,2022-05-11 10:20:32,0.0,13.5,41.0,45.5,0.0,21.5,70.0,7.0,-7.800000000000011,-7.800000000000011,2.31,2022,5,11,10,2.88,214.0
,1559.84,5.728,3,50.3986434,-84.5012827,5.728,2022-05-11 10:20:33,0.0,13.5,39.0,45.5,0.0,21.5,70.0,7.0,-7.600000000000023,-7.600000000000023,2.79,2022,5,11,10,2.88,214.0
,1565.07,5.369,3,50.398653,-84.5013571,5.369,2022-05-11 10:20:34,0.0,13.5,38.0,45.5,0.0,21.5,70.0,7.0,-7.399999999999977,-7.399999999999977,3.17,2022,5,11,10,2.88,214.0
,1570.29,5.26,3,50.3986667,-84.5014303,5.26,2022-05-11 10:20:35,7.0,16.5,37.0,56.0,144.0,20.0,67.0,7.0,-7.199999999999989,-7.199999999999989,3.18,2022,5,11,10,2.88,214.0
,1576.07,5.626,3,50.3986811,-84.5015115,5.626,2022-05-11 10:20:36,31.0,27.5,37.0,94.5,394.0,15.0,56.0,7.0,-7.0,-7.0,3.12,2022,5,11,10,2.88,214.0
,1582.03,5.888,3,50.3986892,-84.5015967,5.888,2022-05-11 10:20:37,57.0,25.5,56.0,94.0,460.0,16.0,59.5,7.0,-6.800000000000011,-6.800000000000011,3.35,2022,5,11,10,2.88,214.0
,1588.22,6.131,3,50.3986931,-84.501686,6.131,2022-05-11 10:20:38,67.0,25.0,53.0,94.0,435.0,16.0,60.5,7.0,-6.600000000000023,-6.600000000000023,3.61,2022,5,11,10,2.88,214.0
,1595.62,7.081,3,50.3986981,-84.5017928,7.081,2022-05-11 10:20:39,72.0,25.0,48.0,94.0,412.0,16.0,60.5,7.0,-6.399999999999977,-6.399999999999977,3.71,2022,5,11,10,2.88,214.0
,1603.43,7.626,3,50.3987116,-84.5019035,7.626,2022-05-11 10:20:40,74.0,24.0,48.0,93.0,415.0,17.0,64.5,7.0,-6.199999999999989,-6.199999999999989,3.52,2022,5,11,10,2.88,214.0
,1610.05,6.94,3,50.3987258,-84.5019967,6.94,2022-05-11 10:20:41,76.0,22.5,49.0,90.5,418.0,18.5,72.0,7.0,-5.800000000000011,-5.800000000000011,3.12,2022,5,11,10,2.88,214.0
,1616.87,6.87,3,50.3987409,-84.5020925,6.87,2022-05-11 10:20:42,77.0,21.0,50.0,88.5,421.0,20.0,80.0,7.0,-5.600000000000023,-5.600000000000023,2.97,2022,5,11,10,2.88,214.0
,1623.59,6.718,3,50.3987549,-84.5021865,6.718,2022-05-11 10:20:43,82.0,20.0,50.0,87.5,427.0,21.0,83.5,7.0,-5.399999999999977,-5.399999999999977,3.14,2022,5,11,10,2.88,214.0
,1629.79,6.341,3,50.3987605,-84.5022756,6.341,2022-05-11 10:20:44,90.0,20.0,50.0,87.5,415.0,21.0,83.5,7.0,-5.0,-5.0,3.32,2022,5,11,10,2.88,214.0
,1636.54,6.596,3,50.3987716,-84.5023719,6.596,2022-05-11 10:20:45,94.0,22.5,50.0,90.5,393.0,23.0,86.5,7.0,-4.800000000000011,-4.800000000000011,3.55,2022,5,11,10,2.88,214.0
,1643.4,6.786,3,50.3987806,-84.5024703,6.786,2022-05-11 10:20:46,94.0,27.0,50.0,95.5,381.0,27.0,92.5,7.0,-4.600000000000023,-4.600000000000023,3.94,2022,5,11,10,2.88,214.0
,1650.18,6.819,3,50.3987866,-84.502568,6.819,2022-05-11 10:20:47,95.0,29.0,50.0,98.0,372.0,29.0,95.5,7.0,-4.199999999999989,-4.199999999999989,4.22,2022,5,11,10,2.88,214.0
,1661.08,6.502,5,50.3988083,-84.5027221,6.502,2022-05-11 10:20:48,95.0,29.0,51.0,98.0,368.0,29.0,95.5,7.0,-4.0,-4.0,4.33,2022,5,11,10,2.88,214.0
,1677.34,6.124,6,50.3989014,-84.5029018,6.124,2022-05-11 10:20:49,96.0,29.0,52.0,98.0,365.0,29.0,95.5,7.0,-3.8000000000000114,-3.8000000000000114,4.36,2022,5,11,10,2.88,214.0
,1688.17,6.004,5,50.3989748,-84.5030008,6.004,2022-05-11 10:20:50,97.0,29.0,51.0,98.0,369.0,29.0,95.5,7.0,-3.3999999999999773,-3.3999999999999773,4.15,2022,5,11,10,2.88,214.0
,1694.14,6.319,4,50.3989668,-84.5030862,6.319,2022-05-11 10:20:51,97.0,27.0,51.0,95.5,389.0,31.0,95.5,7.0,-3.1999999999999886,-3.1999999999999886,3.59,2022,5,11,10,2.88,214.0
,1701.79,7.07,4,50.3989703,-84.5031958,7.07,2022-05-11 10:20:52,97.0,26.5,51.0,94.5,366.0,31.5,95.5,7.0,-2.8000000000000114,-2.8000000000000114,3.01,2022,5,11,10,2.88,214.0
,1709.08,7.379,4,50.3989823,-84.5033,7.379,2022-05-11 10:20:53,97.0,26.5,50.0,95.0,358.0,31.5,95.5,7.0,-2.3999999999999773,-2.3999999999999773,2.68,2022,5,11,10,2.88,214.0
,1715.43,6.676,4,50.3989884,-84.5033912,6.676,2022-05-11 10:20:54,97.0,27.0,50.0,95.0,359.0,31.0,95.5,7.0,-2.1999999999999886,-2.1999999999999886,2.65,2022,5,11,10,2.88,214.0
,1721.73,6.397,3,50.3989929,-84.503482,6.397,2022-05-11 10:20:55,97.0,27.5,49.0,95.5,359.0,30.5,96.0,7.0,-1.8000000000000114,-1.8000000000000114,2.89,2022,5,11,10,2.88,214.0
,1728.44,6.581,3,50.3989975,-84.5035787,6.581,2022-05-11 10:20:56,97.0,27.5,48.0,96.0,359.0,30.5,96.0,7.0,-1.3999999999999773,-1.3999999999999773,3.58,2022,5,11,10,2.88,214.0
,1734.95,6.599,3,50.3989975,-84.5036728,6.599,2022-05-11 10:20:57,97.0,28.0,48.0,96.0,360.0,30.0,96.0,7.0,-1.0,-1.0,4.53,2022,5,11,10,2.88,214.0
,1741.54,6.655,3,50.3989947,-84.5037679,6.655,2022-05-11 10:20:58,97.0,28.0,48.0,96.5,331.0,30.0,96.0,7.0,-0.8000000000000114,-0.8000000000000114,5.11,2022,5,11,10,2.88,214.0
,1748.2,6.613,3,50.3989933,-84.5038639,6.613,2022-05-11 10:20:59,95.0,28.0,52.0,96.5,257.0,30.0,96.0,7.0,-0.6000000000000227,-0.6000000000000227,5.11,2022,5,11,10,2.88,214.0
,1755.15,6.812,3,50.3989945,-84.5039643,6.812,2022-05-11 10:21:00,95.0,26.0,54.0,92.5,203.0,29.0,94.0,7.0,-0.6000000000000227,-0.6000000000000227,4.63,2022,5,11,10,2.88,214.0
,1761.96,6.813,3,50.3989963,-84.5040625,6.813,2022-05-11 10:21:01,94.0,19.0,50.0,79.5,150.0,26.5,86.5,7.0,-0.6000000000000227,-0.6000000000000227,3.69,2022,5,11,10,2.88,214.0
,1768.26,6.431,3,50.3989929,-84.5041525,6.431,2022-05-11 10:21:02,87.0,19.0,46.0,77.0,119.0,22.0,74.5,7.0,-0.8000000000000114,-0.8000000000000114,2.34,2022,5,11,10,2.88,214.0
,1774.24,6.096,3,50.3989874,-84.5042378,6.096,2022-05-11 10:21:03,80.0,17.0,43.0,71.0,126.0,23.0,77.0,7.0,-1.0,-1.0,0.97,2022,5,11,10,2.88,214.0
,1780.5,6.224,3,50.3989849,-84.5043277,6.224,2022-05-11 10:21:04,78.0,16.5,45.0,68.5,142.0,24.0,77.0,7.0,-1.1999999999999886,-1.1999999999999886,-0.1,2022,5,11,10,2.88,214.0
,1787.2,6.565,3,50.3989777,-84.5044239,6.565,2022-05-11 10:21:05,79.0,18.0,49.0,69.5,156.0,22.5,72.5,7.0,-1.3999999999999773,-1.3999999999999773,-0.99,2022,5,11,10,2.88,214.0
,1794.26,6.912,3,50.3989699,-84.5045253,6.912,2022-05-11 10:21:06,83.0,18.0,42.0,69.5,128.0,22.5,72.5,7.0,-1.6000000000000227,-1.6000000000000227,-1.94,2022,5,11,10,2.88,214.0
,1801.26,6.875,3,50.398957,-84.504625,6.875,2022-05-11 10:21:07,84.0,18.5,34.0,68.5,97.0,22.5,73.0,7.0,-2.0,-2.0,-2.75,2022,5,11,10,2.88,214.0
,1808.44,7.128,3,50.3989478,-84.5047278,7.128,2022-05-11 10:21:08,85.0,19.0,26.0,68.0,64.0,22.5,73.5,7.0,-2.3999999999999773,-2.3999999999999773,-3.48,2022,5,11,10,2.88,214.0
,1816.22,7.741,3,50.3989448,-84.5048401,7.741,2022-05-11 10:21:09,86.0,20.0,18.0,67.0,31.0,22.0,74.5,7.0,-2.8000000000000114,-2.8000000000000114,-4.37,2022,5,11,10,2.88,214.0
,1824.17,7.8,3,50.3989419,-84.504955,7.8,2022-05-11 10:21:10,0.0,19.5,10.0,65.5,0.0,21.5,74.5,7.0,-3.0,-3.0,-4.91,2022,5,11,10,2.88,214.0
,1832.14,7.62,3,50.3989389,-84.5050701,7.62,2022-05-11 10:21:11,0.0,3.0,2.0,50.0,0.0,16.0,59.5,7.0,-3.1999999999999886,-3.1999999999999886,-4.84,2022,5,11,10,2.88,214.0
,1839.87,7.275,3,50.3989341,-84.5051816,7.275,2022-05-11 10:21:12,23.0,3.0,45.0,35.0,87.0,15.0,56.5,7.0,-3.6000000000000227,-3.6000000000000227,-4.66,2022,5,11,10,2.88,214.0
,1846.97,6.76,3,50.3989242,-84.5052833,6.76,2022-05-11 10:21:13,28.0,9.0,95.0,32.5,176.0,16.0,60.0,7.0,-3.8000000000000114,-3.8000000000000114,-4.37,2022,5,11,10,2.88,214.0
,1853.92,6.587,3,50.3989113,-84.5053823,6.587,2022-05-11 10:21:14,46.0,17.0,78.0,58.0,181.0,20.0,72.0,7.0,-4.0,-4.0,-3.87,2022,5,11,10,2.88,214.0
,1861.02,6.916,3,50.3988993,-84.5054836,6.916,2022-05-11 10:21:15,65.0,25.0,60.0,83.5,187.0,23.5,84.0,7.0,-4.0,-4.0,-3.39,2022,5,11,10,2.88,214.0
,1868.72,7.242,3,50.3988903,-84.5055942,7.242,2022-05-11 10:21:16,74.0,28.5,53.0,94.5,156.0,25.0,89.0,7.0,-4.199999999999989,-4.199999999999989,-2.86,2022,5,11,10,2.88,214.0
,1876.57,7.186,3,50.3988813,-84.505707,7.186,2022-05-11 10:21:17,74.0,25.0,53.0,87.0,162.0,24.5,88.5,7.0,-4.399999999999977,-4.399999999999977,-2.31,2022,5,11,10,2.88,214.0
,1884.04,7.134,3,50.3988733,-84.5058144,7.134,2022-05-11 10:21:18,74.0,23.5,53.0,81.5,159.0,25.0,87.0,7.0,-4.399999999999977,-4.399999999999977,-1.92,2022,5,11,10,2.88,214.0
,1891.32,6.945,3,50.3988674,-84.5059194,6.945,2022-05-11 10:21:19,74.0,23.0,53.0,79.5,144.0,25.5,85.5,7.0,-4.399999999999977,-4.399999999999977,-1.56,2022,5,11,10,2.88,214.0
,1898.36,6.711,3,50.3988624,-84.5060209,6.711,2022-05-11 10:21:20,74.0,23.0,53.0,80.0,190.0,25.5,85.5,7.0,-4.399999999999977,-4.399999999999977,-1.07,2022,5,11,10,2.88,214.0
,1905.65,7.026,3,50.3988612,-84.5061262,7.026,2022-05-11 10:21:21,74.0,25.5,53.0,87.0,158.0,24.0,84.5,7.0,-4.600000000000023,-4.600000000000023,-0.84,2022,5,11,10,2.88,214.0
,1913.75,7.384,3,50.3988706,-84.5062422,7.384,2022-05-11 10:21:22,75.0,22.0,53.0,75.5,132.0,24.5,88.0,7.0,-4.600000000000023,-4.600000000000023,-0.96,2022,5,11,10,2.88,214.0
,1922.14,7.658,3,50.3988894,-84.5063607,7.658,2022-05-11 10:21:23,76.0,20.0,51.0,69.0,114.0,25.0,89.5,7.0,-4.800000000000011,-4.800000000000011,-1.0,2022,5,11,10,2.88,214.0
,1930.32,8.058,3,50.3989103,-84.5064755,8.058,2022-05-11 10:21:24,77.0,20.0,49.0,69.0,99.0,25.0,89.5,7.0,-5.0,-5.0,-1.04,2022,5,11,10,2.88,214.0
,1939.09,7.956,3,50.3989319,-84.5065989,7.956,2022-05-11 10:21:25,78.0,19.0,49.0,64.5,97.0,22.5,80.0,7.0,-5.199999999999989,-5.199999999999989,-1.57,2022,5,11,10,2.88,214.0
,1948.3,8.56,3,50.3989543,-84.5067286,8.56,2022-05-11 10:21:26,78.0,18.0,49.0,59.5,103.0,19.0,68.5,7.0,-5.600000000000023,-5.600000000000023,-2.46,2022,5,11,10,2.88,214.0
,1957.37,9.062,3,50.3989762,-84.5068562,9.062,2022-05-11 10:21:27,80.0,17.0,49.0,56.0,101.0,17.0,61.0,7.0,-6.0,-6.0,-3.19,2022,5,11,10,2.88,214.0
,1966.67,9.271,3,50.3989988,-84.506987,9.271,2022-05-11 10:21:28,82.0,17.5,49.0,57.0,88.0,17.0,61.5,7.0,-6.399999999999977,-6.399999999999977,-3.66,2022,5,11,10,2.88,214.0
,1976.36,9.674,3,50.3990273,-84.5071218,9.674,2022-05-11 10:21:29,82.0,18.5,50.0,60.0,93.0,17.5,62.5,7.0,-6.800000000000011,-6.800000000000011,-3.78,2022,5,11,10,2.88,214.0
,1987.01,10.405,3,50.3990635,-84.5072678,10.405,2022-05-11 10:21:30,83.0,19.5,50.0,63.0,99.0,18.0,64.0,7.0,-7.199999999999989,-7.199999999999989,-3.7,2022,5,11,10,2.88,214.0
,1998.25,11.008,3,50.3991037,-84.5074209,11.008,2022-05-11 10:21:31,83.0,20.5,51.0,65.5,104.0,18.5,65.5,7.0,-7.399999999999977,-7.399999999999977,-3.64,2022,5,11,10,2.88,214.0
,2008.92,10.765,3,50.3991404,-84.507567,10.765,2022-05-11 10:21:32,84.0,21.5,52.0,68.5,109.0,19.0,66.5,7.0,-7.800000000000011,-7.800000000000011,-3.37,2022,5,11,10,2.88,214.0
,2019.6,10.609,3,50.3991777,-84.507713,10.609,2022-05-11 10:21:33,85.0,22.0,52.0,71.0,107.0,19.5,67.0,7.0,-8.0,-8.0,-2.99,2022,5,11,10,2.88,214.0
,2029.7,10.249,3,50.3992142,-84.5078505,10.249,2022-05-11 10:21:34,86.0,22.5,53.0,72.5,87.0,19.0,66.0,7.0,-8.199999999999989,-8.199999999999989,-2.95,2022,5,11,10,2.88,214.0
,2039.07,9.575,3,50.3992471,-84.5079784,9.575,2022-05-11 10:21:35,84.0,21.5,50.0,75.5,71.0,19.0,65.0,7.0,-8.199999999999989,-8.199999999999989,-2.84,2022,5,11,10,2.88,214.0
,2048.25,9.271,3,50.3992788,-84.5081041,9.271,2022-05-11 10:21:36,43.0,3.0,12.0,96.5,82.0,20.0,67.5,7.0,-8.0,-8.0,-2.16,2022,5,11,10,2.88,214.0
,2057.65,9.402,3,50.3993118,-84.5082323,9.402,2022-05-11 10:21:37,46.0,16.0,56.0,88.0,160.0,20.0,68.0,7.0,-8.0,-8.0,-1.29,2022,5,11,10,2.88,214.0
,2066.58,9.053,3,50.3993387,-84.5083563,9.053,2022-05-11 10:21:38,68.0,23.5,68.0,82.0,211.0,20.0,68.0,7.0,-8.0,-8.0,-0.56,2022,5,11,10,2.88,214.0
,2075.58,9.002,3,50.3993645,-84.5084816,9.002,2022-05-11 10:21:39,86.0,23.5,54.0,82.0,231.0,20.0,68.0,7.0,-8.0,-8.0,-0.12,2022,5,11,10,2.88,214.0
,2084.87,9.231,3,50.3993905,-84.5086113,9.231,2022-05-11 10:21:40,85.0,23.5,52.0,82.0,243.0,20.0,68.0,7.0,-7.800000000000011,-7.800000000000011,0.28,2022,5,11,10,2.88,214.0
,2093.73,8.943,3,50.3994107,-84.5087363,8.943,2022-05-11 10:21:41,84.0,26.5,51.0,91.0,216.0,23.5,79.0,7.0,-7.800000000000011,-7.800000000000011,0.45,2022,5,11,10,2.88,214.0
,2101.86,8.327,3,50.3994209,-84.5088529,8.327,2022-05-11 10:21:42,82.0,27.0,53.0,91.5,207.0,25.0,84.0,7.0,-7.800000000000011,-7.800000000000011,0.18,2022,5,11,10,2.88,214.0
,2109.59,7.881,3,50.3994277,-84.5089641,7.881,2022-05-11 10:21:43,81.0,26.0,54.0,88.5,228.0,25.0,84.0,7.0,-7.600000000000023,-7.600000000000023,0.28,2022,5,11,10,2.88,214.0
,2117.09,7.64,3,50.3994409,-84.5090709,7.64,2022-05-11 10:21:44,80.0,25.5,54.0,86.0,218.0,26.5,88.5,7.0,-7.600000000000023,-7.600000000000023,0.46,2022,5,11,10,2.88,214.0
,2124.79,7.679,3,50.3994561,-84.5091802,7.679,2022-05-11 10:21:45,79.0,25.0,55.0,83.0,200.0,28.0,93.5,7.0,-7.800000000000011,-7.800000000000011,0.18,2022,5,11,10,2.88,214.0
,2132.32,7.53,3,50.3994685,-84.5092878,7.53,2022-05-11 10:21:46,79.0,22.5,52.0,77.5,176.0,27.5,90.5,7.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2139.81,7.535,3,50.3994841,-84.509394,7.535,2022-05-11 10:21:47,78.0,23.5,50.0,80.0,170.0,26.0,86.0,7.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2147.49,7.633,3,50.3994993,-84.509503,7.633,2022-05-11 10:21:48,78.0,26.5,50.0,87.0,171.0,24.5,82.0,7.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2154.5,7.153,3,50.3995064,-84.5096038,7.153,2022-05-11 10:21:49,73.0,26.0,50.0,87.0,147.0,24.0,81.0,7.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2161.04,6.694,3,50.3995075,-84.5096982,6.694,2022-05-11 10:21:50,71.0,23.0,50.0,85.0,211.0,19.0,72.5,7.0,-7.600000000000023,-7.600000000000023,0.0,2022,5,11,10,2.88,214.0
,2167.84,6.775,3,50.3995112,-84.5097961,6.775,2022-05-11 10:21:51,68.0,20.0,50.0,83.5,275.0,14.5,64.0,7.0,-7.800000000000011,-7.800000000000011,0.0,2022,5,11,10,2.88,214.0
