altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
24.200000000000045,0.0,24.200000000000045,8.781,2,50.3912903,-84.4781705,8.781,2022-08-16 23:14:20,,,,,,,,,,,,,,,2022,8,16,23,1.77,317.0
23.799999999999955,8.47,23.799999999999955,9.268,2,50.3913474,-84.4780725,9.268,2022-08-16 23:14:21,0.0,94.0,70.0,0.0,0.0,-4.26,133.0,18.5,53.0,59.0,2.0,38.5,99.5,,2022,8,16,23,1.77,317.0
23.399999999999977,16.94,23.399999999999977,9.755,2,50.3914045,-84.4779746,9.755,2022-08-16 23:14:22,0.0,,89.0,0.0,0.0,-4.53,132.0,18.0,49.0,62.0,54.0,23.5,74.0,21.0,2022,8,16,23,1.77,317.0
22.799999999999955,26.57,22.799999999999955,10.12,2,50.3914698,-84.4778688,10.12,2022-08-16 23:14:23,0.0,,83.0,0.0,1.0,-4.85,132.0,8.5,14.0,62.5,85.0,18.5,65.0,21.0,2022,8,16,23,1.77,317.0
22.0,36.56,22.0,10.403,2,50.3915337,-84.4777543,10.403,2022-08-16 23:14:24,0.0,,74.0,0.0,1.0,-5.11,133.0,3.0,52.0,62.5,57.0,18.0,63.5,21.0,2022,8,16,23,1.77,317.0
21.0,47.18,21.0,10.546,2,50.3916016,-84.4776345,10.546,2022-08-16 23:14:25,0.0,,83.0,0.0,2.0,-5.4,133.0,10.0,93.0,62.0,58.0,17.0,60.0,21.0,2022,8,16,23,1.77,317.0
20.200000000000045,58.1,20.200000000000045,11.079,2,50.3916703,-84.4775015,11.079,2022-08-16 23:14:26,0.0,,90.0,0.0,3.0,-5.76,133.0,17.5,75.0,61.5,60.0,16.0,56.5,21.0,2022,8,16,23,1.77,317.0
19.200000000000045,69.38,19.200000000000045,11.501,2,50.3917421,-84.4773718,11.501,2022-08-16 23:14:27,0.0,,94.0,0.0,3.0,-6.18,132.0,18.5,58.0,63.0,65.0,16.0,56.0,21.0,2022,8,16,23,1.77,317.0
18.399999999999977,81.38,18.399999999999977,12.223,2,50.391822,-84.4772372,12.223,2022-08-16 23:14:28,0.0,,86.0,0.0,4.0,-6.61,132.0,19.0,42.0,64.0,106.0,16.0,56.0,21.0,2022,8,16,23,1.77,317.0
17.200000000000045,94.08,17.200000000000045,12.918,2,50.3919105,-84.4770944,12.918,2022-08-16 23:14:29,0.0,,62.0,0.0,5.0,-7.02,132.0,16.5,27.0,64.0,106.0,16.5,58.0,21.0,2022,8,16,23,1.77,317.0
16.0,107.39,16.0,13.548,2,50.3920007,-84.4769432,13.548,2022-08-16 23:14:30,0.0,,65.0,0.0,6.0,-7.46,131.0,8.5,12.0,61.5,92.0,18.5,63.5,21.0,2022,8,16,23,1.77,317.0
14.600000000000023,121.21,14.600000000000023,14.044,2,50.3920882,-84.4767818,14.044,2022-08-16 23:14:31,0.0,,75.0,0.0,8.0,-7.9,132.0,0.5,2.0,59.0,39.0,20.0,68.5,21.0,2022,8,16,23,1.77,317.0
13.200000000000045,135.63,13.200000000000045,14.343,2,50.3921792,-84.476616,14.343,2022-08-16 23:14:32,0.0,,72.0,0.0,9.0,-7.97,132.0,0.0,18.0,56.5,9.0,5.5,69.5,21.0,2022,8,16,23,1.77,317.0
11.800000000000011,150.06,11.800000000000011,14.548,2,50.3922696,-84.4764463,14.548,2022-08-16 23:14:33,0.0,,64.0,0.0,10.0,-7.83,132.0,0.0,34.0,54.0,0.0,0.0,69.5,21.0,2022,8,16,23,1.77,317.0
10.600000000000023,165.09,10.600000000000023,14.604,2,50.3923648,-84.476272,14.604,2022-08-16 23:14:34,0.0,,58.0,0.0,11.0,-7.66,132.0,0.0,50.0,51.5,0.0,0.0,70.0,21.0,2022,8,16,23,1.77,317.0
9.399999999999977,179.82,9.399999999999977,14.585,2,50.3924597,-84.4761004,14.585,2022-08-16 23:14:35,0.0,,59.0,0.0,12.0,-7.53,131.0,0.0,66.0,49.0,0.0,0.0,70.0,21.0,2022,8,16,23,1.77,317.0
8.199999999999989,194.32,8.199999999999989,14.283,2,50.3925521,-84.4759339,14.283,2022-08-16 23:14:36,0.0,,58.0,0.0,13.0,-7.45,132.0,0.0,82.0,46.5,1.0,0.0,70.5,21.0,2022,8,16,23,1.77,317.0
7.399999999999977,208.76,7.399999999999977,14.124,2,50.3926436,-84.4757621,14.124,2022-08-16 23:14:37,0.0,,57.0,0.0,15.0,-7.39,132.0,12.0,98.0,44.0,3.0,0.0,71.0,21.0,2022,8,16,23,1.77,317.0
6.399999999999977,222.47,6.399999999999977,13.88,2,50.3927321,-84.4756075,13.88,2022-08-16 23:14:38,0.0,,56.0,0.0,16.0,-7.3,132.0,13.5,97.0,45.5,3.0,0.0,71.0,21.0,2022,8,16,23,1.77,317.0
5.600000000000023,236.67,5.600000000000023,13.622,2,50.3928253,-84.475442,13.622,2022-08-16 23:14:39,0.0,,53.0,0.0,17.0,-7.19,132.0,9.0,93.0,49.5,0.0,0.0,71.5,21.0,2022,8,16,23,1.77,317.0
4.800000000000011,250.38,4.800000000000011,13.313,2,50.3929168,-84.4752843,13.313,2022-08-16 23:14:40,0.0,,38.0,0.0,18.0,-7.1,132.0,4.5,89.0,53.5,0.0,0.0,71.5,21.0,2022,8,16,23,1.77,317.0
4.0,263.68,4.0,13.117,2,50.3930042,-84.4751369,13.117,2022-08-16 23:14:41,0.0,,23.0,0.0,19.0,-6.99,132.0,0.5,86.0,57.5,0.0,0.0,72.0,21.0,2022,8,16,23,1.77,317.0
3.3999999999999773,276.73,3.3999999999999773,12.893,2,50.3930869,-84.4749847,12.893,2022-08-16 23:14:42,0.0,,8.0,0.0,20.0,-6.61,132.0,3.5,82.0,61.5,0.0,2.5,72.5,21.0,2022,8,16,23,1.77,317.0
3.1999999999999886,289.45,3.1999999999999886,12.443,2,50.393169,-84.4748366,12.443,2022-08-16 23:14:43,0.0,,0.0,0.0,21.0,-6.05,132.0,7.0,78.0,65.5,0.0,5.5,72.5,21.0,2022,8,16,23,1.77,317.0
3.0,301.54,3.0,11.991,2,50.3932499,-84.4746997,11.991,2022-08-16 23:14:44,0.0,,59.0,0.0,22.0,-5.37,132.0,11.0,75.0,69.5,1.0,8.0,73.0,21.0,2022,8,16,23,1.77,317.0
2.6000000000000227,314.15,2.6000000000000227,11.729,3,50.3933326,-84.4745549,11.729,2022-08-16 23:14:45,0.0,,70.0,0.0,22.0,-4.62,132.0,14.5,71.0,73.5,9.0,11.0,73.5,21.0,2022,8,16,23,1.77,317.0
2.3999999999999773,326.38,2.3999999999999773,11.471,3,50.3934114,-84.4744155,11.471,2022-08-16 23:14:46,0.0,,76.0,0.0,22.0,-3.9,132.0,18.0,67.0,77.5,29.0,13.5,73.5,21.0,2022,8,16,23,1.77,317.0
2.1999999999999886,338.4,2.1999999999999886,11.42,3,50.3934852,-84.4742723,11.42,2022-08-16 23:14:47,0.0,,79.0,0.0,22.0,-3.25,133.0,22.0,64.0,81.5,71.0,16.5,74.0,21.0,2022,8,16,23,1.77,317.0
2.0,349.74,2.0,11.257,3,50.3935579,-84.4741408,11.257,2022-08-16 23:14:48,0.0,,80.0,1.0,22.0,-2.68,132.0,25.5,60.0,85.5,127.0,19.0,74.0,21.0,2022,8,16,23,1.77,317.0
2.0,360.95,2.0,11.21,3,50.3936343,-84.4740131,11.21,2022-08-16 23:14:49,0.0,,81.0,1.0,23.0,-2.22,131.0,29.5,57.0,89.5,173.0,22.0,74.5,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,372.16,1.8000000000000114,10.979,3,50.3937153,-84.4738925,10.979,2022-08-16 23:14:50,0.0,,82.0,1.0,23.0,-1.85,130.0,33.0,56.0,92.5,214.0,21.0,73.0,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,382.63,1.8000000000000114,10.708,3,50.3937827,-84.4737752,10.708,2022-08-16 23:14:51,0.0,,86.0,1.0,23.0,-1.57,130.0,31.0,60.0,88.5,219.0,24.0,77.0,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,393.59,1.8000000000000114,10.509,3,50.3938492,-84.4736442,10.509,2022-08-16 23:14:52,0.0,,86.0,1.0,23.0,-1.37,132.0,27.0,57.0,80.5,188.0,24.0,74.0,21.0,2022,8,16,23,1.77,317.0
2.0,404.32,2.0,10.374,3,50.3939218,-84.4735199,10.374,2022-08-16 23:14:53,0.0,,86.0,2.0,23.0,-1.14,132.0,24.0,53.0,75.0,204.0,19.5,64.0,21.0,2022,8,16,23,1.77,317.0
2.0,414.82,2.0,10.28,3,50.3939937,-84.4734032,10.28,2022-08-16 23:14:54,0.0,,86.0,2.0,23.0,-0.41,131.0,28.0,51.0,87.0,220.0,23.5,76.0,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,424.95,1.8000000000000114,10.245,3,50.3940634,-84.4732911,10.245,2022-08-16 23:14:55,0.0,,87.0,2.0,23.0,0.0,131.0,29.5,48.0,88.5,243.0,29.5,87.0,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,435.2,1.8000000000000114,10.258,3,50.3941395,-84.4731876,10.258,2022-08-16 23:14:56,0.0,,88.0,2.0,23.0,0.0,131.0,28.5,48.0,90.0,260.0,30.0,91.0,21.0,2022,8,16,23,1.77,317.0
1.8000000000000114,445.15,1.8000000000000114,10.279,3,50.3942065,-84.4730732,10.279,2022-08-16 23:14:57,0.0,,88.0,3.0,23.0,0.0,132.0,27.5,48.0,93.5,265.0,29.5,91.5,20.0,2022,8,16,23,1.77,317.0
1.8000000000000114,455.29,1.8000000000000114,10.174,3,50.39427,-84.4729553,10.174,2022-08-16 23:14:58,0.0,,88.0,3.0,23.0,0.0,132.0,28.0,48.0,95.5,264.0,29.5,90.0,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,465.24,1.6000000000000227,10.119,3,50.3943302,-84.4728371,10.119,2022-08-16 23:14:59,0.0,,90.0,3.0,23.0,0.0,132.0,27.0,47.0,91.5,274.0,27.5,89.5,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,475.1,1.6000000000000227,10.101,3,50.3943859,-84.4727187,10.101,2022-08-16 23:15:00,0.0,,96.0,4.0,23.0,0.0,132.0,29.5,45.0,93.5,287.0,26.5,88.0,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,484.79,1.6000000000000227,10.002,3,50.394445,-84.4725984,10.002,2022-08-16 23:15:01,0.0,,99.0,4.0,23.0,0.0,132.0,28.0,42.0,92.5,292.0,25.0,84.5,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,494.73,1.3999999999999773,9.936,3,50.3945104,-84.4724882,9.936,2022-08-16 23:15:02,0.0,,95.0,4.0,23.0,0.0,132.0,25.5,48.0,91.0,276.0,24.0,80.5,20.0,2022,8,16,23,1.77,317.0
1.1999999999999886,504.42,1.1999999999999886,9.724,3,50.3945742,-84.4723741,9.724,2022-08-16 23:15:03,0.0,,77.0,4.0,23.0,0.0,132.0,22.5,59.0,87.0,268.0,23.5,79.0,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,513.98,1.3999999999999773,9.474,3,50.3946341,-84.4722634,9.474,2022-08-16 23:15:04,0.0,,80.0,5.0,23.0,-0.36,134.0,17.0,65.0,75.5,237.0,26.5,87.5,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,523.62,1.3999999999999773,9.204,3,50.3946974,-84.4721529,9.204,2022-08-16 23:15:05,0.0,,96.0,5.0,24.0,-0.24,134.0,27.5,50.0,88.0,234.0,6.0,97.0,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,532.65,1.6000000000000227,8.707,2,50.3947578,-84.4720503,8.707,2022-08-16 23:15:06,0.0,,100.0,5.0,24.0,0.0,133.0,28.5,51.0,89.5,299.0,16.0,94.5,20.0,2022,8,16,23,1.77,317.0
1.8000000000000114,541.05,1.8000000000000114,7.907,2,50.3948207,-84.4719707,7.907,2022-08-16 23:15:07,0.0,,91.0,5.0,24.0,0.0,133.0,25.5,47.0,84.5,247.0,27.5,88.0,20.0,2022,8,16,23,1.77,317.0
2.1999999999999886,548.8,2.1999999999999886,7.543,2,50.3948873,-84.4718985,7.543,2022-08-16 23:15:08,0.0,,58.0,6.0,24.0,0.23,134.0,22.5,43.0,77.5,180.0,26.0,82.0,20.0,2022,8,16,23,1.77,317.0
2.1999999999999886,556.51,2.1999999999999886,7.676,2,50.3949596,-84.471839,7.676,2022-08-16 23:15:09,0.0,,66.0,6.0,24.0,0.63,135.0,28.0,47.0,88.0,142.0,20.5,71.0,20.0,2022,8,16,23,1.77,317.0
2.3999999999999773,563.96,2.3999999999999773,7.491,2,50.3950327,-84.4718052,7.491,2022-08-16 23:15:10,1.0,,84.0,6.0,24.0,1.04,134.0,20.0,51.0,67.5,79.0,8.5,86.0,20.0,2022,8,16,23,1.77,317.0
2.3999999999999773,571.11,2.3999999999999773,6.827,2,50.3951088,-84.4717849,6.827,2022-08-16 23:15:11,1.0,,79.0,6.0,24.0,1.4,133.0,11.5,37.0,47.0,82.0,4.5,79.0,20.0,2022,8,16,23,1.77,317.0
2.6000000000000227,577.44,2.6000000000000227,6.127,2,50.3951756,-84.4717807,6.127,2022-08-16 23:15:12,1.0,,55.0,6.0,24.0,1.62,133.0,9.0,34.0,40.0,60.0,12.0,41.0,20.0,2022,8,16,23,1.77,317.0
2.6000000000000227,583.19,2.6000000000000227,5.186,2,50.395236,-84.4717947,5.186,2022-08-16 23:15:13,1.0,,29.0,6.0,24.0,1.67,132.0,5.0,54.0,29.5,38.0,10.5,37.0,20.0,2022,8,16,23,1.77,317.0
2.8000000000000114,587.65,2.8000000000000114,3.97,2,50.3952836,-84.4718124,3.97,2022-08-16 23:15:14,1.0,,36.0,6.0,24.0,1.61,132.0,1.0,74.0,19.5,0.0,8.5,32.5,20.0,2022,8,16,23,1.77,317.0
3.0,591.42,3.0,3.301,2,50.395323,-84.471824,3.301,2022-08-16 23:15:15,1.0,,55.0,6.0,24.0,1.56,131.0,0.5,94.0,9.5,1.0,3.5,40.0,20.0,2022,8,16,23,1.77,317.0
3.0,594.99,3.0,3.734,2,50.3953597,-84.4718402,3.734,2022-08-16 23:15:16,1.0,,53.0,6.0,24.0,1.54,126.0,14.0,91.0,40.0,33.0,0.0,51.5,20.0,2022,8,16,23,1.77,317.0
3.0,599.24,3.0,4.726,2,50.395396,-84.4718793,4.726,2022-08-16 23:15:17,1.0,,67.0,6.0,24.0,1.57,125.0,36.5,78.0,100.0,145.0,0.0,63.0,20.0,2022,8,16,23,1.77,317.0
3.0,604.41,3.0,5.8,2,50.3954184,-84.4719455,5.8,2022-08-16 23:15:18,2.0,,85.0,6.0,24.0,1.65,125.0,37.0,66.0,100.0,262.0,0.0,74.5,20.0,2022,8,16,23,1.77,317.0
3.0,610.82,3.0,6.687,2,50.3954367,-84.4720325,6.687,2022-08-16 23:15:19,2.0,,95.0,7.0,24.0,0.68,124.0,33.5,53.0,99.5,348.0,24.5,86.0,20.0,2022,8,16,23,1.77,317.0
2.8000000000000114,617.91,2.8000000000000114,7.213,2,50.3954549,-84.4721307,7.213,2022-08-16 23:15:20,2.0,,101.0,7.0,24.0,0.0,124.0,24.0,54.0,98.0,438.0,30.5,94.5,20.0,2022,8,16,23,1.77,317.0
2.6000000000000227,625.36,2.6000000000000227,7.559,2,50.3954766,-84.4722378,7.559,2022-08-16 23:15:21,2.0,,99.0,8.0,24.0,0.0,124.0,20.5,46.0,96.5,352.0,30.0,98.5,20.0,2022,8,16,23,1.77,317.0
2.6000000000000227,633.14,2.6000000000000227,7.841,2,50.3954958,-84.4723467,7.841,2022-08-16 23:15:22,2.0,,97.0,8.0,24.0,0.0,124.0,25.5,43.0,95.5,349.0,30.0,97.5,20.0,2022,8,16,23,1.77,317.0
2.3999999999999773,641.43,2.3999999999999773,8.214,2,50.3955175,-84.4724629,8.214,2022-08-16 23:15:23,2.0,,98.0,8.0,24.0,0.0,124.0,24.5,49.0,92.0,307.0,29.0,94.0,20.0,2022,8,16,23,1.77,317.0
2.1999999999999886,649.83,2.1999999999999886,8.416,2,50.39554,-84.4725797,8.416,2022-08-16 23:15:24,2.0,,98.0,8.0,24.0,-0.59,124.0,23.0,56.0,88.0,263.0,28.0,90.0,20.0,2022,8,16,23,1.77,317.0
2.0,658.51,2.0,8.584,2,50.3955664,-84.4726993,8.584,2022-08-16 23:15:25,2.0,,94.0,9.0,24.0,-1.12,124.0,23.5,61.0,88.5,211.0,27.5,88.5,20.0,2022,8,16,23,1.77,317.0
1.8000000000000114,667.38,1.8000000000000114,8.761,2,50.3955974,-84.4728182,8.761,2022-08-16 23:15:26,2.0,,96.0,9.0,24.0,-1.32,124.0,24.5,53.0,90.5,257.0,27.5,87.5,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,676.39,1.6000000000000227,8.885,2,50.3956328,-84.4729436,8.885,2022-08-16 23:15:27,2.0,,99.0,9.0,24.0,-1.51,124.0,25.5,43.0,92.5,266.0,27.0,86.5,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,685.62,1.3999999999999773,9.024,2,50.3956691,-84.473064,9.024,2022-08-16 23:15:28,2.0,,99.0,9.0,25.0,-1.69,124.0,26.5,47.0,94.5,245.0,26.5,86.0,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,694.8,1.3999999999999773,9.212,2,50.395709,-84.4731891,9.212,2022-08-16 23:15:29,2.0,,93.0,10.0,25.0,-1.8,124.0,27.5,51.0,96.5,213.0,26.0,85.0,20.0,2022,8,16,23,1.77,317.0
1.1999999999999886,704.21,1.1999999999999886,9.264,2,50.3957499,-84.4733094,9.264,2022-08-16 23:15:30,2.0,,95.0,10.0,25.0,-1.83,124.0,28.0,49.0,93.0,301.0,27.5,87.0,20.0,2022,8,16,23,1.77,317.0
1.1999999999999886,713.98,1.1999999999999886,9.538,2,50.3957978,-84.4734346,9.538,2022-08-16 23:15:31,2.0,,96.0,10.0,25.0,-1.76,125.0,27.5,47.0,85.5,303.0,29.5,91.5,20.0,2022,8,16,23,1.77,317.0
1.0,723.82,1.0,9.627,2,50.395848,-84.4735625,9.627,2022-08-16 23:15:32,2.0,,96.0,11.0,25.0,-1.62,124.0,27.5,47.0,86.0,283.0,29.5,91.0,20.0,2022,8,16,23,1.77,317.0
1.0,733.37,1.0,9.544,2,50.3958999,-84.4736793,9.544,2022-08-16 23:15:33,2.0,,96.0,11.0,25.0,-1.43,125.0,27.5,48.0,86.5,269.0,29.0,90.5,20.0,2022,8,16,23,1.77,317.0
1.0,743.17,1.0,9.493,2,50.3959523,-84.4738071,9.493,2022-08-16 23:15:34,2.0,,94.0,11.0,25.0,-1.22,125.0,27.0,48.0,87.0,238.0,29.0,90.0,20.0,2022,8,16,23,1.77,317.0
1.0,752.62,1.0,9.261,2,50.395999,-84.4739279,9.261,2022-08-16 23:15:35,2.0,,94.0,11.0,25.0,-0.99,127.0,27.0,48.0,87.0,239.0,28.5,90.0,20.0,2022,8,16,23,1.77,317.0
1.0,761.93,1.0,9.098,2,50.3960411,-84.4740466,9.098,2022-08-16 23:15:36,2.0,,93.0,11.0,25.0,-0.36,128.0,26.0,49.0,85.5,234.0,28.0,89.0,20.0,2022,8,16,23,1.77,317.0
1.1999999999999886,770.98,1.1999999999999886,8.869,2,50.3960786,-84.474165,8.869,2022-08-16 23:15:37,2.0,,91.0,12.0,25.0,0.0,129.0,21.5,50.0,77.5,231.0,25.0,86.0,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,779.52,1.3999999999999773,8.69,2,50.3961143,-84.4742808,8.69,2022-08-16 23:15:38,2.0,,90.0,12.0,25.0,0.0,129.0,28.0,52.0,91.5,233.0,25.0,85.0,20.0,2022,8,16,23,1.77,317.0
1.3999999999999773,788.02,1.3999999999999773,8.621,2,50.3961501,-84.4743971,8.621,2022-08-16 23:15:39,2.0,,91.0,12.0,25.0,0.0,129.0,27.5,49.0,88.0,239.0,26.0,87.0,20.0,2022,8,16,23,1.77,317.0
1.6000000000000227,797.02,1.6000000000000227,8.61,2,50.3961909,-84.474512,8.61,2022-08-16 23:15:40,2.0,,93.0,13.0,25.0,0.0,128.0,28.0,47.0,86.0,249.0,27.0,87.5,20.0,2022,8,16,23,1.77,317.0
1.8000000000000114,805.75,1.8000000000000114,8.62,2,50.3962286,-84.4746286,8.62,2022-08-16 23:15:41,2.0,,95.0,13.0,25.0,0.48,128.0,30.5,47.0,92.5,258.0,27.5,86.0,20.0,2022,8,16,23,1.77,317.0
2.0,814.3,2.0,8.452,2,50.3962616,-84.474747,8.452,2022-08-16 23:15:42,2.0,,96.0,13.0,25.0,0.99,128.0,33.0,48.0,99.0,323.0,27.5,84.0,20.0,2022,8,16,23,1.77,317.0
2.1999999999999886,822.85,2.1999999999999886,8.425,2,50.396297,-84.4748588,8.425,2022-08-16 23:15:43,2.0,,101.0,14.0,25.0,1.3,128.0,33.5,47.0,99.0,346.0,29.0,87.0,20.0,2022,8,16,23,1.77,317.0
2.3999999999999773,831.18,2.3999999999999773,8.342,2,50.3963359,-84.4749653,8.342,2022-08-16 23:15:44,2.0,,100.0,14.0,25.0,1.58,128.0,34.0,49.0,98.5,325.0,30.5,90.5,20.0,2022,8,16,23,1.77,317.0
2.6000000000000227,839.57,2.6000000000000227,8.142,2,50.3963737,-84.4750752,8.142,2022-08-16 23:15:45,3.0,,99.0,14.0,25.0,1.76,131.0,34.5,50.0,98.5,328.0,32.5,93.5,20.0,2022,8,16,23,1.77,317.0
2.8000000000000114,847.94,2.8000000000000114,8.113,2,50.3964074,-84.4751865,8.113,2022-08-16 23:15:46,3.0,,99.0,14.0,25.0,1.85,128.0,34.5,52.0,98.5,338.0,33.5,96.5,20.0,2022,8,16,23,1.77,317.0
3.0,856.09,3.0,8.095,2,50.3964463,-84.4752961,8.095,2022-08-16 23:15:47,3.0,,96.0,15.0,25.0,1.92,128.0,31.5,52.0,97.5,333.0,33.5,98.5,20.0,2022,8,16,23,1.77,317.0
3.3999999999999773,863.83,3.3999999999999773,7.81,2,50.3964797,-84.4753966,7.81,2022-08-16 23:15:48,3.0,,95.0,15.0,25.0,2.02,128.0,30.5,44.0,95.0,318.0,32.5,94.0,20.0,2022,8,16,23,1.77,317.0
3.8000000000000114,871.58,3.8000000000000114,7.691,2,50.3965152,-84.4754971,7.691,2022-08-16 23:15:49,3.0,,97.0,15.0,25.0,2.17,128.0,31.5,54.0,96.5,306.0,30.0,95.0,20.0,2022,8,16,23,1.77,317.0
4.0,879.18,4.0,7.548,2,50.3965484,-84.4755981,7.548,2022-08-16 23:15:50,4.0,,97.0,16.0,25.0,2.4,128.0,32.0,54.0,97.5,326.0,29.0,96.0,20.0,2022,8,16,23,1.77,317.0
4.399999999999977,886.7,4.399999999999977,7.424,2,50.3965769,-84.4756986,7.424,2022-08-16 23:15:51,4.0,,96.0,16.0,25.0,2.71,128.0,32.0,52.0,97.5,333.0,30.0,96.0,20.0,2022,8,16,23,1.77,317.0
4.800000000000011,894.04,4.800000000000011,7.245,2,50.3966111,-84.4757985,7.245,2022-08-16 23:15:52,4.0,,94.0,16.0,25.0,3.1,128.0,32.0,49.0,97.5,331.0,31.0,96.5,20.0,2022,8,16,23,1.77,317.0
5.199999999999989,901.14,5.199999999999989,6.969,2,50.3966438,-84.4758909,6.969,2022-08-16 23:15:53,5.0,,95.0,17.0,25.0,3.55,127.0,32.0,47.0,97.5,325.0,32.0,96.5,20.0,2022,8,16,23,1.77,317.0
5.600000000000023,907.79,5.600000000000023,6.527,2,50.3966717,-84.4759803,6.527,2022-08-16 23:15:54,5.0,,97.0,17.0,25.0,4.05,129.0,29.0,46.0,92.0,318.0,33.5,97.5,20.0,2022,8,16,23,1.77,317.0
6.0,914.57,6.0,6.515,2,50.396703,-84.4760662,6.515,2022-08-16 23:15:55,6.0,,97.0,17.0,25.0,4.49,129.0,30.5,49.0,92.0,303.0,31.5,94.0,20.0,2022,8,16,23,1.77,317.0
6.399999999999977,921.03,6.399999999999977,6.444,2,50.3967316,-84.4761487,6.444,2022-08-16 23:15:56,6.0,,95.0,18.0,25.0,4.84,127.0,34.5,49.0,97.5,311.0,28.0,88.0,20.0,2022,8,16,23,1.77,317.0
6.800000000000011,927.4,6.800000000000011,6.388,2,50.3967588,-84.4762375,6.388,2022-08-16 23:15:57,6.0,,94.0,18.0,25.0,5.0,127.0,33.0,46.0,96.5,309.0,28.0,88.5,20.0,2022,8,16,23,1.77,317.0
7.199999999999989,933.8,7.199999999999989,6.359,2,50.3967827,-84.4763217,6.359,2022-08-16 23:15:58,7.0,,93.0,18.0,25.0,5.0,127.0,32.0,43.0,95.5,306.0,28.0,89.0,20.0,2022,8,16,23,1.77,317.0
7.399999999999977,940.06,7.399999999999977,6.34,2,50.3968049,-84.4764082,6.34,2022-08-16 23:15:59,7.0,,93.0,19.0,25.0,4.92,127.0,30.5,40.0,94.5,303.0,28.5,89.5,20.0,2022,8,16,23,1.77,317.0
7.800000000000011,946.67,7.800000000000011,6.581,2,50.3968311,-84.4764995,6.581,2022-08-16 23:16:00,7.0,,93.0,19.0,25.0,4.77,126.0,29.0,43.0,93.5,274.0,28.5,90.0,20.0,2022,8,16,23,1.77,317.0
8.0,953.64,8.0,6.946,2,50.3968589,-84.4765922,6.946,2022-08-16 23:16:01,8.0,,95.0,19.0,25.0,4.58,126.0,29.5,47.0,93.5,289.0,29.5,91.0,20.0,2022,8,16,23,1.77,317.0
8.199999999999989,960.7,8.199999999999989,7.099,2,50.3968899,-84.4766839,7.099,2022-08-16 23:16:02,8.0,,98.0,19.0,25.0,4.33,128.0,34.5,50.0,96.0,300.0,33.0,92.0,20.0,2022,8,16,23,1.77,317.0
8.199999999999989,967.93,8.199999999999989,7.253,2,50.3969215,-84.4767811,7.253,2022-08-16 23:16:03,8.0,,100.0,20.0,25.0,4.0,126.0,27.5,55.0,86.0,296.0,34.0,96.5,20.0,2022,8,16,23,1.77,317.0
8.199999999999989,975.33,8.199999999999989,7.391,2,50.3969531,-84.4768805,7.391,2022-08-16 23:16:04,9.0,,99.0,20.0,25.0,3.59,124.0,26.0,61.0,88.5,256.0,30.5,91.5,20.0,2022,8,16,23,1.77,317.0
8.399999999999977,982.85,8.399999999999977,7.548,2,50.3969817,-84.4769811,7.548,2022-08-16 23:16:05,9.0,,95.0,20.0,25.0,3.15,125.0,25.5,59.0,91.0,259.0,27.0,87.0,20.0,2022,8,16,23,1.77,317.0
8.399999999999977,990.45,8.399999999999977,7.577,2,50.3970091,-84.4770815,7.577,2022-08-16 23:16:06,9.0,,97.0,20.0,25.0,2.7,125.0,24.5,51.0,82.5,263.0,29.0,92.5,20.0,2022,8,16,23,1.77,317.0
8.399999999999977,998.0,8.399999999999977,7.727,2,50.397036,-84.477187,7.727,2022-08-16 23:16:07,9.0,,98.0,21.0,25.0,2.15,125.0,20.0,43.0,69.0,233.0,28.0,89.0,20.0,2022,8,16,23,1.77,317.0
8.399999999999977,1005.8,8.399999999999977,7.763,2,50.3970634,-84.4772932,7.763,2022-08-16 23:16:08,9.0,,98.0,21.0,25.0,1.56,125.0,15.5,33.0,55.0,196.0,27.5,86.0,20.0,2022,8,16,23,1.77,317.0
8.399999999999977,1013.69,8.399999999999977,7.74,2,50.397091,-84.4773991,7.74,2022-08-16 23:16:09,9.0,,76.0,21.0,25.0,0.57,126.0,8.0,13.0,50.5,147.0,24.0,76.5,20.0,2022,8,16,23,1.77,317.0
