altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,timestamp,unknown_88,accumulated_power,activity_type,cadence,combined_pedal_smoothness,fractional_cadence,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,stance_time,stance_time_balance,stance_time_percent,step_length,time_from_course,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_90,year,month,day,hour,wind_speed,wind_direction
1140.8,35.52,1140.8,2.05,114,53.1193048,-86.8644522,2.05,24,2021-02-18 20:24:53,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1140.4,36.74,1140.4,0.326,114,53.1192974,-86.8644435,0.326,24,2021-02-18 20:24:56,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1136.8,36.74,1136.8,5.479,113,53.1189705,-86.8642673,5.479,24,2021-02-18 20:25:15,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1135.4,53.88,1135.4,7.083,112,53.1188209,-86.8641329,7.083,24,2021-02-18 20:25:17,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1133.2,74.37,1133.2,7.923,113,53.1186432,-86.8639487,7.923,24,2021-02-18 20:25:19,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1132.0,86.03,1132.0,8.559,115,53.1185461,-86.8638384,8.559,24,2021-02-18 20:25:20,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1130.8,98.0,1130.8,9.417,113,53.1184491,-86.8637213,9.417,24,2021-02-18 20:25:21,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1129.6,110.22,1129.6,10.555,113,53.1183529,-86.8635971,10.555,24,2021-02-18 20:25:22,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1128.0,123.01,1128.0,11.171,110,53.1182531,-86.8634659,11.171,24,2021-02-18 20:25:23,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1126.2,135.76,1126.2,11.665,111,53.1181625,-86.8633243,11.665,24,2021-02-18 20:25:24,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1124.4,147.93,1124.4,12.057,113,53.1180948,-86.8631701,12.057,24,2021-02-18 20:25:25,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1122.6,160.43,1122.6,12.201,113,53.1180418,-86.8629983,12.201,24,2021-02-18 20:25:26,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1121.0,173.34,1121.0,12.201,112,53.1180071,-86.8628108,12.201,24,2021-02-18 20:25:27,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1119.2,186.49,1119.2,12.201,113,53.1180023,-86.8626128,12.201,24,2021-02-18 20:25:28,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1114.0,199.93,1114.0,12.201,114,53.1180448,-86.8624196,12.201,24,2021-02-18 20:25:29,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1111.0,227.59,1111.0,12.875,114,53.1181415,-86.8620351,12.875,24,2021-02-18 20:25:31,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1109.4,241.92,1109.4,12.965,116,53.1181944,-86.8618377,12.965,24,2021-02-18 20:25:32,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1107.8,255.96,1107.8,13.07,117,53.1182369,-86.8616371,13.07,24,2021-02-18 20:25:33,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1106.2,283.56,1106.2,13.045,116,53.118291,-86.8612304,13.045,24,2021-02-18 20:25:35,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1105.2,297.61,1105.2,13.34,119,53.1183137,-86.8610215,13.34,24,2021-02-18 20:25:36,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1104.0,311.94,1104.0,13.34,117,53.1183346,-86.8608083,13.34,24,2021-02-18 20:25:37,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1101.4,326.65,1101.4,13.34,119,53.1183535,-86.8605898,13.34,24,2021-02-18 20:25:38,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1098.2,341.87,1098.2,13.878,117,53.1183702,-86.8603655,13.878,24,2021-02-18 20:25:39,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1095.8,357.38,1095.8,14.138,117,53.1183871,-86.8601384,14.138,24,2021-02-18 20:25:40,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1093.2,373.06,1093.2,14.542,119,53.1184075,-86.8599077,14.542,24,2021-02-18 20:25:41,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1090.8,389.05,1090.8,14.913,120,53.118423,-86.8596717,14.913,23,2021-02-18 20:25:42,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1089.0,404.91,1089.0,14.987,118,53.1184323,-86.8594366,14.987,23,2021-02-18 20:25:43,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1087.2,420.34,1087.2,15.313,120,53.1184301,-86.8592066,15.313,23,2021-02-18 20:25:44,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1085.8,435.17,1085.8,15.313,117,53.1184097,-86.8589872,15.313,23,2021-02-18 20:25:45,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1084.6,449.95,1084.6,15.313,118,53.1183778,-86.8587707,15.313,23,2021-02-18 20:25:46,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1083.2,464.19,1083.2,15.074,118,53.1183556,-86.8585593,15.074,23,2021-02-18 20:25:47,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1081.0,478.47,1081.0,14.704,117,53.118341,-86.858347,14.704,23,2021-02-18 20:25:48,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1078.6,493.15,1078.6,14.621,116,53.1183256,-86.85813,14.621,23,2021-02-18 20:25:49,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1076.4,507.96,1076.4,14.575,114,53.1183092,-86.857912,14.575,23,2021-02-18 20:25:50,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1073.6,522.65,1073.6,14.575,117,53.1182884,-86.8576957,14.575,23,2021-02-18 20:25:51,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1069.6,537.75,1069.6,14.575,117,53.1182502,-86.857479,14.575,23,2021-02-18 20:25:52,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1065.6,553.67,1065.6,14.699,118,53.118181,-86.8572671,14.699,23,2021-02-18 20:25:53,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1061.8,569.97,1061.8,14.763,118,53.1180884,-86.8570667,14.763,23,2021-02-18 20:25:54,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1058.0,586.41,1058.0,15.087,118,53.1179794,-86.8568799,15.087,23,2021-02-18 20:25:55,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1054.4,602.51,1054.4,15.977,116,53.1178617,-86.8567113,15.977,23,2021-02-18 20:25:56,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1051.6,617.93,1051.6,15.977,114,53.1177447,-86.8565548,15.977,23,2021-02-18 20:25:57,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1049.4,633.16,1049.4,15.977,116,53.117633,-86.8563929,15.977,23,2021-02-18 20:25:58,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1047.6,647.58,1047.6,15.762,116,53.1175279,-86.8562378,15.762,23,2021-02-18 20:25:59,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1045.8,659.4,1045.8,15.307,117,53.1174228,-86.8561376,15.307,23,2021-02-18 20:26:00,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1044.4,669.75,1044.4,15.025,116,53.1173144,-86.8561108,15.025,23,2021-02-18 20:26:01,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1043.4,676.59,1043.4,14.172,116,53.1172449,-86.8561385,14.172,23,2021-02-18 20:26:02,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1042.4,695.42,1042.4,10.309,117,53.1172953,-86.8564079,10.309,23,2021-02-18 20:26:04,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1040.8,715.67,1040.8,8.189,119,53.1173772,-86.8566917,8.189,23,2021-02-18 20:26:06,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1039.4,725.82,1039.4,8.189,117,53.1174175,-86.8568328,8.189,23,2021-02-18 20:26:07,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1038.0,735.51,1038.0,8.773,117,53.1174349,-86.8569748,8.773,23,2021-02-18 20:26:08,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1037.0,744.64,1037.0,8.773,117,53.1174308,-86.8571103,8.773,23,2021-02-18 20:26:09,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1036.0,754.54,1036.0,8.773,115,53.1174154,-86.857257,8.773,23,2021-02-18 20:26:10,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1035.0,764.42,1035.0,8.773,116,53.1173897,-86.8574003,8.773,23,2021-02-18 20:26:11,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1033.8,773.92,1033.8,8.773,115,53.1173641,-86.8575374,8.773,23,2021-02-18 20:26:12,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1032.4,783.22,1032.4,8.755,115,53.117341,-86.8576724,8.755,23,2021-02-18 20:26:13,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1031.4,792.19,1031.4,9.005,115,53.1172869,-86.8577836,9.005,23,2021-02-18 20:26:14,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1030.4,799.45,1030.4,9.005,115,53.1172121,-86.8578187,9.005,23,2021-02-18 20:26:15,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1029.4,806.96,1029.4,8.755,116,53.1171318,-86.8578087,8.755,23,2021-02-18 20:26:16,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1028.0,815.2,1028.0,8.33,115,53.1170989,-86.8576946,8.33,23,2021-02-18 20:26:17,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1026.2,822.84,1026.2,7.101,115,53.1170801,-86.8575848,7.101,23,2021-02-18 20:26:18,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1024.6,831.19,1024.6,7.101,119,53.117068,-86.8574636,7.101,23,2021-02-18 20:26:19,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1023.5999999999999,839.84,1023.5999999999999,7.101,122,53.1170606,-86.8573361,7.101,23,2021-02-18 20:26:20,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1022.5999999999999,848.4,1022.5999999999999,7.695,125,53.1170468,-86.8572095,7.695,23,2021-02-18 20:26:21,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1021.5999999999999,856.79,1021.5999999999999,8.332,125,53.1169984,-86.8571031,8.332,23,2021-02-18 20:26:22,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1020.5999999999999,864.54,1020.5999999999999,8.424,124,53.1169284,-86.8570424,8.424,23,2021-02-18 20:26:23,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1019.2,870.42,1019.2,8.424,125,53.1168659,-86.8570412,8.424,23,2021-02-18 20:26:24,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1017.4000000000001,881.24,1017.4000000000001,8.424,125,53.1168051,-86.8571779,8.424,23,2021-02-18 20:26:25,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1015.5999999999999,892.67,1015.5999999999999,8.2,126,53.1167746,-86.8573419,8.2,23,2021-02-18 20:26:26,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1012.8,903.9,1012.8,8.2,127,53.1167503,-86.8575047,8.2,23,2021-02-18 20:26:27,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1009.8,915.44,1009.8,8.2,126,53.1167216,-86.857669,8.2,23,2021-02-18 20:26:28,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1007.2,927.8,1007.2,10.445,126,53.1166812,-86.8578406,10.445,23,2021-02-18 20:26:29,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1005.2,941.64,1005.2,10.556,126,53.1166204,-86.8580264,10.556,23,2021-02-18 20:26:30,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1002.8,954.97,1002.8,10.888,127,53.1165518,-86.8581992,10.888,23,2021-02-18 20:26:31,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
1000.4000000000001,968.21,1000.4000000000001,11.801,127,53.1164793,-86.8583667,11.801,23,2021-02-18 20:26:32,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
998.4000000000001,981.42,998.4000000000001,12.552,127,53.1164005,-86.8585276,12.552,23,2021-02-18 20:26:33,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
996.8,994.33,996.8,12.552,126,53.1163182,-86.8586806,12.552,23,2021-02-18 20:26:34,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
995.2,1019.97,995.2,12.552,124,53.1161324,-86.858962,12.552,23,2021-02-18 20:26:36,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
993.5999999999999,1043.84,993.5999999999999,12.479,124,53.1158855,-86.8590257,12.479,23,2021-02-18 20:26:38,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
992.5999999999999,1054.69,992.5999999999999,12.418,123,53.1157792,-86.8589486,12.418,23,2021-02-18 20:26:39,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
990.5999999999999,1065.84,990.5999999999999,11.844,124,53.1156913,-86.85883,11.844,23,2021-02-18 20:26:40,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
987.2,1077.81,987.2,11.161,124,53.1156261,-86.8586728,11.161,23,2021-02-18 20:26:41,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
982.8,1090.79,982.8,11.143,125,53.1155723,-86.8584947,11.143,23,2021-02-18 20:26:42,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
978.4000000000001,1107.3,978.4000000000001,11.161,124,53.1155722,-86.8582373,11.161,23,2021-02-18 20:26:43,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
975.0,1126.2,975.0,11.161,123,53.1155923,-86.8579483,11.161,23,2021-02-18 20:26:44,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
972.0,1143.31,972.0,11.354,123,53.115579,-86.8576948,11.354,23,2021-02-18 20:26:45,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
970.2,1161.67,970.2,12.463,125,53.11554,-86.8574282,12.463,23,2021-02-18 20:26:46,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
968.2,1178.66,968.2,14.047,123,53.1154861,-86.8571854,14.047,23,2021-02-18 20:26:47,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
967.2,1195.16,967.2,14.892,125,53.1154161,-86.8569591,14.892,22,2021-02-18 20:26:48,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
966.0,1209.92,966.0,15.024,125,53.1153409,-86.856764,15.024,22,2021-02-18 20:26:49,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
964.8,1224.74,964.8,15.024,127,53.1152599,-86.8565721,15.024,22,2021-02-18 20:26:50,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
963.0,1240.27,963.0,15.024,128,53.115186,-86.8563627,15.024,22,2021-02-18 20:26:51,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
959.5999999999999,1255.46,959.5999999999999,14.675,130,53.1151139,-86.85616,14.675,22,2021-02-18 20:26:52,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
956.0,1271.14,956.0,14.564,131,53.1150441,-86.8559509,14.564,22,2021-02-18 20:26:53,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
953.5999999999999,1286.68,953.5999999999999,14.564,133,53.1149701,-86.8557481,14.564,22,2021-02-18 20:26:54,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
951.2,1301.11,951.2,14.585,135,53.1149059,-86.8555543,14.585,22,2021-02-18 20:26:55,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,2,18,20,2.61,238.0
