altitude,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
11.0,102,3173.33,11.0,10.724,4,153,30.0,93.5,50.3803533,-84.4457434,328,28.0,86.5,10.724,2022-06-11 23:14:16,,-2.89,51.0,21.0,2022,6,11,23,1.68,107.0
11.399999999999977,99,3183.26,11.399999999999977,10.203,4,152,31.0,89.5,50.380256,-84.4456853,351,28.5,88.5,10.203,2022-06-11 23:14:17,,-1.75,51.0,21.0,2022,6,11,23,1.68,107.0
11.800000000000011,99,3193.9,11.800000000000011,9.611,4,152,30.0,86.5,50.3801578,-84.4456071,322,29.5,89.5,9.611,2022-06-11 23:14:18,,-0.37,51.0,21.0,2022,6,11,23,1.68,107.0
12.399999999999977,99,3203.48,12.399999999999977,9.215,3,152,24.5,81.5,50.3800741,-84.4455266,384,30.5,91.0,9.215,2022-06-11 23:14:19,,0.89,51.0,21.0,2022,6,11,23,1.68,107.0
13.0,92,3212.19,13.0,8.601,3,152,17.5,79.0,50.3799987,-84.4454522,525,24.5,78.0,8.601,2022-06-11 23:14:20,,2.26,47.0,21.0,2022,6,11,23,1.68,107.0
13.600000000000023,87,3220.21,13.600000000000023,8.295,3,152,21.5,92.5,50.3799324,-84.4453785,597,24.0,91.0,8.295,2022-06-11 23:14:21,,3.94,48.0,21.0,2022,6,11,23,1.68,107.0
14.200000000000045,85,3228.21,14.200000000000045,8.232,3,152,24.0,97.0,50.3798708,-84.445298,632,23.5,95.5,8.232,2022-06-11 23:14:22,,5.59,49.0,21.0,2022,6,11,23,1.68,107.0
14.799999999999955,83,3236.6,14.799999999999955,8.012,3,152,24.5,98.0,50.3798069,-84.4452124,606,23.5,96.5,8.012,2022-06-11 23:14:23,,6.72,50.0,21.0,2022,6,11,23,1.68,107.0
15.399999999999977,82,3245.3,15.399999999999977,8.159,3,152,24.5,98.0,50.3797474,-84.4451163,576,24.0,97.0,8.159,2022-06-11 23:14:24,,7.34,50.0,21.0,2022,6,11,23,1.68,107.0
15.799999999999955,81,3253.62,15.799999999999955,8.148,3,152,25.0,98.0,50.3797053,-84.445011,581,24.5,98.0,8.148,2022-06-11 23:14:25,,7.44,51.0,21.0,2022,6,11,23,1.68,107.0
16.399999999999977,81,3261.46,16.399999999999977,8.033,3,154,25.5,98.5,50.3796775,-84.4449041,586,25.0,99.0,8.033,2022-06-11 23:14:26,,6.56,52.0,21.0,2022,6,11,23,1.68,107.0
16.600000000000023,81,3269.54,16.600000000000023,8.137,3,155,25.0,98.5,50.3796526,-84.4447923,576,25.5,99.0,8.137,2022-06-11 23:14:27,,5.72,52.0,21.0,2022,6,11,23,1.68,107.0
17.0,82,3277.63,17.0,8.255,3,154,23.5,97.0,50.3796344,-84.4446783,539,24.5,98.5,8.255,2022-06-11 23:14:28,,5.22,51.0,21.0,2022,6,11,23,1.68,107.0
17.399999999999977,84,3285.73,17.399999999999977,8.28,3,155,22.5,94.5,50.3796205,-84.4445628,520,24.0,99.0,8.28,2022-06-11 23:14:29,,4.63,50.0,21.0,2022,6,11,23,1.68,107.0
17.600000000000023,85,3294.48,17.600000000000023,8.517,3,157,22.0,92.5,50.379602,-84.4444389,535,24.0,99.0,8.517,2022-06-11 23:14:30,,4.23,50.0,21.0,2022,6,11,23,1.68,107.0
18.0,87,3303.5,18.0,8.947,3,158,22.0,92.5,50.3795834,-84.444311,554,24.0,99.0,8.947,2022-06-11 23:14:31,,4.32,50.0,21.0,2022,6,11,23,1.68,107.0
18.200000000000045,89,3312.87,18.200000000000045,9.167,3,158,22.0,92.5,50.3795607,-84.4441791,551,24.0,99.0,9.167,2022-06-11 23:14:32,,4.33,50.0,21.0,2022,6,11,23,1.68,107.0
18.200000000000045,90,3322.33,18.200000000000045,9.042,3,159,22.0,93.0,50.3795393,-84.4440455,553,23.5,98.5,9.042,2022-06-11 23:14:33,,3.8,50.0,21.0,2022,6,11,23,1.68,107.0
18.399999999999977,91,3331.4,18.399999999999977,9.143,3,159,22.5,93.5,50.3795234,-84.4439161,562,22.5,97.5,9.143,2022-06-11 23:14:34,,3.17,50.0,21.0,2022,6,11,23,1.68,107.0
18.600000000000023,91,3340.52,18.600000000000023,9.16,3,160,22.5,94.0,50.3795089,-84.4437859,571,21.5,97.0,9.16,2022-06-11 23:14:35,,2.59,50.0,21.0,2022,6,11,23,1.68,107.0
18.600000000000023,92,3350.06,18.600000000000023,9.314,3,160,23.0,94.5,50.3794935,-84.4436495,580,20.5,96.0,9.314,2022-06-11 23:14:36,,2.05,50.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,95,3359.89,18.799999999999955,9.671,3,159,23.0,94.5,50.3794802,-84.4435087,422,20.5,96.0,9.671,2022-06-11 23:14:37,,1.59,50.0,21.0,2022,6,11,23,1.68,107.0
19.0,98,3369.93,19.0,9.771,3,159,23.0,94.5,50.3794699,-84.4433642,230,20.5,96.0,9.771,2022-06-11 23:14:38,,1.34,50.0,21.0,2022,6,11,23,1.68,107.0
19.0,97,3380.09,19.0,9.756,3,158,23.0,94.5,50.3794628,-84.4432178,233,20.5,96.0,9.756,2022-06-11 23:14:39,,1.18,51.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,96,3390.31,18.799999999999955,9.974,3,158,23.0,94.5,50.3794577,-84.4430702,258,20.5,96.0,9.974,2022-06-11 23:14:40,,0.93,54.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,96,3400.98,18.799999999999955,9.831,3,157,23.0,94.5,50.3794562,-84.4429161,284,20.5,96.0,9.831,2022-06-11 23:14:41,,0.73,57.0,21.0,2022,6,11,23,1.68,107.0
19.0,96,3411.56,19.0,9.405,3,157,23.5,94.5,50.379459,-84.4427633,291,20.5,93.5,9.405,2022-06-11 23:14:42,,0.39,60.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,96,3421.36,18.799999999999955,9.065,3,156,26.5,93.5,50.3794605,-84.4426216,212,19.5,78.5,9.065,2022-06-11 23:14:43,,0.03,58.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,93,3430.64,18.799999999999955,8.684,3,156,27.5,90.5,50.3794593,-84.4424876,142,19.0,66.5,8.684,2022-06-11 23:14:44,,0.0,57.0,21.0,2022,6,11,23,1.68,107.0
18.799999999999955,84,3439.46,18.799999999999955,8.349,3,156,23.5,78.5,50.3794593,-84.4423601,108,19.5,66.0,8.349,2022-06-11 23:14:45,,0.0,57.0,21.0,2022,6,11,23,1.68,107.0
18.600000000000023,80,3448.4,18.600000000000023,8.454,3,156,21.0,72.0,50.3794535,-84.4422315,76,19.5,66.0,8.454,2022-06-11 23:14:46,,0.0,52.0,21.0,2022,6,11,23,1.68,107.0
18.399999999999977,83,3457.71,18.399999999999977,8.835,3,155,21.0,72.0,50.3794412,-84.442098,45,19.5,66.0,8.835,2022-06-11 23:14:47,,-0.48,40.0,21.0,2022,6,11,23,1.68,107.0
18.0,86,3467.08,18.0,9.083,3,154,21.0,72.0,50.3794322,-84.4419631,15,19.5,66.0,9.083,2022-06-11 23:14:48,,-1.48,28.0,21.0,2022,6,11,23,1.68,107.0
17.600000000000023,70,3476.68,17.600000000000023,9.217,3,153,15.0,68.5,50.379425,-84.4418248,9,14.0,66.5,9.217,2022-06-11 23:14:49,,-2.32,34.0,21.0,2022,6,11,23,1.68,107.0
17.200000000000045,52,3486.43,17.200000000000045,9.419,3,153,8.5,64.5,50.3794165,-84.4416843,5,8.0,67.0,9.419,2022-06-11 23:14:50,,-2.72,42.0,21.0,2022,6,11,23,1.68,107.0
16.600000000000023,34,3496.56,16.600000000000023,9.79,3,152,2.0,61.0,50.3794037,-84.441539,1,2.0,68.0,9.79,2022-06-11 23:14:51,,-3.08,50.0,21.0,2022,6,11,23,1.68,107.0
16.200000000000045,22,3507.04,16.200000000000045,9.927,3,152,0.0,57.0,50.3793907,-84.4413885,0,0.0,68.5,9.927,2022-06-11 23:14:52,,-3.62,57.0,21.0,2022,6,11,23,1.68,107.0
15.799999999999955,29,3517.86,15.799999999999955,9.831,3,152,0.0,53.0,50.3793804,-84.4412329,0,0.0,69.0,9.831,2022-06-11 23:14:53,,-3.75,65.0,21.0,2022,6,11,23,1.68,107.0
15.399999999999977,46,3528.59,15.399999999999977,10.199,3,152,0.0,49.5,50.3793733,-84.4410781,0,0.0,69.5,10.199,2022-06-11 23:14:54,,-3.76,73.0,21.0,2022,6,11,23,1.68,107.0
15.0,27,3538.65,15.0,10.243,3,151,0.0,45.5,50.379369,-84.4409328,0,0.0,70.0,10.243,2022-06-11 23:14:55,,-4.25,80.0,21.0,2022,6,11,23,1.68,107.0
14.600000000000023,26,3548.35,14.600000000000023,9.833,3,151,0.0,41.5,50.3793662,-84.4407926,0,0.0,71.0,9.833,2022-06-11 23:14:56,,-4.49,88.0,21.0,2022,6,11,23,1.68,107.0
14.0,26,3558.32,14.0,9.925,3,151,0.0,38.0,50.379363,-84.4406487,3,0.0,71.5,9.925,2022-06-11 23:14:57,,-4.41,96.0,21.0,2022,6,11,23,1.68,107.0
13.600000000000023,39,3568.61,13.600000000000023,10.209,3,150,3.5,34.0,50.3793611,-84.4404999,20,0.0,72.0,10.209,2022-06-11 23:14:58,,-4.67,100.0,21.0,2022,6,11,23,1.68,107.0
13.0,64,3579.22,13.0,10.508,3,150,10.0,31.0,50.3793616,-84.4403468,61,0.0,72.5,10.508,2022-06-11 23:14:59,,-4.91,100.0,21.0,2022,6,11,23,1.68,107.0
12.799999999999955,71,3590.36,12.799999999999955,10.975,3,150,10.0,31.0,50.379363,-84.4401857,151,0.0,73.5,10.975,2022-06-11 23:15:00,,-4.9,100.0,21.0,2022,6,11,23,1.68,107.0
12.399999999999977,89,3601.69,12.399999999999977,11.253,3,149,10.0,31.0,50.3793577,-84.4400223,221,0.0,74.0,11.253,2022-06-11 23:15:01,,-4.73,88.0,21.0,2022,6,11,23,1.68,107.0
12.399999999999977,90,3612.29,12.399999999999977,10.787,3,149,16.5,51.0,50.3793544,-84.4398695,263,8.5,74.5,10.787,2022-06-11 23:15:02,,-4.01,54.0,21.0,2022,6,11,23,1.68,107.0
12.0,89,3622.8,12.0,10.63,3,148,28.5,87.0,50.3793677,-84.4397191,259,24.0,76.5,10.63,2022-06-11 23:15:03,,-3.0,50.0,21.0,2022,6,11,23,1.68,107.0
12.0,89,3633.58,12.0,10.743,3,148,32.0,95.5,50.3793917,-84.4395666,252,26.5,83.5,10.743,2022-06-11 23:15:04,,-2.31,52.0,21.0,2022,6,11,23,1.68,107.0
12.0,88,3643.87,12.0,10.308,3,148,30.5,91.0,50.3794159,-84.4394216,279,27.0,84.0,10.308,2022-06-11 23:15:05,,-1.76,53.0,20.0,2022,6,11,23,1.68,107.0
12.0,88,3653.18,12.0,9.575,3,149,29.5,89.5,50.3794397,-84.4392909,304,27.0,84.0,9.575,2022-06-11 23:15:06,,-1.22,53.0,20.0,2022,6,11,23,1.68,107.0
12.200000000000045,91,3662.11,12.200000000000045,9.088,3,150,29.0,90.0,50.3794601,-84.439165,327,26.5,84.0,9.088,2022-06-11 23:15:07,,-0.89,52.0,20.0,2022,6,11,23,1.68,107.0
12.399999999999977,94,3670.95,12.399999999999977,8.904,3,151,28.5,91.0,50.3794744,-84.4390386,350,26.0,84.0,8.904,2022-06-11 23:15:08,,-0.42,51.0,20.0,2022,6,11,23,1.68,107.0
12.600000000000023,93,3679.65,12.600000000000023,8.754,3,153,28.5,91.0,50.3794829,-84.4389136,341,26.0,84.0,8.754,2022-06-11 23:15:09,,0.52,51.0,20.0,2022,6,11,23,1.68,107.0
12.799999999999955,91,3688.72,12.799999999999955,8.995,3,156,30.0,93.0,50.3794827,-84.4387827,307,27.5,86.0,8.995,2022-06-11 23:15:10,,1.47,52.0,20.0,2022,6,11,23,1.68,107.0
13.0,89,3697.97,13.0,9.187,3,157,32.5,96.5,50.3794741,-84.4386496,268,30.0,88.5,9.187,2022-06-11 23:15:11,,2.09,53.0,20.0,2022,6,11,23,1.68,107.0
13.0,88,3707.56,13.0,9.451,3,157,29.0,88.5,50.3794614,-84.438512,216,30.5,89.5,9.451,2022-06-11 23:15:12,,2.29,53.0,20.0,2022,6,11,23,1.68,107.0
13.0,88,3717.37,13.0,9.437,3,157,20.0,67.5,50.3794475,-84.4383715,149,29.5,89.0,9.437,2022-06-11 23:15:13,,1.82,53.0,20.0,2022,6,11,23,1.68,107.0
12.799999999999955,91,3727.07,12.799999999999955,9.263,3,157,19.5,67.0,50.379431,-84.4382332,54,29.5,89.0,9.263,2022-06-11 23:15:14,,1.1,53.0,20.0,2022,6,11,23,1.68,107.0
12.399999999999977,88,3736.98,12.399999999999977,9.794,3,156,19.5,67.0,50.3794076,-84.4380936,23,29.5,89.0,9.794,2022-06-11 23:15:15,,0.43,56.0,20.0,2022,6,11,23,1.68,107.0
12.0,82,3747.35,12.0,10.634,3,155,17.5,67.5,50.3793763,-84.4379498,0,26.0,89.0,10.634,2022-06-11 23:15:16,,-0.62,59.0,20.0,2022,6,11,23,1.68,107.0
11.399999999999977,68,3758.21,11.399999999999977,11.151,3,156,7.5,69.5,50.3793379,-84.4378016,0,11.5,88.5,11.151,2022-06-11 23:15:17,,-1.85,62.0,20.0,2022,6,11,23,1.68,107.0
10.600000000000023,52,3769.08,10.600000000000023,11.253,3,155,0.0,71.5,50.3792956,-84.4376552,0,0.0,87.5,11.253,2022-06-11 23:15:18,,-3.03,65.0,20.0,2022,6,11,23,1.68,107.0
10.0,28,3780.26,10.0,11.318,3,155,0.0,73.5,50.379242,-84.4375114,0,0.0,87.0,11.318,2022-06-11 23:15:19,,-4.31,68.0,20.0,2022,6,11,23,1.68,107.0
9.199999999999989,11,3792.64,9.199999999999989,11.188,3,155,0.0,75.5,50.3791688,-84.4373621,0,0.0,86.5,11.188,2022-06-11 23:15:20,,-5.58,71.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3805.29,8.800000000000011,10.816,3,155,0.0,78.0,50.3790918,-84.4372114,0,0.0,86.0,10.816,2022-06-11 23:15:21,,-6.23,74.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3817.24,8.800000000000011,10.602,4,155,0.0,80.0,50.3790242,-84.4370648,0,0.0,85.0,10.602,2022-06-11 23:15:22,,-5.92,77.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3828.73,8.800000000000011,10.318,3,155,0.0,82.0,50.3789792,-84.4369123,0,0.0,84.5,10.318,2022-06-11 23:15:23,,-4.82,80.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3839.05,8.800000000000011,9.186,3,154,0.0,84.0,50.378967,-84.4367648,0,0.0,84.0,9.186,2022-06-11 23:15:24,,-3.44,83.0,20.0,2022,6,11,23,1.68,107.0
8.600000000000023,0,3847.55,8.600000000000023,7.672,3,154,0.0,86.0,50.3789708,-84.4366421,0,0.0,83.5,7.672,2022-06-11 23:15:25,,-2.13,86.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3854.26,8.800000000000011,6.008,3,154,0.0,88.0,50.3789758,-84.4365454,0,0.0,83.0,6.008,2022-06-11 23:15:26,,-0.78,89.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,0,3859.32,8.800000000000011,4.385,3,154,0.0,90.0,50.3789781,-84.4364723,0,0.0,82.0,4.385,2022-06-11 23:15:27,,-0.06,92.0,20.0,2022,6,11,23,1.68,107.0
9.0,0,3863.06,9.0,3.556,3,153,0.0,92.0,50.3789764,-84.4364184,0,0.0,81.5,3.556,2022-06-11 23:15:28,,0.0,95.0,20.0,2022,6,11,23,1.68,107.0
9.0,0,3865.61,9.0,2.956,3,153,0.0,94.5,50.378975,-84.4363818,0,0.0,81.0,2.956,2022-06-11 23:15:29,,0.0,98.0,20.0,2022,6,11,23,1.68,107.0
9.0,9,3868.05,9.0,2.936,3,151,0.0,96.5,50.3789787,-84.4363469,107,0.0,80.5,2.936,2022-06-11 23:15:30,,0.48,82.0,20.0,2022,6,11,23,1.68,107.0
9.199999999999989,27,3871.47,9.199999999999989,4.022,2,151,0.0,98.5,50.3789922,-84.436302,219,0.0,79.5,4.022,2022-06-11 23:15:31,,1.21,45.0,20.0,2022,6,11,23,1.68,107.0
9.0,43,3875.81,9.0,4.695,2,150,4.5,97.5,50.3790218,-84.4362542,310,5.0,79.0,4.695,2022-06-11 23:15:32,,1.44,17.0,20.0,2022,6,11,23,1.68,107.0
9.0,51,3880.83,9.0,5.245,2,149,22.5,86.5,50.3790664,-84.4362158,336,25.0,78.5,5.245,2022-06-11 23:15:33,,0.78,17.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,67,3886.66,8.800000000000011,5.977,2,148,19.5,83.5,50.3791256,-84.4361886,362,24.0,87.0,5.977,2022-06-11 23:15:34,,0.07,47.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,80,3893.13,8.800000000000011,6.583,2,147,19.0,83.0,50.3791918,-84.4361603,292,24.0,89.0,6.583,2022-06-11 23:15:35,,0.0,48.0,20.0,2022,6,11,23,1.68,107.0
8.800000000000011,91,3899.88,8.800000000000011,6.908,2,146,19.0,83.0,50.3792607,-84.4361295,394,24.0,89.0,6.908,2022-06-11 23:15:36,,-0.73,44.0,20.0,2022,6,11,23,1.68,107.0
8.600000000000023,97,3906.85,8.600000000000023,6.975,2,146,26.0,84.0,50.3793324,-84.4361005,199,25.5,84.5,6.975,2022-06-11 23:15:37,,-1.69,41.0,20.0,2022,6,11,23,1.68,107.0
8.600000000000023,97,3913.99,8.600000000000023,7.132,2,146,21.0,74.0,50.3794061,-84.4360725,218,25.5,84.5,7.132,2022-06-11 23:15:38,,-1.86,57.0,20.0,2022,6,11,23,1.68,107.0
8.399999999999977,91,3921.2,8.399999999999977,7.222,2,146,19.5,70.5,50.3794805,-84.4360431,245,25.5,84.5,7.222,2022-06-11 23:15:39,,-1.45,57.0,20.0,2022,6,11,23,1.68,107.0
8.399999999999977,92,3928.35,8.399999999999977,7.3,2,145,20.0,71.0,50.3795529,-84.4360089,243,24.5,81.5,7.3,2022-06-11 23:15:40,,-1.03,53.0,20.0,2022,6,11,23,1.68,107.0
8.399999999999977,93,3935.8,8.399999999999977,7.563,2,145,22.5,72.5,50.3796267,-84.4359675,264,21.0,68.5,7.563,2022-06-11 23:15:41,,-1.01,46.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,96,3943.45,8.199999999999989,7.593,2,145,22.5,78.5,50.3797015,-84.4359217,290,27.5,84.0,7.593,2022-06-11 23:15:42,,-0.94,52.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,98,3950.94,8.199999999999989,7.533,2,145,25.5,80.0,50.3797745,-84.4358763,234,24.5,79.5,7.533,2022-06-11 23:15:43,,-0.86,47.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,99,3958.58,8.199999999999989,7.782,2,145,21.0,73.5,50.3798483,-84.4358279,234,25.0,77.5,7.782,2022-06-11 23:15:44,,-0.82,50.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,98,3966.55,8.199999999999989,8.05,2,145,26.0,85.0,50.3799246,-84.4357761,286,24.0,74.5,8.05,2022-06-11 23:15:45,,-0.41,50.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,97,3974.69,8.199999999999989,7.962,2,144,32.5,97.5,50.3800018,-84.4357209,316,23.5,72.0,7.962,2022-06-11 23:15:46,,-0.03,50.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,95,3982.63,8.199999999999989,7.817,2,144,31.0,93.5,50.3800746,-84.4356611,292,23.5,73.0,7.817,2022-06-11 23:15:47,,0.0,50.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,94,3990.45,8.199999999999989,7.812,2,144,25.5,78.5,50.3801459,-84.4356017,247,23.0,77.0,7.812,2022-06-11 23:15:48,,0.0,50.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,95,3998.06,8.199999999999989,7.616,2,144,24.0,75.0,50.380215,-84.4355428,242,23.0,78.0,7.616,2022-06-11 23:15:49,,0.0,50.0,20.0,2022,6,11,23,1.68,107.0
8.0,96,4005.18,8.0,7.082,2,145,24.0,75.0,50.3802783,-84.435485,250,23.0,78.0,7.082,2022-06-11 23:15:50,,0.0,50.0,20.0,2022,6,11,23,1.68,107.0
8.0,96,4012.24,8.0,6.951,2,146,24.0,75.0,50.3803406,-84.4354271,224,23.0,78.0,6.951,2022-06-11 23:15:51,,0.0,48.0,20.0,2022,6,11,23,1.68,107.0
8.0,96,4019.62,8.0,7.273,2,146,24.5,76.5,50.3804056,-84.435366,234,22.0,76.0,7.273,2022-06-11 23:15:52,,0.0,49.0,20.0,2022,6,11,23,1.68,107.0
8.0,96,4027.13,8.0,7.357,2,147,24.5,78.0,50.3804702,-84.435301,244,21.0,73.5,7.357,2022-06-11 23:15:53,,0.0,51.0,20.0,2022,6,11,23,1.68,107.0
8.199999999999989,96,4035.04,8.199999999999989,7.684,2,148,25.0,79.5,50.3805394,-84.4352347,253,20.0,71.5,7.684,2022-06-11 23:15:54,,0.0,52.0,20.0,2022,6,11,23,1.68,107.0
8.399999999999977,96,4043.15,8.399999999999977,7.707,2,148,25.0,80.0,50.380611,-84.4351679,266,19.5,70.5,7.707,2022-06-11 23:15:55,,0.0,53.0,20.0,2022,6,11,23,1.68,107.0
8.600000000000023,95,4050.96,8.600000000000023,7.439,2,148,25.0,80.0,50.3806803,-84.4351045,270,19.5,70.5,7.439,2022-06-11 23:15:56,,0.57,53.0,20.0,2022,6,11,23,1.68,107.0
9.0,93,4058.58,9.0,7.38,2,149,25.0,80.0,50.3807464,-84.4350394,279,19.5,70.5,7.38,2022-06-11 23:15:57,,1.63,53.0,20.0,2022,6,11,23,1.68,107.0
9.199999999999989,93,4065.99,9.199999999999989,7.261,2,150,25.5,82.0,50.3808078,-84.4349713,275,21.0,73.0,7.261,2022-06-11 23:15:58,,2.41,53.0,20.0,2022,6,11,23,1.68,107.0
9.199999999999989,93,4073.26,9.199999999999989,7.093,3,150,26.0,84.0,50.3808683,-84.4349052,271,22.0,75.5,7.093,2022-06-11 23:15:59,,2.82,53.0,20.0,2022,6,11,23,1.68,107.0
9.399999999999977,93,4080.79,9.399999999999977,6.851,3,150,26.5,85.5,50.3809306,-84.4348359,268,23.5,78.0,6.851,2022-06-11 23:16:00,,3.1,53.0,20.0,2022,6,11,23,1.68,107.0
9.600000000000023,93,4087.51,9.600000000000023,6.407,3,150,26.5,86.0,50.3809825,-84.4347685,267,25.0,80.0,6.407,2022-06-11 23:16:01,,3.08,53.0,20.0,2022,6,11,23,1.68,107.0
10.0,92,4094.02,10.0,6.388,3,150,25.0,82.5,50.381032,-84.4347019,273,26.0,80.0,6.388,2022-06-11 23:16:02,,2.87,53.0,20.0,2022,6,11,23,1.68,107.0
10.0,89,4100.95,10.0,6.577,3,150,24.5,82.0,50.3810833,-84.4346295,312,26.5,80.0,6.577,2022-06-11 23:16:03,,2.68,53.0,20.0,2022,6,11,23,1.68,107.0
10.199999999999989,87,4108.14,10.199999999999989,6.643,3,151,24.5,82.0,50.3811322,-84.4345492,312,26.5,80.0,6.643,2022-06-11 23:16:04,,2.46,53.0,20.0,2022,6,11,23,1.68,107.0
10.399999999999977,87,4115.21,10.399999999999977,6.624,3,152,26.0,85.0,50.3811789,-84.4344686,239,27.5,83.5,6.624,2022-06-11 23:16:05,,2.4,53.0,20.0,2022,6,11,23,1.68,107.0
10.800000000000011,85,4121.85,10.800000000000011,6.23,3,153,29.5,93.0,50.3812228,-84.434393,64,30.0,94.0,6.23,2022-06-11 23:16:06,,2.55,53.0,20.0,2022,6,11,23,1.68,107.0
11.199999999999989,45,4128.1,11.199999999999989,5.924,3,152,7.5,43.0,50.3812622,-84.4343199,231,29.0,85.5,5.924,2022-06-11 23:16:07,,2.79,35.0,20.0,2022,6,11,23,1.68,107.0
11.399999999999977,73,4134.03,11.399999999999977,5.75,3,153,14.0,69.0,50.3812954,-84.4342468,291,25.0,84.5,5.75,2022-06-11 23:16:08,,3.32,54.0,20.0,2022,6,11,23,1.68,107.0
11.800000000000011,78,4139.99,11.800000000000011,5.686,3,153,17.5,77.5,50.3813235,-84.4341696,350,21.5,80.5,5.686,2022-06-11 23:16:09,,4.13,57.0,20.0,2022,6,11,23,1.68,107.0
12.0,79,4146.09,12.0,5.822,3,153,21.5,83.5,50.3813493,-84.4340885,357,17.5,74.0,5.822,2022-06-11 23:16:10,,4.83,54.0,20.0,2022,6,11,23,1.68,107.0
12.399999999999977,79,4152.54,12.399999999999977,6.249,3,153,19.5,84.5,50.3813785,-84.4340041,358,17.5,84.5,6.249,2022-06-11 23:16:11,,5.31,52.0,20.0,2022,6,11,23,1.68,107.0
12.600000000000023,79,4159.5,12.600000000000023,6.585,3,154,20.5,83.5,50.3814126,-84.4339146,366,16.5,83.0,6.585,2022-06-11 23:16:12,,5.39,53.0,20.0,2022,6,11,23,1.68,107.0
12.799999999999955,80,4166.76,12.799999999999955,6.707,3,154,20.5,83.5,50.381448,-84.4338212,345,16.5,83.0,6.707,2022-06-11 23:16:13,,5.01,51.0,20.0,2022,6,11,23,1.68,107.0
13.0,81,4173.93,13.0,6.746,3,154,22.0,84.5,50.3814831,-84.433729,352,18.0,83.5,6.746,2022-06-11 23:16:14,,4.53,51.0,20.0,2022,6,11,23,1.68,107.0
13.200000000000045,82,4180.83,13.200000000000045,6.744,3,155,21.0,84.5,50.3815122,-84.4336374,355,18.0,83.0,6.744,2022-06-11 23:16:15,,3.79,51.0,20.0,2022,6,11,23,1.68,107.0
13.399999999999977,82,4187.56,13.399999999999977,6.85,3,155,18.5,84.0,50.3815379,-84.4335464,344,17.5,82.0,6.85,2022-06-11 23:16:16,,2.96,50.0,20.0,2022,6,11,23,1.68,107.0
13.600000000000023,82,4194.26,13.600000000000023,6.753,3,154,18.0,77.5,50.3815637,-84.4334561,282,17.0,77.0,6.753,2022-06-11 23:16:17,,2.69,46.0,20.0,2022,6,11,23,1.68,107.0
13.799999999999955,81,4200.85,13.799999999999955,6.602,3,154,19.0,78.0,50.3815904,-84.4333678,297,16.0,74.5,6.602,2022-06-11 23:16:18,,2.86,48.0,20.0,2022,6,11,23,1.68,107.0
14.0,81,4207.05,14.0,6.314,3,154,20.0,81.5,50.3816172,-84.4332859,295,14.5,72.5,6.314,2022-06-11 23:16:19,,2.94,54.0,20.0,2022,6,11,23,1.68,107.0
14.200000000000045,81,4213.3,14.200000000000045,6.213,3,155,19.0,80.0,50.3816454,-84.4332039,309,14.5,73.0,6.213,2022-06-11 23:16:20,,3.04,53.0,20.0,2022,6,11,23,1.68,107.0
14.399999999999977,80,4219.28,14.399999999999977,6.045,3,156,20.0,80.5,50.3816726,-84.4331258,320,15.0,74.0,6.045,2022-06-11 23:16:21,,3.29,50.0,20.0,2022,6,11,23,1.68,107.0
14.399999999999977,81,4225.63,14.399999999999977,6.265,3,157,19.0,79.0,50.3817024,-84.4330436,315,16.0,74.0,6.265,2022-06-11 23:16:22,,3.1,50.0,20.0,2022,6,11,23,1.68,107.0
14.399999999999977,81,4232.8,14.399999999999977,6.945,3,159,18.0,78.0,50.3817401,-84.4329533,317,17.0,74.0,6.945,2022-06-11 23:16:23,,2.42,50.0,20.0,2022,6,11,23,1.68,107.0
14.399999999999977,82,4240.33,14.399999999999977,7.399,3,159,18.0,78.0,50.3817753,-84.4328553,308,17.0,74.0,7.399,2022-06-11 23:16:24,,1.78,49.0,20.0,2022,6,11,23,1.68,107.0
