battery_soc,timestamp,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
,2023-04-18 14:19:50,17.0,78.0,48.0,20.0,73.0,158.0,21.5,75.0,54.0,2039.06,9.662,2.0,50.5324651,-84.8158994,9.662,20.799999999999955,20.799999999999955,15.0,9.0,-0.14,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:51,17.0,78.0,48.0,21.5,77.0,159.0,22.0,75.0,53.0,2048.5,9.594,2.0,50.5325612,-84.8159439,9.594,20.200000000000045,20.200000000000045,15.0,10.0,-1.68,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:52,17.0,77.0,48.0,23.5,82.0,160.0,22.5,74.5,55.0,2057.96,9.633,2.0,50.5326557,-84.8159889,9.633,19.600000000000023,19.600000000000023,15.0,10.0,-1.93,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:53,17.0,77.0,48.0,25.0,85.0,194.0,23.5,76.0,54.0,2067.79,9.541,2.0,50.5327545,-84.8160396,9.541,19.0,19.0,15.0,10.0,-2.35,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:54,17.0,76.0,48.0,23.0,79.5,208.0,28.5,91.0,46.0,2077.33,9.503,2.0,50.5328503,-84.8160906,9.503,18.799999999999955,18.799999999999955,15.0,11.0,-2.96,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:55,17.0,75.0,49.0,25.0,82.0,206.0,26.0,86.5,46.0,2086.7,9.466,2.0,50.5329459,-84.8161362,9.466,18.799999999999955,18.799999999999955,15.0,11.0,-3.33,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:56,17.0,75.0,49.0,22.5,83.5,198.0,24.0,80.5,47.0,2095.97,9.317,2.0,50.5330387,-84.8161812,9.317,18.799999999999955,18.799999999999955,15.0,12.0,-3.5,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:57,17.0,75.0,49.0,17.5,84.5,188.0,22.0,74.0,49.0,2105.25,9.287,2.0,50.5331331,-84.8162195,9.287,19.0,19.0,15.0,12.0,-3.35,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:58,17.0,75.0,49.0,12.5,85.0,173.0,20.0,67.5,54.0,2114.86,9.508,2.0,50.5332337,-84.8162542,9.508,19.0,19.0,15.0,12.0,-2.89,2023,4,18,14,5.02,314.0
,2023-04-18 14:19:59,17.0,72.0,49.0,8.0,86.0,130.0,18.5,61.0,60.0,2124.21,9.368,2.0,50.5333297,-84.8162959,9.368,18.799999999999955,18.799999999999955,15.0,12.0,-2.35,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:00,17.0,55.0,49.0,3.0,86.5,32.0,16.5,54.5,61.0,2133.14,9.165,2.0,50.5334209,-84.8163351,9.165,18.799999999999955,18.799999999999955,15.0,12.0,-1.6,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:01,17.0,38.0,49.0,1.5,87.5,17.0,15.0,48.0,62.0,2142.17,8.951,2.0,50.5335136,-84.81638,8.951,18.600000000000023,18.600000000000023,15.0,13.0,-0.96,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:02,17.0,22.0,49.0,4.5,88.0,10.0,13.0,42.5,62.0,2151.18,8.36,2.0,50.5336052,-84.8164239,8.36,18.399999999999977,18.399999999999977,15.0,13.0,-0.56,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:03,17.0,6.0,49.0,7.5,89.0,2.0,11.5,36.5,62.0,2158.83,7.319,2.0,50.5336831,-84.8164602,7.319,18.200000000000045,18.200000000000045,15.0,13.0,-0.47,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:04,17.0,0.0,49.0,10.5,90.0,0.0,9.5,31.0,62.0,2165.42,6.171,2.0,50.5337498,-84.8164926,6.171,18.0,18.0,15.0,13.0,-0.71,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:05,17.0,0.0,49.0,13.5,90.5,0.0,7.5,25.0,63.0,2171.1,5.368,2.0,50.5338051,-84.8165198,5.368,17.799999999999955,17.799999999999955,15.0,13.0,-1.01,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:06,17.0,0.0,49.0,16.5,91.5,0.0,6.0,19.0,63.0,2176.24,5.14,2.0,50.5338551,-84.8165471,5.14,17.600000000000023,17.600000000000023,15.0,13.0,-1.4,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:07,17.0,0.0,49.0,20.0,92.0,0.0,4.0,13.5,63.0,2181.32,5.182,2.0,50.5339093,-84.8165674,5.182,17.600000000000023,17.600000000000023,15.0,13.0,-1.67,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:08,17.0,0.0,49.0,23.0,93.0,0.0,2.5,7.5,64.0,2186.74,5.619,2.0,50.5339684,-84.8165801,5.619,17.600000000000023,17.600000000000023,15.0,14.0,-1.81,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:09,17.0,48.0,49.0,26.0,93.5,24.0,0.5,2.0,64.0,2192.44,5.778,2.0,50.5340277,-84.8165984,5.778,17.399999999999977,17.399999999999977,15.0,14.0,-2.05,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:10,17.0,56.0,49.0,20.5,70.5,114.0,11.0,43.5,37.0,2198.26,5.938,2.0,50.534087,-84.8166202,5.938,17.200000000000045,17.200000000000045,15.0,14.0,-2.24,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:11,17.0,57.0,50.0,13.0,46.0,89.0,23.0,85.0,35.0,2204.19,6.134,2.0,50.534146,-84.8166475,6.134,17.0,17.0,15.0,14.0,-2.46,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:12,17.0,59.0,50.0,13.5,45.5,78.0,25.0,84.0,46.0,2210.44,6.523,2.0,50.5342084,-84.8166782,6.523,16.600000000000023,16.600000000000023,15.0,14.0,-2.62,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:13,17.0,66.0,50.0,30.5,92.5,122.0,12.5,39.5,52.0,2217.12,6.921,2.0,50.5342764,-84.8167181,6.921,16.200000000000045,16.200000000000045,15.0,14.0,-2.87,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:14,17.0,72.0,50.0,27.0,83.0,170.0,16.5,55.0,59.0,2224.21,7.145,2.0,50.5343453,-84.8167603,7.145,16.200000000000045,16.200000000000045,15.0,15.0,-2.98,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:15,17.0,76.0,50.0,21.5,69.0,205.0,22.0,75.5,50.0,2231.31,7.211,2.0,50.5344138,-84.8168005,7.211,16.0,16.0,15.0,15.0,-3.02,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:16,17.0,78.0,50.0,17.5,61.5,147.0,24.0,85.0,49.0,2238.2,7.149,2.0,50.5344835,-84.8168422,7.149,15.799999999999955,15.799999999999955,15.0,15.0,-3.03,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:17,17.0,80.0,50.0,17.5,63.0,139.0,20.5,79.5,49.0,2245.14,6.936,2.0,50.5345546,-84.816875,6.936,15.600000000000023,15.600000000000023,15.0,15.0,-2.96,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:18,17.0,82.0,51.0,19.0,70.0,145.0,20.5,79.5,45.0,2251.8,6.804,2.0,50.5346227,-84.8168986,6.804,15.399999999999977,15.399999999999977,15.0,15.0,-2.76,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:19,17.0,84.0,51.0,24.0,88.0,163.0,20.0,80.0,52.0,2258.8,7.262,2.0,50.5346942,-84.8169239,7.262,15.0,15.0,15.0,16.0,-2.61,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:20,17.0,86.0,51.0,25.5,93.0,197.0,20.5,81.0,53.0,2266.4,7.478,2.0,50.5347704,-84.8169642,7.478,14.799999999999955,14.799999999999955,15.0,16.0,-2.55,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:21,17.0,86.0,51.0,24.5,91.5,232.0,22.0,82.5,53.0,2273.98,7.401,2.0,50.5348454,-84.81701,7.401,14.600000000000023,14.600000000000023,15.0,16.0,-2.59,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:22,17.0,86.0,52.0,24.0,90.0,216.0,23.5,85.0,52.0,2281.45,7.371,2.0,50.5349211,-84.8170519,7.371,14.200000000000045,14.200000000000045,15.0,16.0,-2.77,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:23,17.0,85.0,52.0,25.0,89.0,209.0,25.0,92.0,52.0,2288.82,7.236,2.0,50.5349912,-84.817095,7.236,14.0,14.0,15.0,17.0,-3.09,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:24,17.0,85.0,52.0,26.0,91.5,205.0,22.5,88.5,54.0,2296.06,7.237,2.0,50.5350592,-84.8171459,7.237,13.799999999999955,13.799999999999955,15.0,17.0,-3.28,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:25,17.0,85.0,52.0,23.5,81.5,203.0,21.0,82.0,51.0,2303.23,7.101,2.0,50.5351283,-84.8171919,7.101,13.799999999999955,13.799999999999955,15.0,17.0,-3.25,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:26,17.0,85.0,52.0,22.5,75.5,172.0,20.5,77.5,55.0,2310.43,7.08,2.0,50.5351981,-84.8172372,7.08,13.799999999999955,13.799999999999955,15.0,18.0,-3.05,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:27,17.0,84.0,52.0,24.0,80.5,176.0,20.5,78.0,58.0,2317.84,7.128,2.0,50.5352713,-84.817283,7.128,13.799999999999955,13.799999999999955,15.0,18.0,-2.66,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:28,17.0,83.0,53.0,23.0,79.5,180.0,21.0,80.0,57.0,2325.21,6.984,2.0,50.5353423,-84.8173248,6.984,13.799999999999955,13.799999999999955,15.0,18.0,-2.07,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:29,17.0,83.0,53.0,22.0,78.5,187.0,21.5,82.5,55.0,2332.13,6.574,2.0,50.5354102,-84.8173611,6.574,13.799999999999955,13.799999999999955,15.0,18.0,-1.42,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:30,17.0,83.0,53.0,22.5,79.0,192.0,21.5,81.0,53.0,2338.89,6.652,3.0,50.5354768,-84.8174012,6.652,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:31,17.0,83.0,53.0,22.5,79.5,198.0,21.5,78.5,52.0,2345.86,6.952,3.0,50.5355429,-84.8174471,6.952,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:32,17.0,84.0,53.0,23.0,79.5,194.0,21.5,76.5,51.0,2352.94,7.034,3.0,50.535612,-84.8174919,7.034,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:33,17.0,84.0,54.0,23.5,77.0,179.0,21.5,79.5,52.0,2359.88,6.888,3.0,50.5356804,-84.8175403,6.888,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:34,17.0,84.0,54.0,20.5,74.5,164.0,21.5,80.5,52.0,2366.65,6.615,3.0,50.535743,-84.8175919,6.615,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:35,17.0,83.0,54.0,20.5,73.0,152.0,19.5,73.5,53.0,2373.1,6.364,3.0,50.5358003,-84.817641,6.364,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:36,17.0,79.0,54.0,20.0,70.5,128.0,18.5,70.0,54.0,2379.69,6.302,3.0,50.5358586,-84.8176957,6.302,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:37,17.0,59.0,54.0,18.0,66.5,97.0,20.0,75.5,56.0,2386.59,6.49,3.0,50.535922,-84.81775,6.49,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:38,17.0,67.0,54.0,19.5,71.0,88.0,20.5,77.0,56.0,2393.95,6.885,3.0,50.5359879,-84.817805,6.885,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:39,17.0,79.0,54.0,20.5,75.5,100.0,21.5,78.5,56.0,2401.49,6.992,3.0,50.5360582,-84.8178598,6.992,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:40,17.0,79.0,55.0,22.0,80.5,183.0,22.0,80.0,56.0,2409.13,7.174,3.0,50.5361308,-84.8179142,7.174,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:41,17.0,81.0,55.0,22.5,82.0,177.0,22.5,81.5,52.0,2416.8,7.234,3.0,50.5362037,-84.8179653,7.234,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:42,17.0,82.0,55.0,19.0,73.0,169.0,21.5,83.0,47.0,2424.42,7.287,3.0,50.5362749,-84.8180182,7.287,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:43,17.0,83.0,55.0,20.5,73.0,163.0,17.5,70.0,49.0,2432.14,7.454,3.0,50.5363448,-84.8180817,7.454,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:44,17.0,84.0,55.0,20.0,73.0,163.0,16.5,66.0,50.0,2439.94,7.618,3.0,50.5364157,-84.8181418,7.618,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:45,17.0,85.0,55.0,19.0,72.5,153.0,16.5,66.5,51.0,2447.65,7.596,3.0,50.5364823,-84.8182036,7.596,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:46,17.0,85.0,55.0,18.0,71.5,148.0,17.0,66.5,52.0,2455.39,7.581,3.0,50.5365481,-84.8182731,7.581,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:47,17.0,86.0,56.0,18.5,66.5,146.0,17.0,66.5,53.0,2463.26,7.671,3.0,50.5366161,-84.8183402,7.671,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:48,17.0,86.0,56.0,18.5,71.0,148.0,17.0,66.5,54.0,2471.34,7.715,3.0,50.5366865,-84.8184097,7.715,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:49,17.0,87.0,56.0,22.0,79.0,179.0,16.5,67.0,56.0,2479.42,7.753,3.0,50.5367575,-84.8184771,7.753,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:50,17.0,88.0,56.0,23.0,83.5,211.0,18.5,72.5,51.0,2487.45,8.018,3.0,50.536824,-84.8185499,8.018,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:51,17.0,88.0,56.0,21.0,81.0,215.0,21.5,81.0,48.0,2495.71,8.132,3.0,50.5368897,-84.8186266,8.132,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:52,17.0,90.0,57.0,21.5,77.0,215.0,21.0,82.0,49.0,2504.18,8.215,3.0,50.5369593,-84.8187079,8.215,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:53,17.0,90.0,57.0,20.5,76.0,207.0,20.0,74.5,49.0,2512.68,8.191,3.0,50.5370282,-84.8187895,8.191,14.399999999999977,14.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:54,17.0,91.0,57.0,20.0,73.5,198.0,19.0,72.0,50.0,2521.42,8.157,3.0,50.5370985,-84.8188727,8.157,14.399999999999977,14.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:55,17.0,91.0,57.0,19.5,69.5,192.0,19.0,72.0,50.0,2530.09,8.098,2.0,50.5371712,-84.8189535,8.098,14.399999999999977,14.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:56,17.0,92.0,57.0,18.5,65.5,184.0,18.5,71.5,51.0,2538.85,8.095,2.0,50.5372391,-84.8190385,8.095,14.399999999999977,14.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:57,17.0,92.0,58.0,19.0,70.0,174.0,17.5,68.5,57.0,2547.77,8.194,2.0,50.5373062,-84.8191304,8.194,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:58,16.0,93.0,58.0,18.0,67.5,163.0,18.5,70.0,57.0,2556.27,8.172,2.0,50.5373692,-84.8192204,8.172,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:20:59,16.0,92.0,58.0,16.0,59.0,140.0,18.5,68.0,57.0,2564.64,7.975,2.0,50.5374287,-84.8193103,7.975,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:00,16.0,90.0,58.0,15.0,51.0,106.0,17.0,58.5,56.0,2572.74,7.742,2.0,50.5374834,-84.8194014,7.742,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:01,16.0,88.0,58.0,18.5,57.5,102.0,13.0,46.5,56.0,2580.93,7.721,2.0,50.5375391,-84.8194942,7.721,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:02,16.0,87.0,58.0,26.0,74.0,136.0,14.5,50.5,56.0,2589.28,7.94,2.0,50.5375977,-84.8195859,7.94,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:03,16.0,90.0,59.0,33.5,91.0,205.0,15.5,55.5,49.0,2597.91,8.583,2.0,50.5376629,-84.8196764,8.583,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:04,16.0,97.0,59.0,33.0,95.5,501.0,21.5,73.0,44.0,2607.05,9.07,2.0,50.5377329,-84.8197673,9.07,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:05,16.0,101.0,60.0,25.0,87.0,467.0,30.5,99.5,42.0,2616.57,9.239,2.0,50.5378079,-84.8198625,9.239,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:06,16.0,97.0,60.0,26.0,80.5,338.0,30.0,99.0,45.0,2626.11,9.184,2.0,50.5378798,-84.8199626,9.184,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:07,16.0,91.0,60.0,25.0,80.5,250.0,24.0,85.5,54.0,2635.38,8.926,2.0,50.5379454,-84.8200628,8.926,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:08,16.0,90.0,60.0,20.5,72.5,227.0,22.0,83.5,44.0,2644.62,9.174,2.0,50.5380146,-84.8201617,9.174,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:09,16.0,89.0,60.0,17.5,65.0,158.0,20.5,79.5,43.0,2654.04,9.15,2.0,50.538085,-84.8202609,9.15,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:10,16.0,89.0,61.0,18.0,64.5,150.0,18.0,69.5,46.0,2663.7,9.093,2.0,50.5381531,-84.8203635,9.093,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:11,16.0,88.0,61.0,19.5,77.0,156.0,17.0,61.0,49.0,2672.95,9.048,2.0,50.5382165,-84.820463,9.048,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:12,16.0,88.0,61.0,19.0,76.0,198.0,23.0,84.0,53.0,2682.07,8.995,2.0,50.5382796,-84.8205658,8.995,13.399999999999977,13.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:13,16.0,88.0,61.0,19.5,75.5,210.0,23.5,87.5,53.0,2691.34,9.005,2.0,50.5383435,-84.8206718,9.005,13.399999999999977,13.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:14,16.0,88.0,61.0,20.5,74.5,208.0,22.0,84.5,50.0,2700.56,8.957,2.0,50.5384061,-84.820773,8.957,13.200000000000045,13.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:15,16.0,87.0,62.0,21.0,74.0,205.0,20.5,81.5,48.0,2709.54,8.755,2.0,50.5384671,-84.8208695,8.755,13.200000000000045,13.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:16,16.0,86.0,62.0,19.0,66.0,180.0,20.5,78.5,52.0,2718.24,8.5,2.0,50.5385316,-84.8209591,8.5,13.200000000000045,13.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:17,16.0,85.0,62.0,17.5,58.0,131.0,20.5,75.0,52.0,2726.83,8.406,2.0,50.5385974,-84.821049,8.406,13.200000000000045,13.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:18,16.0,84.0,62.0,19.5,63.0,140.0,19.5,71.5,51.0,2735.66,8.403,2.0,50.5386627,-84.8211424,8.403,13.399999999999977,13.399999999999977,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:19,16.0,84.0,62.0,25.0,80.0,148.0,19.0,71.5,51.0,2744.34,8.403,2.0,50.5387246,-84.821237,8.403,13.600000000000023,13.600000000000023,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:20,16.0,72.0,62.0,26.0,94.5,149.0,25.0,84.5,52.0,2753.12,8.413,2.0,50.5387819,-84.8213371,8.413,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:21,16.0,48.0,62.0,27.0,95.0,144.0,27.0,85.5,56.0,2761.82,8.313,2.0,50.5388363,-84.8214404,8.313,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:22,16.0,24.0,62.0,28.0,95.5,139.0,29.0,86.5,60.0,2770.35,8.086,2.0,50.5388873,-84.8215461,8.086,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:23,16.0,0.0,62.0,29.0,95.5,0.0,31.0,87.5,64.0,2778.65,7.9,2.0,50.5389382,-84.8216425,7.9,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:24,16.0,0.0,62.0,30.5,96.0,0.0,33.5,88.0,67.0,2786.73,7.844,2.0,50.5389937,-84.8217335,7.844,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:25,16.0,6.0,62.0,31.5,96.5,0.0,35.5,89.0,71.0,2794.68,7.669,2.0,50.5390405,-84.821829,7.669,14.200000000000045,14.200000000000045,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:26,16.0,28.0,62.0,32.5,97.0,40.0,37.5,90.0,75.0,2802.14,7.037,2.0,50.5390833,-84.8219217,7.037,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:27,16.0,67.0,62.0,33.5,97.5,155.0,39.5,91.0,52.0,2809.0,6.577,2.0,50.5391375,-84.8219849,6.577,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:28,16.0,34.0,63.0,25.5,83.5,169.0,34.5,92.0,51.0,2815.53,6.393,2.0,50.5392019,-84.8220141,6.393,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:29,16.0,54.0,63.0,15.5,67.0,157.0,21.5,78.0,50.0,2821.7,6.342,2.0,50.5392653,-84.8220288,6.342,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:30,16.0,76.0,63.0,24.0,80.0,130.0,4.5,23.0,45.0,2828.14,7.092,2.0,50.5393355,-84.8220342,7.092,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:31,16.0,80.0,63.0,24.0,83.0,166.0,4.5,23.0,46.0,2835.13,7.232,2.0,50.5394098,-84.8220306,7.232,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:32,16.0,81.0,63.0,24.0,83.0,192.0,18.5,63.5,46.0,2842.53,7.386,2.0,50.5394887,-84.8220179,7.386,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:33,16.0,81.0,63.0,24.0,83.5,188.0,27.0,88.5,48.0,2850.25,7.46,2.0,50.5395703,-84.8219998,7.46,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:34,16.0,82.0,64.0,21.5,73.0,190.0,26.0,85.5,49.0,2858.0,7.329,2.0,50.539652,-84.8219852,7.329,13.799999999999955,13.799999999999955,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:35,16.0,82.0,64.0,9.5,32.0,191.0,21.5,75.5,49.0,2865.79,7.472,2.0,50.5397367,-84.8219759,7.472,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:36,16.0,83.0,64.0,13.0,46.0,187.0,20.5,75.5,47.0,2873.54,7.531,2.0,50.5398209,-84.8219669,7.531,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:37,16.0,83.0,64.0,16.5,60.5,167.0,19.5,75.5,46.0,2881.35,7.727,2.0,50.5399035,-84.821954,7.727,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:38,16.0,58.0,64.0,18.5,69.5,130.0,18.5,74.0,53.0,2888.82,7.461,2.0,50.5399834,-84.8219395,7.461,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:39,16.0,32.0,64.0,20.0,73.5,93.0,18.0,71.0,61.0,2895.96,7.049,2.0,50.5400603,-84.8219305,7.049,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:40,16.0,6.0,64.0,21.0,78.0,56.0,17.5,68.0,70.0,2902.96,6.742,2.0,50.5401359,-84.8219214,6.742,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
,2023-04-18 14:21:41,16.0,0.0,64.0,22.5,82.0,0.0,16.5,65.0,79.0,2909.5,6.457,2.0,50.5402052,-84.8219123,6.457,14.0,14.0,15.0,18.0,0.0,2023,4,18,14,5.02,314.0
