timestamp,battery_soc,cadence,calories,power,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-04-19 14:13:41,,84.0,71.0,250.0,12.0,2817.36,7.556,2.0,50.5383084,-84.8204534,7.556,26.0,58.0,94.5,23.5,91.0,57.0,12.0,14.0,57.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:42,,85.0,72.0,246.0,12.0,2825.36,7.785,2.0,50.538363,-84.8205397,7.785,24.0,49.0,86.5,27.0,95.0,57.200000000000045,12.0,14.0,57.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:43,,85.0,72.0,197.0,12.0,2833.4,7.818,2.0,50.5384174,-84.8206304,7.818,19.0,51.0,74.5,24.5,88.0,57.39999999999998,12.0,14.0,57.39999999999998,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:44,,85.0,72.0,136.0,12.0,2841.47,7.762,2.0,50.5384717,-84.8207209,7.762,17.0,54.0,67.0,21.0,76.5,57.60000000000002,12.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:45,,85.0,72.0,116.0,12.0,2849.5,7.768,2.0,50.5385258,-84.820811,7.768,17.5,56.0,65.0,18.0,63.0,57.60000000000002,12.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:46,,85.0,72.0,116.0,12.0,2857.86,7.693,2.0,50.5385855,-84.8209033,7.693,18.5,59.0,62.5,15.0,50.5,57.60000000000002,12.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:47,,85.0,72.0,118.0,12.0,2866.36,7.586,2.0,50.5386517,-84.8209905,7.586,17.5,61.0,63.0,15.0,53.0,57.60000000000002,12.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:48,,85.0,72.0,126.0,12.0,2874.68,7.572,2.0,50.5387173,-84.8210717,7.572,17.0,61.0,67.5,15.5,57.0,57.60000000000002,12.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:49,,85.0,72.0,153.0,12.0,2883.01,7.5,2.0,50.5387775,-84.8211592,7.5,17.0,58.0,69.5,16.5,61.0,57.39999999999998,12.0,14.0,57.39999999999998,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:50,,84.0,73.0,159.0,12.0,2891.14,7.513,2.0,50.5388322,-84.8212505,7.513,18.0,57.0,70.5,18.0,64.5,57.39999999999998,12.0,14.0,57.39999999999998,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:51,,84.0,73.0,167.0,12.0,2899.21,7.642,2.0,50.5388847,-84.8213461,7.642,20.0,58.0,75.5,19.0,68.0,57.39999999999998,12.0,14.0,57.39999999999998,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:52,,84.0,73.0,168.0,12.0,2907.2,7.687,2.0,50.5389324,-84.8214415,7.687,22.5,58.0,80.5,19.5,70.5,57.200000000000045,12.0,14.0,57.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:53,,84.0,73.0,186.0,12.0,2915.24,7.645,2.0,50.5389799,-84.8215366,7.645,24.5,55.0,86.0,19.0,72.5,57.0,12.0,14.0,57.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:54,,83.0,73.0,204.0,12.0,2923.1,7.525,2.0,50.5390276,-84.821632,7.525,26.0,54.0,90.5,20.0,78.5,56.60000000000002,12.0,14.0,56.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:55,,83.0,74.0,213.0,12.0,2930.6,7.489,2.0,50.5390742,-84.8217209,7.489,26.5,56.0,94.0,23.0,92.5,56.60000000000002,12.0,14.0,56.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:56,,82.0,74.0,226.0,12.0,2938.42,7.8,2.0,50.5391246,-84.8218126,7.8,25.0,57.0,90.5,24.5,93.5,56.200000000000045,12.0,14.0,56.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:57,,82.0,74.0,226.0,12.0,2946.52,7.576,2.0,50.5391782,-84.8219015,7.576,23.0,54.0,84.0,25.0,93.5,56.200000000000045,12.0,14.0,56.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:58,,76.0,74.0,204.0,12.0,2953.76,7.014,2.0,50.5392346,-84.8219696,7.014,22.0,53.0,80.5,24.5,90.5,56.200000000000045,12.0,14.0,56.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:13:59,,60.0,74.0,173.0,12.0,2959.93,6.49,2.0,50.5392938,-84.8220066,6.49,21.5,56.0,79.5,23.0,85.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:00,,45.0,75.0,141.0,12.0,2965.72,6.258,2.0,50.5393553,-84.822016,6.258,21.0,62.0,79.0,22.0,81.0,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:01,,63.0,75.0,134.0,12.0,2971.65,6.267,2.0,50.539419,-84.8220116,6.267,25.0,68.0,89.0,23.0,80.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:02,,78.0,75.0,147.0,12.0,2977.44,5.949,2.0,50.5394808,-84.8220069,5.949,27.5,63.0,88.5,20.0,81.0,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:03,,84.0,75.0,233.0,12.0,2983.24,6.058,2.0,50.5395439,-84.8219981,6.058,27.5,59.0,87.5,21.5,85.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:04,,87.0,75.0,223.0,12.0,2989.34,6.099,2.0,50.5396094,-84.8219844,6.099,26.0,58.0,86.0,26.0,91.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:05,,87.0,75.0,189.0,12.0,2995.36,6.009,2.0,50.5396735,-84.8219752,6.009,23.5,59.0,78.5,27.5,91.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:06,,86.0,76.0,171.0,12.0,3001.52,6.057,2.0,50.5397392,-84.8219618,6.057,23.0,60.0,80.0,21.5,77.0,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:07,,85.0,76.0,155.0,12.0,3007.89,6.119,2.0,50.5398056,-84.8219523,6.119,22.5,60.0,81.0,20.5,69.5,55.799999999999955,12.0,14.0,55.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:08,,86.0,76.0,203.0,12.0,3014.02,6.231,3.0,50.5398716,-84.8219479,6.231,23.5,59.0,83.5,21.0,74.5,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:09,,86.0,76.0,231.0,11.0,3020.32,6.356,3.0,50.5399397,-84.8219388,6.356,25.0,60.0,87.0,21.5,83.0,55.799999999999955,12.0,14.0,55.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:10,,85.0,76.0,234.0,11.0,3026.89,6.494,3.0,50.5400099,-84.8219297,6.494,25.5,62.0,88.0,21.5,83.0,55.60000000000002,12.0,14.0,55.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:11,,84.0,77.0,227.0,11.0,3033.61,6.567,3.0,50.5400829,-84.8219206,6.567,25.5,57.0,88.0,23.5,86.0,55.60000000000002,12.0,14.0,55.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:12,,84.0,77.0,229.0,11.0,3040.18,6.35,3.0,50.5401529,-84.8219073,6.35,25.5,56.0,87.5,26.0,89.0,55.60000000000002,12.0,14.0,55.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:13,,82.0,77.0,211.0,11.0,3046.58,6.11,3.0,50.5402204,-84.8218893,6.11,24.0,56.0,83.5,27.0,92.5,55.60000000000002,12.0,14.0,55.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:14,,54.0,77.0,162.0,11.0,3052.79,5.893,3.0,50.5402854,-84.8218751,5.893,20.5,57.0,72.5,26.5,94.0,55.799999999999955,12.0,14.0,55.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:15,,26.0,77.0,113.0,11.0,3058.61,5.528,3.0,50.5403469,-84.821866,5.528,19.5,61.0,69.5,24.0,89.0,56.0,12.0,14.0,56.0,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:16,,0.0,77.0,0.0,11.0,3063.8,4.478,3.0,50.5404023,-84.8218568,4.478,19.0,65.0,66.5,21.5,84.0,56.200000000000045,12.0,14.0,56.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:17,,0.0,77.0,0.0,11.0,3067.74,2.741,3.0,50.5404436,-84.8218522,2.741,18.5,69.0,64.0,19.5,78.5,56.200000000000045,12.0,14.0,56.200000000000045,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:18,,0.0,77.0,0.0,11.0,3070.6,1.617,3.0,50.5404753,-84.8218522,1.617,17.5,73.0,61.0,17.0,73.5,56.39999999999998,12.0,14.0,56.39999999999998,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:19,,0.0,77.0,0.0,11.0,3072.58,1.518,3.0,50.540496,-84.8218566,1.518,17.0,77.0,58.5,14.5,68.5,56.60000000000002,12.0,14.0,56.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:20,,0.0,77.0,0.0,11.0,3074.67,2.036,3.0,50.5405164,-84.8218657,2.036,16.0,81.0,55.5,12.0,63.0,56.799999999999955,12.0,14.0,56.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:21,,0.0,77.0,0.0,11.0,3076.87,2.185,3.0,50.5405391,-84.8218748,2.185,15.5,85.0,52.5,10.0,58.0,56.799999999999955,12.0,14.0,56.799999999999955,2.77,2023,4,19,14,4.97,310.0
2023-04-19 14:14:22,,0.0,77.0,0.0,11.0,3078.19,1.532,3.0,50.5405529,-84.8218839,1.532,15.0,89.0,50.0,7.5,52.5,56.799999999999955,13.0,14.0,56.799999999999955,3.43,2023,4,19,14,4.97,310.0
2023-04-19 14:14:23,,0.0,77.0,0.0,11.0,3079.36,1.262,3.0,50.5405643,-84.8218886,1.262,14.0,93.0,47.0,5.0,47.5,56.799999999999955,13.0,14.0,56.799999999999955,4.06,2023,4,19,14,4.97,310.0
2023-04-19 14:14:24,,0.0,77.0,0.0,11.0,3080.71,1.328,3.0,50.540578,-84.821893,1.328,13.5,96.0,44.5,2.5,42.5,57.0,13.0,14.0,57.0,4.64,2023,4,19,14,4.97,310.0
2023-04-19 14:14:25,,12.0,77.0,0.0,11.0,3082.13,1.397,3.0,50.5405938,-84.8218977,1.397,12.5,100.0,41.5,0.5,37.0,57.0,13.0,14.0,57.0,5.02,2023,4,19,14,4.97,310.0
2023-04-19 14:14:26,,25.0,77.0,5.0,11.0,3083.55,1.41,3.0,50.5406076,-84.8218977,1.41,11.5,96.0,41.5,1.0,32.0,57.0,13.0,14.0,57.0,4.82,2023,4,19,14,4.97,310.0
2023-04-19 14:14:27,,27.0,77.0,8.0,11.0,3085.22,1.601,3.0,50.5406256,-84.8218977,1.601,11.0,93.0,42.0,2.0,27.0,57.0,13.0,14.0,57.0,3.81,2023,4,19,14,4.97,310.0
2023-04-19 14:14:28,,28.0,77.0,11.0,11.0,3087.53,2.14,3.0,50.5406506,-84.8219021,2.14,10.0,90.0,43.0,3.5,21.5,57.0,13.0,14.0,57.0,2.6,2023,4,19,14,4.97,310.0
2023-04-19 14:14:29,,30.0,77.0,21.0,11.0,3089.96,2.359,3.0,50.5406754,-84.8219024,2.359,10.0,86.0,45.0,5.0,19.0,57.0,13.0,14.0,57.0,1.39,2023,4,19,14,4.97,310.0
2023-04-19 14:14:30,,24.0,77.0,20.0,11.0,3092.12,2.21,3.0,50.5406984,-84.8218977,2.21,18.0,83.0,64.0,11.5,43.5,57.0,13.0,14.0,57.0,0.96,2023,4,19,14,4.97,310.0
2023-04-19 14:14:31,,15.0,77.0,18.0,11.0,3093.91,1.891,3.0,50.5407167,-84.8218933,1.891,18.5,80.0,64.0,12.5,47.5,57.0,13.0,14.0,57.0,0.93,2023,4,19,14,4.97,310.0
2023-04-19 14:14:32,,7.0,77.0,16.0,11.0,3095.57,1.723,3.0,50.5407347,-84.8218886,1.723,17.0,76.0,60.5,13.0,47.5,57.200000000000045,13.0,14.0,57.200000000000045,1.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:33,,0.0,77.0,0.0,11.0,3096.98,1.481,3.0,50.5407508,-84.8218929,1.481,16.0,73.0,56.5,13.0,48.0,57.200000000000045,13.0,14.0,57.200000000000045,1.17,2023,4,19,14,4.97,310.0
2023-04-19 14:14:34,,0.0,77.0,0.0,11.0,3098.19,1.278,3.0,50.5407643,-84.8218934,1.278,14.5,68.0,53.0,13.5,48.0,57.200000000000045,13.0,14.0,57.200000000000045,1.42,2023,4,19,14,4.97,310.0
2023-04-19 14:14:35,,0.0,77.0,0.0,11.0,3099.57,1.368,3.0,50.5407779,-84.8218886,1.368,13.0,60.0,49.5,13.5,48.0,57.39999999999998,13.0,14.0,57.39999999999998,1.79,2023,4,19,14,4.97,310.0
2023-04-19 14:14:36,,0.0,77.0,0.0,11.0,3101.08,1.472,3.0,50.5407939,-84.8218886,1.472,12.0,51.0,46.0,14.0,48.0,57.39999999999998,13.0,14.0,57.39999999999998,2.3,2023,4,19,14,4.97,310.0
2023-04-19 14:14:37,,0.0,77.0,0.0,11.0,3102.6,1.499,3.0,50.5408101,-84.8218886,1.499,10.5,43.0,42.5,14.0,48.5,57.60000000000002,13.0,14.0,57.60000000000002,2.98,2023,4,19,14,4.97,310.0
2023-04-19 14:14:38,,18.0,77.0,3.0,11.0,3103.37,0.784,3.0,50.5408214,-84.8218929,0.784,9.0,34.0,38.5,14.5,48.5,57.60000000000002,14.0,14.0,57.60000000000002,3.69,2023,4,19,14,4.97,310.0
2023-04-19 14:14:39,,13.0,77.0,3.0,11.0,3103.37,0.0,3.0,50.5408283,-84.8218933,0.0,,,,,,57.60000000000002,14.0,14.0,57.60000000000002,4.19,2023,4,19,14,4.97,310.0
2023-04-19 14:14:40,,8.0,77.0,3.0,11.0,3103.37,0.0,3.0,50.5408373,-84.8218886,0.0,,,,,,57.60000000000002,14.0,14.0,57.60000000000002,0.09,2023,4,19,14,4.97,310.0
2023-04-19 14:14:41,,3.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.60000000000002,14.0,14.0,57.60000000000002,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:42,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:43,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:44,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:45,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:46,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:47,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
2023-04-19 14:14:48,,0.0,77.0,0.0,11.0,3103.37,0.0,3.0,50.5408444,-84.8218886,0.0,,,,,,57.799999999999955,14.0,14.0,57.799999999999955,0.0,2023,4,19,14,4.97,310.0
