altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
27.799999999999955,6951.21,27.799999999999955,13.409,4,50.390405,-84.4530195,13.409,2022-05-17 00:02:15,,-3.02,165.0,29.0,50.0,94.5,449.0,34.0,98.0,19.0,2022,5,17,0,4.61,120.0
27.600000000000023,6964.73,27.600000000000023,13.255,4,50.3904044,-84.4532147,13.255,2022-05-17 00:02:16,,-2.64,165.0,27.5,50.0,86.0,368.0,36.5,97.5,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,6977.24,27.200000000000045,12.991,4,50.3904051,-84.4533954,12.991,2022-05-17 00:02:17,,-2.01,165.0,28.5,48.0,92.0,405.0,34.5,96.0,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,6989.29,26.600000000000023,12.569,4,50.3904055,-84.4535696,12.569,2022-05-17 00:02:18,,-1.71,165.0,31.5,48.0,95.5,517.0,35.5,98.0,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,7001.85,26.600000000000023,12.346,4,50.3904135,-84.4537507,12.346,2022-05-17 00:02:19,,-1.97,164.0,31.5,47.0,94.5,444.0,36.5,99.5,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,7013.37,26.600000000000023,11.986,4,50.3904406,-84.4539127,11.986,2022-05-17 00:02:20,,-2.06,162.0,30.0,46.0,91.5,447.0,36.0,99.5,19.0,2022,5,17,0,4.61,120.0
27.0,7024.74,27.0,11.529,3,50.3904822,-84.454067,11.529,2022-05-17 00:02:21,,-1.64,162.0,32.5,48.0,95.0,420.0,34.5,98.5,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,7036.05,27.200000000000045,11.253,3,50.3905403,-84.4542102,11.253,2022-05-17 00:02:22,,-1.06,162.0,29.5,47.0,93.5,378.0,34.5,98.5,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,7047.8,27.200000000000045,11.314,3,50.3906179,-84.4543436,11.314,2022-05-17 00:02:23,,-0.21,162.0,29.0,47.0,92.0,331.0,32.5,97.0,19.0,2022,5,17,0,4.61,120.0
27.399999999999977,7059.4,27.399999999999977,11.46,3,50.3907047,-84.4544638,11.46,2022-05-17 00:02:24,,0.79,163.0,28.0,47.0,90.0,380.0,30.5,95.0,19.0,2022,5,17,0,4.61,120.0
27.399999999999977,7071.16,27.399999999999977,11.384,3,50.3908031,-84.4545701,11.384,2022-05-17 00:02:25,,1.35,163.0,28.0,48.0,90.0,501.0,30.5,95.0,19.0,2022,5,17,0,4.61,120.0
27.600000000000023,7082.86,27.600000000000023,11.564,3,50.390909,-84.4546605,11.564,2022-05-17 00:02:26,,1.26,164.0,33.0,51.0,99.0,546.0,33.5,96.0,19.0,2022,5,17,0,4.61,120.0
27.799999999999955,7094.48,27.799999999999955,11.495,3,50.3910208,-84.454735,11.495,2022-05-17 00:02:27,,1.0,164.0,33.5,50.0,98.0,512.0,33.0,98.0,19.0,2022,5,17,0,4.61,120.0
27.799999999999955,7106.02,27.799999999999955,11.482,3,50.3911367,-84.4547937,11.482,2022-05-17 00:02:28,,0.89,165.0,33.0,50.0,97.5,514.0,32.5,99.5,19.0,2022,5,17,0,4.61,120.0
28.0,7117.62,28.0,11.498,3,50.391255,-84.4548466,11.498,2022-05-17 00:02:29,,0.92,165.0,30.0,48.0,94.0,467.0,32.0,99.0,19.0,2022,5,17,0,4.61,120.0
28.200000000000045,7129.39,28.200000000000045,11.825,2,50.3913757,-84.4548968,11.825,2022-05-17 00:02:30,,1.02,166.0,26.5,47.0,86.0,359.0,29.5,96.5,19.0,2022,5,17,0,4.61,120.0
28.200000000000045,7141.31,28.200000000000045,12.069,2,50.3914986,-84.4549449,12.069,2022-05-17 00:02:31,,1.16,166.0,25.5,47.0,85.0,285.0,26.5,89.0,19.0,2022,5,17,0,4.61,120.0
28.200000000000045,7153.55,28.200000000000045,12.26,2,50.3916217,-84.4550069,12.26,2022-05-17 00:02:32,,1.15,167.0,23.0,49.0,79.0,342.0,23.0,79.5,19.0,2022,5,17,0,4.61,120.0
28.399999999999977,7165.89,28.399999999999977,12.298,3,50.3917404,-84.4550859,12.298,2022-05-17 00:02:33,,1.0,167.0,23.5,50.0,80.5,462.0,22.5,77.5,19.0,2022,5,17,0,4.61,120.0
28.799999999999955,7178.55,28.799999999999955,12.058,3,50.391838,-84.4552105,12.058,2022-05-17 00:02:34,,1.14,168.0,28.5,53.0,91.5,417.0,26.0,86.0,19.0,2022,5,17,0,4.61,120.0
29.200000000000045,7190.89,29.200000000000045,11.925,3,50.3919109,-84.4553589,11.925,2022-05-17 00:02:35,,1.52,169.0,32.5,51.0,92.5,273.0,25.5,88.0,19.0,2022,5,17,0,4.61,120.0
29.399999999999977,7203.83,29.399999999999977,11.613,3,50.3919608,-84.4555327,11.613,2022-05-17 00:02:36,,1.81,170.0,36.5,30.0,92.0,167.0,25.5,88.0,19.0,2022,5,17,0,4.61,120.0
29.399999999999977,7216.36,29.399999999999977,12.0,3,50.3920133,-84.4556994,12.0,2022-05-17 00:02:37,,1.9,170.0,30.0,30.0,92.5,345.0,7.0,97.0,19.0,2022,5,17,0,4.61,120.0
29.399999999999977,7228.87,29.399999999999977,12.518,3,50.3920748,-84.4558601,12.518,2022-05-17 00:02:38,,1.81,170.0,26.0,36.0,88.0,335.0,10.5,94.5,19.0,2022,5,17,0,4.61,120.0
29.0,7241.67,29.0,13.074,3,50.3921485,-84.456016,13.074,2022-05-17 00:02:39,,1.38,170.0,24.5,52.0,83.0,341.0,26.5,85.0,19.0,2022,5,17,0,4.61,120.0
28.399999999999977,7254.83,28.399999999999977,13.325,4,50.3922171,-84.4561822,13.325,2022-05-17 00:02:40,,0.35,170.0,25.5,67.0,90.5,425.0,26.5,82.0,19.0,2022,5,17,0,4.61,120.0
28.0,7268.47,28.0,13.547,3,50.3923037,-84.4563405,13.547,2022-05-17 00:02:41,,-1.0,170.0,25.5,52.0,90.5,390.0,26.5,82.0,19.0,2022,5,17,0,4.61,120.0
27.799999999999955,7282.57,27.799999999999955,13.673,3,50.3924032,-84.4564941,13.673,2022-05-17 00:02:42,,-2.03,170.0,25.5,49.0,90.5,362.0,26.5,82.0,19.0,2022,5,17,0,4.61,120.0
27.399999999999977,7296.63,27.399999999999977,13.602,3,50.3925085,-84.4566398,13.602,2022-05-17 00:02:43,,-2.51,170.0,25.5,45.0,90.5,309.0,26.5,82.0,19.0,2022,5,17,0,4.61,120.0
27.399999999999977,7311.01,27.399999999999977,13.312,3,50.3926162,-84.4567886,13.312,2022-05-17 00:02:44,,-2.77,170.0,29.5,49.0,89.5,241.0,34.0,94.5,19.0,2022,5,17,0,4.61,120.0
27.399999999999977,7324.31,27.399999999999977,13.056,3,50.3927253,-84.4569124,13.056,2022-05-17 00:02:45,,-2.62,170.0,24.0,53.0,77.0,252.0,27.5,86.5,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,7338.29,27.200000000000045,13.314,3,50.3928556,-84.4570115,13.314,2022-05-17 00:02:46,,-1.91,169.0,24.0,59.0,77.0,356.0,27.5,86.5,19.0,2022,5,17,0,4.61,120.0
27.0,7352.27,27.0,13.173,3,50.3929984,-84.4570713,13.173,2022-05-17 00:02:47,44.0,-1.35,169.0,28.5,56.0,84.5,221.0,26.0,82.5,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7365.74,26.799999999999955,13.1,3,50.3931399,-84.4571119,13.1,2022-05-17 00:02:48,,-1.21,171.0,34.5,49.0,95.0,22.0,24.5,77.0,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7378.62,26.399999999999977,12.622,3,50.3932773,-84.4571309,12.622,2022-05-17 00:02:49,,-1.25,172.0,32.5,59.0,93.0,263.0,19.5,81.5,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7391.17,26.399999999999977,12.306,3,50.3934102,-84.4571605,12.306,2022-05-17 00:02:50,,-1.28,173.0,25.5,55.0,86.0,193.0,0.0,100.0,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7403.13,26.399999999999977,12.466,3,50.3935284,-84.4572253,12.466,2022-05-17 00:02:51,,-1.29,174.0,29.0,72.0,97.0,333.0,17.0,75.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7415.51,26.200000000000045,12.536,3,50.3936417,-84.4573185,12.536,2022-05-17 00:02:52,,-1.2,175.0,27.0,58.0,91.0,263.0,21.0,69.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7427.87,26.200000000000045,12.458,3,50.393747,-84.4574273,12.458,2022-05-17 00:02:53,,-1.01,175.0,26.5,40.0,82.0,177.0,22.0,72.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7440.32,26.200000000000045,12.44,3,50.3938452,-84.4575492,12.44,2022-05-17 00:02:54,,-0.51,174.0,32.0,48.0,83.5,248.0,24.0,81.5,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7452.53,26.399999999999977,12.253,2,50.3939313,-84.4576819,12.253,2022-05-17 00:02:55,,-0.25,174.0,31.0,77.0,94.0,317.0,24.0,81.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7464.96,26.200000000000045,12.079,3,50.394007,-84.4578297,12.079,2022-05-17 00:02:56,,-0.19,174.0,28.0,62.0,88.5,300.0,25.0,84.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7477.9,26.200000000000045,12.076,3,50.39407,-84.4579962,12.076,2022-05-17 00:02:57,,0.0,174.0,25.5,51.0,84.5,275.0,26.0,86.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7490.47,26.200000000000045,11.466,4,50.3941169,-84.4581663,11.466,2022-05-17 00:02:58,,0.0,175.0,25.5,51.0,83.5,230.0,26.0,86.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7503.2,26.200000000000045,11.946,4,50.3941465,-84.4583457,11.946,2022-05-17 00:02:59,,0.0,175.0,25.5,50.0,82.5,185.0,25.5,85.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7515.85,26.200000000000045,11.583,4,50.3941644,-84.4585268,11.583,2022-05-17 00:03:00,,0.0,176.0,25.5,50.0,81.5,140.0,25.5,85.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7526.46,26.200000000000045,11.594,4,50.3941628,-84.4586798,11.594,2022-05-17 00:03:01,,0.0,176.0,10.0,19.0,87.0,211.0,25.0,85.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7538.36,26.200000000000045,11.962,4,50.3941299,-84.4588451,11.962,2022-05-17 00:03:02,,0.0,176.0,1.0,1.0,94.0,696.0,25.0,85.0,19.0,2022,5,17,0,4.61,120.0
26.0,7550.52,26.0,12.118,3,50.3940888,-84.459012,12.118,2022-05-17 00:03:03,,0.0,176.0,34.5,49.0,99.5,697.0,32.0,91.5,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7563.23,26.200000000000045,12.764,3,50.394047,-84.459187,12.764,2022-05-17 00:03:04,,0.0,176.0,33.5,51.0,99.5,726.0,33.0,98.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7576.12,26.200000000000045,13.056,3,50.3939991,-84.4593617,13.056,2022-05-17 00:03:05,,0.0,176.0,35.0,51.0,100.0,744.0,34.5,100.0,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,7589.44,26.600000000000023,13.225,3,50.3939548,-84.4595447,13.225,2022-05-17 00:03:06,,0.08,175.0,35.0,49.0,99.5,636.0,35.5,100.0,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7602.8,26.799999999999955,13.197,3,50.3939166,-84.4597307,13.197,2022-05-17 00:03:07,,0.48,175.0,29.5,46.0,93.5,533.0,35.5,100.0,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,7615.87,27.200000000000045,13.026,3,50.3938804,-84.4599133,13.026,2022-05-17 00:03:08,,1.07,175.0,23.0,44.0,85.0,488.0,35.0,100.0,19.0,2022,5,17,0,4.61,120.0
27.200000000000045,7628.59,27.200000000000045,12.997,3,50.3938447,-84.4600908,12.997,2022-05-17 00:03:09,,1.53,175.0,28.0,52.0,94.5,386.0,29.5,92.0,19.0,2022,5,17,0,4.61,120.0
27.0,7641.24,27.0,13.024,3,50.3938168,-84.4602697,13.024,2022-05-17 00:03:10,,1.52,174.0,20.5,44.0,83.5,365.0,29.5,92.0,19.0,2022,5,17,0,4.61,120.0
27.0,7653.04,27.0,12.676,4,50.393804,-84.4604391,12.676,2022-05-17 00:03:11,,1.13,174.0,23.5,48.0,87.5,293.0,27.5,88.0,19.0,2022,5,17,0,4.61,120.0
27.0,7665.62,27.0,11.747,4,50.3938003,-84.4606208,11.747,2022-05-17 00:03:12,,0.75,175.0,26.0,51.0,89.5,217.0,27.0,86.0,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7677.92,26.799999999999955,9.916,3,50.3938092,-84.460798,9.916,2022-05-17 00:03:13,,0.21,175.0,25.5,52.0,86.0,149.0,27.5,86.5,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7688.28,26.799999999999955,9.048,3,50.3938292,-84.4609452,9.048,2022-05-17 00:03:14,,-0.27,175.0,25.0,53.0,82.0,82.0,28.0,87.0,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7696.91,26.799999999999955,8.483,3,50.3938527,-84.4610658,8.483,2022-05-17 00:03:15,,-0.2,176.0,24.0,53.0,78.5,15.0,29.0,87.5,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,7705.27,26.600000000000023,8.495,3,50.3938861,-84.4611778,8.495,2022-05-17 00:03:16,,-0.07,176.0,15.0,43.0,49.0,88.0,25.5,80.5,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7713.42,26.799999999999955,8.424,3,50.3939267,-84.4612821,8.424,2022-05-17 00:03:17,,-0.31,176.0,10.5,34.0,33.0,271.0,19.5,69.5,19.0,2022,5,17,0,4.61,120.0
26.799999999999955,7722.49,26.799999999999955,8.839,3,50.393981,-84.4613906,8.839,2022-05-17 00:03:18,,-0.23,176.0,30.0,50.0,90.5,362.0,19.5,69.5,19.0,2022,5,17,0,4.61,120.0
26.600000000000023,7732.31,26.600000000000023,9.438,3,50.394055,-84.4614912,9.438,2022-05-17 00:03:19,,0.0,176.0,30.0,57.0,90.5,527.0,19.5,69.5,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7742.56,26.399999999999977,10.1,2,50.3941402,-84.461585,10.1,2022-05-17 00:03:20,,-0.11,176.0,30.0,57.0,90.5,507.0,19.5,69.5,19.0,2022,5,17,0,4.61,120.0
26.399999999999977,7753.22,26.399999999999977,10.313,3,50.3942328,-84.4616756,10.313,2022-05-17 00:03:21,,-0.6,176.0,28.5,57.0,91.0,460.0,21.0,73.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7763.96,26.200000000000045,10.171,3,50.3943267,-84.4617655,10.171,2022-05-17 00:03:22,,-0.98,176.0,25.5,56.0,92.0,391.0,24.5,80.0,19.0,2022,5,17,0,4.61,120.0
26.200000000000045,7774.3,26.200000000000045,9.994,3,50.3944156,-84.4618552,9.994,2022-05-17 00:03:23,,-1.07,177.0,22.5,55.0,93.0,315.0,27.5,86.5,19.0,2022,5,17,0,4.61,120.0
26.0,7784.0,26.0,9.375,3,50.3945052,-84.4619262,9.375,2022-05-17 00:03:24,,-1.14,177.0,22.5,52.0,79.5,206.0,28.0,87.5,19.0,2022,5,17,0,4.61,120.0
26.0,7792.92,26.0,8.63,3,50.3945954,-84.4619684,8.63,2022-05-17 00:03:25,,-1.18,178.0,22.5,51.0,74.0,202.0,28.0,86.5,19.0,2022,5,17,0,4.61,120.0
25.799999999999955,7801.26,25.799999999999955,8.256,3,50.3946837,-84.4619645,8.256,2022-05-17 00:03:26,,-1.05,178.0,23.0,51.0,74.5,143.0,25.5,80.5,19.0,2022,5,17,0,4.61,120.0
25.799999999999955,7810.32,25.799999999999955,8.818,3,50.3947737,-84.4619173,8.818,2022-05-17 00:03:27,,-0.87,178.0,23.5,51.0,75.5,84.0,23.0,74.5,19.0,2022,5,17,0,4.61,120.0
25.799999999999955,7819.26,25.799999999999955,9.004,3,50.394844,-84.4618317,9.004,2022-05-17 00:03:28,,-0.95,178.0,24.0,51.0,76.0,25.0,20.5,69.0,19.0,2022,5,17,0,4.61,120.0
25.799999999999955,7829.17,25.799999999999955,9.001,3,50.3948975,-84.4617087,9.001,2022-05-17 00:03:29,,-0.87,177.0,24.0,51.0,76.0,449.0,20.0,67.5,19.0,2022,5,17,0,4.61,120.0
25.600000000000023,7838.71,25.600000000000023,9.008,3,50.3949198,-84.4615754,9.008,2022-05-17 00:03:30,,-0.46,176.0,24.0,51.0,76.0,575.0,20.0,67.5,19.0,2022,5,17,0,4.61,120.0
25.600000000000023,7848.41,25.600000000000023,9.373,2,50.3949264,-84.4614356,9.373,2022-05-17 00:03:31,,-0.48,176.0,26.5,48.0,86.0,541.0,25.0,81.5,19.0,2022,5,17,0,4.61,120.0
25.399999999999977,7858.15,25.399999999999977,9.346,2,50.3949383,-84.4612959,9.346,2022-05-17 00:03:32,,-0.76,175.0,30.0,46.0,99.0,436.0,31.0,99.5,19.0,2022,5,17,0,4.61,120.0
25.399999999999977,7867.86,25.399999999999977,9.315,2,50.3949536,-84.4611571,9.315,2022-05-17 00:03:33,,-0.78,175.0,19.5,48.0,87.0,360.0,34.0,97.5,19.0,2022,5,17,0,4.61,120.0
25.799999999999955,7877.5,25.799999999999955,9.29,2,50.3949869,-84.4610258,9.29,2022-05-17 00:03:34,,-0.59,174.0,24.0,55.0,91.0,421.0,30.5,94.0,19.0,2022,5,17,0,4.61,120.0
26.0,7886.94,26.0,9.588,2,50.3950368,-84.4609074,9.588,2022-05-17 00:03:35,,-0.06,174.0,28.5,56.0,95.5,470.0,29.0,89.5,19.0,2022,5,17,0,4.61,120.0
26.0,7897.3,26.0,10.853,2,50.3950987,-84.460783,10.853,2022-05-17 00:03:36,,0.58,174.0,30.0,51.0,97.0,413.0,29.0,87.5,19.0,2022,5,17,0,4.61,120.0
25.600000000000023,7908.76,25.600000000000023,11.272,3,50.3951659,-84.4606442,11.272,2022-05-17 00:03:37,,0.8,174.0,29.5,47.0,97.0,307.0,28.5,87.5,19.0,2022,5,17,0,4.61,120.0
25.399999999999977,7920.57,25.399999999999977,11.615,3,50.3952336,-84.4604999,11.615,2022-05-17 00:03:38,,0.71,174.0,25.0,50.0,93.5,248.0,22.5,86.0,19.0,2022,5,17,0,4.61,120.0
25.200000000000045,7933.1,25.200000000000045,11.712,3,50.3952987,-84.4603413,11.712,2022-05-17 00:03:39,,0.19,174.0,22.0,48.0,85.5,229.0,23.0,82.5,19.0,2022,5,17,0,4.61,120.0
25.0,7945.37,25.0,11.744,3,50.3953641,-84.4601874,11.744,2022-05-17 00:03:40,,-1.01,174.0,23.5,51.0,82.0,267.0,23.0,77.0,19.0,2022,5,17,0,4.61,120.0
25.200000000000045,7957.27,25.200000000000045,11.877,3,50.3954339,-84.4600434,11.877,2022-05-17 00:03:41,,-1.68,174.0,28.0,58.0,87.0,306.0,20.5,72.0,19.0,2022,5,17,0,4.61,120.0
25.0,7969.23,25.0,11.736,3,50.3955001,-84.4598954,11.736,2022-05-17 00:03:42,,-1.46,174.0,32.0,58.0,97.0,270.0,19.0,71.5,19.0,2022,5,17,0,4.61,120.0
25.0,7980.84,25.0,11.663,3,50.3955623,-84.45975,11.663,2022-05-17 00:03:43,,-1.2,174.0,27.5,53.0,85.0,264.0,29.0,93.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,7992.6,24.799999999999955,11.497,3,50.395621,-84.4595994,11.497,2022-05-17 00:03:44,,-0.91,175.0,23.0,53.0,77.5,262.0,28.0,86.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8003.35,24.600000000000023,11.332,3,50.3956596,-84.4594534,11.332,2022-05-17 00:03:45,,-0.63,176.0,21.5,51.0,74.0,253.0,25.0,78.5,19.0,2022,5,17,0,4.61,120.0
24.399999999999977,8014.02,24.399999999999977,10.959,3,50.3956901,-84.4593048,10.959,2022-05-17 00:03:46,,-0.82,176.0,21.0,48.0,74.0,236.0,22.0,76.5,19.0,2022,5,17,0,4.61,120.0
24.200000000000045,8025.01,24.200000000000045,10.725,3,50.3957139,-84.4591493,10.725,2022-05-17 00:03:47,43.0,-1.2,176.0,23.0,47.0,77.0,197.0,24.5,86.5,19.0,2022,5,17,0,4.61,120.0
24.200000000000045,8035.73,24.200000000000045,10.422,3,50.3957434,-84.4589996,10.422,2022-05-17 00:03:48,,-1.39,177.0,20.0,49.0,73.0,165.0,26.0,82.5,19.0,2022,5,17,0,4.61,120.0
24.399999999999977,8046.6,24.399999999999977,10.564,4,50.3957709,-84.458847,10.564,2022-05-17 00:03:49,,-1.25,177.0,18.0,48.0,64.0,196.0,23.0,73.0,19.0,2022,5,17,0,4.61,120.0
24.200000000000045,8056.94,24.200000000000045,9.962,3,50.395808,-84.4587064,9.962,2022-05-17 00:03:50,,-0.86,177.0,18.0,49.0,62.5,188.0,20.5,67.0,19.0,2022,5,17,0,4.61,120.0
24.200000000000045,8066.35,24.200000000000045,9.72,3,50.395874,-84.4586066,9.72,2022-05-17 00:03:51,,-0.33,177.0,18.5,51.0,67.0,139.0,18.5,64.0,19.0,2022,5,17,0,4.61,120.0
24.399999999999977,8075.5,24.399999999999977,9.573,3,50.3959576,-84.4585382,9.573,2022-05-17 00:03:52,,0.0,177.0,20.0,53.0,73.0,108.0,17.5,63.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8085.11,24.600000000000023,9.812,3,50.3960539,-84.4584893,9.812,2022-05-17 00:03:53,,0.06,177.0,32.0,53.0,96.0,305.0,25.0,81.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8094.81,24.799999999999955,9.988,3,50.3961546,-84.4584531,9.988,2022-05-17 00:03:54,,0.34,177.0,34.0,47.0,100.0,291.0,26.0,84.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8104.64,24.799999999999955,9.87,3,50.3962566,-84.4584165,9.87,2022-05-17 00:03:55,,0.74,178.0,33.0,45.0,97.0,245.0,26.5,84.5,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8114.6,24.799999999999955,10.221,3,50.3963596,-84.4583783,10.221,2022-05-17 00:03:56,,1.02,178.0,23.0,51.0,73.0,242.0,28.5,90.5,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8124.48,24.799999999999955,10.167,3,50.396461,-84.4583359,10.167,2022-05-17 00:03:57,,1.13,179.0,23.0,41.0,71.0,210.0,28.5,90.5,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8133.5,24.600000000000023,10.053,3,50.3965539,-84.4582992,10.053,2022-05-17 00:03:58,,0.88,179.0,23.0,55.0,71.0,269.0,28.5,90.5,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8144.64,24.600000000000023,10.173,3,50.3966674,-84.4582482,10.173,2022-05-17 00:03:59,,0.31,180.0,23.0,54.0,72.0,252.0,27.0,86.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8156.18,24.799999999999955,10.33,3,50.3967815,-84.4581832,10.33,2022-05-17 00:04:00,,0.0,178.0,25.5,48.0,76.5,340.0,24.0,78.0,19.0,2022,5,17,0,4.61,120.0
25.0,8167.37,25.0,10.388,3,50.3968935,-84.458125,10.388,2022-05-17 00:04:01,,0.0,176.0,40.0,53.0,97.5,272.0,28.5,87.0,19.0,2022,5,17,0,4.61,120.0
25.0,8178.19,25.0,10.371,3,50.3970002,-84.4580629,10.371,2022-05-17 00:04:02,,0.05,174.0,39.0,53.0,96.0,242.0,28.5,86.5,19.0,2022,5,17,0,4.61,120.0
25.0,8188.63,25.0,10.347,3,50.3971046,-84.4580077,10.347,2022-05-17 00:04:03,,0.32,174.0,25.5,51.0,77.0,251.0,27.0,81.5,19.0,2022,5,17,0,4.61,120.0
25.200000000000045,8198.93,25.200000000000045,10.149,3,50.397209,-84.4579585,10.149,2022-05-17 00:04:04,,0.68,173.0,22.0,50.0,74.5,227.0,23.5,76.0,19.0,2022,5,17,0,4.61,120.0
25.200000000000045,8209.25,25.200000000000045,10.115,3,50.3973123,-84.4579045,10.115,2022-05-17 00:04:05,,0.73,173.0,20.5,50.0,74.0,207.0,22.0,73.5,19.0,2022,5,17,0,4.61,120.0
25.0,8219.83,25.0,10.109,3,50.397416,-84.4578423,10.109,2022-05-17 00:04:06,,0.31,173.0,18.0,49.0,69.0,185.0,23.0,70.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8230.28,24.799999999999955,10.082,3,50.3975194,-84.4577834,10.082,2022-05-17 00:04:07,,0.0,173.0,18.0,49.0,69.0,155.0,23.0,70.0,19.0,2022,5,17,0,4.61,120.0
24.799999999999955,8239.51,24.799999999999955,9.767,3,50.3976164,-84.4577608,9.767,2022-05-17 00:04:08,,-0.09,173.0,17.0,44.0,57.0,183.0,18.5,63.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8249.05,24.600000000000023,10.0,2,50.3977183,-84.4577692,10.0,2022-05-17 00:04:09,,-0.52,173.0,19.5,43.0,64.5,245.0,17.5,60.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8259.41,24.600000000000023,10.349,2,50.3978246,-84.4578117,10.349,2022-05-17 00:04:10,,-0.94,172.0,23.5,45.0,77.5,248.0,17.0,58.5,19.0,2022,5,17,0,4.61,120.0
24.399999999999977,8269.84,24.399999999999977,10.4,3,50.3979299,-84.4578628,10.4,2022-05-17 00:04:11,,-1.22,172.0,23.5,55.0,77.5,269.0,17.0,58.5,19.0,2022,5,17,0,4.61,120.0
24.200000000000045,8280.37,24.200000000000045,10.299,3,50.3980331,-84.4579251,10.299,2022-05-17 00:04:12,,-1.43,172.0,28.5,35.0,81.0,365.0,22.5,78.0,19.0,2022,5,17,0,4.61,120.0
24.399999999999977,8291.07,24.399999999999977,10.157,3,50.3981325,-84.4580023,10.157,2022-05-17 00:04:13,,-0.98,171.0,32.5,35.0,96.0,329.0,22.5,78.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8301.69,24.600000000000023,9.809,3,50.3982315,-84.4580786,9.809,2022-05-17 00:04:14,,-0.26,171.0,27.5,45.0,90.5,288.0,28.0,88.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8312.12,24.600000000000023,9.642,3,50.3983267,-84.4581578,9.642,2022-05-17 00:04:15,,0.0,171.0,23.5,50.0,80.0,244.0,29.5,88.5,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8322.34,24.600000000000023,9.744,3,50.3984201,-84.4582357,9.744,2022-05-17 00:04:16,,0.12,171.0,21.5,50.0,73.0,208.0,28.5,83.5,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8332.26,24.600000000000023,9.694,3,50.3985133,-84.4583051,9.694,2022-05-17 00:04:17,,0.51,171.0,20.0,53.0,73.5,208.0,22.5,69.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8342.18,24.600000000000023,10.049,3,50.3986101,-84.4583649,10.049,2022-05-17 00:04:18,,0.39,172.0,20.0,52.0,73.5,294.0,22.5,69.0,19.0,2022,5,17,0,4.61,120.0
24.600000000000023,8352.27,24.600000000000023,10.258,3,50.3987129,-84.4584101,10.258,2022-05-17 00:04:19,,0.0,172.0,20.0,54.0,76.5,346.0,22.5,69.0,19.0,2022,5,17,0,4.61,120.0
