timestamp,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,battery_soc,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-08 15:08:13,55.0,33.0,1294.79,6.358,3.0,0.5,38.0,50.521062,-84.8103686,58.0,26.5,87.0,6.358,,1.0,12.0,36.799999999999955,1.0,2.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:14,52.0,33.0,1300.32,5.752,3.0,0.5,27.0,50.5211183,-84.8103851,18.0,17.0,79.0,5.752,,11.0,12.0,37.200000000000045,1.0,2.0,37.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:15,58.0,34.0,1305.77,5.511,3.0,1.5,16.0,50.5211772,-84.8103961,8.0,6.5,70.0,5.511,,21.0,12.0,37.60000000000002,1.0,2.0,37.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:16,63.0,34.0,1309.65,4.295,3.0,9.5,31.5,50.5212134,-84.810416,46.0,4.5,61.0,4.295,,30.0,12.0,37.799999999999955,1.0,2.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:17,69.0,34.0,1313.57,4.024,3.0,26.0,81.0,50.5212504,-84.8104414,100.0,15.5,55.0,4.024,,36.0,12.0,38.200000000000045,1.0,2.0,38.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:18,77.0,34.0,1317.67,4.08,3.0,26.0,83.5,50.5212914,-84.8104647,155.0,18.5,65.5,4.08,,38.0,12.0,38.39999999999998,1.0,2.0,38.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:19,85.0,34.0,1322.51,4.635,3.0,26.0,86.0,50.5213309,-84.8105125,310.0,21.5,75.5,4.635,,41.0,12.0,38.39999999999998,1.0,2.0,38.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:20,90.0,35.0,1327.6,4.972,3.0,26.0,89.0,50.5213683,-84.8105617,321.0,24.0,86.0,4.972,,53.0,12.0,38.39999999999998,1.0,2.0,38.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:21,89.0,35.0,1333.01,5.304,3.0,25.5,89.5,50.5214257,-84.8105891,335.0,26.5,92.0,5.304,,54.0,12.0,38.60000000000002,2.0,2.0,38.60000000000002,4.45,2023,2,8,15,1.9,267.0
2023-02-08 15:08:22,93.0,35.0,1337.85,4.956,3.0,24.5,86.0,50.5214739,-84.8106163,326.0,28.0,92.5,4.956,,48.0,12.0,38.799999999999955,2.0,2.0,38.799999999999955,4.11,2023,2,8,15,1.9,267.0
2023-02-08 15:08:23,93.0,36.0,1342.34,4.62,3.0,23.5,83.0,50.5215145,-84.8106452,309.0,29.5,93.5,4.62,,46.0,12.0,38.799999999999955,3.0,2.0,38.799999999999955,3.44,2023,2,8,15,1.9,267.0
2023-02-08 15:08:24,94.0,36.0,1346.65,4.377,3.0,22.5,80.0,50.5215549,-84.8106782,281.0,31.0,94.0,4.377,,50.0,12.0,38.799999999999955,3.0,2.0,38.799999999999955,2.74,2023,2,8,15,1.9,267.0
2023-02-08 15:08:25,94.0,36.0,1350.72,4.149,3.0,19.5,73.0,50.5215939,-84.8106982,250.0,28.0,87.5,4.149,,54.0,12.0,39.0,3.0,2.0,39.0,2.15,2023,2,8,15,1.9,267.0
2023-02-08 15:08:26,92.0,36.0,1355.61,4.706,3.0,18.0,68.0,50.5216438,-84.8107237,219.0,24.0,78.5,4.706,,54.0,12.0,39.0,3.0,2.0,39.0,1.82,2023,2,8,15,1.9,267.0
2023-02-08 15:08:27,90.0,36.0,1360.65,4.949,3.0,17.5,65.5,50.5216941,-84.8107438,151.0,21.5,72.0,4.949,,46.0,12.0,39.200000000000045,3.0,2.0,39.200000000000045,1.78,2023,2,8,15,1.9,267.0
2023-02-08 15:08:28,84.0,37.0,1365.64,4.992,3.0,11.0,45.5,50.5217455,-84.8107709,138.0,21.5,72.0,4.992,,31.0,12.0,39.39999999999998,3.0,2.0,39.39999999999998,1.93,2023,2,8,15,1.9,267.0
2023-02-08 15:08:29,70.0,37.0,1371.11,5.344,3.0,3.0,84.5,50.5218024,-84.8107966,87.0,21.5,72.0,5.344,,15.0,12.0,39.60000000000002,3.0,2.0,39.60000000000002,2.14,2023,2,8,15,1.9,267.0
2023-02-08 15:08:30,47.0,37.0,1375.38,4.555,3.0,2.0,97.5,50.5218458,-84.8108163,63.0,19.0,72.0,4.555,,27.0,12.0,39.799999999999955,3.0,2.0,39.799999999999955,2.34,2023,2,8,15,1.9,267.0
2023-02-08 15:08:31,25.0,37.0,1379.47,4.279,3.0,5.0,93.0,50.5218834,-84.8108414,40.0,16.0,71.5,4.279,,40.0,12.0,40.0,4.0,2.0,40.0,2.55,2023,2,8,15,1.9,267.0
2023-02-08 15:08:32,2.0,37.0,1384.27,4.554,3.0,8.0,89.0,50.5219347,-84.8108622,0.0,12.5,71.5,4.554,,54.0,11.0,40.0,4.0,2.0,40.0,2.65,2023,2,8,15,1.9,267.0
2023-02-08 15:08:33,0.0,37.0,1388.57,4.359,3.0,11.0,85.0,50.5219795,-84.8108878,0.0,9.0,71.0,4.359,,68.0,11.0,40.200000000000045,4.0,2.0,40.200000000000045,2.72,2023,2,8,15,1.9,267.0
2023-02-08 15:08:34,0.0,37.0,1392.57,4.115,3.0,14.0,81.0,50.5220182,-84.8109076,0.0,5.5,71.0,4.115,,81.0,11.0,40.39999999999998,4.0,2.0,40.39999999999998,2.8,2023,2,8,15,1.9,267.0
2023-02-08 15:08:35,50.0,37.0,1396.24,3.801,3.0,17.0,77.0,50.5220524,-84.810933,0.0,2.0,70.5,3.801,,95.0,11.0,40.60000000000002,4.0,2.0,40.60000000000002,2.82,2023,2,8,15,1.9,267.0
2023-02-08 15:08:36,58.0,37.0,1400.41,4.146,3.0,18.5,71.5,50.5220966,-84.8109477,16.0,3.0,70.5,4.146,,85.0,11.0,40.60000000000002,4.0,2.0,40.60000000000002,2.84,2023,2,8,15,1.9,267.0
2023-02-08 15:08:37,57.0,37.0,1404.76,4.221,3.0,18.0,65.0,50.5221424,-84.8109494,33.0,10.5,70.0,4.221,,62.0,11.0,40.60000000000002,5.0,2.0,40.60000000000002,2.75,2023,2,8,15,1.9,267.0
2023-02-08 15:08:38,55.0,37.0,1409.21,4.379,3.0,17.5,58.0,50.5221882,-84.8109604,50.0,18.0,70.0,4.379,,42.0,11.0,40.60000000000002,5.0,2.0,40.60000000000002,2.61,2023,2,8,15,1.9,267.0
2023-02-08 15:08:39,67.0,37.0,1414.94,5.391,3.0,24.5,86.5,50.5222503,-84.8109732,111.0,20.5,91.0,5.391,,44.0,11.0,40.39999999999998,5.0,2.0,40.39999999999998,2.27,2023,2,8,15,1.9,267.0
2023-02-08 15:08:40,88.0,38.0,1420.12,5.223,3.0,27.5,95.5,50.522303,-84.8109677,205.0,25.5,98.0,5.223,,45.0,11.0,40.39999999999998,5.0,2.0,40.39999999999998,0.07,2023,2,8,15,1.9,267.0
2023-02-08 15:08:41,98.0,38.0,1424.63,4.7,3.0,26.5,93.5,50.5223503,-84.8109786,438.0,28.0,95.5,4.7,,44.0,11.0,40.39999999999998,5.0,2.0,40.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:42,97.0,38.0,1430.26,5.393,3.0,25.0,90.5,50.5224079,-84.8110001,380.0,25.5,91.0,5.393,,43.0,11.0,40.60000000000002,5.0,2.0,40.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:43,98.0,39.0,1437.06,6.42,3.0,23.0,87.5,50.5224793,-84.8110366,359.0,23.0,86.5,6.42,,46.0,11.0,40.60000000000002,5.0,2.0,40.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:44,99.0,39.0,1443.39,6.383,3.0,23.5,86.0,50.5225413,-84.8110713,340.0,28.0,92.5,6.383,,48.0,11.0,40.799999999999955,5.0,2.0,40.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:45,95.0,39.0,1449.06,5.843,3.0,23.5,86.0,50.5225961,-84.8111005,316.0,29.5,95.0,5.843,,51.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:46,87.0,40.0,1454.48,5.534,3.0,23.5,86.0,50.5226502,-84.8111366,251.0,29.5,95.5,5.534,,54.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:47,85.0,40.0,1459.95,5.473,3.0,22.5,83.5,50.5227033,-84.8111749,253.0,29.0,95.0,5.473,,51.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:48,87.0,40.0,1465.32,5.386,3.0,16.5,65.0,50.52275,-84.8112207,218.0,28.0,93.0,5.386,,43.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,1.25,2023,2,8,15,1.9,267.0
2023-02-08 15:08:49,74.0,40.0,1470.88,5.5,3.0,15.5,60.0,50.522799,-84.811266,188.0,23.5,78.5,5.5,,46.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,1.47,2023,2,8,15,1.9,267.0
2023-02-08 15:08:50,51.0,40.0,1476.66,5.715,3.0,16.0,58.5,50.5228449,-84.8113145,161.0,20.5,70.5,5.715,,47.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,1.44,2023,2,8,15,1.9,267.0
2023-02-08 15:08:51,29.0,40.0,1482.76,6.036,3.0,16.5,61.0,50.5228946,-84.8113771,134.0,21.5,72.5,6.036,,48.0,11.0,41.0,5.0,2.0,41.0,0.04,2023,2,8,15,1.9,267.0
2023-02-08 15:08:52,7.0,40.0,1488.13,5.565,3.0,17.5,63.5,50.5229387,-84.8114277,107.0,22.0,74.5,5.565,,49.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:53,0.0,40.0,1492.82,4.849,3.0,18.5,66.0,50.5229787,-84.8114668,0.0,22.5,77.0,4.849,,50.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:54,0.0,40.0,1496.51,4.0,3.0,19.0,68.0,50.5230067,-84.8115047,0.0,23.0,79.0,4.0,,52.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:55,0.0,40.0,1498.08,2.18,3.0,20.0,70.5,50.5230203,-84.811512,0.0,23.5,81.0,2.18,,53.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:56,0.0,40.0,1499.45,1.575,3.0,21.0,73.0,50.523034,-84.8115103,0.0,24.0,83.0,1.575,,54.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:57,0.0,40.0,1501.1,1.632,3.0,22.0,75.5,50.5230485,-84.8114994,0.0,24.5,85.5,1.632,,55.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:58,0.0,40.0,1503.12,1.925,3.0,22.5,78.0,50.5230674,-84.8114881,0.0,25.0,87.5,1.925,,56.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:08:59,0.0,40.0,1505.38,2.183,3.0,23.5,80.0,50.523091,-84.8115063,0.0,26.0,89.5,2.183,,57.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:00,51.0,40.0,1508.64,3.244,3.0,24.5,82.5,50.5231213,-84.8115247,102.0,26.5,91.5,3.244,,58.0,11.0,41.200000000000045,5.0,2.0,41.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:01,69.0,40.0,1513.03,5.155,3.0,25.0,85.0,50.5231664,-84.8115446,235.0,27.0,94.0,5.155,,57.0,11.0,41.0,5.0,2.0,41.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:02,87.0,41.0,1519.37,5.726,3.0,26.0,87.5,50.523232,-84.8115737,303.0,27.5,96.0,5.726,,52.0,11.0,40.60000000000002,5.0,2.0,40.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:03,93.0,41.0,1526.65,6.277,3.0,23.5,82.5,50.5233071,-84.8116065,311.0,27.5,96.0,6.277,,47.0,11.0,40.39999999999998,5.0,2.0,40.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:04,92.0,41.0,1534.43,6.369,3.0,20.5,80.5,50.5233873,-84.811627,244.0,24.5,85.5,6.369,,45.0,11.0,40.200000000000045,5.0,2.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:05,84.0,41.0,1541.01,6.242,3.0,19.0,79.0,50.5234528,-84.8116636,206.0,23.0,77.0,6.242,,49.0,11.0,40.200000000000045,5.0,2.0,40.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:06,86.0,42.0,1548.11,6.383,3.0,19.5,76.0,50.5235248,-84.8117004,235.0,23.5,77.5,6.383,,55.0,11.0,39.799999999999955,5.0,2.0,39.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:07,87.0,42.0,1554.97,6.844,3.0,20.0,73.0,50.5235922,-84.8117374,221.0,24.0,78.0,6.844,,58.0,11.0,39.60000000000002,5.0,3.0,39.60000000000002,-3.13,2023,2,8,15,1.9,267.0
2023-02-08 15:09:08,88.0,42.0,1562.52,7.387,3.0,20.5,69.5,50.5236695,-84.8117755,203.0,24.5,78.5,7.387,,62.0,11.0,39.39999999999998,5.0,3.0,39.39999999999998,-3.21,2023,2,8,15,1.9,267.0
2023-02-08 15:09:09,88.0,42.0,1570.24,7.628,3.0,21.5,69.0,50.5237459,-84.8118175,158.0,24.0,75.5,7.628,,65.0,11.0,39.39999999999998,5.0,4.0,39.39999999999998,-3.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:10,88.0,42.0,1577.62,7.431,3.0,23.0,71.5,50.5238209,-84.8118468,128.0,21.0,68.5,7.431,,69.0,11.0,39.200000000000045,5.0,4.0,39.200000000000045,-2.66,2023,2,8,15,1.9,267.0
2023-02-08 15:09:11,88.0,43.0,1585.58,7.84,3.0,24.5,74.0,50.5239034,-84.8118813,134.0,18.5,61.0,7.84,,68.0,11.0,39.200000000000045,5.0,4.0,39.200000000000045,-2.36,2023,2,8,15,1.9,267.0
2023-02-08 15:09:12,89.0,43.0,1593.91,8.21,3.0,26.0,77.0,50.5239897,-84.8119103,153.0,16.0,53.5,8.21,,47.0,11.0,39.200000000000045,5.0,4.0,39.200000000000045,-2.04,2023,2,8,15,1.9,267.0
2023-02-08 15:09:13,93.0,43.0,1602.17,8.268,3.0,28.0,82.0,50.5240749,-84.8119432,237.0,18.5,64.0,8.268,,59.0,10.0,39.0,5.0,4.0,39.0,-1.7,2023,2,8,15,1.9,267.0
2023-02-08 15:09:14,100.0,43.0,1610.2,8.119,3.0,30.0,88.0,50.524159,-84.8119597,358.0,23.5,81.5,8.119,,51.0,10.0,38.799999999999955,5.0,4.0,38.799999999999955,-1.46,2023,2,8,15,1.9,267.0
2023-02-08 15:09:15,94.0,44.0,1619.07,8.767,3.0,28.0,84.0,50.5242541,-84.8119702,381.0,27.0,95.5,8.767,,29.0,10.0,38.60000000000002,5.0,4.0,38.60000000000002,-1.36,2023,2,8,15,1.9,267.0
2023-02-08 15:09:16,80.0,44.0,1628.6,9.197,3.0,7.5,34.0,50.5243557,-84.8119923,403.0,25.0,90.5,9.197,,9.0,10.0,38.60000000000002,5.0,4.0,38.60000000000002,-1.31,2023,2,8,15,1.9,267.0
2023-02-08 15:09:17,93.0,44.0,1637.66,9.076,3.0,15.5,61.5,50.524451,-84.8120271,308.0,22.5,73.0,9.076,,31.0,10.0,38.39999999999998,5.0,5.0,38.39999999999998,-1.42,2023,2,8,15,1.9,267.0
2023-02-08 15:09:18,103.0,45.0,1648.54,8.78,3.0,23.0,82.0,50.5245626,-84.8120351,264.0,21.0,70.0,8.78,,52.0,10.0,38.200000000000045,5.0,5.0,38.200000000000045,-1.51,2023,2,8,15,1.9,267.0
2023-02-08 15:09:19,98.0,45.0,1665.34,8.031,5.0,27.0,88.0,50.5247377,-84.8119846,217.0,22.5,76.5,8.031,,53.0,10.0,38.0,5.0,5.0,38.0,-1.54,2023,2,8,15,1.9,267.0
2023-02-08 15:09:20,98.0,45.0,1672.71,8.22,5.0,26.0,82.5,50.5248124,-84.8120285,249.0,25.5,85.0,8.22,,51.0,10.0,37.799999999999955,5.0,5.0,37.799999999999955,-1.55,2023,2,8,15,1.9,267.0
2023-02-08 15:09:21,99.0,45.0,1681.16,8.254,5.0,24.5,79.5,50.5248969,-84.8120675,247.0,26.5,88.0,8.254,,51.0,10.0,37.799999999999955,5.0,5.0,37.799999999999955,-1.56,2023,2,8,15,1.9,267.0
2023-02-08 15:09:22,99.0,45.0,1689.67,8.391,4.0,23.0,76.5,50.5249822,-84.8121129,223.0,26.5,88.0,8.391,,45.0,10.0,37.60000000000002,5.0,6.0,37.60000000000002,-1.52,2023,2,8,15,1.9,267.0
2023-02-08 15:09:23,98.0,46.0,1697.8,8.224,4.0,23.0,78.5,50.5250628,-84.8121582,196.0,25.0,84.5,8.224,,47.0,10.0,37.60000000000002,5.0,6.0,37.60000000000002,-1.4,2023,2,8,15,1.9,267.0
2023-02-08 15:09:24,94.0,46.0,1706.13,8.41,4.0,23.5,82.0,50.5251437,-84.8122079,196.0,23.5,79.5,8.41,,57.0,10.0,37.200000000000045,5.0,6.0,37.200000000000045,-1.31,2023,2,8,15,1.9,267.0
2023-02-08 15:09:25,87.0,46.0,1715.32,8.963,4.0,24.0,85.5,50.5252328,-84.8122659,238.0,22.0,76.5,8.963,,63.0,10.0,36.799999999999955,5.0,6.0,36.799999999999955,-1.5,2023,2,8,15,1.9,267.0
2023-02-08 15:09:26,88.0,46.0,1723.4,8.309,4.0,25.0,87.0,50.5253135,-84.8123041,272.0,23.0,79.5,8.309,,60.0,10.0,36.60000000000002,5.0,6.0,36.60000000000002,-1.76,2023,2,8,15,1.9,267.0
2023-02-08 15:09:27,88.0,47.0,1731.14,7.874,4.0,26.0,88.0,50.5253909,-84.8123496,256.0,24.0,83.0,7.874,,58.0,10.0,36.39999999999998,5.0,6.0,36.39999999999998,-2.01,2023,2,8,15,1.9,267.0
2023-02-08 15:09:28,89.0,47.0,1739.15,7.976,4.0,25.5,87.0,50.5254686,-84.8123991,245.0,24.5,85.0,7.976,,55.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,-2.18,2023,2,8,15,1.9,267.0
2023-02-08 15:09:29,90.0,47.0,1747.86,8.526,3.0,24.0,84.5,50.525548,-84.8124591,249.0,24.5,85.5,8.526,,53.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,-2.19,2023,2,8,15,1.9,267.0
2023-02-08 15:09:30,72.0,47.0,1756.13,8.344,3.0,24.5,85.5,50.5256324,-84.8125022,229.0,24.5,86.0,8.344,,50.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,-2.02,2023,2,8,15,1.9,267.0
2023-02-08 15:09:31,46.0,47.0,1763.8,7.86,3.0,24.5,85.5,50.5257104,-84.8125391,200.0,25.0,86.5,7.86,,48.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,-0.11,2023,2,8,15,1.9,267.0
2023-02-08 15:09:32,20.0,47.0,1771.47,7.713,3.0,24.5,86.0,50.5257856,-84.8125861,170.0,25.0,87.0,7.713,,45.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:33,0.0,47.0,1778.9,7.501,3.0,25.0,86.0,50.5258577,-84.8126335,0.0,25.5,87.5,7.501,,43.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:34,0.0,47.0,1786.45,7.538,3.0,25.0,86.5,50.5259289,-84.8126845,0.0,25.5,88.0,7.538,,40.0,10.0,36.200000000000045,5.0,7.0,36.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:35,0.0,47.0,1794.61,8.003,3.0,25.0,86.5,50.52601,-84.8127229,0.0,26.0,88.5,8.003,,38.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:36,0.0,47.0,1801.87,7.438,3.0,25.0,87.0,50.5260835,-84.8127646,0.0,26.0,89.0,7.438,,35.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:37,8.0,47.0,1807.53,6.117,3.0,25.0,87.0,50.5261398,-84.81279,5.0,26.5,89.5,6.117,,33.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:38,37.0,47.0,1811.86,4.807,3.0,25.0,87.5,50.5261822,-84.8128115,31.0,26.5,90.0,4.807,,30.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:39,64.0,47.0,1816.09,4.356,3.0,25.5,87.5,50.526219,-84.8128446,78.0,27.0,90.5,4.356,,39.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:40,72.0,48.0,1821.04,4.807,3.0,25.5,88.0,50.5262733,-84.8128627,185.0,27.5,91.0,4.807,,52.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:41,86.0,48.0,1826.44,5.261,3.0,25.5,88.0,50.5263279,-84.8128863,349.0,27.5,91.5,5.261,,45.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:42,91.0,48.0,1832.79,6.148,3.0,25.5,88.5,50.5263858,-84.8129311,388.0,28.0,92.0,6.148,,47.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:43,96.0,49.0,1840.66,7.34,3.0,25.5,88.5,50.5264651,-84.8129737,350.0,28.0,92.5,7.34,,46.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:44,93.0,49.0,1848.31,7.55,3.0,26.0,89.0,50.5265464,-84.8130011,322.0,28.5,93.0,7.55,,45.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:45,90.0,49.0,1855.91,7.599,3.0,26.0,89.0,50.526624,-84.8130303,293.0,28.5,93.5,7.599,,45.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:46,91.0,50.0,1863.75,7.801,3.0,26.0,89.5,50.5267018,-84.8130683,278.0,29.0,94.0,7.801,,45.0,10.0,36.200000000000045,5.0,7.0,36.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:47,92.0,50.0,1871.5,7.757,3.0,26.5,90.5,50.5267818,-84.8131119,267.0,27.0,92.0,7.757,,54.0,10.0,36.0,5.0,7.0,36.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:48,91.0,50.0,1878.87,7.468,3.0,27.0,91.0,50.5268548,-84.8131502,276.0,27.0,91.0,7.468,,51.0,10.0,36.0,5.0,7.0,36.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:49,90.0,50.0,1886.03,7.262,3.0,27.5,91.5,50.5269263,-84.8131937,275.0,29.0,91.5,7.262,,48.0,10.0,36.200000000000045,5.0,7.0,36.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:50,88.0,51.0,1893.13,7.109,3.0,26.5,91.0,50.5269952,-84.8132322,271.0,30.5,94.0,7.109,,48.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:51,87.0,51.0,1900.31,7.156,3.0,28.5,92.0,50.5270635,-84.8132778,269.0,30.0,93.0,7.156,,49.0,10.0,36.39999999999998,5.0,7.0,36.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:52,88.0,51.0,1907.27,7.051,3.0,30.0,93.0,50.5271311,-84.8133228,277.0,29.5,92.0,7.051,,50.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:53,93.0,51.0,1914.12,6.969,3.0,28.5,90.5,50.527199,-84.8133629,300.0,29.5,90.5,6.969,,50.0,10.0,36.60000000000002,5.0,7.0,36.60000000000002,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:54,95.0,52.0,1921.09,6.867,3.0,26.5,88.0,50.5272718,-84.8133834,316.0,30.5,90.0,6.867,,50.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:55,94.0,52.0,1927.4,6.452,3.0,29.5,94.0,50.5273355,-84.8134107,313.0,31.0,93.0,6.452,,49.0,10.0,36.799999999999955,5.0,7.0,36.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:56,93.0,52.0,1933.55,6.249,3.0,30.0,94.5,50.5274001,-84.8134362,324.0,31.0,93.5,6.249,,50.0,10.0,37.0,5.0,7.0,37.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:57,94.0,53.0,1939.8,6.385,3.0,30.0,95.0,50.527467,-84.8134559,341.0,31.5,93.5,6.385,,48.0,10.0,37.200000000000045,5.0,7.0,37.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:58,93.0,53.0,1946.05,6.313,3.0,30.5,95.0,50.5275299,-84.8134816,320.0,31.5,94.0,6.313,,49.0,10.0,37.200000000000045,5.0,7.0,37.200000000000045,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:09:59,93.0,53.0,1952.02,6.148,3.0,29.5,94.0,50.5275909,-84.8134998,303.0,31.5,94.0,6.148,,47.0,10.0,37.39999999999998,5.0,7.0,37.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:00,93.0,54.0,1958.38,6.309,3.0,25.5,88.5,50.5276586,-84.8135199,294.0,32.0,94.5,6.309,,45.0,10.0,37.39999999999998,5.0,7.0,37.39999999999998,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:01,92.0,54.0,1964.72,6.252,3.0,27.5,91.5,50.5277223,-84.8135472,311.0,31.0,97.0,6.252,,47.0,10.0,37.799999999999955,5.0,7.0,37.799999999999955,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:02,92.0,54.0,1971.01,6.489,3.0,29.0,94.0,50.5277869,-84.8135745,321.0,32.5,97.5,6.489,,49.0,10.0,38.0,5.0,7.0,38.0,0.0,2023,2,8,15,1.9,267.0
2023-02-08 15:10:03,94.0,55.0,1977.64,6.705,3.0,28.5,94.5,50.5278553,-84.8136018,372.0,33.5,97.5,6.705,,48.0,10.0,38.0,5.0,7.0,38.0,0.0,2023,2,8,15,1.9,267.0
