timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2022-12-14 20:45:39,,40.0,106.0,27.0,89.5,99.0,1.0,3.0,52.0,3.0,3087.49,1.642,3.0,50.5407428,-84.8247884,1.642,-6.800000000000011,-6.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:40,,45.0,106.0,27.5,88.5,170.0,8.5,30.0,55.0,3.0,3090.22,3.923,3.0,50.5407277,-84.824751,3.923,-6.600000000000023,-6.600000000000023,8.0,9.0,0.3,2022,12,14,20,2.94,10.0
2022-12-14 20:45:41,,49.0,107.0,25.0,80.0,205.0,20.5,75.5,54.0,3.0,3094.46,4.114,3.0,50.5406997,-84.8247052,4.114,-6.800000000000011,-6.800000000000011,8.0,9.0,0.25,2022,12,14,20,2.94,10.0
2022-12-14 20:45:42,,55.0,107.0,23.5,77.0,201.0,21.5,79.5,50.0,3.0,3098.9,4.156,3.0,50.5406671,-84.8246599,4.156,-6.800000000000011,-6.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:43,,62.0,107.0,23.5,83.0,250.0,20.5,75.0,50.0,3.0,3103.92,4.811,3.0,50.5406266,-84.8246115,4.811,-6.800000000000011,-6.800000000000011,8.0,9.0,-0.02,2022,12,14,20,2.94,10.0
2022-12-14 20:45:44,,66.0,107.0,23.0,85.5,282.0,20.0,75.5,51.0,3.0,3109.12,5.106,3.0,50.5405945,-84.8245473,5.106,-6.800000000000011,-6.800000000000011,8.0,9.0,-0.23,2022,12,14,20,2.94,10.0
2022-12-14 20:45:45,,69.0,108.0,21.5,84.0,311.0,19.5,81.0,52.0,3.0,3114.91,5.652,3.0,50.5405575,-84.8244751,5.652,-7.0,-7.0,8.0,9.0,-0.17,2022,12,14,20,2.94,10.0
2022-12-14 20:45:46,,74.0,108.0,20.0,82.5,313.0,19.5,86.0,54.0,3.0,3121.49,6.48,3.0,50.5405133,-84.8244039,6.48,-6.800000000000011,-6.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:47,,77.0,108.0,25.0,89.0,325.0,19.5,85.0,56.0,3.0,3128.5,6.665,3.0,50.5404694,-84.8243255,6.665,-6.800000000000011,-6.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:48,,77.0,109.0,21.5,72.5,292.0,18.0,83.0,50.0,3.0,3135.77,7.161,3.0,50.5404205,-84.8242376,7.161,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:49,,72.0,109.0,18.5,60.0,226.0,17.5,72.5,51.0,3.0,3143.59,7.587,3.0,50.5403698,-84.8241554,7.587,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:50,,52.0,109.0,19.0,58.0,183.0,18.5,60.0,52.0,3.0,3151.16,6.939,3.0,50.5403152,-84.8240727,6.939,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:51,,33.0,109.0,19.5,60.5,140.0,19.0,62.0,53.0,3.0,3158.54,7.36,3.0,50.5402642,-84.8239902,7.36,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:52,,14.0,109.0,20.0,63.5,96.0,19.5,64.0,54.0,3.0,3165.89,6.919,3.0,50.5402115,-84.8239096,6.919,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:53,,0.0,109.0,20.5,66.0,0.0,20.0,65.5,55.0,3.0,3172.91,7.123,3.0,50.5401658,-84.8238284,7.123,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:54,,0.0,109.0,21.0,68.5,0.0,20.5,67.5,56.0,3.0,3179.27,6.531,3.0,50.5401205,-84.8237569,6.531,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:55,,0.0,109.0,21.5,71.0,0.0,21.0,69.5,57.0,3.0,3185.41,6.018,3.0,50.5400756,-84.8236941,6.018,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:56,,0.0,109.0,22.0,73.5,0.0,21.5,71.5,58.0,3.0,3191.81,6.08,3.0,50.5400293,-84.8236293,6.08,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:57,,0.0,109.0,22.5,76.0,0.0,22.0,73.0,58.0,3.0,3197.91,5.919,3.0,50.5399842,-84.8235643,5.919,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:58,,0.0,109.0,23.0,78.5,0.0,22.5,75.0,59.0,3.0,3203.76,5.925,3.0,50.5399447,-84.8234932,5.925,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:45:59,,0.0,109.0,23.5,81.0,0.0,23.0,77.0,60.0,3.0,3210.74,6.262,3.0,50.5398964,-84.8234185,6.262,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:00,,0.0,109.0,23.5,83.5,0.0,23.0,78.5,61.0,3.0,3216.75,6.089,3.0,50.5398526,-84.8233548,6.089,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:01,,0.0,109.0,24.0,86.0,0.0,23.5,80.5,62.0,3.0,3222.14,5.645,3.0,50.539821,-84.8232926,5.645,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:02,,0.0,109.0,24.5,88.5,0.0,24.0,82.5,63.0,3.0,3227.67,5.528,3.0,50.5397846,-84.823228,5.528,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:03,,13.0,109.0,25.0,91.0,7.0,24.5,84.5,64.0,3.0,3233.51,5.759,3.0,50.5397477,-84.8231551,5.759,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:04,,57.0,109.0,25.5,93.5,33.0,25.0,86.0,64.0,3.0,3240.01,6.322,3.0,50.5397075,-84.8230828,6.322,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:05,,65.0,109.0,26.0,95.5,90.0,25.5,88.5,62.0,3.0,3246.02,6.11,3.0,50.5396699,-84.8230103,6.11,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:06,,69.0,109.0,27.0,86.5,185.0,29.5,94.0,51.0,3.0,3252.9,6.655,3.0,50.5396195,-84.8229352,6.655,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:07,,70.0,109.0,25.0,82.0,178.0,26.5,87.0,53.0,3.0,3259.67,6.724,3.0,50.5395747,-84.8228546,6.724,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:08,,70.0,110.0,23.0,80.0,172.0,23.5,78.5,55.0,3.0,3266.22,6.59,3.0,50.5395329,-84.8227812,6.59,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:09,,71.0,110.0,22.0,79.0,166.0,21.0,71.5,56.0,3.0,3272.54,6.39,3.0,50.5394885,-84.8227094,6.39,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:10,,72.0,110.0,20.5,78.0,152.0,19.0,65.5,55.0,3.0,3279.02,6.453,3.0,50.5394464,-84.8226362,6.453,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:11,,73.0,110.0,24.0,77.5,155.0,19.5,68.5,54.0,3.0,3285.85,6.749,3.0,50.5393969,-84.8225636,6.749,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:12,,73.0,110.0,22.0,72.0,151.0,21.5,72.5,54.0,3.0,3292.87,6.938,3.0,50.5393496,-84.8224885,6.938,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:13,,74.0,110.0,22.0,71.5,145.0,22.0,71.5,53.0,3.0,3300.08,7.139,3.0,50.5392964,-84.8224073,7.139,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:14,,76.0,110.0,25.0,76.5,148.0,21.0,68.0,52.0,3.0,3307.26,7.03,3.0,50.5392497,-84.8223251,7.03,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:15,,79.0,111.0,27.5,83.0,169.0,21.0,68.5,52.0,3.0,3315.14,7.48,3.0,50.5391951,-84.822241,7.48,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:16,,81.0,111.0,26.5,84.0,213.0,23.0,77.5,50.0,3.0,3323.13,7.772,3.0,50.539142,-84.8221438,7.772,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:17,,83.0,111.0,24.5,80.0,213.0,22.5,76.5,50.0,3.0,3330.66,8.086,3.0,50.5390952,-84.8220587,8.086,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:18,,85.0,111.0,22.5,75.0,206.0,21.5,73.0,51.0,3.0,3339.34,7.903,3.0,50.5390412,-84.821962,7.903,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:19,,87.0,111.0,21.5,72.5,202.0,20.5,71.0,52.0,3.0,3347.76,7.949,3.0,50.5389801,-84.8218688,7.949,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:20,,88.0,112.0,23.0,76.5,200.0,20.0,71.0,54.0,3.0,3356.18,8.074,3.0,50.5389173,-84.8217795,8.074,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:21,,90.0,112.0,24.5,81.0,234.0,19.0,71.0,56.0,3.0,3364.2,7.986,3.0,50.5388584,-84.8216994,7.986,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:22,,93.0,112.0,25.5,82.5,243.0,21.0,75.5,55.0,3.0,3371.93,7.703,3.0,50.5387939,-84.8216287,7.703,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:23,,94.0,112.0,24.0,78.5,253.0,23.0,80.0,48.0,3.0,3378.45,6.721,3.0,50.5387298,-84.8215798,6.721,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:24,,96.0,113.0,19.0,69.0,246.0,22.0,76.0,44.0,3.0,3386.3,7.921,3.0,50.5386677,-84.8215057,7.921,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:25,,96.0,113.0,20.5,70.5,207.0,18.5,68.0,53.0,3.0,3394.93,8.36,3.0,50.5386119,-84.8214123,8.36,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:26,,98.0,113.0,21.0,75.5,192.0,18.0,66.5,55.0,3.0,3404.34,9.062,3.0,50.538549,-84.8213038,9.062,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:27,,98.0,113.0,20.5,81.0,193.0,18.0,67.0,58.0,3.0,3413.18,9.224,3.0,50.5384925,-84.8211999,9.224,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:28,,98.0,114.0,20.0,89.0,218.0,20.0,71.5,57.0,3.0,3423.61,9.431,3.0,50.538425,-84.8210831,9.431,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:29,,98.0,114.0,19.5,99.0,259.0,26.0,85.0,53.0,3.0,3433.46,9.097,3.0,50.5383625,-84.8209671,9.097,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:30,,94.0,114.0,23.5,95.0,347.0,29.0,92.5,49.0,3.0,3443.87,9.279,3.0,50.5382968,-84.8208461,9.279,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:31,,93.0,115.0,30.5,98.0,372.0,26.5,89.0,51.0,3.0,3454.09,9.611,3.0,50.5382295,-84.8207294,9.611,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:32,,96.0,115.0,32.5,97.5,480.0,26.5,90.0,52.0,3.0,3464.64,9.627,3.0,50.5381602,-84.8206081,9.627,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:33,,100.0,116.0,30.0,93.5,550.0,29.5,95.0,49.0,3.0,3475.14,9.997,3.0,50.5380916,-84.8204812,9.997,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:34,,101.0,116.0,28.0,89.0,578.0,32.0,98.5,46.0,3.0,3486.09,10.287,3.0,50.53802,-84.820355,10.287,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:35,,101.0,117.0,25.5,82.5,438.0,24.5,81.5,47.0,3.0,3496.56,9.894,3.0,50.5379557,-84.8202356,9.894,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:36,,101.0,117.0,24.5,83.0,373.0,24.5,83.0,47.0,3.0,3506.98,9.847,3.0,50.5378875,-84.8201108,9.847,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:37,,102.0,117.0,25.5,89.0,367.0,26.0,88.5,47.0,3.0,3518.48,10.522,3.0,50.5378088,-84.8199884,10.522,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:38,,103.0,118.0,27.5,93.0,382.0,27.0,92.0,47.0,3.0,3529.39,10.492,3.0,50.5377366,-84.8198611,10.492,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:39,,103.0,118.0,28.5,90.0,345.0,25.0,92.0,51.0,3.0,3540.0,10.302,3.0,50.5376694,-84.8197368,10.302,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:40,,103.0,118.0,31.5,97.5,361.0,28.0,91.5,60.0,3.0,3550.8,10.321,3.0,50.5376002,-84.8196166,10.321,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:41,,104.0,119.0,30.5,97.0,380.0,30.5,94.0,55.0,3.0,3561.71,10.506,3.0,50.5375268,-84.8194902,10.506,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:42,,102.0,119.0,29.5,95.0,354.0,30.5,94.0,50.0,3.0,3572.48,10.486,3.0,50.5374496,-84.8193731,10.486,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:43,,101.0,119.0,28.5,92.5,263.0,29.5,91.5,53.0,3.0,3582.9,10.498,3.0,50.5373727,-84.8192638,10.498,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:44,,101.0,120.0,27.5,90.0,219.0,28.0,89.0,57.0,3.0,3593.06,10.076,3.0,50.5372993,-84.8191545,10.076,-6.600000000000023,-6.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:45,15.0,100.0,120.0,26.5,87.5,276.0,27.0,86.5,51.0,3.0,3603.18,10.249,3.0,50.5372234,-84.8190482,10.249,-6.399999999999977,-6.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:46,,100.0,120.0,25.5,85.0,311.0,25.5,84.0,45.0,3.0,3612.95,10.203,3.0,50.5371483,-84.8189499,10.203,-6.199999999999989,-6.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:47,,101.0,120.0,25.0,83.0,323.0,27.0,85.5,45.0,3.0,3623.46,10.059,3.0,50.5370712,-84.8188363,10.059,-6.0,-6.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:48,,101.0,121.0,24.0,79.5,274.0,28.0,86.5,44.0,3.0,3633.37,10.043,3.0,50.5369949,-84.8187375,10.043,-5.800000000000011,-5.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:49,,101.0,121.0,20.5,74.0,242.0,24.5,82.5,44.0,3.0,3643.2,10.002,3.0,50.5369181,-84.8186395,10.002,-5.600000000000023,-5.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:50,,100.0,121.0,23.0,77.5,222.0,25.5,87.5,48.0,3.0,3653.36,9.85,3.0,50.5368342,-84.8185469,9.85,-5.399999999999977,-5.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:51,,99.0,121.0,23.0,77.5,219.0,26.0,82.0,50.0,3.0,3663.27,9.659,3.0,50.536749,-84.8184586,9.659,-5.399999999999977,-5.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:52,,99.0,122.0,21.5,77.0,224.0,26.0,79.0,51.0,3.0,3672.79,9.439,3.0,50.536666,-84.8183848,9.439,-5.399999999999977,-5.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:53,,100.0,122.0,20.5,77.0,251.0,25.0,79.0,54.0,3.0,3682.86,9.736,3.0,50.5365747,-84.8183035,9.736,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:54,,100.0,122.0,20.0,77.5,265.0,24.0,78.5,56.0,3.0,3692.52,9.76,3.0,50.5364848,-84.8182312,9.76,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:55,,100.0,122.0,21.0,77.0,280.0,22.0,76.5,54.0,3.0,3701.81,9.766,3.0,50.5364003,-84.818161,9.766,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:56,,100.0,123.0,21.5,76.5,286.0,24.5,78.5,52.0,3.0,3711.22,9.866,3.0,50.5363119,-84.8180993,9.866,-5.0,-5.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:57,,99.0,123.0,20.5,74.5,286.0,26.0,80.5,52.0,3.0,3721.73,10.008,3.0,50.5362096,-84.8180296,10.008,-5.0,-5.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:58,,98.0,123.0,19.5,74.0,281.0,26.0,82.0,52.0,3.0,3730.99,9.878,3.0,50.5361245,-84.8179622,9.878,-5.0,-5.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:46:59,,99.0,124.0,20.5,79.0,275.0,26.0,82.0,52.0,3.0,3741.39,9.819,3.0,50.5360231,-84.8178947,9.819,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:00,,99.0,124.0,21.0,80.0,256.0,26.0,82.0,56.0,3.0,3751.25,9.618,3.0,50.5359271,-84.817831,9.618,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:01,,100.0,124.0,23.5,85.0,259.0,27.0,85.0,55.0,3.0,3761.62,9.912,3.0,50.5358275,-84.8177676,9.912,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:02,,99.0,124.0,25.5,88.0,274.0,28.5,88.0,55.0,3.0,3772.07,10.067,3.0,50.5357258,-84.8177043,10.067,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:03,,99.0,125.0,24.0,82.5,288.0,28.5,88.0,53.0,3.0,3782.62,10.274,3.0,50.5356218,-84.817649,10.274,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:04,,99.0,125.0,23.5,80.5,272.0,26.5,86.0,51.0,3.0,3793.15,10.171,3.0,50.5355175,-84.8175862,10.171,-5.199999999999989,-5.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:05,,98.0,125.0,23.0,76.0,254.0,25.0,78.5,53.0,3.0,3803.52,10.034,3.0,50.5354165,-84.8175314,10.034,-5.0,-5.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:06,,98.0,125.0,23.5,77.0,234.0,24.5,77.0,54.0,3.0,3813.43,9.851,3.0,50.5353147,-84.8174779,9.851,-4.800000000000011,-4.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:07,,98.0,126.0,25.5,82.0,248.0,25.5,79.5,55.0,3.0,3823.32,9.67,3.0,50.5352172,-84.8174234,9.67,-4.800000000000011,-4.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:08,,97.0,126.0,27.5,86.5,267.0,26.0,81.5,55.0,3.0,3832.92,9.571,3.0,50.5351184,-84.8173783,9.571,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:09,,97.0,126.0,29.5,90.5,277.0,26.5,79.0,59.0,3.0,3842.45,9.362,3.0,50.5350232,-84.8173323,9.362,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:10,,97.0,127.0,26.5,87.0,288.0,29.0,87.0,57.0,3.0,3852.71,9.785,3.0,50.5349205,-84.8172789,9.785,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:11,,98.0,127.0,26.0,86.0,303.0,30.0,90.5,56.0,3.0,3863.17,9.998,3.0,50.5348121,-84.8172416,9.998,-4.399999999999977,-4.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:12,,100.0,127.0,26.0,84.5,310.0,30.0,90.5,52.0,3.0,3873.15,9.982,3.0,50.5347083,-84.8171962,9.982,-4.399999999999977,-4.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:13,,101.0,127.0,24.0,79.0,308.0,30.0,90.5,49.0,3.0,3883.08,9.986,3.0,50.5346103,-84.8171512,9.986,-4.199999999999989,-4.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:14,,102.0,128.0,24.0,81.0,339.0,30.0,90.5,48.0,3.0,3893.55,10.125,3.0,50.5345035,-84.8170967,10.125,-4.199999999999989,-4.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:15,,103.0,128.0,28.0,92.5,372.0,25.0,86.5,52.0,3.0,3904.87,10.631,3.0,50.534387,-84.8170492,10.631,-4.399999999999977,-4.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:16,,104.0,129.0,28.5,94.5,404.0,24.5,87.0,55.0,3.0,3917.83,10.862,3.0,50.5342537,-84.8169869,10.862,-4.399999999999977,-4.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:17,,105.0,129.0,27.5,91.0,422.0,26.5,90.5,56.0,3.0,3929.7,10.486,3.0,50.5341363,-84.8169314,10.486,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:18,,104.0,129.0,26.0,87.5,396.0,28.5,94.5,55.0,3.0,3940.27,10.846,3.0,50.5340287,-84.8168858,10.846,-4.800000000000011,-4.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:19,,102.0,130.0,32.5,95.5,324.0,28.0,88.5,58.0,3.0,3951.2,10.818,3.0,50.5339158,-84.8168314,10.818,-4.800000000000011,-4.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:20,,102.0,130.0,35.5,99.5,342.0,29.5,90.0,56.0,3.0,3961.82,10.587,3.0,50.5338074,-84.816777,10.587,-4.800000000000011,-4.800000000000011,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:21,,103.0,130.0,34.0,98.5,394.0,30.0,95.0,53.0,3.0,3972.29,10.585,3.0,50.5337035,-84.8167228,10.585,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:22,,102.0,131.0,31.5,97.0,349.0,28.5,96.0,52.0,3.0,3982.56,10.328,3.0,50.5335999,-84.8166687,10.328,-4.600000000000023,-4.600000000000023,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:23,,102.0,131.0,34.0,99.0,325.0,27.0,89.5,51.0,3.0,3993.36,10.401,3.0,50.533493,-84.8166129,10.401,-4.399999999999977,-4.399999999999977,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:24,,101.0,131.0,30.5,93.5,333.0,27.0,89.0,51.0,3.0,4003.38,10.25,3.0,50.5333921,-84.8165602,10.25,-4.199999999999989,-4.199999999999989,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:25,,99.0,132.0,26.5,87.0,360.0,26.5,88.5,53.0,3.0,4014.03,10.072,3.0,50.5332885,-84.8165039,10.072,-4.0,-4.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:26,,99.0,132.0,27.5,88.5,357.0,26.5,88.5,56.0,3.0,4024.15,10.228,3.0,50.5331839,-84.8164493,10.228,-4.0,-4.0,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
2022-12-14 20:47:27,,100.0,133.0,34.5,100.0,367.0,27.0,90.0,56.0,3.0,4034.78,10.414,3.0,50.5330775,-84.8163938,10.414,-3.8000000000000114,-3.8000000000000114,8.0,9.0,0.0,2022,12,14,20,2.94,10.0
