altitude,enhanced_altitude,timestamp,ascent,battery_soc,cadence,calories,descent,distance,enhanced_speed,gps_accuracy,grade,left_right_balance,position_lat,position_long,power,speed,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
53.200000000000045,53.200000000000045,2023-03-17 18:21:37,13.0,,89.0,116.0,12.0,3936.02,9.053,2.0,0.0,57.0,50.5190176,-84.8093595,217.0,9.053,17.0,28.5,93.5,20.5,78.0,2023,3,17,18,7.16,27.0
53.200000000000045,53.200000000000045,2023-03-17 18:21:38,13.0,,90.0,116.0,12.0,3944.88,9.036,2.0,0.0,50.0,50.5191074,-84.8094044,226.0,9.036,17.0,24.5,83.0,22.0,78.5,2023,3,17,18,7.16,27.0
53.200000000000045,53.200000000000045,2023-03-17 18:21:39,13.0,,91.0,117.0,12.0,3953.99,9.02,2.0,0.0,53.0,50.5191981,-84.8094508,224.0,9.02,17.0,23.5,82.0,22.5,78.5,2023,3,17,18,7.16,27.0
53.200000000000045,53.200000000000045,2023-03-17 18:21:40,13.0,,91.0,117.0,12.0,3962.69,8.878,2.0,0.0,51.0,50.5192832,-84.8095039,189.0,8.878,17.0,23.0,81.0,21.5,78.0,2023,3,17,18,7.16,27.0
53.0,53.0,2023-03-17 18:21:41,13.0,,90.0,117.0,12.0,3971.7,8.662,2.0,0.0,52.0,50.5193723,-84.8095505,183.0,8.662,17.0,22.0,75.0,20.0,77.0,2023,3,17,18,7.16,27.0
53.200000000000045,53.200000000000045,2023-03-17 18:21:42,13.0,,88.0,117.0,12.0,3980.57,8.77,2.0,0.0,54.0,50.519463,-84.8095952,176.0,8.77,17.0,20.5,64.0,20.5,75.5,2023,3,17,18,7.16,27.0
53.39999999999998,53.39999999999998,2023-03-17 18:21:43,13.0,,88.0,117.0,12.0,3989.25,8.773,2.0,0.0,52.0,50.5195494,-84.8096314,176.0,8.773,17.0,22.0,75.0,19.0,74.0,2023,3,17,18,7.16,27.0
53.60000000000002,53.60000000000002,2023-03-17 18:21:44,13.0,,89.0,117.0,12.0,3997.87,8.925,2.0,0.0,51.0,50.5196391,-84.8096673,198.0,8.925,17.0,24.5,83.0,20.0,76.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:21:45,13.0,,91.0,118.0,12.0,4007.02,8.936,2.0,0.0,54.0,50.5197324,-84.8097053,226.0,8.936,17.0,27.0,90.0,22.0,78.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:21:46,13.0,,92.0,118.0,12.0,4016.18,9.207,2.0,0.0,57.0,50.5198274,-84.8097508,245.0,9.207,17.0,30.0,95.5,23.0,80.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:21:47,13.0,,94.0,118.0,12.0,4025.38,9.401,2.0,0.0,59.0,50.5199181,-84.8097959,274.0,9.401,17.0,32.5,98.0,24.5,84.5,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:21:48,13.0,,96.0,119.0,12.0,4034.91,9.429,2.0,0.0,57.0,50.520015,-84.8098419,295.0,9.429,17.0,31.5,96.0,29.0,97.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:21:49,13.0,,96.0,119.0,12.0,4044.49,9.451,2.0,0.0,62.0,50.5201144,-84.8098872,264.0,9.451,17.0,28.5,93.0,30.0,99.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:21:50,13.0,,96.0,119.0,12.0,4054.04,9.538,2.0,0.0,57.0,50.5202099,-84.8099325,186.0,9.538,17.0,25.5,87.0,27.0,92.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:21:51,13.0,,96.0,119.0,12.0,4063.63,9.51,2.0,0.0,57.0,50.5203096,-84.8099782,171.0,9.51,17.0,23.0,79.5,22.0,80.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:21:52,13.0,,95.0,119.0,12.0,4073.04,9.343,2.0,0.0,59.0,50.5204014,-84.8100248,165.0,9.343,17.0,21.0,72.0,17.5,69.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:21:53,13.0,,95.0,119.0,12.0,4082.51,9.458,2.0,0.0,57.0,50.5204965,-84.8100776,173.0,9.458,17.0,19.0,67.0,17.5,69.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:21:54,13.0,,94.0,120.0,12.0,4091.5,9.019,2.0,0.0,55.0,50.5205878,-84.8101148,183.0,9.019,17.0,23.5,76.5,19.0,68.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:21:55,13.0,,93.0,120.0,12.0,4100.58,8.975,2.0,0.0,50.0,50.5206824,-84.8101592,192.0,8.975,17.0,25.0,81.5,20.5,70.5,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:21:56,13.0,,92.0,120.0,12.0,4109.24,8.83,2.0,0.0,51.0,50.520771,-84.8101939,183.0,8.83,17.0,23.5,80.5,21.0,74.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:21:57,13.0,,93.0,120.0,12.0,4119.14,9.451,2.0,0.0,55.0,50.5208743,-84.8102211,199.0,9.451,17.0,22.5,80.0,21.5,78.0,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:21:58,13.0,,93.0,121.0,12.0,4128.95,10.255,2.0,0.0,54.0,50.5209779,-84.8102401,230.0,10.255,17.0,27.0,89.5,23.0,85.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:21:59,13.0,,93.0,121.0,12.0,4137.92,8.826,2.0,0.0,55.0,50.5210739,-84.8102687,283.0,8.826,17.0,29.5,95.0,26.0,89.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:22:00,13.0,,93.0,121.0,12.0,4146.1,8.458,3.0,0.0,56.0,50.5211575,-84.810302,278.0,8.458,17.0,28.0,90.5,26.0,88.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:22:01,13.0,,94.0,121.0,12.0,4154.62,8.183,3.0,0.0,53.0,50.5212474,-84.8103125,268.0,8.183,17.0,24.0,80.0,24.5,84.5,2023,3,17,18,7.16,27.0
55.200000000000045,55.200000000000045,2023-03-17 18:22:02,13.0,,95.0,122.0,12.0,4162.85,8.274,3.0,0.0,50.0,50.5213337,-84.8103315,229.0,8.274,17.0,21.0,71.5,23.0,80.5,2023,3,17,18,7.16,27.0
55.200000000000045,55.200000000000045,2023-03-17 18:22:03,13.0,,92.0,122.0,12.0,4171.18,7.897,3.0,0.0,56.0,50.521424,-84.8103598,197.0,7.897,17.0,31.0,92.5,21.5,76.0,2023,3,17,18,7.16,27.0
55.39999999999998,55.39999999999998,2023-03-17 18:22:04,13.0,,91.0,122.0,12.0,4179.22,7.958,3.0,0.0,51.0,50.5215058,-84.8103966,204.0,7.958,17.0,25.0,78.0,21.5,79.0,2023,3,17,18,7.16,27.0
55.60000000000002,55.60000000000002,2023-03-17 18:22:05,13.0,,90.0,122.0,12.0,4188.19,8.595,3.0,0.0,52.0,50.5215966,-84.8104433,204.0,8.595,17.0,22.5,75.5,23.0,82.0,2023,3,17,18,7.16,27.0
55.799999999999955,55.799999999999955,2023-03-17 18:22:06,13.0,,87.0,122.0,12.0,4196.59,7.786,3.0,0.0,53.0,50.5216779,-84.8104972,204.0,7.786,17.0,24.0,82.0,23.5,83.0,2023,3,17,18,7.16,27.0
56.0,56.0,2023-03-17 18:22:07,13.0,,71.0,122.0,12.0,4204.07,7.214,3.0,0.0,49.0,50.5217481,-84.8105407,190.0,7.214,17.0,22.5,76.0,22.5,81.5,2023,3,17,18,7.16,27.0
56.200000000000045,56.200000000000045,2023-03-17 18:22:08,13.0,,56.0,123.0,12.0,4210.92,6.302,3.0,0.32,35.0,50.5218152,-84.8105767,176.0,6.302,17.0,21.0,70.0,21.0,80.0,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:22:09,14.0,,40.0,123.0,12.0,4216.8,5.178,3.0,1.89,21.0,50.5218749,-84.8106132,163.0,5.178,17.0,21.5,70.0,19.5,74.0,2023,3,17,18,7.16,27.0
56.60000000000002,56.60000000000002,2023-03-17 18:22:10,14.0,,26.0,123.0,12.0,4222.09,4.3,3.0,2.17,7.0,50.5219255,-84.810641,127.0,4.3,17.0,22.0,71.5,18.0,67.0,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:22:11,15.0,,24.0,123.0,12.0,4226.55,3.944,3.0,2.41,45.0,50.5219726,-84.8106694,85.0,3.944,17.0,23.5,75.5,12.5,64.5,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:22:12,15.0,,50.0,123.0,12.0,4232.85,4.234,3.0,2.49,90.0,50.5220315,-84.8107059,80.0,4.234,17.0,25.5,84.0,1.5,71.0,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:22:13,15.0,,61.0,123.0,12.0,4238.21,4.371,3.0,2.63,63.0,50.5220837,-84.8107419,124.0,4.371,17.0,28.0,87.5,17.5,77.5,2023,3,17,18,7.16,27.0
57.200000000000045,57.200000000000045,2023-03-17 18:22:14,15.0,,75.0,123.0,12.0,4242.57,4.277,3.0,2.77,37.0,50.5221208,-84.8107776,190.0,4.277,17.0,22.5,74.0,23.5,87.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:22:15,15.0,,78.0,124.0,12.0,4246.55,4.139,3.0,2.86,44.0,50.5221617,-84.8108049,171.0,4.139,17.0,19.5,72.0,23.5,81.0,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:22:16,15.0,,69.0,124.0,12.0,4250.78,4.205,3.0,2.96,52.0,50.5222022,-84.8108322,151.0,4.205,17.0,20.5,80.0,21.0,66.0,2023,3,17,18,7.16,27.0
57.799999999999955,57.799999999999955,2023-03-17 18:22:17,15.0,,62.0,124.0,12.0,4254.52,3.877,3.0,2.96,53.0,50.5222384,-84.8108576,134.0,3.877,16.0,24.0,79.0,24.0,71.5,2023,3,17,18,7.16,27.0
57.799999999999955,57.799999999999955,2023-03-17 18:22:18,16.0,,60.0,124.0,12.0,4258.21,3.727,3.0,2.96,53.0,50.5222754,-84.8108676,121.0,3.727,16.0,28.0,86.0,26.5,80.5,2023,3,17,18,7.16,27.0
58.0,58.0,2023-03-17 18:22:19,16.0,,60.0,124.0,12.0,4262.19,3.926,3.0,3.0,51.0,50.5223161,-84.8108857,104.0,3.926,16.0,25.5,78.5,24.0,78.0,2023,3,17,18,7.16,27.0
58.200000000000045,58.200000000000045,2023-03-17 18:22:20,16.0,,61.0,124.0,12.0,4266.09,3.91,2.0,3.1,49.0,50.5223572,-84.8109031,128.0,3.91,16.0,22.5,73.5,19.0,67.5,2023,3,17,18,7.16,27.0
58.200000000000045,58.200000000000045,2023-03-17 18:22:21,16.0,,64.0,124.0,12.0,4270.33,4.155,2.0,3.25,48.0,50.5223981,-84.8109139,163.0,4.155,16.0,27.0,90.0,17.5,61.5,2023,3,17,18,7.16,27.0
58.200000000000045,58.200000000000045,2023-03-17 18:22:22,16.0,,65.0,124.0,12.0,4274.36,4.046,2.0,3.18,47.0,50.5224383,-84.8109423,155.0,4.046,16.0,25.0,81.0,25.5,84.0,2023,3,17,18,7.16,27.0
58.39999999999998,58.39999999999998,2023-03-17 18:22:23,16.0,,63.0,125.0,12.0,4278.01,3.756,2.0,3.03,47.0,50.5224702,-84.8109766,116.0,3.756,16.0,17.5,54.0,22.0,74.5,2023,3,17,18,7.16,27.0
58.39999999999998,58.39999999999998,2023-03-17 18:22:24,16.0,,64.0,125.0,12.0,4281.81,3.795,2.0,2.72,46.0,50.5225068,-84.8109962,99.0,3.795,16.0,18.5,56.5,21.0,73.0,2023,3,17,18,7.16,27.0
58.39999999999998,58.39999999999998,2023-03-17 18:22:25,16.0,,68.0,125.0,12.0,4285.97,4.132,2.0,2.33,49.0,50.5225464,-84.8110319,312.0,4.132,16.0,25.5,79.5,22.5,80.0,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:26,16.0,,78.0,126.0,12.0,4290.55,4.392,2.0,1.96,53.0,50.5225822,-84.8110697,387.0,4.392,16.0,31.5,100.0,25.0,87.5,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:27,17.0,,89.0,126.0,12.0,4296.28,5.405,2.0,1.7,54.0,50.5226405,-84.8111056,411.0,5.405,16.0,28.5,98.0,33.0,98.5,2023,3,17,18,7.16,27.0
58.799999999999955,58.799999999999955,2023-03-17 18:22:28,17.0,,94.0,126.0,12.0,4302.14,5.791,2.0,1.56,50.0,50.5226982,-84.8111415,407.0,5.791,16.0,26.5,92.5,33.0,98.5,2023,3,17,18,7.16,27.0
58.799999999999955,58.799999999999955,2023-03-17 18:22:29,17.0,,93.0,127.0,12.0,4307.63,5.523,2.0,1.51,58.0,50.5227483,-84.8111785,367.0,5.523,16.0,24.5,86.5,32.0,96.5,2023,3,17,18,7.16,27.0
58.799999999999955,58.799999999999955,2023-03-17 18:22:30,17.0,,85.0,127.0,12.0,4312.17,4.798,2.0,1.22,56.0,50.5227876,-84.8112158,239.0,4.798,16.0,23.0,80.5,31.0,95.5,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:31,17.0,,88.0,127.0,12.0,4317.04,4.89,2.0,0.17,51.0,50.5228182,-84.8112712,216.0,4.89,16.0,22.5,75.5,30.0,94.5,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:32,17.0,,91.0,127.0,12.0,4323.8,6.847,2.0,0.86,51.0,50.522879,-84.8113269,217.0,6.847,16.0,22.5,81.5,24.0,80.5,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:33,17.0,,94.0,127.0,12.0,4331.67,8.497,2.0,0.0,46.0,50.5229519,-84.8113901,221.0,8.497,16.0,22.5,80.5,22.0,76.0,2023,3,17,18,7.16,27.0
58.60000000000002,58.60000000000002,2023-03-17 18:22:34,17.0,,94.0,128.0,12.0,4340.76,8.838,2.0,0.0,49.0,50.5230337,-84.8114557,188.0,8.838,16.0,22.0,78.5,20.5,73.5,2023,3,17,18,7.16,27.0
58.39999999999998,58.39999999999998,2023-03-17 18:22:35,17.0,,90.0,128.0,12.0,4349.79,9.16,2.0,0.0,54.0,50.5231107,-84.8115385,198.0,9.16,16.0,22.5,78.5,19.5,71.0,2023,3,17,18,7.16,27.0
58.0,58.0,2023-03-17 18:22:36,17.0,,90.0,128.0,12.0,4358.9,9.132,3.0,-0.14,59.0,50.5231842,-84.8116266,211.0,9.132,16.0,30.0,96.5,19.5,68.5,2023,3,17,18,7.16,27.0
57.799999999999955,57.799999999999955,2023-03-17 18:22:37,17.0,,92.0,128.0,12.0,4367.69,8.986,3.0,-0.91,59.0,50.5232685,-84.8116885,238.0,8.986,16.0,24.5,82.0,22.5,84.5,2023,3,17,18,7.16,27.0
57.799999999999955,57.799999999999955,2023-03-17 18:22:38,17.0,,92.0,129.0,12.0,4376.18,8.781,3.0,-1.16,58.0,50.5233472,-84.8117414,247.0,8.781,16.0,22.0,75.0,22.0,85.0,2023,3,17,18,7.16,27.0
57.60000000000002,57.60000000000002,2023-03-17 18:22:39,17.0,,93.0,129.0,13.0,4385.32,8.45,3.0,-1.28,58.0,50.5234454,-84.8117687,143.0,8.45,16.0,22.5,75.0,19.0,74.5,2023,3,17,18,7.16,27.0
57.39999999999998,57.39999999999998,2023-03-17 18:22:40,17.0,,93.0,129.0,13.0,4393.5,8.246,3.0,-1.39,58.0,50.523533,-84.811787,139.0,8.246,16.0,22.0,74.0,16.0,64.5,2023,3,17,18,7.16,27.0
57.0,57.0,2023-03-17 18:22:41,17.0,,93.0,129.0,13.0,4401.97,7.838,3.0,-1.58,57.0,50.5236178,-84.8118157,136.0,7.838,16.0,19.5,65.5,15.5,58.5,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:22:42,17.0,,94.0,129.0,13.0,4411.0,8.106,3.0,-1.8,55.0,50.523713,-84.8118524,152.0,8.106,16.0,19.5,65.0,16.0,61.5,2023,3,17,18,7.16,27.0
56.799999999999955,56.799999999999955,2023-03-17 18:22:43,17.0,,94.0,129.0,13.0,4418.82,8.093,3.0,-1.99,54.0,50.5237936,-84.8118884,155.0,8.093,16.0,20.5,66.0,16.5,66.0,2023,3,17,18,7.16,27.0
56.60000000000002,56.60000000000002,2023-03-17 18:22:44,17.0,,95.0,129.0,14.0,4426.58,8.042,3.0,-2.15,53.0,50.5238724,-84.8119262,160.0,8.042,16.0,21.0,66.5,16.5,68.5,2023,3,17,18,7.16,27.0
56.60000000000002,56.60000000000002,2023-03-17 18:22:45,17.0,,95.0,130.0,14.0,4434.96,8.343,3.0,-2.21,53.0,50.523955,-84.8119709,167.0,8.343,16.0,20.5,67.0,17.0,68.0,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:22:46,17.0,,96.0,130.0,14.0,4443.56,8.342,2.0,-2.11,53.0,50.5240421,-84.8120063,163.0,8.342,16.0,20.5,67.5,17.5,67.5,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:22:47,17.0,,97.0,130.0,14.0,4452.35,8.578,2.0,-1.91,53.0,50.5241367,-84.8120341,159.0,8.578,16.0,20.0,67.5,17.5,67.5,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:22:48,17.0,,97.0,130.0,14.0,4461.4,8.873,2.0,-1.59,54.0,50.5242321,-84.8120697,157.0,8.873,16.0,20.0,69.5,17.5,69.0,2023,3,17,18,7.16,27.0
56.39999999999998,56.39999999999998,2023-03-17 18:22:49,17.0,,96.0,130.0,14.0,4470.75,8.901,2.0,-1.23,58.0,50.5243278,-84.812098,172.0,8.901,16.0,21.0,73.0,18.0,71.0,2023,3,17,18,7.16,27.0
56.0,56.0,2023-03-17 18:22:50,17.0,,92.0,130.0,14.0,4479.62,8.952,2.0,-0.91,60.0,50.5244181,-84.8121332,187.0,8.952,16.0,22.0,77.5,18.0,71.5,2023,3,17,18,7.16,27.0
55.799999999999955,55.799999999999955,2023-03-17 18:22:51,17.0,,92.0,131.0,14.0,4488.65,9.169,2.0,-0.81,58.0,50.5245134,-84.812161,202.0,9.169,16.0,23.0,90.5,18.0,60.5,2023,3,17,18,7.16,27.0
55.60000000000002,55.60000000000002,2023-03-17 18:22:52,17.0,,93.0,131.0,15.0,4498.37,9.282,2.0,-0.9,58.0,50.5246154,-84.8121983,224.0,9.282,16.0,24.0,85.5,20.0,77.5,2023,3,17,18,7.16,27.0
55.39999999999998,55.39999999999998,2023-03-17 18:22:53,17.0,,94.0,131.0,15.0,4507.69,9.381,2.0,-1.11,58.0,50.5247101,-84.8122352,205.0,9.381,16.0,24.5,80.0,21.0,85.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:22:54,17.0,,95.0,131.0,15.0,4517.08,9.161,2.0,-1.46,57.0,50.5248053,-84.8122803,201.0,9.161,16.0,24.0,76.0,21.0,85.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:22:55,17.0,,96.0,131.0,15.0,4526.94,9.448,2.0,-1.8,57.0,50.5249061,-84.8123262,194.0,9.448,16.0,22.0,71.5,21.0,85.0,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:22:56,17.0,,97.0,132.0,16.0,4536.9,9.757,2.0,-2.07,61.0,50.5250066,-84.8123727,184.0,9.757,16.0,21.5,70.5,21.0,80.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:22:57,17.0,,98.0,132.0,16.0,4546.79,9.733,2.0,-2.19,60.0,50.5251053,-84.8124267,181.0,9.733,16.0,21.0,70.0,20.5,75.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:22:58,17.0,,98.0,132.0,16.0,4556.47,9.029,2.0,-2.13,58.0,50.5252006,-84.81248,186.0,9.029,16.0,20.0,67.0,19.0,72.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:22:59,17.0,,73.0,132.0,16.0,4564.7,7.809,2.0,-1.88,57.0,50.5252857,-84.8125157,148.0,7.809,16.0,17.5,59.5,16.0,73.5,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:23:00,17.0,,45.0,132.0,16.0,4571.18,6.0,2.0,-1.33,58.0,50.5253524,-84.8125439,121.0,6.0,16.0,14.5,52.5,12.5,75.0,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:23:01,17.0,,17.0,132.0,16.0,4576.29,4.772,2.0,0.0,69.0,50.5254017,-84.8125785,94.0,4.772,16.0,12.0,45.0,9.5,76.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:02,17.0,,0.0,132.0,16.0,4580.51,3.785,2.0,0.0,81.0,50.5254467,-84.812596,0.0,3.785,16.0,9.5,37.5,6.0,78.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:03,17.0,,15.0,132.0,16.0,4584.12,3.672,2.0,0.0,93.0,50.525484,-84.8126043,8.0,3.672,16.0,7.0,30.5,3.0,80.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:04,17.0,,42.0,132.0,16.0,4588.19,4.238,2.0,0.0,92.0,50.525529,-84.8126056,60.0,4.238,16.0,7.5,32.5,2.5,81.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:05,17.0,,55.0,132.0,16.0,4593.08,5.01,2.0,0.0,74.0,50.52558,-84.812624,127.0,5.01,16.0,29.0,94.5,22.0,83.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:06,17.0,,66.0,133.0,16.0,4598.44,5.431,2.0,0.0,55.0,50.5256351,-84.8126431,186.0,5.431,16.0,33.0,97.5,24.0,83.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:07,17.0,,77.0,133.0,16.0,4604.27,5.86,2.0,0.0,52.0,50.5256935,-84.8126705,224.0,5.86,16.0,31.0,91.5,26.5,89.0,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:08,17.0,,83.0,133.0,16.0,4610.57,6.222,2.0,0.0,46.0,50.5257583,-84.8127075,219.0,6.222,16.0,27.0,86.0,27.5,92.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:09,17.0,,83.0,133.0,16.0,4617.2,6.57,2.0,0.0,48.0,50.5258219,-84.8127441,191.0,6.57,16.0,25.0,82.0,25.0,89.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:10,17.0,,85.0,133.0,16.0,4623.33,6.252,2.0,0.0,61.0,50.5258807,-84.8127792,179.0,6.252,16.0,23.0,78.5,22.5,86.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:11,17.0,,88.0,133.0,16.0,4630.08,6.786,2.0,0.0,48.0,50.5259489,-84.8128074,168.0,6.786,16.0,17.0,62.5,19.5,74.5,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:23:12,17.0,,87.0,134.0,16.0,4637.91,7.506,2.0,0.0,52.0,50.5260275,-84.8128539,121.0,7.506,16.0,14.5,54.0,15.0,57.0,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:23:13,17.0,,87.0,134.0,16.0,4645.14,6.804,2.0,0.0,57.0,50.5261001,-84.8128987,79.0,6.804,16.0,16.0,54.5,10.5,40.0,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:23:14,17.0,,88.0,134.0,16.0,4652.16,7.37,2.0,0.0,60.0,50.5261672,-84.8129348,137.0,7.37,16.0,22.5,74.0,10.5,38.0,2023,3,17,18,7.16,27.0
54.200000000000045,54.200000000000045,2023-03-17 18:23:15,17.0,,94.0,134.0,16.0,4660.29,7.827,2.0,0.0,56.0,50.526247,-84.8129825,235.0,7.827,16.0,29.5,93.5,10.0,36.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:23:16,17.0,,101.0,135.0,16.0,4668.23,7.912,2.0,0.0,49.0,50.5263247,-84.8130352,354.0,7.912,16.0,33.0,100.0,19.0,67.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:23:17,17.0,,104.0,135.0,16.0,4676.63,8.517,2.0,0.0,51.0,50.5264118,-84.813071,457.0,8.517,16.0,34.5,99.0,28.0,95.5,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:23:18,17.0,,99.0,135.0,16.0,4685.31,8.431,2.0,0.0,57.0,50.5265024,-84.8130982,342.0,8.431,16.0,33.0,93.5,29.5,96.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:23:19,17.0,,96.0,136.0,16.0,4693.39,8.428,2.0,0.0,62.0,50.5265867,-84.8131255,245.0,8.428,16.0,23.0,76.5,25.5,86.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:23:20,17.0,,95.0,136.0,16.0,4702.13,8.797,2.0,0.0,60.0,50.5266738,-84.8131626,202.0,8.797,16.0,24.5,81.0,18.0,68.5,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:23:21,17.0,,95.0,136.0,16.0,4711.07,8.756,2.0,0.0,61.0,50.5267648,-84.8132082,190.0,8.756,16.0,24.5,84.5,15.5,62.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:23:22,17.0,,94.0,136.0,16.0,4719.5,8.151,2.0,0.0,61.0,50.5268505,-84.8132534,191.0,8.151,16.0,24.5,85.0,15.5,66.0,2023,3,17,18,7.16,27.0
53.799999999999955,53.799999999999955,2023-03-17 18:23:23,17.0,,91.0,136.0,16.0,4727.93,7.836,2.0,0.0,60.0,50.5269371,-84.8132991,204.0,7.836,16.0,27.0,86.0,16.0,73.0,2023,3,17,18,7.16,27.0
54.0,54.0,2023-03-17 18:23:24,17.0,,90.0,137.0,16.0,4736.18,7.683,2.0,0.0,59.0,50.5270185,-84.8133444,224.0,7.683,16.0,31.0,97.5,17.0,69.5,2023,3,17,18,7.16,27.0
54.39999999999998,54.39999999999998,2023-03-17 18:23:25,17.0,,88.0,137.0,16.0,4744.76,7.999,2.0,0.0,57.0,50.5271006,-84.8133898,242.0,7.999,16.0,31.0,98.5,20.0,77.5,2023,3,17,18,7.16,27.0
54.60000000000002,54.60000000000002,2023-03-17 18:23:26,17.0,,88.0,137.0,16.0,4753.1,8.208,2.0,0.0,55.0,50.5271871,-84.8134349,258.0,8.208,16.0,29.0,96.0,22.5,85.0,2023,3,17,18,7.16,27.0
54.799999999999955,54.799999999999955,2023-03-17 18:23:27,17.0,,87.0,137.0,16.0,4761.48,7.74,2.0,0.0,53.0,50.5272694,-84.8134709,268.0,7.74,16.0,27.0,89.5,24.0,88.0,2023,3,17,18,7.16,27.0
55.0,55.0,2023-03-17 18:23:28,17.0,,85.0,138.0,16.0,4769.4,7.515,2.0,0.0,53.0,50.5273511,-84.8134987,260.0,7.515,16.0,26.0,83.5,24.5,87.5,2023,3,17,18,7.16,27.0
