timestamp,battery_soc,cadence,calories,power,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-07 01:48:24,,83.0,68.0,342.0,54.0,6.0,28.0,93.5,26.0,83.0,2697.55,8.382,2.0,50.5136391,-84.8047162,8.382,109.79999999999995,11.0,10.0,109.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:25,,85.0,69.0,351.0,49.0,6.0,25.0,91.5,25.0,77.5,2705.8,8.735,2.0,50.5135746,-84.8047976,8.735,109.60000000000002,11.0,10.0,109.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:26,,87.0,69.0,369.0,47.0,6.0,25.0,87.5,24.5,77.0,2714.29,8.895,2.0,50.5135072,-84.8048773,8.895,109.39999999999998,11.0,10.0,109.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:27,,87.0,69.0,297.0,46.0,6.0,22.5,78.0,23.0,76.0,2722.66,8.757,2.0,50.5134394,-84.804956,8.757,109.20000000000005,11.0,10.0,109.20000000000005,-0.31,2023,2,7,1,5.97,189.0
2023-02-07 01:48:28,,87.0,69.0,209.0,45.0,6.0,20.0,69.0,21.0,74.5,2731.95,8.426,2.0,50.5133667,-84.8050521,8.426,109.0,11.0,11.0,109.0,-0.9,2023,2,7,1,5.97,189.0
2023-02-07 01:48:29,,87.0,70.0,169.0,46.0,6.0,20.5,69.5,21.5,77.0,2739.67,8.015,3.0,50.5133065,-84.8051309,8.015,109.0,11.0,11.0,109.0,-1.01,2023,2,7,1,5.97,189.0
2023-02-07 01:48:30,,82.0,70.0,178.0,47.0,6.0,21.5,74.0,23.5,81.5,2748.08,8.217,3.0,50.5132448,-84.8052163,8.217,108.79999999999995,11.0,11.0,108.79999999999995,-1.12,2023,2,7,1,5.97,189.0
2023-02-07 01:48:31,,60.0,70.0,151.0,47.0,6.0,23.5,78.5,24.5,84.0,2756.46,8.323,3.0,50.5131828,-84.8053012,8.323,108.79999999999995,11.0,11.0,108.79999999999995,-1.2,2023,2,7,1,5.97,189.0
2023-02-07 01:48:32,,38.0,70.0,124.0,44.0,6.0,27.5,82.0,24.0,81.5,2764.89,8.494,3.0,50.5131162,-84.8053892,8.494,108.60000000000002,11.0,11.0,108.60000000000002,-1.28,2023,2,7,1,5.97,189.0
2023-02-07 01:48:33,,16.0,70.0,97.0,29.0,6.0,31.0,86.0,23.5,79.0,2773.01,8.172,3.0,50.5130535,-84.8054713,8.172,108.60000000000002,11.0,11.0,108.60000000000002,-1.29,2023,2,7,1,5.97,189.0
2023-02-07 01:48:34,,6.0,70.0,9.0,13.0,6.0,35.0,89.5,23.5,77.0,2780.99,7.923,3.0,50.5129939,-84.8055514,7.923,108.79999999999995,11.0,11.0,108.79999999999995,-0.78,2023,2,7,1,5.97,189.0
2023-02-07 01:48:35,,29.0,70.0,45.0,36.0,6.0,34.5,89.0,23.0,75.0,2788.92,8.067,3.0,50.5129355,-84.8056279,8.067,108.79999999999995,11.0,11.0,108.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:36,,67.0,70.0,113.0,81.0,6.0,19.0,76.0,23.0,75.0,2797.03,8.051,3.0,50.5128778,-84.8057168,8.051,108.79999999999995,11.0,11.0,108.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:37,,77.0,70.0,186.0,56.0,6.0,20.0,77.5,23.5,81.0,2805.78,8.146,3.0,50.512814,-84.8058111,8.146,108.79999999999995,11.0,11.0,108.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:38,,79.0,71.0,350.0,54.0,6.0,19.5,80.5,20.0,75.5,2814.51,8.343,3.0,50.5127471,-84.8059019,8.343,108.60000000000002,11.0,11.0,108.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:39,,82.0,71.0,413.0,52.0,6.0,20.5,83.5,19.0,75.0,2823.25,8.648,3.0,50.5126797,-84.805993,8.648,108.79999999999995,11.0,11.0,108.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:40,,86.0,72.0,498.0,51.0,6.0,22.5,86.0,22.0,83.5,2832.72,9.385,3.0,50.5126034,-84.8060843,9.385,108.79999999999995,11.0,11.0,108.79999999999995,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:41,,92.0,72.0,554.0,50.0,6.0,24.5,89.0,25.0,92.0,2842.21,9.651,3.0,50.5125286,-84.8061747,9.651,108.60000000000002,11.0,11.0,108.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:42,,94.0,73.0,595.0,51.0,6.0,24.0,88.5,25.0,92.0,2852.02,9.714,3.0,50.5124487,-84.8062671,9.714,108.20000000000005,11.0,11.0,108.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:43,,95.0,73.0,520.0,52.0,6.0,23.0,84.5,24.0,89.0,2861.85,9.474,3.0,50.5123699,-84.8063652,9.474,108.20000000000005,11.0,11.0,108.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:44,,94.0,74.0,419.0,49.0,6.0,21.0,76.0,23.5,87.0,2871.77,9.491,3.0,50.5122882,-84.8064574,9.491,108.0,11.0,11.0,108.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:45,,91.0,74.0,330.0,47.0,6.0,19.5,70.5,24.0,87.5,2881.51,9.531,3.0,50.5122108,-84.8065484,9.531,108.0,11.0,11.0,108.0,-0.31,2023,2,7,1,5.97,189.0
2023-02-07 01:48:46,,90.0,74.0,290.0,48.0,6.0,24.5,82.0,26.0,89.0,2891.16,9.408,3.0,50.5121343,-84.8066399,9.408,108.0,11.0,12.0,108.0,-0.88,2023,2,7,1,5.97,189.0
2023-02-07 01:48:47,,89.0,75.0,294.0,49.0,6.0,29.0,93.5,28.0,90.0,2900.36,9.088,3.0,50.5120639,-84.8067335,9.088,108.0,11.0,12.0,108.0,-0.96,2023,2,7,1,5.97,189.0
2023-02-07 01:48:48,,89.0,75.0,361.0,47.0,6.0,29.0,96.5,29.0,93.5,2909.24,8.592,3.0,50.5120021,-84.8068325,8.592,107.60000000000002,11.0,12.0,107.60000000000002,-1.08,2023,2,7,1,5.97,189.0
2023-02-07 01:48:49,,88.0,75.0,360.0,46.0,6.0,27.5,95.5,29.5,96.0,2918.38,8.752,3.0,50.5119389,-84.8069317,8.752,107.39999999999998,11.0,12.0,107.39999999999998,-1.22,2023,2,7,1,5.97,189.0
2023-02-07 01:48:50,,88.0,76.0,356.0,45.0,6.0,26.5,92.5,30.0,96.5,2928.09,9.311,3.0,50.5118633,-84.8070326,9.311,107.20000000000005,11.0,12.0,107.20000000000005,-1.3,2023,2,7,1,5.97,189.0
2023-02-07 01:48:51,,88.0,76.0,348.0,45.0,6.0,25.0,91.5,31.0,98.0,2937.6,9.699,3.0,50.5117908,-84.8071298,9.699,107.0,11.0,12.0,107.0,-1.31,2023,2,7,1,5.97,189.0
2023-02-07 01:48:52,,89.0,76.0,340.0,45.0,6.0,26.5,95.0,28.0,97.0,2947.75,10.116,3.0,50.5117071,-84.807224,10.116,107.0,11.0,13.0,107.0,-1.39,2023,2,7,1,5.97,189.0
2023-02-07 01:48:53,,91.0,77.0,383.0,45.0,6.0,26.5,96.5,29.5,96.5,2957.52,9.888,3.0,50.5116344,-84.8073265,9.888,107.0,11.0,13.0,107.0,-1.46,2023,2,7,1,5.97,189.0
2023-02-07 01:48:54,,93.0,77.0,405.0,45.0,6.0,26.0,95.0,30.5,96.0,2967.57,9.947,3.0,50.5115614,-84.8074336,9.947,107.0,11.0,13.0,107.0,-1.41,2023,2,7,1,5.97,189.0
2023-02-07 01:48:55,,94.0,78.0,394.0,44.0,6.0,26.0,94.0,30.0,95.5,2977.6,10.061,3.0,50.5114866,-84.8075331,10.061,107.20000000000005,11.0,13.0,107.20000000000005,-0.84,2023,2,7,1,5.97,189.0
2023-02-07 01:48:56,,96.0,78.0,383.0,44.0,6.0,30.5,97.5,29.5,96.5,2987.43,9.743,3.0,50.511408,-84.8076335,9.743,107.39999999999998,11.0,13.0,107.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:48:57,,99.0,78.0,427.0,44.0,6.0,28.0,94.0,28.0,97.5,2996.58,9.399,3.0,50.5113447,-84.8077333,9.399,107.60000000000002,11.0,13.0,107.60000000000002,0.07,2023,2,7,1,5.97,189.0
2023-02-07 01:48:58,,100.0,79.0,404.0,44.0,6.0,25.0,90.5,26.5,98.0,3005.45,9.613,3.0,50.511291,-84.8078342,9.613,107.60000000000002,11.0,13.0,107.60000000000002,0.31,2023,2,7,1,5.97,189.0
2023-02-07 01:48:59,,99.0,79.0,308.0,47.0,6.0,21.0,79.5,26.5,95.5,3015.28,9.694,3.0,50.5112252,-84.8079473,9.694,107.60000000000002,11.0,13.0,107.60000000000002,0.6,2023,2,7,1,5.97,189.0
2023-02-07 01:49:00,,97.0,79.0,221.0,48.0,6.0,17.0,67.5,27.0,88.5,3024.7,9.389,3.0,50.5111707,-84.8080655,9.389,107.79999999999995,12.0,13.0,107.79999999999995,0.81,2023,2,7,1,5.97,189.0
2023-02-07 01:49:01,,97.0,79.0,185.0,47.0,6.0,18.0,70.5,24.0,80.0,3034.63,9.464,3.0,50.5111094,-84.808181,9.464,108.0,12.0,13.0,108.0,1.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:02,,69.0,80.0,178.0,48.0,6.0,18.0,70.5,24.5,81.5,3044.88,9.713,3.0,50.5110317,-84.8082886,9.713,108.20000000000005,12.0,13.0,108.20000000000005,1.08,2023,2,7,1,5.97,189.0
2023-02-07 01:49:03,,37.0,80.0,92.0,64.0,6.0,18.5,70.0,24.5,83.0,3054.63,9.772,3.0,50.5109641,-84.8083915,9.772,108.20000000000005,12.0,13.0,108.20000000000005,1.08,2023,2,7,1,5.97,189.0
2023-02-07 01:49:04,,94.0,80.0,109.0,63.0,6.0,18.5,70.0,25.0,85.0,3064.72,9.829,3.0,50.5108888,-84.8085012,9.829,108.20000000000005,12.0,13.0,108.20000000000005,1.06,2023,2,7,1,5.97,189.0
2023-02-07 01:49:05,,93.0,80.0,169.0,59.0,6.0,19.0,69.5,25.0,86.5,3074.83,10.028,3.0,50.5108194,-84.8086104,10.028,108.20000000000005,12.0,13.0,108.20000000000005,0.98,2023,2,7,1,5.97,189.0
2023-02-07 01:49:06,,70.0,80.0,162.0,54.0,6.0,19.0,69.5,25.5,88.0,3084.69,9.956,3.0,50.5107471,-84.8087164,9.956,108.20000000000005,12.0,13.0,108.20000000000005,0.88,2023,2,7,1,5.97,189.0
2023-02-07 01:49:07,,46.0,80.0,154.0,50.0,6.0,19.0,70.0,25.5,87.0,3094.25,9.817,3.0,50.510676,-84.8088143,9.817,108.20000000000005,12.0,13.0,108.20000000000005,0.52,2023,2,7,1,5.97,189.0
2023-02-07 01:49:08,,22.0,80.0,146.0,52.0,6.0,19.0,70.0,25.0,86.0,3103.38,9.144,3.0,50.5106082,-84.8089114,9.144,108.0,12.0,13.0,108.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:09,,0.0,80.0,0.0,53.0,6.0,19.0,70.5,25.0,85.5,3110.25,8.317,3.0,50.5105599,-84.808993,8.317,108.20000000000005,12.0,13.0,108.20000000000005,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:10,,0.0,80.0,0.0,55.0,6.0,19.5,71.0,25.0,84.5,3119.06,6.769,3.0,50.5105027,-84.8090873,6.769,108.39999999999998,12.0,13.0,108.39999999999998,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:11,,0.0,80.0,0.0,56.0,5.0,19.5,71.5,24.5,83.5,3123.53,4.164,3.0,50.5104736,-84.8091388,4.164,108.60000000000002,12.0,13.0,108.60000000000002,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:12,,0.0,80.0,0.0,58.0,5.0,19.5,71.5,24.5,82.5,3126.93,3.195,3.0,50.5104521,-84.8091817,3.195,108.79999999999995,12.0,13.0,108.79999999999995,0.18,2023,2,7,1,5.97,189.0
2023-02-07 01:49:13,,0.0,80.0,0.0,59.0,5.0,19.5,72.0,24.5,82.0,3129.5,2.646,3.0,50.510443,-84.8092137,2.646,109.20000000000005,13.0,13.0,109.20000000000005,0.72,2023,2,7,1,5.97,189.0
2023-02-07 01:49:14,,0.0,80.0,0.0,61.0,5.0,19.5,72.5,24.0,81.0,3131.42,1.89,3.0,50.5104542,-84.8092322,1.89,109.39999999999998,13.0,13.0,109.39999999999998,1.32,2023,2,7,1,5.97,189.0
2023-02-07 01:49:15,,0.0,80.0,0.0,63.0,5.0,19.5,73.0,24.0,80.0,3133.26,2.522,3.0,50.5104463,-84.8092525,2.522,109.60000000000002,13.0,13.0,109.60000000000002,2.03,2023,2,7,1,5.97,189.0
2023-02-07 01:49:16,,0.0,80.0,0.0,64.0,5.0,19.5,73.0,24.0,79.0,3135.42,2.963,3.0,50.510443,-84.8092822,2.963,109.79999999999995,14.0,13.0,109.79999999999995,2.94,2023,2,7,1,5.97,189.0
2023-02-07 01:49:17,,0.0,80.0,0.0,66.0,5.0,19.5,73.5,23.5,78.0,3138.4,3.52,3.0,50.5104453,-84.809326,3.52,109.79999999999995,14.0,13.0,109.79999999999995,3.97,2023,2,7,1,5.97,189.0
2023-02-07 01:49:18,,0.0,80.0,0.0,67.0,5.0,20.0,74.0,23.5,77.5,3142.0,3.175,3.0,50.5104521,-84.8093824,3.175,109.79999999999995,14.0,13.0,109.79999999999995,4.84,2023,2,7,1,5.97,189.0
2023-02-07 01:49:19,,13.0,80.0,5.0,69.0,5.0,20.0,74.0,23.5,76.5,3144.42,2.12,3.0,50.5104533,-84.8094167,2.12,109.79999999999995,14.0,13.0,109.79999999999995,5.06,2023,2,7,1,5.97,189.0
2023-02-07 01:49:20,,17.0,80.0,39.0,,5.0,20.0,74.5,23.0,75.5,3146.54,1.687,3.0,50.5104649,-84.8094391,1.687,109.79999999999995,14.0,13.0,109.79999999999995,4.37,2023,2,7,1,5.97,189.0
2023-02-07 01:49:21,,11.0,80.0,27.0,,5.0,20.0,75.0,23.0,74.5,3149.33,1.602,3.0,50.5104897,-84.8094556,1.602,109.79999999999995,14.0,13.0,109.79999999999995,3.17,2023,2,7,1,5.97,189.0
2023-02-07 01:49:22,,5.0,80.0,15.0,,5.0,,,,,3151.41,1.724,3.0,50.5104942,-84.8094896,1.724,109.79999999999995,14.0,13.0,109.79999999999995,2.1,2023,2,7,1,5.97,189.0
2023-02-07 01:49:23,,0.0,80.0,0.0,,5.0,,,,,3153.06,0.859,3.0,50.5105012,-84.8095144,0.859,109.79999999999995,14.0,13.0,109.79999999999995,1.39,2023,2,7,1,5.97,189.0
2023-02-07 01:49:40,,0.0,80.0,0.0,,5.0,,,,,3153.06,0.804,2.0,50.5105021,-84.8095642,0.804,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:41,,0.0,80.0,0.0,,5.0,,,,,3155.38,0.142,2.0,50.5104889,-84.8095907,0.142,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:42,,0.0,80.0,0.0,,5.0,,,,,3165.26,0.704,2.0,50.5104338,-84.8097055,0.704,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:43,,0.0,80.0,0.0,,5.0,,,,,3166.19,0.626,2.0,50.5104338,-84.8097211,0.626,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:44,,0.0,80.0,0.0,,5.0,,,,,3166.93,0.683,2.0,50.5104338,-84.80973,0.683,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:45,,0.0,80.0,0.0,,5.0,,,,,3167.74,1.016,2.0,50.5104338,-84.8097371,1.016,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:46,,0.0,80.0,0.0,,5.0,,,,,3167.74,1.138,2.0,50.5104338,-84.8097371,1.138,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:47,,0.0,80.0,0.0,,5.0,,,,,3167.74,0.843,2.0,50.5104338,-84.8097371,0.843,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
2023-02-07 01:49:48,,0.0,80.0,0.0,,5.0,,,,,3167.74,1.083,2.0,50.5104326,-84.809754,1.083,110.0,14.0,13.0,110.0,0.0,2023,2,7,1,5.97,189.0
