altitude,enhanced_altitude,timestamp,ascent,battery_soc,descent,distance,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
-7.600000000000023,-7.600000000000023,2023-01-28 18:21:45,0.0,39.0,0.0,0.0,7.228,2.0,-8.8,50.5087181,-84.8147888,7.228,,,,,,,,,,2023,1,28,18,2.94,252.0
-8.0,-8.0,2023-01-28 18:21:46,0.0,,0.0,7.1,7.229,2.0,-8.42,50.5087623,-84.8148773,7.229,14.0,,,,,,,,,2023,1,28,18,2.94,252.0
-8.600000000000023,-8.600000000000023,2023-01-28 18:21:47,0.0,,1.0,15.34,7.763,2.0,-7.99,50.5088089,-84.8149795,7.763,14.0,34.0,0.0,18.5,12.0,59.5,115.0,9.0,52.5,2023,1,28,18,2.94,252.0
-9.0,-9.0,2023-01-28 18:21:48,0.0,,1.0,23.48,7.793,2.0,-7.55,50.50885,-84.81508,7.793,14.0,33.0,0.0,21.0,29.0,67.5,62.0,5.0,49.0,2023,1,28,18,2.94,252.0
-9.399999999999977,-9.399999999999977,2023-01-28 18:21:49,0.0,,2.0,31.91,8.225,2.0,-7.19,50.5088953,-84.8151888,8.225,14.0,55.0,0.0,24.0,87.0,75.5,50.0,0.5,45.5,2023,1,28,18,2.94,252.0
-9.800000000000011,-9.800000000000011,2023-01-28 18:21:50,0.0,,3.0,40.43,8.429,2.0,-6.84,50.5089365,-84.8152983,8.429,14.0,78.0,0.0,21.5,60.0,69.5,84.0,10.0,42.0,2023,1,28,18,2.94,252.0
-10.0,-10.0,2023-01-28 18:21:51,0.0,,3.0,49.19,8.578,2.0,-6.52,50.5089773,-84.8154072,8.578,14.0,82.0,0.0,21.0,58.0,68.0,123.0,16.5,51.5,2023,1,28,18,2.94,252.0
-10.399999999999977,-10.399999999999977,2023-01-28 18:21:52,0.0,,3.0,58.02,8.558,2.0,-6.08,50.5090137,-84.8155255,8.558,14.0,84.0,0.0,23.0,59.0,75.5,149.0,21.0,66.0,2023,1,28,18,2.94,252.0
-10.800000000000011,-10.800000000000011,2023-01-28 18:21:53,0.0,,4.0,67.0,8.438,2.0,-5.49,50.5090546,-84.8156437,8.438,14.0,84.0,0.0,27.0,60.0,90.0,169.0,24.5,75.5,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:21:54,0.0,,4.0,75.8,8.434,2.0,-4.9,50.5091001,-84.8157531,8.434,14.0,83.0,0.0,30.0,61.0,92.5,189.0,23.0,72.5,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:21:55,0.0,,5.0,84.45,8.409,2.0,-4.23,50.5091503,-84.8158627,8.409,14.0,82.0,1.0,27.5,56.0,90.0,218.0,27.0,81.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:21:56,0.0,,5.0,92.95,8.398,2.0,-3.63,50.5092002,-84.8159715,8.398,14.0,83.0,1.0,26.0,56.0,86.0,234.0,29.5,87.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:21:57,0.0,,5.0,101.52,8.364,2.0,-3.18,50.5092454,-84.8160709,8.364,14.0,83.0,1.0,26.0,55.0,87.0,221.0,29.0,89.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:21:58,0.0,,5.0,110.27,8.211,2.0,-2.77,50.5092913,-84.8161809,8.211,14.0,82.0,1.0,27.0,54.0,94.5,217.0,27.5,88.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:21:59,0.0,,5.0,118.78,8.224,2.0,-2.35,50.5093365,-84.8162895,8.224,14.0,82.0,1.0,28.5,54.0,95.0,213.0,29.5,91.0,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:22:00,0.0,,5.0,127.18,8.189,2.0,-1.96,50.5093777,-84.8163991,8.189,14.0,81.0,2.0,29.5,56.0,95.5,212.0,31.5,93.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:22:01,0.0,,6.0,135.65,8.067,2.0,-1.63,50.5094232,-84.8165084,8.067,14.0,80.0,2.0,30.0,57.0,96.0,225.0,31.0,94.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:02,0.0,,6.0,143.67,7.929,2.0,-1.44,50.5094599,-84.8166093,7.929,14.0,79.0,2.0,29.0,55.0,96.5,231.0,29.5,93.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:03,0.0,,6.0,151.6,7.939,2.0,-1.37,50.5095052,-84.8167088,7.939,14.0,78.0,2.0,27.0,54.0,96.5,228.0,27.5,91.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:04,0.0,,6.0,159.78,8.04,2.0,-1.32,50.5095506,-84.8168087,8.04,14.0,78.0,3.0,29.5,57.0,96.5,225.0,27.5,91.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:05,0.0,,6.0,168.06,8.18,2.0,-1.2,50.5095959,-84.8169173,8.18,14.0,78.0,3.0,32.0,55.0,96.0,221.0,28.0,90.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:06,0.0,,6.0,176.3,8.013,2.0,-1.05,50.5096374,-84.8170189,8.013,14.0,79.0,3.0,32.5,54.0,97.0,219.0,28.5,90.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:07,0.0,,6.0,184.36,8.02,2.0,-0.56,50.509678,-84.8171182,8.02,14.0,80.0,3.0,30.5,52.0,92.0,217.0,29.5,91.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:08,0.0,,6.0,192.4,7.913,2.0,0.0,50.5097236,-84.8172186,7.913,14.0,86.0,3.0,27.0,52.0,80.5,214.0,30.5,91.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:09,0.0,,6.0,200.62,8.078,2.0,0.0,50.5097603,-84.8173285,8.078,14.0,88.0,4.0,23.0,54.0,77.0,218.0,27.5,88.0,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:22:10,0.0,,6.0,208.73,7.992,2.0,0.0,50.509801,-84.817437,7.992,14.0,88.0,4.0,19.5,54.0,76.5,220.0,25.0,83.5,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:22:11,0.0,,6.0,216.47,7.787,2.0,0.0,50.5098412,-84.8175263,7.787,14.0,88.0,4.0,20.0,54.0,78.0,217.0,24.0,78.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:12,0.0,,6.0,224.74,8.059,2.0,0.0,50.5098833,-84.8176382,8.059,14.0,88.0,4.0,22.5,54.0,81.0,211.0,23.5,74.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:13,0.0,,6.0,232.97,8.083,2.0,0.0,50.509924,-84.8177466,8.083,14.0,88.0,5.0,25.5,53.0,87.5,242.0,23.5,74.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:14,0.0,,6.0,241.24,8.079,2.0,0.0,50.5099603,-84.8178466,8.079,14.0,89.0,5.0,25.0,53.0,90.0,252.0,25.5,85.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:15,0.0,,6.0,249.26,7.987,2.0,0.0,50.5100058,-84.8179558,7.987,14.0,88.0,5.0,21.5,54.0,80.0,250.0,24.5,80.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:16,0.0,,6.0,257.27,7.852,2.0,0.0,50.5100468,-84.8180559,7.852,14.0,83.0,5.0,20.0,56.0,74.0,198.0,23.0,73.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:22:17,0.0,,6.0,265.02,7.75,2.0,0.0,50.5100868,-84.8181539,7.75,14.0,58.0,5.0,23.5,65.0,79.0,168.0,23.0,73.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:22:18,0.0,,6.0,273.13,7.409,2.0,0.0,50.5101242,-84.8182564,7.409,14.0,33.0,5.0,28.0,82.0,83.5,138.0,23.0,73.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:22:19,0.0,,6.0,280.5,7.431,2.0,0.0,50.5101603,-84.8183556,7.431,14.0,56.0,6.0,33.0,99.0,88.0,103.0,22.5,73.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:22:20,0.0,,6.0,288.24,7.453,2.0,0.0,50.5101925,-84.8184566,7.453,14.0,81.0,6.0,29.0,84.0,90.0,100.0,10.0,74.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:22:21,0.0,,6.0,295.97,7.545,2.0,0.0,50.5102288,-84.8185565,7.545,14.0,81.0,6.0,25.0,66.0,90.5,193.0,4.0,76.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:22:22,0.0,,6.0,303.83,7.682,2.0,0.0,50.5102651,-84.8186563,7.682,14.0,82.0,6.0,25.5,54.0,90.0,211.0,13.0,78.0,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:23,0.0,,6.0,311.63,7.713,2.0,0.0,50.5103017,-84.818766,7.713,14.0,83.0,6.0,26.0,50.0,89.5,218.0,22.5,80.0,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:24,0.0,,6.0,319.46,7.805,2.0,0.0,50.5103337,-84.8188664,7.805,14.0,84.0,7.0,23.5,51.0,82.5,219.0,29.5,89.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:25,0.0,,6.0,327.38,7.798,2.0,0.0,50.5103656,-84.8189757,7.798,14.0,85.0,7.0,24.0,54.0,85.5,202.0,31.5,92.5,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:26,0.0,,6.0,335.32,7.77,2.0,0.0,50.5103927,-84.8190842,7.77,14.0,85.0,7.0,22.5,53.0,80.0,184.0,29.5,88.5,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:27,0.0,,6.0,343.11,7.663,2.0,0.0,50.5104244,-84.8191842,7.663,14.0,84.0,7.0,17.5,53.0,62.0,154.0,25.5,81.0,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:28,0.0,,6.0,350.62,7.431,2.0,0.0,50.5104608,-84.8192843,7.431,14.0,62.0,7.0,16.0,54.0,59.0,130.0,25.5,81.0,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:29,0.0,,6.0,358.06,7.061,2.0,0.0,50.5104975,-84.8193761,7.061,14.0,39.0,7.0,12.5,40.0,52.0,106.0,22.0,71.5,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:30,0.0,,6.0,364.71,6.096,2.0,0.0,50.5105291,-84.8194665,6.096,14.0,15.0,7.0,8.5,27.0,45.0,82.0,18.5,61.0,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:31,0.0,,6.0,370.42,5.501,2.0,0.0,50.510561,-84.8195395,5.501,14.0,12.0,7.0,5.0,14.0,37.5,0.0,15.0,51.0,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:32,0.0,,6.0,375.58,4.754,2.0,0.0,50.5105839,-84.8196035,4.754,14.0,20.0,7.0,1.0,1.0,30.0,2.0,11.5,40.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:33,0.0,,6.0,379.94,3.583,2.0,0.0,50.5106067,-84.8196583,3.583,14.0,20.0,7.0,3.0,76.0,23.0,4.0,10.5,37.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:34,0.0,,6.0,383.02,2.642,2.0,0.0,50.5106246,-84.8196941,2.642,14.0,14.0,7.0,5.0,,,5.0,10.0,,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:35,0.0,,6.0,385.29,1.866,2.0,0.0,50.5106341,-84.8197221,1.866,14.0,8.0,7.0,4.5,,,4.0,8.5,,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:36,0.0,,6.0,386.84,1.409,2.0,0.0,50.5106432,-84.8197404,1.409,14.0,2.0,7.0,3.5,,,0.0,7.0,,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:22:37,0.0,,6.0,388.16,1.244,2.0,-0.08,50.5106522,-84.8197585,1.244,14.0,0.0,7.0,3.0,,,0.0,5.5,,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:38,0.0,,6.0,389.61,1.068,2.0,-0.1,50.5106614,-84.8197768,1.068,14.0,0.0,7.0,2.0,,,0.0,4.5,,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:22:39,0.0,,6.0,390.27,0.87,2.0,0.21,50.5106659,-84.8197859,0.87,14.0,0.0,7.0,1.5,,,0.0,3.0,,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:06,0.0,,6.0,391.06,1.375,1.0,0.0,50.5106705,-84.8198042,1.375,14.0,0.0,7.0,,,,0.0,,,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:07,0.0,,6.0,393.58,2.075,1.0,0.0,50.5106832,-84.8198295,2.075,14.0,0.0,7.0,,,,0.0,,,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:08,0.0,,6.0,396.45,2.98,1.0,0.0,50.5106932,-84.8198676,2.98,14.0,28.0,7.0,,,,52.0,,,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:09,0.0,,6.0,400.0,4.293,1.0,0.0,50.5107112,-84.8199127,4.293,14.0,48.0,7.0,,,,168.0,,,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:10,0.0,,6.0,404.31,5.314,1.0,0.0,50.5107316,-84.8199699,5.314,14.0,66.0,8.0,27.5,,95.5,270.0,36.5,99.5,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:11,0.0,,6.0,410.42,5.999,1.0,0.0,50.5107647,-84.8200467,5.999,14.0,82.0,8.0,26.0,37.0,91.0,356.0,35.0,99.0,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:12,0.0,,6.0,416.74,6.044,1.0,0.0,50.5107933,-84.8201317,6.044,14.0,88.0,9.0,24.5,34.0,86.5,426.0,33.0,98.5,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:13,0.0,,6.0,422.43,5.667,1.0,0.0,50.5108157,-84.8202121,5.667,14.0,69.0,9.0,22.5,31.0,82.0,382.0,31.5,98.5,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:14,0.0,,6.0,428.01,5.314,1.0,0.0,50.5108385,-84.8202853,5.314,14.0,51.0,9.0,21.0,24.0,77.5,337.0,29.5,98.0,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:15,0.0,,6.0,433.06,4.505,1.0,0.0,50.5108614,-84.8203495,4.505,14.0,32.0,9.0,19.5,15.0,73.0,293.0,28.0,97.5,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:23:16,0.0,,6.0,437.34,4.089,1.0,0.0,50.5108752,-84.8204136,4.089,14.0,25.0,9.0,22.5,6.0,80.0,215.0,29.0,98.0,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:23:17,0.0,,6.0,441.67,4.8,1.0,0.0,50.5108885,-84.8204668,4.8,14.0,40.0,10.0,25.5,23.0,87.0,150.0,30.0,98.5,2023,1,28,18,2.94,252.0
-11.399999999999977,-11.399999999999977,2023-01-28 18:23:18,0.0,,6.0,446.59,5.62,1.0,0.0,50.5108932,-84.8205366,5.62,14.0,76.0,10.0,28.5,40.0,94.0,220.0,31.0,98.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:23:19,0.0,,6.0,452.98,6.464,1.0,0.0,50.510889,-84.8206318,6.464,14.0,93.0,10.0,29.0,47.0,93.0,326.0,31.0,96.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:23:20,0.0,,6.0,459.48,6.665,1.0,0.0,50.5108755,-84.8207221,6.665,14.0,98.0,10.0,21.5,45.0,70.5,337.0,28.0,87.0,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:23:21,0.0,,6.0,465.3,5.521,2.0,0.0,50.5108573,-84.8208043,5.521,14.0,96.0,11.0,14.0,43.0,47.5,287.0,24.5,77.5,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:22,0.0,,6.0,470.53,5.085,2.0,0.0,50.5108391,-84.8208773,5.085,14.0,78.0,11.0,6.0,48.0,24.5,141.0,21.0,68.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:23,0.0,,6.0,475.87,5.41,2.0,0.0,50.5108164,-84.8209501,5.41,14.0,89.0,11.0,6.0,49.0,24.5,96.0,20.5,66.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:24,0.0,,6.0,481.07,5.31,2.0,0.0,50.5107801,-84.8210051,5.31,14.0,98.0,11.0,12.5,49.0,46.0,158.0,22.0,70.5,2023,1,28,18,2.94,252.0
-11.800000000000011,-11.800000000000011,2023-01-28 18:23:25,0.0,,6.0,486.34,5.179,2.0,0.0,50.5107484,-84.8210684,5.179,14.0,100.0,11.0,19.5,51.0,67.5,191.0,23.5,75.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:26,0.0,,6.0,491.99,5.607,2.0,0.0,50.510721,-84.8211411,5.607,14.0,95.0,11.0,20.5,58.0,71.0,191.0,20.0,67.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:23:27,0.0,,6.0,497.11,4.644,2.0,0.0,50.510689,-84.8212054,4.644,14.0,88.0,12.0,22.5,55.0,77.0,188.0,21.0,72.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:23:28,0.0,,6.0,502.98,5.832,2.0,0.0,50.5106572,-84.821278,5.832,14.0,80.0,12.0,24.5,55.0,83.0,226.0,23.0,79.5,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:29,0.0,,6.0,509.34,6.065,2.0,0.0,50.5106253,-84.8213599,6.065,14.0,82.0,12.0,27.0,57.0,89.5,245.0,25.5,87.0,2023,1,28,18,2.94,252.0
-12.600000000000023,-12.600000000000023,2023-01-28 18:23:30,0.0,,6.0,515.64,6.097,2.0,0.0,50.5105843,-84.8214329,6.097,14.0,83.0,12.0,29.5,56.0,95.5,252.0,28.0,95.0,2023,1,28,18,2.94,252.0
-12.800000000000011,-12.800000000000011,2023-01-28 18:23:31,0.0,,6.0,523.06,6.273,2.0,0.0,50.5105112,-84.8214763,6.273,14.0,83.0,13.0,27.0,54.0,92.5,255.0,26.0,88.5,2023,1,28,18,2.94,252.0
-12.800000000000011,-12.800000000000011,2023-01-28 18:23:32,0.0,,6.0,530.15,6.45,2.0,0.0,50.5104663,-84.8215598,6.45,14.0,84.0,13.0,25.5,54.0,88.5,244.0,26.0,85.0,2023,1,28,18,2.94,252.0
-12.800000000000011,-12.800000000000011,2023-01-28 18:23:33,0.0,,6.0,536.74,6.351,2.0,0.0,50.5104296,-84.8216422,6.351,14.0,94.0,13.0,26.5,52.0,88.5,242.0,28.5,87.5,2023,1,28,18,2.94,252.0
-12.800000000000011,-12.800000000000011,2023-01-28 18:23:34,0.0,,6.0,543.1,5.861,2.0,0.0,50.5103936,-84.8217143,5.861,14.0,94.0,13.0,27.0,50.0,96.5,259.0,29.0,88.5,2023,1,28,18,2.94,252.0
-12.600000000000023,-12.600000000000023,2023-01-28 18:23:35,0.0,,6.0,549.48,5.847,2.0,0.0,50.5103579,-84.8217943,5.847,14.0,94.0,14.0,26.5,58.0,94.0,264.0,28.0,86.0,2023,1,28,18,2.94,252.0
-12.600000000000023,-12.600000000000023,2023-01-28 18:23:36,0.0,,6.0,554.35,3.792,2.0,0.0,50.5103248,-84.8218518,3.792,14.0,94.0,14.0,26.0,58.0,92.0,226.0,27.5,84.0,2023,1,28,18,2.94,252.0
-12.600000000000023,-12.600000000000023,2023-01-28 18:23:37,0.0,,6.0,560.5,5.676,2.0,0.0,50.5102847,-84.8219231,5.676,14.0,94.0,14.0,25.5,57.0,89.5,217.0,26.5,81.5,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:38,0.0,,6.0,565.32,4.219,2.0,0.0,50.5102476,-84.8219701,4.219,14.0,95.0,14.0,25.5,57.0,89.5,224.0,26.5,82.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:23:39,0.0,,6.0,571.19,5.636,2.0,0.0,50.5101927,-84.822016,5.636,14.0,95.0,15.0,27.5,57.0,95.0,235.0,28.0,89.0,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:40,0.0,,6.0,577.12,5.893,2.0,0.0,50.5101339,-84.8220522,5.893,14.0,95.0,15.0,25.0,58.0,89.0,245.0,27.0,88.5,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:41,0.0,,6.0,584.54,7.022,2.0,0.0,50.5100566,-84.8220615,7.022,14.0,95.0,15.0,26.0,58.0,87.5,248.0,26.0,86.0,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:42,0.0,,6.0,591.73,7.185,2.0,0.0,50.5099795,-84.8220615,7.185,14.0,96.0,15.0,25.0,54.0,85.0,247.0,26.0,84.5,2023,1,28,18,2.94,252.0
-12.399999999999977,-12.399999999999977,2023-01-28 18:23:43,0.0,,6.0,599.19,7.365,3.0,0.0,50.5098976,-84.8220705,7.365,14.0,96.0,16.0,22.5,52.0,79.5,235.0,25.5,84.5,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:23:44,0.0,,6.0,606.04,6.987,3.0,0.0,50.5098381,-84.8221248,6.987,14.0,97.0,16.0,19.0,53.0,70.5,220.0,25.5,83.0,2023,1,28,18,2.94,252.0
-12.199999999999989,-12.199999999999989,2023-01-28 18:23:45,0.0,,6.0,612.92,6.863,3.0,0.0,50.5097878,-84.8222068,6.863,14.0,97.0,16.0,20.0,53.0,71.5,215.0,26.0,82.5,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:46,0.0,,6.0,620.55,7.449,3.0,0.0,50.5097421,-84.822289,7.449,14.0,98.0,16.0,21.0,54.0,72.5,215.0,27.0,81.5,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:47,0.0,,6.0,627.94,7.418,3.0,0.0,50.5096974,-84.8223874,7.418,14.0,99.0,16.0,22.0,54.0,73.5,218.0,27.0,80.5,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:48,0.0,,6.0,635.45,7.476,3.0,0.0,50.5096467,-84.8224709,7.476,14.0,100.0,17.0,20.5,56.0,72.0,202.0,23.5,72.5,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:49,0.0,,6.0,641.9,6.737,3.0,0.0,50.5096106,-84.8225428,6.737,14.0,99.0,17.0,21.5,60.0,75.0,186.0,24.5,78.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:50,0.0,,6.0,647.89,6.206,3.0,0.0,50.5095787,-84.8226247,6.206,14.0,99.0,17.0,23.0,58.0,78.5,199.0,25.0,78.0,2023,1,28,18,2.94,252.0
-12.0,-12.0,2023-01-28 18:23:51,0.0,,6.0,653.77,5.899,3.0,0.0,50.5095464,-84.8226987,5.899,14.0,98.0,17.0,25.0,57.0,82.0,216.0,25.5,76.5,2023,1,28,18,2.94,252.0
-11.600000000000023,-11.600000000000023,2023-01-28 18:23:52,0.0,,6.0,659.69,5.921,3.0,0.0,50.5095192,-84.8227712,5.921,14.0,97.0,17.0,26.0,55.0,84.5,226.0,26.0,75.5,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:23:53,0.0,,6.0,666.05,6.252,3.0,0.0,50.5094965,-84.822862,6.252,14.0,97.0,18.0,23.5,54.0,82.0,236.0,26.0,78.5,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:54,0.0,,6.0,671.78,5.888,3.0,0.0,50.5094737,-84.8229348,5.888,14.0,97.0,18.0,21.0,52.0,79.0,246.0,25.5,82.0,2023,1,28,18,2.94,252.0
-10.800000000000011,-10.800000000000011,2023-01-28 18:23:55,0.0,,6.0,677.62,5.854,3.0,0.0,50.5094556,-84.8230163,5.854,14.0,97.0,18.0,22.0,57.0,82.5,236.0,25.5,82.5,2023,1,28,18,2.94,252.0
-10.600000000000023,-10.600000000000023,2023-01-28 18:23:56,0.0,,6.0,685.12,7.082,3.0,0.0,50.5094237,-84.8231168,7.082,14.0,96.0,18.0,24.0,57.0,87.0,234.0,24.0,80.5,2023,1,28,18,2.94,252.0
-10.600000000000023,-10.600000000000023,2023-01-28 18:23:57,0.0,,6.0,692.74,7.501,3.0,0.0,50.5093967,-84.8232155,7.501,14.0,95.0,19.0,26.0,57.0,88.5,234.0,23.0,79.0,2023,1,28,18,2.94,252.0
-10.800000000000011,-10.800000000000011,2023-01-28 18:23:58,0.0,,6.0,699.33,6.749,3.0,0.0,50.5093599,-84.8232992,6.749,14.0,94.0,19.0,26.5,57.0,86.0,234.0,25.0,83.0,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:23:59,0.0,,6.0,705.51,6.327,3.0,0.0,50.5093326,-84.8233809,6.327,14.0,93.0,19.0,20.0,54.0,74.0,230.0,26.0,84.5,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:24:00,0.0,,6.0,711.81,6.395,3.0,0.0,50.5093101,-84.8234708,6.395,14.0,92.0,19.0,20.5,52.0,72.5,225.0,26.0,84.5,2023,1,28,18,2.94,252.0
-11.199999999999989,-11.199999999999989,2023-01-28 18:24:01,0.0,,6.0,718.04,6.271,3.0,0.0,50.5092921,-84.8235606,6.271,14.0,92.0,20.0,25.0,51.0,85.0,224.0,25.5,83.0,2023,1,28,18,2.94,252.0
-11.0,-11.0,2023-01-28 18:24:02,0.0,,6.0,724.25,6.211,3.0,0.0,50.5092694,-84.823643,6.211,14.0,93.0,20.0,28.5,52.0,96.5,238.0,23.5,81.0,2023,1,28,18,2.94,252.0
-10.800000000000011,-10.800000000000011,2023-01-28 18:24:03,0.0,,6.0,733.0,8.121,3.0,0.0,50.5092598,-84.8237712,8.121,14.0,94.0,20.0,26.5,53.0,87.0,240.0,21.5,81.0,2023,1,28,18,2.94,252.0
