altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_right_balance,power,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
4.600000000000023,64.76,4.600000000000023,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:34:59,0.0,,7.0,1.0,0.0,0.0,23.0,12.0,11.0,47.0,6.0,92.0,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,64.76,4.600000000000023,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:35:00,0.0,,2.0,1.0,0.0,0.0,22.0,0.0,13.0,54.5,10.0,90.5,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,64.76,4.600000000000023,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:35:01,0.0,,0.0,1.0,0.0,0.0,22.0,0.0,15.0,61.5,14.0,89.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,64.76,4.800000000000011,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:35:02,0.0,,0.0,1.0,0.0,0.0,21.0,0.0,17.0,69.0,18.5,87.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,64.76,4.800000000000011,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:35:03,0.0,,0.0,1.0,0.0,0.0,20.0,0.0,19.0,76.5,22.5,86.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,64.76,4.800000000000011,0.0,3,50.5269589,-84.7829857,0.0,2022-08-23 14:35:04,0.0,,0.0,1.0,0.0,0.0,19.0,0.0,21.0,84.0,26.5,84.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,66.19,4.800000000000011,3.165,3,50.5269605,-84.7830823,3.165,2022-08-23 14:35:08,0.0,,77.0,1.0,0.0,0.0,37.0,294.0,27.5,93.5,29.0,98.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,71.26,4.800000000000011,4.56,3,50.5269742,-84.7831498,4.56,2022-08-23 14:35:09,0.0,,85.0,1.0,0.0,0.0,39.0,299.0,25.0,87.0,28.5,96.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,78.03,4.800000000000011,6.23,3,50.5269908,-84.7832435,6.23,2022-08-23 14:35:10,0.0,,86.0,1.0,0.0,0.0,42.0,248.0,23.0,81.0,28.5,95.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,85.3,4.800000000000011,6.998,3,50.5270015,-84.7833503,6.998,2022-08-23 14:35:11,0.0,,84.0,1.0,0.0,0.0,45.0,227.0,26.5,82.5,27.0,90.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,92.86,4.800000000000011,7.414,3,50.5270014,-84.7834593,7.414,2022-08-23 14:35:12,0.0,,82.0,2.0,0.0,0.0,47.0,217.0,27.5,84.0,26.5,88.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,101.59,4.800000000000011,8.406,3,50.527003,-84.7835871,8.406,2022-08-23 14:35:13,0.0,,83.0,2.0,0.0,0.0,48.0,211.0,24.0,81.5,26.0,87.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,110.93,4.800000000000011,9.11,3,50.5270106,-84.783724,9.11,2022-08-23 14:35:14,0.0,,84.0,2.0,0.0,0.0,47.0,186.0,17.0,66.5,25.0,83.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,120.94,4.800000000000011,9.783,3,50.5269983,-84.7838659,9.783,2022-08-23 14:35:15,0.0,,86.0,2.0,0.0,0.0,45.0,180.0,21.0,77.5,25.5,80.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,132.83,4.800000000000011,11.364,3,50.5269571,-84.7840243,11.364,2022-08-23 14:35:16,0.0,,89.0,2.0,0.0,0.0,43.0,222.0,26.0,90.5,28.0,83.0,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,145.01,4.800000000000011,11.986,3,50.52691,-84.7841884,11.986,2022-08-23 14:35:17,0.0,,92.0,3.0,0.0,0.0,40.0,280.0,27.0,95.0,30.0,85.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,154.18,4.800000000000011,10.383,3,50.5268812,-84.7843148,10.383,2022-08-23 14:35:18,0.0,,96.0,3.0,0.0,0.0,46.0,324.0,25.0,93.0,29.0,86.5,22.0,,2022,8,23,14,0.76,203.0
4.800000000000011,163.72,4.800000000000011,9.616,3,50.5268611,-84.784451,9.616,2022-08-23 14:35:19,0.0,,95.0,3.0,0.0,0.0,56.0,321.0,26.0,94.5,25.0,90.0,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,172.57,4.600000000000023,8.705,3,50.5268451,-84.7845792,8.705,2022-08-23 14:35:20,0.0,,96.0,4.0,0.0,0.0,54.0,316.0,26.0,92.5,25.0,90.0,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,180.06,4.600000000000023,7.808,3,50.526819,-84.7846829,7.808,2022-08-23 14:35:21,0.0,,99.0,4.0,0.0,0.0,52.0,303.0,23.5,84.0,22.5,86.5,22.0,,2022,8,23,14,0.76,203.0
4.600000000000023,187.58,4.600000000000023,7.596,3,50.5267903,-84.7847828,7.596,2022-08-23 14:35:22,0.0,,100.0,4.0,0.0,0.0,50.0,302.0,23.0,80.5,25.5,87.0,22.0,,2022,8,23,14,0.76,203.0
4.399999999999977,195.32,4.399999999999977,7.698,3,50.5267569,-84.7848828,7.698,2022-08-23 14:35:23,0.0,,103.0,5.0,0.0,0.0,48.0,335.0,24.5,85.5,31.5,92.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,203.85,4.199999999999989,8.295,3,50.5267172,-84.7849958,8.295,2022-08-23 14:35:24,0.0,,106.0,5.0,0.0,0.0,47.0,385.0,27.0,96.0,30.5,96.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,213.11,4.199999999999989,9.061,3,50.5266827,-84.7851254,9.061,2022-08-23 14:35:25,0.0,,92.0,5.0,0.0,0.0,46.0,383.0,26.0,95.0,30.5,96.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,222.1,4.199999999999989,9.007,3,50.526657,-84.7852494,9.007,2022-08-23 14:35:26,0.0,,61.0,5.0,0.0,0.0,45.0,333.0,25.0,92.5,30.0,96.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,232.29,4.199999999999989,9.889,3,50.5266587,-84.7853931,9.889,2022-08-23 14:35:27,0.0,,30.0,5.0,0.0,0.0,43.0,282.0,25.0,89.5,29.5,96.0,22.0,,2022,8,23,14,0.76,203.0
4.199999999999989,241.03,4.199999999999989,9.037,3,50.526697,-84.7854988,9.037,2022-08-23 14:35:28,0.0,,0.0,5.0,0.0,0.0,42.0,0.0,24.5,87.0,29.0,96.5,22.0,,2022,8,23,14,0.76,203.0
4.0,248.43,4.0,7.906,3,50.5267581,-84.7855672,7.906,2022-08-23 14:35:29,0.0,,71.0,5.0,0.0,0.0,41.0,50.0,24.0,84.0,28.5,96.5,22.0,,2022,8,23,14,0.76,203.0
3.8000000000000114,257.0,3.8000000000000114,8.368,3,50.5268382,-84.7856248,8.368,2022-08-23 14:35:30,0.0,,98.0,6.0,0.0,0.0,40.0,142.0,23.5,81.5,28.0,96.5,22.0,,2022,8,23,14,0.76,203.0
3.8000000000000114,266.53,3.8000000000000114,9.188,3,50.526932,-84.7856862,9.188,2022-08-23 14:35:31,0.0,,92.0,6.0,0.0,0.0,44.0,219.0,22.0,77.0,28.0,94.0,22.0,,2022,8,23,14,0.76,203.0
3.6000000000000227,276.16,3.6000000000000227,9.509,3,50.5270252,-84.7857504,9.509,2022-08-23 14:35:32,0.0,,60.0,6.0,0.0,0.0,47.0,224.0,21.5,75.0,27.5,90.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,285.02,3.3999999999999773,9.042,3,50.5271097,-84.7858016,9.042,2022-08-23 14:35:33,0.0,,40.0,6.0,0.0,0.0,47.0,113.0,29.0,82.0,27.5,90.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,294.09,3.3999999999999773,9.078,3,50.5271971,-84.785859,9.078,2022-08-23 14:35:34,0.0,,31.0,6.0,0.0,0.0,46.0,89.0,17.0,89.5,16.5,94.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,303.33,3.1999999999999886,9.189,3,50.5272855,-84.7859229,9.189,2022-08-23 14:35:35,0.0,,56.0,6.0,0.0,0.0,46.0,32.0,5.5,96.5,5.5,98.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,312.1,3.1999999999999886,8.869,3,50.5273692,-84.7859808,8.869,2022-08-23 14:35:36,0.0,,99.0,6.0,0.0,0.0,46.0,94.0,4.0,93.0,6.0,98.5,22.0,,2022,8,23,14,0.76,203.0
3.0,320.95,3.0,8.863,3,50.5274572,-84.7860292,8.863,2022-08-23 14:35:37,0.0,,82.0,6.0,0.0,0.0,46.0,125.0,12.0,80.0,17.5,96.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,329.79,2.8000000000000114,8.845,3,50.5275419,-84.7860869,8.845,2022-08-23 14:35:38,0.0,,60.0,6.0,0.0,0.0,46.0,127.0,19.5,67.0,28.5,94.0,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,336.68,2.8000000000000114,7.359,3,50.5275964,-84.7861568,7.359,2022-08-23 14:35:39,0.0,,37.0,7.0,0.0,0.0,45.0,128.0,24.5,73.5,26.0,86.5,22.0,,2022,8,23,14,0.76,203.0
2.6000000000000227,343.61,2.6000000000000227,7.104,3,50.5276127,-84.7862526,7.104,2022-08-23 14:35:40,0.0,,96.0,7.0,0.0,0.0,45.0,122.0,29.0,80.0,23.5,79.0,22.0,,2022,8,23,14,0.76,203.0
2.6000000000000227,351.97,2.6000000000000227,8.028,3,50.5276082,-84.7863684,8.028,2022-08-23 14:35:41,0.0,,77.0,7.0,0.0,0.0,38.0,264.0,33.5,86.5,21.0,71.5,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,361.97,2.3999999999999773,9.452,3,50.5275898,-84.7865127,9.452,2022-08-23 14:35:42,0.0,,82.0,7.0,0.0,0.0,45.0,253.0,33.0,85.5,15.0,68.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,372.41,2.3999999999999773,10.262,3,50.5275794,-84.7866659,10.262,2022-08-23 14:35:43,0.0,,87.0,7.0,0.0,0.0,53.0,242.0,19.5,66.5,0.5,76.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,381.94,2.1999999999999886,9.706,3,50.5275659,-84.7868017,9.706,2022-08-23 14:35:44,0.0,,92.0,8.0,0.0,0.0,32.0,231.0,18.0,62.0,20.5,84.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,391.32,2.1999999999999886,9.425,3,50.5275476,-84.7869356,9.425,2022-08-23 14:35:45,0.0,,95.0,8.0,0.0,0.0,41.0,218.0,20.5,70.5,26.5,89.5,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,400.46,2.1999999999999886,9.221,3,50.5275294,-84.7870663,9.221,2022-08-23 14:35:46,0.0,,96.0,8.0,0.0,0.0,44.0,210.0,24.5,82.5,29.0,94.5,22.0,,2022,8,23,14,0.76,203.0
2.0,409.49,2.0,9.078,3,50.5275081,-84.7871938,9.078,2022-08-23 14:35:47,0.0,,98.0,8.0,0.0,0.0,47.0,250.0,27.0,90.5,30.0,97.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,418.8,2.1999999999999886,9.225,3,50.5275005,-84.7873268,9.225,2022-08-23 14:35:48,0.0,,98.0,9.0,0.0,0.0,48.0,252.0,26.0,88.0,28.5,94.5,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,428.92,2.1999999999999886,9.871,3,50.5275005,-84.7874707,9.871,2022-08-23 14:35:49,0.0,,99.0,9.0,0.0,0.0,42.0,253.0,25.5,86.0,27.0,91.5,22.0,,2022,8,23,14,0.76,203.0
2.0,438.98,2.0,10.038,3,50.5274882,-84.787617,10.038,2022-08-23 14:35:50,0.0,,98.0,9.0,0.0,0.0,41.0,252.0,25.0,85.0,26.0,89.5,22.0,,2022,8,23,14,0.76,203.0
2.0,448.57,2.0,9.725,3,50.5274701,-84.7877557,9.725,2022-08-23 14:35:51,0.0,,71.0,9.0,0.0,0.0,42.0,167.0,25.0,85.5,26.0,88.5,22.0,,2022,8,23,14,0.76,203.0
2.0,458.3,2.0,9.705,3,50.5274548,-84.7878934,9.705,2022-08-23 14:35:52,0.0,,90.0,9.0,0.0,0.0,42.0,163.0,25.0,86.0,26.0,87.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,468.48,2.1999999999999886,10.062,3,50.5274443,-84.7880357,10.062,2022-08-23 14:35:53,0.0,,100.0,10.0,0.0,0.0,43.0,183.0,24.5,86.5,26.0,86.0,22.0,,2022,8,23,14,0.76,203.0
2.0,478.46,2.0,9.998,3,50.5274291,-84.7881812,9.998,2022-08-23 14:35:54,0.0,,101.0,10.0,0.0,0.0,44.0,287.0,24.5,87.0,26.0,85.0,22.0,,2022,8,23,14,0.76,203.0
2.0,488.16,2.0,9.775,3,50.5274047,-84.788321,9.775,2022-08-23 14:35:55,0.0,,89.0,10.0,0.0,0.0,46.0,278.0,24.5,87.0,26.0,84.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,497.42,1.8000000000000114,9.412,3,50.5273776,-84.78845,9.412,2022-08-23 14:35:56,0.0,,43.0,10.0,0.0,0.0,45.0,270.0,26.5,88.5,25.0,82.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,506.36,1.8000000000000114,9.068,3,50.5273472,-84.7885719,9.068,2022-08-23 14:35:57,0.0,,88.0,10.0,0.0,0.0,43.0,152.0,32.5,92.0,22.5,78.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,515.19,1.8000000000000114,8.893,3,50.5273154,-84.78869,8.893,2022-08-23 14:35:58,0.0,,101.0,11.0,0.0,0.0,41.0,192.0,27.0,82.5,22.0,79.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,523.87,1.8000000000000114,8.732,3,50.5272865,-84.7888083,8.732,2022-08-23 14:35:59,0.0,,84.0,11.0,0.0,0.0,40.0,206.0,22.0,73.0,21.5,80.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,532.16,1.8000000000000114,8.488,3,50.5272597,-84.7889245,8.488,2022-08-23 14:36:00,0.0,,55.0,11.0,0.0,0.0,39.0,190.0,24.0,74.0,21.0,78.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,540.46,1.8000000000000114,8.254,3,50.527229,-84.7890386,8.254,2022-08-23 14:36:01,0.0,,29.0,11.0,0.0,0.0,38.0,111.0,32.5,83.5,20.5,74.0,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,548.33,1.8000000000000114,8.05,3,50.5271884,-84.7891349,8.05,2022-08-23 14:36:02,0.0,,84.0,11.0,0.0,0.0,41.0,204.0,40.0,93.0,19.0,70.5,22.0,,2022,8,23,14,0.76,203.0
1.8000000000000114,556.81,1.8000000000000114,8.352,3,50.5271367,-84.7892384,8.352,2022-08-23 14:36:03,0.0,,80.0,12.0,0.0,0.0,51.0,259.0,26.5,92.5,3.0,77.5,22.0,,2022,8,23,14,0.76,203.0
2.0,565.56,2.0,8.58,3,50.5270783,-84.7893367,8.58,2022-08-23 14:36:04,0.0,,61.0,12.0,0.0,0.0,30.0,304.0,17.0,71.5,9.0,85.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,574.17,2.1999999999999886,8.599,3,50.5270222,-84.7894339,8.599,2022-08-23 14:36:05,0.0,,44.0,12.0,0.0,0.0,9.0,389.0,9.0,46.0,20.0,92.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,581.96,2.1999999999999886,8.53,3,50.5269698,-84.7895251,8.53,2022-08-23 14:36:06,0.0,,60.0,13.0,0.0,0.0,32.0,328.0,10.0,45.5,27.5,97.0,22.0,,2022,8,23,14,0.76,203.0
2.1999999999999886,591.19,2.1999999999999886,8.866,3,50.526903,-84.7896229,8.866,2022-08-23 14:36:07,0.0,,75.0,13.0,0.0,0.0,64.0,350.0,32.0,98.0,27.5,97.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,601.19,2.3999999999999773,9.351,3,50.526831,-84.7897313,9.351,2022-08-23 14:36:08,0.0,,91.0,14.0,0.0,0.0,42.0,372.0,28.0,95.0,27.5,96.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,610.9,2.3999999999999773,9.626,3,50.5267657,-84.7898406,9.626,2022-08-23 14:36:09,0.0,,100.0,14.0,0.0,0.0,50.0,392.0,28.0,95.0,27.0,95.5,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,620.46,2.3999999999999773,9.589,3,50.526702,-84.7899499,9.589,2022-08-23 14:36:10,0.0,,103.0,14.0,0.0,0.0,43.0,405.0,27.0,88.5,27.0,95.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,629.75,2.3999999999999773,9.347,3,50.5266506,-84.790059,9.347,2022-08-23 14:36:11,0.0,,103.0,15.0,0.0,0.0,42.0,297.0,25.5,80.5,26.5,95.5,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,638.85,2.3999999999999773,9.027,3,50.526602,-84.7901745,9.027,2022-08-23 14:36:12,0.0,,103.0,15.0,0.0,0.0,45.0,271.0,24.5,83.5,26.5,95.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,647.75,2.3999999999999773,8.839,3,50.526558,-84.7902929,8.839,2022-08-23 14:36:13,0.0,,103.0,15.0,0.0,0.0,46.0,259.0,24.5,82.0,25.0,84.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,656.6,2.3999999999999773,8.79,3,50.5265172,-84.7904108,8.79,2022-08-23 14:36:14,0.0,,103.0,15.0,0.0,0.0,46.0,254.0,24.0,80.5,25.0,83.5,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,665.3,2.3999999999999773,8.512,3,50.5264823,-84.7905233,8.512,2022-08-23 14:36:15,0.0,,102.0,16.0,0.0,0.0,47.0,238.0,23.5,79.0,25.5,85.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,673.94,2.3999999999999773,8.525,3,50.5264476,-84.7906379,8.525,2022-08-23 14:36:16,0.0,,101.0,16.0,0.0,0.0,48.0,210.0,23.0,77.0,25.0,84.5,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,682.58,2.3999999999999773,8.693,3,50.5264086,-84.7907549,8.693,2022-08-23 14:36:17,0.0,,99.0,16.0,0.0,0.0,48.0,209.0,22.5,74.5,23.0,80.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,691.51,2.3999999999999773,8.438,3,50.5263671,-84.7908687,8.438,2022-08-23 14:36:18,0.0,,79.0,16.0,0.0,0.0,49.0,177.0,20.5,75.0,23.0,80.0,22.0,,2022,8,23,14,0.76,203.0
2.3999999999999773,699.84,2.3999999999999773,8.101,3,50.5263321,-84.7909783,8.101,2022-08-23 14:36:19,0.0,,54.0,16.0,0.0,0.0,55.0,138.0,16.5,71.5,23.0,79.5,22.0,,2022,8,23,14,0.76,203.0
2.6000000000000227,708.05,2.6000000000000227,7.796,3,50.5263005,-84.7910928,7.796,2022-08-23 14:36:20,0.0,,29.0,16.0,0.0,0.0,62.0,98.0,12.5,67.5,23.0,78.5,22.0,,2022,8,23,14,0.76,203.0
2.6000000000000227,716.07,2.6000000000000227,7.55,3,50.5262655,-84.7911993,7.55,2022-08-23 14:36:21,0.0,,4.0,16.0,0.0,0.0,69.0,0.0,8.5,63.0,23.5,78.0,22.0,,2022,8,23,14,0.76,203.0
2.6000000000000227,723.24,2.6000000000000227,7.031,3,50.5262383,-84.7912931,7.031,2022-08-23 14:36:22,0.0,,11.0,16.0,0.0,0.0,76.0,19.0,4.5,59.0,23.5,77.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,729.16,2.8000000000000114,6.409,3,50.5262094,-84.7913721,6.409,2022-08-23 14:36:23,0.0,,20.0,16.0,0.0,0.0,83.0,43.0,0.5,55.0,23.5,76.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,735.3,2.8000000000000114,6.097,3,50.5261805,-84.7914513,6.097,2022-08-23 14:36:24,0.0,,49.0,16.0,0.0,0.0,90.0,65.0,8.5,51.0,23.5,76.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,741.54,2.8000000000000114,5.984,3,50.5261531,-84.7915334,5.984,2022-08-23 14:36:25,0.0,,76.0,16.0,0.0,0.0,51.0,80.0,15.0,51.5,23.5,76.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,747.36,2.8000000000000114,5.692,3,50.5261289,-84.7916091,5.692,2022-08-23 14:36:26,0.0,,55.0,16.0,0.0,0.0,31.0,77.0,17.0,55.5,23.0,74.5,22.0,,2022,8,23,14,0.76,203.0
2.8000000000000114,752.74,2.8000000000000114,5.272,3,50.5261061,-84.7916821,5.272,2022-08-23 14:36:27,0.0,,34.0,16.0,0.0,0.0,33.0,74.0,18.0,58.5,21.5,69.0,22.0,,2022,8,23,14,0.76,203.0
3.0,757.4,3.0,4.615,3,50.5260835,-84.7917423,4.615,2022-08-23 14:36:28,0.0,,14.0,16.0,0.0,0.0,36.0,70.0,18.5,61.5,19.5,63.5,22.0,,2022,8,23,14,0.76,203.0
3.0,761.02,3.0,3.658,3,50.5260638,-84.7917847,3.658,2022-08-23 14:36:29,0.0,,0.0,16.0,0.0,0.0,38.0,0.0,19.5,64.0,18.0,58.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,763.55,3.1999999999999886,2.591,3,50.5260517,-84.7918211,2.591,2022-08-23 14:36:30,0.0,,0.0,16.0,0.0,0.0,40.0,0.0,20.0,67.0,16.0,53.0,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,765.02,3.1999999999999886,1.801,4,50.5260487,-84.7918453,1.801,2022-08-23 14:36:31,0.0,,0.0,16.0,0.0,0.0,42.0,0.0,21.0,70.0,14.5,47.5,22.0,,2022,8,23,14,0.76,203.0
3.1999999999999886,765.38,3.1999999999999886,0.523,4,50.5260518,-84.7918573,0.523,2022-08-23 14:36:32,0.0,,0.0,16.0,0.0,0.0,45.0,0.0,21.5,73.0,13.0,42.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,768.46,3.3999999999999773,3.836,2,50.5260039,-84.7919298,3.836,2022-08-23 14:36:44,1.0,,81.0,16.0,0.0,0.0,44.0,356.0,23.5,94.0,27.0,96.0,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,774.02,3.3999999999999773,4.639,2,50.5259694,-84.7919916,4.639,2022-08-23 14:36:45,1.0,,92.0,17.0,0.0,0.0,44.0,416.0,24.0,94.5,27.5,96.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,780.41,3.3999999999999773,5.238,2,50.5259361,-84.7920707,5.238,2022-08-23 14:36:46,1.0,,98.0,17.0,0.0,0.0,40.0,444.0,24.0,94.5,28.0,96.5,22.0,,2022,8,23,14,0.76,203.0
3.3999999999999773,787.44,3.3999999999999773,5.7,3,50.5259042,-84.792165,5.7,2022-08-23 14:36:47,1.0,,99.0,18.0,0.0,0.0,36.0,415.0,24.5,95.0,28.5,97.0,22.0,,2022,8,23,14,0.76,203.0
