altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,battery_soc,grade,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,temperature,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
50.39999999999998,0.0,50.39999999999998,7.496,2,103,50.3905726,-84.4794118,7.496,2022-05-17 22:59:02,,,,,,,,,,,2022,5,17,22,2.55,132.0
50.200000000000045,5.29,50.200000000000045,7.48,2,103,50.3906084,-84.4793525,7.48,2022-05-17 22:59:03,31.0,-1.73,,,,,,,,,2022,5,17,22,2.55,132.0
50.0,12.1,50.0,7.604,2,102,50.3906548,-84.4792765,7.604,2022-05-17 22:59:04,,-1.77,90.0,21.0,57.0,70.5,14.0,0.0,20.0,,2022,5,17,22,2.55,132.0
50.0,20.29,50.0,7.854,2,101,50.3907103,-84.4791846,7.854,2022-05-17 22:59:05,,-1.94,33.0,8.0,43.0,32.5,159.0,17.0,20.0,67.0,2022,5,17,22,2.55,132.0
49.799999999999955,28.54,49.799999999999955,8.048,2,101,50.3907646,-84.4790903,8.048,2022-05-17 22:59:06,,-2.0,67.0,25.0,53.0,71.5,208.0,22.0,20.0,78.0,2022,5,17,22,2.55,132.0
49.799999999999955,36.87,49.799999999999955,8.114,2,100,50.3908193,-84.4789951,8.114,2022-05-17 22:59:07,,-1.81,94.0,35.0,61.0,97.0,189.0,23.5,19.0,83.0,2022,5,17,22,2.55,132.0
49.799999999999955,45.07,49.799999999999955,8.215,2,101,50.3908737,-84.4789018,8.215,2022-05-17 22:59:08,,-1.53,93.0,32.0,60.0,91.5,134.0,24.0,19.0,82.5,2022,5,17,22,2.55,132.0
49.60000000000002,53.64,49.60000000000002,8.238,2,101,50.3909275,-84.4788015,8.238,2022-05-17 22:59:09,,-1.13,91.0,28.5,59.0,85.5,80.0,24.5,19.0,82.0,2022,5,17,22,2.55,132.0
49.39999999999998,62.23,49.39999999999998,8.147,2,101,50.3909801,-84.4786996,8.147,2022-05-17 22:59:10,,-0.92,90.0,25.0,58.0,80.0,25.0,25.0,19.0,81.5,2022,5,17,22,2.55,132.0
49.200000000000045,70.52,49.200000000000045,8.129,2,102,50.3910327,-84.4786027,8.129,2022-05-17 22:59:11,,-1.17,0.0,23.5,57.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
48.60000000000002,79.21,48.60000000000002,8.422,2,101,50.3910881,-84.4785017,8.422,2022-05-17 22:59:12,,-1.61,0.0,23.5,56.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
48.0,88.49,48.0,9.021,2,102,50.3911467,-84.4783932,9.021,2022-05-17 22:59:13,,-2.54,0.0,23.5,55.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
47.60000000000002,98.26,47.60000000000002,9.496,2,102,50.3912099,-84.4782805,9.496,2022-05-17 22:59:14,,-3.91,0.0,23.5,54.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
47.200000000000045,108.4,47.200000000000045,9.763,2,102,50.3912782,-84.4781664,9.763,2022-05-17 22:59:15,,-4.73,0.0,23.5,53.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
46.60000000000002,119.11,46.60000000000002,10.254,2,102,50.3913496,-84.4780451,10.254,2022-05-17 22:59:16,,-5.1,0.0,23.5,52.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
45.799999999999955,130.52,45.799999999999955,10.974,2,102,50.3914237,-84.4779137,10.974,2022-05-17 22:59:17,,-5.8,0.0,23.5,51.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
44.799999999999955,142.17,44.799999999999955,11.487,2,102,50.3914977,-84.477778,11.487,2022-05-17 22:59:18,,-6.58,0.0,23.5,50.0,77.5,0.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
44.0,154.2,44.0,11.857,2,102,50.3915725,-84.4776362,11.857,2022-05-17 22:59:19,,-7.07,57.0,23.5,50.0,77.5,146.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
43.0,166.62,43.0,12.353,2,101,50.3916502,-84.4774902,12.353,2022-05-17 22:59:20,,-7.66,93.0,23.5,50.0,77.5,179.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
41.60000000000002,179.39,41.60000000000002,12.817,2,101,50.3917315,-84.4773416,12.817,2022-05-17 22:59:21,,-7.5,97.0,23.5,50.0,77.5,151.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
40.60000000000002,192.35,40.60000000000002,13.21,2,102,50.3918141,-84.4771909,13.21,2022-05-17 22:59:22,,-7.37,97.0,23.5,50.0,77.5,92.0,25.5,19.0,81.5,2022,5,17,22,2.55,132.0
39.60000000000002,205.97,39.60000000000002,13.849,2,101,50.3919015,-84.4770329,13.849,2022-05-17 22:59:23,,-7.68,84.0,16.5,36.0,57.5,58.0,22.0,19.0,72.5,2022,5,17,22,2.55,132.0
38.39999999999998,220.3,38.39999999999998,14.639,2,101,50.3919947,-84.4768681,14.639,2022-05-17 22:59:24,,-7.56,67.0,8.0,19.0,32.5,30.0,17.5,19.0,61.5,2022,5,17,22,2.55,132.0
36.799999999999955,235.74,36.799999999999955,15.448,3,101,50.3920975,-84.476693,15.448,2022-05-17 22:59:25,,-7.68,57.0,6.5,20.0,27.5,35.0,16.5,19.0,58.5,2022,5,17,22,2.55,132.0
35.200000000000045,252.37,35.200000000000045,15.993,3,100,50.3922108,-84.4765072,15.993,2022-05-17 22:59:26,,-9.13,52.0,11.0,37.0,39.0,69.0,18.0,19.0,62.0,2022,5,17,22,2.55,132.0
34.200000000000045,269.0,34.200000000000045,16.224,3,100,50.3923239,-84.4763211,16.224,2022-05-17 22:59:27,,-10.12,47.0,15.5,54.0,51.0,103.0,19.5,19.0,65.5,2022,5,17,22,2.55,132.0
33.60000000000002,285.24,33.60000000000002,16.246,3,101,50.3924303,-84.4761352,16.246,2022-05-17 22:59:28,,-9.26,42.0,20.0,71.0,62.5,137.0,21.0,19.0,69.5,2022,5,17,22,2.55,132.0
32.60000000000002,301.49,32.60000000000002,16.099,3,101,50.3925333,-84.4759457,16.099,2022-05-17 22:59:29,,-8.48,38.0,24.5,88.0,74.5,171.0,22.5,19.0,73.0,2022,5,17,22,2.55,132.0
31.600000000000023,317.86,31.600000000000023,16.093,3,100,50.3926355,-84.475753,16.093,2022-05-17 22:59:30,,-7.99,46.0,26.0,100.0,81.5,180.0,22.0,19.0,70.0,2022,5,17,22,2.55,132.0
30.399999999999977,334.09,30.399999999999977,15.838,3,100,50.3927377,-84.4755631,15.838,2022-05-17 22:59:31,,-7.22,84.0,20.5,100.0,78.0,131.0,17.0,19.0,52.0,2022,5,17,22,2.55,132.0
29.0,350.42,29.0,15.611,3,100,50.3928413,-84.4753727,15.611,2022-05-17 22:59:32,,-6.69,86.0,19.5,100.0,77.5,107.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
28.0,366.43,28.0,15.409,3,101,50.3929428,-84.4751857,15.409,2022-05-17 22:59:33,,-6.39,80.0,19.5,100.0,77.5,88.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
27.600000000000023,381.81,27.600000000000023,15.054,3,101,50.3930415,-84.4750075,15.054,2022-05-17 22:59:34,,-6.1,74.0,19.5,100.0,77.5,69.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
26.799999999999955,396.97,26.799999999999955,14.554,3,103,50.393142,-84.4748352,14.554,2022-05-17 22:59:35,,-5.77,68.0,19.5,100.0,77.5,50.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
26.0,411.19,26.0,14.0,3,103,50.3932361,-84.4746733,14.0,2022-05-17 22:59:36,,-5.13,51.0,19.5,100.0,77.5,56.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
25.399999999999977,425.29,25.399999999999977,13.679,3,102,50.3933287,-84.4745121,13.679,2022-05-17 22:59:37,,-4.52,23.0,19.5,100.0,77.5,192.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
25.0,439.38,25.0,13.488,3,102,50.3934243,-84.4743542,13.488,2022-05-17 22:59:38,,-4.48,49.0,19.5,83.0,77.5,255.0,16.0,19.0,48.5,2022,5,17,22,2.55,132.0
24.399999999999977,453.02,24.399999999999977,13.176,3,102,50.3935168,-84.4742014,13.176,2022-05-17 22:59:39,,-4.68,91.0,21.0,56.0,79.0,298.0,16.5,19.0,51.0,2022,5,17,22,2.55,132.0
24.399999999999977,466.51,24.399999999999977,12.966,2,102,50.3936071,-84.4740489,12.966,2022-05-17 22:59:40,,-4.42,95.0,32.5,55.0,95.5,280.0,23.5,19.0,77.5,2022,5,17,22,2.55,132.0
24.600000000000023,479.2,24.600000000000023,12.62,2,100,50.3936923,-84.4739057,12.62,2022-05-17 22:59:41,,-3.51,93.0,31.0,53.0,95.5,198.0,22.5,19.0,81.0,2022,5,17,22,2.55,132.0
24.200000000000045,491.68,24.200000000000045,12.135,2,100,50.3937764,-84.4737652,12.135,2022-05-17 22:59:42,,-2.55,94.0,31.0,53.0,95.5,134.0,22.5,19.0,81.5,2022,5,17,22,2.55,132.0
24.0,504.06,24.0,11.756,2,101,50.3938579,-84.4736238,11.756,2022-05-17 22:59:43,,-2.13,93.0,25.0,53.0,82.0,104.0,20.5,19.0,70.0,2022,5,17,22,2.55,132.0
23.799999999999955,515.46,23.799999999999955,11.337,2,101,50.39393,-84.4734907,11.337,2022-05-17 22:59:44,,-1.58,89.0,20.5,53.0,71.0,95.0,19.0,19.0,60.5,2022,5,17,22,2.55,132.0
23.799999999999955,526.87,23.799999999999955,11.107,2,101,50.3940023,-84.4733575,11.107,2022-05-17 22:59:45,,-1.12,84.0,20.5,51.0,71.0,126.0,19.0,19.0,60.5,2022,5,17,22,2.55,132.0
23.799999999999955,538.12,23.799999999999955,10.912,2,101,50.3940734,-84.4732261,10.912,2022-05-17 22:59:46,,-1.22,86.0,20.5,51.0,71.0,136.0,19.0,19.0,60.5,2022,5,17,22,2.55,132.0
23.600000000000023,548.88,23.600000000000023,10.768,2,100,50.3941406,-84.4730995,10.768,2022-05-17 22:59:47,,-1.13,87.0,21.5,51.0,70.5,172.0,17.5,19.0,58.0,2022,5,17,22,2.55,132.0
23.799999999999955,559.52,23.799999999999955,10.511,2,100,50.394206,-84.4729734,10.511,2022-05-17 22:59:48,,-0.75,87.0,22.0,51.0,70.5,181.0,17.0,19.0,57.0,2022,5,17,22,2.55,132.0
23.600000000000023,569.73,23.600000000000023,10.299,2,101,50.3942701,-84.4728537,10.299,2022-05-17 22:59:49,,-0.4,86.0,22.0,56.0,71.0,210.0,17.0,19.0,57.5,2022,5,17,22,2.55,132.0
23.799999999999955,579.74,23.799999999999955,10.122,2,101,50.3943348,-84.4727381,10.122,2022-05-17 22:59:50,,-0.02,86.0,20.5,63.0,78.0,258.0,19.0,19.0,63.5,2022,5,17,22,2.55,132.0
24.0,589.93,24.0,10.139,3,102,50.3944006,-84.4726205,10.139,2022-05-17 22:59:51,,0.0,88.0,24.0,52.0,76.5,222.0,22.5,19.0,76.5,2022,5,17,22,2.55,132.0
24.0,600.32,24.0,10.282,3,102,50.3944684,-84.4725012,10.282,2022-05-17 22:59:52,,0.29,90.0,26.5,52.0,81.5,207.0,20.5,19.0,74.5,2022,5,17,22,2.55,132.0
24.0,610.35,24.0,10.248,3,102,50.3945348,-84.4723871,10.248,2022-05-17 22:59:53,,0.69,90.0,27.0,54.0,84.0,57.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.0,620.43,24.0,10.045,3,102,50.3946033,-84.4722742,10.045,2022-05-17 22:59:54,,0.42,82.0,28.0,55.0,85.0,105.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.0,630.39,24.0,9.776,3,102,50.3946728,-84.4721647,9.776,2022-05-17 22:59:55,,0.31,74.0,28.5,55.0,86.0,153.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.0,639.87,24.0,9.451,3,102,50.3947395,-84.4720612,9.451,2022-05-17 22:59:56,,0.3,66.0,29.0,56.0,87.0,201.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.200000000000045,648.94,24.200000000000045,9.025,3,103,50.3948041,-84.471963,9.025,2022-05-17 22:59:57,,0.02,70.0,29.5,56.0,87.5,210.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.399999999999977,657.5,24.399999999999977,8.423,3,102,50.3948684,-84.4718748,8.423,2022-05-17 22:59:58,,0.0,78.0,29.5,56.0,87.5,185.0,19.0,19.0,71.5,2022,5,17,22,2.55,132.0
24.600000000000023,665.59,24.600000000000023,7.939,3,101,50.3949374,-84.4718046,7.939,2022-05-17 22:59:59,,0.52,55.0,29.5,55.0,87.5,96.0,18.5,19.0,72.0,2022,5,17,22,2.55,132.0
25.0,673.42,25.0,7.731,3,102,50.3950146,-84.4717638,7.731,2022-05-17 23:00:00,,1.33,56.0,28.0,47.0,86.0,84.0,16.0,19.0,76.5,2022,5,17,23,2.41,132.0
25.0,681.43,25.0,7.805,3,100,50.3950992,-84.4717615,7.805,2022-05-17 23:00:01,,1.97,56.0,26.5,38.0,84.5,72.0,13.0,19.0,80.5,2022,5,17,23,2.41,132.0
25.0,689.58,25.0,7.822,2,100,50.3951851,-84.4717833,7.822,2022-05-17 23:00:02,,2.38,57.0,24.5,29.0,82.5,59.0,10.0,19.0,85.0,2022,5,17,23,2.41,132.0
25.0,697.07,25.0,6.89,2,101,50.3952638,-84.4718068,6.89,2022-05-17 23:00:03,,2.31,57.0,23.0,21.0,81.0,47.0,7.0,19.0,89.5,2022,5,17,23,2.41,132.0
25.0,703.03,25.0,5.192,2,101,50.3953268,-84.4718195,5.192,2022-05-17 23:00:04,,1.79,57.0,21.5,12.0,79.5,35.0,4.0,19.0,94.0,2022,5,17,23,2.41,132.0
25.0,706.96,25.0,3.433,2,101,50.3953688,-84.4718187,3.433,2022-05-17 23:00:05,,0.74,58.0,20.0,3.0,78.0,23.0,1.0,19.0,98.0,2022,5,17,23,2.41,132.0
24.799999999999955,709.96,24.799999999999955,2.691,2,101,50.3953997,-84.471807,2.691,2022-05-17 23:00:06,,0.05,35.0,19.5,0.0,77.5,22.0,0.0,19.0,100.0,2022,5,17,23,2.41,132.0
24.799999999999955,713.25,24.799999999999955,3.008,2,101,50.3954319,-84.4717876,3.008,2022-05-17 23:00:07,,0.0,20.0,21.5,9.0,81.0,77.0,5.0,19.0,100.0,2022,5,17,23,2.41,132.0
24.799999999999955,716.7,24.799999999999955,3.406,2,101,50.3954623,-84.4717599,3.406,2022-05-17 23:00:08,,0.0,19.0,25.5,23.0,86.5,164.0,13.0,19.0,99.5,2022,5,17,23,2.41,132.0
24.600000000000023,720.66,24.600000000000023,4.03,2,101,50.3954936,-84.4717211,4.03,2022-05-17 23:00:09,,-0.68,19.0,29.0,37.0,92.5,251.0,21.0,19.0,99.5,2022,5,17,23,2.41,132.0
24.399999999999977,725.66,24.399999999999977,4.998,3,101,50.395529,-84.471667,4.998,2022-05-17 23:00:10,,-1.63,18.0,32.5,51.0,98.0,338.0,29.5,19.0,99.0,2022,5,17,23,2.41,132.0
24.399999999999977,731.41,24.399999999999977,5.476,3,101,50.3955689,-84.4716036,5.476,2022-05-17 23:00:11,,-2.17,25.0,31.5,53.0,97.5,267.0,30.5,19.0,98.5,2022,5,17,23,2.41,132.0
24.399999999999977,737.3,24.399999999999977,5.491,3,101,50.3956102,-84.471539,5.491,2022-05-17 23:00:12,,-2.28,35.0,30.5,53.0,96.0,170.0,30.5,19.0,98.0,2022,5,17,23,2.41,132.0
24.399999999999977,742.61,24.399999999999977,5.073,3,102,50.395649,-84.4714831,5.073,2022-05-17 23:00:13,,-1.66,41.0,29.0,53.0,94.5,108.0,30.5,19.0,97.5,2022,5,17,23,2.41,132.0
24.600000000000023,747.47,24.600000000000023,4.773,3,102,50.3956873,-84.4714352,4.773,2022-05-17 23:00:14,,-0.65,34.0,28.5,53.0,94.0,300.0,29.5,19.0,96.0,2022,5,17,23,2.41,132.0
24.600000000000023,752.39,24.600000000000023,4.795,3,103,50.3957263,-84.4713872,4.795,2022-05-17 23:00:15,,-0.04,54.0,24.5,53.0,88.5,308.0,22.0,19.0,82.5,2022,5,17,23,2.41,132.0
24.799999999999955,757.67,24.799999999999955,5.155,3,102,50.3957644,-84.4713309,5.155,2022-05-17 23:00:16,,0.61,58.0,24.0,52.0,89.5,374.0,21.5,19.0,83.0,2022,5,17,23,2.41,132.0
25.0,763.6,25.0,5.815,3,101,50.3958007,-84.4712607,5.815,2022-05-17 23:00:17,,1.52,59.0,25.5,50.0,94.0,441.0,21.5,19.0,86.0,2022,5,17,23,2.41,132.0
25.200000000000045,769.82,25.200000000000045,6.022,3,101,50.3958318,-84.4711814,6.022,2022-05-17 23:00:18,,2.12,61.0,26.5,49.0,96.5,441.0,20.5,19.0,87.0,2022,5,17,23,2.41,132.0
25.200000000000045,776.07,25.200000000000045,5.683,3,100,50.3958473,-84.4710947,5.683,2022-05-17 23:00:19,,2.67,63.0,25.5,50.0,93.5,288.0,21.5,19.0,89.5,2022,5,17,23,2.41,132.0
25.399999999999977,782.15,25.399999999999977,5.711,3,102,50.395836,-84.4710106,5.711,2022-05-17 23:00:20,,2.89,64.0,25.0,51.0,90.5,120.0,23.0,19.0,92.0,2022,5,17,23,2.41,132.0
25.399999999999977,788.81,25.399999999999977,6.465,3,103,50.3958006,-84.4709276,6.465,2022-05-17 23:00:21,,2.5,49.0,24.5,51.0,86.0,280.0,25.0,19.0,94.5,2022,5,17,23,2.41,132.0
25.600000000000023,796.25,25.600000000000023,7.203,3,104,50.39575,-84.4708448,7.203,2022-05-17 23:00:22,,2.04,65.0,25.0,53.0,80.5,188.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.799999999999955,804.44,25.799999999999955,7.964,3,104,50.3956843,-84.4707667,7.964,2022-05-17 23:00:23,,1.83,66.0,25.0,58.0,80.5,153.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.799999999999955,812.88,25.799999999999955,8.167,3,103,50.3956119,-84.4706933,8.167,2022-05-17 23:00:24,,1.73,68.0,25.0,62.0,80.5,119.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.799999999999955,821.31,25.799999999999955,8.03,3,105,50.3955413,-84.4706171,8.03,2022-05-17 23:00:25,,1.55,69.0,25.0,62.0,80.5,88.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.799999999999955,829.68,25.799999999999955,8.045,2,106,50.3954729,-84.4705386,8.045,2022-05-17 23:00:26,,1.31,70.0,25.0,60.0,80.5,57.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.799999999999955,837.79,25.799999999999955,7.787,2,104,50.3954075,-84.4704611,7.787,2022-05-17 23:00:27,,1.02,71.0,25.0,59.0,80.5,27.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.600000000000023,845.68,25.600000000000023,7.579,2,104,50.3953452,-84.4703837,7.579,2022-05-17 23:00:28,,0.43,0.0,25.0,57.0,80.5,0.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.399999999999977,853.49,25.399999999999977,7.735,2,103,50.3952849,-84.4703054,7.735,2022-05-17 23:00:29,,-0.46,0.0,25.0,56.0,80.5,0.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.200000000000045,861.61,25.200000000000045,8.007,2,103,50.3952251,-84.4702199,8.007,2022-05-17 23:00:30,,-1.2,10.0,25.0,54.0,80.5,233.0,28.0,19.0,97.0,2022,5,17,23,2.41,132.0
25.0,870.07,25.0,8.299,2,103,50.3951743,-84.4701195,8.299,2022-05-17 23:00:31,,-1.64,27.0,28.0,53.0,85.0,278.0,27.5,19.0,93.5,2022,5,17,23,2.41,132.0
24.799999999999955,878.82,24.799999999999955,8.708,2,103,50.3951386,-84.4700031,8.708,2022-05-17 23:00:32,,-2.19,44.0,31.5,52.0,90.5,294.0,27.0,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,887.79,24.399999999999977,8.996,2,103,50.3951124,-84.4698784,8.996,2022-05-17 23:00:33,,-2.96,62.0,35.0,52.0,95.5,311.0,27.0,19.0,86.0,2022,5,17,23,2.41,132.0
24.399999999999977,896.99,24.399999999999977,9.076,2,102,50.3950851,-84.4697507,9.076,2022-05-17 23:00:34,,-3.11,79.0,38.0,51.0,100.0,323.0,26.5,19.0,82.5,2022,5,17,23,2.41,132.0
24.200000000000045,906.15,24.200000000000045,8.961,2,103,50.3950539,-84.4696251,8.961,2022-05-17 23:00:35,,-2.54,90.0,36.0,51.0,98.5,308.0,26.5,19.0,82.5,2022,5,17,23,2.41,132.0
24.200000000000045,914.97,24.200000000000045,8.762,3,102,50.3950226,-84.4695047,8.762,2022-05-17 23:00:36,,-2.31,91.0,36.0,51.0,98.5,171.0,26.5,19.0,82.5,2022,5,17,23,2.41,132.0
24.200000000000045,923.96,24.200000000000045,8.76,3,102,50.394994,-84.4693807,8.76,2022-05-17 23:00:37,,-1.86,85.0,30.0,51.0,86.0,181.0,23.0,19.0,86.0,2022,5,17,23,2.41,132.0
24.200000000000045,933.06,24.200000000000045,8.869,3,103,50.3949679,-84.469254,8.869,2022-05-17 23:00:38,,-0.74,82.0,24.5,51.0,74.5,291.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,942.29,24.399999999999977,8.902,3,102,50.394942,-84.4691252,8.902,2022-05-17 23:00:39,,-0.05,87.0,24.5,51.0,74.5,405.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,951.54,24.399999999999977,8.9,3,102,50.3949185,-84.4689952,8.9,2022-05-17 23:00:40,,0.0,88.0,24.5,51.0,74.5,423.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,960.77,24.399999999999977,9.145,3,102,50.3948956,-84.4688655,9.145,2022-05-17 23:00:41,,0.46,90.0,24.5,51.0,74.5,475.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,970.09,24.399999999999977,9.279,3,103,50.3948736,-84.4687341,9.279,2022-05-17 23:00:42,,0.83,93.0,24.5,51.0,74.5,390.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,979.98,24.399999999999977,9.606,3,105,50.3948541,-84.4685936,9.606,2022-05-17 23:00:43,,0.39,96.0,24.5,51.0,74.5,257.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.399999999999977,990.22,24.399999999999977,9.601,3,105,50.3948389,-84.468447,9.601,2022-05-17 23:00:44,,0.03,98.0,24.5,51.0,74.5,185.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
24.600000000000023,1000.22,24.600000000000023,9.292,3,105,50.3948303,-84.468303,9.292,2022-05-17 23:00:45,,0.0,98.0,24.5,51.0,74.5,185.0,19.5,19.0,89.5,2022,5,17,23,2.41,132.0
25.0,1009.96,25.0,9.127,3,104,50.3948266,-84.4681623,9.127,2022-05-17 23:00:46,,0.0,97.0,24.0,51.0,76.0,204.0,20.5,19.0,89.0,2022,5,17,23,2.41,132.0
25.399999999999977,1019.29,25.399999999999977,8.814,3,104,50.3948269,-84.4680276,8.814,2022-05-17 23:00:47,,0.48,97.0,23.5,51.0,79.0,239.0,22.5,19.0,88.0,2022,5,17,23,2.41,132.0
25.799999999999955,1028.09,25.799999999999955,8.603,2,103,50.3948311,-84.4679005,8.603,2022-05-17 23:00:48,,1.42,96.0,22.5,50.0,82.5,275.0,24.5,19.0,87.0,2022,5,17,23,2.41,132.0
26.0,1036.8,26.0,8.444,2,103,50.3948382,-84.4677749,8.444,2022-05-17 23:00:49,,2.31,95.0,22.0,50.0,86.0,310.0,26.5,19.0,86.0,2022,5,17,23,2.41,132.0
26.200000000000045,1045.47,26.200000000000045,8.145,2,103,50.3948474,-84.4676503,8.145,2022-05-17 23:00:50,,2.82,95.0,22.0,53.0,87.5,321.0,26.5,19.0,82.5,2022,5,17,23,2.41,132.0
26.399999999999977,1053.87,26.399999999999977,8.226,2,103,50.394855,-84.4675293,8.226,2022-05-17 23:00:51,,3.27,96.0,23.5,61.0,86.5,298.0,22.5,19.0,75.5,2022,5,17,23,2.41,132.0
26.600000000000023,1062.88,26.600000000000023,8.723,2,103,50.3948621,-84.4673993,8.723,2022-05-17 23:00:52,,3.46,95.0,24.0,65.0,86.0,226.0,20.0,19.0,71.5,2022,5,17,23,2.41,132.0
26.600000000000023,1072.27,26.600000000000023,9.212,2,103,50.3948699,-84.4672641,9.212,2022-05-17 23:00:53,,3.0,96.0,24.5,45.0,87.5,252.0,20.0,19.0,71.5,2022,5,17,23,2.41,132.0
26.600000000000023,1082.09,26.600000000000023,9.513,2,103,50.3948767,-84.4671225,9.513,2022-05-17 23:00:54,,2.22,97.0,28.0,52.0,96.5,249.0,21.0,19.0,71.5,2022,5,17,23,2.41,132.0
26.600000000000023,1092.28,26.600000000000023,9.68,2,103,50.3948795,-84.4669753,9.68,2022-05-17 23:00:55,,1.54,99.0,29.5,52.0,99.5,210.0,21.0,19.0,71.5,2022,5,17,23,2.41,132.0
26.600000000000023,1102.37,26.600000000000023,9.924,2,103,50.3948806,-84.4668294,9.924,2022-05-17 23:00:56,,0.73,94.0,29.0,50.0,97.5,179.0,21.0,19.0,72.0,2022,5,17,23,2.41,132.0
26.200000000000045,1112.85,26.200000000000045,10.213,2,104,50.3948815,-84.466678,10.213,2022-05-17 23:00:57,,0.06,95.0,26.5,48.0,84.0,196.0,22.5,19.0,76.0,2022,5,17,23,2.41,132.0
25.799999999999955,1123.31,25.799999999999955,10.24,2,102,50.3948826,-84.4665268,10.24,2022-05-17 23:00:58,,-0.34,97.0,24.5,47.0,73.0,180.0,24.0,19.0,79.0,2022,5,17,23,2.41,132.0
25.600000000000023,1133.61,25.600000000000023,10.327,2,103,50.3948857,-84.4663779,10.327,2022-05-17 23:00:59,,-1.0,99.0,21.5,56.0,72.5,194.0,21.0,19.0,70.5,2022,5,17,23,2.41,132.0
25.799999999999955,1144.04,25.799999999999955,10.234,2,103,50.3948908,-84.4662274,10.234,2022-05-17 23:01:00,,-1.57,100.0,21.5,57.0,72.5,222.0,21.0,19.0,69.5,2022,5,17,23,2.41,132.0
25.600000000000023,1154.89,25.600000000000023,10.509,2,102,50.3948911,-84.4660707,10.509,2022-05-17 23:01:01,,-1.72,101.0,24.5,57.0,81.0,276.0,19.5,19.0,67.0,2022,5,17,23,2.41,132.0
25.200000000000045,1165.96,25.200000000000045,10.888,2,102,50.3948905,-84.4659107,10.888,2022-05-17 23:01:02,,-1.58,102.0,28.5,57.0,93.0,357.0,17.5,19.0,63.5,2022,5,17,23,2.41,132.0
24.799999999999955,1176.92,24.799999999999955,10.862,2,103,50.3948937,-84.4657523,10.862,2022-05-17 23:01:03,,-1.91,103.0,28.5,57.0,93.0,282.0,17.5,19.0,63.5,2022,5,17,23,2.41,132.0
24.600000000000023,1187.56,24.600000000000023,10.753,3,102,50.3948965,-84.4655986,10.753,2022-05-17 23:01:04,,-2.22,104.0,28.5,57.0,93.0,328.0,17.5,19.0,63.5,2022,5,17,23,2.41,132.0
24.0,1198.55,24.0,10.751,3,102,50.3948951,-84.4654399,10.751,2022-05-17 23:01:05,,-2.43,105.0,26.5,59.0,91.5,337.0,22.0,19.0,80.0,2022,5,17,23,2.41,132.0
24.0,1209.73,24.0,10.771,3,103,50.39489,-84.4652783,10.771,2022-05-17 23:01:06,,-2.99,106.0,25.0,61.0,90.5,266.0,26.0,19.0,94.0,2022,5,17,23,2.41,132.0
