distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,cadence,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
94.64,8.752,3,50.3908932,-84.4796177,8.752,2022-06-05 20:43:07,0.8000000000000114,,84.0,0.8000000000000114,-2.46,33.5,48.0,99.0,79.0,24.0,79.0,23.0,2022,6,5,20,2.02,123.0
116.9,8.801,5,50.3908097,-84.4793552,8.801,2022-06-05 20:43:08,0.6000000000000227,,70.0,0.6000000000000227,-2.33,35.0,48.0,93.5,86.0,13.0,43.0,23.0,2022,6,5,20,2.02,123.0
140.13,8.859,6,50.3907121,-84.4790872,8.859,2022-06-05 20:43:09,0.39999999999997726,,59.0,0.39999999999997726,-2.8,36.5,48.0,87.0,143.0,0.0,1.5,24.0,2022,6,5,20,2.02,123.0
147.64,8.858,5,50.3907642,-84.4790045,8.858,2022-06-05 20:43:10,0.39999999999997726,,72.0,0.39999999999997726,-2.6,36.5,48.0,87.0,238.0,0.0,1.5,24.0,2022,6,5,20,2.02,123.0
153.4,8.986,4,50.3908091,-84.4789529,8.986,2022-06-05 20:43:11,0.39999999999997726,,87.0,0.39999999999997726,-1.5,36.5,47.0,87.0,206.0,0.0,1.5,24.0,2022,6,5,20,2.02,123.0
159.9,9.15,4,50.3908582,-84.4788929,9.15,2022-06-05 20:43:12,0.0,,88.0,0.0,-1.17,36.5,45.0,87.0,152.0,0.0,1.5,24.0,2022,6,5,20,2.02,123.0
169.61,9.275,4,50.3909188,-84.4787787,9.275,2022-06-05 20:43:13,-0.19999999999998863,,88.0,-0.19999999999998863,-1.34,36.5,44.0,87.0,126.0,0.0,1.5,24.0,2022,6,5,20,2.02,123.0
179.72,9.534,4,50.3909825,-84.4786603,9.534,2022-06-05 20:43:14,-0.39999999999997726,,89.0,-0.39999999999997726,-1.24,25.5,45.0,70.5,135.0,10.5,36.5,24.0,2022,6,5,20,2.02,123.0
189.67,9.801,3,50.3910452,-84.4785438,9.801,2022-06-05 20:43:15,-0.8000000000000114,,88.0,-0.8000000000000114,-1.7,17.0,47.0,61.5,133.0,18.0,63.0,24.0,2022,6,5,20,2.02,123.0
199.9,10.189,3,50.3911095,-84.478424,10.189,2022-06-05 20:43:16,-1.0,,85.0,-1.0,-2.98,18.0,50.0,67.5,108.0,18.0,63.0,24.0,2022,6,5,20,2.02,123.0
210.64,10.708,3,50.391177,-84.4782982,10.708,2022-06-05 20:43:17,-1.3999999999999773,,85.0,-1.3999999999999773,-3.65,19.0,49.0,61.0,100.0,19.5,66.0,24.0,2022,6,5,20,2.02,123.0
221.64,11.052,3,50.3912476,-84.4781707,11.052,2022-06-05 20:43:18,-2.0,,83.0,-2.0,-3.7,25.0,45.0,71.0,87.0,17.0,60.0,24.0,2022,6,5,20,2.02,123.0
232.71,11.365,3,50.3913193,-84.4780431,11.365,2022-06-05 20:43:19,-2.6000000000000227,,83.0,-2.6000000000000227,-3.58,21.5,51.0,66.0,100.0,7.0,82.0,24.0,2022,6,5,20,2.02,123.0
244.27,11.712,3,50.3913938,-84.4779093,11.712,2022-06-05 20:43:20,-3.0,,85.0,-3.0,-3.55,17.5,56.0,60.0,100.0,0.0,89.5,24.0,2022,6,5,20,2.02,123.0
256.49,11.952,3,50.3914727,-84.4777683,11.952,2022-06-05 20:43:21,-3.3999999999999773,,89.0,-3.3999999999999773,-3.71,18.0,55.0,60.0,72.0,0.5,67.0,24.0,2022,6,5,20,2.02,123.0
268.26,12.254,3,50.3915469,-84.4776306,12.254,2022-06-05 20:43:22,-4.0,,92.0,-4.0,-3.72,18.5,55.0,60.5,44.0,1.0,44.0,24.0,2022,6,5,20,2.02,123.0
280.29,12.451,3,50.3916218,-84.4774888,12.451,2022-06-05 20:43:23,-5.0,,95.0,-5.0,-4.02,19.0,54.0,60.5,15.0,1.5,21.5,24.0,2022,6,5,20,2.02,123.0
293.13,12.383,3,50.3917009,-84.4773368,12.383,2022-06-05 20:43:24,-5.800000000000011,,0.0,-5.800000000000011,-5.01,19.0,54.0,60.5,0.0,2.0,9.0,24.0,2022,6,5,20,2.02,123.0
305.87,12.412,3,50.3917794,-84.4771859,12.412,2022-06-05 20:43:25,-6.800000000000011,,0.0,-6.800000000000011,-6.08,19.0,54.0,60.5,0.0,2.0,9.0,24.0,2022,6,5,20,2.02,123.0
318.35,12.73,3,50.3918559,-84.4770379,12.73,2022-06-05 20:43:26,-8.0,,0.0,-8.0,-6.87,19.0,53.0,60.5,0.0,2.0,9.0,24.0,2022,6,5,20,2.02,123.0
331.21,13.258,3,50.3919361,-84.4768867,13.258,2022-06-05 20:43:27,-9.199999999999989,,0.0,-9.199999999999989,-7.98,19.0,53.0,60.5,0.0,2.0,9.0,24.0,2022,6,5,20,2.02,123.0
344.76,13.808,3,50.3920226,-84.476729,13.808,2022-06-05 20:43:28,-10.399999999999977,,0.0,-10.399999999999977,-8.89,19.0,52.0,60.5,0.0,2.0,9.0,24.0,2022,6,5,20,2.02,123.0
358.82,14.235,3,50.3921122,-84.4765655,14.235,2022-06-05 20:43:29,-12.199999999999989,,9.0,-12.199999999999989,-9.83,19.0,52.0,61.0,53.0,4.0,16.0,24.0,2022,6,5,20,2.02,123.0
373.41,14.793,3,50.392207,-84.4763977,14.793,2022-06-05 20:43:30,-13.199999999999989,,21.0,-13.199999999999989,-10.54,19.5,51.0,62.0,70.0,7.0,26.0,24.0,2022,6,5,20,2.02,123.0
388.33,15.236,3,50.3923061,-84.4762281,15.236,2022-06-05 20:43:31,-14.199999999999989,,33.0,-14.199999999999989,-9.72,19.5,51.0,63.0,88.0,10.0,36.0,24.0,2022,6,5,20,2.02,123.0
403.44,15.276,3,50.3924079,-84.476058,15.276,2022-06-05 20:43:32,-15.399999999999977,,46.0,-15.399999999999977,-8.42,20.0,51.0,64.0,105.0,12.5,45.5,24.0,2022,6,5,20,2.02,123.0
418.41,15.098,3,50.3925086,-84.4758894,15.098,2022-06-05 20:43:33,-17.19999999999999,,58.0,-17.19999999999999,-7.89,20.0,50.0,65.0,123.0,15.5,55.5,24.0,2022,6,5,20,2.02,123.0
433.13,14.626,3,50.3926066,-84.4757224,14.626,2022-06-05 20:43:34,-18.80000000000001,,70.0,-18.80000000000001,-7.76,20.5,50.0,66.0,141.0,18.5,65.5,24.0,2022,6,5,20,2.02,123.0
447.55,14.07,3,50.3927018,-84.4755581,14.07,2022-06-05 20:43:35,-19.80000000000001,,76.0,-19.80000000000001,-7.97,20.5,50.0,66.0,112.0,18.5,65.5,24.0,2022,6,5,20,2.02,123.0
461.51,13.717,3,50.392793,-84.4753978,13.717,2022-06-05 20:43:36,-20.19999999999999,,81.0,-20.19999999999999,-8.58,20.5,51.0,66.0,82.0,18.5,65.5,24.0,2022,6,5,20,2.02,123.0
475.12,13.239,3,50.392881,-84.4752408,13.239,2022-06-05 20:43:37,-20.600000000000023,,86.0,-20.600000000000023,-8.66,20.5,51.0,66.0,52.0,18.5,65.5,24.0,2022,6,5,20,2.02,123.0
488.27,12.762,3,50.3929662,-84.4750892,12.762,2022-06-05 20:43:38,-21.0,,91.0,-21.0,-7.84,20.5,52.0,66.0,23.0,18.5,65.5,24.0,2022,6,5,20,2.02,123.0
500.94,12.561,3,50.3930501,-84.4749449,12.561,2022-06-05 20:43:39,-21.399999999999977,,0.0,-21.399999999999977,-6.31,20.5,52.0,66.0,0.0,18.0,64.5,24.0,2022,6,5,20,2.02,123.0
513.48,12.267,3,50.3931337,-84.4748028,12.267,2022-06-05 20:43:40,-21.80000000000001,,0.0,-21.80000000000001,-4.42,20.5,52.0,65.0,0.0,17.0,59.0,24.0,2022,6,5,20,2.02,123.0
525.54,11.808,3,50.3932143,-84.4746663,11.808,2022-06-05 20:43:41,-22.399999999999977,,0.0,-22.399999999999977,-3.46,20.0,53.0,64.0,0.0,15.5,53.5,24.0,2022,6,5,20,2.02,123.0
537.0,11.524,3,50.3932912,-84.4745372,11.524,2022-06-05 20:43:42,-22.399999999999977,,78.0,-22.399999999999977,-3.29,20.0,53.0,63.5,219.0,15.0,52.0,24.0,2022,6,5,20,2.02,123.0
548.31,11.319,3,50.3933655,-84.4744077,11.319,2022-06-05 20:43:43,-22.80000000000001,,83.0,-22.80000000000001,-2.84,20.0,53.0,63.5,253.0,15.0,52.0,24.0,2022,6,5,20,2.02,123.0
559.62,11.067,3,50.3934396,-84.4742783,11.067,2022-06-05 20:43:44,-23.19999999999999,,85.0,-23.19999999999999,-2.54,20.0,52.0,63.5,237.0,15.0,52.0,24.0,2022,6,5,20,2.02,123.0
570.84,10.899,2,50.3935143,-84.474151,10.899,2022-06-05 20:43:45,-23.19999999999999,,85.0,-23.19999999999999,-2.48,20.0,51.0,63.5,230.0,15.0,52.0,24.0,2022,6,5,20,2.02,123.0
581.62,10.67,2,50.3935857,-84.4740283,10.67,2022-06-05 20:43:46,-23.399999999999977,,85.0,-23.399999999999977,-2.06,20.0,49.0,63.5,224.0,15.0,52.0,24.0,2022,6,5,20,2.02,123.0
592.09,10.401,2,50.3936538,-84.473908,10.401,2022-06-05 20:43:47,-23.80000000000001,,84.0,-23.80000000000001,-1.68,21.5,49.0,69.5,226.0,18.0,60.0,23.0,2022,6,5,20,2.02,123.0
602.54,10.199,2,50.3937209,-84.4737868,10.199,2022-06-05 20:43:48,-24.0,,84.0,-24.0,-2.22,23.0,50.0,75.5,227.0,20.5,68.5,23.0,2022,6,5,20,2.02,123.0
612.38,9.811,2,50.3937845,-84.4736732,9.811,2022-06-05 20:43:49,-24.0,,83.0,-24.0,-2.36,24.5,50.0,81.5,229.0,23.5,76.5,23.0,2022,6,5,20,2.02,123.0
621.88,9.303,2,50.3938487,-84.4735667,9.303,2022-06-05 20:43:50,-23.80000000000001,,83.0,-23.80000000000001,-1.58,21.5,49.0,76.0,174.0,24.0,78.0,23.0,2022,6,5,20,2.02,123.0
631.42,9.093,2,50.3939146,-84.473461,9.093,2022-06-05 20:43:51,-23.80000000000001,,80.0,-23.80000000000001,-1.1,22.0,51.0,75.0,215.0,23.0,76.5,23.0,2022,6,5,20,2.02,123.0
640.39,9.019,2,50.3939728,-84.4733578,9.019,2022-06-05 20:43:52,-23.80000000000001,,84.0,-23.80000000000001,-0.9,22.0,51.0,74.5,196.0,24.5,79.5,23.0,2022,6,5,20,2.02,123.0
649.35,8.978,2,50.3940292,-84.4732528,8.978,2022-06-05 20:43:53,-24.0,,89.0,-24.0,-0.45,22.5,51.0,74.5,204.0,26.0,82.5,23.0,2022,6,5,20,2.02,123.0
658.43,8.922,2,50.3940883,-84.4731484,8.922,2022-06-05 20:43:54,-24.0,,88.0,-24.0,-0.04,23.0,51.0,76.5,228.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
667.01,8.914,2,50.3941455,-84.4730512,8.914,2022-06-05 20:43:55,-24.0,,88.0,-24.0,0.0,23.0,50.0,76.5,245.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
675.77,8.87,2,50.3942034,-84.4729514,8.87,2022-06-05 20:43:56,-24.0,,87.0,-24.0,0.0,23.0,50.0,76.5,257.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
685.08,8.816,2,50.3942622,-84.4728427,8.816,2022-06-05 20:43:57,-24.0,,87.0,-24.0,0.0,23.0,51.0,76.5,234.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
694.02,8.872,2,50.3943168,-84.4727364,8.872,2022-06-05 20:43:58,-24.0,,87.0,-24.0,0.0,23.0,52.0,76.5,223.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
702.92,8.979,3,50.3943709,-84.4726303,8.979,2022-06-05 20:43:59,-24.0,,87.0,-24.0,0.0,23.0,52.0,76.5,243.0,23.5,77.0,23.0,2022,6,5,20,2.02,123.0
711.66,8.933,3,50.3944256,-84.4725277,8.933,2022-06-05 20:44:00,-24.0,,87.0,-24.0,0.0,24.0,52.0,83.0,195.0,24.0,78.5,23.0,2022,6,5,20,2.02,123.0
720.62,8.809,3,50.3944831,-84.4724238,8.809,2022-06-05 20:44:01,-24.19999999999999,,87.0,-24.19999999999999,0.0,22.5,51.0,76.5,164.0,23.5,80.0,23.0,2022,6,5,20,2.02,123.0
729.5,8.725,3,50.3945414,-84.4723223,8.725,2022-06-05 20:44:02,-24.19999999999999,,87.0,-24.19999999999999,0.0,22.0,52.0,73.5,167.0,24.0,81.0,23.0,2022,6,5,20,2.02,123.0
738.14,8.523,3,50.394602,-84.4722279,8.523,2022-06-05 20:44:03,-24.399999999999977,,87.0,-24.399999999999977,-0.42,23.0,53.0,79.0,198.0,25.0,82.0,23.0,2022,6,5,20,2.02,123.0
746.63,8.287,3,50.3946628,-84.4721362,8.287,2022-06-05 20:44:04,-24.19999999999999,,87.0,-24.19999999999999,-0.8,24.0,54.0,84.0,229.0,26.0,83.0,23.0,2022,6,5,20,2.02,123.0
754.93,8.003,3,50.3947218,-84.4720463,8.003,2022-06-05 20:44:05,-24.399999999999977,,87.0,-24.399999999999977,-0.73,25.0,55.0,89.5,260.0,27.0,84.0,23.0,2022,6,5,20,2.02,123.0
762.79,7.666,3,50.3947801,-84.4719646,7.666,2022-06-05 20:44:06,-24.0,,89.0,-24.0,-0.37,25.5,55.0,90.5,237.0,27.5,84.5,23.0,2022,6,5,20,2.02,123.0
770.21,7.474,3,50.3948455,-84.4719059,7.474,2022-06-05 20:44:07,-23.80000000000001,,89.0,-23.80000000000001,-0.03,25.5,55.0,90.5,161.0,27.5,84.5,23.0,2022,6,5,20,2.02,123.0
777.69,7.416,3,50.3949211,-84.4718696,7.416,2022-06-05 20:44:08,-23.600000000000023,,85.0,-23.600000000000023,0.7,25.0,54.0,88.0,109.0,24.0,86.5,23.0,2022,6,5,20,2.02,123.0
785.16,7.436,3,50.3949992,-84.4718459,7.436,2022-06-05 20:44:09,-23.600000000000023,,78.0,-23.600000000000023,1.66,24.0,52.0,83.5,112.0,17.5,90.0,23.0,2022,6,5,20,2.02,123.0
792.78,7.532,2,50.3950804,-84.4718342,7.532,2022-06-05 20:44:10,-23.80000000000001,,71.0,-23.80000000000001,1.76,23.0,50.0,79.0,115.0,11.0,93.5,23.0,2022,6,5,20,2.02,123.0
800.28,7.303,2,50.3951605,-84.4718395,7.303,2022-06-05 20:44:11,-23.80000000000001,,65.0,-23.80000000000001,1.23,22.0,48.0,74.5,118.0,4.5,97.5,23.0,2022,6,5,20,2.02,123.0
807.03,6.692,2,50.3952319,-84.4718562,6.692,2022-06-05 20:44:12,-23.80000000000001,,59.0,-23.80000000000001,0.48,20.5,47.0,68.0,119.0,2.0,97.0,23.0,2022,6,5,20,2.02,123.0
813.64,6.109,2,50.3953021,-84.4718611,6.109,2022-06-05 20:44:13,-24.0,,55.0,-24.0,0.04,16.5,46.0,58.0,114.0,8.5,86.0,23.0,2022,6,5,20,2.02,123.0
820.04,5.999,2,50.3953688,-84.4718418,5.999,2022-06-05 20:44:14,-24.0,,51.0,-24.0,-0.53,12.5,45.0,48.0,110.0,15.0,75.5,23.0,2022,6,5,20,2.02,123.0
826.64,6.61,2,50.3954311,-84.4717983,6.61,2022-06-05 20:44:15,-23.80000000000001,,48.0,-23.80000000000001,-0.59,11.0,45.0,45.0,126.0,20.0,69.0,23.0,2022,6,5,20,2.02,123.0
834.0,7.352,2,50.3954909,-84.4717294,7.352,2022-06-05 20:44:16,-23.80000000000001,,46.0,-23.80000000000001,-0.06,17.5,49.0,60.5,193.0,22.0,75.0,23.0,2022,6,5,20,2.02,123.0
841.82,7.525,2,50.395548,-84.4716465,7.525,2022-06-05 20:44:17,-23.600000000000023,,43.0,-23.600000000000023,0.0,24.0,53.0,76.0,260.0,24.0,80.5,23.0,2022,6,5,20,2.02,123.0
849.68,7.555,2,50.3956018,-84.4715591,7.555,2022-06-05 20:44:18,-23.600000000000023,,41.0,-23.600000000000023,0.0,30.0,56.0,91.5,327.0,25.5,86.5,23.0,2022,6,5,20,2.02,123.0
857.35,7.559,2,50.3956525,-84.4714716,7.559,2022-06-05 20:44:19,-23.80000000000001,,74.0,-23.80000000000001,0.0,33.0,58.0,99.0,354.0,26.5,89.0,23.0,2022,6,5,20,2.02,123.0
864.82,7.342,2,50.3957013,-84.471386,7.342,2022-06-05 20:44:20,-23.600000000000023,,92.0,-23.600000000000023,0.0,33.0,54.0,99.0,345.0,26.5,89.0,23.0,2022,6,5,20,2.02,123.0
871.99,6.835,2,50.3957455,-84.4713011,6.835,2022-06-05 20:44:21,-23.399999999999977,,95.0,-23.399999999999977,0.0,33.0,50.0,99.0,318.0,26.5,89.0,23.0,2022,6,5,20,2.02,123.0
878.5,6.2,2,50.3957804,-84.4712199,6.2,2022-06-05 20:44:22,-23.19999999999999,,92.0,-23.19999999999999,0.0,33.0,50.0,98.5,167.0,26.5,89.0,23.0,2022,6,5,20,2.02,123.0
884.29,5.368,2,50.3958055,-84.4711433,5.368,2022-06-05 20:44:23,-23.0,,91.0,-23.0,0.64,27.0,38.0,83.5,117.0,27.5,90.5,23.0,2022,6,5,20,2.02,123.0
889.27,4.352,2,50.3958198,-84.4710743,4.352,2022-06-05 20:44:24,-23.0,,90.0,-23.0,1.54,21.0,26.0,68.5,67.0,28.5,92.0,23.0,2022,6,5,20,2.02,123.0
893.59,4.004,2,50.3958202,-84.4710127,4.004,2022-06-05 20:44:25,-22.80000000000001,,84.0,-22.80000000000001,2.11,12.5,36.0,59.5,76.0,22.5,93.0,23.0,2022,6,5,20,2.02,123.0
898.41,4.943,2,50.3957996,-84.4709509,4.943,2022-06-05 20:44:26,-22.80000000000001,,68.0,-22.80000000000001,2.5,1.0,98.0,65.5,232.0,0.0,93.5,23.0,2022,6,5,20,2.02,123.0
904.22,6.111,2,50.395758,-84.4708888,6.111,2022-06-05 20:44:27,-22.80000000000001,,66.0,-22.80000000000001,2.46,19.5,44.0,71.0,381.0,0.0,94.0,23.0,2022,6,5,20,2.02,123.0
910.82,6.625,2,50.3957029,-84.470829,6.625,2022-06-05 20:44:28,-23.0,,78.0,-23.0,1.3,22.5,44.0,80.0,263.0,15.0,95.0,23.0,2022,6,5,20,2.02,123.0
918.18,7.165,2,50.3956381,-84.4707681,7.165,2022-06-05 20:44:29,-23.0,,83.0,-23.0,0.12,23.0,44.0,80.0,200.0,21.5,81.5,23.0,2022,6,5,20,2.02,123.0
925.65,7.573,2,50.3955723,-84.4707064,7.573,2022-06-05 20:44:30,-23.19999999999999,,90.0,-23.19999999999999,-0.42,22.5,50.0,76.5,216.0,20.5,73.5,23.0,2022,6,5,20,2.02,123.0
933.35,7.711,2,50.3955073,-84.4706377,7.711,2022-06-05 20:44:31,-23.19999999999999,,88.0,-23.19999999999999,-1.14,24.0,60.0,82.5,237.0,21.0,70.5,23.0,2022,6,5,20,2.02,123.0
940.93,7.621,2,50.3954468,-84.4705644,7.621,2022-06-05 20:44:32,-23.399999999999977,,83.0,-23.399999999999977,-1.49,27.0,60.0,98.5,192.0,22.5,74.0,23.0,2022,6,5,20,2.02,123.0
948.48,7.618,2,50.3953881,-84.470489,7.618,2022-06-05 20:44:33,-23.399999999999977,,87.0,-23.399999999999977,-1.5,29.5,50.0,96.0,114.0,26.5,81.5,23.0,2022,6,5,20,2.02,123.0
956.04,7.417,2,50.3953303,-84.4704123,7.417,2022-06-05 20:44:34,-23.600000000000023,,87.0,-23.600000000000023,-1.35,26.0,49.0,85.5,84.0,24.0,75.0,23.0,2022,6,5,20,2.02,123.0
963.03,6.704,2,50.3952779,-84.4703401,6.704,2022-06-05 20:44:35,-23.80000000000001,,88.0,-23.80000000000001,-1.32,22.5,48.0,74.5,53.0,21.5,68.5,23.0,2022,6,5,20,2.02,123.0
969.51,6.143,2,50.3952283,-84.4702744,6.143,2022-06-05 20:44:36,-23.80000000000001,,89.0,-23.80000000000001,-1.43,19.5,48.0,64.0,22.0,19.0,62.0,23.0,2022,6,5,20,2.02,123.0
975.88,6.0,2,50.3951765,-84.4702143,6.0,2022-06-05 20:44:37,-24.0,,0.0,-24.0,-1.53,17.0,47.0,56.5,0.0,17.5,57.5,23.0,2022,6,5,20,2.02,123.0
982.18,5.871,2,50.3951284,-84.4701511,5.871,2022-06-05 20:44:38,-24.0,,0.0,-24.0,-1.62,17.0,46.0,56.5,0.0,17.5,57.5,23.0,2022,6,5,20,2.02,123.0
988.11,5.832,2,50.3951014,-84.4700764,5.832,2022-06-05 20:44:39,-24.0,,0.0,-24.0,-1.51,17.0,45.0,56.5,0.0,17.5,57.5,23.0,2022,6,5,20,2.02,123.0
994.06,6.15,2,50.3950981,-84.4699911,6.15,2022-06-05 20:44:40,-24.19999999999999,,58.0,-24.19999999999999,-1.23,6.0,16.0,70.5,209.0,16.5,54.5,23.0,2022,6,5,20,2.02,123.0
1000.63,6.318,2,50.395104,-84.4698965,6.318,2022-06-05 20:44:41,-24.19999999999999,,83.0,-24.19999999999999,-1.11,18.5,25.0,88.0,361.0,16.0,52.5,23.0,2022,6,5,20,2.02,123.0
1007.49,6.6,2,50.3951072,-84.4697977,6.6,2022-06-05 20:44:42,-24.19999999999999,,74.0,-24.19999999999999,-1.16,39.5,57.0,97.5,433.0,17.0,55.5,23.0,2022,6,5,20,2.02,123.0
1014.51,6.996,2,50.3950997,-84.469697,6.996,2022-06-05 20:44:43,-24.19999999999999,,77.0,-24.19999999999999,-0.64,34.5,57.0,90.0,390.0,21.0,65.0,23.0,2022,6,5,20,2.02,123.0
1021.69,7.051,3,50.3950811,-84.4695965,7.051,2022-06-05 20:44:44,-24.19999999999999,,79.0,-24.19999999999999,-0.06,29.0,57.0,82.5,348.0,25.0,74.5,23.0,2022,6,5,20,2.02,123.0
1029.15,7.232,3,50.3950563,-84.469494,7.232,2022-06-05 20:44:45,-24.19999999999999,,81.0,-24.19999999999999,0.0,24.0,57.0,75.0,306.0,29.0,84.0,23.0,2022,6,5,20,2.02,123.0
1036.86,7.511,3,50.3950305,-84.4693881,7.511,2022-06-05 20:44:46,-24.19999999999999,,84.0,-24.19999999999999,0.0,19.0,57.0,67.5,263.0,33.0,93.5,23.0,2022,6,5,20,2.02,123.0
1044.58,7.434,3,50.3950048,-84.4692821,7.434,2022-06-05 20:44:47,-24.19999999999999,,84.0,-24.19999999999999,0.0,17.5,57.0,66.5,238.0,32.0,92.0,23.0,2022,6,5,20,2.02,123.0
1052.26,7.415,3,50.3949808,-84.4691759,7.415,2022-06-05 20:44:48,-24.0,,79.0,-24.0,0.0,24.5,57.0,79.0,249.0,20.0,66.5,23.0,2022,6,5,20,2.02,123.0
1060.06,7.71,3,50.394959,-84.469067,7.71,2022-06-05 20:44:49,-24.0,,87.0,-24.0,0.0,24.5,57.0,81.0,271.0,22.5,74.5,23.0,2022,6,5,20,2.02,123.0
1068.11,7.949,3,50.3949364,-84.4689547,7.949,2022-06-05 20:44:50,-24.0,,95.0,-24.0,0.0,23.5,57.0,80.5,288.0,26.5,84.5,23.0,2022,6,5,20,2.02,123.0
1076.53,8.085,3,50.3949123,-84.4688374,8.085,2022-06-05 20:44:51,-24.0,,97.0,-24.0,0.0,23.5,57.0,80.5,294.0,26.5,84.5,23.0,2022,6,5,20,2.02,123.0
1084.99,8.228,3,50.39489,-84.4687189,8.228,2022-06-05 20:44:52,-23.80000000000001,,93.0,-23.80000000000001,0.33,23.5,57.0,80.5,368.0,26.5,84.5,23.0,2022,6,5,20,2.02,123.0
1093.28,8.131,3,50.394873,-84.4686013,8.131,2022-06-05 20:44:53,-23.80000000000001,,92.0,-23.80000000000001,0.37,27.0,56.0,84.5,364.0,28.0,87.0,23.0,2022,6,5,20,2.02,123.0
1101.61,8.169,3,50.39486,-84.4684822,8.169,2022-06-05 20:44:54,-23.80000000000001,,91.0,-23.80000000000001,0.04,30.0,55.0,88.5,361.0,29.5,89.5,23.0,2022,6,5,20,2.02,123.0
1109.99,8.28,3,50.394848,-84.4683621,8.28,2022-06-05 20:44:55,-23.80000000000001,,90.0,-23.80000000000001,0.0,33.0,54.0,92.0,358.0,31.0,92.0,23.0,2022,6,5,20,2.02,123.0
1118.19,8.037,3,50.3948407,-84.4682442,8.037,2022-06-05 20:44:56,-23.80000000000001,,89.0,-23.80000000000001,0.0,36.0,53.0,96.0,354.0,32.0,94.5,23.0,2022,6,5,20,2.02,123.0
1126.13,7.824,3,50.3948388,-84.4681295,7.824,2022-06-05 20:44:57,-23.600000000000023,,88.0,-23.600000000000023,0.0,39.0,52.0,99.5,352.0,33.5,97.0,23.0,2022,6,5,20,2.02,123.0
