altitude,ascent,cadence,descent,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,timestamp,battery_soc,calories,distance,grade,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
14.600000000000023,4,67,1,14.600000000000023,5.048,2,50.5340496,-84.8168459,80,5.048,2023-02-02 23:16:43,,19.0,702.28,0.0,48.0,11.0,12.5,66.0,17.5,68.0,2023,2,2,23,4.05,303.0
14.799999999999955,4,70,1,14.799999999999955,4.941,2,50.533995,-84.8168277,116,4.941,2023-02-02 23:16:44,,20.0,707.56,0.0,52.0,10.0,21.5,71.5,21.5,72.5,2023,2,2,23,4.05,303.0
15.0,4,71,1,15.0,5.228,2,50.5339449,-84.8168004,151,5.228,2023-02-02 23:16:45,,20.0,712.72,0.0,53.0,10.0,25.0,80.0,21.0,73.0,2023,2,2,23,4.05,303.0
15.200000000000045,4,76,1,15.200000000000045,5.724,2,50.5338903,-84.816764,203,5.724,2023-02-02 23:16:46,,20.0,718.18,0.0,52.0,10.0,26.5,91.5,20.5,76.0,2023,2,2,23,4.05,303.0
15.399999999999977,4,83,1,15.399999999999977,6.238,2,50.5338266,-84.8167367,399,6.238,2023-02-02 23:16:47,,20.0,724.24,0.0,51.0,10.0,29.0,96.0,25.5,88.0,2023,2,2,23,4.05,303.0
15.600000000000023,4,89,1,15.600000000000023,6.63,2,50.5337628,-84.8167003,452,6.63,2023-02-02 23:16:48,,21.0,730.78,0.0,50.0,10.0,29.5,97.0,29.0,94.5,2023,2,2,23,4.05,303.0
15.799999999999955,4,95,1,15.799999999999955,6.81,2,50.5336946,-84.816673,441,6.81,2023-02-02 23:16:49,,21.0,737.64,0.0,50.0,10.0,30.0,96.5,30.5,97.0,2023,2,2,23,4.05,303.0
16.0,4,94,1,16.0,6.928,2,50.5336218,-84.8166366,400,6.928,2023-02-02 23:16:50,,22.0,744.56,0.0,50.0,10.0,29.5,92.5,30.0,97.5,2023,2,2,23,4.05,303.0
16.0,4,90,1,16.0,7.052,2,50.5335489,-84.8166093,343,7.052,2023-02-02 23:16:51,,22.0,751.66,0.0,50.0,10.0,27.5,86.0,30.5,97.5,2023,2,2,23,4.05,303.0
16.0,4,89,1,16.0,7.119,2,50.5334761,-84.8165729,314,7.119,2023-02-02 23:16:52,,22.0,758.85,0.0,51.0,10.0,27.5,90.5,29.5,97.5,2023,2,2,23,4.05,303.0
16.200000000000045,4,90,1,16.200000000000045,7.181,2,50.5334033,-84.8165365,326,7.181,2023-02-02 23:16:53,,23.0,766.06,0.0,49.0,10.0,28.0,95.0,29.0,98.0,2023,2,2,23,4.05,303.0
16.399999999999977,4,91,1,16.399999999999977,7.242,2,50.5333305,-84.8165001,329,7.242,2023-02-02 23:16:54,,23.0,773.36,0.0,47.0,10.0,29.0,96.5,29.5,97.0,2023,2,2,23,4.05,303.0
16.399999999999977,4,92,1,16.399999999999977,7.261,2,50.5332577,-84.8164636,325,7.261,2023-02-02 23:16:55,,23.0,780.72,0.0,45.0,10.0,28.5,93.0,30.5,95.0,2023,2,2,23,4.05,303.0
16.399999999999977,4,92,1,16.399999999999977,7.267,2,50.5331803,-84.8164272,275,7.267,2023-02-02 23:16:56,,24.0,788.02,0.0,45.0,10.0,24.5,84.5,29.0,94.0,2023,2,2,23,4.05,303.0
16.600000000000023,4,92,1,16.600000000000023,7.217,2,50.5331075,-84.8163908,273,7.217,2023-02-02 23:16:57,,24.0,795.44,0.0,49.0,10.0,26.5,89.5,29.0,94.0,2023,2,2,23,4.05,303.0
16.600000000000023,4,91,1,16.600000000000023,7.156,2,50.5330347,-84.8163544,278,7.156,2023-02-02 23:16:58,,24.0,802.77,0.0,47.0,10.0,26.0,87.0,28.5,93.5,2023,2,2,23,4.05,303.0
16.799999999999955,4,90,1,16.799999999999955,7.087,2,50.5329618,-84.816318,281,7.087,2023-02-02 23:16:59,,24.0,809.83,0.0,48.0,10.0,26.0,87.0,28.0,92.5,2023,2,2,23,4.05,303.0
16.799999999999955,4,90,1,16.799999999999955,7.029,2,50.532889,-84.8162816,285,7.029,2023-02-02 23:17:00,,25.0,816.88,0.8,49.0,10.0,27.5,91.0,28.0,91.5,2023,2,2,23,4.05,303.0
17.0,4,89,1,17.0,7.012,2,50.5328208,-84.8162452,296,7.012,2023-02-02 23:17:01,,25.0,823.92,1.23,50.0,10.0,29.5,96.5,27.0,91.5,2023,2,2,23,4.05,303.0
17.0,4,89,1,17.0,7.003,2,50.5327525,-84.8162088,306,7.003,2023-02-02 23:17:02,,25.0,830.89,1.27,50.0,10.0,29.5,96.0,30.0,94.5,2023,2,2,23,4.05,303.0
17.200000000000045,4,88,1,17.200000000000045,6.995,2,50.5326797,-84.8161724,312,6.995,2023-02-02 23:17:03,,26.0,838.0,1.29,50.0,10.0,29.5,97.0,30.0,94.5,2023,2,2,23,4.05,303.0
17.399999999999977,4,89,1,17.399999999999977,6.989,2,50.5326069,-84.816136,313,6.989,2023-02-02 23:17:04,,26.0,845.02,1.34,51.0,10.0,29.5,97.5,29.0,94.0,2023,2,2,23,4.05,303.0
17.399999999999977,4,88,1,17.399999999999977,6.919,2,50.5325386,-84.8160996,315,6.919,2023-02-02 23:17:05,,26.0,851.99,1.39,50.0,10.0,29.0,96.5,29.5,94.5,2023,2,2,23,4.05,303.0
17.399999999999977,4,88,1,17.399999999999977,6.907,2,50.5324703,-84.8160631,310,6.907,2023-02-02 23:17:06,,27.0,858.98,1.36,46.0,10.0,29.0,95.5,29.5,95.5,2023,2,2,23,4.05,303.0
17.399999999999977,5,87,1,17.399999999999977,6.925,2,50.5324021,-84.8160358,283,6.925,2023-02-02 23:17:07,,27.0,865.83,1.24,49.0,10.0,27.0,92.5,29.5,95.5,2023,2,2,23,4.05,303.0
17.399999999999977,5,87,1,17.399999999999977,6.91,2,50.5323292,-84.8159994,282,6.91,2023-02-02 23:17:08,,27.0,872.75,0.41,49.0,10.0,27.0,90.0,28.5,94.0,2023,2,2,23,4.05,303.0
17.399999999999977,5,87,1,17.399999999999977,6.916,2,50.532261,-84.815963,284,6.916,2023-02-02 23:17:09,,27.0,879.73,0.0,48.0,10.0,28.0,89.0,28.0,93.0,2023,2,2,23,4.05,303.0
17.399999999999977,5,87,1,17.399999999999977,6.939,2,50.5321882,-84.8159266,289,6.939,2023-02-02 23:17:10,,28.0,886.74,0.0,47.0,9.0,29.5,90.5,27.5,92.5,2023,2,2,23,4.05,303.0
17.600000000000023,5,89,1,17.600000000000023,7.043,2,50.5321199,-84.8158902,273,7.043,2023-02-02 23:17:11,,28.0,893.76,0.0,46.0,9.0,28.0,90.5,27.5,92.5,2023,2,2,23,4.05,303.0
17.600000000000023,5,90,1,17.600000000000023,7.16,2,50.5320471,-84.8158629,272,7.16,2023-02-02 23:17:12,,28.0,900.93,0.0,49.0,9.0,27.0,91.0,27.5,92.5,2023,2,2,23,4.05,303.0
17.399999999999977,5,90,1,17.399999999999977,7.183,2,50.5319743,-84.8158265,279,7.183,2023-02-02 23:17:13,,28.0,908.21,0.0,49.0,9.0,27.5,89.5,28.0,93.0,2023,2,2,23,4.05,303.0
17.399999999999977,5,91,1,17.399999999999977,7.181,2,50.5319014,-84.8157901,275,7.181,2023-02-02 23:17:14,,29.0,915.44,0.0,48.0,9.0,28.0,87.5,28.0,91.0,2023,2,2,23,4.05,303.0
17.399999999999977,5,91,1,17.399999999999977,7.205,2,50.5318241,-84.8157537,264,7.205,2023-02-02 23:17:15,,29.0,922.67,0.0,48.0,9.0,27.0,87.0,27.0,87.0,2023,2,2,23,4.05,303.0
17.799999999999955,5,92,1,17.799999999999955,7.327,2,50.5317513,-84.8157082,252,7.327,2023-02-02 23:17:16,,29.0,930.01,0.0,48.0,9.0,27.5,85.5,26.0,86.0,2023,2,2,23,4.05,303.0
18.0,5,93,1,18.0,7.425,2,50.5316784,-84.8156718,244,7.425,2023-02-02 23:17:17,,29.0,937.48,0.0,48.0,9.0,26.0,83.5,26.0,86.0,2023,2,2,23,4.05,303.0
18.200000000000045,5,93,1,18.200000000000045,7.478,2,50.5316056,-84.8156353,244,7.478,2023-02-02 23:17:18,,30.0,944.91,0.0,48.0,9.0,24.0,80.0,25.0,86.5,2023,2,2,23,4.05,303.0
18.200000000000045,5,94,1,18.200000000000045,7.521,2,50.5315282,-84.8155898,237,7.521,2023-02-02 23:17:19,,30.0,952.53,0.59,47.0,9.0,22.5,78.0,24.0,84.0,2023,2,2,23,4.05,303.0
18.399999999999977,5,95,1,18.399999999999977,7.539,2,50.5314509,-84.8155534,208,7.539,2023-02-02 23:17:20,,30.0,960.28,1.08,47.0,9.0,22.0,79.0,22.0,77.0,2023,2,2,23,4.05,303.0
18.600000000000023,5,96,1,18.600000000000023,7.599,2,50.5313735,-84.815517,209,7.599,2023-02-02 23:17:21,,30.0,967.94,1.38,51.0,9.0,22.5,79.5,20.5,73.0,2023,2,2,23,4.05,303.0
18.600000000000023,6,94,1,18.600000000000023,7.722,2,50.5312961,-84.8154806,223,7.722,2023-02-02 23:17:22,,31.0,975.58,1.67,54.0,9.0,23.5,81.0,20.5,74.5,2023,2,2,23,4.05,303.0
18.600000000000023,6,92,1,18.600000000000023,7.807,2,50.5312142,-84.8154442,234,7.807,2023-02-02 23:17:23,,31.0,983.38,1.72,55.0,9.0,25.0,83.0,21.0,78.5,2023,2,2,23,4.05,303.0
18.600000000000023,6,92,1,18.600000000000023,7.87,2,50.5311323,-84.8154078,237,7.87,2023-02-02 23:17:24,,31.0,991.34,1.53,53.0,9.0,26.5,84.0,21.5,82.5,2023,2,2,23,4.05,303.0
18.600000000000023,6,93,1,18.600000000000023,7.915,2,50.5310549,-84.8153714,245,7.915,2023-02-02 23:17:25,,31.0,999.26,0.51,49.0,9.0,25.0,82.0,23.5,84.5,2023,2,2,23,4.05,303.0
18.399999999999977,6,93,1,18.399999999999977,7.919,2,50.530973,-84.815335,248,7.919,2023-02-02 23:17:26,,32.0,1007.2,0.0,49.0,9.0,25.5,82.5,23.5,82.5,2023,2,2,23,4.05,303.0
18.200000000000045,6,94,1,18.200000000000045,7.934,2,50.5308911,-84.8152986,253,7.934,2023-02-02 23:17:27,,32.0,1015.13,0.0,48.0,9.0,26.5,83.5,23.0,81.5,2023,2,2,23,4.05,303.0
18.0,6,94,1,18.0,7.938,2,50.5308137,-84.815253,257,7.938,2023-02-02 23:17:28,,32.0,1023.16,0.0,50.0,9.0,26.5,84.5,23.0,82.5,2023,2,2,23,4.05,303.0
17.600000000000023,6,93,1,17.600000000000023,7.92,2,50.5307318,-84.8152166,255,7.92,2023-02-02 23:17:29,,32.0,1031.13,-0.48,52.0,9.0,26.0,85.5,24.5,84.5,2023,2,2,23,4.05,303.0
17.600000000000023,6,93,2,17.600000000000023,7.914,2,50.5306544,-84.8151711,250,7.914,2023-02-02 23:17:30,,33.0,1039.0,-1.05,51.0,9.0,24.0,82.5,25.5,83.5,2023,2,2,23,4.05,303.0
17.799999999999955,6,93,2,17.799999999999955,7.923,2,50.5305725,-84.8151347,245,7.923,2023-02-02 23:17:31,,33.0,1046.88,-1.35,51.0,9.0,26.0,85.5,25.0,84.0,2023,2,2,23,4.05,303.0
18.0,6,94,2,18.0,8.041,2,50.5304906,-84.8150983,249,8.041,2023-02-02 23:17:32,,33.0,1054.87,-1.4,51.0,9.0,25.5,82.5,24.5,84.0,2023,2,2,23,4.05,303.0
18.200000000000045,6,95,2,18.200000000000045,8.136,2,50.5304087,-84.8150528,256,8.136,2023-02-02 23:17:33,,33.0,1063.02,-0.5,61.0,8.0,26.0,82.0,24.0,82.5,2023,2,2,23,4.05,303.0
18.200000000000045,6,93,2,18.200000000000045,8.183,2,50.5303268,-84.8150164,256,8.183,2023-02-02 23:17:34,,34.0,1071.31,0.0,62.0,8.0,29.0,89.5,23.0,79.0,2023,2,2,23,4.05,303.0
18.0,6,90,2,18.0,8.239,2,50.5302448,-84.81498,290,8.239,2023-02-02 23:17:35,,34.0,1079.46,0.0,47.0,8.0,27.5,89.5,21.0,70.5,2023,2,2,23,4.05,303.0
18.399999999999977,6,91,2,18.399999999999977,8.351,2,50.5301629,-84.8149345,344,8.351,2023-02-02 23:17:36,,34.0,1087.76,0.27,47.0,8.0,29.0,91.5,26.0,88.0,2023,2,2,23,4.05,303.0
18.600000000000023,7,93,2,18.600000000000023,8.616,2,50.5300764,-84.814889,357,8.616,2023-02-02 23:17:37,,35.0,1096.37,0.78,48.0,8.0,29.5,92.5,27.5,92.5,2023,2,2,23,4.05,303.0
18.799999999999955,7,94,2,18.799999999999955,8.625,2,50.5299854,-84.8148434,350,8.625,2023-02-02 23:17:38,,35.0,1105.01,1.22,48.0,8.0,29.0,91.0,28.0,91.5,2023,2,2,23,4.05,303.0
18.799999999999955,7,95,2,18.799999999999955,8.492,2,50.529899,-84.8147979,340,8.492,2023-02-02 23:17:39,,35.0,1113.56,1.5,49.0,8.0,27.0,87.5,30.0,92.0,2023,2,2,23,4.05,303.0
18.799999999999955,7,96,2,18.799999999999955,8.595,2,50.5298125,-84.8147615,308,8.595,2023-02-02 23:17:40,,36.0,1122.25,1.55,49.0,8.0,25.0,83.0,30.5,92.0,2023,2,2,23,4.05,303.0
18.799999999999955,8,96,2,18.799999999999955,8.691,2,50.529726,-84.814716,295,8.691,2023-02-02 23:17:41,,36.0,1130.99,1.45,46.0,8.0,25.0,82.5,30.0,91.5,2023,2,2,23,4.05,303.0
19.0,8,96,2,19.0,8.867,2,50.529635,-84.8146705,289,8.867,2023-02-02 23:17:42,,36.0,1139.85,1.26,46.0,8.0,26.0,84.0,30.0,91.5,2023,2,2,23,4.05,303.0
19.0,8,96,2,19.0,8.906,2,50.529544,-84.814625,288,8.906,2023-02-02 23:17:43,,36.0,1148.93,1.09,48.0,8.0,26.5,85.0,29.5,91.0,2023,2,2,23,4.05,303.0
19.0,8,96,2,19.0,8.802,2,50.5294529,-84.8145795,290,8.802,2023-02-02 23:17:44,,37.0,1157.85,0.38,50.0,8.0,26.5,85.0,28.0,89.5,2023,2,2,23,4.05,303.0
19.0,8,96,2,19.0,8.804,2,50.5293665,-84.8145431,285,8.804,2023-02-02 23:17:45,,37.0,1166.7,0.0,52.0,8.0,27.0,85.0,26.5,88.5,2023,2,2,23,4.05,303.0
19.0,8,96,2,19.0,8.806,2,50.5292754,-84.8144976,271,8.806,2023-02-02 23:17:46,,37.0,1175.68,0.0,49.0,8.0,27.5,88.0,27.0,89.0,2023,2,2,23,4.05,303.0
19.200000000000045,8,96,2,19.200000000000045,8.799,2,50.5291844,-84.8144521,264,8.799,2023-02-02 23:17:47,,38.0,1184.55,0.0,47.0,8.0,27.5,88.5,28.0,89.5,2023,2,2,23,4.05,303.0
19.200000000000045,8,96,2,19.200000000000045,8.805,2,50.5290934,-84.8144065,279,8.805,2023-02-02 23:17:48,,38.0,1193.38,0.0,46.0,8.0,26.5,84.5,28.0,89.5,2023,2,2,23,4.05,303.0
19.200000000000045,8,96,2,19.200000000000045,8.806,2,50.5290069,-84.814361,291,8.806,2023-02-02 23:17:49,,38.0,1202.27,0.0,47.0,8.0,25.5,83.5,29.5,88.0,2023,2,2,23,4.05,303.0
19.399999999999977,8,96,2,19.399999999999977,8.797,2,50.5289159,-84.8143155,284,8.797,2023-02-02 23:17:50,,38.0,1211.09,0.0,48.0,8.0,23.5,80.5,29.0,87.5,2023,2,2,23,4.05,303.0
19.200000000000045,8,95,2,19.200000000000045,8.784,2,50.5288294,-84.81427,272,8.784,2023-02-02 23:17:51,,39.0,1219.67,0.0,47.0,8.0,23.5,80.5,27.5,85.5,2023,2,2,23,4.05,303.0
19.0,8,95,2,19.0,8.781,2,50.528743,-84.8142245,266,8.781,2023-02-02 23:17:52,,39.0,1228.51,0.0,47.0,8.0,24.0,79.5,27.0,85.0,2023,2,2,23,4.05,303.0
18.799999999999955,8,95,2,18.799999999999955,8.792,2,50.5286565,-84.814179,289,8.792,2023-02-02 23:17:53,,39.0,1237.49,0.0,46.0,8.0,23.5,79.0,28.5,86.5,2023,2,2,23,4.05,303.0
18.600000000000023,8,96,2,18.600000000000023,8.688,2,50.5285655,-84.8141244,315,8.688,2023-02-02 23:17:54,,40.0,1246.36,0.0,45.0,8.0,26.0,91.0,28.5,86.5,2023,2,2,23,4.05,303.0
18.200000000000045,8,97,2,18.200000000000045,8.695,2,50.5284745,-84.814088,324,8.695,2023-02-02 23:17:55,,40.0,1255.23,0.0,45.0,8.0,25.5,88.0,28.5,86.5,2023,2,2,23,4.05,303.0
18.0,8,96,3,18.0,8.758,2,50.528388,-84.8140516,314,8.758,2023-02-02 23:17:56,,40.0,1263.94,0.0,44.0,8.0,23.5,80.5,29.0,88.5,2023,2,2,23,4.05,303.0
17.799999999999955,8,96,3,17.799999999999955,8.735,2,50.528297,-84.814006,293,8.735,2023-02-02 23:17:57,,40.0,1272.68,0.0,46.0,8.0,23.5,79.0,28.0,88.5,2023,2,2,23,4.05,303.0
17.600000000000023,8,95,3,17.600000000000023,8.709,2,50.5282105,-84.8139696,286,8.709,2023-02-02 23:17:58,,41.0,1281.3,-1.21,48.0,8.0,26.5,87.0,25.5,84.5,2023,2,2,23,4.05,303.0
17.600000000000023,8,95,3,17.600000000000023,8.694,2,50.5281195,-84.8139241,288,8.694,2023-02-02 23:17:59,,41.0,1290.02,-2.03,51.0,8.0,25.5,86.0,28.0,87.5,2023,2,2,23,4.05,303.0
17.399999999999977,8,95,4,17.399999999999977,8.689,2,50.5280284,-84.8138877,285,8.689,2023-02-02 23:18:00,,41.0,1298.91,-2.06,51.0,7.0,24.5,83.5,27.5,87.0,2023,2,2,23,4.05,303.0
17.200000000000045,8,95,4,17.200000000000045,8.672,2,50.527942,-84.8138513,268,8.672,2023-02-02 23:18:01,,42.0,1307.59,-2.0,50.0,7.0,23.5,78.5,25.5,83.0,2023,2,2,23,4.05,303.0
16.799999999999955,8,95,4,16.799999999999955,8.661,2,50.5278555,-84.8138058,244,8.661,2023-02-02 23:18:02,,42.0,1316.14,-2.02,50.0,7.0,21.5,72.5,22.5,78.5,2023,2,2,23,4.05,303.0
16.799999999999955,8,95,4,16.799999999999955,8.547,2,50.527769,-84.8137603,223,8.547,2023-02-02 23:18:03,,42.0,1324.74,-2.05,49.0,7.0,21.0,71.0,22.0,77.0,2023,2,2,23,4.05,303.0
16.799999999999955,8,95,4,16.799999999999955,8.74,2,50.5276826,-84.8137148,222,8.74,2023-02-02 23:18:04,,42.0,1333.43,-1.94,48.0,7.0,20.5,69.5,21.5,75.5,2023,2,2,23,4.05,303.0
16.600000000000023,8,96,5,16.600000000000023,8.913,2,50.5275915,-84.8136784,203,8.913,2023-02-02 23:18:05,,42.0,1342.21,-1.8,53.0,7.0,20.0,67.5,21.0,74.0,2023,2,2,23,4.05,303.0
16.600000000000023,8,96,5,16.600000000000023,9.029,2,50.5275051,-84.8136329,182,9.029,2023-02-02 23:18:06,,43.0,1351.04,-1.67,53.0,7.0,19.5,66.0,21.0,72.5,2023,2,2,23,4.05,303.0
16.399999999999977,8,98,5,16.399999999999977,9.095,2,50.527414,-84.8135691,158,9.095,2023-02-02 23:18:07,,43.0,1360.16,-1.55,51.0,7.0,19.0,64.5,20.5,70.5,2023,2,2,23,4.05,303.0
16.200000000000045,8,85,5,16.200000000000045,9.021,2,50.5273276,-84.8135145,133,9.021,2023-02-02 23:18:08,,43.0,1369.35,-1.41,47.0,7.0,18.5,62.5,20.0,69.0,2023,2,2,23,4.05,303.0
15.799999999999955,8,54,5,15.799999999999955,8.903,2,50.5272411,-84.8134599,108,8.903,2023-02-02 23:18:09,,43.0,1378.18,-1.29,49.0,7.0,19.5,65.0,18.0,62.5,2023,2,2,23,4.05,303.0
15.600000000000023,8,24,5,15.600000000000023,8.706,2,50.5271546,-84.8134053,82,8.706,2023-02-02 23:18:10,,43.0,1386.86,-1.27,50.0,7.0,20.0,68.0,16.0,56.0,2023,2,2,23,4.05,303.0
15.399999999999977,8,0,6,15.399999999999977,8.614,2,50.5270727,-84.8133598,0,8.614,2023-02-02 23:18:11,,43.0,1395.39,-1.41,51.0,7.0,21.0,70.5,14.0,49.0,2023,2,2,23,4.05,303.0
15.200000000000045,8,0,6,15.200000000000045,7.894,2,50.5269908,-84.8133143,0,7.894,2023-02-02 23:18:12,,43.0,1403.44,-1.69,52.0,7.0,22.0,73.5,12.5,42.5,2023,2,2,23,4.05,303.0
15.0,8,0,6,15.0,6.86,2,50.5269225,-84.8132688,0,6.86,2023-02-02 23:18:13,,43.0,1410.63,-1.98,54.0,7.0,22.5,76.0,10.5,35.5,2023,2,2,23,4.05,303.0
14.799999999999955,8,0,6,14.799999999999955,5.668,2,50.5268634,-84.8132324,0,5.668,2023-02-02 23:18:14,,43.0,1416.73,-2.21,55.0,7.0,23.5,79.0,8.5,29.0,2023,2,2,23,4.05,303.0
14.799999999999955,8,0,7,14.799999999999955,4.873,2,50.5268178,-84.8131959,0,4.873,2023-02-02 23:18:15,,43.0,1421.62,-2.36,56.0,7.0,24.5,81.5,6.5,22.0,2023,2,2,23,4.05,303.0
14.600000000000023,8,0,7,14.600000000000023,4.986,2,50.5267723,-84.8131686,0,4.986,2023-02-02 23:18:16,,43.0,1426.16,-2.41,57.0,7.0,25.0,84.0,4.5,15.5,2023,2,2,23,4.05,303.0
14.399999999999977,8,28,7,14.399999999999977,4.919,2,50.5267268,-84.8131504,58,4.919,2023-02-02 23:18:17,,43.0,1430.77,-2.39,59.0,7.0,26.0,87.0,2.5,8.5,2023,2,2,23,4.05,303.0
14.399999999999977,8,64,7,14.399999999999977,4.872,2,50.5266768,-84.8131322,166,4.872,2023-02-02 23:18:18,,43.0,1435.56,-2.24,60.0,7.0,27.0,89.5,0.5,2.0,2023,2,2,23,4.05,303.0
14.200000000000045,8,70,7,14.200000000000045,5.233,2,50.5266176,-84.8131231,288,5.233,2023-02-02 23:18:19,,43.0,1441.13,-2.09,56.0,7.0,25.5,88.0,12.0,48.5,2023,2,2,23,4.05,303.0
14.0,8,73,7,14.0,5.42,2,50.5265539,-84.813114,345,5.42,2023-02-02 23:18:20,,44.0,1446.8,-2.03,55.0,7.0,22.5,85.0,20.0,84.0,2023,2,2,23,4.05,303.0
14.0,8,77,7,14.0,5.451,2,50.5264993,-84.8131049,347,5.451,2023-02-02 23:18:21,,44.0,1452.26,-2.03,56.0,7.0,20.5,83.5,17.0,80.0,2023,2,2,23,4.05,303.0
14.0,8,81,8,14.0,5.994,2,50.5264356,-84.8130776,343,5.994,2023-02-02 23:18:22,,45.0,1458.31,-1.96,54.0,7.0,26.0,87.0,16.5,78.0,2023,2,2,23,4.05,303.0
13.799999999999955,8,82,8,13.799999999999955,6.624,2,50.5263673,-84.8130412,292,6.624,2023-02-02 23:18:23,,45.0,1465.18,-1.86,45.0,7.0,23.5,80.0,19.0,80.5,2023,2,2,23,4.05,303.0
13.799999999999955,8,82,8,13.799999999999955,6.799,2,50.5263036,-84.8129957,246,6.799,2023-02-02 23:18:24,,45.0,1472.01,-1.73,48.0,7.0,21.0,73.0,21.5,83.0,2023,2,2,23,4.05,303.0
13.799999999999955,8,81,8,13.799999999999955,6.792,2,50.5262399,-84.8129502,224,6.792,2023-02-02 23:18:25,,45.0,1478.66,-1.54,51.0,7.0,22.5,75.5,21.0,76.5,2023,2,2,23,4.05,303.0
13.799999999999955,8,81,8,13.799999999999955,6.664,2,50.5261716,-84.8129047,222,6.664,2023-02-02 23:18:26,,45.0,1485.64,-0.56,51.0,7.0,28.0,87.0,19.0,67.5,2023,2,2,23,4.05,303.0
14.0,8,80,8,14.0,6.258,2,50.5261079,-84.8128683,233,6.258,2023-02-02 23:18:27,,46.0,1492.37,0.0,46.0,7.0,27.5,91.5,27.0,85.5,2023,2,2,23,4.05,303.0
14.200000000000045,8,66,8,14.200000000000045,5.782,2,50.5260487,-84.8128319,174,5.782,2023-02-02 23:18:28,,46.0,1498.48,0.0,31.0,7.0,17.0,69.5,25.0,83.0,2023,2,2,23,4.05,303.0
14.399999999999977,8,45,8,14.399999999999977,4.599,2,50.5259941,-84.8128046,140,4.599,2023-02-02 23:18:29,,46.0,1503.9,0.27,49.0,7.0,22.5,70.0,24.5,83.5,2023,2,2,23,4.05,303.0
14.600000000000023,9,25,8,14.600000000000023,3.295,2,50.5259486,-84.8127772,107,3.295,2023-02-02 23:18:30,,46.0,1508.35,0.72,67.0,7.0,33.5,79.0,24.0,86.0,2023,2,2,23,4.05,303.0
14.799999999999955,9,15,8,14.799999999999955,2.37,2,50.5259167,-84.8127499,64,2.37,2023-02-02 23:18:31,,46.0,1511.79,1.19,86.0,7.0,42.0,86.0,24.0,86.5,2023,2,2,23,4.05,303.0
15.0,9,9,8,15.0,2.041,2,50.5259031,-84.8127226,43,2.041,2023-02-02 23:18:32,,46.0,1514.18,1.67,97.0,7.0,40.5,87.0,23.0,82.0,2023,2,2,23,4.05,303.0
15.0,9,3,8,15.0,0.987,2,50.525894,-84.8127044,0,0.987,2023-02-02 23:18:33,,46.0,1515.01,2.16,82.0,7.0,39.0,88.0,22.0,77.5,2023,2,2,23,4.05,303.0
15.200000000000045,9,47,8,15.200000000000045,3.768,2,50.525803,-84.8126316,122,3.768,2023-02-02 23:18:40,,46.0,1516.64,0.0,47.0,6.0,18.5,93.5,20.5,79.0,2023,2,2,23,4.05,303.0
15.399999999999977,9,63,8,15.399999999999977,3.438,2,50.5257756,-84.8126043,210,3.438,2023-02-02 23:18:41,,46.0,1519.98,0.0,48.0,6.0,29.0,97.5,25.5,96.5,2023,2,2,23,4.05,303.0
15.399999999999977,9,76,8,15.399999999999977,4.612,2,50.525721,-84.8125861,288,4.612,2023-02-02 23:18:42,,47.0,1525.15,0.0,49.0,6.0,28.5,96.0,25.5,95.5,2023,2,2,23,4.05,303.0
15.399999999999977,9,84,8,15.399999999999977,6.113,2,50.5256528,-84.812577,378,6.113,2023-02-02 23:18:43,,47.0,1531.57,0.0,53.0,6.0,28.0,94.0,25.5,94.0,2023,2,2,23,4.05,303.0
15.399999999999977,9,89,8,15.399999999999977,6.435,2,50.5255845,-84.8125497,354,6.435,2023-02-02 23:18:44,,47.0,1538.11,0.0,47.0,6.0,27.5,92.5,25.0,93.0,2023,2,2,23,4.05,303.0
15.399999999999977,9,92,8,15.399999999999977,6.325,2,50.5255208,-84.8125224,328,6.325,2023-02-02 23:18:45,,48.0,1544.47,0.0,50.0,6.0,27.0,90.5,25.0,91.5,2023,2,2,23,4.05,303.0
15.399999999999977,9,92,8,15.399999999999977,6.159,2,50.5254616,-84.8124951,308,6.159,2023-02-02 23:18:46,,48.0,1550.52,0.0,53.0,6.0,26.5,89.0,25.0,90.5,2023,2,2,23,4.05,303.0
15.399999999999977,9,93,8,15.399999999999977,6.279,2,50.5253979,-84.8124587,263,6.279,2023-02-02 23:18:47,,48.0,1556.93,0.0,54.0,6.0,26.0,87.0,25.0,89.0,2023,2,2,23,4.05,303.0
15.600000000000023,9,94,8,15.600000000000023,6.549,2,50.5253296,-84.8124132,241,6.549,2023-02-02 23:18:48,,48.0,1563.64,0.0,55.0,6.0,25.5,87.0,25.0,89.0,2023,2,2,23,4.05,303.0
15.799999999999955,10,74,8,15.799999999999955,6.608,2,50.5252659,-84.8123767,215,6.608,2023-02-02 23:18:49,,49.0,1570.27,0.0,64.0,6.0,13.0,47.0,23.0,78.0,2023,2,2,23,4.05,303.0
16.0,10,78,8,16.0,6.507,2,50.5252022,-84.8123403,184,6.507,2023-02-02 23:18:50,,49.0,1576.74,0.47,61.0,6.0,8.5,31.5,21.0,66.5,2023,2,2,23,4.05,303.0
