altitude,ascent,descent,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,distance,grade,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,calories,left_right_balance,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
75.79999999999995,0,0,75.79999999999995,2.558,2.0,50.5101881,-84.8140151,2.558,2022-10-30 16:10:39,,,,,,,,,,,,,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.443,2.0,50.5102017,-84.8139878,2.443,2022-10-30 16:10:40,15.0,0.0,0.0,0.0,28.5,98.0,0.0,23.5,75.0,,,,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.329,2.0,50.5102154,-84.8139696,2.329,2022-10-30 16:10:41,,9.0,2.15,0.0,19.0,66.0,12.0,24.0,77.0,0.0,48.0,,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.489,2.0,50.510229,-84.8139332,2.489,2022-10-30 16:10:42,,36.0,4.54,0.0,9.5,34.5,32.0,24.5,79.5,0.0,16.0,24.0,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.377,2.0,50.5102473,-84.8139059,2.377,2022-10-30 16:10:43,,34.0,7.08,0.0,7.5,25.5,59.0,19.0,63.5,0.0,32.0,24.0,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.701,2.0,50.51027,-84.8138786,2.701,2022-10-30 16:10:44,,44.0,9.9,0.0,14.5,44.0,51.0,7.5,30.5,0.0,63.0,24.0,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.281,2.0,50.5102837,-84.8138513,2.281,2022-10-30 16:10:45,,39.0,12.53,0.0,13.5,45.5,16.0,7.5,30.5,0.0,81.0,24.0,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,2.784,2.0,50.5103019,-84.8138149,2.784,2022-10-30 16:10:46,,25.0,15.4,0.0,15.5,53.0,11.0,6.5,32.5,0.0,99.0,24.0,,2022,10,30,16,4.7,204.0
75.79999999999995,0,0,75.79999999999995,3.207,2.0,50.5103201,-84.8137785,3.207,2022-10-30 16:10:47,,11.0,18.73,0.0,17.5,61.5,7.0,5.0,35.0,0.0,93.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,0,75.60000000000002,3.47,2.0,50.5103474,-84.8137421,3.47,2022-10-30 16:10:48,,0.0,22.36,0.0,19.5,69.5,0.0,4.0,37.5,0.0,86.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,0,75.60000000000002,3.859,2.0,50.5103792,-84.8136966,3.859,2022-10-30 16:10:49,,0.0,26.34,0.0,21.5,78.0,0.0,3.0,40.0,0.0,78.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,0,75.60000000000002,4.134,2.0,50.5104202,-84.8136693,4.134,2022-10-30 16:10:50,,36.0,30.55,0.0,23.5,86.0,36.0,1.5,42.5,0.0,71.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,0,75.60000000000002,4.364,2.0,50.5104657,-84.8136511,4.364,2022-10-30 16:10:51,,67.0,34.98,0.0,26.0,94.5,75.0,0.5,44.5,0.0,63.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,0,75.39999999999998,4.162,2.0,50.5105067,-84.813642,4.162,2022-10-30 16:10:52,,70.0,39.09,0.0,27.0,96.0,97.0,3.0,47.0,0.0,56.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,0,75.39999999999998,4.052,2.0,50.5105522,-84.813642,4.052,2022-10-30 16:10:53,,72.0,43.13,0.0,27.5,94.5,136.0,8.0,49.5,0.0,48.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.32,2.0,50.5105977,-84.8136511,4.32,2022-10-30 16:10:54,,71.0,47.55,0.0,28.0,93.0,125.0,13.0,52.0,0.0,52.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.607,2.0,50.5106432,-84.8136693,4.607,2022-10-30 16:10:55,,70.0,52.23,0.0,28.5,91.5,106.0,17.5,54.5,0.0,67.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.053,2.0,50.5106978,-84.8136784,5.053,2022-10-30 16:10:56,,71.0,57.07,0.0,20.0,70.0,91.0,19.5,63.0,0.0,67.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.607,2.0,50.5107479,-84.8136966,4.607,2022-10-30 16:10:57,,72.0,62.04,0.0,22.0,73.0,100.0,18.0,63.0,0.0,66.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,3.94,2.0,50.5107934,-84.8137148,3.94,2022-10-30 16:10:58,,74.0,66.29,0.0,23.5,77.0,106.0,19.0,66.0,1.0,66.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.7,2.0,50.510848,-84.8137239,4.7,2022-10-30 16:10:59,,74.0,71.48,0.0,18.5,66.0,96.0,21.0,71.0,1.0,65.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.664,2.0,50.5109026,-84.8137239,4.664,2022-10-30 16:11:00,,74.0,76.65,0.0,18.0,68.0,83.0,11.0,35.0,1.0,63.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.476,2.0,50.5109618,-84.8137148,4.476,2022-10-30 16:11:01,,75.0,81.99,0.0,18.5,64.5,81.0,16.5,52.0,1.0,55.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.994,2.0,50.51103,-84.8136966,5.994,2022-10-30 16:11:02,,75.0,88.61,0.0,17.5,60.0,75.0,17.5,56.5,1.0,52.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,6.492,2.0,50.5111029,-84.8136966,6.492,2022-10-30 16:11:03,,74.0,95.17,0.0,15.0,51.0,63.0,16.0,53.0,1.0,60.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.642,2.0,50.5111575,-84.8137057,5.642,2022-10-30 16:11:04,,73.0,100.56,0.0,11.5,40.0,49.0,14.0,49.0,1.0,73.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.88,2.0,50.5112075,-84.8137148,4.88,2022-10-30 16:11:05,,61.0,105.16,0.0,6.5,39.0,32.0,8.0,47.0,1.0,86.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.089,3.0,50.5112622,-84.8137239,5.089,2022-10-30 16:11:06,,59.0,110.31,0.0,1.5,38.0,5.0,2.0,45.0,1.0,99.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.279,3.0,50.5113168,-84.8137421,5.279,2022-10-30 16:11:07,,63.0,115.65,0.0,1.5,37.0,13.0,1.0,43.0,1.0,82.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.918,3.0,50.5113668,-84.8137512,4.918,2022-10-30 16:11:08,,62.0,120.45,0.0,3.0,36.0,22.0,3.0,41.0,1.0,63.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.843,3.0,50.5114169,-84.8137694,4.843,2022-10-30 16:11:09,,62.0,125.27,0.0,5.0,35.5,31.0,4.5,39.0,1.0,51.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.947,2.0,50.511467,-84.8137967,4.947,2022-10-30 16:11:10,,58.0,130.25,0.0,6.5,34.5,34.0,6.5,36.5,1.0,45.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.812,2.0,50.511517,-84.8138149,4.812,2022-10-30 16:11:11,,43.0,135.01,0.0,8.5,33.5,32.0,8.0,34.5,1.0,45.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.59,2.0,50.5115671,-84.8138331,4.59,2022-10-30 16:11:12,,27.0,139.52,0.0,8.0,27.5,30.0,13.0,41.0,1.0,46.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.786,2.0,50.5116126,-84.8138604,4.786,2022-10-30 16:11:13,,48.0,144.38,0.0,4.0,15.0,24.0,22.0,57.0,1.0,39.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.989,2.0,50.5116626,-84.8138786,4.989,2022-10-30 16:11:14,,60.0,149.4,0.0,0.0,2.5,35.0,30.5,73.5,1.0,30.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.108,2.0,50.5117173,-84.8139059,5.108,2022-10-30 16:11:15,,64.0,154.58,0.0,12.0,39.0,65.0,23.5,63.0,1.0,45.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.304,2.0,50.5117719,-84.8139332,5.304,2022-10-30 16:11:16,,64.0,159.96,0.0,15.5,51.0,67.0,20.5,60.5,1.0,60.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.512,2.0,50.511831,-84.8139514,5.512,2022-10-30 16:11:17,,64.0,165.53,0.0,15.5,51.0,70.0,19.5,62.0,1.0,65.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.743,2.0,50.5118902,-84.8139696,5.743,2022-10-30 16:11:18,,65.0,171.36,0.0,17.0,56.5,70.0,18.0,60.5,2.0,67.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.941,2.0,50.5119585,-84.8139878,5.941,2022-10-30 16:11:19,,65.0,177.37,0.0,24.0,79.0,71.0,15.5,49.0,2.0,66.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.721,2.0,50.5120131,-84.814006,5.721,2022-10-30 16:11:20,,66.0,183.02,0.0,22.5,75.5,67.0,14.5,47.0,2.0,50.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.685,2.0,50.5120722,-84.8140334,5.685,2022-10-30 16:11:21,,67.0,188.68,0.0,21.0,71.0,65.0,14.0,46.0,2.0,48.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.972,2.0,50.5121314,-84.8140607,5.972,2022-10-30 16:11:22,,68.0,194.75,0.0,19.5,66.0,68.0,13.0,44.5,2.0,50.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.911,2.0,50.5121951,-84.814088,5.911,2022-10-30 16:11:23,,68.0,200.53,0.0,18.5,64.0,71.0,12.5,44.0,2.0,55.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.637,2.0,50.5122452,-84.8141244,5.637,2022-10-30 16:11:24,,68.0,206.14,0.0,20.5,70.0,71.0,13.0,45.0,2.0,60.0,24.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,5.649,2.0,50.5123044,-84.8141517,5.649,2022-10-30 16:11:25,,68.0,211.84,0.0,22.5,76.0,67.0,13.5,46.5,2.0,58.0,24.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.715,2.0,50.5123635,-84.814179,5.715,2022-10-30 16:11:26,,69.0,217.58,0.0,24.5,82.5,82.0,14.0,48.0,2.0,67.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.783,2.0,50.5124227,-84.8141972,5.783,2022-10-30 16:11:27,,69.0,223.39,0.0,22.5,76.0,94.0,14.5,48.5,2.0,58.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.917,2.0,50.5124818,-84.8142154,5.917,2022-10-30 16:11:28,,69.0,229.34,0.0,17.5,59.5,95.0,14.5,49.0,2.0,53.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.099,2.0,50.5125501,-84.8142245,6.099,2022-10-30 16:11:29,,59.0,235.51,0.0,15.0,54.0,62.0,14.5,52.0,2.0,60.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.005,2.0,50.5126138,-84.8142427,6.005,2022-10-30 16:11:30,,39.0,241.48,0.0,13.0,48.0,47.0,12.5,54.5,2.0,65.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.822,2.0,50.512673,-84.8142609,5.822,2022-10-30 16:11:31,,28.0,247.23,0.0,11.0,41.5,39.0,9.0,57.0,2.0,69.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.584,2.0,50.5127322,-84.8142791,5.584,2022-10-30 16:11:32,,17.0,252.73,0.0,8.5,35.5,32.0,5.0,59.0,2.0,74.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.296,2.0,50.5127868,-84.8142973,5.296,2022-10-30 16:11:33,,6.0,257.93,0.0,6.5,29.0,25.0,1.0,61.0,2.0,78.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.12,2.0,50.5128414,-84.8143064,5.12,2022-10-30 16:11:34,,0.0,263.02,0.0,8.0,33.5,0.0,2.5,63.5,2.0,83.0,23.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.847,2.0,50.5128914,-84.8143155,4.847,2022-10-30 16:11:35,,0.0,267.76,0.0,10.5,41.5,0.0,6.0,65.5,2.0,87.0,23.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.49,2.0,50.5129415,-84.8143155,4.49,2022-10-30 16:11:36,,0.0,272.11,0.0,13.0,49.5,0.0,9.0,68.0,2.0,91.0,23.0,,2022,10,30,16,4.7,204.0
75.60000000000002,0,1,75.60000000000002,4.118,2.0,50.5129779,-84.8143064,4.118,2022-10-30 16:11:37,,0.0,276.12,0.0,16.0,57.5,0.0,12.5,70.0,2.0,96.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.217,2.0,50.5130143,-84.81427,4.217,2022-10-30 16:11:38,,17.0,280.37,0.0,18.5,66.0,15.0,16.0,72.0,2.0,100.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,4.716,2.0,50.5130416,-84.8142063,4.716,2022-10-30 16:11:39,,56.0,285.25,0.0,21.0,74.0,45.0,19.5,74.5,2.0,82.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.224,2.0,50.5130735,-84.8141426,5.224,2022-10-30 16:11:40,,59.0,290.65,0.0,22.0,80.5,83.0,21.5,78.0,3.0,63.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.525,2.0,50.5131008,-84.8140698,5.525,2022-10-30 16:11:41,,63.0,296.27,0.0,21.0,82.5,122.0,22.0,81.0,3.0,55.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.535,2.0,50.5131327,-84.8139969,5.535,2022-10-30 16:11:42,,68.0,301.81,0.0,20.0,75.5,155.0,22.0,78.5,3.0,55.0,23.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,5.483,2.0,50.51316,-84.8139332,5.483,2022-10-30 16:11:43,,70.0,307.29,0.0,19.0,68.5,144.0,21.5,76.0,3.0,46.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,5.467,2.0,50.5131873,-84.8138604,5.467,2022-10-30 16:11:44,,71.0,312.74,0.0,18.0,61.5,120.0,21.5,73.5,3.0,44.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,5.449,2.0,50.51321,-84.8137967,5.449,2022-10-30 16:11:45,,71.0,318.19,0.0,20.0,65.0,105.0,19.5,65.0,3.0,54.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,5.654,2.0,50.5132419,-84.8137239,5.654,2022-10-30 16:11:46,,73.0,323.91,0.0,23.0,75.0,100.0,16.0,53.5,3.0,57.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,5.799,2.0,50.5132737,-84.813642,5.799,2022-10-30 16:11:47,,74.0,329.83,0.0,22.0,71.5,98.0,16.5,55.5,3.0,51.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,5.937,2.0,50.5133056,-84.8135691,5.937,2022-10-30 16:11:48,,74.0,335.68,0.0,21.0,68.5,94.0,17.0,57.5,4.0,54.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.063,2.0,50.5133375,-84.8134963,6.063,2022-10-30 16:11:49,,74.0,341.61,0.0,20.0,65.0,92.0,17.5,59.5,4.0,55.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.09,2.0,50.5133693,-84.8134235,6.09,2022-10-30 16:11:50,,75.0,347.56,0.0,19.0,61.5,87.0,18.0,61.5,4.0,53.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.111,2.0,50.5134012,-84.8133507,6.111,2022-10-30 16:11:51,,77.0,353.42,0.0,18.0,58.0,88.0,18.5,63.5,4.0,52.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.148,2.0,50.513433,-84.8132688,6.148,2022-10-30 16:11:52,,77.0,359.53,0.0,18.5,64.0,93.0,15.5,56.0,4.0,56.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.147,2.0,50.5134649,-84.8131959,6.147,2022-10-30 16:11:53,,76.0,365.59,0.0,17.5,65.5,96.0,17.0,56.0,4.0,55.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.086,2.0,50.5134967,-84.8131231,6.086,2022-10-30 16:11:54,,74.0,371.6,0.0,21.0,71.5,95.0,19.0,59.5,4.0,56.0,23.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.063,2.0,50.5135332,-84.8130503,6.063,2022-10-30 16:11:55,,71.0,377.65,0.0,26.0,79.0,93.0,18.5,61.0,4.0,63.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.128,2.0,50.513565,-84.8129684,6.128,2022-10-30 16:11:56,,76.0,383.85,0.0,23.5,74.0,93.0,17.5,57.0,4.0,70.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.181,2.0,50.5136014,-84.8128956,6.181,2022-10-30 16:11:57,,77.0,390.08,0.0,20.5,69.0,96.0,16.0,53.0,4.0,55.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.208,2.0,50.5136333,-84.8128137,6.208,2022-10-30 16:11:58,,78.0,396.3,0.0,20.5,69.5,101.0,17.5,55.5,4.0,58.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.239,2.0,50.5136651,-84.8127317,6.239,2022-10-30 16:11:59,,79.0,402.55,0.0,20.5,69.5,100.0,17.5,56.5,5.0,60.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.335,2.0,50.513697,-84.8126589,6.335,2022-10-30 16:12:00,,79.0,408.69,0.0,20.0,67.5,104.0,16.5,55.0,5.0,58.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.361,2.0,50.5137243,-84.812577,6.361,2022-10-30 16:12:01,,80.0,414.86,0.0,20.5,65.5,111.0,16.5,55.0,5.0,56.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.427,2.0,50.5137562,-84.8124951,6.427,2022-10-30 16:12:02,,80.0,421.19,0.0,20.0,66.0,135.0,17.5,56.5,5.0,57.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.397,2.0,50.513788,-84.8124132,6.397,2022-10-30 16:12:03,,82.0,427.41,0.0,19.5,66.5,133.0,18.0,58.0,5.0,55.0,22.0,,2022,10,30,16,4.7,204.0
75.0,0,1,75.0,6.378,2.0,50.5138199,-84.8123312,6.378,2022-10-30 16:12:04,,82.0,433.76,0.0,18.5,63.0,121.0,18.5,59.0,5.0,52.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.376,2.0,50.5138517,-84.8122493,6.376,2022-10-30 16:12:05,,82.0,440.35,0.0,17.5,57.5,103.0,18.0,58.0,5.0,49.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.263,2.0,50.5138881,-84.8121674,6.263,2022-10-30 16:12:06,,81.0,446.71,0.0,17.5,57.0,99.0,16.0,53.0,5.0,49.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.233,2.0,50.5139246,-84.8120946,6.233,2022-10-30 16:12:07,,80.0,453.01,0.0,18.0,56.5,84.0,13.5,48.5,5.0,54.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.251,2.0,50.5139564,-84.8120127,6.251,2022-10-30 16:12:08,,79.0,459.37,0.0,18.0,56.0,78.0,11.5,44.0,6.0,59.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.269,2.0,50.5139928,-84.8119307,6.269,2022-10-30 16:12:09,,79.0,465.77,0.0,18.0,60.0,80.0,14.0,49.0,6.0,53.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.254,2.0,50.5140292,-84.8118579,6.254,2022-10-30 16:12:10,,80.0,472.18,0.0,18.0,66.0,88.0,19.0,58.5,6.0,53.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.23,2.0,50.5140611,-84.811776,6.23,2022-10-30 16:12:11,,79.0,478.48,0.0,16.0,66.0,95.0,19.0,58.5,6.0,59.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.141,2.0,50.5140975,-84.8117032,6.141,2022-10-30 16:12:12,,79.0,484.73,0.0,18.5,65.5,100.0,18.0,61.0,6.0,59.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.084,2.0,50.5141339,-84.8116213,6.084,2022-10-30 16:12:13,,78.0,490.8,0.0,18.0,64.5,102.0,17.0,57.0,6.0,53.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.054,2.0,50.5141658,-84.8115484,6.054,2022-10-30 16:12:14,,78.0,496.94,0.0,14.5,58.5,99.0,16.0,54.0,6.0,55.0,22.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.036,2.0,50.5141976,-84.8114756,6.036,2022-10-30 16:12:15,,77.0,502.88,0.0,13.5,55.5,95.0,14.5,51.0,6.0,59.0,22.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.049,2.0,50.5142249,-84.8113937,6.049,2022-10-30 16:12:16,,77.0,508.76,0.0,20.0,68.5,92.0,10.0,40.5,6.0,61.0,22.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.066,2.0,50.5142522,-84.8113118,6.066,2022-10-30 16:12:17,,78.0,514.83,0.0,19.5,64.5,93.0,12.5,45.5,6.0,58.0,22.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.077,2.0,50.5142841,-84.811239,6.077,2022-10-30 16:12:18,,79.0,520.96,0.0,17.5,58.0,90.0,13.0,46.5,6.0,56.0,22.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.173,2.0,50.5143159,-84.811157,6.173,2022-10-30 16:12:19,,79.0,527.1,0.0,17.0,56.0,89.0,14.0,49.5,7.0,54.0,22.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.294,2.0,50.5143478,-84.8110751,6.294,2022-10-30 16:12:20,,58.0,533.47,0.0,18.5,60.0,85.0,15.5,54.0,7.0,52.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.422,2.0,50.5143797,-84.8109932,6.422,2022-10-30 16:12:21,,71.0,539.81,0.0,19.5,66.0,99.0,16.5,54.0,7.0,50.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.487,2.0,50.5144115,-84.8109113,6.487,2022-10-30 16:12:22,,82.0,546.28,0.0,19.0,69.5,144.0,19.0,63.0,7.0,48.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.644,2.0,50.5144434,-84.8108294,6.644,2022-10-30 16:12:23,,83.0,552.77,0.0,18.5,73.0,161.0,21.0,72.0,7.0,54.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.705,2.0,50.5144752,-84.8107383,6.705,2022-10-30 16:12:24,,84.0,559.5,0.0,18.5,69.5,153.0,22.0,71.0,7.0,60.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.762,2.0,50.5145071,-84.8106564,6.762,2022-10-30 16:12:25,,85.0,566.34,0.0,18.0,60.0,145.0,21.5,64.5,7.0,66.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.701,2.0,50.514539,-84.8105654,6.701,2022-10-30 16:12:26,,85.0,573.09,0.0,15.5,52.5,121.0,21.5,64.5,7.0,71.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.642,2.0,50.5145663,-84.8104835,6.642,2022-10-30 16:12:27,,85.0,579.58,0.0,15.5,52.5,102.0,16.5,53.5,8.0,77.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.567,2.0,50.5145981,-84.8103925,6.567,2022-10-30 16:12:28,,84.0,586.24,0.0,14.5,50.0,85.0,13.0,46.5,8.0,83.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.42,2.0,50.5146345,-84.8103105,6.42,2022-10-30 16:12:29,,81.0,592.81,0.0,13.5,47.5,81.0,12.5,45.5,8.0,89.0,21.0,,2022,10,30,16,4.7,204.0
75.39999999999998,0,1,75.39999999999998,6.177,2.0,50.5146664,-84.8102286,6.177,2022-10-30 16:12:30,,78.0,599.05,0.0,16.0,53.5,77.0,13.0,46.0,8.0,94.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.03,2.0,50.5146982,-84.8101558,6.03,2022-10-30 16:12:31,,76.0,605.19,0.0,18.0,59.0,73.0,13.0,46.5,8.0,99.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.385,2.0,50.5147438,-84.810083,6.385,2022-10-30 16:12:32,,73.0,611.62,0.0,20.0,64.5,69.0,13.5,47.0,8.0,77.0,21.0,,2022,10,30,16,4.7,204.0
75.20000000000005,0,1,75.20000000000005,6.345,2.0,50.5147847,-84.8100102,6.345,2022-10-30 16:12:33,,70.0,618.08,0.0,19.5,63.0,65.0,13.5,46.5,8.0,69.0,21.0,,2022,10,30,16,4.7,204.0
