altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
51.200000000000045,68,,,,51.200000000000045,1.836,,0,44.7877787,-92.3817272,104,,1.836,,,2021-01-28 20:07:00,2021,1,28,20,3.26,140.0
51.200000000000045,75,,,,51.200000000000045,2.367,,0,44.7877839,-92.3817523,122,,2.367,,,2021-01-28 20:07:01,2021,1,28,20,3.26,140.0
51.200000000000045,77,,,,51.200000000000045,2.823,,0,44.787796,-92.3817838,127,,2.823,,,2021-01-28 20:07:02,2021,1,28,20,3.26,140.0
51.200000000000045,77,,,,51.200000000000045,3.186,,0,44.7878122,-92.3818186,127,,3.186,,,2021-01-28 20:07:03,2021,1,28,20,3.26,140.0
51.39999999999998,78,,,,51.39999999999998,3.488,,0,44.7878321,-92.3818558,130,,3.488,,,2021-01-28 20:07:04,2021,1,28,20,3.26,140.0
51.39999999999998,78,,,,51.39999999999998,3.759,,0,44.7878555,-92.3818964,130,,3.759,,,2021-01-28 20:07:05,2021,1,28,20,3.26,140.0
51.39999999999998,80,,,,51.39999999999998,3.996,,0,44.7878783,-92.3819345,136,,3.996,,,2021-01-28 20:07:06,2021,1,28,20,3.26,140.0
51.60000000000002,82,,,,51.60000000000002,4.223,,0,44.787904,-92.3819781,142,,4.223,,,2021-01-28 20:07:07,2021,1,28,20,3.26,140.0
51.60000000000002,82,,,,51.60000000000002,4.446,,0,44.7879328,-92.3820247,142,,4.446,,,2021-01-28 20:07:08,2021,1,28,20,3.26,140.0
51.60000000000002,81,,,,51.60000000000002,4.649,,0,44.7879633,-92.382074,139,,4.649,,,2021-01-28 20:07:09,2021,1,28,20,3.26,140.0
51.799999999999955,79,,,,51.799999999999955,4.83,,0,44.7879937,-92.3821264,133,,4.83,,,2021-01-28 20:07:10,2021,1,28,20,3.26,140.0
51.799999999999955,81,,,,51.799999999999955,5.005,,0,44.7880206,-92.3821816,139,,5.005,,,2021-01-28 20:07:11,2021,1,28,20,3.26,140.0
51.799999999999955,81,,,,51.799999999999955,5.19,,0,44.7880544,-92.3822319,139,,5.19,,,2021-01-28 20:07:12,2021,1,28,20,3.26,140.0
51.799999999999955,81,,,,51.799999999999955,5.358,,0,44.7880876,-92.3822833,139,,5.358,,,2021-01-28 20:07:13,2021,1,28,20,3.26,140.0
52.0,83,,,,52.0,5.541,,0,44.7881253,-92.3823412,145,,5.541,,,2021-01-28 20:07:14,2021,1,28,20,3.26,140.0
52.0,83,,,,52.0,5.715,,0,44.7881654,-92.3823985,145,,5.715,,,2021-01-28 20:07:15,2021,1,28,20,3.26,140.0
52.0,83,,,,52.0,5.877,,0,44.7882051,-92.3824591,145,,5.877,,,2021-01-28 20:07:16,2021,1,28,20,3.26,140.0
52.0,84,,,,52.0,6.026,,0,44.7882452,-92.3825197,148,,6.026,,,2021-01-28 20:07:17,2021,1,28,20,3.26,140.0
52.200000000000045,84,,,,52.200000000000045,6.167,,0,44.7882857,-92.3825864,148,,6.167,,,2021-01-28 20:07:18,2021,1,28,20,3.26,140.0
52.200000000000045,84,,,,52.200000000000045,6.291,,0,44.7883263,-92.382655,148,,6.291,,,2021-01-28 20:07:19,2021,1,28,20,3.26,140.0
52.200000000000045,83,,,,52.200000000000045,6.394,,0,44.7883644,-92.382722,145,,6.394,,,2021-01-28 20:07:20,2021,1,28,20,3.26,140.0
52.39999999999998,84,,,,52.39999999999998,6.496,,0,44.7884047,-92.3827923,148,,6.496,,,2021-01-28 20:07:21,2021,1,28,20,3.26,140.0
52.39999999999998,84,,,,52.39999999999998,6.593,,0,44.7884498,-92.38286,148,,6.593,,,2021-01-28 20:07:22,2021,1,28,20,3.26,140.0
52.39999999999998,84,,,,52.39999999999998,6.679,,0,44.78849,-92.3829341,148,,6.679,,,2021-01-28 20:07:23,2021,1,28,20,3.26,140.0
52.60000000000002,83,,,,52.60000000000002,6.755,,0,44.7885311,-92.3830101,145,,6.755,,,2021-01-28 20:07:24,2021,1,28,20,3.26,140.0
