altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
283.79999999999995,44,,,,283.79999999999995,1.07,,0,56.3982318,13.5954965,68,,1.07,,,2021-01-26 03:34:26,2021,1,26,3,1.58,305.0
283.79999999999995,47,,,,283.79999999999995,1.813,,0,56.3982144,13.5955002,73,,1.813,,,2021-01-26 03:34:27,2021,1,26,3,1.58,305.0
283.79999999999995,49,,,,283.79999999999995,2.238,,0,56.3981967,13.5955055,76,,2.238,,,2021-01-26 03:34:28,2021,1,26,3,1.58,305.0
283.79999999999995,49,,,,283.79999999999995,2.638,,0,56.3981705,13.5955083,76,,2.638,,,2021-01-26 03:34:29,2021,1,26,3,1.58,305.0
283.79999999999995,48,,,,283.79999999999995,2.964,,0,56.3981406,13.5955093,74,,2.964,,,2021-01-26 03:34:30,2021,1,26,3,1.58,305.0
283.79999999999995,51,,,,283.79999999999995,3.256,,0,56.398107,13.59551,79,,3.256,,,2021-01-26 03:34:31,2021,1,26,3,1.58,305.0
283.79999999999995,55,,,,283.79999999999995,3.537,,0,56.39807,13.5955101,87,,3.537,,,2021-01-26 03:34:32,2021,1,26,3,1.58,305.0
283.79999999999995,54,,,,283.79999999999995,3.815,,0,56.3980285,13.5955083,85,,3.815,,,2021-01-26 03:34:33,2021,1,26,3,1.58,305.0
283.79999999999995,52,,,,283.79999999999995,4.039,,0,56.3979886,13.5955063,81,,4.039,,,2021-01-26 03:34:34,2021,1,26,3,1.58,305.0
283.79999999999995,49,,,,283.79999999999995,4.23,,0,56.3979457,13.595502,76,,4.23,,,2021-01-26 03:34:35,2021,1,26,3,1.58,305.0
283.79999999999995,53,,,,283.79999999999995,4.41,,0,56.3978997,13.5954952,83,,4.41,,,2021-01-26 03:34:36,2021,1,26,3,1.58,305.0
283.79999999999995,60,,,,283.79999999999995,4.606,,0,56.3978518,13.595488,97,,4.606,,,2021-01-26 03:34:37,2021,1,26,3,1.58,305.0
283.79999999999995,61,,,,283.79999999999995,4.813,,0,56.3978014,13.5954803,99,,4.813,,,2021-01-26 03:34:38,2021,1,26,3,1.58,305.0
283.79999999999995,63,,,,283.79999999999995,5.027,,0,56.3977459,13.5954737,103,,5.027,,,2021-01-26 03:34:39,2021,1,26,3,1.58,305.0
283.79999999999995,60,,,,283.79999999999995,5.194,,0,56.3976949,13.5954659,97,,5.194,,,2021-01-26 03:34:40,2021,1,26,3,1.58,305.0
283.79999999999995,58,,,,283.79999999999995,5.347,,0,56.3976402,13.5954592,92,,5.347,,,2021-01-26 03:34:41,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,5.484,,0,56.3975805,13.5954495,90,,5.484,,,2021-01-26 03:34:42,2021,1,26,3,1.58,305.0
283.79999999999995,56,,,,283.79999999999995,5.602,,0,56.3975247,13.5954393,88,,5.602,,,2021-01-26 03:34:43,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,5.712,,0,56.3974655,13.5954298,90,,5.712,,,2021-01-26 03:34:44,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,5.826,,0,56.3974003,13.59542,90,,5.826,,,2021-01-26 03:34:45,2021,1,26,3,1.58,305.0
283.79999999999995,59,,,,283.79999999999995,5.932,,0,56.3973374,13.5954109,94,,5.932,,,2021-01-26 03:34:46,2021,1,26,3,1.58,305.0
283.79999999999995,60,,,,283.79999999999995,6.04,,0,56.397274,13.5954018,97,,6.04,,,2021-01-26 03:34:47,2021,1,26,3,1.58,305.0
283.79999999999995,61,,,,283.79999999999995,6.146,,0,56.3972089,13.5953925,99,,6.146,,,2021-01-26 03:34:48,2021,1,26,3,1.58,305.0
283.79999999999995,58,,,,283.79999999999995,6.242,,0,56.3971389,13.5953825,92,,6.242,,,2021-01-26 03:34:49,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,6.315,,0,56.397073,13.595373,90,,6.315,,,2021-01-26 03:34:50,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,6.381,,0,56.3970059,13.5953634,90,,6.381,,,2021-01-26 03:34:51,2021,1,26,3,1.58,305.0
283.79999999999995,57,,,,283.79999999999995,6.447,,0,56.3969334,13.595353,90,,6.447,,,2021-01-26 03:34:52,2021,1,26,3,1.58,305.0
283.79999999999995,56,,,,283.79999999999995,6.506,,0,56.3968643,13.5953431,88,,6.506,,,2021-01-26 03:34:53,2021,1,26,3,1.58,305.0
283.79999999999995,53,,,,283.79999999999995,6.545,,0,56.3967958,13.5953332,83,,6.545,,,2021-01-26 03:34:54,2021,1,26,3,1.58,305.0
283.79999999999995,61,,,,283.79999999999995,6.576,,0,56.3967257,13.5953232,99,,6.576,,,2021-01-26 03:34:55,2021,1,26,3,1.58,305.0
283.79999999999995,67,,,,283.79999999999995,6.63,,0,56.3966515,13.5953125,112,,6.63,,,2021-01-26 03:34:56,2021,1,26,3,1.58,305.0
283.79999999999995,66,,,,283.79999999999995,6.67,,0,56.3965808,13.5953021,110,,6.67,,,2021-01-26 03:34:57,2021,1,26,3,1.58,305.0
283.79999999999995,65,,,,283.79999999999995,6.697,,0,56.3965105,13.5952916,108,,6.697,,,2021-01-26 03:34:58,2021,1,26,3,1.58,305.0
284.0,63,,,,284.0,6.71,,0,56.3964379,13.5952807,103,,6.71,,,2021-01-26 03:34:59,2021,1,26,3,1.58,305.0
284.0,63,,,,284.0,6.718,,0,56.3963671,13.59527,103,,6.718,,,2021-01-26 03:35:00,2021,1,26,3,1.58,305.0
