altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,timestamp,unknown_88,accumulated_power,activity_type,cadence,combined_pedal_smoothness,fractional_cadence,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,stance_time,stance_time_balance,stance_time_percent,step_length,time_from_course,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_90,year,month,day,hour,wind_speed,wind_direction
1142.0,129.32,1142.0,5.623,102,53.1340468,-86.8710053,5.623,26,2020-02-18 16:02:43,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1141.4,144.61,1141.4,5.586,101,53.1338908,-86.8710732,5.586,26,2020-02-18 16:02:46,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1141.2,151.06,1141.2,4.378,104,53.1338221,-86.8710879,4.378,26,2020-02-18 16:02:48,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1141.0,160.32,1141.0,3.146,103,53.1337229,-86.8711038,3.146,26,2020-02-18 16:02:51,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1140.0,173.41,1140.0,4.037,102,53.1335899,-86.8711697,4.037,26,2020-02-18 16:02:54,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1139.0,177.71,1139.0,4.037,102,53.1335457,-86.871187,4.037,26,2020-02-18 16:02:55,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1137.8,182.48,1137.8,4.493,101,53.1334957,-86.8711894,4.493,26,2020-02-18 16:02:56,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1136.4,192.16,1136.4,4.493,101,53.133394,-86.8711769,4.493,26,2020-02-18 16:02:58,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1136.2,195.88,1136.2,4.391,102,53.1333567,-86.871157,4.391,26,2020-02-18 16:02:59,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1135.4,204.35,1135.4,4.391,102,53.1332784,-86.8710923,4.391,26,2020-02-18 16:03:01,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1133.6,215.06,1133.6,4.588,102,53.1331688,-86.871049,4.588,26,2020-02-18 16:03:03,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1132.2,220.57,1132.2,4.82,103,53.1331079,-86.8710472,4.82,26,2020-02-18 16:03:04,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1130.2,223.81,1130.2,4.82,102,53.133077,-86.8710639,4.82,26,2020-02-18 16:03:05,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1129.0,225.83,1129.0,4.82,102,53.1330535,-86.8710666,4.82,26,2020-02-18 16:03:06,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1127.8,226.35,1127.8,2.869,102,53.1330509,-86.871063,2.869,26,2020-02-18 16:03:07,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1127.0,226.98,1127.0,1.66,99,53.1330483,-86.8710569,1.66,26,2020-02-18 16:03:08,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1126.6,227.45,1126.6,0.905,99,53.1330484,-86.8710514,0.905,26,2020-02-18 16:03:09,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1125.8,228.12,1125.8,0.897,102,53.1330529,-86.8710442,0.897,26,2020-02-18 16:03:11,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1125.6,228.22,1125.6,0.895,102,53.1330534,-86.8710441,0.895,26,2020-02-18 16:03:12,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1125.4,228.29,1125.4,0.884,101,53.1330537,-86.8710438,0.884,26,2020-02-18 16:03:13,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1125.4,229.09,1125.4,0.209,102,53.1330564,-86.8710425,0.209,26,2020-02-18 16:03:21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1123.4,229.09,1123.4,4.513,100,53.132805,-86.8710324,4.513,26,2020-02-18 16:03:40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1122.0,242.78,1122.0,6.303,100,53.1326628,-86.8710218,6.303,26,2020-02-18 16:03:42,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1120.8,249.35,1120.8,6.816,99,53.1325911,-86.8710172,6.816,26,2020-02-18 16:03:43,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1118.8,255.77,1118.8,6.816,99,53.1325228,-86.8710141,6.816,26,2020-02-18 16:03:44,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1117.0,262.79,1117.0,6.713,98,53.1324505,-86.8709969,6.713,26,2020-02-18 16:03:45,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1115.6,269.33,1115.6,6.331,100,53.1323833,-86.8709826,6.331,25,2020-02-18 16:03:46,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1114.4,275.88,1114.4,6.651,100,53.1323165,-86.8709578,6.651,25,2020-02-18 16:03:47,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1112.4,289.39,1112.4,6.558,100,53.1321854,-86.8708774,6.558,25,2020-02-18 16:03:49,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1110.8,296.42,1110.8,6.558,99,53.1321238,-86.8708185,6.558,25,2020-02-18 16:03:50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1109.2,303.3,1109.2,6.567,101,53.1320613,-86.8707676,6.567,25,2020-02-18 16:03:51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1107.4,309.99,1107.4,6.567,100,53.1320055,-86.8707085,6.567,25,2020-02-18 16:03:52,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1105.6,317.1,1105.6,6.78,101,53.1319427,-86.8706527,6.78,25,2020-02-18 16:03:53,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1103.8,322.95,1103.8,6.78,100,53.1318979,-86.8705948,6.78,25,2020-02-18 16:03:54,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1101.8,327.99,1101.8,6.567,99,53.1318905,-86.8705233,6.567,25,2020-02-18 16:03:55,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1099.8,334.15,1099.8,6.167,98,53.1318862,-86.8704352,6.167,25,2020-02-18 16:03:56,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1098.2,340.84,1098.2,6.167,98,53.1318986,-86.8703397,6.167,25,2020-02-18 16:03:57,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1096.2,347.38,1096.2,6.167,98,53.1319065,-86.8702451,6.167,25,2020-02-18 16:03:58,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1094.0,354.46,1094.0,6.329,99,53.1319245,-86.8701453,6.329,25,2020-02-18 16:03:59,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1092.0,361.53,1092.0,6.529,99,53.1319551,-86.8700521,6.529,25,2020-02-18 16:04:00,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1090.2,368.12,1090.2,6.61,99,53.1319726,-86.86996,6.61,25,2020-02-18 16:04:01,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1088.2,374.43,1088.2,6.61,99,53.1319809,-86.8698692,6.61,25,2020-02-18 16:04:02,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1086.4,378.78,1086.4,6.529,101,53.1319806,-86.869808,6.529,25,2020-02-18 16:04:03,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1084.8,381.32,1084.8,5.791,100,53.1319808,-86.8697745,5.791,25,2020-02-18 16:04:04,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1083.6,382.14,1083.6,3.681,100,53.1319797,-86.8697639,3.681,25,2020-02-18 16:04:05,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1083.0,382.55,1083.0,2.348,99,53.1319776,-86.8697635,2.348,25,2020-02-18 16:04:06,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1082.6,383.05,1082.6,1.951,99,53.131974,-86.8697663,1.951,25,2020-02-18 16:04:07,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1082.4,383.35,1082.4,1.944,99,53.1319722,-86.8697688,1.944,25,2020-02-18 16:04:08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1081.8,384.17,1081.8,1.317,97,53.1319779,-86.8697847,1.317,25,2020-02-18 16:04:11,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1081.6,385.24,1081.6,1.307,100,53.1319704,-86.8697924,1.307,25,2020-02-18 16:04:14,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1081.2,393.86,1081.2,1.169,100,53.1318807,-86.8698057,1.169,25,2020-02-18 16:04:18,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1080.2,399.33,1080.2,1.562,100,53.1318227,-86.8697895,1.562,25,2020-02-18 16:04:19,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1078.6,406.14,1078.6,4.431,100,53.1317523,-86.8697655,4.431,25,2020-02-18 16:04:20,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1076.8,413.73,1076.8,5.621,101,53.1316724,-86.8697633,5.621,25,2020-02-18 16:04:21,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1074.6,422.84,1074.6,6.962,101,53.1315768,-86.8697626,6.962,25,2020-02-18 16:04:22,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1072.2,433.46,1072.2,8.276,100,53.1314682,-86.8697252,8.276,25,2020-02-18 16:04:23,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1069.8,444.2,1069.8,9.018,99,53.1313611,-86.8696766,9.018,25,2020-02-18 16:04:24,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1067.2,456.07,1067.2,10.304,101,53.1312467,-86.8696068,10.304,25,2020-02-18 16:04:25,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1064.2,468.05,1064.2,10.648,100,53.1311315,-86.8695375,10.648,25,2020-02-18 16:04:26,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1061.0,480.32,1061.0,11.749,99,53.1310247,-86.8694385,11.749,25,2020-02-18 16:04:27,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1057.6,492.18,1057.6,11.749,100,53.1309289,-86.8693308,11.749,25,2020-02-18 16:04:28,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1054.0,503.23,1054.0,11.749,99,53.1308463,-86.8692227,11.749,25,2020-02-18 16:04:29,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1050.2,514.65,1050.2,11.728,100,53.1307588,-86.8691136,11.728,25,2020-02-18 16:04:30,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1046.4,525.59,1046.4,11.102,98,53.1306812,-86.8690017,11.102,25,2020-02-18 16:04:31,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1043.4,536.5,1043.4,10.87,99,53.1306073,-86.868886,10.87,25,2020-02-18 16:04:32,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1040.6,547.14,1040.6,10.844,101,53.1305441,-86.86876,10.844,25,2020-02-18 16:04:33,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1037.6,558.38,1037.6,10.623,99,53.1304747,-86.8686281,10.623,25,2020-02-18 16:04:34,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1034.4,569.26,1034.4,10.844,100,53.1304098,-86.8684998,10.844,25,2020-02-18 16:04:35,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1031.4,581.17,1031.4,10.844,100,53.1303299,-86.8683676,10.844,25,2020-02-18 16:04:36,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1028.4,593.15,1028.4,11.096,99,53.1302467,-86.868238,11.096,25,2020-02-18 16:04:37,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1025.2,604.91,1025.2,11.266,98,53.1301805,-86.8680944,11.266,25,2020-02-18 16:04:38,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1021.8,616.46,1021.8,11.266,99,53.1301467,-86.8679342,11.266,25,2020-02-18 16:04:39,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1018.2,628.31,1018.2,11.388,99,53.1301302,-86.8677648,11.388,25,2020-02-18 16:04:40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1014.4000000000001,641.24,1014.4000000000001,12.045,99,53.1301091,-86.8675803,12.045,25,2020-02-18 16:04:41,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1010.2,654.55,1010.2,12.205,101,53.1300588,-86.8673972,12.205,25,2020-02-18 16:04:42,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1005.0,667.89,1005.0,13.025,102,53.1299719,-86.8672499,13.025,25,2020-02-18 16:04:43,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
1001.0,681.53,1001.0,13.053,100,53.129864,-86.8671302,13.053,25,2020-02-18 16:04:44,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
998.5999999999999,694.71,998.5999999999999,13.053,101,53.1297579,-86.8670134,13.053,25,2020-02-18 16:04:45,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
996.2,707.0,996.2,13.043,101,53.1296521,-86.866909,13.043,25,2020-02-18 16:04:46,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
993.0,719.13,993.0,13.025,101,53.1295454,-86.8668105,13.025,25,2020-02-18 16:04:47,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
990.0,731.76,990.0,12.453,100,53.1294509,-86.8666827,12.453,25,2020-02-18 16:04:48,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
987.2,743.88,987.2,12.275,101,53.1293646,-86.866555,12.275,25,2020-02-18 16:04:49,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
984.5999999999999,754.8,984.5999999999999,12.159,101,53.1292814,-86.8664467,12.159,25,2020-02-18 16:04:50,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
981.4000000000001,765.1,981.4000000000001,11.546,100,53.1291973,-86.8663542,11.546,25,2020-02-18 16:04:51,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
978.4000000000001,775.72,978.4000000000001,10.742,101,53.1291119,-86.8662595,10.742,25,2020-02-18 16:04:52,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
976.0,786.69,976.0,10.742,101,53.1290237,-86.8661603,10.742,25,2020-02-18 16:04:53,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
973.5999999999999,797.9,973.5999999999999,10.742,101,53.1289313,-86.8660584,10.742,25,2020-02-18 16:04:54,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
971.2,809.4,971.2,11.038,102,53.1288381,-86.8659508,11.038,25,2020-02-18 16:04:55,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
969.2,821.36,969.2,11.542,102,53.1287367,-86.8658463,11.542,25,2020-02-18 16:04:56,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
967.0,833.4,967.0,11.747,101,53.1286331,-86.8657423,11.747,25,2020-02-18 16:04:57,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
964.8,845.87,964.8,12.129,101,53.1285238,-86.8656387,12.129,25,2020-02-18 16:04:58,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
963.2,858.26,963.2,12.256,102,53.1284188,-86.8655285,12.256,25,2020-02-18 16:04:59,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
961.5999999999999,870.78,961.5999999999999,12.295,101,53.1283138,-86.865413,12.295,25,2020-02-18 16:05:00,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
959.5999999999999,883.55,959.5999999999999,12.479,100,53.1282068,-86.8652937,12.479,25,2020-02-18 16:05:01,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
957.2,896.32,957.2,12.52,100,53.1280956,-86.8651845,12.52,25,2020-02-18 16:05:02,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
955.0,909.37,955.0,12.635,100,53.1279838,-86.8650712,12.635,25,2020-02-18 16:05:03,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
952.5999999999999,923.16,952.5999999999999,12.742,99,53.1278633,-86.8649554,12.742,25,2020-02-18 16:05:04,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
950.2,937.13,950.2,13.479,99,53.1277458,-86.8648286,13.479,25,2020-02-18 16:05:05,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
947.2,951.26,947.2,13.613,99,53.1276428,-86.8646776,13.613,25,2020-02-18 16:05:06,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
944.0,964.82,944.0,13.613,101,53.1275807,-86.8644983,13.613,25,2020-02-18 16:05:07,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
940.5999999999999,979.29,940.5999999999999,13.659,99,53.1275336,-86.864296,13.659,25,2020-02-18 16:05:08,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020,2,18,16,2.83,312.0
