altitude,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,temperature,year,month,day,hour,wind_speed,wind_direction
-6.399999999999977,75.0,7499.65,-6.399999999999977,7.516,2,13.5,70.0,47.5,50.5734103,-84.8502697,99.0,11.0,42.5,7.516,2022-04-22 19:18:21,,-0.31,22.0,2022,4,22,19,0.81,300.0
-6.600000000000023,83.0,7507.05,-6.600000000000023,7.633,2,16.0,49.0,60.5,50.5734713,-84.8503385,125.0,3.0,11.5,7.633,2022-04-22 19:18:22,,-1.0,22.0,2022,4,22,19,0.81,300.0
-6.600000000000023,83.0,7515.54,-6.600000000000023,7.828,2,20.0,61.0,67.0,50.5735393,-84.8504204,242.0,10.5,35.5,7.828,2022-04-22 19:18:23,,-1.45,22.0,2022,4,22,19,0.81,300.0
-6.800000000000011,85.0,7523.3,-6.800000000000011,8.065,2,24.0,60.0,85.0,50.5735993,-84.8504984,528.0,16.0,52.0,8.065,2022-04-22 19:18:24,,-1.51,22.0,2022,4,22,19,0.81,300.0
-6.800000000000011,91.0,7533.45,-6.800000000000011,9.579,2,26.0,58.0,94.5,50.5736726,-84.8506073,771.0,18.5,60.5,9.579,2022-04-22 19:18:25,,-1.36,22.0,2022,4,22,19,0.81,300.0
-6.600000000000023,100.0,7542.97,-6.600000000000023,10.133,2,25.0,51.0,95.5,50.5737384,-84.8507128,871.0,27.5,89.5,10.133,2022-04-22 19:18:26,,-0.84,22.0,2022,4,22,19,0.81,300.0
-6.800000000000011,108.0,7555.05,-6.800000000000011,10.321,3,27.0,50.0,96.5,50.5738164,-84.8508527,608.0,26.5,96.0,10.321,2022-04-22 19:18:27,,-0.43,22.0,2022,4,22,19,0.81,300.0
-7.0,113.0,7566.24,-7.0,10.284,3,22.0,53.0,76.5,50.5738934,-84.8509771,163.0,27.5,95.0,10.284,2022-04-22 19:18:28,,-0.64,22.0,2022,4,22,19,0.81,300.0
-7.199999999999989,105.0,7577.27,-7.199999999999989,10.617,3,20.0,67.0,64.5,50.5739556,-84.8511131,333.0,30.0,91.0,10.617,2022-04-22 19:18:29,,-0.85,22.0,2022,4,22,19,0.81,300.0
-7.199999999999989,96.0,7589.26,-7.199999999999989,10.9,3,27.5,79.0,88.0,50.574009,-84.8512712,499.0,30.0,91.0,10.9,2022-04-22 19:18:30,,-0.78,22.0,2022,4,22,19,0.81,300.0
-7.199999999999989,94.0,7600.64,-7.199999999999989,11.091,3,28.5,67.0,92.0,50.5740901,-84.8513945,482.0,27.5,92.0,11.091,2022-04-22 19:18:31,,-0.88,22.0,2022,4,22,19,0.81,300.0
-7.399999999999977,95.0,7612.27,-7.399999999999977,11.131,3,29.5,53.0,97.0,50.5741765,-84.8515163,424.0,24.5,93.0,11.131,2022-04-22 19:18:32,,-0.92,22.0,2022,4,22,19,0.81,300.0
-7.600000000000023,96.0,7623.96,-7.600000000000023,11.029,3,29.0,50.0,98.0,50.5742497,-84.8516537,418.0,24.0,93.0,11.029,2022-04-22 19:18:33,,-0.71,22.0,2022,4,22,19,0.81,300.0
-7.800000000000011,97.0,7636.24,-7.800000000000011,11.465,3,28.5,50.0,96.0,50.5743201,-84.8518042,420.0,26.0,94.5,11.465,2022-04-22 19:18:34,,-0.79,22.0,2022,4,22,19,0.81,300.0
-7.800000000000011,97.0,7648.07,-7.800000000000011,11.461,4,28.5,50.0,95.0,50.5743904,-84.851947,452.0,29.0,96.0,11.461,2022-04-22 19:18:35,,-1.09,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,98.0,7660.0,-8.199999999999989,11.802,4,28.0,51.0,99.0,50.5744661,-84.8520865,541.0,29.0,94.0,11.802,2022-04-22 19:18:36,,-1.28,22.0,2022,4,22,19,0.81,300.0
-8.0,100.0,7671.81,-8.0,11.454,4,27.5,51.0,97.0,50.5745178,-84.8522428,242.0,29.5,97.0,11.454,2022-04-22 19:18:37,,-1.42,22.0,2022,4,22,19,0.81,300.0
-8.0,98.0,7682.9,-8.0,11.447,4,26.0,46.0,92.0,50.5745714,-84.8523861,123.0,29.5,98.0,11.447,2022-04-22 19:18:38,,-1.31,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,95.0,7693.1,-8.199999999999989,10.177,4,23.5,41.0,86.5,50.5746176,-84.8525203,81.0,29.5,98.0,10.177,2022-04-22 19:18:39,,-0.99,22.0,2022,4,22,19,0.81,300.0
-8.399999999999977,92.0,7702.6,-8.399999999999977,9.864,4,21.5,35.0,81.5,50.5746572,-84.8526471,39.0,29.5,98.0,9.864,2022-04-22 19:18:40,,-0.85,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,0.0,7712.06,-8.199999999999989,9.28,3,19.5,30.0,76.5,50.5746853,-84.8527788,0.0,29.5,98.0,9.28,2022-04-22 19:18:41,,-0.62,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,0.0,7721.01,-8.199999999999989,8.813,3,19.5,24.0,76.5,50.5747147,-84.8529023,0.0,29.5,98.0,8.813,2022-04-22 19:18:42,,-0.19,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,7.0,7729.67,-8.199999999999989,8.648,3,9.0,65.0,35.5,50.5747542,-84.8530158,171.0,24.5,82.5,8.648,2022-04-22 19:18:43,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,35.0,7738.76,-8.199999999999989,8.872,3,8.5,85.0,29.0,50.5748099,-84.853124,341.0,14.0,72.5,8.872,2022-04-22 19:18:44,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,85.0,7747.89,-8.199999999999989,8.772,3,25.5,55.0,90.0,50.5748756,-84.853222,451.0,7.0,81.5,8.772,2022-04-22 19:18:45,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,92.0,7757.05,-8.199999999999989,9.078,3,24.0,60.0,95.5,50.574947,-84.8533134,603.0,29.0,90.5,9.078,2022-04-22 19:18:46,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,100.0,7766.6,-8.199999999999989,9.424,3,22.5,54.0,93.5,50.575015,-84.8534171,526.0,28.5,92.0,9.424,2022-04-22 19:18:47,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,103.0,7775.31,-8.199999999999989,8.945,3,22.0,43.0,89.0,50.5750706,-84.8535185,374.0,22.5,88.5,8.945,2022-04-22 19:18:48,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.0,105.0,7784.74,-8.0,8.928,3,24.5,42.0,87.0,50.575132,-84.8536271,308.0,22.5,82.0,8.928,2022-04-22 19:18:49,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.199999999999989,101.0,7793.9,-8.199999999999989,8.769,3,25.0,58.0,86.0,50.575198,-84.8537255,306.0,27.0,85.0,8.769,2022-04-22 19:18:50,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.600000000000023,100.0,7803.08,-8.600000000000023,8.941,3,25.5,51.0,85.5,50.5752617,-84.853827,261.0,23.5,86.5,8.941,2022-04-22 19:18:51,,-0.26,22.0,2022,4,22,19,0.81,300.0
-8.800000000000011,98.0,7811.45,-8.800000000000011,8.723,3,23.0,55.0,81.0,50.5753222,-84.8539167,290.0,23.0,87.0,8.723,2022-04-22 19:18:52,,-0.82,22.0,2022,4,22,19,0.81,300.0
-8.800000000000011,96.0,7820.42,-8.800000000000011,8.524,3,21.5,55.0,79.0,50.5753909,-84.8540079,273.0,23.5,87.0,8.524,2022-04-22 19:18:53,,-1.33,22.0,2022,4,22,19,0.81,300.0
-9.0,95.0,7829.14,-9.0,8.207,3,23.0,45.0,83.0,50.5754536,-84.8541018,250.0,25.5,86.0,8.207,2022-04-22 19:18:54,,-1.69,22.0,2022,4,22,19,0.81,300.0
-8.800000000000011,94.0,7837.89,-8.800000000000011,8.186,2,23.5,53.0,79.5,50.5755178,-84.8541943,232.0,25.0,84.0,8.186,2022-04-22 19:18:55,,-1.73,22.0,2022,4,22,19,0.81,300.0
-8.800000000000011,92.0,7845.84,-8.800000000000011,8.076,2,23.5,53.0,79.5,50.5755764,-84.8542782,245.0,25.0,84.0,8.076,2022-04-22 19:18:56,,-1.11,22.0,2022,4,22,19,0.81,300.0
-9.0,88.0,7854.44,-9.0,7.875,2,24.5,54.0,82.5,50.5756392,-84.8543694,277.0,24.0,79.5,7.875,2022-04-22 19:18:57,,-0.3,22.0,2022,4,22,19,0.81,300.0
-9.0,87.0,7862.46,-9.0,7.706,2,25.0,56.0,85.0,50.5756982,-84.854454,281.0,23.0,75.0,7.706,2022-04-22 19:18:58,,0.0,22.0,2022,4,22,19,0.81,300.0
-9.199999999999989,97.0,7870.2,-9.199999999999989,7.893,2,23.0,52.0,78.5,50.5757627,-84.854525,259.0,24.5,81.5,7.893,2022-04-22 19:18:59,,0.0,22.0,2022,4,22,19,0.81,300.0
-9.0,98.0,7878.02,-9.0,7.787,2,27.5,50.0,92.5,50.5758257,-84.8545997,239.0,26.5,86.5,7.787,2022-04-22 19:19:00,,0.0,22.0,2022,4,22,19,0.81,300.0
-9.0,98.0,7885.4,-9.0,7.615,2,22.0,48.0,73.0,50.5758873,-84.8546672,196.0,29.0,88.0,7.615,2022-04-22 19:19:01,,0.0,22.0,2022,4,22,19,0.81,300.0
-8.800000000000011,96.0,7892.97,-8.800000000000011,7.352,2,21.5,50.0,70.0,50.575951,-84.8547351,249.0,27.5,83.5,7.352,2022-04-22 19:19:02,,0.0,22.0,2022,4,22,19,0.81,300.0
-9.0,95.0,7900.26,-9.0,7.375,2,27.0,54.0,84.0,50.576011,-84.8548031,250.0,23.5,76.5,7.375,2022-04-22 19:19:03,,0.0,22.0,2022,4,22,19,0.81,300.0
-9.399999999999977,94.0,7907.41,-9.399999999999977,7.104,2,25.5,51.0,84.5,50.576069,-84.854871,197.0,26.0,81.0,7.104,2022-04-22 19:19:04,,-0.22,21.0,2022,4,22,19,0.81,300.0
-9.600000000000023,93.0,7914.64,-9.600000000000023,7.297,2,25.5,49.0,84.5,50.5761277,-84.8549395,230.0,26.0,81.0,7.297,2022-04-22 19:19:05,,-0.93,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,90.0,7922.38,-9.800000000000011,7.985,2,21.5,59.0,85.0,50.57619,-84.8550138,402.0,23.5,75.0,7.985,2022-04-22 19:19:06,,-1.72,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,90.0,7930.09,-9.800000000000011,7.783,2,19.5,61.0,84.5,50.5762528,-84.8550865,375.0,22.0,72.5,7.783,2022-04-22 19:19:07,,-2.2,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,92.0,7937.3,-9.800000000000011,7.276,2,20.0,56.0,84.0,50.576309,-84.8551585,195.0,22.0,72.5,7.276,2022-04-22 19:19:08,,-2.33,21.0,2022,4,22,19,0.81,300.0
-9.600000000000023,88.0,7944.0,-9.600000000000023,6.935,2,19.5,49.0,79.0,50.57636,-84.8552271,38.0,22.0,74.0,6.935,2022-04-22 19:19:09,,-1.77,21.0,2022,4,22,19,0.81,300.0
-9.399999999999977,33.0,7950.84,-9.399999999999977,6.801,2,6.5,30.0,34.5,50.5764066,-84.8553036,102.0,22.5,87.0,6.801,2022-04-22 19:19:10,,-0.49,21.0,2022,4,22,19,0.81,300.0
-9.600000000000023,70.0,7957.37,-9.600000000000023,6.282,2,12.5,45.0,46.0,50.5764446,-84.8553832,173.0,17.0,84.0,6.282,2022-04-22 19:19:11,,0.35,21.0,2022,4,22,19,0.81,300.0
-10.0,90.0,7963.44,-10.0,6.728,2,21.5,54.0,68.5,50.5764549,-84.8554698,204.0,16.0,69.5,6.728,2022-04-22 19:19:12,,0.22,21.0,2022,4,22,19,0.81,300.0
-10.0,90.0,7970.32,-10.0,6.751,2,26.0,53.0,83.0,50.5764552,-84.8555695,219.0,18.0,60.0,6.751,2022-04-22 19:19:13,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,88.0,7977.08,-10.199999999999989,7.003,2,22.0,50.0,83.5,50.5764457,-84.8556665,252.0,18.5,68.5,7.003,2022-04-22 19:19:14,,-0.38,21.0,2022,4,22,19,0.81,300.0
-10.0,87.0,7984.3,-10.0,7.359,2,23.0,43.0,86.0,50.5764338,-84.8557699,277.0,19.5,69.0,7.359,2022-04-22 19:19:15,,-1.26,21.0,2022,4,22,19,0.81,300.0
-10.0,90.0,7991.99,-10.0,7.481,2,22.0,51.0,84.0,50.5764235,-84.8558805,265.0,24.0,82.0,7.481,2022-04-22 19:19:16,,-1.62,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,91.0,7999.35,-9.800000000000011,7.505,2,23.0,52.0,83.5,50.5764137,-84.8559864,284.0,26.0,88.0,7.505,2022-04-22 19:19:17,,-0.67,21.0,2022,4,22,19,0.81,300.0
-9.600000000000023,90.0,8007.01,-9.600000000000023,7.668,2,25.5,47.0,85.5,50.5764056,-84.8560968,322.0,25.5,87.5,7.668,2022-04-22 19:19:18,,0.64,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,85.0,8014.85,-9.800000000000011,7.878,2,28.5,51.0,96.5,50.5763996,-84.85621,316.0,26.5,79.0,7.878,2022-04-22 19:19:19,,1.15,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,86.0,8022.7,-9.800000000000011,8.035,2,28.5,52.0,96.5,50.5763917,-84.8563233,299.0,30.5,95.0,8.035,2022-04-22 19:19:20,,1.01,21.0,2022,4,22,19,0.81,300.0
-10.0,87.0,8030.91,-10.0,8.206,2,29.5,50.0,95.5,50.5763836,-84.8564418,301.0,30.0,96.0,8.206,2022-04-22 19:19:21,,0.6,21.0,2022,4,22,19,0.81,300.0
-10.0,88.0,8039.04,-10.0,8.231,2,28.5,49.0,92.5,50.5763737,-84.8565589,295.0,28.5,93.0,8.231,2022-04-22 19:19:22,,-0.12,21.0,2022,4,22,19,0.81,300.0
-10.0,90.0,8047.4,-10.0,8.355,2,25.5,48.0,88.0,50.5763639,-84.8566792,300.0,29.0,92.5,8.355,2022-04-22 19:19:23,,-0.75,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,91.0,8056.05,-9.800000000000011,8.578,2,26.0,48.0,87.5,50.5763538,-84.8568038,344.0,33.5,96.0,8.578,2022-04-22 19:19:24,,-0.64,21.0,2022,4,22,19,0.81,300.0
-9.600000000000023,93.0,8064.1,-9.600000000000023,8.321,2,25.0,48.0,86.0,50.5763443,-84.8569197,313.0,27.5,91.5,8.321,2022-04-22 19:19:25,,-0.18,21.0,2022,4,22,19,0.81,300.0
-9.800000000000011,94.0,8072.96,-9.800000000000011,8.417,2,24.0,50.0,85.5,50.5763379,-84.8570478,303.0,27.5,90.5,8.417,2022-04-22 19:19:26,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,95.0,8081.36,-10.199999999999989,8.543,2,21.5,53.0,83.0,50.5763339,-84.8571694,222.0,28.5,90.0,8.543,2022-04-22 19:19:27,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,96.0,8090.14,-10.199999999999989,8.869,2,17.0,53.0,68.5,50.576328,-84.8572964,208.0,27.0,91.5,8.869,2022-04-22 19:19:28,,-0.26,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,96.0,8098.84,-10.399999999999977,8.546,2,17.0,47.0,68.5,50.57632,-84.857422,259.0,27.0,91.5,8.546,2022-04-22 19:19:29,,-0.83,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,96.0,8107.62,-10.399999999999977,8.75,2,23.5,52.0,83.5,50.5763121,-84.8575488,269.0,26.0,80.5,8.75,2022-04-22 19:19:30,,-1.29,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,96.0,8116.41,-10.600000000000023,8.733,2,25.5,53.0,87.5,50.57631,-84.857676,283.0,25.5,78.5,8.733,2022-04-22 19:19:31,,-1.4,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,96.0,8125.5,-10.800000000000011,8.978,2,27.5,55.0,92.0,50.576314,-84.8578076,277.0,26.5,83.0,8.978,2022-04-22 19:19:32,,-1.29,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,97.0,8134.42,-10.800000000000011,8.96,2,30.5,55.0,95.5,50.5763199,-84.8579366,259.0,27.5,87.5,8.96,2022-04-22 19:19:33,,-1.18,21.0,2022,4,22,19,0.81,300.0
-11.0,98.0,8143.42,-11.0,8.923,2,34.0,52.0,94.5,50.5763318,-84.8580661,215.0,29.0,87.0,8.923,2022-04-22 19:19:34,,-1.21,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,97.0,8152.19,-10.800000000000011,8.723,2,17.0,41.0,57.5,50.5763496,-84.8581908,177.0,24.5,74.5,8.723,2022-04-22 19:19:35,,-1.33,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,96.0,8160.64,-10.600000000000023,8.508,2,21.0,47.0,73.0,50.5763713,-84.8583097,394.0,22.5,69.5,8.508,2022-04-22 19:19:36,,-1.12,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,97.0,8169.28,-10.800000000000011,8.683,2,30.0,55.0,97.5,50.5763991,-84.8584292,330.0,21.5,67.0,8.683,2022-04-22 19:19:37,,-0.58,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,88.0,8177.98,-10.800000000000011,8.811,2,30.5,55.0,99.0,50.5764268,-84.8585495,239.0,25.5,75.0,8.811,2022-04-22 19:19:38,,-0.14,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,65.0,8186.77,-10.800000000000011,8.618,2,27.0,55.0,98.0,50.5764586,-84.8586694,335.0,35.5,95.0,8.618,2022-04-22 19:19:39,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,62.0,8195.25,-10.800000000000011,8.401,2,33.5,21.0,92.5,50.5764886,-84.8587854,379.0,28.0,96.0,8.401,2022-04-22 19:19:40,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,88.0,8204.09,-11.0,8.91,2,31.5,17.0,95.5,50.5765237,-84.8589045,486.0,25.5,97.0,8.91,2022-04-22 19:19:41,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,100.0,8213.54,-11.0,9.465,2,28.0,30.0,98.0,50.5765614,-84.8590316,404.0,24.5,97.5,9.465,2022-04-22 19:19:42,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,101.0,8223.28,-11.0,9.394,2,27.0,47.0,97.0,50.5765959,-84.8591649,328.0,24.5,97.5,9.394,2022-04-22 19:19:43,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,101.0,8232.47,-11.0,8.904,2,24.5,48.0,86.5,50.5766297,-84.85929,237.0,29.0,96.0,8.904,2022-04-22 19:19:44,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,99.0,8241.65,-10.800000000000011,8.911,2,25.5,48.0,86.5,50.5766656,-84.8594138,284.0,27.0,86.5,8.911,2022-04-22 19:19:45,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,99.0,8250.72,-11.0,9.02,2,26.5,46.0,88.5,50.5766994,-84.8595371,243.0,24.5,78.0,9.02,2022-04-22 19:19:46,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,98.0,8259.58,-11.0,8.729,2,26.5,45.0,88.5,50.576729,-84.8596592,207.0,24.5,78.0,8.729,2022-04-22 19:19:47,,0.0,21.0,2022,4,22,19,0.81,300.0
-11.0,98.0,8268.46,-11.0,8.749,2,25.5,56.0,85.5,50.5767513,-84.8597843,198.0,24.5,77.0,8.749,2022-04-22 19:19:48,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,98.0,8277.28,-10.800000000000011,8.744,2,18.5,46.0,66.0,50.5767712,-84.8599091,179.0,24.0,71.5,8.744,2022-04-22 19:19:49,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,96.0,8285.94,-10.600000000000023,8.73,2,23.0,50.0,77.5,50.576799,-84.8600289,296.0,21.0,68.0,8.73,2022-04-22 19:19:50,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,96.0,8295.02,-10.800000000000011,8.816,2,23.0,60.0,87.0,50.5768328,-84.8601522,321.0,27.0,81.0,8.816,2022-04-22 19:19:51,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,96.0,8303.62,-10.800000000000011,8.484,2,19.5,65.0,84.5,50.5768685,-84.8602673,394.0,34.5,96.0,8.484,2022-04-22 19:19:52,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,96.0,8311.76,-10.800000000000011,8.109,2,20.0,49.0,83.5,50.5768995,-84.8603775,344.0,25.5,79.0,8.109,2022-04-22 19:19:53,,0.18,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,97.0,8320.57,-10.800000000000011,8.364,2,22.0,43.0,85.0,50.5769303,-84.8604982,271.0,23.5,89.0,8.364,2022-04-22 19:19:54,,0.32,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,96.0,8328.74,-10.800000000000011,7.932,2,18.5,43.0,72.5,50.5769601,-84.8606095,300.0,24.5,84.5,7.932,2022-04-22 19:19:55,,0.14,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,95.0,8337.22,-10.800000000000011,8.337,2,23.5,44.0,81.5,50.5769919,-84.8607247,283.0,21.5,87.0,8.337,2022-04-22 19:19:56,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.800000000000011,95.0,8345.83,-10.800000000000011,8.519,2,30.0,45.0,95.5,50.5770214,-84.8608429,282.0,21.5,91.5,8.519,2022-04-22 19:19:57,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,94.0,8354.57,-10.600000000000023,8.552,2,32.5,48.0,97.0,50.5770514,-84.8609629,325.0,26.5,90.5,8.552,2022-04-22 19:19:58,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,95.0,8363.3,-10.600000000000023,8.581,2,23.0,48.0,80.5,50.577081,-84.861083,280.0,25.0,92.0,8.581,2022-04-22 19:19:59,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,95.0,8371.92,-10.399999999999977,8.315,2,23.0,49.0,80.0,50.5771132,-84.8612,250.0,22.5,89.0,8.315,2022-04-22 19:20:00,,0.24,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,95.0,8380.5,-10.399999999999977,8.44,2,24.0,51.0,81.0,50.5771448,-84.8613168,229.0,20.5,86.5,8.44,2022-04-22 19:20:01,,0.73,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,94.0,8388.92,-10.600000000000023,8.451,2,24.0,53.0,81.0,50.5771746,-84.861432,185.0,20.5,86.5,8.451,2022-04-22 19:20:02,,0.72,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,93.0,8397.04,-10.600000000000023,7.926,2,22.0,50.0,73.0,50.5772025,-84.8615435,104.0,21.0,82.5,7.926,2022-04-22 19:20:03,,0.23,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,93.0,8404.63,-10.600000000000023,7.315,2,19.0,45.0,61.0,50.5772303,-84.8616469,54.0,22.0,76.0,7.315,2022-04-22 19:20:04,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,84.0,8412.09,-10.600000000000023,7.111,2,15.0,39.0,60.0,50.5772564,-84.861749,30.0,20.0,67.0,7.111,2022-04-22 19:20:05,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,72.0,8418.9,-10.600000000000023,6.814,2,10.0,33.0,64.0,50.5772837,-84.8618406,21.0,16.0,56.5,6.814,2022-04-22 19:20:06,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,60.0,8425.93,-10.600000000000023,6.716,2,5.0,28.0,68.0,50.5773079,-84.8619371,11.0,12.0,46.0,6.716,2022-04-22 19:20:07,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,48.0,8432.03,-10.600000000000023,5.424,2,0.5,22.0,72.5,50.5773239,-84.8620227,1.0,8.5,35.5,5.424,2022-04-22 19:20:08,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,0.0,8436.5,-10.399999999999977,4.488,2,0.0,16.0,76.5,50.5773379,-84.8620847,0.0,8.0,34.5,4.488,2022-04-22 19:20:09,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,0.0,8440.42,-10.399999999999977,3.681,2,0.0,10.0,80.5,50.5773478,-84.86214,0.0,8.0,34.5,3.681,2022-04-22 19:20:10,,0.21,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,0.0,8444.12,-10.399999999999977,3.762,2,0.0,5.0,85.0,50.5773595,-84.8621911,0.0,8.0,34.5,3.762,2022-04-22 19:20:11,,0.69,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,8.0,8448.33,-10.600000000000023,4.268,2,3.5,12.0,89.0,50.5773717,-84.86225,266.0,7.0,29.5,4.268,2022-04-22 19:20:12,,0.72,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,51.0,8453.15,-10.600000000000023,5.156,2,25.0,78.0,93.0,50.5773777,-84.8623193,423.0,0.5,2.0,5.156,2022-04-22 19:20:13,,0.25,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,67.0,8458.78,-10.600000000000023,5.946,2,22.5,59.0,89.0,50.5773778,-84.8624008,489.0,19.5,72.0,5.946,2022-04-22 19:20:14,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,81.0,8464.53,-10.600000000000023,5.566,2,21.5,51.0,90.0,50.5773719,-84.8624837,457.0,22.5,90.5,5.566,2022-04-22 19:20:15,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,93.0,8470.6,-10.399999999999977,5.942,2,22.5,51.0,91.0,50.5773699,-84.8625717,355.0,21.0,87.5,5.942,2022-04-22 19:20:16,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,99.0,8477.51,-10.399999999999977,6.885,2,25.0,48.0,90.5,50.5773738,-84.8626716,249.0,24.5,92.0,6.885,2022-04-22 19:20:17,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,90.0,8485.02,-10.199999999999989,7.345,2,30.0,47.0,97.5,50.5773738,-84.8627805,288.0,27.5,92.5,7.345,2022-04-22 19:20:18,,0.34,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,89.0,8492.56,-10.199999999999989,7.342,2,30.5,47.0,98.0,50.5773718,-84.8628897,230.0,27.5,92.5,7.342,2022-04-22 19:20:19,,1.1,21.0,2022,4,22,19,0.81,300.0
-10.199999999999989,93.0,8500.39,-10.199999999999989,7.521,2,28.0,48.0,92.5,50.5773777,-84.8630029,209.0,27.0,90.5,7.521,2022-04-22 19:20:20,,1.42,21.0,2022,4,22,19,0.81,300.0
-10.399999999999977,94.0,8507.83,-10.399999999999977,7.293,2,17.5,51.0,69.0,50.5773857,-84.8631102,151.0,23.5,81.5,7.293,2022-04-22 19:20:21,,0.9,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,95.0,8515.13,-10.600000000000023,7.022,2,16.5,53.0,62.0,50.5773936,-84.8632154,144.0,20.0,61.5,7.022,2022-04-22 19:20:22,,0.0,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,95.0,8522.49,-10.600000000000023,7.197,2,19.0,57.0,68.5,50.5774016,-84.8633214,192.0,19.5,59.5,7.197,2022-04-22 19:20:23,,-0.68,21.0,2022,4,22,19,0.81,300.0
-10.600000000000023,95.0,8530.01,-10.600000000000023,7.397,2,20.5,55.0,71.5,50.5774056,-84.8634303,192.0,19.0,59.5,7.397,2022-04-22 19:20:24,,-1.01,21.0,2022,4,22,19,0.81,300.0
