altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
51.200000000000045,61,,,,51.200000000000045,2.069,,0,44.7877814,-92.381719,150,,2.069,,,2021-03-31 20:12:18,2021,3,31,20,6.29,314.0
51.200000000000045,63,,,,51.200000000000045,2.737,,0,44.7877902,-92.3817488,158,,2.737,,,2021-03-31 20:12:19,2021,3,31,20,6.29,314.0
51.200000000000045,62,,,,51.200000000000045,3.241,,0,44.7878016,-92.3817855,154,,3.241,,,2021-03-31 20:12:20,2021,3,31,20,6.29,314.0
51.200000000000045,63,,,,51.200000000000045,3.658,,0,44.7878191,-92.3818286,158,,3.658,,,2021-03-31 20:12:21,2021,3,31,20,6.29,314.0
51.39999999999998,66,,,,51.39999999999998,3.998,,0,44.7878409,-92.3818714,169,,3.998,,,2021-03-31 20:12:22,2021,3,31,20,6.29,314.0
51.39999999999998,66,,,,51.39999999999998,4.315,,0,44.7878663,-92.3819163,169,,4.315,,,2021-03-31 20:12:23,2021,3,31,20,6.29,314.0
51.39999999999998,67,,,,51.39999999999998,4.599,,0,44.787895,-92.3819641,173,,4.599,,,2021-03-31 20:12:24,2021,3,31,20,6.29,314.0
51.60000000000002,67,,,,51.60000000000002,4.871,,0,44.787927,-92.3820165,173,,4.871,,,2021-03-31 20:12:25,2021,3,31,20,6.29,314.0
51.60000000000002,67,,,,51.60000000000002,5.111,,0,44.7879593,-92.3820693,173,,5.111,,,2021-03-31 20:12:26,2021,3,31,20,6.29,314.0
51.799999999999955,66,,,,51.799999999999955,5.335,,0,44.7879932,-92.3821248,169,,5.335,,,2021-03-31 20:12:27,2021,3,31,20,6.29,314.0
51.799999999999955,66,,,,51.799999999999955,5.545,,0,44.7880226,-92.3821863,169,,5.545,,,2021-03-31 20:12:28,2021,3,31,20,6.29,314.0
51.799999999999955,66,,,,51.799999999999955,5.759,,0,44.7880511,-92.3822558,169,,5.759,,,2021-03-31 20:12:29,2021,3,31,20,6.29,314.0
52.0,65,,,,52.0,5.954,,0,44.7880946,-92.3823117,166,,5.954,,,2021-03-31 20:12:30,2021,3,31,20,6.29,314.0
52.0,64,,,,52.0,6.139,,0,44.7881433,-92.382369,162,,6.139,,,2021-03-31 20:12:31,2021,3,31,20,6.29,314.0
52.0,65,,,,52.0,6.304,,0,44.788187,-92.3824308,166,,6.304,,,2021-03-31 20:12:32,2021,3,31,20,6.29,314.0
52.0,65,,,,52.0,6.463,,0,44.7882292,-92.3824984,166,,6.463,,,2021-03-31 20:12:33,2021,3,31,20,6.29,314.0
52.200000000000045,66,,,,52.200000000000045,6.607,,0,44.7882707,-92.3825675,169,,6.607,,,2021-03-31 20:12:34,2021,3,31,20,6.29,314.0
52.200000000000045,65,,,,52.200000000000045,6.742,,0,44.7883151,-92.3826418,166,,6.742,,,2021-03-31 20:12:35,2021,3,31,20,6.29,314.0
52.200000000000045,65,,,,52.200000000000045,6.853,,0,44.7883584,-92.3827147,166,,6.853,,,2021-03-31 20:12:36,2021,3,31,20,6.29,314.0
52.39999999999998,66,,,,52.39999999999998,6.958,,0,44.7884016,-92.3827883,169,,6.958,,,2021-03-31 20:12:37,2021,3,31,20,6.29,314.0
52.39999999999998,66,,,,52.39999999999998,7.064,,0,44.7884473,-92.3828671,169,,7.064,,,2021-03-31 20:12:38,2021,3,31,20,6.29,314.0
52.39999999999998,65,,,,52.39999999999998,7.154,,0,44.7884915,-92.3829439,166,,7.154,,,2021-03-31 20:12:39,2021,3,31,20,6.29,314.0
52.60000000000002,66,,,,52.60000000000002,7.232,,0,44.7885359,-92.3830211,169,,7.232,,,2021-03-31 20:12:40,2021,3,31,20,6.29,314.0
52.60000000000002,66,,,,52.60000000000002,7.309,,0,44.7885832,-92.3831033,169,,7.309,,,2021-03-31 20:12:41,2021,3,31,20,6.29,314.0
52.60000000000002,66,,,,52.60000000000002,7.373,,0,44.7886289,-92.3831826,169,,7.373,,,2021-03-31 20:12:42,2021,3,31,20,6.29,314.0
52.799999999999955,67,,,,52.799999999999955,7.429,,0,44.788675,-92.3832608,173,,7.429,,,2021-03-31 20:12:43,2021,3,31,20,6.29,314.0
52.799999999999955,67,,,,52.799999999999955,7.485,,0,44.788725,-92.3833435,173,,7.485,,,2021-03-31 20:12:44,2021,3,31,20,6.29,314.0
53.0,67,,,,53.0,7.511,,0,44.7887739,-92.3834238,144,,7.511,,,2021-03-31 20:12:45,2021,3,31,20,6.29,314.0
53.0,65,,,,53.0,7.5,,0,44.788822,-92.3835026,138,,7.5,,,2021-03-31 20:12:46,2021,3,31,20,6.29,314.0
53.0,65,,,,53.0,7.482,,0,44.7888703,-92.3835816,138,,7.482,,,2021-03-31 20:12:47,2021,3,31,20,6.29,314.0
53.200000000000045,67,,,,53.200000000000045,7.469,,0,44.7889212,-92.3836648,144,,7.469,,,2021-03-31 20:12:48,2021,3,31,20,6.29,314.0
53.200000000000045,67,,,,53.200000000000045,7.465,,0,44.7889692,-92.3837429,144,,7.465,,,2021-03-31 20:12:49,2021,3,31,20,6.29,314.0
53.39999999999998,69,,,,53.39999999999998,7.47,,0,44.7890173,-92.3838214,150,,7.47,,,2021-03-31 20:12:50,2021,3,31,20,6.29,314.0
53.39999999999998,69,,,,53.39999999999998,7.485,,0,44.7890663,-92.3839009,150,,7.485,,,2021-03-31 20:12:51,2021,3,31,20,6.29,314.0
53.60000000000002,69,,,,53.60000000000002,7.506,,0,44.7891173,-92.3839826,150,,7.506,,,2021-03-31 20:12:52,2021,3,31,20,6.29,314.0
53.60000000000002,70,,,,53.60000000000002,7.54,,0,44.7891666,-92.3840608,154,,7.54,,,2021-03-31 20:12:53,2021,3,31,20,6.29,314.0
53.60000000000002,70,,,,53.60000000000002,7.581,,0,44.7892189,-92.3841437,154,,7.581,,,2021-03-31 20:12:54,2021,3,31,20,6.29,314.0
53.799999999999955,70,,,,53.799999999999955,7.615,,0,44.7892686,-92.3842227,154,,7.615,,,2021-03-31 20:12:55,2021,3,31,20,6.29,314.0
53.799999999999955,71,,,,53.799999999999955,7.644,,0,44.7893176,-92.384303,156,,7.644,,,2021-03-31 20:12:56,2021,3,31,20,6.29,314.0
53.799999999999955,69,,,,53.799999999999955,7.669,,0,44.7893667,-92.3843853,150,,7.669,,,2021-03-31 20:12:57,2021,3,31,20,6.29,314.0
54.0,71,,,,54.0,7.688,,0,44.7894176,-92.3844712,156,,7.688,,,2021-03-31 20:12:58,2021,3,31,20,6.29,314.0
54.0,72,,,,54.0,7.713,,0,44.7894661,-92.384553,159,,7.713,,,2021-03-31 20:12:59,2021,3,31,20,6.29,314.0
54.0,72,,,,54.0,7.741,,0,44.7895155,-92.3846364,159,,7.741,,,2021-03-31 20:13:00,2021,3,31,20,6.29,314.0
54.200000000000045,71,,,,54.200000000000045,7.765,,0,44.7895669,-92.3847231,156,,7.765,,,2021-03-31 20:13:01,2021,3,31,20,6.29,314.0
54.200000000000045,71,,,,54.200000000000045,7.785,,0,44.7896157,-92.3848055,156,,7.785,,,2021-03-31 20:13:02,2021,3,31,20,6.29,314.0
54.200000000000045,71,,,,54.200000000000045,7.804,,0,44.7896658,-92.3848901,156,,7.804,,,2021-03-31 20:13:03,2021,3,31,20,6.29,314.0
54.39999999999998,71,,,,54.39999999999998,7.823,,0,44.789715,-92.3849732,156,,7.823,,,2021-03-31 20:13:04,2021,3,31,20,6.29,314.0
54.39999999999998,71,,,,54.39999999999998,7.844,,0,44.7897667,-92.3850603,156,,7.844,,,2021-03-31 20:13:05,2021,3,31,20,6.29,314.0
54.60000000000002,71,,,,54.60000000000002,7.865,,0,44.7898168,-92.3851449,156,,7.865,,,2021-03-31 20:13:06,2021,3,31,20,6.29,314.0
54.60000000000002,71,,,,54.60000000000002,7.888,,0,44.7898664,-92.3852286,156,,7.888,,,2021-03-31 20:13:07,2021,3,31,20,6.29,314.0
