altitude,distance,enhanced_altitude,enhanced_speed,heart_rate,position_lat,position_long,speed,temperature,timestamp,unknown_88,accumulated_power,activity_type,cadence,combined_pedal_smoothness,fractional_cadence,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,stance_time,stance_time_balance,stance_time_percent,step_length,time_from_course,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_90,year,month,day,hour,wind_speed,wind_direction
66.39999999999998,77.39,66.39999999999998,2.234,139,49.6533485,-84.1525282,2.234,20,2021-10-16 01:46:08,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
65.79999999999995,81.59,65.79999999999995,2.011,138,49.6533936,-84.1525219,2.011,20,2021-10-16 01:46:10,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.0,95.3,66.0,2.02,138,49.6535378,-84.1524812,2.02,20,2021-10-16 01:46:16,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.39999999999998,112.29,66.39999999999998,2.188,141,49.653713,-84.1524103,2.188,20,2021-10-16 01:46:23,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.0,123.16,67.0,2.603,141,49.6538199,-84.1523476,2.603,20,2021-10-16 01:46:27,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.20000000000005,125.83,67.20000000000005,2.603,139,49.6538458,-84.1523308,2.603,20,2021-10-16 01:46:28,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.60000000000002,139.84,67.60000000000002,2.016,135,49.6539793,-84.1522375,2.016,20,2021-10-16 01:46:34,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.39999999999998,144.91,67.39999999999998,2.137,132,49.654029,-84.1522077,2.137,20,2021-10-16 01:46:36,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.20000000000005,149.89,67.20000000000005,2.156,129,49.6540756,-84.152172,2.156,20,2021-10-16 01:46:38,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
67.0,156.5,67.0,1.988,127,49.6541355,-84.1521205,1.988,20,2021-10-16 01:46:41,300,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.79999999999995,163.45,66.79999999999995,2.072,124,49.6541691,-84.152033,2.072,20,2021-10-16 01:46:44,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.60000000000002,165.42,66.60000000000002,2.072,125,49.6541715,-84.1520033,2.072,20,2021-10-16 01:46:45,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.20000000000005,167.35,66.20000000000005,2.072,125,49.6541623,-84.1519781,2.072,20,2021-10-16 01:46:46,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.20000000000005,169.0,66.20000000000005,2.025,127,49.6541459,-84.151969,2.025,20,2021-10-16 01:46:47,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
66.39999999999998,174.91,66.39999999999998,2.025,127,49.6540839,-84.1519859,2.025,20,2021-10-16 01:46:50,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
69.39999999999998,176.51,69.39999999999998,2.025,129,49.6540675,-84.1519931,2.025,20,2021-10-16 01:46:51,100,,,,,,,,"(None, None)","(None, None)",,,,,,"(None, None)","(None, None)",,,,,,,,,,,,,,,,,,2021,10,16,1,3.26,230.0
