calories,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,altitude,ascent,battery_soc,descent,enhanced_altitude,grade,temperature,cadence,power,left_pedal_smoothness,right_pedal_smoothness,right_torque_effectiveness,left_torque_effectiveness,left_right_balance,year,month,day,hour,wind_speed,wind_direction
187,7479.81,9.425,3,163,50.4182556,-84.516517,9.425,2022-07-19 23:21:56,8.399999999999977,34.0,,57.0,8.399999999999977,0.0,28.0,94.0,287.0,25.5,31.5,92.5,82.0,49.0,2022,7,19,23,2.16,347.0
187,7489.64,9.572,3,163,50.4182601,-84.5166613,9.572,2022-07-19 23:21:57,8.600000000000023,34.0,,57.0,8.600000000000023,0.09,28.0,94.0,282.0,23.0,30.5,91.0,76.0,49.0,2022,7,19,23,2.16,347.0
187,7499.36,9.579,3,162,50.4182602,-84.5168042,9.579,2022-07-19 23:21:58,8.800000000000011,34.0,,57.0,8.800000000000011,0.41,28.0,94.0,281.0,20.5,29.5,89.0,70.5,51.0,2022,7,19,23,2.16,347.0
188,7509.6,9.575,3,162,50.418251,-84.5169473,9.575,2022-07-19 23:21:59,8.800000000000011,35.0,,57.0,8.800000000000011,0.69,28.0,95.0,227.0,17.5,28.5,87.5,64.5,44.0,2022,7,19,23,2.16,347.0
188,7519.28,9.811,3,162,50.4182467,-84.5170876,9.811,2022-07-19 23:22:00,8.600000000000023,35.0,,57.0,8.600000000000023,0.83,28.0,96.0,206.0,16.5,26.0,83.0,62.5,47.0,2022,7,19,23,2.16,347.0
188,7529.89,10.187,3,162,50.4182328,-84.517238,10.187,2022-07-19 23:22:01,8.600000000000023,35.0,,57.0,8.600000000000023,0.62,28.0,98.0,206.0,17.5,22.5,77.0,64.5,50.0,2022,7,19,23,2.16,347.0
188,7540.69,10.206,3,161,50.4182147,-84.5173919,10.206,2022-07-19 23:22:02,8.399999999999977,35.0,,57.0,8.399999999999977,0.0,28.0,100.0,211.0,18.5,20.5,72.0,63.5,49.0,2022,7,19,23,2.16,347.0
189,7551.01,10.218,4,161,50.4181926,-84.5175419,10.218,2022-07-19 23:22:03,8.399999999999977,35.0,,57.0,8.399999999999977,0.0,28.0,100.0,214.0,19.5,22.0,72.0,68.0,49.0,2022,7,19,23,2.16,347.0
189,7561.69,10.395,4,161,50.4181603,-84.5176914,10.395,2022-07-19 23:22:04,8.399999999999977,35.0,,57.0,8.399999999999977,-0.08,28.0,101.0,210.0,19.0,22.0,71.5,68.0,51.0,2022,7,19,23,2.16,347.0
189,7571.97,10.224,4,160,50.4181283,-84.5178374,10.224,2022-07-19 23:22:05,8.199999999999989,35.0,,58.0,8.199999999999989,-0.4,28.0,101.0,217.0,18.5,21.0,70.5,66.5,50.0,2022,7,19,23,2.16,347.0
189,7582.35,10.136,4,160,50.4180872,-84.5179747,10.136,2022-07-19 23:22:06,8.199999999999989,35.0,,58.0,8.199999999999989,-0.66,28.0,101.0,229.0,19.0,20.5,70.0,67.0,49.0,2022,7,19,23,2.16,347.0
189,7592.64,9.897,4,160,50.4180463,-84.518111,9.897,2022-07-19 23:22:07,8.199999999999989,35.0,,58.0,8.199999999999989,-0.77,28.0,100.0,244.0,22.5,21.5,70.5,73.5,50.0,2022,7,19,23,2.16,347.0
190,7602.38,10.054,4,160,50.4180012,-84.5182373,10.054,2022-07-19 23:22:08,8.0,35.0,,58.0,8.0,-0.75,28.0,100.0,266.0,24.5,23.5,77.5,81.0,48.0,2022,7,19,23,2.16,347.0
190,7611.54,9.839,4,160,50.4179602,-84.5183556,9.839,2022-07-19 23:22:09,8.0,35.0,,58.0,8.0,-0.7,28.0,100.0,292.0,23.5,25.5,82.0,79.5,48.0,2022,7,19,23,2.16,347.0
190,7621.49,9.87,4,159,50.4179186,-84.518494,9.87,2022-07-19 23:22:10,8.0,35.0,,58.0,8.0,-0.46,28.0,99.0,283.0,23.0,26.0,82.5,79.0,49.0,2022,7,19,23,2.16,347.0
191,7630.54,9.363,4,159,50.4178827,-84.5186109,9.363,2022-07-19 23:22:11,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,97.0,273.0,23.5,25.0,80.0,80.5,48.0,2022,7,19,23,2.16,347.0
191,7639.85,9.103,3,159,50.4178459,-84.5187395,9.103,2022-07-19 23:22:12,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,95.0,260.0,22.5,25.0,80.0,82.5,46.0,2022,7,19,23,2.16,347.0
191,7648.88,8.995,3,158,50.4178141,-84.5188579,8.995,2022-07-19 23:22:13,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,93.0,240.0,24.5,24.5,78.5,84.0,52.0,2022,7,19,23,2.16,347.0
191,7657.97,9.002,3,159,50.417787,-84.5189842,9.002,2022-07-19 23:22:14,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,92.0,236.0,24.0,25.0,80.5,80.0,51.0,2022,7,19,23,2.16,347.0
192,7667.89,9.28,3,160,50.4177687,-84.5191305,9.28,2022-07-19 23:22:15,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,92.0,232.0,21.5,25.5,83.0,73.0,49.0,2022,7,19,23,2.16,347.0
192,7677.73,9.451,3,160,50.4177458,-84.5192677,9.451,2022-07-19 23:22:16,8.399999999999977,35.0,,58.0,8.399999999999977,0.0,28.0,93.0,216.0,21.5,23.5,76.5,72.0,50.0,2022,7,19,23,2.16,347.0
192,7687.9,9.577,3,161,50.4177143,-84.5194118,9.577,2022-07-19 23:22:17,8.399999999999977,35.0,,58.0,8.399999999999977,0.0,28.0,94.0,214.0,19.5,22.5,77.5,68.5,49.0,2022,7,19,23,2.16,347.0
192,7698.34,9.607,3,161,50.4176867,-84.519559,9.607,2022-07-19 23:22:18,8.399999999999977,35.0,,58.0,8.399999999999977,0.0,28.0,95.0,198.0,18.5,21.0,73.5,65.0,52.0,2022,7,19,23,2.16,347.0
192,7708.89,9.644,3,161,50.4176684,-84.5197052,9.644,2022-07-19 23:22:19,8.199999999999989,35.0,,58.0,8.199999999999989,0.0,28.0,95.0,190.0,17.5,20.0,69.5,63.5,51.0,2022,7,19,23,2.16,347.0
193,7719.02,9.642,3,161,50.417655,-84.519849,9.642,2022-07-19 23:22:20,8.0,35.0,,58.0,8.0,0.0,28.0,94.0,185.0,17.0,19.0,67.5,63.5,49.0,2022,7,19,23,2.16,347.0
193,7728.97,9.404,3,161,50.4176458,-84.5199949,9.404,2022-07-19 23:22:21,8.0,35.0,,58.0,8.0,0.0,28.0,94.0,181.0,17.0,18.5,66.5,62.5,48.0,2022,7,19,23,2.16,347.0
193,7738.68,9.269,3,161,50.4176504,-84.5201325,9.269,2022-07-19 23:22:22,8.0,35.0,,58.0,8.0,0.0,28.0,93.0,178.0,16.5,18.5,65.5,59.0,47.0,2022,7,19,23,2.16,347.0
193,7748.36,9.183,3,160,50.417655,-84.5202696,9.183,2022-07-19 23:22:23,7.600000000000023,35.0,,58.0,7.600000000000023,0.0,28.0,91.0,168.0,16.0,18.5,65.0,56.0,45.0,2022,7,19,23,2.16,347.0
193,7757.39,8.705,3,160,50.4176687,-84.5204057,8.705,2022-07-19 23:22:24,7.199999999999989,35.0,,58.0,7.199999999999989,0.0,28.0,84.0,161.0,17.5,18.5,65.5,59.5,48.0,2022,7,19,23,2.16,347.0
193,7766.39,8.516,2,159,50.4176914,-84.5205326,8.516,2022-07-19 23:22:25,7.0,35.0,,58.0,7.0,0.0,28.0,67.0,153.0,18.0,18.0,66.5,67.0,43.0,2022,7,19,23,2.16,347.0
193,7774.52,7.481,2,159,50.4177187,-84.5206419,7.481,2022-07-19 23:22:26,6.600000000000023,35.0,,58.0,6.600000000000023,-0.43,28.0,50.0,146.0,13.0,17.5,65.5,68.5,29.0,2022,7,19,23,2.16,347.0
194,7781.56,6.451,2,159,50.4177415,-84.5207328,6.451,2022-07-19 23:22:27,6.600000000000023,35.0,,59.0,6.600000000000023,-1.75,28.0,32.0,139.0,7.5,17.0,65.0,70.0,16.0,2022,7,19,23,2.16,347.0
194,7787.46,5.099,2,159,50.4177639,-84.5208136,5.099,2022-07-19 23:22:28,6.600000000000023,35.0,,59.0,6.600000000000023,-2.06,28.0,21.0,103.0,2.5,16.5,64.5,71.5,3.0,2022,7,19,23,2.16,347.0
194,7791.86,3.373,2,158,50.4177824,-84.5208783,3.373,2022-07-19 23:22:29,6.600000000000023,35.0,,59.0,6.600000000000023,-2.25,28.0,14.0,76.0,0.0,15.0,66.0,73.0,4.0,2022,7,19,23,2.16,347.0
194,7794.09,2.898,2,158,50.4177914,-84.5209052,2.898,2022-07-19 23:22:30,6.600000000000023,35.0,,59.0,6.600000000000023,-2.31,28.0,8.0,49.0,0.0,12.5,69.0,74.5,9.0,2022,7,19,23,2.16,347.0
194,7794.12,2.899,2,158,50.4178416,-84.5209691,2.899,2022-07-19 23:22:35,6.800000000000011,35.0,,59.0,6.800000000000011,0.0,28.0,30.0,46.0,3.0,3.5,85.5,82.0,35.0,2022,7,19,23,2.16,347.0
194,7797.53,3.271,2,158,50.4178778,-84.5209782,3.271,2022-07-19 23:22:36,6.800000000000011,35.0,,59.0,6.800000000000011,0.0,28.0,43.0,82.0,12.5,16.0,89.0,83.0,40.0,2022,7,19,23,2.16,347.0
194,7802.24,4.32,2,158,50.4179287,-84.5209781,4.32,2022-07-19 23:22:37,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,61.0,158.0,21.5,28.0,92.5,84.5,45.0,2022,7,19,23,2.16,347.0
195,7807.79,5.287,2,158,50.4179874,-84.5209691,5.287,2022-07-19 23:22:38,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,78.0,329.0,24.0,28.0,90.5,85.0,50.0,2022,7,19,23,2.16,347.0
195,7813.93,5.914,2,158,50.4180513,-84.52096,5.914,2022-07-19 23:22:39,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,89.0,337.0,24.0,24.5,88.0,84.5,47.0,2022,7,19,23,2.16,347.0
195,7820.6,6.484,2,159,50.4181241,-84.5209599,6.484,2022-07-19 23:22:40,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,89.0,334.0,26.0,22.5,86.0,86.0,45.0,2022,7,19,23,2.16,347.0
196,7827.7,6.941,2,159,50.4182018,-84.5209507,6.941,2022-07-19 23:22:41,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,98.0,332.0,30.0,23.0,86.0,91.5,49.0,2022,7,19,23,2.16,347.0
196,7835.16,7.332,2,158,50.4182789,-84.5209326,7.332,2022-07-19 23:22:42,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,95.0,340.0,36.5,29.5,89.5,98.5,58.0,2022,7,19,23,2.16,347.0
196,7843.35,7.979,2,158,50.4183653,-84.5209144,7.979,2022-07-19 23:22:43,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,98.0,390.0,34.0,31.0,90.0,98.5,47.0,2022,7,19,23,2.16,347.0
197,7851.72,8.275,2,158,50.4184563,-84.5209053,8.275,2022-07-19 23:22:44,6.199999999999989,35.0,,59.0,6.199999999999989,0.0,28.0,102.0,387.0,27.5,29.0,92.0,85.5,41.0,2022,7,19,23,2.16,347.0
197,7859.74,8.076,2,158,50.4185429,-84.5208962,8.076,2022-07-19 23:22:45,6.199999999999989,35.0,,59.0,6.199999999999989,0.0,28.0,102.0,306.0,21.5,26.0,90.0,72.5,45.0,2022,7,19,23,2.16,347.0
197,7868.05,8.272,2,158,50.4186286,-84.5208781,8.272,2022-07-19 23:22:46,6.199999999999989,35.0,,59.0,6.199999999999989,0.0,28.0,103.0,256.0,22.0,24.5,77.0,77.5,52.0,2022,7,19,23,2.16,347.0
197,7876.3,8.385,2,158,50.4187177,-84.5208603,8.385,2022-07-19 23:22:47,6.199999999999989,35.0,,59.0,6.199999999999989,0.0,28.0,103.0,222.0,21.0,23.5,78.0,75.0,51.0,2022,7,19,23,2.16,347.0
198,7884.62,8.187,2,157,50.4188068,-84.5208416,8.187,2022-07-19 23:22:48,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,105.0,217.0,22.5,24.0,76.5,75.0,51.0,2022,7,19,23,2.16,347.0
198,7892.99,8.317,2,157,50.4188979,-84.5208325,8.317,2022-07-19 23:22:49,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,103.0,226.0,26.5,23.0,74.5,85.5,58.0,2022,7,19,23,2.16,347.0
198,7901.25,8.582,2,157,50.4189834,-84.5208235,8.582,2022-07-19 23:22:50,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,100.0,264.0,30.5,22.5,75.0,94.5,53.0,2022,7,19,23,2.16,347.0
198,7910.02,8.731,2,158,50.4190794,-84.5208144,8.731,2022-07-19 23:22:51,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,102.0,328.0,26.5,25.0,81.5,85.0,41.0,2022,7,19,23,2.16,347.0
199,7918.41,8.255,2,158,50.4191664,-84.5208053,8.255,2022-07-19 23:22:52,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,103.0,284.0,22.5,27.0,88.0,75.5,45.0,2022,7,19,23,2.16,347.0
199,7926.99,8.636,2,158,50.4192625,-84.5208146,8.636,2022-07-19 23:22:53,6.399999999999977,35.0,,59.0,6.399999999999977,0.0,28.0,103.0,256.0,22.5,25.0,84.5,75.5,48.0,2022,7,19,23,2.16,347.0
199,7935.72,8.626,2,158,50.4193529,-84.5208327,8.626,2022-07-19 23:22:54,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,104.0,267.0,23.5,23.5,79.0,79.0,49.0,2022,7,19,23,2.16,347.0
200,7944.68,8.649,2,158,50.4194487,-84.5208602,8.649,2022-07-19 23:22:55,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,103.0,284.0,23.0,28.5,83.0,78.0,50.0,2022,7,19,23,2.16,347.0
200,7953.48,8.678,2,159,50.4195349,-84.5208966,8.678,2022-07-19 23:22:56,6.600000000000023,35.0,,59.0,6.600000000000023,0.0,28.0,103.0,316.0,27.0,28.5,83.0,91.5,51.0,2022,7,19,23,2.16,347.0
200,7962.2,8.556,2,159,50.4196214,-84.5209512,8.556,2022-07-19 23:22:57,7.0,35.0,,59.0,7.0,0.0,28.0,102.0,365.0,27.5,30.5,93.5,90.5,45.0,2022,7,19,23,2.16,347.0
201,7970.41,8.527,2,159,50.4197004,-84.5210038,8.527,2022-07-19 23:22:58,7.199999999999989,35.0,,59.0,7.199999999999989,0.0,28.0,101.0,384.0,28.5,32.0,98.0,92.0,45.0,2022,7,19,23,2.16,347.0
201,7979.34,8.241,2,159,50.4197857,-84.5210697,8.241,2022-07-19 23:22:59,7.600000000000023,35.0,,59.0,7.600000000000023,0.0,28.0,100.0,399.0,28.5,31.5,95.0,93.5,47.0,2022,7,19,23,2.16,347.0
201,7987.87,8.369,2,159,50.4198674,-84.5211152,8.369,2022-07-19 23:23:00,8.0,35.0,,59.0,8.0,0.0,28.0,99.0,380.0,25.0,28.5,90.0,87.5,48.0,2022,7,19,23,2.16,347.0
202,7996.3,8.251,2,159,50.4199491,-84.5211697,8.251,2022-07-19 23:23:01,8.199999999999989,35.0,,59.0,8.199999999999989,0.0,28.0,99.0,360.0,26.0,28.5,90.0,90.0,47.0,2022,7,19,23,2.16,347.0
202,8003.98,8.329,2,159,50.4200256,-84.5212206,8.329,2022-07-19 23:23:02,8.600000000000023,35.0,,59.0,8.600000000000023,0.0,28.0,99.0,319.0,24.5,28.0,89.0,83.5,48.0,2022,7,19,23,2.16,347.0
202,8012.82,8.339,2,159,50.4201132,-84.5212699,8.339,2022-07-19 23:23:03,8.800000000000011,35.0,,60.0,8.800000000000011,0.72,28.0,98.0,282.0,22.5,27.5,88.0,75.5,48.0,2022,7,19,23,2.16,347.0
203,8020.7,8.013,2,159,50.4201873,-84.5213223,8.013,2022-07-19 23:23:04,9.0,35.0,,60.0,9.0,2.91,28.0,97.0,245.0,20.5,25.0,83.0,69.0,49.0,2022,7,19,23,2.16,347.0
203,8028.86,8.099,2,159,50.4202666,-84.5213783,8.099,2022-07-19 23:23:05,9.199999999999989,35.0,,60.0,9.199999999999989,3.11,28.0,97.0,201.0,17.5,20.0,71.0,65.5,51.0,2022,7,19,23,2.16,347.0
203,8037.05,8.081,2,160,50.4203452,-84.5214246,8.081,2022-07-19 23:23:06,9.399999999999977,36.0,,60.0,9.399999999999977,3.15,28.0,97.0,174.0,16.0,20.0,71.0,59.0,52.0,2022,7,19,23,2.16,347.0
203,8044.91,8.053,2,160,50.4204218,-84.5214787,8.053,2022-07-19 23:23:07,9.600000000000023,36.0,,60.0,9.600000000000023,3.06,28.0,97.0,163.0,16.0,19.0,66.5,60.5,50.0,2022,7,19,23,2.16,347.0
203,8053.05,8.251,2,160,50.4205,-84.5215248,8.251,2022-07-19 23:23:08,9.600000000000023,36.0,,60.0,9.600000000000023,2.84,28.0,98.0,163.0,15.5,19.0,67.0,59.0,48.0,2022,7,19,23,2.16,347.0
203,8061.56,8.589,2,160,50.420582,-84.5215794,8.589,2022-07-19 23:23:09,9.600000000000023,36.0,,60.0,9.600000000000023,2.39,28.0,99.0,155.0,15.5,20.0,69.0,57.0,50.0,2022,7,19,23,2.16,347.0
204,8070.26,8.791,2,160,50.4206676,-84.5216335,8.791,2022-07-19 23:23:10,9.600000000000023,36.0,,60.0,9.600000000000023,1.88,28.0,101.0,146.0,16.5,19.5,66.0,60.5,55.0,2022,7,19,23,2.16,347.0
204,8078.93,8.579,2,161,50.4207507,-84.5216797,8.579,2022-07-19 23:23:11,9.399999999999977,36.0,,60.0,9.399999999999977,1.11,28.0,99.0,145.0,18.0,19.0,63.0,64.5,56.0,2022,7,19,23,2.16,347.0
204,8087.51,8.77,2,160,50.4208351,-84.521733,8.77,2022-07-19 23:23:12,9.399999999999977,36.0,,60.0,9.399999999999977,0.0,28.0,94.0,153.0,20.5,19.0,61.5,70.0,58.0,2022,7,19,23,2.16,347.0
204,8096.52,8.812,2,160,50.4209233,-84.5217887,8.812,2022-07-19 23:23:13,9.399999999999977,36.0,,60.0,9.399999999999977,0.0,28.0,83.0,167.0,23.5,22.0,68.5,78.5,57.0,2022,7,19,23,2.16,347.0
204,8105.35,9.048,2,160,50.4210096,-84.5218433,9.048,2022-07-19 23:23:14,9.399999999999977,36.0,,60.0,9.399999999999977,0.0,28.0,75.0,197.0,25.0,29.0,86.5,90.5,54.0,2022,7,19,23,2.16,347.0
205,8114.68,9.218,2,160,50.4210964,-84.5219072,9.218,2022-07-19 23:23:15,9.199999999999989,36.0,,60.0,9.199999999999989,0.0,28.0,87.0,246.0,28.5,27.5,91.5,93.0,51.0,2022,7,19,23,2.16,347.0
205,8123.88,9.226,2,160,50.4211871,-84.5219616,9.226,2022-07-19 23:23:16,9.199999999999989,36.0,,60.0,9.199999999999989,0.0,28.0,90.0,276.0,29.0,28.5,92.0,95.0,50.0,2022,7,19,23,2.16,347.0
205,8133.34,9.337,2,160,50.421278,-84.5220252,9.337,2022-07-19 23:23:17,9.0,36.0,,60.0,9.0,0.0,28.0,91.0,271.0,28.5,29.0,89.5,91.0,49.0,2022,7,19,23,2.16,347.0
205,8142.72,9.468,2,160,50.4213682,-84.5220794,9.468,2022-07-19 23:23:18,9.0,36.0,,60.0,9.0,0.0,28.0,91.0,258.0,25.5,28.0,86.5,82.5,59.0,2022,7,19,23,2.16,347.0
205,8151.97,9.078,2,160,50.4214594,-84.5221432,9.078,2022-07-19 23:23:19,9.0,36.0,,60.0,9.0,-0.17,28.0,91.0,191.0,20.5,27.0,82.5,72.5,76.0,2022,7,19,23,2.16,347.0
206,8161.04,8.781,2,160,50.4215465,-84.5221982,8.781,2022-07-19 23:23:20,9.0,36.0,,60.0,9.0,-0.7,28.0,98.0,143.0,18.5,22.5,73.5,67.0,87.0,2022,7,19,23,2.16,347.0
206,8170.11,8.912,2,160,50.4216329,-84.5222528,8.912,2022-07-19 23:23:21,9.0,36.0,,60.0,9.0,-0.51,28.0,98.0,191.0,21.5,25.0,78.5,75.5,55.0,2022,7,19,23,2.16,347.0
206,8179.28,8.897,2,160,50.4217198,-84.5223167,8.897,2022-07-19 23:23:22,9.0,36.0,,60.0,9.0,0.0,28.0,92.0,242.0,26.5,26.0,81.0,88.5,53.0,2022,7,19,23,2.16,347.0
206,8188.03,8.627,2,160,50.4218064,-84.5223714,8.627,2022-07-19 23:23:23,9.199999999999989,36.0,,60.0,9.199999999999989,0.0,28.0,94.0,269.0,29.5,27.5,85.5,95.5,53.0,2022,7,19,23,2.16,347.0
207,8196.51,8.224,2,160,50.4218881,-84.5224259,8.224,2022-07-19 23:23:24,9.399999999999977,36.0,,60.0,9.399999999999977,0.0,28.0,96.0,299.0,27.5,30.5,94.5,90.5,52.0,2022,7,19,23,2.16,347.0
207,8204.55,7.84,2,160,50.4219658,-84.5224807,7.84,2022-07-19 23:23:25,9.600000000000023,36.0,,60.0,9.600000000000023,0.12,28.0,97.0,305.0,26.5,27.5,91.5,88.5,53.0,2022,7,19,23,2.16,347.0
207,8212.09,7.078,2,160,50.4220374,-84.5225254,7.078,2022-07-19 23:23:26,10.0,36.0,,60.0,10.0,0.6,28.0,91.0,361.0,25.0,27.0,91.0,91.5,55.0,2022,7,19,23,2.16,347.0
208,8218.81,6.507,2,160,50.4221018,-84.5225713,6.507,2022-07-19 23:23:27,10.199999999999989,37.0,,60.0,10.199999999999989,1.08,28.0,89.0,427.0,23.5,27.5,91.0,95.0,54.0,2022,7,19,23,2.16,347.0
208,8225.56,6.991,2,160,50.4221695,-84.5226074,6.991,2022-07-19 23:23:28,10.800000000000011,37.0,,60.0,10.800000000000011,1.63,28.0,87.0,477.0,22.5,27.0,92.5,97.5,54.0,2022,7,19,23,2.16,347.0
209,8232.59,6.515,2,160,50.4222381,-84.5226532,6.515,2022-07-19 23:23:29,11.199999999999989,37.0,,60.0,11.199999999999989,2.29,28.0,83.0,555.0,23.0,25.5,97.0,97.0,54.0,2022,7,19,23,2.16,347.0
209,8239.24,6.415,2,160,50.4222976,-84.522699,6.415,2022-07-19 23:23:30,11.800000000000011,38.0,,60.0,11.800000000000011,3.12,28.0,80.0,569.0,23.5,24.5,98.0,97.5,51.0,2022,7,19,23,2.16,347.0
210,8246.09,6.946,2,160,50.4223613,-84.5227536,6.946,2022-07-19 23:23:31,12.399999999999977,38.0,,60.0,12.399999999999977,4.09,28.0,78.0,569.0,23.5,23.5,98.0,98.0,50.0,2022,7,19,23,2.16,347.0
211,8252.79,6.292,2,161,50.4224204,-84.5228084,6.292,2022-07-19 23:23:32,13.0,39.0,,60.0,13.0,5.13,28.0,77.0,579.0,24.5,23.5,98.0,98.0,50.0,2022,7,19,23,2.16,347.0
211,8259.39,6.669,2,161,50.4224704,-84.522872,6.669,2022-07-19 23:23:33,13.399999999999977,39.0,,60.0,13.399999999999977,6.1,28.0,79.0,616.0,26.5,26.0,99.0,98.5,51.0,2022,7,19,23,2.16,347.0
212,8266.39,7.098,2,161,50.4225249,-84.5229449,7.098,2022-07-19 23:23:34,13.799999999999955,40.0,,60.0,13.799999999999955,6.79,28.0,82.0,625.0,24.5,26.5,99.0,97.0,52.0,2022,7,19,23,2.16,347.0
212,8273.77,7.422,2,161,50.4225703,-84.5230358,7.422,2022-07-19 23:23:35,14.200000000000045,41.0,,60.0,14.200000000000045,7.12,28.0,84.0,588.0,22.5,27.5,98.5,96.0,51.0,2022,7,19,23,2.16,347.0
213,8281.27,7.509,2,161,50.4226109,-84.5231259,7.509,2022-07-19 23:23:36,14.600000000000023,41.0,,60.0,14.600000000000023,6.9,28.0,87.0,567.0,21.0,25.5,98.5,94.5,52.0,2022,7,19,23,2.16,347.0
214,8288.54,7.84,2,162,50.4226414,-84.5232216,7.84,2022-07-19 23:23:37,14.799999999999955,41.0,,60.0,14.799999999999955,6.35,28.0,90.0,556.0,19.5,22.5,97.0,92.5,52.0,2022,7,19,23,2.16,347.0
214,8296.75,7.885,2,163,50.4226701,-84.5233352,7.885,2022-07-19 23:23:38,15.0,42.0,,60.0,15.0,5.56,28.0,91.0,539.0,18.0,19.0,93.5,88.5,51.0,2022,7,19,23,2.16,347.0
215,8304.87,8.078,2,163,50.4226886,-84.5234461,8.078,2022-07-19 23:23:39,15.200000000000045,42.0,,60.0,15.200000000000045,4.71,28.0,92.0,526.0,18.5,21.0,95.5,87.0,52.0,2022,7,19,23,2.16,347.0
215,8312.66,7.692,2,163,50.4227066,-84.523563,7.692,2022-07-19 23:23:40,15.799999999999955,42.0,,60.0,15.799999999999955,4.0,28.0,96.0,563.0,22.5,19.5,90.5,95.5,51.0,2022,7,19,23,2.16,347.0
216,8320.58,8.007,2,164,50.4227249,-84.5236729,8.007,2022-07-19 23:23:41,16.0,42.0,,60.0,16.0,3.6,28.0,96.0,529.0,21.5,21.5,93.5,84.5,51.0,2022,7,19,23,2.16,347.0
216,8328.54,7.754,2,163,50.4227385,-84.5237823,7.754,2022-07-19 23:23:42,16.200000000000045,43.0,,60.0,16.200000000000045,3.42,28.0,94.0,395.0,19.0,22.5,88.5,72.0,51.0,2022,7,19,23,2.16,347.0
216,8335.92,7.433,2,163,50.422743,-84.5238903,7.433,2022-07-19 23:23:43,16.399999999999977,43.0,,60.0,16.399999999999977,3.37,28.0,92.0,207.0,19.5,20.0,68.0,75.5,50.0,2022,7,19,23,2.16,347.0
216,8343.5,7.264,2,163,50.4227567,-84.5240006,7.264,2022-07-19 23:23:44,16.600000000000023,43.0,,60.0,16.600000000000023,3.39,28.0,91.0,220.0,21.5,23.5,78.0,79.5,50.0,2022,7,19,23,2.16,347.0
217,8350.74,7.289,2,163,50.4227659,-84.5241015,7.289,2022-07-19 23:23:45,16.799999999999955,44.0,,60.0,16.799999999999955,3.34,28.0,91.0,229.0,21.0,23.0,78.0,75.5,49.0,2022,7,19,23,2.16,347.0
217,8357.75,7.156,2,164,50.4227749,-84.5242006,7.156,2022-07-19 23:23:46,16.799999999999955,44.0,,60.0,16.799999999999955,3.11,28.0,92.0,217.0,20.0,21.5,76.5,71.0,49.0,2022,7,19,23,2.16,347.0
217,8365.41,7.791,2,164,50.4227886,-84.5243101,7.791,2022-07-19 23:23:47,17.0,44.0,,60.0,17.0,2.83,28.0,94.0,197.0,18.5,20.0,74.0,64.0,46.0,2022,7,19,23,2.16,347.0
217,8373.54,8.064,2,163,50.4228023,-84.5244292,8.064,2022-07-19 23:23:48,17.200000000000045,44.0,,60.0,17.200000000000045,2.46,28.0,95.0,177.0,16.0,19.0,70.0,54.5,45.0,2022,7,19,23,2.16,347.0
217,8381.7,8.051,2,163,50.4228114,-84.5245471,8.051,2022-07-19 23:23:49,17.200000000000045,44.0,,60.0,17.200000000000045,2.06,28.0,98.0,157.0,19.5,16.0,56.5,67.0,60.0,2022,7,19,23,2.16,347.0
217,8390.21,8.515,2,163,50.4228296,-84.5246652,8.515,2022-07-19 23:23:50,17.200000000000045,44.0,,60.0,17.200000000000045,1.66,28.0,94.0,179.0,25.0,14.5,51.5,80.5,56.0,2022,7,19,23,2.16,347.0
218,8399.22,8.937,2,164,50.422848,-84.5247935,8.937,2022-07-19 23:23:51,17.0,44.0,,60.0,17.0,1.07,28.0,81.0,196.0,26.5,17.0,58.5,82.5,51.0,2022,7,19,23,2.16,347.0
218,8408.68,9.45,2,166,50.4228704,-84.5249284,9.45,2022-07-19 23:23:52,16.600000000000023,44.0,,60.0,16.600000000000023,0.09,28.0,90.0,190.0,21.0,22.0,73.0,70.5,48.0,2022,7,19,23,2.16,347.0
218,8418.42,9.68,2,167,50.4228931,-84.5250643,9.68,2022-07-19 23:23:53,16.200000000000045,44.0,,60.0,16.200000000000045,0.22,28.0,94.0,191.0,19.0,22.0,73.0,64.5,48.0,2022,7,19,23,2.16,347.0
