timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,left_right_balance,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-03-17 14:00:58,,13.0,80.0,22.0,13.0,43.5,98.0,25.0,80.5,52.0,787.14,6.197,3.0,50.5221436,-84.8109469,6.197,59.799999999999955,59.799999999999955,1.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:00:59,,13.0,78.0,22.0,16.0,52.0,96.0,25.0,80.5,64.0,792.68,5.708,3.0,50.5222013,-84.8109741,5.708,60.0,60.0,1.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:00,,13.0,76.0,22.0,17.5,55.0,70.0,25.0,80.5,68.0,798.43,5.746,3.0,50.5222585,-84.8109878,5.746,60.200000000000045,60.200000000000045,1.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:01,,13.0,77.0,22.0,20.5,65.5,134.0,23.5,77.5,65.0,804.18,5.883,3.0,50.5223206,-84.8109777,5.883,60.200000000000045,60.200000000000045,1.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:02,,13.0,85.0,22.0,25.5,83.0,236.0,24.0,79.5,62.0,810.31,6.293,3.0,50.5223856,-84.8109869,6.293,60.39999999999998,60.39999999999998,2.0,0.0,1.27,2023,3,17,14,6.59,30.0
2023-03-17 14:01:03,,13.0,94.0,23.0,32.5,100.0,336.0,31.5,99.5,60.0,818.1,7.346,3.0,50.5224688,-84.8110043,7.346,60.60000000000002,60.60000000000002,2.0,0.0,1.68,2023,3,17,14,6.59,30.0
2023-03-17 14:01:04,,13.0,80.0,23.0,32.0,99.0,402.0,33.0,100.0,61.0,826.51,8.016,3.0,50.5225588,-84.8110324,8.016,60.799999999999955,60.799999999999955,2.0,0.0,1.84,2023,3,17,14,6.59,30.0
2023-03-17 14:01:05,,13.0,91.0,23.0,32.5,99.5,317.0,32.0,98.0,61.0,834.1,7.308,3.0,50.5226395,-84.811036,7.308,61.0,61.0,2.0,0.0,2.02,2023,3,17,14,6.59,30.0
2023-03-17 14:01:06,,13.0,91.0,24.0,32.5,99.5,311.0,31.0,95.5,56.0,842.76,7.685,3.0,50.5227309,-84.8110378,7.685,61.200000000000045,61.200000000000045,2.0,0.0,2.16,2023,3,17,14,6.59,30.0
2023-03-17 14:01:07,,13.0,82.0,24.0,34.0,99.5,333.0,28.5,93.5,49.0,851.34,7.165,3.0,50.5228201,-84.811065,7.165,61.39999999999998,61.39999999999998,3.0,0.0,2.24,2023,3,17,14,6.59,30.0
2023-03-17 14:01:08,,13.0,73.0,24.0,36.0,97.0,356.0,22.5,94.0,43.0,859.0,6.603,3.0,50.5228993,-84.8110982,6.603,61.60000000000002,61.60000000000002,3.0,0.0,2.33,2023,3,17,14,6.59,30.0
2023-03-17 14:01:09,,13.0,62.0,25.0,28.0,79.5,320.0,13.0,85.5,38.0,865.15,6.088,3.0,50.5229567,-84.8111407,6.088,61.60000000000002,61.60000000000002,3.0,0.0,2.32,2023,3,17,14,6.59,30.0
2023-03-17 14:01:10,,13.0,60.0,25.0,19.5,62.5,268.0,4.0,77.0,56.0,871.1,6.016,3.0,50.5230142,-84.8111772,6.016,61.799999999999955,61.799999999999955,3.0,0.0,2.27,2023,3,17,14,6.59,30.0
2023-03-17 14:01:11,,13.0,66.0,25.0,16.5,56.5,208.0,4.0,68.5,60.0,877.37,6.436,3.0,50.5230766,-84.8112136,6.436,61.799999999999955,61.799999999999955,3.0,0.0,2.16,2023,3,17,14,6.59,30.0
2023-03-17 14:01:12,,13.0,72.0,25.0,17.5,59.0,71.0,10.5,60.0,61.0,884.07,6.768,3.0,50.5231419,-84.8112531,6.768,61.799999999999955,61.799999999999955,3.0,0.0,1.99,2023,3,17,14,6.59,30.0
2023-03-17 14:01:13,,13.0,81.0,25.0,18.5,61.5,73.0,16.5,51.0,64.0,891.43,7.326,3.0,50.5232171,-84.8112974,7.326,61.799999999999955,61.799999999999955,3.0,0.0,1.72,2023,3,17,14,6.59,30.0
2023-03-17 14:01:14,,13.0,87.0,25.0,17.0,60.5,78.0,10.5,34.5,69.0,898.95,7.673,3.0,50.5232919,-84.8113364,7.673,61.60000000000002,61.60000000000002,3.0,0.0,0.32,2023,3,17,14,6.59,30.0
2023-03-17 14:01:15,,13.0,91.0,25.0,15.5,59.5,85.0,4.5,17.5,75.0,907.56,7.655,3.0,50.5233798,-84.8113686,7.655,61.39999999999998,61.39999999999998,3.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:16,,13.0,94.0,25.0,16.0,61.0,206.0,6.0,24.0,69.0,915.74,7.766,3.0,50.5234627,-84.8114048,7.766,61.200000000000045,61.200000000000045,3.0,0.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:17,,13.0,97.0,26.0,17.5,64.5,235.0,13.5,47.5,55.0,924.22,8.298,3.0,50.5235506,-84.8114412,8.298,61.0,61.0,3.0,0.0,-0.51,2023,3,17,14,6.59,30.0
2023-03-17 14:01:18,,13.0,99.0,26.0,19.5,68.0,232.0,20.0,69.0,39.0,933.3,8.926,3.0,50.5236413,-84.8114802,8.926,60.60000000000002,60.60000000000002,3.0,0.0,-1.13,2023,3,17,14,6.59,30.0
2023-03-17 14:01:19,,13.0,91.0,26.0,23.5,66.5,209.0,20.5,72.0,28.0,942.45,9.098,3.0,50.5237323,-84.8115312,9.098,60.39999999999998,60.39999999999998,3.0,1.0,-1.65,2023,3,17,14,6.59,30.0
2023-03-17 14:01:20,,13.0,79.0,26.0,29.0,81.5,212.0,20.5,73.5,59.0,951.86,9.362,3.0,50.5238248,-84.8115923,9.362,60.200000000000045,60.200000000000045,3.0,1.0,-2.09,2023,3,17,14,6.59,30.0
2023-03-17 14:01:21,,13.0,79.0,27.0,34.0,100.0,275.0,24.0,79.5,72.0,961.52,9.683,3.0,50.5239187,-84.8116521,9.683,60.0,60.0,3.0,1.0,-2.42,2023,3,17,14,6.59,30.0
2023-03-17 14:01:22,,13.0,83.0,27.0,37.0,99.5,326.0,35.5,98.5,65.0,971.54,9.907,3.0,50.5240122,-84.8117221,9.907,59.799999999999955,59.799999999999955,3.0,1.0,-2.56,2023,3,17,14,6.59,30.0
2023-03-17 14:01:23,,13.0,87.0,27.0,36.0,100.0,392.0,33.5,100.0,58.0,982.03,10.399,3.0,50.5241133,-84.8117882,10.399,59.60000000000002,59.60000000000002,3.0,2.0,-2.47,2023,3,17,14,6.59,30.0
2023-03-17 14:01:24,,13.0,91.0,28.0,34.0,100.0,441.0,33.5,100.0,53.0,992.93,10.824,3.0,50.5242206,-84.8118551,10.824,59.200000000000045,59.200000000000045,3.0,2.0,-2.32,2023,3,17,14,6.59,30.0
2023-03-17 14:01:25,,13.0,90.0,28.0,30.5,96.5,447.0,34.0,100.0,65.0,1004.95,11.262,3.0,50.524344,-84.8119,11.262,59.0,59.0,3.0,2.0,-2.14,2023,3,17,14,6.59,30.0
2023-03-17 14:01:26,,13.0,65.0,29.0,28.0,94.0,393.0,33.5,99.0,82.0,1016.24,11.031,3.0,50.5244625,-84.8119267,11.031,58.60000000000002,58.60000000000002,3.0,2.0,-2.05,2023,3,17,14,6.59,30.0
2023-03-17 14:01:27,,13.0,88.0,29.0,29.5,96.5,333.0,31.5,96.5,80.0,1027.01,10.929,3.0,50.5245739,-84.8119692,10.929,58.39999999999998,58.39999999999998,3.0,3.0,-2.07,2023,3,17,14,6.59,30.0
2023-03-17 14:01:28,,13.0,94.0,30.0,31.0,99.0,415.0,30.0,94.0,40.0,1038.02,10.854,3.0,50.5246894,-84.8120084,10.854,58.200000000000045,58.200000000000045,3.0,3.0,-2.09,2023,3,17,14,6.59,30.0
2023-03-17 14:01:29,,13.0,77.0,30.0,23.5,75.5,456.0,27.5,91.5,44.0,1048.81,10.728,3.0,50.5247993,-84.8120508,10.728,58.0,58.0,3.0,3.0,-2.07,2023,3,17,14,6.59,30.0
2023-03-17 14:01:30,,13.0,49.0,30.0,15.0,47.0,187.0,25.0,88.5,82.0,1059.32,10.151,3.0,50.5249089,-84.8120926,10.151,57.799999999999955,57.799999999999955,3.0,3.0,-2.12,2023,3,17,14,6.59,30.0
2023-03-17 14:01:31,,13.0,35.0,30.0,8.5,29.0,158.0,21.5,86.5,100.0,1069.62,9.913,3.0,50.5250126,-84.8121449,9.913,57.60000000000002,57.60000000000002,3.0,4.0,-2.12,2023,3,17,14,6.59,30.0
2023-03-17 14:01:32,,13.0,20.0,30.0,6.0,32.0,128.0,15.0,85.5,100.0,1080.08,10.034,3.0,50.5251204,-84.8121904,10.034,57.39999999999998,57.39999999999998,3.0,4.0,-2.09,2023,3,17,14,6.59,30.0
2023-03-17 14:01:33,,13.0,6.0,30.0,3.5,35.0,99.0,9.0,84.0,100.0,1090.06,9.876,3.0,50.5252234,-84.8122358,9.876,57.200000000000045,57.200000000000045,3.0,4.0,-1.97,2023,3,17,14,6.59,30.0
2023-03-17 14:01:34,,13.0,23.0,30.0,1.0,38.5,0.0,2.5,82.5,100.0,1099.86,9.627,3.0,50.5253227,-84.8122816,9.627,57.200000000000045,57.200000000000045,3.0,4.0,-1.86,2023,3,17,14,6.59,30.0
2023-03-17 14:01:35,,13.0,16.0,30.0,1.5,41.5,0.0,1.5,81.5,100.0,1109.18,9.469,3.0,50.5254173,-84.8123216,9.469,57.0,57.0,3.0,4.0,-1.7,2023,3,17,14,6.59,30.0
2023-03-17 14:01:36,,13.0,10.0,30.0,3.5,44.5,0.0,4.5,80.0,100.0,1117.91,9.109,3.0,50.5255079,-84.8123516,9.109,57.0,57.0,3.0,5.0,-1.54,2023,3,17,14,6.59,30.0
2023-03-17 14:01:37,,13.0,3.0,30.0,6.0,47.5,0.0,7.5,79.0,100.0,1127.02,8.586,3.0,50.5255817,-84.8124149,8.586,56.799999999999955,56.799999999999955,3.0,5.0,-1.39,2023,3,17,14,6.59,30.0
2023-03-17 14:01:38,,13.0,7.0,30.0,8.0,50.5,1.0,10.5,77.5,100.0,1136.16,8.366,3.0,50.5256323,-84.8125153,8.366,56.799999999999955,56.799999999999955,3.0,5.0,-1.21,2023,3,17,14,6.59,30.0
2023-03-17 14:01:39,,13.0,25.0,30.0,10.5,53.5,4.0,13.0,76.0,100.0,1144.04,8.371,3.0,50.5257149,-84.8125433,8.371,56.60000000000002,56.60000000000002,3.0,5.0,-1.03,2023,3,17,14,6.59,30.0
2023-03-17 14:01:40,,13.0,48.0,30.0,12.5,56.5,107.0,16.0,75.0,85.0,1152.38,8.386,3.0,50.5258009,-84.8125657,8.386,56.60000000000002,56.60000000000002,3.0,5.0,-0.95,2023,3,17,14,6.59,30.0
2023-03-17 14:01:41,,13.0,83.0,30.0,15.0,59.5,171.0,19.0,73.5,67.0,1160.44,8.293,3.0,50.5258812,-84.812617,8.293,56.60000000000002,56.60000000000002,3.0,5.0,-0.85,2023,3,17,14,6.59,30.0
2023-03-17 14:01:42,,13.0,83.0,31.0,17.0,62.5,177.0,21.5,72.5,56.0,1167.96,8.141,3.0,50.5259519,-84.8126599,8.141,56.39999999999998,56.39999999999998,3.0,5.0,-0.86,2023,3,17,14,6.59,30.0
2023-03-17 14:01:43,,13.0,82.0,31.0,18.0,64.5,148.0,21.5,72.5,55.0,1175.78,8.291,3.0,50.5260299,-84.8126992,8.291,56.39999999999998,56.39999999999998,3.0,5.0,-0.91,2023,3,17,14,6.59,30.0
2023-03-17 14:01:44,,13.0,82.0,31.0,19.5,66.5,136.0,20.5,68.5,55.0,1183.42,8.076,3.0,50.5261072,-84.8127428,8.076,56.200000000000045,56.200000000000045,3.0,5.0,-0.98,2023,3,17,14,6.59,30.0
2023-03-17 14:01:45,,12.0,81.0,31.0,19.0,64.0,121.0,19.0,64.5,63.0,1190.75,7.738,3.0,50.5261835,-84.8127767,7.738,56.200000000000045,56.200000000000045,3.0,5.0,-0.99,2023,3,17,14,6.59,30.0
2023-03-17 14:01:46,,12.0,80.0,31.0,17.0,58.0,109.0,17.0,60.5,72.0,1198.51,7.618,3.0,50.5262623,-84.8128095,7.618,56.200000000000045,56.200000000000045,3.0,5.0,-0.96,2023,3,17,14,6.59,30.0
2023-03-17 14:01:47,,12.0,79.0,31.0,14.5,50.5,98.0,15.0,56.0,81.0,1205.76,7.188,3.0,50.5263337,-84.8128522,7.188,56.200000000000045,56.200000000000045,3.0,6.0,-0.86,2023,3,17,14,6.59,30.0
2023-03-17 14:01:48,,12.0,55.0,31.0,10.0,34.0,66.0,13.0,50.0,90.0,1212.05,6.093,3.0,50.5263963,-84.8128885,6.093,56.39999999999998,56.39999999999998,3.0,6.0,-0.17,2023,3,17,14,6.59,30.0
2023-03-17 14:01:49,,12.0,23.0,31.0,21.0,65.5,28.0,11.0,42.0,99.0,1217.35,4.729,3.0,50.526442,-84.8129275,4.729,56.39999999999998,56.39999999999998,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:50,,12.0,33.0,31.0,26.0,80.5,33.0,11.0,41.5,88.0,1221.44,3.016,3.0,50.5264758,-84.8129649,3.016,56.60000000000002,56.60000000000002,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:01:51,,12.0,44.0,31.0,25.0,79.5,37.0,12.5,46.0,74.0,1223.43,1.327,3.0,50.5264989,-84.8129775,1.327,56.60000000000002,56.60000000000002,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:05,,12.0,25.0,31.0,7.0,27.5,28.0,29.5,91.0,47.0,1225.06,1.555,1.0,50.5265353,-84.8129802,1.555,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:06,,12.0,42.0,31.0,6.0,22.5,113.0,30.5,93.5,50.0,1229.72,2.636,2.0,50.5265847,-84.8129919,2.636,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:07,,12.0,55.0,32.0,4.5,17.5,166.0,31.5,96.0,56.0,1232.86,3.44,2.0,50.5266145,-84.8130101,3.44,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:08,,12.0,79.0,32.0,3.0,12.5,210.0,32.5,98.5,63.0,1236.5,3.684,2.0,50.5266503,-84.8130305,3.684,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:09,,12.0,77.0,32.0,15.5,50.0,147.0,22.0,71.5,63.0,1240.5,3.831,2.0,50.5266894,-84.8130559,3.831,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:10,,12.0,81.0,32.0,29.0,89.0,178.0,17.0,60.5,61.0,1244.49,4.0,2.0,50.5267304,-84.8130741,4.0,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:11,,12.0,81.0,32.0,32.0,92.5,215.0,30.0,96.5,60.0,1248.72,4.31,2.0,50.5267727,-84.8130951,4.31,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:12,,12.0,84.0,33.0,35.5,99.0,238.0,28.0,94.0,59.0,1253.42,4.59,2.0,50.5268196,-84.8131224,4.59,57.0,57.0,3.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:13,,12.0,88.0,33.0,34.5,99.0,262.0,30.0,96.0,58.0,1258.36,4.814,2.0,50.5268683,-84.8131498,4.814,57.0,57.0,4.0,6.0,-0.4,2023,3,17,14,6.59,30.0
2023-03-17 14:02:14,,12.0,91.0,33.0,33.0,96.5,251.0,28.0,93.5,58.0,1263.27,4.929,2.0,50.5269153,-84.8131771,4.929,57.0,57.0,4.0,6.0,-0.1,2023,3,17,14,6.59,30.0
2023-03-17 14:02:15,,12.0,92.0,33.0,32.5,94.5,245.0,25.5,89.0,59.0,1268.58,5.293,2.0,50.5269683,-84.8132045,5.293,57.0,57.0,4.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:16,,12.0,88.0,34.0,32.5,94.0,264.0,27.0,85.5,59.0,1274.34,5.776,2.0,50.5270274,-84.8132346,5.776,57.200000000000045,57.200000000000045,4.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:17,,12.0,89.0,34.0,31.5,94.0,288.0,28.5,89.0,58.0,1280.33,5.999,2.0,50.5270849,-84.8132736,5.999,57.200000000000045,57.200000000000045,4.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:18,,12.0,91.0,34.0,30.0,94.5,315.0,30.5,93.5,58.0,1286.34,6.011,2.0,50.5271403,-84.813316,6.011,57.39999999999998,57.39999999999998,4.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:19,,12.0,91.0,35.0,29.5,95.0,313.0,30.0,93.0,57.0,1292.58,6.276,2.0,50.5272011,-84.8133518,6.276,57.39999999999998,57.39999999999998,4.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:20,,12.0,91.0,35.0,30.0,96.5,310.0,27.0,85.5,55.0,1299.5,6.464,2.0,50.5272722,-84.8133862,6.464,57.39999999999998,57.39999999999998,4.0,6.0,0.82,2023,3,17,14,6.59,30.0
2023-03-17 14:02:21,,12.0,91.0,35.0,37.5,98.5,308.0,32.0,89.5,50.0,1306.34,6.603,2.0,50.5273428,-84.8134132,6.603,57.60000000000002,57.60000000000002,4.0,6.0,1.2,2023,3,17,14,6.59,30.0
2023-03-17 14:02:22,,12.0,88.0,36.0,38.0,99.5,306.0,32.5,90.0,54.0,1313.32,6.718,2.0,50.5274142,-84.813438,6.718,57.799999999999955,57.799999999999955,4.0,6.0,1.4,2023,3,17,14,6.59,30.0
2023-03-17 14:02:23,,12.0,85.0,36.0,35.0,99.5,297.0,32.0,93.0,58.0,1320.36,6.934,2.0,50.5274894,-84.8134591,6.934,58.0,58.0,4.0,6.0,1.56,2023,3,17,14,6.59,30.0
2023-03-17 14:02:24,,12.0,86.0,36.0,32.5,99.0,299.0,32.0,95.5,57.0,1327.12,6.753,2.0,50.5275571,-84.8134889,6.753,58.0,58.0,5.0,6.0,1.61,2023,3,17,14,6.59,30.0
2023-03-17 14:02:25,,12.0,87.0,37.0,32.5,97.5,301.0,32.0,95.5,56.0,1333.97,6.579,2.0,50.5276275,-84.8135229,6.579,58.200000000000045,58.200000000000045,5.0,6.0,1.62,2023,3,17,14,6.59,30.0
2023-03-17 14:02:26,,12.0,88.0,37.0,32.0,99.5,307.0,30.0,95.0,58.0,1341.19,6.695,2.0,50.5277017,-84.8135502,6.695,58.39999999999998,58.39999999999998,5.0,6.0,1.6,2023,3,17,14,6.59,30.0
2023-03-17 14:02:27,,12.0,88.0,37.0,32.0,97.5,308.0,28.0,91.5,56.0,1348.45,6.775,2.0,50.5277775,-84.8135802,6.775,58.39999999999998,58.39999999999998,5.0,6.0,1.59,2023,3,17,14,6.59,30.0
2023-03-17 14:02:28,,12.0,88.0,37.0,31.5,97.5,292.0,27.5,90.5,56.0,1355.63,6.933,2.0,50.5278504,-84.8136167,6.933,58.60000000000002,58.60000000000002,5.0,6.0,1.6,2023,3,17,14,6.59,30.0
2023-03-17 14:02:29,,12.0,88.0,38.0,31.0,97.5,276.0,27.5,90.5,56.0,1362.91,6.959,2.0,50.5279229,-84.8136529,6.959,58.799999999999955,58.799999999999955,5.0,6.0,1.65,2023,3,17,14,6.59,30.0
2023-03-17 14:02:30,,12.0,88.0,38.0,29.5,96.5,269.0,28.5,90.5,57.0,1370.08,7.023,2.0,50.5279967,-84.8136864,7.023,59.0,59.0,5.0,6.0,1.73,2023,3,17,14,6.59,30.0
2023-03-17 14:02:31,,12.0,88.0,38.0,29.5,96.0,274.0,30.0,89.0,57.0,1377.42,7.026,2.0,50.5280717,-84.8137166,7.026,59.200000000000045,59.200000000000045,5.0,6.0,1.9,2023,3,17,14,6.59,30.0
2023-03-17 14:02:32,,12.0,89.0,38.0,30.0,95.0,274.0,29.0,91.5,55.0,1384.45,7.028,2.0,50.5281411,-84.8137529,7.028,59.200000000000045,59.200000000000045,6.0,6.0,2.07,2023,3,17,14,6.59,30.0
2023-03-17 14:02:33,,12.0,89.0,39.0,29.5,94.0,253.0,28.5,92.0,55.0,1391.59,7.089,2.0,50.5282147,-84.8137897,7.089,59.39999999999998,59.39999999999998,6.0,6.0,2.19,2023,3,17,14,6.59,30.0
2023-03-17 14:02:34,,12.0,90.0,39.0,29.0,92.5,251.0,28.5,91.5,56.0,1398.65,7.295,2.0,50.5282859,-84.8138232,7.295,59.60000000000002,59.60000000000002,6.0,6.0,2.19,2023,3,17,14,6.59,30.0
2023-03-17 14:02:35,,12.0,91.0,39.0,28.5,91.5,250.0,28.0,91.0,56.0,1405.81,7.379,2.0,50.5283564,-84.813853,7.379,59.60000000000002,59.60000000000002,6.0,6.0,2.11,2023,3,17,14,6.59,30.0
2023-03-17 14:02:36,,12.0,92.0,39.0,27.5,90.5,248.0,28.0,90.0,58.0,1413.44,7.467,2.0,50.5284347,-84.8138893,7.467,59.799999999999955,59.799999999999955,6.0,6.0,1.92,2023,3,17,14,6.59,30.0
2023-03-17 14:02:37,,12.0,94.0,40.0,27.0,86.5,247.0,28.0,88.0,59.0,1421.65,7.643,2.0,50.5285188,-84.8139229,7.643,59.799999999999955,59.799999999999955,6.0,6.0,1.71,2023,3,17,14,6.59,30.0
2023-03-17 14:02:38,,12.0,91.0,40.0,28.0,88.5,252.0,26.0,84.5,57.0,1430.19,7.7,3.0,50.52861,-84.8139507,7.7,59.799999999999955,59.799999999999955,6.0,6.0,1.49,2023,3,17,14,6.59,30.0
2023-03-17 14:02:39,,12.0,92.0,40.0,30.0,96.0,272.0,22.5,81.5,52.0,1438.0,7.834,4.0,50.5286911,-84.8139808,7.834,60.0,60.0,6.0,6.0,1.28,2023,3,17,14,6.59,30.0
2023-03-17 14:02:40,,12.0,92.0,41.0,23.0,80.0,273.0,25.5,88.5,50.0,1445.09,7.96,3.0,50.5287607,-84.8140172,7.96,60.0,60.0,7.0,6.0,1.08,2023,3,17,14,6.59,30.0
2023-03-17 14:02:41,,12.0,93.0,41.0,29.0,90.5,247.0,26.0,89.0,59.0,1452.68,8.105,3.0,50.5288362,-84.8140563,8.105,60.0,60.0,7.0,6.0,0.93,2023,3,17,14,6.59,30.0
2023-03-17 14:02:42,,12.0,96.0,41.0,33.5,96.5,290.0,25.0,88.5,58.0,1461.12,8.295,3.0,50.528921,-84.8141019,8.295,60.0,60.0,7.0,6.0,0.19,2023,3,17,14,6.59,30.0
2023-03-17 14:02:43,,12.0,99.0,41.0,30.5,88.0,351.0,26.0,92.0,56.0,1469.75,8.397,3.0,50.5290079,-84.8141467,8.397,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:44,,12.0,100.0,42.0,23.0,69.0,341.0,28.5,98.0,55.0,1478.01,8.43,2.0,50.5290892,-84.8141911,8.43,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:45,,12.0,100.0,42.0,27.5,81.0,254.0,25.0,87.0,56.0,1487.02,8.576,2.0,50.5291809,-84.8142387,8.576,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:46,,12.0,96.0,42.0,32.0,93.0,237.0,22.0,75.5,69.0,1496.16,8.763,3.0,50.5292742,-84.8142811,8.763,60.200000000000045,60.200000000000045,7.0,6.0,0.36,2023,3,17,14,6.59,30.0
2023-03-17 14:02:47,,12.0,96.0,42.0,32.5,95.5,272.0,25.0,84.5,54.0,1505.61,8.817,3.0,50.5293726,-84.8143174,8.817,60.200000000000045,60.200000000000045,7.0,6.0,0.46,2023,3,17,14,6.59,30.0
2023-03-17 14:02:48,,12.0,97.0,43.0,30.5,90.5,279.0,26.0,89.5,53.0,1515.15,8.897,3.0,50.5294716,-84.8143563,8.897,60.200000000000045,60.200000000000045,7.0,6.0,0.1,2023,3,17,14,6.59,30.0
2023-03-17 14:02:49,,12.0,97.0,43.0,27.5,85.0,251.0,21.5,79.0,58.0,1525.3,8.908,3.0,50.5295746,-84.8143993,8.908,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:50,,12.0,95.0,43.0,26.0,87.0,228.0,23.0,81.5,61.0,1533.76,8.907,2.0,50.5296608,-84.8144384,8.907,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:51,,12.0,81.0,43.0,25.0,89.0,219.0,24.0,83.5,52.0,1542.43,8.932,2.0,50.5297478,-84.8144841,8.932,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:52,,12.0,71.0,44.0,29.0,93.0,220.0,24.0,82.0,58.0,1551.45,9.021,2.0,50.5298369,-84.8145295,9.021,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:53,,12.0,76.0,44.0,32.0,96.5,242.0,26.5,86.0,59.0,1560.9,9.185,2.0,50.5299334,-84.8145749,9.185,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:54,,12.0,84.0,44.0,30.0,96.5,268.0,32.0,98.5,56.0,1570.66,9.219,2.0,50.5300333,-84.8146209,9.219,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:55,,12.0,91.0,44.0,28.0,95.0,295.0,32.0,98.5,53.0,1580.11,9.317,2.0,50.5301284,-84.8146662,9.317,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:56,,12.0,91.0,45.0,30.5,94.5,275.0,32.5,98.0,54.0,1589.41,9.334,2.0,50.5302235,-84.8147135,9.334,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:57,,11.0,92.0,45.0,30.0,95.5,297.0,28.5,91.5,56.0,1599.28,9.455,2.0,50.5303215,-84.8147651,9.455,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:58,,11.0,93.0,45.0,29.0,96.0,313.0,25.0,88.0,54.0,1609.31,9.578,2.0,50.5304221,-84.8148145,9.578,60.0,60.0,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:02:59,,11.0,93.0,46.0,28.0,94.5,292.0,25.5,89.0,53.0,1619.23,9.594,2.0,50.5305243,-84.8148664,9.594,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:00,,11.0,94.0,46.0,27.5,91.0,278.0,24.0,81.5,55.0,1628.82,9.663,2.0,50.5306193,-84.8149117,9.663,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:01,,11.0,94.0,46.0,27.0,89.5,274.0,23.0,80.0,56.0,1638.53,9.655,2.0,50.5307167,-84.8149602,9.655,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
2023-03-17 14:03:02,,11.0,94.0,46.0,26.5,87.5,268.0,22.0,79.0,56.0,1648.2,9.666,2.0,50.5308152,-84.8150119,9.666,60.200000000000045,60.200000000000045,7.0,6.0,0.0,2023,3,17,14,6.59,30.0
