altitude,enhanced_altitude,timestamp,ascent,battery_soc,cadence,calories,descent,distance,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,year,month,day,hour,wind_speed,wind_direction
18.200000000000045,18.200000000000045,2023-04-25 22:41:59,18.0,,68.0,72.0,7.0,2793.12,5.255,3.0,1.44,21.0,52.0,83.5,50.5175504,-84.8087608,296.0,19.0,81.0,5.255,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:42:00,18.0,,75.0,72.0,8.0,2798.08,4.975,3.0,0.7,22.0,51.0,85.5,50.5175159,-84.8087023,308.0,21.0,84.5,4.975,12.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:42:01,18.0,,79.0,73.0,8.0,2803.5,5.134,3.0,-0.2,23.0,50.0,87.0,50.5174751,-84.80864,311.0,23.0,87.5,5.134,12.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:42:02,18.0,,82.0,73.0,8.0,2810.49,6.729,3.0,-0.99,24.0,53.0,89.0,50.5174243,-84.8085752,307.0,24.5,90.5,6.729,12.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:42:03,18.0,,83.0,73.0,8.0,2818.79,7.786,3.0,-1.48,25.0,52.0,90.5,50.5173592,-84.8084907,257.0,26.5,93.5,7.786,12.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:42:04,18.0,,83.0,73.0,8.0,2827.4,8.393,3.0,-1.78,25.5,50.0,89.5,50.5172958,-84.8083995,230.0,27.0,95.5,8.393,12.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:42:05,18.0,,83.0,73.0,8.0,2835.19,8.077,3.0,-1.88,21.5,49.0,76.0,50.5172399,-84.8083128,212.0,23.0,91.5,8.077,12.0,2023,4,25,22,3.4,360.0
17.200000000000045,17.200000000000045,2023-04-25 22:42:06,18.0,,69.0,74.0,8.0,2842.46,7.408,3.0,-1.79,22.5,48.0,78.5,50.5171927,-84.8082287,196.0,23.0,89.5,7.408,12.0,2023,4,25,22,3.4,360.0
17.0,17.0,2023-04-25 22:42:07,18.0,,48.0,74.0,8.0,2848.8,6.577,3.0,-1.66,24.0,,82.5,50.5171479,-84.8081573,178.0,24.0,88.0,6.577,12.0,2023,4,25,22,3.4,360.0
17.200000000000045,17.200000000000045,2023-04-25 22:42:08,18.0,,27.0,74.0,8.0,2854.09,5.645,3.0,-1.46,,,,50.5171125,-84.808103,160.0,,,5.645,12.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:42:09,18.0,,7.0,74.0,9.0,2858.51,4.731,3.0,-0.75,,,,50.5170855,-84.8080499,143.0,,,4.731,12.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:42:10,18.0,,0.0,74.0,9.0,2861.75,3.578,3.0,-0.14,,,,50.5170631,-84.8080151,0.0,,,3.578,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:42:11,18.0,,0.0,74.0,9.0,2863.79,2.36,3.0,0.0,,,,50.5170445,-84.8079969,0.0,,,2.36,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:12,18.0,,0.0,74.0,9.0,2863.79,0.0,3.0,0.88,,,,50.5170228,-84.8079794,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:13,18.0,,0.0,74.0,9.0,2863.79,0.0,3.0,0.86,,,,50.5170144,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:14,18.0,,0.0,74.0,9.0,2863.79,0.0,3.0,0.0,,,,50.5170102,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:15,18.0,,0.0,74.0,9.0,2863.79,0.0,3.0,0.0,,,,50.5170102,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:16,18.0,,0.0,74.0,9.0,2863.79,0.0,3.0,0.0,,,,50.5170102,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:17,18.0,,0.0,74.0,9.0,2863.79,0.0,1.0,0.0,,,,50.5170102,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:18,18.0,,0.0,74.0,9.0,2863.79,0.0,1.0,0.0,,,,50.5170102,-84.8079713,0.0,,,0.0,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:32,18.0,,0.0,74.0,9.0,2863.97,2.557,1.0,0.0,,,,50.5169719,-84.8079614,0.0,,,2.557,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:33,18.0,,19.0,74.0,9.0,2866.2,2.335,1.0,0.0,,53.0,,50.5169493,-84.8079544,33.0,,,2.335,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:34,18.0,,28.0,74.0,9.0,2868.75,2.459,2.0,0.0,20.0,50.0,98.5,50.5169263,-84.8079736,74.0,0.0,0.0,2.459,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:35,18.0,,34.0,74.0,9.0,2871.66,2.824,2.0,0.0,30.0,46.0,99.5,50.5169034,-84.8080014,141.0,23.5,77.0,2.824,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:36,18.0,,38.0,74.0,9.0,2875.18,3.354,2.0,0.0,33.0,48.0,99.5,50.5168754,-84.8080382,150.0,29.5,98.0,3.354,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:37,18.0,,42.0,74.0,9.0,2878.95,3.646,2.0,0.0,33.5,49.0,99.0,50.5168438,-84.8080744,160.0,29.0,97.0,3.646,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:38,18.0,,45.0,74.0,9.0,2883.25,4.131,2.0,0.0,34.0,50.0,99.0,50.5168113,-84.8081126,162.0,29.5,97.0,4.131,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:39,18.0,,50.0,75.0,9.0,2887.95,4.601,2.0,0.0,35.0,51.0,99.5,50.5167747,-84.8081662,172.0,34.0,99.0,4.601,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:40,19.0,,57.0,75.0,9.0,2892.98,4.956,2.0,-0.13,33.0,52.0,98.5,50.5167348,-84.8082106,199.0,31.5,99.0,4.956,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:41,19.0,,64.0,75.0,9.0,2897.88,4.883,2.0,-0.18,30.5,53.0,97.5,50.5166925,-84.8082561,228.0,29.5,99.5,4.883,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:42,19.0,,70.0,75.0,9.0,2903.66,5.435,2.0,0.0,30.5,54.0,98.0,50.5166405,-84.8082959,243.0,28.0,97.0,5.435,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:43,19.0,,74.0,75.0,9.0,2909.6,5.813,2.0,0.0,30.0,52.0,94.5,50.5165908,-84.8083512,227.0,26.5,91.5,5.813,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:44,19.0,,79.0,76.0,9.0,2915.76,6.17,2.0,0.0,23.0,49.0,71.5,50.5165418,-84.808413,209.0,21.0,82.0,6.17,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:45,19.0,,79.0,76.0,9.0,2922.26,6.527,2.0,0.0,20.5,55.0,70.5,50.5164875,-84.8084754,166.0,27.5,90.5,6.527,12.0,2023,4,25,22,3.4,360.0
18.799999999999955,18.799999999999955,2023-04-25 22:42:46,19.0,,74.0,76.0,9.0,2929.02,6.628,2.0,0.0,16.0,61.0,54.0,50.516428,-84.8085314,125.0,21.5,82.5,6.628,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:47,19.0,,63.0,76.0,9.0,2935.61,6.496,2.0,0.0,13.5,67.0,43.5,50.5163732,-84.8085946,65.0,15.5,68.5,6.496,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:48,19.0,,42.0,76.0,9.0,2942.17,6.387,2.0,0.0,14.0,67.0,48.0,50.5163182,-84.8086496,47.0,14.0,58.0,6.387,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:49,19.0,,21.0,76.0,9.0,2948.53,6.205,2.0,0.0,16.5,60.0,55.0,50.516264,-84.808706,28.0,13.5,56.0,6.205,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:50,19.0,,0.0,76.0,9.0,2956.02,6.199,2.0,0.0,18.5,53.0,62.0,50.51621,-84.8087869,0.0,13.0,54.5,6.199,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:51,19.0,,0.0,76.0,9.0,2962.79,5.885,2.0,0.0,21.0,46.0,68.5,50.5161607,-84.8088584,0.0,12.5,52.5,5.885,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:52,19.0,,0.0,76.0,9.0,2968.86,5.417,2.0,0.0,23.0,40.0,75.5,50.5161152,-84.8089211,0.0,12.0,50.5,5.417,12.0,2023,4,25,22,3.4,360.0
18.600000000000023,18.600000000000023,2023-04-25 22:42:53,19.0,,10.0,76.0,9.0,2975.01,6.113,2.0,0.0,25.5,33.0,82.5,50.5160638,-84.8089765,17.0,11.5,48.5,6.113,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:54,19.0,,24.0,76.0,9.0,2981.37,6.782,2.0,0.0,27.5,26.0,89.0,50.5160075,-84.8090286,35.0,11.0,47.0,6.782,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:55,19.0,,43.0,76.0,9.0,2989.17,7.424,2.0,0.0,30.0,19.0,96.0,50.5159406,-84.8090966,155.0,10.5,45.0,7.424,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:56,19.0,,81.0,77.0,9.0,2996.73,7.803,2.0,0.0,30.5,41.0,98.0,50.5158804,-84.8091698,262.0,14.5,62.0,7.803,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:42:57,19.0,,83.0,77.0,9.0,3004.59,7.818,2.0,0.0,29.5,58.0,93.5,50.5158129,-84.8092418,287.0,20.5,90.5,7.818,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:42:58,19.0,,85.0,77.0,9.0,3012.67,7.719,2.0,0.0,26.5,54.0,86.5,50.515744,-84.8093152,284.0,22.0,91.5,7.719,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:42:59,19.0,,87.0,77.0,9.0,3020.67,7.831,2.0,0.0,23.5,42.0,79.5,50.5156762,-84.8093879,272.0,24.0,93.0,7.831,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:00,19.0,,88.0,78.0,9.0,3028.59,7.954,2.0,0.0,21.5,50.0,73.5,50.5156141,-84.8094586,241.0,26.0,94.0,7.954,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:01,19.0,,89.0,78.0,9.0,3036.73,7.869,2.0,0.0,22.0,59.0,79.0,50.5155444,-84.809533,178.0,23.0,83.5,7.869,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:02,19.0,,89.0,78.0,9.0,3045.15,8.227,2.0,0.0,24.5,69.0,91.0,50.5154745,-84.8096075,201.0,17.5,67.5,8.227,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:03,19.0,,91.0,78.0,9.0,3053.46,8.058,2.0,0.0,25.0,78.0,93.0,50.5154037,-84.8096825,251.0,17.5,67.5,8.058,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:04,19.0,,65.0,78.0,9.0,3061.3,7.885,2.0,0.0,28.0,88.0,97.0,50.515334,-84.8097526,260.0,24.5,83.0,7.885,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:05,19.0,,52.0,79.0,9.0,3069.3,7.952,2.0,0.0,25.0,98.0,87.5,50.5152677,-84.8098256,168.0,23.0,77.0,7.952,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:06,19.0,,90.0,79.0,9.0,3076.8,7.483,2.0,0.0,20.0,77.0,73.0,50.5152178,-84.8099056,110.0,18.5,63.0,7.483,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:07,19.0,,88.0,79.0,9.0,3084.45,7.413,2.0,0.0,16.5,61.0,61.5,50.5151589,-84.8099825,127.0,15.0,53.5,7.413,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:08,19.0,,77.0,79.0,9.0,3091.75,7.131,2.0,0.0,16.5,60.0,58.5,50.5151211,-84.8100772,121.0,15.5,55.0,7.131,12.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:09,19.0,,56.0,79.0,9.0,3098.98,7.35,2.0,0.0,17.5,58.0,58.5,50.5150848,-84.810169,114.0,16.0,55.0,7.35,12.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:10,19.0,,36.0,79.0,9.0,3106.09,7.352,2.0,0.0,19.0,57.0,61.0,50.5150501,-84.8102637,108.0,15.5,54.0,7.352,12.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:11,19.0,,15.0,79.0,9.0,3113.27,7.069,2.0,0.0,20.5,53.0,64.0,50.515014,-84.8103534,102.0,15.5,53.5,7.069,12.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:12,19.0,,0.0,79.0,9.0,3120.06,6.248,2.0,0.0,22.0,44.0,67.0,50.5149779,-84.8104356,0.0,15.5,52.5,6.248,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:13,19.0,,0.0,79.0,9.0,3125.4,4.455,2.0,0.0,23.5,34.0,69.5,50.5149513,-84.8105053,0.0,15.0,51.5,4.455,12.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:14,19.0,,1.0,79.0,9.0,3129.35,3.213,2.0,0.0,25.5,24.0,72.5,50.514928,-84.8105542,0.0,15.0,50.5,3.213,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:15,19.0,,86.0,79.0,9.0,3132.91,3.316,2.0,0.0,27.0,14.0,75.0,50.5149105,-84.8106058,15.0,14.5,50.0,3.316,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:16,19.0,,60.0,79.0,9.0,3137.04,4.313,2.0,0.0,28.5,16.0,78.5,50.5148909,-84.8106558,111.0,14.5,49.0,4.313,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:17,19.0,,53.0,80.0,9.0,3141.96,5.463,2.0,0.0,29.5,55.0,93.0,50.5148676,-84.8107192,210.0,14.5,49.0,5.463,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:18,19.0,,61.0,80.0,9.0,3147.5,5.933,2.0,0.0,27.0,57.0,93.5,50.5148368,-84.8107888,320.0,23.5,77.5,5.933,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:19,19.0,,66.0,80.0,9.0,3153.57,6.409,3.0,0.0,23.5,58.0,86.5,50.5148014,-84.8108605,374.0,28.5,95.0,6.409,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:20,19.0,,69.0,81.0,9.0,3160.56,6.148,3.0,0.0,20.0,59.0,77.5,50.5147672,-84.8109501,304.0,26.0,94.5,6.148,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:21,19.0,,51.0,81.0,9.0,3166.49,5.596,3.0,0.0,16.0,58.0,68.5,50.5147395,-84.8110303,250.0,23.5,94.0,5.596,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:22,19.0,,32.0,81.0,9.0,3172.41,5.913,3.0,0.0,21.0,57.0,74.0,50.5147085,-84.8111023,196.0,21.5,88.5,5.913,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:23,19.0,,13.0,81.0,9.0,3177.88,5.273,3.0,0.0,26.0,56.0,79.5,50.5146815,-84.8111723,141.0,19.0,83.0,5.273,12.0,2023,4,25,22,3.4,360.0
18.399999999999977,18.399999999999977,2023-04-25 22:43:24,19.0,,0.0,81.0,9.0,3183.25,4.826,3.0,0.0,31.0,55.0,85.0,50.5146487,-84.8112378,0.0,17.0,77.0,4.826,11.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:25,19.0,,9.0,81.0,9.0,3188.76,5.296,3.0,0.0,36.0,54.0,90.0,50.5146166,-84.8113033,2.0,14.5,71.5,5.296,11.0,2023,4,25,22,3.4,360.0
18.200000000000045,18.200000000000045,2023-04-25 22:43:26,19.0,,54.0,81.0,9.0,3194.57,5.851,3.0,0.0,41.0,53.0,95.5,50.5145844,-84.8113768,73.0,12.5,66.0,5.851,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:27,19.0,,70.0,81.0,9.0,3201.16,6.484,3.0,0.0,34.0,52.0,93.5,50.5145476,-84.8114596,206.0,12.5,66.0,6.484,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:28,19.0,,75.0,82.0,9.0,3208.3,6.947,3.0,0.0,27.0,53.0,92.0,50.5145112,-84.811544,447.0,12.5,66.0,6.947,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:29,19.0,,79.0,82.0,9.0,3215.93,7.674,3.0,0.0,22.0,53.0,91.0,50.5144736,-84.8116452,497.0,15.0,72.0,7.674,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:30,19.0,,88.0,83.0,9.0,3224.41,8.386,3.0,0.0,23.0,52.0,93.5,50.5144291,-84.8117546,565.0,23.0,93.0,8.386,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:31,19.0,,96.0,83.0,9.0,3233.39,9.016,3.0,0.0,25.0,52.0,93.0,50.5143892,-84.8118698,648.0,23.0,93.0,9.016,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:32,19.0,,100.0,84.0,9.0,3242.96,9.068,3.0,0.0,30.0,49.0,94.0,50.5143439,-84.8119931,686.0,25.0,96.0,9.068,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:33,19.0,,98.0,85.0,9.0,3252.56,9.298,3.0,0.0,32.0,51.0,95.5,50.514286,-84.8121116,521.0,24.5,98.5,9.298,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:34,19.0,,86.0,85.0,9.0,3261.93,9.515,3.0,0.0,34.5,50.0,97.0,50.5142364,-84.8122289,385.0,24.0,99.5,9.515,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:35,19.0,,81.0,85.0,9.0,3271.73,9.582,3.0,0.0,47.0,47.0,99.0,50.5141832,-84.8123472,381.0,31.0,98.0,9.582,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:36,19.0,,82.0,86.0,9.0,3282.35,9.956,3.0,0.0,28.5,48.0,88.5,50.5141103,-84.8124658,391.0,25.0,88.5,9.956,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:37,19.0,,87.0,86.0,9.0,3292.99,10.357,3.0,0.0,31.5,50.0,95.0,50.514037,-84.8125851,445.0,26.0,91.5,10.357,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:38,19.0,,91.0,87.0,9.0,3304.16,10.814,3.0,0.0,35.0,52.0,100.0,50.5139618,-84.8127154,630.0,26.5,92.0,10.814,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:39,19.0,,94.0,88.0,9.0,3316.59,11.156,3.0,0.0,34.5,53.0,99.5,50.5139032,-84.8128737,693.0,28.5,91.5,11.156,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:40,19.0,,97.0,88.0,9.0,3328.85,11.435,3.0,0.0,36.0,53.0,99.5,50.5138746,-84.8130447,625.0,37.0,100.0,11.435,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:41,19.0,,77.0,89.0,9.0,3341.24,11.212,3.0,0.0,29.0,53.0,92.0,50.513811,-84.8132052,554.0,35.5,100.0,11.212,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:42,19.0,,52.0,89.0,9.0,3352.55,10.834,4.0,0.0,26.0,53.0,86.0,50.5137738,-84.8133621,481.0,32.0,95.5,10.834,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:43,19.0,,69.0,89.0,9.0,3362.89,10.375,4.0,0.0,24.0,53.0,80.5,50.5137385,-84.8135055,235.0,28.0,89.5,10.375,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:44,19.0,,69.0,89.0,9.0,3373.21,10.297,4.0,0.0,22.0,55.0,75.0,50.513709,-84.8136498,189.0,24.0,83.5,10.297,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:45,19.0,,41.0,89.0,9.0,3382.63,10.21,4.0,0.0,20.0,59.0,69.5,50.5136928,-84.8137838,142.0,20.0,77.5,10.21,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:46,19.0,,13.0,89.0,9.0,3391.22,9.735,3.0,0.0,20.0,63.0,70.0,50.5136578,-84.8138946,96.0,18.0,71.0,9.735,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:47,19.0,,0.0,89.0,9.0,3400.58,9.404,3.0,0.0,20.0,66.0,70.5,50.5136038,-84.8140117,0.0,16.5,64.0,9.404,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:48,19.0,,0.0,89.0,9.0,3409.75,9.406,3.0,0.0,20.5,70.0,71.5,50.5135531,-84.8141222,0.0,14.5,57.0,9.406,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:49,19.0,,0.0,89.0,9.0,3419.16,9.364,3.0,0.0,20.5,74.0,72.0,50.5134984,-84.8142382,0.0,13.0,50.0,9.364,11.0,2023,4,25,22,3.4,360.0
17.399999999999977,17.399999999999977,2023-04-25 22:43:50,19.0,,0.0,89.0,9.0,3428.81,9.013,3.0,0.0,20.5,78.0,72.5,50.5134381,-84.8143485,0.0,11.0,43.0,9.013,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:43:51,19.0,,0.0,89.0,9.0,3438.07,8.679,3.0,0.0,20.5,81.0,73.0,50.5133706,-84.8144504,0.0,9.0,36.0,8.679,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:52,19.0,,0.0,89.0,9.0,3447.02,8.534,3.0,0.0,20.5,85.0,73.5,50.5132801,-84.8144988,0.0,7.5,29.0,8.534,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:53,19.0,,0.0,89.0,9.0,3455.53,8.075,3.0,0.0,20.5,89.0,74.0,50.5131905,-84.8145017,0.0,5.5,22.0,8.075,11.0,2023,4,25,22,3.4,360.0
18.0,18.0,2023-04-25 22:43:54,19.0,,0.0,89.0,9.0,3463.49,7.751,3.0,0.0,21.0,93.0,74.5,50.5131131,-84.8144605,0.0,4.0,15.0,7.751,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:55,19.0,,23.0,89.0,9.0,3471.74,7.556,2.0,0.0,21.0,96.0,75.5,50.513038,-84.8143898,8.0,2.0,8.5,7.556,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:56,19.0,,58.0,89.0,9.0,3479.7,7.778,2.0,0.0,21.0,98.0,76.0,50.5129679,-84.8143266,79.0,0.5,1.5,7.778,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:57,19.0,,74.0,89.0,9.0,3487.94,8.026,2.0,0.0,29.0,58.0,90.5,50.5128894,-84.8142729,154.0,0.0,32.0,8.026,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:58,19.0,,79.0,90.0,9.0,3496.17,7.81,2.0,0.0,29.5,54.0,93.5,50.5128077,-84.8142275,277.0,14.0,71.5,7.81,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:43:59,19.0,,92.0,90.0,9.0,3504.23,7.861,2.0,0.0,25.0,55.0,87.5,50.5127264,-84.8141824,266.0,30.0,97.5,7.861,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:00,19.0,,93.0,90.0,9.0,3512.55,8.088,2.0,0.0,25.5,57.0,87.5,50.5126436,-84.8141364,257.0,27.5,95.0,8.088,11.0,2023,4,25,22,3.4,360.0
17.799999999999955,17.799999999999955,2023-04-25 22:44:01,19.0,,90.0,91.0,9.0,3520.74,8.119,2.0,0.0,26.0,59.0,87.5,50.5125629,-84.8140916,258.0,25.5,92.5,8.119,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:02,19.0,,89.0,91.0,9.0,3529.02,8.172,2.0,0.0,26.5,57.0,90.0,50.5124798,-84.8140454,268.0,25.5,94.0,8.172,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:03,19.0,,89.0,91.0,9.0,3537.35,8.454,2.0,0.0,26.0,56.0,91.5,50.5123985,-84.813999,281.0,26.0,94.5,8.454,11.0,2023,4,25,22,3.4,360.0
17.600000000000023,17.600000000000023,2023-04-25 22:44:04,19.0,,90.0,91.0,9.0,3545.79,8.49,2.0,0.0,25.5,55.0,91.0,50.5123165,-84.8139455,297.0,25.5,93.0,8.49,11.0,2023,4,25,22,3.4,360.0
