timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,left_right_balance,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-31 22:52:01,,85.0,26.0,1042.78,8.529,3.0,25.5,89.0,50.5232391,-84.8073524,234.0,21.0,85.5,8.529,23.0,54.0,5.800000000000011,5.800000000000011,6.0,4.0,-2.36,2023,5,31,22,4.57,241.0
2023-05-31 22:52:02,,87.0,27.0,1051.52,8.77,3.0,25.5,86.0,50.5232757,-84.807235,233.0,23.0,90.5,8.77,23.0,53.0,5.600000000000023,5.600000000000023,6.0,5.0,-2.48,2023,5,31,22,4.57,241.0
2023-05-31 22:52:03,,90.0,27.0,1060.49,8.968,2.0,22.5,77.5,50.5233079,-84.8071106,224.0,22.5,84.0,8.968,23.0,59.0,5.399999999999977,5.399999999999977,6.0,5.0,-2.5,2023,5,31,22,4.57,241.0
2023-05-31 22:52:04,45.0,91.0,27.0,1069.88,9.093,2.0,19.5,69.0,50.5233401,-84.8069821,211.0,22.0,77.5,9.093,23.0,54.0,5.199999999999989,5.199999999999989,6.0,5.0,-2.45,2023,5,31,22,4.57,241.0
2023-05-31 22:52:05,,92.0,27.0,1078.9,9.08,2.0,16.5,63.0,50.5233709,-84.8068589,177.0,18.0,65.5,9.08,23.0,48.0,5.0,5.0,6.0,5.0,-2.37,2023,5,31,22,4.57,241.0
2023-05-31 22:52:06,,71.0,27.0,1088.26,8.945,2.0,,,50.5234075,-84.8067352,138.0,,,8.945,23.0,,4.800000000000011,4.800000000000011,6.0,5.0,-2.3,2023,5,31,22,4.57,241.0
2023-05-31 22:52:07,,44.0,27.0,1097.38,8.719,2.0,,,50.5234366,-84.8066079,108.0,,,8.719,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,-2.23,2023,5,31,22,4.57,241.0
2023-05-31 22:52:08,,18.0,27.0,1106.05,8.504,2.0,,,50.5234676,-84.8064885,79.0,,,8.504,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,-2.1,2023,5,31,22,4.57,241.0
2023-05-31 22:52:09,,0.0,27.0,1114.87,8.585,3.0,,,50.5235034,-84.8063697,0.0,,,8.585,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,-1.88,2023,5,31,22,4.57,241.0
2023-05-31 22:52:10,,0.0,27.0,1123.27,8.026,3.0,,,50.5235322,-84.8062589,0.0,,,8.026,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,-1.67,2023,5,31,22,4.57,241.0
2023-05-31 22:52:11,,0.0,27.0,1130.91,6.874,3.0,,,50.5235593,-84.8061506,0.0,,,6.874,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,-1.43,2023,5,31,22,4.57,241.0
2023-05-31 22:52:12,,0.0,27.0,1137.43,6.312,3.0,,,50.5235862,-84.8060656,0.0,,,6.312,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,-1.17,2023,5,31,22,4.57,241.0
2023-05-31 22:52:13,,0.0,27.0,1144.14,6.165,3.0,,,50.5236179,-84.8059743,0.0,,,6.165,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,-0.59,2023,5,31,22,4.57,241.0
2023-05-31 22:52:14,,0.0,27.0,1150.33,5.729,3.0,,,50.523646,-84.8058983,0.0,,,5.729,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:15,,0.0,27.0,1155.66,5.052,3.0,,,50.5236694,-84.8058258,0.0,,,5.052,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:16,,0.0,27.0,1160.63,4.282,3.0,,,50.5236922,-84.8057603,0.0,,,4.282,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:17,,0.0,27.0,1164.83,3.603,3.0,,,50.5237188,-84.805712,0.0,,,3.603,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:18,,0.0,27.0,1168.44,2.777,3.0,,,50.5237421,-84.8056667,0.0,,,2.777,23.0,,4.399999999999977,4.399999999999977,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:19,,0.0,27.0,1171.75,2.636,3.0,,,50.5237497,-84.8056211,0.0,,,2.636,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:20,,0.0,27.0,1174.88,3.083,3.0,,,50.5237658,-84.8055831,0.0,,,3.083,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:21,,0.0,27.0,1177.96,3.123,3.0,,,50.5237877,-84.8055468,0.0,,,3.123,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:22,,0.0,27.0,1180.89,2.977,3.0,,,50.523799,-84.8055105,0.0,,,2.977,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:23,,0.0,27.0,1183.86,3.001,3.0,,,50.5238152,-84.8054751,0.0,,,3.001,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
2023-05-31 22:52:24,,0.0,27.0,1186.51,2.708,3.0,,,50.5238375,-84.8054455,0.0,,,2.708,23.0,,4.600000000000023,4.600000000000023,6.0,6.0,0.0,2023,5,31,22,4.57,241.0
