altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,temperature,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,cadence,heart_rate,year,month,day,hour,wind_speed,wind_direction
21.0,21.0,3.43,21.0,6.371,2,2.22,49.9105961,-85.1727127,6.371,2023-06-10 18:32:54,,,,,,,,,,2023,6,10,18,4.11,4.0
21.0,,7.22,21.0,6.342,2,1.38,49.9106355,-85.172726,6.342,2023-06-10 18:32:55,,,,,,,,,,2023,6,10,18,4.11,4.0
21.0,,13.73,21.0,6.214,2,0.55,49.9107027,-85.172752,6.214,2023-06-10 18:32:56,,,,,,,,,,2023,6,10,18,4.11,4.0
21.0,,19.92,21.0,6.228,2,0.0,49.9107671,-85.172774,6.228,2023-06-10 18:32:57,,,,,,,,,,2023,6,10,18,4.11,4.0
21.200000000000045,,26.16,21.200000000000045,6.257,2,0.0,49.9108322,-85.1727957,6.257,2023-06-10 18:32:58,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.200000000000045,,32.46,21.200000000000045,6.257,2,0.0,49.9108978,-85.1728176,6.257,2023-06-10 18:32:59,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.200000000000045,,38.68,21.200000000000045,6.092,2,0.19,49.9109626,-85.1728396,6.092,2023-06-10 18:33:00,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.399999999999977,,44.67,21.399999999999977,6.056,2,0.53,49.9110244,-85.1728632,6.056,2023-06-10 18:33:01,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.399999999999977,,50.7,21.399999999999977,5.889,2,0.52,49.9110872,-85.1728844,5.889,2023-06-10 18:33:02,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.600000000000023,,56.24,21.600000000000023,5.452,2,0.78,49.9111453,-85.1729016,5.452,2023-06-10 18:33:03,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.799999999999955,,61.08,21.799999999999955,4.467,2,1.39,49.9111964,-85.1729147,4.467,2023-06-10 18:33:04,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
21.799999999999955,,65.46,21.799999999999955,3.892,2,1.71,49.9112427,-85.1729256,3.892,2023-06-10 18:33:05,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.0,,69.41,22.0,3.76,2,2.1,49.9112841,-85.1729378,3.76,2023-06-10 18:33:06,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.200000000000045,,73.3,22.200000000000045,4.064,2,2.64,49.9113246,-85.1729514,4.064,2023-06-10 18:33:07,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.200000000000045,,77.64,22.200000000000045,4.423,2,3.1,49.9113704,-85.1729638,4.423,2023-06-10 18:33:08,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,82.28,22.399999999999977,4.818,2,3.38,49.9114187,-85.17298,4.818,2023-06-10 18:33:09,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,87.3,22.399999999999977,5.164,2,3.36,49.9114708,-85.1729982,5.164,2023-06-10 18:33:10,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,92.68,22.399999999999977,5.343,2,2.88,49.9115267,-85.1730181,5.343,2023-06-10 18:33:11,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,98.08,22.399999999999977,5.553,2,1.94,49.9115827,-85.1730382,5.553,2023-06-10 18:33:12,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,103.77,22.399999999999977,5.732,2,0.69,49.9116417,-85.1730596,5.732,2023-06-10 18:33:13,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.200000000000045,,109.22,22.200000000000045,5.64,2,0.0,49.9116985,-85.1730785,5.64,2023-06-10 18:33:14,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.200000000000045,,115.32,22.200000000000045,5.597,2,0.0,49.9117621,-85.1730992,5.597,2023-06-10 18:33:15,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.200000000000045,,120.75,22.200000000000045,5.506,2,0.0,49.9118193,-85.173115,5.506,2023-06-10 18:33:16,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,126.25,22.399999999999977,5.494,2,0.0,49.9118771,-85.1731312,5.494,2023-06-10 18:33:17,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,131.69,22.399999999999977,5.566,2,0.0,49.9119341,-85.1731484,5.566,2023-06-10 18:33:18,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.399999999999977,,137.11,22.399999999999977,5.422,2,0.14,49.9119914,-85.1731623,5.422,2023-06-10 18:33:19,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.600000000000023,,142.44,22.600000000000023,5.114,2,0.66,49.9120476,-85.1731771,5.114,2023-06-10 18:33:20,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
22.799999999999955,,148.06,22.799999999999955,5.563,2,1.4,49.9121059,-85.1731976,5.563,2023-06-10 18:33:21,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.0,,153.88,23.0,5.899,2,2.08,49.9121659,-85.1732211,5.899,2023-06-10 18:33:22,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.0,,160.07,23.0,6.015,2,2.49,49.9122304,-85.1732426,6.015,2023-06-10 18:33:23,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,165.91,23.200000000000045,5.999,2,2.42,49.9122911,-85.1732635,5.999,2023-06-10 18:33:24,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,172.48,23.200000000000045,5.98,2,2.14,49.9123595,-85.173287,5.98,2023-06-10 18:33:25,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,178.57,23.200000000000045,5.978,2,1.54,49.9124229,-85.1733085,5.978,2023-06-10 18:33:26,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,184.71,23.200000000000045,6.045,2,0.66,49.9124871,-85.1733286,6.045,2023-06-10 18:33:27,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,191.26,23.200000000000045,6.314,2,0.39,49.9125556,-85.1733503,6.314,2023-06-10 18:33:28,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,198.06,23.200000000000045,6.457,2,0.26,49.9126265,-85.1733738,6.457,2023-06-10 18:33:29,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.200000000000045,,204.83,23.200000000000045,6.468,2,0.0,49.9126973,-85.1733962,6.468,2023-06-10 18:33:30,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.399999999999977,,211.67,23.399999999999977,6.492,2,0.0,49.9127685,-85.1734202,6.492,2023-06-10 18:33:31,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.600000000000023,,218.65,23.600000000000023,6.548,2,0.17,49.9128409,-85.1734463,6.548,2023-06-10 18:33:32,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.600000000000023,,225.52,23.600000000000023,6.768,2,0.73,49.9129121,-85.1734721,6.768,2023-06-10 18:33:33,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
23.799999999999955,,231.94,23.799999999999955,6.736,2,1.37,49.9129786,-85.1734968,6.736,2023-06-10 18:33:34,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.0,,239.3,24.0,6.652,2,1.87,49.9130549,-85.1735241,6.652,2023-06-10 18:33:35,22.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.0,,246.0,24.0,6.649,2,2.06,49.9131247,-85.1735476,6.649,2023-06-10 18:33:36,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.200000000000045,,252.71,24.200000000000045,6.547,2,1.86,49.9131949,-85.1735694,6.547,2023-06-10 18:33:37,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.0,,259.56,24.0,6.372,2,1.51,49.9132664,-85.1735927,6.372,2023-06-10 18:33:38,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.200000000000045,,266.43,24.200000000000045,6.556,2,1.0,49.9133386,-85.1736126,6.556,2023-06-10 18:33:39,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.200000000000045,,273.25,24.200000000000045,6.685,2,0.5,49.9134104,-85.1736321,6.685,2023-06-10 18:33:40,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.399999999999977,,280.1,24.399999999999977,6.61,2,0.63,49.9134824,-85.1736523,6.61,2023-06-10 18:33:41,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.399999999999977,,287.13,24.399999999999977,6.788,2,0.96,49.9135561,-85.1736742,6.788,2023-06-10 18:33:42,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.600000000000023,,294.06,24.600000000000023,6.928,2,1.06,49.9136288,-85.1736963,6.928,2023-06-10 18:33:43,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.600000000000023,,300.72,24.600000000000023,6.569,2,1.25,49.9136979,-85.1737209,6.569,2023-06-10 18:33:44,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.600000000000023,,308.08,24.600000000000023,6.614,2,1.34,49.9137749,-85.1737445,6.614,2023-06-10 18:33:45,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,314.92,24.799999999999955,6.696,2,1.31,49.9138466,-85.1737662,6.696,2023-06-10 18:33:46,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,322.1,24.799999999999955,6.744,2,1.3,49.9139219,-85.1737883,6.744,2023-06-10 18:33:47,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,329.22,24.799999999999955,6.584,2,0.99,49.9139964,-85.1738112,6.584,2023-06-10 18:33:48,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,335.98,25.0,6.605,2,0.47,49.9140679,-85.1738285,6.605,2023-06-10 18:33:49,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,342.76,24.799999999999955,6.704,2,0.39,49.9141399,-85.173843,6.704,2023-06-10 18:33:50,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,349.7,25.0,6.577,2,0.26,49.9142132,-85.1738612,6.577,2023-06-10 18:33:51,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,356.42,25.0,6.666,2,0.0,49.9142838,-85.173881,6.666,2023-06-10 18:33:52,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,363.34,25.0,6.647,2,0.0,49.9143564,-85.1739024,6.647,2023-06-10 18:33:53,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,370.2,25.0,6.58,2,0.0,49.9144286,-85.1739222,6.58,2023-06-10 18:33:54,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,377.18,25.0,6.67,2,0.0,49.9145024,-85.1739404,6.67,2023-06-10 18:33:55,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,383.64,25.0,6.303,2,0.0,49.9145708,-85.1739562,6.303,2023-06-10 18:33:56,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,389.78,25.0,5.977,2,0.0,49.9146356,-85.1739723,5.977,2023-06-10 18:33:57,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,395.69,24.799999999999955,5.894,2,0.0,49.9146977,-85.1739901,5.894,2023-06-10 18:33:58,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
24.799999999999955,,402.11,24.799999999999955,6.043,2,0.0,49.9147653,-85.1740077,6.043,2023-06-10 18:33:59,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,408.35,25.0,6.256,2,0.0,49.9148313,-85.1740234,6.256,2023-06-10 18:34:00,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.0,,415.23,25.0,6.224,2,0.0,49.9149039,-85.1740416,6.224,2023-06-10 18:34:01,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.200000000000045,,421.61,25.200000000000045,6.145,2,0.0,49.9149712,-85.1740592,6.145,2023-06-10 18:34:02,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.399999999999977,,428.05,25.399999999999977,6.159,2,0.28,49.9150392,-85.1740758,6.159,2023-06-10 18:34:03,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.399999999999977,,434.02,25.399999999999977,6.103,2,1.18,49.9151017,-85.1740949,6.103,2023-06-10 18:34:04,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.600000000000023,,440.23,25.600000000000023,5.753,2,1.94,49.9151666,-85.1741157,5.753,2023-06-10 18:34:05,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.600000000000023,,446.33,25.600000000000023,5.943,2,2.16,49.9152304,-85.1741355,5.943,2023-06-10 18:34:06,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
25.799999999999955,,452.25,25.799999999999955,5.959,2,2.34,49.9152927,-85.174153,5.959,2023-06-10 18:34:07,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,458.57,26.0,6.113,2,2.35,49.9153595,-85.1741688,6.113,2023-06-10 18:34:08,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,464.81,26.0,5.991,2,2.02,49.9154254,-85.174185,5.991,2023-06-10 18:34:09,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,470.93,26.0,6.159,2,1.62,49.9154899,-85.1742026,6.159,2023-06-10 18:34:10,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,477.22,26.0,5.859,2,1.2,49.915556,-85.1742209,5.859,2023-06-10 18:34:11,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,483.37,26.0,5.771,2,0.72,49.9156204,-85.1742409,5.771,2023-06-10 18:34:12,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,489.13,26.0,5.72,2,0.26,49.9156799,-85.1742631,5.72,2023-06-10 18:34:13,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.0,,494.49,26.0,5.87,2,0.0,49.9157348,-85.1742861,5.87,2023-06-10 18:34:14,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.200000000000045,,501.41,26.200000000000045,5.918,2,0.0,49.915806,-85.1743147,5.918,2023-06-10 18:34:15,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.200000000000045,,507.82,26.200000000000045,6.297,2,0.0,49.9158733,-85.1743347,6.297,2023-06-10 18:34:16,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.200000000000045,,514.41,26.200000000000045,6.211,2,0.0,49.9159421,-85.1743565,6.211,2023-06-10 18:34:17,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.200000000000045,,520.65,26.200000000000045,5.834,2,0.0,49.9160072,-85.1743777,5.834,2023-06-10 18:34:18,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.399999999999977,,526.86,26.399999999999977,5.93,2,0.16,49.9160726,-85.1743958,5.93,2023-06-10 18:34:19,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.399999999999977,,533.1,26.399999999999977,5.772,2,0.69,49.916138,-85.1744152,5.772,2023-06-10 18:34:20,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.600000000000023,,538.92,26.600000000000023,5.766,2,1.13,49.9161993,-85.1744311,5.766,2023-06-10 18:34:21,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.600000000000023,,544.73,26.600000000000023,5.682,2,1.34,49.9162608,-85.1744459,5.682,2023-06-10 18:34:22,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
26.799999999999955,,550.56,26.799999999999955,5.797,2,1.7,49.916323,-85.1744536,5.797,2023-06-10 18:34:23,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
27.0,,556.21,27.0,5.956,2,1.85,49.9163837,-85.1744592,5.956,2023-06-10 18:34:24,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
27.200000000000045,,562.5,27.200000000000045,5.773,2,1.87,49.9164511,-85.1744654,5.773,2023-06-10 18:34:25,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
27.200000000000045,,569.12,27.200000000000045,6.176,2,2.06,49.916522,-85.1744717,6.176,2023-06-10 18:34:26,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
27.600000000000023,,575.57,27.600000000000023,6.15,2,2.21,49.9165911,-85.1744773,6.15,2023-06-10 18:34:27,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
27.799999999999955,,582.03,27.799999999999955,6.095,2,2.51,49.9166604,-85.1744816,6.095,2023-06-10 18:34:28,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.200000000000045,,588.27,28.200000000000045,5.824,2,3.2,49.9167273,-85.1744878,5.824,2023-06-10 18:34:29,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.399999999999977,,594.49,28.399999999999977,5.91,2,3.81,49.9167939,-85.1744958,5.91,2023-06-10 18:34:30,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.600000000000023,,600.88,28.600000000000023,5.92,2,4.01,49.9168623,-85.1745036,5.92,2023-06-10 18:34:31,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,606.63,28.799999999999955,5.788,2,4.17,49.9169238,-85.1745107,5.788,2023-06-10 18:34:32,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,613.63,28.799999999999955,5.923,2,4.12,49.9169989,-85.1745134,5.923,2023-06-10 18:34:33,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,620.0,29.0,6.063,2,3.55,49.9170672,-85.1745194,6.063,2023-06-10 18:34:34,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,626.33,29.0,6.347,2,2.69,49.917135,-85.1745245,6.347,2023-06-10 18:34:35,21.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,633.0,29.0,6.56,2,1.96,49.9172067,-85.1745248,6.56,2023-06-10 18:34:36,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,639.91,28.799999999999955,6.42,2,1.3,49.9172809,-85.1745268,6.42,2023-06-10 18:34:37,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,646.66,28.799999999999955,6.393,2,0.47,49.9173534,-85.174529,6.393,2023-06-10 18:34:38,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,653.19,29.0,6.303,2,0.0,49.9174234,-85.1745335,6.303,2023-06-10 18:34:39,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,659.45,29.0,5.901,2,0.0,49.9174904,-85.174542,5.901,2023-06-10 18:34:40,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,665.16,29.0,5.786,2,0.0,49.9175511,-85.1745533,5.786,2023-06-10 18:34:41,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,670.99,28.799999999999955,5.546,2,0.0,49.9176135,-85.1745617,5.546,2023-06-10 18:34:42,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,677.25,28.799999999999955,5.985,2,0.0,49.9176802,-85.1745728,5.985,2023-06-10 18:34:43,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,683.62,28.799999999999955,6.06,2,0.0,49.9177484,-85.1745784,6.06,2023-06-10 18:34:44,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
28.799999999999955,,689.92,28.799999999999955,6.068,2,0.0,49.9178161,-85.1745804,6.068,2023-06-10 18:34:45,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.0,,696.19,29.0,6.269,2,0.0,49.9178835,-85.1745824,6.269,2023-06-10 18:34:46,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.200000000000045,,702.53,29.200000000000045,6.251,2,0.14,49.9179515,-85.1745844,6.251,2023-06-10 18:34:47,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.200000000000045,,708.77,29.200000000000045,6.056,2,0.71,49.9180185,-85.1745867,6.056,2023-06-10 18:34:48,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.200000000000045,,714.97,29.200000000000045,6.068,2,1.18,49.918085,-85.1745914,6.068,2023-06-10 18:34:49,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.399999999999977,,720.33,29.399999999999977,6.043,2,1.18,49.9181422,-85.1746,6.043,2023-06-10 18:34:50,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.399999999999977,,727.33,29.399999999999977,5.675,2,1.15,49.918217,-85.1746109,5.675,2023-06-10 18:34:51,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.600000000000023,,733.03,29.600000000000023,5.215,2,1.17,49.918278,-85.1746162,5.215,2023-06-10 18:34:52,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
29.799999999999955,,738.11,29.799999999999955,4.896,2,1.4,49.9183325,-85.1746182,4.896,2023-06-10 18:34:53,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
30.0,,742.96,30.0,4.725,2,2.05,49.9183847,-85.17462,4.725,2023-06-10 18:34:54,20.0,,,,,,,,,2023,6,10,18,4.11,4.0
30.200000000000045,,748.6,30.200000000000045,4.754,2,2.81,49.9184452,-85.1746234,4.754,2023-06-10 18:34:55,20.0,22.5,51.0,79.0,5.0,22.5,87.5,,,2023,6,10,18,4.11,4.0
30.399999999999977,,753.96,30.399999999999977,4.88,2,3.28,49.9185015,-85.1746367,4.88,2023-06-10 18:34:56,20.0,14.5,50.0,58.0,156.0,19.5,72.5,,,2023,6,10,18,4.11,4.0
30.399999999999977,,759.24,30.399999999999977,5.067,2,3.48,49.9185505,-85.1746733,5.067,2023-06-10 18:34:57,20.0,12.0,51.0,52.5,219.0,18.5,68.5,62.0,,2023,6,10,18,4.11,4.0
30.600000000000023,,764.53,30.600000000000023,5.229,2,3.46,49.9185846,-85.1747336,5.229,2023-06-10 18:34:58,20.0,17.5,52.0,69.5,239.0,22.5,79.5,64.0,,2023,6,10,18,4.11,4.0
30.600000000000023,,770.12,30.600000000000023,5.53,2,3.08,49.9186048,-85.1748088,5.53,2023-06-10 18:34:59,20.0,26.0,53.0,96.5,227.0,29.0,97.0,68.0,,2023,6,10,18,4.11,4.0
30.799999999999955,,775.96,30.799999999999955,5.938,2,2.6,49.9186138,-85.1748918,5.938,2023-06-10 18:35:00,20.0,29.0,54.0,94.5,230.0,29.0,97.0,72.0,,2023,6,10,18,4.11,4.0
30.799999999999955,,782.23,30.799999999999955,5.94,2,2.02,49.918617,-85.1749818,5.94,2023-06-10 18:35:01,20.0,28.0,51.0,93.5,231.0,24.5,94.5,80.0,,2023,6,10,18,4.11,4.0
30.799999999999955,,788.0,30.799999999999955,5.907,2,1.43,49.918615,-85.1750645,5.907,2023-06-10 18:35:02,20.0,27.5,52.0,92.0,173.0,25.0,95.5,86.0,,2023,6,10,18,4.11,4.0
30.799999999999955,,793.5,30.799999999999955,5.922,2,0.61,49.9186113,-85.1751435,5.922,2023-06-10 18:35:03,20.0,27.5,54.0,91.0,200.0,26.5,97.5,86.0,,2023,6,10,18,4.11,4.0
31.0,,799.96,31.0,6.028,2,0.0,49.9186071,-85.175236,6.028,2023-06-10 18:35:04,20.0,27.0,54.0,87.0,192.0,23.0,84.5,86.0,,2023,6,10,18,4.11,4.0
31.0,,806.47,31.0,5.9,2,0.15,49.9186034,-85.1753294,5.9,2023-06-10 18:35:05,20.0,26.0,52.0,85.0,205.0,23.0,86.0,85.0,,2023,6,10,18,4.11,4.0
31.200000000000045,,812.39,31.200000000000045,6.002,2,0.81,49.9186025,-85.1754144,6.002,2023-06-10 18:35:06,20.0,25.0,52.0,86.0,192.0,21.0,82.0,86.0,,2023,6,10,18,4.11,4.0
31.200000000000045,,818.45,31.200000000000045,6.095,2,1.39,49.9185966,-85.1755011,6.095,2023-06-10 18:35:07,20.0,23.0,51.0,82.0,198.0,21.5,82.5,87.0,,2023,6,10,18,4.11,4.0
31.399999999999977,,824.32,31.399999999999977,6.085,2,1.53,49.9185907,-85.175585,6.085,2023-06-10 18:35:08,20.0,22.0,50.0,79.0,154.0,22.0,83.5,88.0,,2023,6,10,18,4.11,4.0
31.399999999999977,,830.54,31.399999999999977,6.064,2,1.58,49.9185846,-85.1756741,6.064,2023-06-10 18:35:09,20.0,23.5,55.0,77.0,161.0,23.0,85.5,88.0,,2023,6,10,18,4.11,4.0
31.399999999999977,,836.49,31.399999999999977,6.095,2,1.57,49.918579,-85.1757591,6.095,2023-06-10 18:35:10,20.0,23.0,59.0,79.0,196.0,18.0,70.0,88.0,,2023,6,10,18,4.11,4.0
31.600000000000023,,842.43,31.600000000000023,6.113,2,1.46,49.9185753,-85.1758444,6.113,2023-06-10 18:35:11,20.0,24.0,56.0,84.5,196.0,21.0,79.5,88.0,,2023,6,10,18,4.11,4.0
31.600000000000023,,848.67,31.600000000000023,6.154,2,1.32,49.9185733,-85.1759339,6.154,2023-06-10 18:35:12,20.0,24.5,55.0,86.0,198.0,22.5,82.5,88.0,,2023,6,10,18,4.11,4.0
31.799999999999955,,855.05,31.799999999999955,6.236,2,1.21,49.9185713,-85.1760256,6.236,2023-06-10 18:35:13,20.0,25.5,56.0,85.0,194.0,23.0,82.5,89.0,,2023,6,10,18,4.11,4.0
31.799999999999955,,861.04,31.799999999999955,6.142,2,1.23,49.9185692,-85.1761115,6.142,2023-06-10 18:35:14,20.0,25.0,55.0,84.5,198.0,23.0,82.0,89.0,,2023,6,10,18,4.11,4.0
32.0,,867.43,32.0,6.142,2,1.29,49.9185651,-85.1762031,6.142,2023-06-10 18:35:15,20.0,24.5,54.0,83.5,202.0,22.5,81.0,89.0,,2023,6,10,18,4.11,4.0
32.0,,873.58,32.0,5.976,2,1.32,49.9185604,-85.1762912,5.976,2023-06-10 18:35:16,20.0,25.0,53.0,86.0,206.0,23.5,82.0,89.0,,2023,6,10,18,4.11,4.0
32.200000000000045,,879.34,32.200000000000045,5.941,2,1.46,49.9185526,-85.1763734,5.941,2023-06-10 18:35:17,20.0,26.5,52.0,91.5,211.0,25.0,85.5,89.0,,2023,6,10,18,4.11,4.0
32.200000000000045,,885.28,32.200000000000045,5.903,2,1.62,49.9185447,-85.176458,5.903,2023-06-10 18:35:18,20.0,26.0,53.0,93.0,264.0,24.5,90.5,87.0,,2023,6,10,18,4.11,4.0
32.39999999999998,,891.13,32.39999999999998,5.731,2,1.77,49.918537,-85.1765413,5.731,2023-06-10 18:35:19,20.0,25.0,54.0,95.0,251.0,24.0,95.5,86.0,,2023,6,10,18,4.11,4.0
32.60000000000002,,897.15,32.60000000000002,5.719,2,2.05,49.918531,-85.1766274,5.719,2023-06-10 18:35:20,20.0,25.5,52.0,94.0,221.0,24.5,94.5,86.0,,2023,6,10,18,4.11,4.0
33.0,,902.85,33.0,5.693,2,2.62,49.9185256,-85.176709,5.693,2023-06-10 18:35:21,20.0,26.0,50.0,91.0,189.0,24.5,92.5,86.0,,2023,6,10,18,4.11,4.0
33.200000000000045,,908.45,33.200000000000045,5.7,2,3.41,49.9185236,-85.1767894,5.7,2023-06-10 18:35:22,20.0,23.5,52.0,82.5,164.0,23.0,88.0,86.0,,2023,6,10,18,4.11,4.0
33.60000000000002,,914.38,33.60000000000002,5.713,2,4.23,49.9185216,-85.1768745,5.713,2023-06-10 18:35:23,20.0,23.0,52.0,80.5,219.0,22.5,87.0,84.0,,2023,6,10,18,4.11,4.0
33.799999999999955,,919.87,33.799999999999955,5.63,2,4.68,49.9185197,-85.1769534,5.63,2023-06-10 18:35:24,20.0,23.0,53.0,80.5,248.0,22.5,87.0,83.0,,2023,6,10,18,4.11,4.0
