timestamp,battery_soc,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,temperature,year,month,day,hour,wind_speed,wind_direction
2023-03-17 22:29:29,,51.0,86.0,16.5,39.0,66.0,101.0,17.5,67.0,3051.94,8.178,3.0,50.5117881,-84.8144844,8.178,57.799999999999955,57.799999999999955,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:30,,36.0,86.0,17.0,23.0,70.0,85.0,15.0,57.0,3061.18,8.984,3.0,50.5118419,-84.8145922,8.984,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:31,,32.0,86.0,18.0,25.0,71.5,77.0,11.5,50.0,3069.21,8.257,3.0,50.5118917,-84.814692,8.257,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:32,,29.0,87.0,20.5,42.0,66.5,69.0,6.0,49.5,3076.51,7.529,3.0,50.5119328,-84.8147839,7.529,58.200000000000045,58.200000000000045,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:33,,54.0,87.0,23.0,58.0,61.5,46.0,1.0,49.0,3083.35,7.046,3.0,50.5119641,-84.8148652,7.046,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:34,,76.0,87.0,27.5,75.0,80.0,96.0,8.0,48.5,3089.87,6.624,3.0,50.5119908,-84.8149565,6.624,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:35,,79.0,87.0,29.5,66.0,92.0,152.0,16.5,65.0,3095.6,5.96,3.0,50.5120003,-84.8150384,5.96,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:36,,80.0,87.0,28.5,55.0,91.0,184.0,21.0,83.0,3101.34,5.818,3.0,50.5120184,-84.8151199,5.818,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:37,,80.0,87.0,26.5,47.0,80.0,185.0,20.0,78.5,3107.57,6.212,3.0,50.5120359,-84.8152,6.212,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:38,,79.0,87.0,17.0,40.0,52.0,134.0,21.0,76.5,3113.6,5.921,3.0,50.5120396,-84.8152942,5.921,58.200000000000045,58.200000000000045,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:39,,78.0,88.0,18.0,45.0,55.5,145.0,20.5,75.5,3119.74,6.105,3.0,50.5120249,-84.8153754,6.105,58.200000000000045,58.200000000000045,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:40,,77.0,88.0,20.5,50.0,66.0,164.0,19.5,75.5,3126.03,6.293,3.0,50.5119883,-84.8154559,6.293,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:41,,78.0,88.0,23.5,53.0,77.0,180.0,19.0,75.0,3132.53,6.447,3.0,50.5119391,-84.8155194,6.447,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:42,,79.0,88.0,26.0,54.0,86.5,173.0,18.0,74.5,3136.85,4.94,3.0,50.5119122,-84.8155726,4.94,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:43,,87.0,88.0,19.0,55.0,73.0,174.0,16.5,73.0,3142.65,5.463,3.0,50.5118647,-84.8156294,5.463,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:44,,90.0,88.0,20.0,56.0,71.5,171.0,18.0,74.0,3149.32,6.401,3.0,50.511811,-84.8156918,6.401,57.799999999999955,57.799999999999955,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:45,,88.0,89.0,22.0,57.0,71.0,160.0,18.5,74.5,3155.77,6.415,3.0,50.511756,-84.8157472,6.415,57.799999999999955,57.799999999999955,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:46,,84.0,89.0,23.0,58.0,70.0,146.0,18.5,73.5,3161.33,5.783,3.0,50.5117107,-84.8158014,5.783,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:47,,63.0,89.0,22.0,,69.0,139.0,17.5,71.0,3166.26,5.142,3.0,50.5116697,-84.8158465,5.142,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:48,,41.0,89.0,21.5,,68.5,131.0,17.0,68.5,3171.2,4.985,3.0,50.5116293,-84.8158846,4.985,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:49,,20.0,89.0,21.0,,68.0,123.0,16.0,66.5,3176.38,5.322,3.0,50.5115994,-84.8159528,5.322,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:50,,0.0,89.0,20.5,,67.0,0.0,15.5,64.0,3182.97,6.056,3.0,50.5115863,-84.81604,6.056,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:51,,0.0,89.0,20.0,,66.5,0.0,14.5,61.5,3190.99,7.531,3.0,50.5115199,-84.8161192,7.531,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:52,,0.0,89.0,19.0,,66.0,0.0,14.0,59.0,3194.32,4.378,3.0,50.5114892,-84.8161466,4.378,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:53,,0.0,89.0,18.5,,65.0,0.0,13.0,56.5,3196.62,2.82,3.0,50.5114801,-84.8161738,2.82,58.0,58.0,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:54,,0.0,89.0,,,,0.0,,,3198.22,1.889,3.0,50.5114713,-84.8162001,1.889,58.200000000000045,58.200000000000045,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:55,,0.0,89.0,,,,0.0,,,3198.22,0.0,3.0,50.5114666,-84.8162093,0.0,58.200000000000045,58.200000000000045,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:56,,0.0,89.0,,,,0.0,,,3198.22,0.0,3.0,50.5114531,-84.8162275,0.0,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:57,,0.0,89.0,,,,0.0,,,3198.22,0.0,3.0,50.5114487,-84.8162361,0.0,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:58,,0.0,89.0,,,,0.0,,,3198.22,0.0,3.0,50.5114487,-84.8162361,0.0,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
2023-03-17 22:29:59,,0.0,89.0,,,,0.0,,,3198.22,0.0,3.0,50.5114487,-84.8162361,0.0,58.39999999999998,58.39999999999998,12.0,8.0,0.0,11.0,2023,3,17,22,7.28,21.0
