accumulated_power,activity_type,altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,time_from_course,timestamp,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_88,unknown_90,year,month,day,hour,wind_speed,wind_direction
,,780.8,,,88.27,780.8,8.205,,126,,,"(None, None)","(None, None)",,,52.648485,-86.9719734,,,,"(None, None)","(None, None)",,,8.205,,,,,22,,2022-04-02 16:01:58,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,778.8,,,98.46,778.8,8.536,,123,,,"(None, None)","(None, None)",,,52.6485849,-86.9719207,,,,"(None, None)","(None, None)",,,8.536,,,,,21,,2022-04-02 16:01:59,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,776.4000000000001,,,108.12,776.4000000000001,8.769,,123,,,"(None, None)","(None, None)",,,52.6486764,-86.9718585,,,,"(None, None)","(None, None)",,,8.769,,,,,21,,2022-04-02 16:02:00,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,774.0,,,117.84,774.0,9.609,,124,,,"(None, None)","(None, None)",,,52.6487744,-86.9718223,,,,"(None, None)","(None, None)",,,9.609,,,,,21,,2022-04-02 16:02:01,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,771.8,,,127.93,771.8,9.609,,123,,,"(None, None)","(None, None)",,,52.648869,-86.9717578,,,,"(None, None)","(None, None)",,,9.609,,,,,21,,2022-04-02 16:02:02,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,769.8,,,137.69,769.8,9.726,,122,,,"(None, None)","(None, None)",,,52.6489559,-86.9716834,,,,"(None, None)","(None, None)",,,9.726,,,,,21,,2022-04-02 16:02:03,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,768.0,,,146.7,768.0,9.726,,123,,,"(None, None)","(None, None)",,,52.6490412,-86.9716256,,,,"(None, None)","(None, None)",,,9.726,,,,,21,,2022-04-02 16:02:04,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,764.5999999999999,,,155.42,764.5999999999999,9.607,,123,,,"(None, None)","(None, None)",,,52.6491229,-86.9715687,,,,"(None, None)","(None, None)",,,9.607,,,,,21,,2022-04-02 16:02:05,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,760.2,,,165.49,760.2,9.319,,123,,,"(None, None)","(None, None)",,,52.6492231,-86.9715382,,,,"(None, None)","(None, None)",,,9.319,,,,,21,,2022-04-02 16:02:06,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,756.5999999999999,,,175.11,756.5999999999999,9.24,,123,,,"(None, None)","(None, None)",,,52.6493146,-86.9715094,,,,"(None, None)","(None, None)",,,9.24,,,,,21,,2022-04-02 16:02:07,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,754.4000000000001,,,184.21,754.4000000000001,9.24,,123,,,"(None, None)","(None, None)",,,52.6493938,-86.9714485,,,,"(None, None)","(None, None)",,,9.24,,,,,21,,2022-04-02 16:02:08,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,752.8,,,194.24,752.8,9.24,,122,,,"(None, None)","(None, None)",,,52.6494964,-86.9714132,,,,"(None, None)","(None, None)",,,9.24,,,,,21,,2022-04-02 16:02:09,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,750.5999999999999,,,203.87,750.5999999999999,9.274,,122,,,"(None, None)","(None, None)",,,52.6495941,-86.9713696,,,,"(None, None)","(None, None)",,,9.274,,,,,21,,2022-04-02 16:02:10,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,748.0,,,213.93,748.0,9.292,,122,,,"(None, None)","(None, None)",,,52.6496794,-86.9712818,,,,"(None, None)","(None, None)",,,9.292,,,,,21,,2022-04-02 16:02:11,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,745.4000000000001,,,225.1,745.4000000000001,9.841,,123,,,"(None, None)","(None, None)",,,52.6497701,-86.9711807,,,,"(None, None)","(None, None)",,,9.841,,,,,21,,2022-04-02 16:02:12,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,742.5999999999999,,,235.93,742.5999999999999,10.225,,124,,,"(None, None)","(None, None)",,,52.6498723,-86.9711132,,,,"(None, None)","(None, None)",,,10.225,,,,,21,,2022-04-02 16:02:13,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,739.5999999999999,,,247.14,739.5999999999999,10.225,,125,,,"(None, None)","(None, None)",,,52.6499865,-86.971078,,,,"(None, None)","(None, None)",,,10.225,,,,,21,,2022-04-02 16:02:14,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,736.2,,,258.9,736.2,10.378,,122,,,"(None, None)","(None, None)",,,52.650101,-86.9710187,,,,"(None, None)","(None, None)",,,10.378,,,,,21,,2022-04-02 16:02:15,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,732.4000000000001,,,270.77,732.4000000000001,10.867,,123,,,"(None, None)","(None, None)",,,52.6502078,-86.9709357,,,,"(None, None)","(None, None)",,,10.867,,,,,21,,2022-04-02 16:02:16,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,728.8,,,283.83,728.8,10.867,,124,,,"(None, None)","(None, None)",,,52.6503102,-86.9708158,,,,"(None, None)","(None, None)",,,10.867,,,,,21,,2022-04-02 16:02:17,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,725.8,,,296.69,725.8,11.622,,125,,,"(None, None)","(None, None)",,,52.6504274,-86.9707295,,,,"(None, None)","(None, None)",,,11.622,,,,,21,,2022-04-02 16:02:18,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,722.4000000000001,,,309.53,722.4000000000001,11.622,,124,,,"(None, None)","(None, None)",,,52.6505578,-86.9706846,,,,"(None, None)","(None, None)",,,11.622,,,,,21,,2022-04-02 16:02:19,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,718.0,,,323.12,718.0,11.862,,123,,,"(None, None)","(None, None)",,,52.6506862,-86.970604,,,,"(None, None)","(None, None)",,,11.862,,,,,21,,2022-04-02 16:02:20,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,714.2,,,336.53,714.2,12.107,,122,,,"(None, None)","(None, None)",,,52.6507862,-86.9704747,,,,"(None, None)","(None, None)",,,12.107,,,,,21,,2022-04-02 16:02:21,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,710.5999999999999,,,351.22,710.5999999999999,12.905,,123,,,"(None, None)","(None, None)",,,52.6508987,-86.9703325,,,,"(None, None)","(None, None)",,,12.905,,,,,21,,2022-04-02 16:02:22,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,706.8,,,365.97,706.8,13.393,,121,,,"(None, None)","(None, None)",,,52.6510165,-86.9701949,,,,"(None, None)","(None, None)",,,13.393,,,,,20,,2022-04-02 16:02:23,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,702.4000000000001,,,379.34,702.4000000000001,13.981,,122,,,"(None, None)","(None, None)",,,52.6511101,-86.9700551,,,,"(None, None)","(None, None)",,,13.981,,,,,20,,2022-04-02 16:02:24,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,698.0,,,395.96,698.0,14.263,,122,,,"(None, None)","(None, None)",,,52.651252,-86.9699187,,,,"(None, None)","(None, None)",,,14.263,,,,,20,,2022-04-02 16:02:25,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,694.4000000000001,,,414.77,694.4000000000001,14.39,,123,,,"(None, None)","(None, None)",,,52.6514286,-86.9697949,,,,"(None, None)","(None, None)",,,14.39,,,,,20,,2022-04-02 16:02:26,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,691.4000000000001,,,433.67,691.4000000000001,14.597,,121,,,"(None, None)","(None, None)",,,52.6516022,-86.9696554,,,,"(None, None)","(None, None)",,,14.597,,,,,20,,2022-04-02 16:02:27,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,688.2,,,452.6,688.2,15.173,,121,,,"(None, None)","(None, None)",,,52.6517766,-86.9695142,,,,"(None, None)","(None, None)",,,15.173,,,,,20,,2022-04-02 16:02:28,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,685.0,,,472.54,685.0,17.465,,120,,,"(None, None)","(None, None)",,,52.6519566,-86.9693567,,,,"(None, None)","(None, None)",,,17.465,,,,,20,,2022-04-02 16:02:29,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,682.5999999999999,,,491.16,682.5999999999999,18.275,,117,,,"(None, None)","(None, None)",,,52.652123,-86.9692079,,,,"(None, None)","(None, None)",,,18.275,,,,,20,,2022-04-02 16:02:30,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,680.8,,,510.31,680.8,18.329,,118,,,"(None, None)","(None, None)",,,52.6523181,-86.9691041,,,,"(None, None)","(None, None)",,,18.329,,,,,20,,2022-04-02 16:02:31,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,679.0,,,528.81,679.0,18.329,,117,,,"(None, None)","(None, None)",,,52.652514,-86.9690425,,,,"(None, None)","(None, None)",,,18.329,,,,,19,,2022-04-02 16:02:32,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,676.0,,,548.42,676.0,18.275,,117,,,"(None, None)","(None, None)",,,52.6527275,-86.9690213,,,,"(None, None)","(None, None)",,,18.275,,,,,19,,2022-04-02 16:02:33,,,,,,,,,,300,,2022,4,2,16,0.82,14.0
,,671.5999999999999,,,566.92,671.5999999999999,17.947,,116,,,"(None, None)","(None, None)",,,52.6529223,-86.9689686,,,,"(None, None)","(None, None)",,,17.947,,,,,19,,2022-04-02 16:02:34,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,667.4000000000001,,,585.2,667.4000000000001,17.947,,116,,,"(None, None)","(None, None)",,,52.6531043,-86.9688905,,,,"(None, None)","(None, None)",,,17.947,,,,,19,,2022-04-02 16:02:35,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,664.2,,,598.98,664.2,17.8,,116,,,"(None, None)","(None, None)",,,52.6532401,-86.9688364,,,,"(None, None)","(None, None)",,,17.8,,,,,19,,2022-04-02 16:02:36,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,662.0,,,615.15,662.0,17.332,,116,,,"(None, None)","(None, None)",,,52.6534029,-86.9687638,,,,"(None, None)","(None, None)",,,17.332,,,,,19,,2022-04-02 16:02:37,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,660.2,,,627.46,660.2,17.296,,116,,,"(None, None)","(None, None)",,,52.6535156,-86.9686732,,,,"(None, None)","(None, None)",,,17.296,,,,,19,,2022-04-02 16:02:38,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,658.5999999999999,,,638.8,658.5999999999999,15.777,,116,,,"(None, None)","(None, None)",,,52.6536089,-86.9685673,,,,"(None, None)","(None, None)",,,15.777,,,,,19,,2022-04-02 16:02:39,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,657.2,,,650.48,657.2,15.719,,116,,,"(None, None)","(None, None)",,,52.6537022,-86.9684516,,,,"(None, None)","(None, None)",,,15.719,,,,,19,,2022-04-02 16:02:40,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,655.5999999999999,,,662.63,655.5999999999999,14.145,,116,,,"(None, None)","(None, None)",,,52.6537999,-86.9683318,,,,"(None, None)","(None, None)",,,14.145,,,,,19,,2022-04-02 16:02:41,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,654.2,,,675.51,654.2,13.28,,117,,,"(None, None)","(None, None)",,,52.6539011,-86.9682009,,,,"(None, None)","(None, None)",,,13.28,,,,,19,,2022-04-02 16:02:42,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,651.0,,,689.41,651.0,13.28,,116,,,"(None, None)","(None, None)",,,52.6540141,-86.9680645,,,,"(None, None)","(None, None)",,,13.28,,,,,19,,2022-04-02 16:02:43,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,646.5999999999999,,,704.93,646.5999999999999,13.28,,116,,,"(None, None)","(None, None)",,,52.654139,-86.9679184,,,,"(None, None)","(None, None)",,,13.28,,,,,19,,2022-04-02 16:02:44,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,642.0,,,719.75,642.0,14.228,,116,,,"(None, None)","(None, None)",,,52.6542635,-86.9677967,,,,"(None, None)","(None, None)",,,14.228,,,,,19,,2022-04-02 16:02:45,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,638.4000000000001,,,733.2,638.4000000000001,14.709,,117,,,"(None, None)","(None, None)",,,52.6543959,-86.9677481,,,,"(None, None)","(None, None)",,,14.709,,,,,19,,2022-04-02 16:02:46,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,635.2,,,744.49,635.2,14.709,,118,,,"(None, None)","(None, None)",,,52.6545099,-86.967723,,,,"(None, None)","(None, None)",,,14.709,,,,,19,,2022-04-02 16:02:47,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,632.8,,,751.01,632.8,14.709,,116,,,"(None, None)","(None, None)",,,52.6545755,-86.9677425,,,,"(None, None)","(None, None)",,,14.709,,,,,19,,2022-04-02 16:02:48,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,630.5999999999999,,,756.37,630.5999999999999,13.671,,118,,,"(None, None)","(None, None)",,,52.6546293,-86.967743,,,,"(None, None)","(None, None)",,,13.671,,,,,18,,2022-04-02 16:02:49,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,629.0,,,759.49,629.0,11.807,,117,,,"(None, None)","(None, None)",,,52.654656,-86.9677258,,,,"(None, None)","(None, None)",,,11.807,,,,,18,,2022-04-02 16:02:50,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,627.5999999999999,,,761.3,627.5999999999999,7.877,,118,,,"(None, None)","(None, None)",,,52.65467,-86.9677145,,,,"(None, None)","(None, None)",,,7.877,,,,,18,,2022-04-02 16:02:51,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,626.2,,,762.6,626.2,6.611,,117,,,"(None, None)","(None, None)",,,52.6546813,-86.9677319,,,,"(None, None)","(None, None)",,,6.611,,,,,19,,2022-04-02 16:02:52,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,624.0,,,765.26,624.0,4.348,,117,,,"(None, None)","(None, None)",,,52.6547015,-86.9677564,,,,"(None, None)","(None, None)",,,4.348,,,,,19,,2022-04-02 16:02:54,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,622.2,,,766.45,622.2,2.566,,116,,,"(None, None)","(None, None)",,,52.6547114,-86.9677615,,,,"(None, None)","(None, None)",,,2.566,,,,,19,,2022-04-02 16:02:55,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,620.2,,,768.23,620.2,2.518,,115,,,"(None, None)","(None, None)",,,52.6547269,-86.9677675,,,,"(None, None)","(None, None)",,,2.518,,,,,19,,2022-04-02 16:02:56,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,618.2,,,770.7,618.2,2.492,,116,,,"(None, None)","(None, None)",,,52.6547489,-86.9677742,,,,"(None, None)","(None, None)",,,2.492,,,,,19,,2022-04-02 16:02:57,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,616.2,,,774.22,616.2,2.492,,115,,,"(None, None)","(None, None)",,,52.6547816,-86.9677842,,,,"(None, None)","(None, None)",,,2.492,,,,,19,,2022-04-02 16:02:58,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,614.8,,,778.72,614.8,2.518,,116,,,"(None, None)","(None, None)",,,52.6548252,-86.9677977,,,,"(None, None)","(None, None)",,,2.518,,,,,19,,2022-04-02 16:02:59,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,613.0,,,790.03,613.0,3.588,,118,,,"(None, None)","(None, None)",,,52.6549415,-86.9678333,,,,"(None, None)","(None, None)",,,3.588,,,,,19,,2022-04-02 16:03:01,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,611.4000000000001,,,804.4,611.4000000000001,5.539,,117,,,"(None, None)","(None, None)",,,52.6550943,-86.9678699,,,,"(None, None)","(None, None)",,,5.539,,,,,19,,2022-04-02 16:03:03,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,610.5999999999999,,,812.08,610.5999999999999,6.33,,117,,,"(None, None)","(None, None)",,,52.6551748,-86.9678978,,,,"(None, None)","(None, None)",,,6.33,,,,,19,,2022-04-02 16:03:04,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,609.4000000000001,,,819.35,609.4000000000001,7.122,,116,,,"(None, None)","(None, None)",,,52.655248,-86.9679362,,,,"(None, None)","(None, None)",,,7.122,,,,,19,,2022-04-02 16:03:05,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,608.0,,,825.72,608.0,7.314,,118,,,"(None, None)","(None, None)",,,52.6553094,-86.967975,,,,"(None, None)","(None, None)",,,7.314,,,,,19,,2022-04-02 16:03:06,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,606.0,,,830.8,606.0,7.314,,116,,,"(None, None)","(None, None)",,,52.6553549,-86.9680102,,,,"(None, None)","(None, None)",,,7.314,,,,,19,,2022-04-02 16:03:07,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,604.2,,,834.29,604.2,7.314,,116,,,"(None, None)","(None, None)",,,52.6553809,-86.9680399,,,,"(None, None)","(None, None)",,,7.314,,,,,19,,2022-04-02 16:03:08,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,602.8,,,837.02,602.8,5.733,,117,,,"(None, None)","(None, None)",,,52.6554022,-86.9680597,,,,"(None, None)","(None, None)",,,5.733,,,,,19,,2022-04-02 16:03:09,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,601.4000000000001,,,839.59,601.4000000000001,3.104,,116,,,"(None, None)","(None, None)",,,52.6554239,-86.9680692,,,,"(None, None)","(None, None)",,,3.104,,,,,19,,2022-04-02 16:03:11,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,600.8,,,839.83,600.8,2.354,,119,,,"(None, None)","(None, None)",,,52.6554275,-86.968067,,,,"(None, None)","(None, None)",,,2.354,,,,,19,,2022-04-02 16:03:12,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,600.4000000000001,,,839.94,600.4000000000001,1.89,,118,,,"(None, None)","(None, None)",,,52.6554207,-86.9680685,,,,"(None, None)","(None, None)",,,1.89,,,,,19,,2022-04-02 16:03:13,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,599.2,,,840.25,599.2,1.703,,117,,,"(None, None)","(None, None)",,,52.6554171,-86.9680781,,,,"(None, None)","(None, None)",,,1.703,,,,,19,,2022-04-02 16:03:14,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,597.5999999999999,,,840.64,597.5999999999999,1.473,,117,,,"(None, None)","(None, None)",,,52.6554155,-86.9680825,,,,"(None, None)","(None, None)",,,1.473,,,,,19,,2022-04-02 16:03:15,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,596.2,,,841.37,596.2,0.9,,117,,,"(None, None)","(None, None)",,,52.655415,-86.9680888,,,,"(None, None)","(None, None)",,,0.9,,,,,19,,2022-04-02 16:03:16,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,594.8,,,841.81,594.8,0.9,,117,,,"(None, None)","(None, None)",,,52.6554151,-86.9680903,,,,"(None, None)","(None, None)",,,0.9,,,,,19,,2022-04-02 16:03:17,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,593.4000000000001,,,842.31,593.4000000000001,0.896,,116,,,"(None, None)","(None, None)",,,52.6554135,-86.9680919,,,,"(None, None)","(None, None)",,,0.896,,,,,19,,2022-04-02 16:03:18,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,591.8,,,842.71,591.8,0.896,,116,,,"(None, None)","(None, None)",,,52.6554139,-86.9680919,,,,"(None, None)","(None, None)",,,0.896,,,,,19,,2022-04-02 16:03:19,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,589.5999999999999,,,843.11,589.5999999999999,0.896,,117,,,"(None, None)","(None, None)",,,52.6554139,-86.9680918,,,,"(None, None)","(None, None)",,,0.896,,,,,19,,2022-04-02 16:03:20,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,586.4000000000001,,,843.7,586.4000000000001,0.902,,117,,,"(None, None)","(None, None)",,,52.6554139,-86.9680922,,,,"(None, None)","(None, None)",,,0.902,,,,,19,,2022-04-02 16:03:21,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,583.4000000000001,,,844.55,583.4000000000001,1.204,,115,,,"(None, None)","(None, None)",,,52.655414,-86.9680924,,,,"(None, None)","(None, None)",,,1.204,,,,,19,,2022-04-02 16:03:22,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,581.2,,,845.37,581.2,1.204,,114,,,"(None, None)","(None, None)",,,52.6554137,-86.9680925,,,,"(None, None)","(None, None)",,,1.204,,,,,19,,2022-04-02 16:03:23,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,579.2,,,846.1,579.2,1.205,,114,,,"(None, None)","(None, None)",,,52.655413,-86.9680909,,,,"(None, None)","(None, None)",,,1.205,,,,,19,,2022-04-02 16:03:24,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,577.8,,,846.86,577.8,2.09,,114,,,"(None, None)","(None, None)",,,52.6554153,-86.9680929,,,,"(None, None)","(None, None)",,,2.09,,,,,19,,2022-04-02 16:03:25,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,576.5999999999999,,,847.32,576.5999999999999,2.09,,114,,,"(None, None)","(None, None)",,,52.6554157,-86.9680935,,,,"(None, None)","(None, None)",,,2.09,,,,,19,,2022-04-02 16:03:26,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,575.5999999999999,,,847.7,575.5999999999999,2.091,,114,,,"(None, None)","(None, None)",,,52.6554162,-86.9680942,,,,"(None, None)","(None, None)",,,2.091,,,,,19,,2022-04-02 16:03:27,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,574.4000000000001,,,848.02,574.4000000000001,2.203,,114,,,"(None, None)","(None, None)",,,52.6554164,-86.9680947,,,,"(None, None)","(None, None)",,,2.203,,,,,19,,2022-04-02 16:03:28,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,573.2,,,848.35,573.2,2.203,,115,,,"(None, None)","(None, None)",,,52.6554154,-86.968096,,,,"(None, None)","(None, None)",,,2.203,,,,,19,,2022-04-02 16:03:29,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,572.2,,,848.68,572.2,2.203,,115,,,"(None, None)","(None, None)",,,52.6554155,-86.9680962,,,,"(None, None)","(None, None)",,,2.203,,,,,19,,2022-04-02 16:03:30,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,571.0,,,849.11,571.0,1.521,,115,,,"(None, None)","(None, None)",,,52.6554152,-86.9680979,,,,"(None, None)","(None, None)",,,1.521,,,,,19,,2022-04-02 16:03:31,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,570.0,,,849.61,570.0,1.521,,115,,,"(None, None)","(None, None)",,,52.6554134,-86.9681005,,,,"(None, None)","(None, None)",,,1.521,,,,,19,,2022-04-02 16:03:32,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,569.0,,,850.04,569.0,1.521,,117,,,"(None, None)","(None, None)",,,52.6554125,-86.9681028,,,,"(None, None)","(None, None)",,,1.521,,,,,19,,2022-04-02 16:03:33,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,568.2,,,850.76,568.2,1.521,,114,,,"(None, None)","(None, None)",,,52.6554073,-86.9681045,,,,"(None, None)","(None, None)",,,1.521,,,,,19,,2022-04-02 16:03:34,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,566.8,,,851.54,566.8,1.521,,114,,,"(None, None)","(None, None)",,,52.6554061,-86.9681061,,,,"(None, None)","(None, None)",,,1.521,,,,,19,,2022-04-02 16:03:36,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
,,565.2,,,852.15,565.2,1.151,,114,,,"(None, None)","(None, None)",,,52.6554022,-86.9680996,,,,"(None, None)","(None, None)",,,1.151,,,,,19,,2022-04-02 16:03:39,,,,,,,,,,100,,2022,4,2,16,0.82,14.0
