altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
15.600000000000023,87,,,,15.600000000000023,2.458,,0,61.4451029,-0.1776961,170,,2.458,,,2021-04-07 17:45:00,2021,4,7,17,8.75,321.0
15.600000000000023,93,,,,15.600000000000023,3.382,,0,61.4450949,-0.1776479,186,,3.382,,,2021-04-07 17:45:01,2021,4,7,17,8.75,321.0
15.399999999999977,94,,,,15.399999999999977,4.074,,0,61.445085,-0.177584,173,,4.074,,,2021-04-07 17:45:02,2021,4,7,17,8.75,321.0
15.399999999999977,98,,,,15.399999999999977,4.649,,0,61.4450782,-0.1775121,181,,4.649,,,2021-04-07 17:45:03,2021,4,7,17,8.75,321.0
15.399999999999977,98,,,,15.399999999999977,5.162,,0,61.4450723,-0.1774289,181,,5.162,,,2021-04-07 17:45:04,2021,4,7,17,8.75,321.0
15.399999999999977,98,,,,15.399999999999977,5.672,,0,61.4450683,-0.1773334,196,,5.672,,,2021-04-07 17:45:05,2021,4,7,17,8.75,321.0
15.399999999999977,97,,,,15.399999999999977,6.102,,0,61.445063,-0.1772356,194,,6.102,,,2021-04-07 17:45:06,2021,4,7,17,8.75,321.0
15.200000000000045,103,,,,15.200000000000045,6.597,,0,61.4450575,-0.1771279,242,,6.597,,,2021-04-07 17:45:07,2021,4,7,17,8.75,321.0
15.200000000000045,103,,,,15.200000000000045,7.147,,0,61.4450515,-0.1770071,286,,7.147,,,2021-04-07 17:45:08,2021,4,7,17,8.75,321.0
15.200000000000045,102,,,,15.200000000000045,7.614,,0,61.4450456,-0.1768826,283,,7.614,,,2021-04-07 17:45:09,2021,4,7,17,8.75,321.0
15.0,99,,,,15.0,8.072,,0,61.4450402,-0.1767497,303,,8.072,,,2021-04-07 17:45:10,2021,4,7,17,8.75,321.0
15.0,98,,,,15.0,8.482,,0,61.4450352,-0.17661,301,,8.482,,,2021-04-07 17:45:11,2021,4,7,17,8.75,321.0
15.0,97,,,,15.0,8.825,,0,61.4450301,-0.1764569,271,,8.825,,,2021-04-07 17:45:12,2021,4,7,17,8.75,321.0
14.799999999999955,95,,,,14.799999999999955,9.16,,0,61.445025,-0.1763044,296,,9.16,,,2021-04-07 17:45:13,2021,4,7,17,8.75,321.0
14.799999999999955,93,,,,14.799999999999955,9.427,,0,61.4450198,-0.1761486,262,,9.427,,,2021-04-07 17:45:14,2021,4,7,17,8.75,321.0
14.600000000000023,90,,,,14.600000000000023,9.639,,0,61.4450142,-0.1759794,230,,9.639,,,2021-04-07 17:45:15,2021,4,7,17,8.75,321.0
14.600000000000023,90,,,,14.600000000000023,9.827,,0,61.4450087,-0.1758132,230,,9.827,,,2021-04-07 17:45:16,2021,4,7,17,8.75,321.0
14.399999999999977,92,,,,14.399999999999977,10.005,,0,61.4450031,-0.1756465,234,,10.005,,,2021-04-07 17:45:17,2021,4,7,17,8.75,321.0
14.399999999999977,92,,,,14.399999999999977,10.177,,0,61.4449972,-0.1754681,234,,10.177,,,2021-04-07 17:45:18,2021,4,7,17,8.75,321.0
14.200000000000045,92,,,,14.200000000000045,10.329,,0,61.4449911,-0.1752958,234,,10.329,,,2021-04-07 17:45:19,2021,4,7,17,8.75,321.0
14.200000000000045,95,,,,14.200000000000045,10.478,,0,61.4449841,-0.1751186,241,,10.478,,,2021-04-07 17:45:20,2021,4,7,17,8.75,321.0
14.0,97,,,,14.0,10.627,,0,61.4449763,-0.1749317,246,,10.627,,,2021-04-07 17:45:21,2021,4,7,17,8.75,321.0
14.0,98,,,,14.0,10.759,,0,61.4449688,-0.1747525,248,,10.759,,,2021-04-07 17:45:22,2021,4,7,17,8.75,321.0
13.799999999999955,97,,,,13.799999999999955,10.877,,0,61.4449612,-0.1745702,246,,10.877,,,2021-04-07 17:45:23,2021,4,7,17,8.75,321.0
13.600000000000023,98,,,,13.600000000000023,10.994,,0,61.444953,-0.174377,248,,10.994,,,2021-04-07 17:45:24,2021,4,7,17,8.75,321.0
13.600000000000023,99,,,,13.600000000000023,11.103,,0,61.4449417,-0.1741918,251,,11.103,,,2021-04-07 17:45:25,2021,4,7,17,8.75,321.0
13.399999999999977,98,,,,13.399999999999977,11.206,,0,61.4449305,-0.1739957,248,,11.206,,,2021-04-07 17:45:26,2021,4,7,17,8.75,321.0
13.399999999999977,95,,,,13.399999999999977,11.292,,0,61.4449232,-0.1738042,241,,11.292,,,2021-04-07 17:45:27,2021,4,7,17,8.75,321.0
13.200000000000045,96,,,,13.200000000000045,11.375,,0,61.4449172,-0.1736105,244,,11.375,,,2021-04-07 17:45:28,2021,4,7,17,8.75,321.0
13.200000000000045,96,,,,13.200000000000045,11.452,,0,61.4449103,-0.1734189,244,,11.452,,,2021-04-07 17:45:29,2021,4,7,17,8.75,321.0
13.0,96,,,,13.0,11.527,,0,61.4448988,-0.1732159,244,,11.527,,,2021-04-07 17:45:30,2021,4,7,17,8.75,321.0
12.799999999999955,96,,,,12.799999999999955,11.592,,0,61.4448896,-0.1730216,244,,11.592,,,2021-04-07 17:45:31,2021,4,7,17,8.75,321.0
12.799999999999955,98,,,,12.799999999999955,11.657,,0,61.4448809,-0.1728253,248,,11.657,,,2021-04-07 17:45:32,2021,4,7,17,8.75,321.0
12.600000000000023,98,,,,12.600000000000023,11.719,,0,61.4448687,-0.1726211,248,,11.719,,,2021-04-07 17:45:33,2021,4,7,17,8.75,321.0
12.600000000000023,98,,,,12.600000000000023,11.772,,0,61.4448582,-0.1724241,248,,11.772,,,2021-04-07 17:45:34,2021,4,7,17,8.75,321.0
12.399999999999977,98,,,,12.399999999999977,11.82,,0,61.444852,-0.1722244,248,,11.82,,,2021-04-07 17:45:35,2021,4,7,17,8.75,321.0
12.399999999999977,98,,,,12.399999999999977,11.865,,0,61.4448462,-0.1720148,248,,11.865,,,2021-04-07 17:45:36,2021,4,7,17,8.75,321.0
12.200000000000045,96,,,,12.200000000000045,11.898,,0,61.4448382,-0.1718142,244,,11.898,,,2021-04-07 17:45:37,2021,4,7,17,8.75,321.0
12.200000000000045,97,,,,12.200000000000045,11.928,,0,61.4448285,-0.1716125,246,,11.928,,,2021-04-07 17:45:38,2021,4,7,17,8.75,321.0
12.0,96,,,,12.0,11.95,,0,61.4448184,-0.1714015,244,,11.95,,,2021-04-07 17:45:39,2021,4,7,17,8.75,321.0
12.0,97,,,,12.0,11.967,,0,61.4448088,-0.1712004,246,,11.967,,,2021-04-07 17:45:40,2021,4,7,17,8.75,321.0
11.800000000000011,96,,,,11.800000000000011,11.975,,0,61.444799,-0.1709962,244,,11.975,,,2021-04-07 17:45:41,2021,4,7,17,8.75,321.0
11.800000000000011,97,,,,11.800000000000011,11.975,,0,61.4447892,-0.1707847,246,,11.975,,,2021-04-07 17:45:42,2021,4,7,17,8.75,321.0
11.600000000000023,98,,,,11.600000000000023,11.962,,0,61.4447807,-0.1705833,248,,11.962,,,2021-04-07 17:45:43,2021,4,7,17,8.75,321.0
11.600000000000023,98,,,,11.600000000000023,11.925,,0,61.4447727,-0.1703814,248,,11.925,,,2021-04-07 17:45:44,2021,4,7,17,8.75,321.0
11.600000000000023,98,,,,11.600000000000023,11.854,,0,61.4447647,-0.1701716,248,,11.854,,,2021-04-07 17:45:45,2021,4,7,17,8.75,321.0
