distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,altitude,battery_soc,cadence,enhanced_altitude,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
0.0,2.669,2,50.389632,-84.4810244,2.669,2022-05-08 14:39:08,,,,,,,,,,,,,2022,5,8,14,3.71,275.0
2.1,2.754,2,50.3896109,-84.481035,2.754,2022-05-08 14:39:09,54.0,66.0,62.0,54.0,8.14,28.5,51.0,95.0,236.0,28.0,97.5,,2022,5,8,14,3.71,275.0
4.92,2.954,2,50.3895822,-84.481048,2.954,2022-05-08 14:39:10,54.0,,64.0,54.0,7.19,28.5,51.0,95.0,233.0,28.0,97.5,,2022,5,8,14,3.71,275.0
7.97,3.014,2,50.3895502,-84.4810564,3.014,2022-05-08 14:39:11,54.200000000000045,,66.0,54.200000000000045,6.24,28.5,51.0,95.0,208.0,28.0,97.5,,2022,5,8,14,3.71,275.0
10.9,3.074,2,50.3895187,-84.4810582,3.074,2022-05-08 14:39:12,54.39999999999998,,68.0,54.39999999999998,5.89,27.5,44.0,89.0,267.0,31.5,94.5,20.0,2022,5,8,14,3.71,275.0
14.16,3.152,2,50.3894839,-84.4810542,3.152,2022-05-08 14:39:13,54.799999999999955,,68.0,54.799999999999955,5.91,26.5,44.0,90.5,251.0,31.0,95.0,20.0,2022,5,8,14,3.71,275.0
17.02,2.897,2,50.3894537,-84.4810468,2.897,2022-05-08 14:39:14,55.0,,69.0,55.0,5.52,26.0,45.0,91.5,234.0,30.5,95.0,20.0,2022,5,8,14,3.71,275.0
19.46,2.536,2,50.3894285,-84.4810374,2.536,2022-05-08 14:39:15,55.39999999999998,,69.0,55.39999999999998,5.75,25.0,45.0,93.0,216.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
21.77,2.39,2,50.3894051,-84.4810263,2.39,2022-05-08 14:39:16,55.60000000000002,,69.0,55.60000000000002,6.85,25.0,45.0,93.0,161.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
23.89,2.183,2,50.3893838,-84.4810157,2.183,2022-05-08 14:39:17,56.0,,61.0,56.0,8.2,25.0,45.0,93.0,154.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
25.94,2.084,2,50.3893627,-84.4810071,2.084,2022-05-08 14:39:18,56.39999999999998,,59.0,56.39999999999998,10.01,25.0,44.0,93.0,169.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
28.16,2.189,2,50.3893394,-84.4810005,2.189,2022-05-08 14:39:19,56.799999999999955,,57.0,56.799999999999955,11.85,25.0,43.0,93.0,183.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
30.44,2.24,2,50.3893155,-84.4809932,2.24,2022-05-08 14:39:20,57.0,,57.0,57.0,13.14,25.0,45.0,93.0,183.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
32.62,2.197,2,50.3892927,-84.4809865,2.197,2022-05-08 14:39:21,57.200000000000045,,60.0,57.200000000000045,13.81,25.0,46.0,93.0,168.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
34.79,2.326,2,50.3892699,-84.4809793,2.326,2022-05-08 14:39:22,57.60000000000002,,61.0,57.60000000000002,14.27,25.0,46.0,93.0,181.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
37.2,2.517,2,50.3892446,-84.4809727,2.517,2022-05-08 14:39:23,57.799999999999955,,61.0,57.799999999999955,14.03,25.0,46.0,93.0,209.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
39.92,2.614,2,50.3892156,-84.480968,2.614,2022-05-08 14:39:24,58.0,,60.0,58.0,13.26,25.0,45.0,93.0,237.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
42.59,2.716,2,50.3891871,-84.480964,2.716,2022-05-08 14:39:25,58.39999999999998,,67.0,58.39999999999998,12.59,25.0,45.0,93.0,229.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
45.37,2.844,2,50.3891572,-84.4809628,2.844,2022-05-08 14:39:26,58.60000000000002,,71.0,58.60000000000002,11.72,25.0,45.0,93.0,256.0,30.0,95.5,20.0,2022,5,8,14,3.71,275.0
48.29,2.997,2,50.389126,-84.4809654,2.997,2022-05-08 14:39:27,59.0,,73.0,59.0,11.09,25.5,45.0,89.5,258.0,29.5,95.0,20.0,2022,5,8,14,3.71,275.0
51.33,3.029,2,50.3890936,-84.4809708,3.029,2022-05-08 14:39:28,59.200000000000045,,76.0,59.200000000000045,10.72,25.5,45.0,87.0,256.0,29.5,94.5,20.0,2022,5,8,14,3.71,275.0
54.43,3.016,2,50.3890605,-84.4809767,3.016,2022-05-08 14:39:29,59.39999999999998,,79.0,59.39999999999998,10.2,25.5,45.0,87.0,243.0,29.5,94.5,20.0,2022,5,8,14,3.71,275.0
57.6,3.012,2,50.389027,-84.480984,3.012,2022-05-08 14:39:30,59.60000000000002,,82.0,59.60000000000002,10.25,25.5,45.0,87.0,241.0,29.5,94.5,20.0,2022,5,8,14,3.71,275.0
60.74,3.127,2,50.3889943,-84.4809947,3.127,2022-05-08 14:39:31,60.0,,82.0,60.0,10.52,25.5,45.0,87.0,240.0,29.5,94.5,20.0,2022,5,8,14,3.71,275.0
63.69,3.087,2,50.3889639,-84.4810073,3.087,2022-05-08 14:39:32,60.200000000000045,,82.0,60.200000000000045,10.26,28.0,45.0,92.5,267.0,29.0,92.5,20.0,2022,5,8,14,3.71,275.0
66.88,3.121,2,50.3889314,-84.4810215,3.121,2022-05-08 14:39:33,60.60000000000002,,84.0,60.60000000000002,9.99,25.5,47.0,86.0,241.0,30.0,93.5,20.0,2022,5,8,14,3.71,275.0
70.11,3.062,2,50.3888996,-84.4810401,3.062,2022-05-08 14:39:34,60.799999999999955,,85.0,60.799999999999955,9.8,23.0,49.0,80.5,245.0,29.0,91.5,20.0,2022,5,8,14,3.71,275.0
73.19,2.959,2,50.3888696,-84.4810588,2.959,2022-05-08 14:39:35,61.200000000000045,,85.0,61.200000000000045,9.25,24.0,48.0,81.5,248.0,27.0,88.5,20.0,2022,5,8,14,3.71,275.0
76.07,2.769,2,50.3888428,-84.4810792,2.769,2022-05-08 14:39:36,61.39999999999998,,86.0,61.39999999999998,8.71,24.5,46.0,82.0,221.0,26.0,90.5,20.0,2022,5,8,14,3.71,275.0
78.73,2.734,2,50.3888185,-84.4810996,2.734,2022-05-08 14:39:37,61.799999999999955,,85.0,61.799999999999955,8.72,25.0,45.0,84.5,216.0,27.0,89.0,20.0,2022,5,8,14,3.71,275.0
81.55,2.947,2,50.3887938,-84.481123,2.947,2022-05-08 14:39:38,62.0,,82.0,62.0,8.79,25.5,45.0,86.0,236.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
84.59,2.776,2,50.3887675,-84.4811493,2.776,2022-05-08 14:39:39,62.200000000000045,,80.0,62.200000000000045,8.89,25.5,45.0,86.0,231.0,27.5,88.5,20.0,2022,5,8,14,3.71,275.0
87.34,2.617,2,50.3887444,-84.4811738,2.617,2022-05-08 14:39:40,62.60000000000002,,80.0,62.60000000000002,8.94,26.0,45.0,87.5,224.0,27.5,90.0,20.0,2022,5,8,14,3.71,275.0
90.03,2.663,2,50.3887224,-84.481199,2.663,2022-05-08 14:39:41,63.0,,80.0,63.0,9.01,24.0,53.0,86.0,219.0,28.5,89.0,20.0,2022,5,8,14,3.71,275.0
92.59,2.66,2,50.3887017,-84.4812235,2.66,2022-05-08 14:39:42,63.200000000000045,,78.0,63.200000000000045,9.94,25.5,51.0,86.0,221.0,28.5,90.5,20.0,2022,5,8,14,3.71,275.0
95.34,2.554,2,50.3886802,-84.4812506,2.554,2022-05-08 14:39:43,63.60000000000002,,76.0,63.60000000000002,11.13,26.5,49.0,87.0,225.0,28.5,91.5,20.0,2022,5,8,14,3.71,275.0
98.05,2.54,2,50.3886597,-84.4812785,2.54,2022-05-08 14:39:44,63.799999999999955,,75.0,63.799999999999955,11.64,26.5,48.0,90.5,198.0,28.5,91.5,20.0,2022,5,8,14,3.71,275.0
100.63,2.525,2,50.3886412,-84.4813064,2.525,2022-05-08 14:39:45,64.20000000000005,,74.0,64.20000000000005,11.84,28.0,52.0,93.5,211.0,28.0,93.5,20.0,2022,5,8,14,3.71,275.0
103.31,2.614,2,50.3886235,-84.4813368,2.614,2022-05-08 14:39:46,64.39999999999998,,73.0,64.39999999999998,11.91,25.0,49.0,88.5,215.0,28.0,94.5,20.0,2022,5,8,14,3.71,275.0
106.11,2.642,2,50.3886058,-84.4813695,2.642,2022-05-08 14:39:47,64.60000000000002,,73.0,64.60000000000002,12.08,21.5,48.0,82.5,232.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
108.74,2.471,2,50.3885881,-84.481399,2.471,2022-05-08 14:39:48,65.0,,73.0,65.0,11.51,21.5,51.0,82.5,226.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
111.25,2.33,2,50.3885699,-84.4814259,2.33,2022-05-08 14:39:49,65.39999999999998,,73.0,65.39999999999998,10.53,21.5,50.0,82.5,229.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
113.71,2.493,2,50.3885533,-84.4814533,2.493,2022-05-08 14:39:50,65.60000000000002,,73.0,65.60000000000002,10.36,21.5,50.0,82.5,211.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
116.22,2.356,2,50.388536,-84.4814811,2.356,2022-05-08 14:39:51,66.0,,72.0,66.0,10.66,21.5,50.0,82.5,219.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
118.6,2.26,2,50.3885195,-84.4815075,2.26,2022-05-08 14:39:52,66.39999999999998,,71.0,66.39999999999998,11.14,21.5,49.0,82.5,199.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
121.03,2.333,2,50.3885021,-84.4815336,2.333,2022-05-08 14:39:53,66.79999999999995,,71.0,66.79999999999995,11.65,21.5,48.0,82.5,176.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
123.32,2.162,2,50.3884869,-84.4815596,2.162,2022-05-08 14:39:54,67.0,,71.0,67.0,12.13,21.5,48.0,82.5,161.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
125.7,2.37,2,50.3884729,-84.4815884,2.37,2022-05-08 14:39:55,67.20000000000005,,70.0,67.20000000000005,12.93,21.5,48.0,82.5,130.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
128.19,2.342,2,50.3884577,-84.4816179,2.342,2022-05-08 14:39:56,67.39999999999998,,71.0,67.39999999999998,13.43,21.5,48.0,82.5,112.0,28.5,96.0,20.0,2022,5,8,14,3.71,275.0
130.63,2.23,2,50.3884434,-84.4816474,2.23,2022-05-08 14:39:57,67.39999999999998,,71.0,67.39999999999998,12.73,20.5,50.0,74.5,90.0,26.5,86.5,20.0,2022,5,8,14,3.71,275.0
133.23,2.369,2,50.3884294,-84.48168,2.369,2022-05-08 14:39:58,67.60000000000002,,71.0,67.60000000000002,11.26,19.0,53.0,62.5,65.0,23.0,71.5,20.0,2022,5,8,14,3.71,275.0
136.28,2.874,2,50.3884127,-84.481718,2.874,2022-05-08 14:39:59,67.60000000000002,,68.0,67.60000000000002,9.39,19.0,,62.5,57.0,23.0,71.0,20.0,2022,5,8,14,3.71,275.0
139.33,3.022,2,50.3883949,-84.4817548,3.022,2022-05-08 14:40:00,67.79999999999995,,68.0,67.79999999999995,7.42,18.0,,60.0,48.0,21.5,68.0,20.0,2022,5,8,14,3.71,275.0
142.24,2.935,2,50.3883756,-84.4817879,2.935,2022-05-08 14:40:01,67.79999999999995,,68.0,67.79999999999995,5.64,17.5,,57.5,39.0,20.5,64.5,20.0,2022,5,8,14,3.71,275.0
144.94,2.778,2,50.388357,-84.4818178,2.778,2022-05-08 14:40:02,67.79999999999995,,68.0,67.79999999999995,4.26,17.0,,55.0,29.0,19.5,61.0,20.0,2022,5,8,14,3.71,275.0
147.94,2.945,2,50.3883376,-84.4818524,2.945,2022-05-08 14:40:03,67.79999999999995,,68.0,67.79999999999995,3.35,16.0,,52.5,20.0,18.0,57.5,20.0,2022,5,8,14,3.71,275.0
150.94,2.986,2,50.3883194,-84.4818881,2.986,2022-05-08 14:40:04,67.79999999999995,,68.0,67.79999999999995,1.71,15.5,,50.5,11.0,17.0,54.5,20.0,2022,5,8,14,3.71,275.0
153.99,3.053,2,50.3882988,-84.4819224,3.053,2022-05-08 14:40:05,67.60000000000002,,68.0,67.60000000000002,0.26,14.5,,48.0,1.0,15.5,51.0,20.0,2022,5,8,14,3.71,275.0
157.13,3.11,2,50.3882767,-84.4819566,3.11,2022-05-08 14:40:06,67.60000000000002,,0.0,67.60000000000002,0.0,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
160.32,3.164,2,50.3882547,-84.481992,3.164,2022-05-08 14:40:07,67.39999999999998,,0.0,67.39999999999998,0.0,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
163.68,3.308,2,50.3882328,-84.4820306,3.308,2022-05-08 14:40:08,67.20000000000005,,0.0,67.20000000000005,-1.02,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
167.31,3.557,2,50.3882097,-84.4820729,3.557,2022-05-08 14:40:09,67.0,,0.0,67.0,-2.79,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
171.23,3.831,2,50.388183,-84.4821167,3.831,2022-05-08 14:40:10,66.79999999999995,,0.0,66.79999999999995,-4.11,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
175.15,3.897,2,50.3881551,-84.4821591,3.897,2022-05-08 14:40:11,66.60000000000002,,0.0,66.60000000000002,-5.05,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
179.09,3.93,2,50.3881261,-84.4822006,3.93,2022-05-08 14:40:12,66.39999999999998,,0.0,66.39999999999998,-5.3,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
183.07,3.945,2,50.388096,-84.4822413,3.945,2022-05-08 14:40:13,66.20000000000005,,0.0,66.20000000000005,-5.2,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
186.83,3.817,2,50.3880668,-84.4822789,3.817,2022-05-08 14:40:14,65.79999999999995,,0.0,65.79999999999995,-5.3,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
190.71,3.882,2,50.3880353,-84.4823157,3.882,2022-05-08 14:40:15,65.60000000000002,,0.0,65.60000000000002,-5.43,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
194.45,3.774,2,50.3880046,-84.4823504,3.774,2022-05-08 14:40:16,65.39999999999998,,0.0,65.39999999999998,-5.6,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
198.37,3.885,2,50.3879723,-84.4823867,3.885,2022-05-08 14:40:17,65.0,,0.0,65.0,-5.86,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
202.53,4.085,2,50.3879369,-84.4824233,4.085,2022-05-08 14:40:18,64.60000000000002,,0.0,64.60000000000002,-6.77,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
207.39,4.685,2,50.3878945,-84.4824644,4.685,2022-05-08 14:40:19,64.20000000000005,,0.0,64.20000000000005,-7.84,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
213.01,5.496,2,50.3878449,-84.4825106,5.496,2022-05-08 14:40:20,63.799999999999955,,0.0,63.799999999999955,-8.69,14.5,,47.5,0.0,15.5,50.5,20.0,2022,5,8,14,3.71,275.0
219.01,5.979,2,50.3877904,-84.482557,5.979,2022-05-08 14:40:21,63.39999999999998,,32.0,63.39999999999998,-9.45,4.5,100.0,57.5,3.0,4.5,15.5,20.0,2022,5,8,14,3.71,275.0
224.71,6.09,2,50.3877381,-84.4825998,6.09,2022-05-08 14:40:22,63.0,,58.0,63.0,-9.77,0.0,47.0,69.5,26.0,0.0,6.0,20.0,2022,5,8,14,3.71,275.0
231.45,6.88,2,50.3876766,-84.4826511,6.88,2022-05-08 14:40:23,62.39999999999998,,74.0,62.39999999999998,-9.67,3.5,0.0,81.0,72.0,0.0,16.0,20.0,2022,5,8,14,3.71,275.0
239.13,7.734,2,50.3876044,-84.4827048,7.734,2022-05-08 14:40:24,61.799999999999955,,73.0,61.799999999999955,-8.69,27.0,2.0,91.5,185.0,0.0,26.0,20.0,2022,5,8,14,3.71,275.0
247.11,8.134,2,50.387527,-84.4827541,8.134,2022-05-08 14:40:25,61.0,,71.0,61.0,-7.49,27.0,16.0,91.5,229.0,0.0,36.0,20.0,2022,5,8,14,3.71,275.0
256.36,8.531,2,50.3874339,-84.4828002,8.531,2022-05-08 14:40:26,60.200000000000045,,69.0,60.200000000000045,-7.53,27.0,29.0,91.5,273.0,0.0,46.0,20.0,2022,5,8,14,3.71,275.0
267.64,10.606,2,50.3873155,-84.4828335,10.606,2022-05-08 14:40:27,59.200000000000045,,72.0,59.200000000000045,-8.32,27.0,38.0,91.5,280.0,0.0,55.5,20.0,2022,5,8,14,3.71,275.0
279.98,12.166,3,50.3871847,-84.4828613,12.166,2022-05-08 14:40:28,58.200000000000045,,81.0,58.200000000000045,-9.05,26.5,39.0,91.0,237.0,3.5,65.5,20.0,2022,5,8,14,3.71,275.0
293.54,12.374,3,50.3870403,-84.4828877,12.374,2022-05-08 14:40:29,57.39999999999998,,85.0,57.39999999999998,-9.99,26.0,41.0,89.5,212.0,13.0,75.5,20.0,2022,5,8,14,3.71,275.0
307.58,12.343,4,50.38689,-84.4828997,12.343,2022-05-08 14:40:30,56.799999999999955,,90.0,56.799999999999955,-10.12,25.5,42.0,88.5,187.0,22.5,85.5,20.0,2022,5,8,14,3.71,275.0
321.91,12.223,4,50.3867362,-84.4829084,12.223,2022-05-08 14:40:31,56.39999999999998,,92.0,56.39999999999998,-8.81,25.0,43.0,88.0,142.0,26.0,89.0,20.0,2022,5,8,14,3.71,275.0
334.2,12.096,4,50.3866049,-84.482898,12.096,2022-05-08 14:40:32,55.39999999999998,,90.0,55.39999999999998,-7.49,24.5,44.0,87.0,110.0,25.5,87.5,20.0,2022,5,8,14,3.71,275.0
347.15,12.073,3,50.3864686,-84.4828622,12.073,2022-05-08 14:40:33,54.799999999999955,,86.0,54.799999999999955,-6.5,24.0,45.0,85.5,92.0,24.5,84.5,20.0,2022,5,8,14,3.71,275.0
359.4,11.826,3,50.3863425,-84.4828122,11.826,2022-05-08 14:40:34,54.39999999999998,,82.0,54.39999999999998,-5.51,24.0,47.0,83.5,74.0,23.5,82.0,20.0,2022,5,8,14,3.71,275.0
370.86,11.415,3,50.3862283,-84.4827507,11.415,2022-05-08 14:40:35,54.0,,77.0,54.0,-4.83,23.5,48.0,82.0,57.0,22.5,79.0,20.0,2022,5,8,14,3.71,275.0
382.11,10.922,3,50.3861192,-84.4826806,10.922,2022-05-08 14:40:36,53.39999999999998,,73.0,53.39999999999998,-4.33,23.0,49.0,80.5,39.0,21.5,76.5,20.0,2022,5,8,14,3.71,275.0
392.55,10.214,3,50.3860214,-84.4826072,10.214,2022-05-08 14:40:37,53.0,,69.0,53.0,-3.86,22.5,51.0,79.0,21.0,21.0,74.0,20.0,2022,5,8,14,3.71,275.0
402.68,9.891,3,50.3859283,-84.4825313,9.891,2022-05-08 14:40:38,52.60000000000002,,50.0,52.60000000000002,-3.56,22.0,52.0,77.5,27.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
412.4,9.374,3,50.3858401,-84.4824564,9.374,2022-05-08 14:40:39,52.0,,53.0,52.0,-3.38,22.0,52.0,77.5,145.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
421.72,9.012,3,50.3857566,-84.482382,9.012,2022-05-08 14:40:40,51.799999999999955,,74.0,51.799999999999955,-3.55,22.0,48.0,77.5,173.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
431.19,9.193,3,50.38567,-84.4823103,9.193,2022-05-08 14:40:41,51.60000000000002,,73.0,51.60000000000002,-4.03,22.0,49.0,77.5,172.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
440.52,9.21,3,50.3855845,-84.4822398,9.21,2022-05-08 14:40:42,51.39999999999998,,72.0,51.39999999999998,-4.04,22.0,54.0,77.5,179.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
449.6,8.738,3,50.385502,-84.48217,8.738,2022-05-08 14:40:43,51.0,,69.0,51.0,-3.66,22.0,54.0,77.5,181.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
457.79,8.469,3,50.3854282,-84.4821054,8.469,2022-05-08 14:40:44,50.799999999999955,,67.0,50.799999999999955,-3.46,22.0,54.0,77.5,173.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
465.73,8.018,3,50.3853566,-84.4820432,8.018,2022-05-08 14:40:45,50.60000000000002,,66.0,50.60000000000002,-3.16,22.0,52.0,77.5,171.0,20.0,71.5,20.0,2022,5,8,14,3.71,275.0
473.27,7.727,2,50.3852897,-84.481982,7.727,2022-05-08 14:40:46,50.799999999999955,,64.0,50.799999999999955,-2.47,22.0,49.0,76.0,166.0,23.0,79.0,20.0,2022,5,8,14,3.71,275.0
480.65,7.427,2,50.3852256,-84.4819191,7.427,2022-05-08 14:40:47,51.200000000000045,,63.0,51.200000000000045,-1.18,21.5,46.0,73.0,149.0,27.5,90.5,20.0,2022,5,8,14,3.71,275.0
487.77,7.277,2,50.3851652,-84.4818561,7.277,2022-05-08 14:40:48,51.60000000000002,,62.0,51.60000000000002,-0.18,21.0,46.0,72.5,105.0,27.5,90.5,20.0,2022,5,8,14,3.71,275.0
494.99,7.271,2,50.385105,-84.4817904,7.271,2022-05-08 14:40:49,51.799999999999955,,61.0,51.799999999999955,0.85,20.0,46.0,71.5,60.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
501.81,6.625,2,50.3850493,-84.4817262,6.625,2022-05-08 14:40:50,52.200000000000045,,61.0,52.200000000000045,2.4,19.5,46.0,71.0,16.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
508.11,5.396,2,50.3849968,-84.481669,5.396,2022-05-08 14:40:51,52.39999999999998,,0.0,52.39999999999998,3.66,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
512.94,4.57,2,50.3849549,-84.4816278,4.57,2022-05-08 14:40:52,52.39999999999998,,0.0,52.39999999999998,3.68,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
517.26,3.757,2,50.3849169,-84.4815918,3.757,2022-05-08 14:40:53,52.39999999999998,,0.0,52.39999999999998,2.98,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
521.02,3.213,2,50.3848834,-84.4815617,3.213,2022-05-08 14:40:54,52.200000000000045,,0.0,52.200000000000045,2.55,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
524.02,2.57,2,50.3848557,-84.4815395,2.57,2022-05-08 14:40:55,52.200000000000045,,0.0,52.200000000000045,1.97,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
526.57,2.268,2,50.3848327,-84.4815196,2.268,2022-05-08 14:40:56,52.0,,0.0,52.0,0.36,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
529.14,2.244,2,50.3848094,-84.4814997,2.244,2022-05-08 14:40:57,52.0,,0.0,52.0,-1.45,19.5,47.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
531.85,2.741,2,50.3847856,-84.4814771,2.741,2022-05-08 14:40:58,52.0,,0.0,52.0,-2.08,19.5,48.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
535.05,3.2,2,50.3847576,-84.4814504,3.2,2022-05-08 14:40:59,51.799999999999955,,0.0,51.799999999999955,-2.1,19.5,48.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
539.01,3.576,2,50.3847237,-84.4814158,3.576,2022-05-08 14:41:00,51.799999999999955,,0.0,51.799999999999955,-2.04,19.5,48.0,70.5,0.0,28.0,90.0,20.0,2022,5,8,14,3.71,275.0
543.14,3.905,2,50.3846865,-84.4813835,3.905,2022-05-08 14:41:01,51.799999999999955,,2.0,51.799999999999955,-2.06,20.0,48.0,71.0,0.0,26.5,85.5,20.0,2022,5,8,14,3.71,275.0
547.35,4.116,2,50.3846489,-84.4813497,4.116,2022-05-08 14:41:02,51.799999999999955,,11.0,51.799999999999955,-1.24,21.5,50.0,73.5,37.0,18.0,60.5,20.0,2022,5,8,14,3.71,275.0
551.66,4.166,2,50.384612,-84.4813121,4.166,2022-05-08 14:41:03,51.799999999999955,,20.0,51.799999999999955,-0.21,23.0,52.0,75.5,40.0,9.0,35.0,20.0,2022,5,8,14,3.71,275.0
555.46,3.568,2,50.3845805,-84.4812772,3.568,2022-05-08 14:41:04,51.60000000000002,,34.0,51.60000000000002,0.0,24.0,53.0,77.0,28.0,4.0,20.5,20.0,2022,5,8,14,3.71,275.0
558.91,3.438,2,50.3845522,-84.481245,3.438,2022-05-08 14:41:05,51.60000000000002,,43.0,51.60000000000002,0.0,22.0,52.0,71.0,9.0,5.0,23.5,20.0,2022,5,8,14,3.71,275.0
562.1,3.285,2,50.3845257,-84.4812158,3.285,2022-05-08 14:41:06,51.60000000000002,,40.0,51.60000000000002,-0.57,17.0,48.0,56.0,9.0,7.5,31.0,20.0,2022,5,8,14,3.71,275.0
565.58,3.429,2,50.384497,-84.4811837,3.429,2022-05-08 14:41:07,51.60000000000002,,36.0,51.60000000000002,-1.29,12.0,45.0,41.5,10.0,10.5,38.0,20.0,2022,5,8,14,3.71,275.0
569.45,3.758,2,50.3844661,-84.4811462,3.758,2022-05-08 14:41:08,51.60000000000002,,32.0,51.60000000000002,-0.86,7.5,42.0,27.0,10.0,13.0,45.5,20.0,2022,5,8,14,3.71,275.0
573.87,4.255,2,50.3844341,-84.4810992,4.255,2022-05-08 14:41:09,51.60000000000002,,26.0,51.60000000000002,-0.15,4.5,40.0,18.5,18.0,14.5,49.5,20.0,2022,5,8,14,3.71,275.0
578.43,4.509,2,50.3843996,-84.4810524,4.509,2022-05-08 14:41:10,51.39999999999998,,18.0,51.39999999999998,0.0,4.5,40.0,18.5,36.0,14.5,49.5,20.0,2022,5,8,14,3.71,275.0
583.29,4.759,2,50.3843599,-84.4810069,4.759,2022-05-08 14:41:11,51.39999999999998,,16.0,51.39999999999998,0.0,4.5,39.0,19.0,50.0,15.5,53.5,20.0,2022,5,8,14,3.71,275.0
588.16,4.831,2,50.3843179,-84.4809651,4.831,2022-05-08 14:41:12,51.39999999999998,,23.0,51.39999999999998,0.0,5.0,36.0,20.0,60.0,18.5,63.5,20.0,2022,5,8,14,3.71,275.0
593.29,5.036,2,50.3842715,-84.4809249,5.036,2022-05-08 14:41:13,51.39999999999998,,30.0,51.39999999999998,0.0,5.5,34.0,21.0,69.0,21.5,73.0,20.0,2022,5,8,14,3.71,275.0
598.76,5.441,2,50.3842232,-84.4808802,5.441,2022-05-08 14:41:14,51.39999999999998,,38.0,51.39999999999998,0.0,6.0,31.0,21.5,79.0,24.0,82.5,20.0,2022,5,8,14,3.71,275.0
604.46,5.869,2,50.3841738,-84.4808315,5.869,2022-05-08 14:41:15,51.200000000000045,,41.0,51.200000000000045,0.0,6.5,29.0,22.5,101.0,26.5,90.5,20.0,2022,5,8,14,3.71,275.0
