timestamp,altitude,cadence,calories,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,power,speed,ascent,battery_soc,descent,grade,left_right_balance,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
2023-05-17 14:00:28,-16.0,45.0,64.0,2454.21,-16.0,4.188,3.0,148.0,50.5282737,-84.7813021,36.0,4.188,12.0,,13.0,-0.35,90.0,15.0,20.0,83.5,1.0,3.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:29,-16.0,57.0,64.0,2458.96,-16.0,5.132,3.0,148.0,50.5283221,-84.781293,89.0,5.132,12.0,,13.0,0.0,79.0,15.0,22.0,87.5,0.0,34.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:30,-16.0,74.0,64.0,2464.29,-16.0,5.157,4.0,148.0,50.5283805,-84.781284,99.0,5.157,12.0,,13.0,0.0,68.0,15.0,26.5,94.5,3.5,98.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:31,-16.0,81.0,65.0,2469.21,-16.0,4.92,4.0,148.0,50.5284312,-84.7812749,339.0,4.92,12.0,,13.0,0.0,58.0,15.0,30.5,99.0,23.0,85.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:32,-16.19999999999999,85.0,65.0,2474.47,-16.19999999999999,4.646,4.0,148.0,50.5284895,-84.7812572,377.0,4.646,12.0,,13.0,0.44,57.0,15.0,31.0,99.5,28.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:33,-16.19999999999999,87.0,65.0,2479.5,-16.19999999999999,5.081,3.0,148.0,50.5285186,-84.7811956,382.0,5.081,12.0,,13.0,0.5,55.0,15.0,30.0,98.5,27.5,95.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:34,-16.19999999999999,89.0,66.0,2484.82,-16.19999999999999,5.654,3.0,148.0,50.5285716,-84.7811925,366.0,5.654,12.0,,13.0,0.08,56.0,15.0,29.0,97.0,25.5,91.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:35,-16.399999999999977,89.0,66.0,2490.9,-16.399999999999977,6.121,3.0,148.0,50.528631,-84.7811491,335.0,6.121,12.0,,14.0,-0.21,58.0,15.0,27.5,95.5,23.5,87.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:36,-16.600000000000023,88.0,66.0,2497.13,-16.600000000000023,6.134,3.0,148.0,50.5286945,-84.7811297,279.0,6.134,12.0,,14.0,-0.67,58.0,15.0,26.0,94.0,21.5,84.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:37,-16.600000000000023,86.0,67.0,2503.22,-16.600000000000023,5.972,3.0,148.0,50.5287558,-84.7811038,273.0,5.972,12.0,,14.0,-1.1,60.0,15.0,28.0,93.5,21.5,83.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:38,-16.80000000000001,85.0,67.0,2508.26,-16.80000000000001,4.678,3.0,148.0,50.528803,-84.7810681,273.0,4.678,12.0,,14.0,-1.52,59.0,15.0,28.5,93.5,22.0,86.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:39,-17.0,84.0,67.0,2513.44,-17.0,4.665,3.0,148.0,50.5288503,-84.7810215,279.0,4.665,12.0,,14.0,-1.81,58.0,15.0,28.5,94.0,22.5,90.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:40,-17.0,84.0,67.0,2525.63,-17.0,9.178,3.0,148.0,50.5289821,-84.7810283,288.0,9.178,12.0,,14.0,-1.89,58.0,15.0,28.5,95.0,23.5,93.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:41,-17.0,84.0,68.0,2535.75,-17.0,9.613,3.0,148.0,50.5290883,-84.7810287,285.0,9.613,12.0,,14.0,-1.79,58.0,15.0,28.5,96.5,25.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:42,-17.0,84.0,68.0,2545.12,-17.0,9.226,3.0,149.0,50.5291892,-84.7810374,288.0,9.226,12.0,,14.0,-1.63,58.0,15.0,27.5,94.5,25.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:43,-17.0,84.0,68.0,2551.44,-17.0,7.529,3.0,149.0,50.5292574,-84.7810123,284.0,7.529,12.0,,14.0,-1.41,58.0,15.0,27.5,95.0,25.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:44,-17.0,84.0,69.0,2559.11,-17.0,5.863,3.0,149.0,50.5293373,-84.7810194,277.0,5.863,12.0,,14.0,-0.24,58.0,15.0,28.5,95.0,25.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:45,-17.0,83.0,69.0,2563.72,-17.0,4.604,3.0,149.0,50.5293435,-84.7809596,263.0,4.604,12.0,,14.0,0.0,58.0,15.0,28.0,90.0,25.0,92.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:46,-16.80000000000001,82.0,69.0,2569.13,-16.80000000000001,5.346,3.0,149.0,50.5293915,-84.7809211,239.0,5.346,12.0,,14.0,0.0,57.0,15.0,27.5,90.5,21.5,88.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:47,-16.600000000000023,75.0,69.0,2574.08,-16.600000000000023,5.105,3.0,149.0,50.5294367,-84.7808851,216.0,5.105,12.0,,14.0,0.0,54.0,15.0,25.0,85.0,21.5,85.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:48,-16.600000000000023,59.0,69.0,2577.72,-16.600000000000023,4.011,3.0,149.0,50.5294737,-84.7808573,203.0,4.011,12.0,,14.0,0.0,53.0,15.0,24.5,82.5,22.0,83.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:49,-16.399999999999977,44.0,69.0,2581.43,-16.399999999999977,3.798,3.0,149.0,50.5295096,-84.7808304,190.0,3.798,12.0,,14.0,0.0,52.0,15.0,27.5,87.5,22.0,84.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:50,-16.600000000000023,29.0,69.0,2586.38,-16.600000000000023,4.629,3.0,149.0,50.5295546,-84.7807945,177.0,4.629,13.0,,14.0,0.97,52.0,15.0,31.0,93.0,22.0,85.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:51,-16.399999999999977,44.0,70.0,2590.65,-16.399999999999977,4.37,3.0,149.0,50.5295919,-84.7807577,125.0,4.37,13.0,,14.0,1.45,52.0,15.0,34.0,98.0,22.0,85.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:52,-16.399999999999977,70.0,70.0,2598.3,-16.399999999999977,6.811,3.0,149.0,50.5296586,-84.7806954,158.0,6.811,13.0,,14.0,1.57,51.0,15.0,34.5,100.0,22.0,85.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:53,-16.19999999999999,89.0,70.0,2601.49,-16.19999999999999,4.161,3.0,149.0,50.5296751,-84.7806579,227.0,4.161,13.0,,15.0,1.52,52.0,15.0,32.0,98.5,25.5,91.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:54,-16.19999999999999,93.0,71.0,2604.69,-16.19999999999999,3.428,3.0,149.0,50.5296802,-84.7806128,372.0,3.428,13.0,,15.0,1.39,53.0,15.0,27.5,96.0,31.0,99.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:55,-16.399999999999977,89.0,71.0,2609.4,-16.399999999999977,4.353,3.0,149.0,50.5296934,-84.7805412,342.0,4.353,13.0,,15.0,1.15,54.0,15.0,28.0,96.0,26.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:56,-16.19999999999999,90.0,71.0,2614.76,-16.19999999999999,5.096,3.0,149.0,50.5297327,-84.7804858,305.0,5.096,13.0,,15.0,0.82,56.0,15.0,27.5,93.0,24.5,95.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:57,-16.19999999999999,91.0,71.0,2619.88,-16.19999999999999,5.17,3.0,149.0,50.5297608,-84.7804225,290.0,5.17,13.0,,15.0,0.14,55.0,15.0,27.0,92.5,23.5,88.5,2023,5,17,14,1.91,317.0
2023-05-17 14:00:58,-16.19999999999999,92.0,72.0,2627.3,-16.19999999999999,6.813,3.0,149.0,50.5298184,-84.7803499,288.0,6.813,13.0,,15.0,0.0,54.0,15.0,26.0,93.5,22.0,79.0,2023,5,17,14,1.91,317.0
2023-05-17 14:00:59,-16.19999999999999,92.0,72.0,2636.51,-16.19999999999999,8.597,3.0,149.0,50.5298907,-84.780251,285.0,8.597,13.0,,15.0,0.0,53.0,15.0,26.0,94.5,21.5,75.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:00,-16.0,90.0,72.0,2645.06,-16.0,8.647,3.0,150.0,50.5299696,-84.7801958,294.0,8.647,13.0,,15.0,0.0,52.0,15.0,28.5,94.5,27.0,94.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:01,-15.800000000000011,87.0,73.0,2653.12,-15.800000000000011,8.156,3.0,150.0,50.5300443,-84.7801403,294.0,8.156,13.0,,15.0,0.68,50.0,15.0,30.5,97.0,24.5,91.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:02,-15.600000000000023,86.0,73.0,2659.55,-15.600000000000023,6.8,3.0,150.0,50.5301011,-84.7800847,287.0,6.8,13.0,,15.0,0.99,49.0,15.0,31.5,98.5,24.5,92.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:03,-15.199999999999989,86.0,73.0,2668.55,-15.199999999999989,8.491,3.0,150.0,50.5301899,-84.7800304,278.0,8.491,13.0,88.0,15.0,1.3,51.0,15.0,32.5,99.0,25.5,94.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:04,-15.0,87.0,73.0,2677.5,-15.0,8.795,3.0,150.0,50.5302688,-84.7799578,279.0,8.795,14.0,,15.0,1.64,54.0,15.0,32.5,99.5,28.0,96.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:05,-14.800000000000011,87.0,74.0,2685.84,-14.800000000000011,8.508,3.0,151.0,50.5303526,-84.7799123,249.0,8.508,14.0,,15.0,1.92,56.0,15.0,29.0,99.0,33.5,98.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:06,-14.399999999999977,82.0,74.0,2694.11,-14.399999999999977,8.303,3.0,152.0,50.5304278,-84.7798485,227.0,8.303,14.0,,15.0,2.11,54.0,15.0,19.5,65.5,23.5,78.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:07,-14.199999999999989,62.0,74.0,2701.57,-14.199999999999989,7.678,3.0,152.0,50.5304913,-84.7797856,209.0,7.678,14.0,,15.0,2.29,51.0,15.0,13.5,59.5,19.5,69.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:08,-14.0,41.0,74.0,2708.06,-14.0,6.762,3.0,152.0,50.5305511,-84.77973,190.0,6.762,15.0,,15.0,2.41,48.0,15.0,9.0,65.0,18.0,65.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:09,-13.800000000000011,21.0,74.0,2714.23,-13.800000000000011,6.367,3.0,152.0,50.5306099,-84.7796929,172.0,6.367,15.0,,15.0,2.43,29.0,15.0,4.5,70.0,16.0,60.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:10,-13.600000000000023,63.0,74.0,2720.05,-13.600000000000023,5.951,3.0,153.0,50.5306645,-84.7796567,163.0,5.951,15.0,,15.0,2.43,7.0,15.0,0.0,75.0,14.5,55.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:11,-13.399999999999977,77.0,75.0,2726.5,-13.399999999999977,6.222,3.0,153.0,50.53072,-84.7796024,236.0,6.222,15.0,,15.0,2.47,41.0,15.0,16.0,80.0,23.5,88.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:12,-13.199999999999989,79.0,75.0,2738.32,-13.199999999999989,10.703,3.0,153.0,50.5308236,-84.7794987,267.0,10.703,16.0,,15.0,2.58,50.0,15.0,21.0,81.0,26.5,97.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:13,-13.199999999999989,84.0,75.0,2745.77,-13.199999999999989,8.187,3.0,153.0,50.5308995,-84.7794651,272.0,8.187,16.0,,15.0,2.73,52.0,15.0,21.0,80.0,26.5,95.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:14,-13.199999999999989,88.0,75.0,2751.6,-13.199999999999989,6.343,3.0,153.0,50.5309392,-84.7794028,277.0,6.343,16.0,,15.0,2.62,52.0,15.0,20.5,79.5,26.0,94.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:15,-13.199999999999989,87.0,76.0,2757.78,-13.199999999999989,6.27,3.0,153.0,50.5309964,-84.7793569,259.0,6.27,16.0,,15.0,2.3,55.0,15.0,20.5,78.5,26.0,92.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:16,-13.199999999999989,86.0,76.0,2764.67,-13.199999999999989,6.737,3.0,153.0,50.5310592,-84.7793034,229.0,6.737,16.0,,15.0,1.89,62.0,15.0,20.5,77.5,24.5,87.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:17,-13.199999999999989,86.0,76.0,2773.0,-13.199999999999989,8.076,3.0,153.0,50.5311349,-84.7792409,206.0,8.076,16.0,,15.0,1.46,58.0,15.0,20.5,76.5,22.5,82.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:18,-13.199999999999989,88.0,76.0,2781.27,-13.199999999999989,7.939,3.0,153.0,50.5312067,-84.7791746,184.0,7.939,16.0,,15.0,0.26,58.0,15.0,21.0,75.0,21.0,77.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:19,-13.199999999999989,90.0,76.0,2788.52,-13.199999999999989,7.545,3.0,153.0,50.5312735,-84.7791208,173.0,7.545,16.0,,15.0,0.0,58.0,15.0,21.0,74.0,19.5,72.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:20,-13.199999999999989,92.0,76.0,2796.06,-13.199999999999989,7.598,3.0,152.0,50.5313459,-84.7790662,148.0,7.598,16.0,,15.0,0.0,60.0,15.0,21.0,73.0,17.5,66.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:21,-13.199999999999989,89.0,77.0,2803.73,-13.199999999999989,7.588,3.0,152.0,50.5314145,-84.7790031,142.0,7.588,16.0,,15.0,0.0,70.0,15.0,18.5,68.5,17.0,63.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:22,-13.399999999999977,86.0,77.0,2812.03,-13.399999999999977,8.182,3.0,152.0,50.5314957,-84.7789563,133.0,8.182,16.0,,15.0,0.0,67.0,15.0,16.0,64.5,16.0,60.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:23,-13.399999999999977,85.0,77.0,2819.89,-13.399999999999977,7.883,3.0,152.0,50.5315654,-84.7788932,127.0,7.883,16.0,,15.0,0.0,59.0,15.0,13.5,61.5,15.5,59.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:24,-13.399999999999977,71.0,77.0,2827.17,-13.399999999999977,7.417,3.0,152.0,50.5316339,-84.778838,126.0,7.417,16.0,,15.0,0.0,50.0,15.0,10.5,62.5,15.5,60.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:25,-13.600000000000023,52.0,77.0,2833.98,-13.600000000000023,7.023,3.0,152.0,50.531697,-84.7787925,118.0,7.023,16.0,,15.0,0.0,35.0,15.0,7.5,64.0,15.5,62.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:26,-13.800000000000011,33.0,77.0,2841.56,-13.800000000000011,7.425,3.0,152.0,50.5317737,-84.7787554,109.0,7.425,16.0,,15.0,0.0,21.0,15.0,5.0,65.5,16.0,63.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:27,-14.0,14.0,77.0,2847.6,-14.0,6.476,3.0,153.0,50.5318329,-84.7787281,101.0,6.476,16.0,,15.0,-0.83,7.0,15.0,2.0,66.5,16.0,65.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:28,-14.0,54.0,77.0,2855.24,-14.0,7.091,3.0,153.0,50.5318912,-84.7786456,126.0,7.091,16.0,,15.0,-1.16,18.0,15.0,1.0,68.0,16.5,66.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:29,-13.800000000000011,74.0,78.0,2862.25,-13.800000000000011,6.937,3.0,153.0,50.5319467,-84.7785805,188.0,6.937,16.0,,15.0,-1.24,52.0,14.0,5.0,69.5,17.5,69.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:30,-13.800000000000011,74.0,78.0,2868.81,-13.800000000000011,6.655,3.0,153.0,50.5320055,-84.7785172,208.0,6.655,16.0,,15.0,-0.24,78.0,14.0,9.0,71.0,19.0,72.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:31,-13.800000000000011,79.0,78.0,2876.03,-13.800000000000011,7.086,3.0,153.0,50.5320686,-84.7784629,186.0,7.086,16.0,,15.0,0.0,57.0,14.0,13.0,72.0,20.0,74.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:32,-14.0,80.0,78.0,2884.03,-14.0,8.127,3.0,152.0,50.5321281,-84.7783786,156.0,8.127,16.0,,15.0,0.0,52.0,14.0,17.0,73.5,21.5,77.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:33,-14.0,80.0,78.0,2892.62,-14.0,8.116,3.0,151.0,50.532196,-84.7782905,175.0,8.116,16.0,,15.0,0.0,52.0,14.0,20.0,75.5,22.0,79.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:34,-14.199999999999989,66.0,78.0,2900.67,-14.199999999999989,8.047,3.0,150.0,50.5322418,-84.778191,196.0,8.047,16.0,,15.0,0.0,49.0,14.0,20.0,80.0,19.5,79.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:35,-14.199999999999989,48.0,79.0,2908.32,-14.199999999999989,7.71,3.0,149.0,50.532306,-84.7781255,189.0,7.71,16.0,,15.0,0.0,32.0,14.0,28.5,86.0,22.0,84.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:36,-14.199999999999989,34.0,79.0,2914.53,-14.199999999999989,7.249,3.0,148.0,50.5323583,-84.7780693,173.0,7.249,16.0,,15.0,0.0,15.0,14.0,37.0,92.0,24.5,88.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:37,-14.199999999999989,33.0,79.0,2922.3,-14.199999999999989,7.039,3.0,148.0,50.532424,-84.7779985,167.0,7.039,16.0,,15.0,0.0,38.0,14.0,39.0,93.5,25.5,91.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:38,-14.199999999999989,75.0,79.0,2930.46,-14.199999999999989,7.835,3.0,148.0,50.5324606,-84.7778993,194.0,7.835,16.0,,15.0,0.0,55.0,14.0,34.5,90.5,26.0,93.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:39,-14.0,79.0,79.0,2939.92,-14.0,9.105,3.0,148.0,50.532493,-84.7777614,230.0,9.105,16.0,,15.0,0.0,56.0,14.0,29.5,87.5,26.5,94.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:40,-14.0,82.0,80.0,2948.19,-14.0,8.474,3.0,148.0,50.5325382,-84.7776618,251.0,8.474,16.0,,15.0,0.0,57.0,14.0,29.0,90.5,26.5,92.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:41,-13.800000000000011,84.0,80.0,2955.98,-13.800000000000011,7.967,3.0,148.0,50.5325927,-84.7775797,267.0,7.967,16.0,,15.0,0.0,57.0,14.0,29.0,93.5,26.5,91.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:42,-13.600000000000023,87.0,80.0,2963.36,-13.600000000000023,7.528,3.0,148.0,50.5326521,-84.7775065,302.0,7.528,16.0,,15.0,0.0,56.0,14.0,30.0,96.0,26.0,93.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:43,-13.399999999999977,89.0,81.0,2972.64,-13.399999999999977,8.939,3.0,148.0,50.5326962,-84.7773835,290.0,8.939,16.0,,15.0,0.0,58.0,14.0,31.0,98.5,26.0,95.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:44,-13.199999999999989,89.0,81.0,2981.28,-13.199999999999989,8.595,3.0,148.0,50.5327609,-84.7772976,241.0,8.595,16.0,,15.0,0.0,56.0,14.0,30.0,96.5,23.0,87.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:45,-12.800000000000011,89.0,81.0,2987.45,-12.800000000000011,6.785,3.0,148.0,50.5328111,-84.7772338,191.0,6.785,16.0,,15.0,0.0,54.0,14.0,29.0,93.5,19.0,76.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:46,-12.600000000000023,90.0,81.0,2994.16,-12.600000000000023,6.703,3.0,148.0,50.5328569,-84.7771606,217.0,6.703,16.0,,15.0,0.0,53.0,14.0,27.5,92.0,17.5,72.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:47,-12.399999999999977,91.0,81.0,2999.92,-12.399999999999977,5.973,3.0,148.0,50.5329071,-84.7771057,223.0,5.973,17.0,,15.0,1.59,52.0,14.0,26.5,93.0,23.0,86.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:48,-12.199999999999989,92.0,82.0,3007.36,-12.199999999999989,7.056,3.0,149.0,50.5329667,-84.7770416,226.0,7.056,17.0,,15.0,2.32,51.0,14.0,24.5,81.5,22.5,86.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:49,-12.199999999999989,92.0,82.0,3014.42,-12.199999999999989,7.064,3.0,149.0,50.5330253,-84.7769694,219.0,7.064,17.0,,15.0,2.55,50.0,14.0,23.0,79.5,21.5,83.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:50,-12.199999999999989,90.0,82.0,3021.15,-12.199999999999989,6.865,3.0,149.0,50.5330799,-84.7769058,213.0,6.865,18.0,,15.0,2.63,54.0,14.0,22.0,80.5,20.5,78.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:51,-12.0,89.0,82.0,3028.28,-12.0,7.033,3.0,149.0,50.5331346,-84.7768419,238.0,7.033,18.0,,15.0,2.52,56.0,14.0,22.0,83.0,20.5,76.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:52,-12.0,89.0,83.0,3035.22,-12.0,6.974,3.0,149.0,50.5331892,-84.7767691,245.0,6.974,18.0,,15.0,2.19,55.0,14.0,24.5,90.0,24.0,81.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:53,-12.0,88.0,83.0,3042.39,-12.0,7.111,3.0,149.0,50.5332434,-84.7766968,232.0,7.111,18.0,,15.0,1.77,52.0,14.0,24.5,81.0,22.0,83.5,2023,5,17,14,1.91,317.0
2023-05-17 14:01:54,-12.0,76.0,83.0,3048.96,-12.0,6.854,3.0,149.0,50.5332966,-84.7766347,206.0,6.854,18.0,,15.0,1.33,54.0,14.0,23.5,77.5,20.0,79.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:55,-12.0,52.0,83.0,3055.47,-12.0,6.464,3.0,149.0,50.5333437,-84.7765603,174.0,6.464,18.0,,15.0,0.27,,14.0,22.5,76.0,18.0,73.0,2023,5,17,14,1.91,317.0
2023-05-17 14:01:56,-12.199999999999989,29.0,83.0,3061.72,-12.199999999999989,6.296,3.0,150.0,50.5333895,-84.776496,143.0,6.296,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:01:57,-12.199999999999989,5.0,83.0,3067.58,-12.199999999999989,5.962,3.0,150.0,50.5334396,-84.7764413,111.0,5.962,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:01:58,-12.199999999999989,0.0,83.0,3073.52,-12.199999999999989,5.976,3.0,150.0,50.5334937,-84.7764052,0.0,5.976,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:01:59,-12.199999999999989,0.0,83.0,3078.31,-12.199999999999989,5.066,3.0,150.0,50.5335349,-84.7763597,0.0,5.066,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:00,-12.199999999999989,0.0,83.0,3083.66,-12.199999999999989,5.343,3.0,150.0,50.5335709,-84.7763058,0.0,5.343,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:01,-12.199999999999989,0.0,83.0,3090.81,-12.199999999999989,6.675,3.0,150.0,50.5336387,-84.776251,0.0,6.675,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:02,-12.199999999999989,0.0,83.0,3096.56,-12.199999999999989,5.708,3.0,150.0,50.5336987,-84.7762229,0.0,5.708,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:03,-12.199999999999989,0.0,83.0,3102.21,-12.199999999999989,4.897,3.0,149.0,50.5337563,-84.7761963,0.0,4.897,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:04,-12.399999999999977,0.0,83.0,3102.4,-12.399999999999977,0.035,3.0,149.0,50.5337538,-84.7762045,0.0,0.035,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:05,-12.600000000000023,0.0,83.0,3102.4,-12.600000000000023,0.0,3.0,149.0,50.5337581,-84.7762133,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:06,-12.800000000000011,0.0,83.0,3102.4,-12.800000000000011,0.0,3.0,149.0,50.5337537,-84.7762045,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:07,-12.800000000000011,0.0,83.0,3102.4,-12.800000000000011,0.0,3.0,149.0,50.5337537,-84.7762045,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:08,-12.800000000000011,0.0,83.0,3102.4,-12.800000000000011,0.0,3.0,149.0,50.5337537,-84.7762045,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:09,-13.0,0.0,83.0,3102.4,-13.0,1.802,3.0,149.0,50.5337537,-84.7762045,0.0,1.802,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:10,-13.199999999999989,0.0,83.0,3108.34,-13.199999999999989,2.467,3.0,149.0,50.5337041,-84.7762586,0.0,2.467,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:11,-13.199999999999989,0.0,83.0,3109.82,-13.199999999999989,1.823,3.0,149.0,50.5336946,-84.7762773,0.0,1.823,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:12,-13.199999999999989,0.0,83.0,3110.38,-13.199999999999989,1.533,4.0,149.0,50.5336901,-84.7762773,0.0,1.533,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:13,-13.199999999999989,0.0,83.0,3110.38,-13.199999999999989,0.017,3.0,148.0,50.5337395,-84.7762413,0.0,0.017,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:14,-13.199999999999989,0.0,83.0,3110.38,-13.199999999999989,0.0,3.0,147.0,50.5337582,-84.7762319,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:15,-13.199999999999989,0.0,83.0,3110.38,-13.199999999999989,0.0,3.0,145.0,50.5337628,-84.7762228,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
2023-05-17 14:02:16,-13.0,0.0,83.0,3110.38,-13.0,0.0,3.0,145.0,50.5337628,-84.7762227,0.0,0.0,18.0,,15.0,0.0,,14.0,,,,,2023,5,17,14,1.91,317.0
