altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
39.799999999999955,20.0,0.0,39.799999999999955,6.883,2,-3.21,50.3906263,-84.4792905,6.883,2022-06-01 23:18:35,,,,,,,,,,2022,6,1,23,1.68,17.0
39.799999999999955,,4.46,39.799999999999955,6.953,2,-3.02,50.3906563,-84.4792404,6.953,2022-06-01 23:18:36,85.0,21.5,44.0,68.0,213.0,16.5,53.5,,,2022,6,1,23,1.68,17.0
39.60000000000002,,10.03,39.60000000000002,7.074,2,-2.82,50.3906928,-84.4791766,7.074,2022-06-01 23:18:37,90.0,21.5,44.0,68.0,205.0,16.5,53.5,,,2022,6,1,23,1.68,17.0
39.60000000000002,,17.46,39.60000000000002,7.309,2,-2.62,50.3907398,-84.4790898,7.309,2022-06-01 23:18:38,92.0,21.5,49.0,68.0,179.0,16.5,53.5,17.0,,2022,6,1,23,1.68,17.0
39.60000000000002,,25.26,39.60000000000002,7.486,2,-2.04,50.3907886,-84.4789981,7.486,2022-06-01 23:18:39,93.0,20.5,51.0,67.5,160.0,17.0,55.0,17.0,,2022,6,1,23,1.68,17.0
39.60000000000002,,33.17,39.60000000000002,7.665,2,-1.3,50.3908386,-84.4789058,7.665,2022-06-01 23:18:40,92.0,19.0,52.0,66.0,149.0,17.5,58.0,17.0,,2022,6,1,23,1.68,17.0
39.200000000000045,,41.23,39.200000000000045,8.054,2,-0.99,50.3908894,-84.4788115,8.054,2022-06-01 23:18:41,92.0,17.5,53.0,64.5,137.0,18.0,61.0,17.0,,2022,6,1,23,1.68,17.0
39.200000000000045,,49.36,39.200000000000045,8.293,2,-1.13,50.3909407,-84.4787163,8.293,2022-06-01 23:18:42,91.0,17.0,53.0,64.0,120.0,18.0,62.0,17.0,,2022,6,1,23,1.68,17.0
39.0,,57.77,39.0,8.482,2,-1.24,50.3909951,-84.4786194,8.482,2022-06-01 23:18:43,90.0,19.0,53.0,61.5,115.0,16.5,59.0,17.0,,2022,6,1,23,1.68,17.0
38.60000000000002,,66.24,38.60000000000002,8.343,2,-1.63,50.3910501,-84.4785219,8.343,2022-06-01 23:18:44,90.0,20.0,53.0,60.5,102.0,16.0,58.5,17.0,,2022,6,1,23,1.68,17.0
38.200000000000045,,74.23,38.200000000000045,7.303,2,-2.49,50.3911025,-84.4784303,7.303,2022-06-01 23:18:45,90.0,19.5,52.0,60.0,79.0,16.5,60.0,17.0,,2022,6,1,23,1.68,17.0
37.799999999999955,,81.01,37.799999999999955,5.865,2,-3.39,50.3911469,-84.4783527,5.865,2022-06-01 23:18:46,90.0,19.5,52.0,60.0,57.0,17.0,61.5,17.0,,2022,6,1,23,1.68,17.0
37.39999999999998,,86.15,37.39999999999998,4.536,2,-4.12,50.3911797,-84.478293,4.536,2022-06-01 23:18:47,91.0,19.5,51.0,60.0,34.0,17.5,63.0,17.0,,2022,6,1,23,1.68,17.0
37.0,,90.08,37.0,3.344,2,-4.93,50.3912021,-84.4782449,3.344,2022-06-01 23:18:48,91.0,19.0,51.0,59.5,12.0,18.0,64.5,17.0,,2022,6,1,23,1.68,17.0
36.60000000000002,,93.24,36.60000000000002,2.6,2,-5.82,50.3912191,-84.4782054,2.6,2022-06-01 23:18:49,0.0,19.0,50.0,59.5,0.0,18.5,65.5,17.0,,2022,6,1,23,1.68,17.0
36.39999999999998,,96.1,36.39999999999998,2.623,2,-6.57,50.3912353,-84.4781702,2.623,2022-06-01 23:18:50,0.0,19.0,50.0,59.5,0.0,18.5,65.5,17.0,,2022,6,1,23,1.68,17.0
36.0,,99.35,36.0,3.405,2,-6.95,50.3912545,-84.4781311,3.405,2022-06-01 23:18:51,0.0,19.0,49.0,59.5,0.0,18.5,65.5,17.0,,2022,6,1,23,1.68,17.0
35.60000000000002,,103.56,35.60000000000002,4.572,2,-7.27,50.3912808,-84.4780817,4.572,2022-06-01 23:18:52,0.0,19.0,49.0,59.5,0.0,18.5,65.5,17.0,,2022,6,1,23,1.68,17.0
35.39999999999998,,109.02,35.39999999999998,5.773,2,-7.72,50.3913148,-84.4780173,5.773,2022-06-01 23:18:53,0.0,19.0,48.0,59.5,0.0,18.5,65.5,16.0,,2022,6,1,23,1.68,17.0
35.0,,115.75,35.0,7.053,2,-7.99,50.3913586,-84.4779398,7.053,2022-06-01 23:18:54,26.0,19.0,56.0,59.5,337.0,18.5,65.5,16.0,,2022,6,1,23,1.68,17.0
34.60000000000002,,123.14,34.60000000000002,8.056,2,-7.5,50.3914083,-84.4778568,8.056,2022-06-01 23:18:55,56.0,19.5,60.0,63.0,350.0,18.5,69.5,16.0,,2022,6,1,23,1.68,17.0
34.200000000000045,,131.27,34.200000000000045,8.714,2,-7.16,50.3914628,-84.4777648,8.714,2022-06-01 23:18:56,74.0,21.5,46.0,75.5,242.0,19.5,84.5,16.0,,2022,6,1,23,1.68,17.0
33.60000000000002,,141.25,33.60000000000002,9.268,2,-6.87,50.3915278,-84.4776501,9.268,2022-06-01 23:18:57,87.0,22.5,57.0,76.5,162.0,19.5,84.5,16.0,,2022,6,1,23,1.68,17.0
33.200000000000045,,151.04,33.200000000000045,9.926,2,-6.3,50.391592,-84.477538,9.926,2022-06-01 23:18:58,100.0,22.0,60.0,75.5,134.0,19.0,82.5,16.0,,2022,6,1,23,1.68,17.0
32.60000000000002,,161.47,32.60000000000002,10.442,2,-6.03,50.391661,-84.4774194,10.442,2022-06-01 23:18:59,101.0,21.0,59.0,72.0,96.0,18.0,75.5,16.0,,2022,6,1,23,1.68,17.0
32.0,,172.2,32.0,10.783,2,-5.96,50.3917321,-84.4772973,10.783,2022-06-01 23:19:00,102.0,20.0,58.0,68.0,57.0,17.0,68.0,16.0,,2022,6,1,23,1.68,17.0
30.799999999999955,,183.37,30.799999999999955,11.194,2,-6.67,50.3918077,-84.4771719,11.194,2022-06-01 23:19:01,104.0,18.5,57.0,64.5,19.0,16.0,61.0,16.0,,2022,6,1,23,1.68,17.0
29.600000000000023,,195.1,29.600000000000023,12.007,2,-7.74,50.3918873,-84.4770404,12.007,2022-06-01 23:19:02,0.0,18.0,56.0,62.5,0.0,15.5,57.5,16.0,,2022,6,1,23,1.68,17.0
28.399999999999977,,207.67,28.399999999999977,12.666,2,-7.6,50.3919698,-84.4768967,12.666,2022-06-01 23:19:03,0.0,18.0,55.0,62.5,0.0,15.5,57.5,16.0,,2022,6,1,23,1.68,17.0
27.399999999999977,,220.85,27.399999999999977,13.078,2,-7.49,50.3920526,-84.4767423,13.078,2022-06-01 23:19:04,6.0,18.0,55.0,62.5,16.0,15.5,57.5,16.0,,2022,6,1,23,1.68,17.0
26.0,,234.38,26.0,13.616,2,-8.24,50.392139,-84.476585,13.616,2022-06-01 23:19:05,21.0,17.5,54.0,60.5,61.0,14.0,58.5,16.0,,2022,6,1,23,1.68,17.0
24.600000000000023,,248.24,24.600000000000023,13.931,2,-8.49,50.3922298,-84.4764262,13.931,2022-06-01 23:19:06,45.0,16.0,55.0,53.5,144.0,8.5,62.0,16.0,,2022,6,1,23,1.68,17.0
23.200000000000045,,262.37,23.200000000000045,14.203,2,-8.65,50.3923219,-84.476264,14.203,2022-06-01 23:19:07,69.0,14.5,56.0,46.0,226.0,2.5,65.5,16.0,,2022,6,1,23,1.68,17.0
21.799999999999955,,276.88,21.799999999999955,14.358,2,-9.64,50.3924169,-84.4760976,14.358,2022-06-01 23:19:08,88.0,13.5,56.0,42.5,294.0,0.0,69.5,16.0,,2022,6,1,23,1.68,17.0
20.600000000000023,,291.31,20.600000000000023,14.328,2,-10.5,50.3925112,-84.4759323,14.328,2022-06-01 23:19:09,96.0,13.5,55.0,42.5,319.0,0.0,73.0,16.0,,2022,6,1,23,1.68,17.0
19.799999999999955,,305.68,19.799999999999955,14.216,2,-10.33,50.3926041,-84.4757663,14.216,2022-06-01 23:19:10,99.0,13.5,52.0,42.5,315.0,0.0,76.5,16.0,,2022,6,1,23,1.68,17.0
19.0,,320.19,19.0,14.128,2,-9.66,50.3926984,-84.4755993,14.128,2022-06-01 23:19:11,99.0,13.5,52.0,43.0,272.0,0.0,80.0,16.0,,2022,6,1,23,1.68,17.0
18.200000000000045,,334.25,18.200000000000045,14.056,2,-8.65,50.3927912,-84.4754391,14.056,2022-06-01 23:19:12,99.0,16.5,51.0,54.0,283.0,9.0,84.0,16.0,,2022,6,1,23,1.68,17.0
17.399999999999977,,348.33,17.399999999999977,13.916,2,-7.66,50.392885,-84.4752794,13.916,2022-06-01 23:19:13,98.0,19.0,50.0,65.0,294.0,18.0,87.5,16.0,,2022,6,1,23,1.68,17.0
17.0,,362.54,17.0,13.784,2,-6.46,50.3929785,-84.4751172,13.784,2022-06-01 23:19:14,98.0,22.0,49.0,76.0,304.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
16.600000000000023,,375.61,16.600000000000023,13.585,2,-5.03,50.393063,-84.4749662,13.585,2022-06-01 23:19:15,96.0,22.0,49.0,76.0,272.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
16.0,,388.12,16.0,13.2,2,-4.03,50.3931438,-84.4748218,13.2,2022-06-01 23:19:16,94.0,22.0,49.0,76.0,247.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,402.75,15.399999999999977,12.796,2,-3.56,50.3932385,-84.474653,12.796,2022-06-01 23:19:17,93.0,22.0,49.0,76.0,253.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,415.8,14.799999999999955,12.635,2,-3.36,50.3933235,-84.474503,12.635,2022-06-01 23:19:18,92.0,22.0,50.0,76.0,271.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
14.600000000000023,,428.43,14.600000000000023,12.23,2,-3.35,50.3934085,-84.4743607,12.23,2022-06-01 23:19:19,92.0,22.0,53.0,76.0,292.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,440.67,14.200000000000045,11.995,2,-3.62,50.3934902,-84.4742222,11.995,2022-06-01 23:19:20,93.0,22.0,50.0,76.0,304.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,452.97,14.200000000000045,12.005,2,-3.78,50.39357,-84.4740805,12.005,2022-06-01 23:19:21,94.0,22.0,47.0,76.0,314.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,465.18,14.0,11.846,2,-3.38,50.3936495,-84.4739402,11.846,2022-06-01 23:19:22,93.0,22.0,45.0,76.0,305.0,26.5,91.0,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,477.08,13.799999999999955,11.418,2,-2.62,50.3937265,-84.4738029,11.418,2022-06-01 23:19:23,89.0,23.0,45.0,77.5,308.0,27.5,91.5,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,488.57,13.600000000000023,11.141,2,-1.9,50.3937994,-84.4736689,11.141,2022-06-01 23:19:24,87.0,39.5,47.0,100.0,339.0,41.0,99.5,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,499.69,13.600000000000023,11.028,2,-1.59,50.3938704,-84.4735397,11.028,2022-06-01 23:19:25,86.0,40.5,47.0,100.0,332.0,36.5,99.0,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,510.73,13.600000000000023,10.889,2,-1.16,50.393941,-84.4734114,10.889,2022-06-01 23:19:26,84.0,41.0,47.0,100.0,342.0,35.0,99.5,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,521.74,13.600000000000023,10.772,2,-0.65,50.3940103,-84.4732824,10.772,2022-06-01 23:19:27,83.0,38.0,49.0,100.0,305.0,36.0,100.0,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,532.55,13.799999999999955,10.552,2,-0.27,50.3940782,-84.4731558,10.552,2022-06-01 23:19:28,83.0,36.0,47.0,100.0,250.0,37.0,100.0,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,543.41,13.600000000000023,10.506,2,0.0,50.3941491,-84.4730312,10.506,2022-06-01 23:19:29,82.0,35.5,42.0,99.0,193.0,36.5,99.5,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,554.12,13.799999999999955,10.454,2,0.0,50.3942213,-84.4729106,10.454,2022-06-01 23:19:30,85.0,27.5,44.0,81.0,191.0,27.5,86.0,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,564.59,13.799999999999955,10.28,2,0.0,50.3942915,-84.4727925,10.28,2022-06-01 23:19:31,85.0,21.5,53.0,74.0,202.0,21.5,73.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,575.1,14.0,10.22,2,0.03,50.3943611,-84.4726728,10.22,2022-06-01 23:19:32,84.0,21.5,59.0,74.0,204.0,21.5,70.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,585.38,14.0,10.012,2,0.31,50.3944309,-84.4725577,10.012,2022-06-01 23:19:33,83.0,23.0,56.0,72.5,203.0,23.5,73.0,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,595.37,13.799999999999955,9.772,2,0.49,50.3944987,-84.4724458,9.772,2022-06-01 23:19:34,83.0,21.5,46.0,70.5,224.0,23.5,73.0,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,604.58,13.600000000000023,9.555,2,0.16,50.3945596,-84.4723408,9.555,2022-06-01 23:19:35,85.0,23.0,53.0,79.0,72.0,23.5,73.0,16.0,,2022,6,1,23,1.68,17.0
13.399999999999977,,613.26,13.399999999999977,9.198,2,-0.48,50.3946164,-84.4722415,9.198,2022-06-01 23:19:36,59.0,23.5,54.0,80.5,146.0,23.5,73.0,16.0,,2022,6,1,23,1.68,17.0
13.200000000000045,,623.42,13.200000000000045,8.835,2,-0.97,50.3946809,-84.4721229,8.835,2022-06-01 23:19:37,45.0,24.0,54.0,81.5,243.0,19.0,78.5,16.0,,2022,6,1,23,1.68,17.0
13.399999999999977,,632.34,13.399999999999977,8.61,2,-1.12,50.3947382,-84.4720197,8.61,2022-06-01 23:19:38,75.0,25.0,54.0,85.0,266.0,3.0,96.5,16.0,,2022,6,1,23,1.68,17.0
13.600000000000023,,640.7,13.600000000000023,8.083,2,-1.1,50.3947964,-84.471928,8.083,2022-06-01 23:19:39,85.0,25.5,54.0,85.5,262.0,0.0,100.0,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,648.5,13.799999999999955,7.555,2,-0.46,50.3948586,-84.4718528,7.555,2022-06-01 23:19:40,84.0,25.5,52.0,85.5,155.0,0.0,100.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,656.17,14.0,7.657,2,0.56,50.3949285,-84.4717953,7.657,2022-06-01 23:19:41,81.0,25.5,51.0,85.5,58.0,0.0,100.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,663.75,14.0,7.727,2,1.32,50.3950051,-84.4717603,7.727,2022-06-01 23:19:42,38.0,25.0,51.0,84.0,111.0,1.0,98.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,671.19,14.0,7.548,2,1.53,50.3950842,-84.4717485,7.548,2022-06-01 23:19:43,70.0,18.5,51.0,58.0,92.0,15.5,64.5,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,678.82,13.799999999999955,7.652,2,1.38,50.3951652,-84.4717588,7.652,2022-06-01 23:19:44,76.0,16.5,47.0,50.5,73.0,18.0,59.5,16.0,,2022,6,1,23,1.68,17.0
13.799999999999955,,686.64,13.799999999999955,7.847,2,0.65,50.3952472,-84.4717836,7.847,2022-06-01 23:19:45,76.0,15.0,43.0,47.0,55.0,17.5,61.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,694.23,14.0,7.253,2,0.0,50.3953272,-84.4717925,7.253,2022-06-01 23:19:46,75.0,13.5,39.0,43.5,37.0,17.5,62.5,16.0,,2022,6,1,23,1.68,17.0
14.0,,701.31,14.0,7.216,2,0.0,50.3953992,-84.4717644,7.216,2022-06-01 23:19:47,42.0,13.0,38.0,43.0,133.0,17.5,63.0,16.0,,2022,6,1,23,1.68,17.0
14.0,,708.89,14.0,7.745,2,0.0,50.3954691,-84.4717085,7.745,2022-06-01 23:19:48,35.0,16.5,41.0,54.5,192.0,18.5,66.5,15.0,,2022,6,1,23,1.68,17.0
14.0,,716.77,14.0,7.778,2,0.0,50.3955355,-84.4716383,7.778,2022-06-01 23:19:49,35.0,21.0,45.0,68.5,237.0,19.5,70.5,15.0,,2022,6,1,23,1.68,17.0
14.0,,724.7,14.0,7.856,2,0.0,50.3955965,-84.4715586,7.856,2022-06-01 23:19:50,35.0,25.5,49.0,83.0,282.0,20.5,74.5,15.0,,2022,6,1,23,1.68,17.0
14.0,,732.74,14.0,7.83,2,0.0,50.395654,-84.4714718,7.83,2022-06-01 23:19:51,35.0,30.0,53.0,97.0,327.0,22.0,78.5,15.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,740.61,14.200000000000045,7.616,2,0.0,50.3957073,-84.4713835,7.616,2022-06-01 23:19:52,72.0,31.0,54.0,99.5,306.0,22.0,79.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,748.18,14.399999999999977,7.252,2,0.05,50.3957554,-84.4712955,7.252,2022-06-01 23:19:53,81.0,29.0,52.0,92.5,272.0,22.0,77.5,15.0,,2022,6,1,23,1.68,17.0
14.600000000000023,,755.15,14.600000000000023,6.694,2,0.53,50.3957985,-84.4712129,6.694,2022-06-01 23:19:54,84.0,26.5,49.0,84.5,238.0,21.5,75.5,15.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,761.36,14.799999999999955,5.818,2,1.38,50.3958349,-84.4711377,5.818,2022-06-01 23:19:55,86.0,24.5,47.0,76.0,204.0,21.5,73.5,15.0,,2022,6,1,23,1.68,17.0
15.0,,766.64,15.0,4.773,2,2.09,50.3958604,-84.47107,4.773,2022-06-01 23:19:56,88.0,22.0,44.0,68.0,170.0,21.0,72.0,15.0,,2022,6,1,23,1.68,17.0
15.200000000000045,,770.85,15.200000000000045,3.921,2,2.83,50.3958689,-84.4710112,3.921,2022-06-01 23:19:57,85.0,21.5,44.0,66.5,58.0,21.0,71.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,774.53,15.399999999999977,3.789,2,3.44,50.3958603,-84.4709604,3.789,2022-06-01 23:19:58,52.0,21.5,62.0,66.5,128.0,21.0,71.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,778.83,15.399999999999977,4.444,2,3.56,50.3958374,-84.4709065,4.444,2022-06-01 23:19:59,27.0,21.5,74.0,66.5,285.0,21.0,71.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,784.36,15.399999999999977,5.431,2,3.38,50.3958001,-84.4708451,5.431,2022-06-01 23:20:00,51.0,21.5,54.0,70.5,316.0,21.5,74.0,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,790.8,15.399999999999977,6.137,2,2.87,50.3957484,-84.4707833,6.137,2022-06-01 23:20:01,57.0,22.5,51.0,83.0,312.0,23.0,81.0,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,798.09,15.399999999999977,7.068,2,1.93,50.3956844,-84.470723,7.068,2022-06-01 23:20:02,64.0,22.5,50.0,85.0,339.0,23.5,82.0,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,806.37,15.399999999999977,7.953,2,0.67,50.395609,-84.4706596,7.953,2022-06-01 23:20:03,71.0,21.0,51.0,81.0,355.0,20.5,81.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,814.88,15.399999999999977,8.41,2,0.0,50.3955332,-84.4705908,8.41,2022-06-01 23:20:04,84.0,20.5,50.0,79.0,285.0,19.0,81.0,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,823.56,15.399999999999977,8.59,2,0.0,50.3954602,-84.4705129,8.59,2022-06-01 23:20:05,88.0,20.5,38.0,79.0,246.0,19.0,81.0,15.0,,2022,6,1,23,1.68,17.0
15.200000000000045,,832.43,15.200000000000045,8.871,2,-0.03,50.3953888,-84.4704281,8.871,2022-06-01 23:20:06,89.0,21.0,51.0,80.0,229.0,19.5,81.0,15.0,,2022,6,1,23,1.68,17.0
15.0,,841.56,15.0,9.126,2,-0.43,50.3953163,-84.4703392,9.126,2022-06-01 23:20:07,91.0,25.5,51.0,92.5,280.0,23.5,81.0,15.0,,2022,6,1,23,1.68,17.0
15.0,,850.9,15.0,8.936,2,-0.87,50.3952455,-84.4702437,8.936,2022-06-01 23:20:08,94.0,27.0,56.0,88.0,244.0,22.5,74.5,15.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,859.97,14.799999999999955,8.766,2,-1.11,50.3951861,-84.4701403,8.766,2022-06-01 23:20:09,91.0,27.0,50.0,84.5,284.0,21.5,71.0,15.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,869.07,14.799999999999955,9.037,2,-1.2,50.395141,-84.4700243,9.037,2022-06-01 23:20:10,88.0,28.0,43.0,87.5,334.0,23.0,75.5,15.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,878.45,14.799999999999955,9.29,2,-1.1,50.395111,-84.4698953,9.29,2022-06-01 23:20:11,89.0,31.5,48.0,96.5,284.0,28.0,88.5,15.0,,2022,6,1,23,1.68,17.0
14.600000000000023,,887.89,14.600000000000023,9.148,2,-0.96,50.39509,-84.4697618,9.148,2022-06-01 23:20:12,92.0,32.0,51.0,97.0,301.0,28.5,90.5,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,897.03,14.399999999999977,8.846,3,-1.14,50.3950677,-84.4696332,8.846,2022-06-01 23:20:13,92.0,28.0,53.0,89.5,218.0,29.0,90.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,906.11,14.399999999999977,9.025,3,-1.21,50.3950394,-84.4695077,9.025,2022-06-01 23:20:14,89.0,24.5,51.0,83.0,182.0,29.0,90.0,15.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,915.27,14.200000000000045,8.943,3,-0.98,50.3950083,-84.4693822,8.943,2022-06-01 23:20:15,79.0,24.5,51.0,83.0,253.0,29.0,90.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,924.46,14.399999999999977,8.91,3,-1.11,50.3949785,-84.4692554,8.91,2022-06-01 23:20:16,87.0,24.5,51.0,83.0,264.0,29.0,90.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,933.84,14.399999999999977,9.086,3,-1.05,50.3949503,-84.4691253,9.086,2022-06-01 23:20:17,89.0,24.5,50.0,84.0,265.0,28.0,88.5,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,943.32,14.399999999999977,9.238,2,-0.44,50.3949254,-84.4689924,9.238,2022-06-01 23:20:18,89.0,25.0,50.0,85.0,267.0,27.0,86.5,15.0,,2022,6,1,23,1.68,17.0
14.0,,952.91,14.0,9.211,2,-0.04,50.3949016,-84.4688576,9.211,2022-06-01 23:20:19,89.0,25.0,49.0,85.5,298.0,26.0,85.5,15.0,,2022,6,1,23,1.68,17.0
14.0,,962.44,14.0,9.211,2,-0.41,50.3948775,-84.4687237,9.211,2022-06-01 23:20:20,89.0,25.5,49.0,86.0,342.0,26.0,85.5,15.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,971.88,14.200000000000045,9.309,2,-0.38,50.3948546,-84.4685907,9.309,2022-06-01 23:20:21,89.0,28.0,51.0,91.0,341.0,26.5,87.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,981.11,14.399999999999977,9.268,3,0.0,50.3948368,-84.4684597,9.268,2022-06-01 23:20:22,90.0,31.0,52.0,96.0,340.0,27.0,88.0,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,990.27,14.399999999999977,9.136,3,0.0,50.3948265,-84.4683281,9.136,2022-06-01 23:20:23,92.0,33.0,53.0,99.0,336.0,27.5,89.0,15.0,,2022,6,1,23,1.68,17.0
14.600000000000023,,999.04,14.600000000000023,8.915,3,0.08,50.3948241,-84.4682017,8.915,2022-06-01 23:20:24,91.0,33.0,53.0,99.0,370.0,27.5,89.0,15.0,,2022,6,1,23,1.68,17.0
14.799999999999955,,1007.5,14.799999999999955,8.622,3,0.97,50.39483,-84.4680796,8.622,2022-06-01 23:20:25,90.0,33.0,53.0,99.0,414.0,27.5,89.0,15.0,,2022,6,1,23,1.68,17.0
15.200000000000045,,1016.22,15.200000000000045,8.452,3,2.11,50.3948362,-84.4679539,8.452,2022-06-01 23:20:26,90.0,33.0,53.0,99.0,408.0,28.5,90.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,1024.81,15.399999999999977,8.399,3,2.36,50.3948429,-84.4678301,8.399,2022-06-01 23:20:27,90.0,33.0,52.0,99.5,401.0,29.5,92.0,15.0,,2022,6,1,23,1.68,17.0
15.600000000000023,,1033.41,15.600000000000023,8.347,3,2.22,50.3948525,-84.4677064,8.347,2022-06-01 23:20:28,89.0,33.0,52.0,99.5,395.0,30.0,93.5,15.0,,2022,6,1,23,1.68,17.0
15.600000000000023,,1042.07,15.600000000000023,8.401,3,2.27,50.3948637,-84.4675822,8.401,2022-06-01 23:20:29,90.0,33.0,52.0,99.5,395.0,30.0,93.5,15.0,,2022,6,1,23,1.68,17.0
15.799999999999955,,1050.95,15.799999999999955,8.602,3,2.17,50.394872,-84.4674544,8.602,2022-06-01 23:20:30,92.0,33.0,52.0,99.5,397.0,30.0,93.5,15.0,,2022,6,1,23,1.68,17.0
16.0,,1059.89,16.0,8.77,2,1.58,50.3948771,-84.4673253,8.77,2022-06-01 23:20:31,93.0,33.0,52.0,99.5,330.0,30.0,93.5,15.0,,2022,6,1,23,1.68,17.0
16.0,,1068.89,16.0,8.933,2,1.52,50.3948811,-84.4671953,8.933,2022-06-01 23:20:32,93.0,29.0,54.0,92.5,304.0,29.0,92.0,15.0,,2022,6,1,23,1.68,17.0
16.0,,1078.26,16.0,9.291,2,1.58,50.3948834,-84.4670599,9.291,2022-06-01 23:20:33,94.0,24.5,57.0,85.0,283.0,27.5,90.5,15.0,,2022,6,1,23,1.68,17.0
15.799999999999955,,1087.91,15.799999999999955,9.61,2,0.67,50.3948826,-84.4669205,9.61,2022-06-01 23:20:34,94.0,23.0,58.0,84.5,297.0,27.0,89.0,15.0,,2022,6,1,23,1.68,17.0
15.600000000000023,,1097.78,15.600000000000023,9.876,2,0.0,50.3948823,-84.4667778,9.876,2022-06-01 23:20:35,95.0,26.0,58.0,95.0,348.0,27.5,88.5,15.0,,2022,6,1,23,1.68,17.0
15.399999999999977,,1107.83,15.399999999999977,9.944,2,-0.09,50.3948843,-84.4666326,9.944,2022-06-01 23:20:36,94.0,25.0,58.0,86.0,320.0,29.0,94.5,15.0,,2022,6,1,23,1.68,17.0
15.0,,1117.81,15.0,10.035,2,-1.11,50.3948862,-84.4664883,10.035,2022-06-01 23:20:37,96.0,26.0,52.0,88.5,250.0,28.0,91.5,15.0,,2022,6,1,23,1.68,17.0
14.600000000000023,,1128.13,14.600000000000023,10.267,3,-2.34,50.3948898,-84.4663393,10.267,2022-06-01 23:20:38,67.0,27.5,56.0,92.0,265.0,28.0,90.5,15.0,,2022,6,1,23,1.68,17.0
14.399999999999977,,1139.08,14.399999999999977,10.516,3,-2.43,50.3948966,-84.4661813,10.516,2022-06-01 23:20:39,73.0,31.0,87.0,97.0,388.0,29.0,91.5,15.0,,2022,6,1,23,1.68,17.0
14.200000000000045,,1149.72,14.200000000000045,10.625,4,-2.27,50.3949022,-84.4660277,10.625,2022-06-01 23:20:40,88.0,27.5,84.0,90.5,409.0,29.0,91.5,15.0,,2022,6,1,23,1.68,17.0
