altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,cadence,temperature,year,month,day,hour,wind_speed,wind_direction
12.600000000000023,0.0,12.600000000000023,5.851,2,13.0,38.0,57.0,50.3905467,-84.4796206,79,13.0,42.5,5.851,2022-05-25 22:06:36,,,,,2022,5,25,22,1.79,297.0
12.600000000000023,3.19,12.600000000000023,5.808,2,14.5,40.0,57.0,50.3905677,-84.4795842,84,14.0,47.0,5.808,2022-05-25 22:06:37,55.0,-2.31,,,2022,5,25,22,1.79,297.0
12.399999999999977,6.98,12.399999999999977,5.876,2,16.0,43.0,57.5,50.3905923,-84.4795405,90,14.5,51.5,5.876,2022-05-25 22:06:38,,-2.44,74.0,23.0,2022,5,25,22,1.79,297.0
12.399999999999977,13.22,12.399999999999977,6.207,2,17.5,45.0,57.5,50.390632,-84.4794678,94,15.5,56.0,6.207,2022-05-25 22:06:39,,-2.41,75.0,23.0,2022,5,25,22,1.79,297.0
12.200000000000045,19.16,12.200000000000045,5.714,2,17.5,45.0,57.5,50.3906701,-84.479399,71,15.5,56.0,5.714,2022-05-25 22:06:40,,-2.31,76.0,23.0,2022,5,25,22,1.79,297.0
12.200000000000045,24.54,12.200000000000045,5.124,2,17.5,45.0,57.5,50.3907012,-84.4793335,49,15.5,56.0,5.124,2022-05-25 22:06:41,,-2.23,76.0,23.0,2022,5,25,22,1.79,297.0
12.0,29.38,12.0,4.691,2,17.5,45.0,57.5,50.3907305,-84.4792757,27,15.5,56.0,4.691,2022-05-25 22:06:42,,-2.09,77.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,33.11,11.800000000000011,3.399,2,17.5,45.0,57.5,50.3907549,-84.4792332,4,15.5,56.0,3.399,2022-05-25 22:06:43,,-2.01,78.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,35.34,11.800000000000011,1.78,2,17.5,45.0,57.5,50.3907733,-84.4792173,0,15.5,56.0,1.78,2022-05-25 22:06:44,,-2.12,0.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,36.7,11.800000000000011,2.043,2,17.5,45.0,57.5,50.3907803,-84.4792319,69,15.5,56.0,2.043,2022-05-25 22:06:45,,-2.21,21.0,23.0,2022,5,25,22,1.79,297.0
11.600000000000023,38.88,11.600000000000023,2.639,2,17.5,45.0,57.5,50.3907721,-84.479261,95,15.5,56.0,2.639,2022-05-25 22:06:46,,-2.27,57.0,23.0,2022,5,25,22,1.79,297.0
11.600000000000023,41.86,11.600000000000023,3.357,2,21.0,48.0,68.5,50.390753,-84.4792957,138,15.5,56.0,3.357,2022-05-25 22:06:47,,-2.66,69.0,23.0,2022,5,25,22,1.79,297.0
11.600000000000023,45.27,11.600000000000023,3.723,2,32.0,56.0,100.0,50.3907297,-84.4793338,212,15.0,55.5,3.723,2022-05-25 22:06:48,,-2.82,36.0,23.0,2022,5,25,22,1.79,297.0
11.600000000000023,49.04,11.600000000000023,4.359,2,32.0,53.0,100.0,50.3907065,-84.4793783,258,15.0,55.5,4.359,2022-05-25 22:06:49,,-2.43,48.0,23.0,2022,5,25,22,1.79,297.0
11.600000000000023,53.17,11.600000000000023,4.514,2,32.0,52.0,100.0,50.3906811,-84.4794273,253,15.0,55.5,4.514,2022-05-25 22:06:50,,-1.14,61.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,57.43,11.800000000000011,4.653,2,31.5,51.0,98.0,50.3906549,-84.4794777,228,17.5,62.0,4.653,2022-05-25 22:06:51,,-0.06,68.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,62.01,11.800000000000011,4.704,2,30.0,50.0,94.0,50.390623,-84.479528,216,22.0,73.5,4.704,2022-05-25 22:06:52,,0.0,70.0,23.0,2022,5,25,22,1.79,297.0
11.800000000000011,67.02,11.800000000000011,4.864,2,29.0,49.0,90.0,50.3905867,-84.4795815,204,26.5,85.0,4.864,2022-05-25 22:06:53,,0.0,73.0,23.0,2022,5,25,22,1.79,297.0
12.0,71.96,12.0,4.677,2,28.5,48.0,88.5,50.3905496,-84.4796324,202,28.5,90.0,4.677,2022-05-25 22:06:54,,0.66,76.0,23.0,2022,5,25,22,1.79,297.0
12.200000000000045,76.8,12.200000000000045,4.848,2,28.5,48.0,88.5,50.3905137,-84.479683,219,28.5,90.0,4.848,2022-05-25 22:06:55,,1.49,78.0,23.0,2022,5,25,22,1.79,297.0
12.399999999999977,81.73,12.399999999999977,4.913,2,28.0,48.0,87.5,50.3904787,-84.4797366,222,28.0,89.0,4.913,2022-05-25 22:06:56,,1.89,79.0,22.0,2022,5,25,22,1.79,297.0
12.399999999999977,86.78,12.399999999999977,4.84,2,27.5,47.0,85.5,50.3904448,-84.4797935,210,26.5,87.5,4.84,2022-05-25 22:06:57,,2.53,79.0,22.0,2022,5,25,22,1.79,297.0
12.600000000000023,91.76,12.600000000000023,4.856,2,27.0,47.0,83.5,50.390413,-84.4798514,198,25.5,86.0,4.856,2022-05-25 22:06:58,,2.93,79.0,22.0,2022,5,25,22,1.79,297.0
12.799999999999955,96.78,12.799999999999955,4.758,2,26.5,46.0,82.0,50.3903816,-84.4799103,186,24.5,84.0,4.758,2022-05-25 22:06:59,,3.07,79.0,22.0,2022,5,25,22,1.79,297.0
12.799999999999955,101.48,12.799999999999955,4.647,2,26.0,46.0,81.0,50.3903522,-84.4799655,162,24.0,83.5,4.647,2022-05-25 22:07:00,,3.03,79.0,22.0,2022,5,25,22,1.79,297.0
13.0,105.98,13.0,4.719,2,26.0,46.0,81.0,50.3903246,-84.480019,167,24.0,83.5,4.719,2022-05-25 22:07:01,,2.87,78.0,22.0,2022,5,25,22,1.79,297.0
13.0,110.48,13.0,4.647,2,23.5,46.0,75.5,50.3902972,-84.4800726,159,22.5,79.0,4.647,2022-05-25 22:07:02,,2.64,78.0,22.0,2022,5,25,22,1.79,297.0
13.0,115.17,13.0,4.611,2,17.5,46.0,61.5,50.3902665,-84.4801263,113,19.0,66.5,4.611,2022-05-25 22:07:03,,2.22,78.0,22.0,2022,5,25,22,1.79,297.0
13.0,119.65,13.0,4.47,2,17.5,45.0,61.5,50.3902378,-84.4801784,93,19.0,66.5,4.47,2022-05-25 22:07:04,,1.78,78.0,22.0,2022,5,25,22,1.79,297.0
13.200000000000045,123.71,13.200000000000045,3.563,2,17.5,44.0,61.5,50.3902139,-84.4802272,72,19.0,66.5,3.563,2022-05-25 22:07:05,,1.46,78.0,22.0,2022,5,25,22,1.79,297.0
13.399999999999977,126.76,13.399999999999977,2.767,2,17.5,44.0,61.5,50.3902001,-84.4802672,51,19.0,66.5,2.767,2022-05-25 22:07:06,,1.38,78.0,22.0,2022,5,25,22,1.79,297.0
13.399999999999977,129.24,13.399999999999977,2.201,2,17.5,43.0,61.5,50.3901861,-84.480297,31,19.0,66.5,2.201,2022-05-25 22:07:07,,1.48,78.0,22.0,2022,5,25,22,1.79,297.0
13.399999999999977,130.79,13.399999999999977,1.301,2,17.5,42.0,61.5,50.390173,-84.4803028,10,19.0,66.5,1.301,2022-05-25 22:07:08,,1.65,78.0,22.0,2022,5,25,22,1.79,297.0
13.399999999999977,132.63,13.399999999999977,2.351,2,23.5,44.0,74.5,50.3901664,-84.4802797,91,16.0,61.5,2.351,2022-05-25 22:07:09,,1.82,57.0,22.0,2022,5,25,22,1.79,297.0
13.399999999999977,135.6,13.399999999999977,3.124,2,30.5,47.0,90.0,50.3901771,-84.4802397,191,12.5,56.0,3.124,2022-05-25 22:07:10,,1.86,32.0,22.0,2022,5,25,22,1.79,297.0
13.200000000000045,139.61,13.200000000000045,4.357,2,35.0,49.0,100.0,50.3902005,-84.480191,267,10.5,52.0,4.357,2022-05-25 22:07:11,,0.96,41.0,22.0,2022,5,25,22,1.79,297.0
13.200000000000045,144.36,13.200000000000045,4.802,2,33.5,50.0,97.5,50.3902311,-84.4801361,250,30.0,84.5,4.802,2022-05-25 22:07:12,,0.06,66.0,22.0,2022,5,25,22,1.79,297.0
13.0,149.52,13.0,5.256,2,24.0,50.0,80.0,50.3902644,-84.4800765,179,34.5,99.0,5.256,2022-05-25 22:07:13,,0.0,79.0,22.0,2022,5,25,22,1.79,297.0
13.0,154.94,13.0,5.713,2,23.0,59.0,75.5,50.390298,-84.4800126,150,33.5,99.0,5.713,2022-05-25 22:07:14,,-0.89,80.0,22.0,2022,5,25,22,1.79,297.0
12.799999999999955,160.79,12.799999999999955,5.918,2,23.5,63.0,75.0,50.3903334,-84.4799427,121,33.5,99.0,5.918,2022-05-25 22:07:15,,-2.02,80.0,22.0,2022,5,25,22,1.79,297.0
12.799999999999955,167.14,12.799999999999955,6.221,2,21.5,60.0,70.0,50.3903737,-84.4798687,101,29.5,88.5,6.221,2022-05-25 22:07:16,,-1.96,82.0,22.0,2022,5,25,22,1.79,297.0
12.600000000000023,173.7,12.600000000000023,6.497,2,16.5,53.0,57.5,50.3904159,-84.4797928,107,19.0,62.0,6.497,2022-05-25 22:07:17,,-1.65,86.0,22.0,2022,5,25,22,1.79,297.0
12.399999999999977,180.4,12.399999999999977,6.804,2,16.5,53.0,57.5,50.3904592,-84.4797155,104,19.0,62.0,6.804,2022-05-25 22:07:18,,-1.64,85.0,22.0,2022,5,25,22,1.79,297.0
12.399999999999977,187.15,12.399999999999977,7.105,2,16.5,57.0,57.5,50.3905028,-84.4796375,126,19.0,62.0,7.105,2022-05-25 22:07:19,,-1.65,84.0,22.0,2022,5,25,22,1.79,297.0
12.200000000000045,194.45,12.200000000000045,7.251,2,16.0,56.0,56.5,50.390551,-84.4795543,99,19.0,62.0,7.251,2022-05-25 22:07:20,,-1.78,88.0,22.0,2022,5,25,22,1.79,297.0
12.200000000000045,201.71,12.200000000000045,7.437,2,14.5,38.0,53.0,50.3905949,-84.4794676,119,20.0,61.5,7.437,2022-05-25 22:07:21,,-2.05,88.0,22.0,2022,5,25,22,1.79,297.0
12.200000000000045,209.44,12.200000000000045,7.715,2,18.0,38.0,59.0,50.3906434,-84.479377,121,20.0,61.5,7.715,2022-05-25 22:07:22,,-2.01,88.0,22.0,2022,5,25,22,1.79,297.0
12.0,217.33,12.0,7.685,2,19.0,40.0,61.0,50.3906929,-84.4792845,112,19.5,61.0,7.685,2022-05-25 22:07:23,,-1.73,88.0,22.0,2022,5,25,22,1.79,297.0
11.800000000000011,224.81,11.800000000000011,7.44,2,18.5,44.0,60.0,50.3907378,-84.4791948,97,19.0,60.0,7.44,2022-05-25 22:07:24,,-1.59,89.0,22.0,2022,5,25,22,1.79,297.0
11.399999999999977,232.38,11.399999999999977,7.475,2,18.5,47.0,59.0,50.3907835,-84.4791042,81,18.0,59.0,7.475,2022-05-25 22:07:25,,-1.82,89.0,22.0,2022,5,25,22,1.79,297.0
11.399999999999977,240.26,11.399999999999977,7.626,2,18.0,51.0,58.0,50.3908331,-84.479012,65,17.0,58.0,7.626,2022-05-25 22:07:26,,-1.93,90.0,22.0,2022,5,25,22,1.79,297.0
11.199999999999989,248.24,11.199999999999989,7.916,2,17.5,55.0,57.0,50.3908843,-84.4789194,50,16.5,57.0,7.916,2022-05-25 22:07:27,,-1.81,90.0,22.0,2022,5,25,22,1.79,297.0
11.199999999999989,256.46,11.199999999999989,7.848,2,17.5,57.0,56.5,50.3909367,-84.4788239,68,16.0,56.5,7.848,2022-05-25 22:07:28,,-1.98,75.0,22.0,2022,5,25,22,1.79,297.0
11.0,264.87,11.0,8.467,2,17.5,57.0,56.5,50.3909897,-84.4787254,137,16.0,56.5,8.467,2022-05-25 22:07:29,,-1.95,46.0,22.0,2022,5,25,22,1.79,297.0
10.800000000000011,273.8,10.800000000000011,9.149,2,17.5,57.0,56.5,50.3910479,-84.4786229,146,16.0,56.5,9.149,2022-05-25 22:07:30,,-1.56,94.0,22.0,2022,5,25,22,1.79,297.0
10.600000000000023,283.26,10.600000000000023,9.408,2,17.5,57.0,56.5,50.3911088,-84.4785134,110,16.0,56.5,9.408,2022-05-25 22:07:31,,-1.58,93.0,22.0,2022,5,25,22,1.79,297.0
10.199999999999989,292.99,10.199999999999989,9.709,2,14.5,63.0,46.5,50.3911689,-84.4783984,113,17.0,57.5,9.709,2022-05-25 22:07:32,,-2.08,92.0,22.0,2022,5,25,22,1.79,297.0
9.800000000000011,303.3,9.800000000000011,10.417,2,11.0,70.0,34.5,50.3912317,-84.4782757,122,18.0,59.0,10.417,2022-05-25 22:07:33,,-2.48,91.0,22.0,2022,5,25,22,1.79,297.0
9.199999999999989,313.87,9.199999999999989,10.783,2,7.5,77.0,23.0,50.3912982,-84.4781519,131,19.5,60.5,10.783,2022-05-25 22:07:34,,-3.25,89.0,22.0,2022,5,25,22,1.79,297.0
9.0,325.32,9.0,11.224,2,7.0,78.0,21.5,50.391374,-84.4780216,107,19.5,60.5,11.224,2022-05-25 22:07:35,,-3.87,80.0,22.0,2022,5,25,22,1.79,297.0
8.399999999999977,336.86,8.399999999999977,11.77,2,11.5,64.0,39.0,50.3914469,-84.4778866,120,20.0,65.0,11.77,2022-05-25 22:07:36,,-3.97,82.0,22.0,2022,5,25,22,1.79,297.0
7.600000000000023,349.04,7.600000000000023,12.217,2,16.5,47.0,58.5,50.391525,-84.4777454,137,20.5,70.0,12.217,2022-05-25 22:07:37,,-4.54,86.0,22.0,2022,5,25,22,1.79,297.0
7.0,361.58,7.0,12.477,2,18.5,44.0,65.0,50.3916036,-84.4775983,142,20.5,72.0,12.477,2022-05-25 22:07:38,,-5.25,88.0,22.0,2022,5,25,22,1.79,297.0
5.399999999999977,374.32,5.399999999999977,12.703,2,18.0,48.0,63.0,50.391683,-84.4774483,139,21.0,71.5,12.703,2022-05-25 22:07:39,,-4.82,91.0,22.0,2022,5,25,22,1.79,297.0
4.800000000000011,387.46,4.800000000000011,13.167,2,17.5,52.0,61.0,50.3917638,-84.4772925,135,21.0,71.5,13.167,2022-05-25 22:07:40,,-5.12,93.0,22.0,2022,5,25,22,1.79,297.0
3.8000000000000114,400.98,3.8000000000000114,13.686,2,17.5,54.0,60.5,50.3918505,-84.4771359,113,20.5,69.5,13.686,2022-05-25 22:07:41,,-6.17,95.0,22.0,2022,5,25,22,1.79,297.0
2.8000000000000114,415.01,2.8000000000000114,14.405,2,17.5,54.0,60.5,50.3919452,-84.4769781,79,19.0,66.0,14.405,2022-05-25 22:07:42,,-6.38,96.0,22.0,2022,5,25,22,1.79,297.0
1.3999999999999773,429.19,1.3999999999999773,15.004,2,17.0,54.0,60.5,50.3920422,-84.4768202,46,18.0,62.5,15.004,2022-05-25 22:07:43,,-6.79,98.0,22.0,2022,5,25,22,1.79,297.0
0.0,444.81,0.0,15.288,3,17.0,54.0,60.5,50.3921436,-84.4766403,12,17.0,59.0,15.288,2022-05-25 22:07:44,,-8.05,100.0,22.0,2022,5,25,22,1.79,297.0
-1.1999999999999886,461.14,-1.1999999999999886,15.429,3,17.0,54.0,60.5,50.3922441,-84.4764469,0,16.5,57.5,15.429,2022-05-25 22:07:45,,-8.82,0.0,22.0,2022,5,25,22,1.79,297.0
-2.8000000000000114,477.1,-2.8000000000000114,15.341,3,17.0,54.0,60.5,50.3923479,-84.4762633,0,16.5,57.5,15.341,2022-05-25 22:07:46,,-8.94,0.0,22.0,2022,5,25,22,1.79,297.0
-4.199999999999989,492.76,-4.199999999999989,15.245,3,17.0,54.0,60.5,50.3924476,-84.4760812,0,16.5,57.5,15.245,2022-05-25 22:07:47,,-9.49,0.0,22.0,2022,5,25,22,1.79,297.0
-5.399999999999977,508.07,-5.399999999999977,15.162,3,15.5,66.0,53.0,50.3925499,-84.4759078,16,12.0,42.5,15.162,2022-05-25 22:07:48,,-9.65,18.0,22.0,2022,5,25,22,1.79,297.0
-6.399999999999977,523.81,-6.399999999999977,15.037,4,11.0,97.0,34.5,50.3926511,-84.4757258,22,1.0,4.0,15.037,2022-05-25 22:07:49,,-9.33,64.0,22.0,2022,5,25,22,1.79,297.0
-7.199999999999989,538.24,-7.199999999999989,14.449,3,10.0,91.0,38.0,50.3927451,-84.4755598,103,0.0,9.0,14.449,2022-05-25 22:07:50,,-8.64,84.0,22.0,2022,5,25,22,1.79,297.0
-8.199999999999989,552.72,-8.199999999999989,14.228,4,10.0,79.0,40.5,50.3928405,-84.4753946,155,0.0,19.5,14.228,2022-05-25 22:07:51,,-7.38,92.0,22.0,2022,5,25,22,1.79,297.0
-9.0,567.25,-9.0,13.806,4,10.0,68.0,40.5,50.3929379,-84.4752304,150,0.0,29.5,13.806,2022-05-25 22:07:52,,-6.23,93.0,22.0,2022,5,25,22,1.79,297.0
-9.800000000000011,581.18,-9.800000000000011,13.381,3,10.0,61.0,40.5,50.3930303,-84.4750721,91,0.0,39.5,13.381,2022-05-25 22:07:53,,-5.65,93.0,22.0,2022,5,25,22,1.79,297.0
-10.399999999999977,594.44,-10.399999999999977,13.12,3,10.0,54.0,40.5,50.3931222,-84.4749257,32,0.0,50.0,13.12,2022-05-25 22:07:54,,-5.26,92.0,22.0,2022,5,25,22,1.79,297.0
-10.800000000000011,607.48,-10.800000000000011,12.775,4,17.5,72.0,58.0,50.3932137,-84.474783,83,15.5,60.0,12.775,2022-05-25 22:07:55,,-5.11,35.0,22.0,2022,5,25,22,1.79,297.0
-11.0,620.55,-11.0,12.415,4,19.0,76.0,65.0,50.3933023,-84.4746365,166,17.5,61.0,12.415,2022-05-25 22:07:56,,-5.19,66.0,22.0,2022,5,25,22,1.79,297.0
-11.399999999999977,633.98,-11.399999999999977,12.123,4,19.0,76.0,67.0,50.3933961,-84.4744891,235,17.5,61.0,12.123,2022-05-25 22:07:57,,-4.85,84.0,22.0,2022,5,25,22,1.79,297.0
-12.0,646.47,-12.0,12.094,4,23.5,68.0,77.5,50.3934786,-84.4743467,270,19.5,68.0,12.094,2022-05-25 22:07:58,,-4.23,86.0,22.0,2022,5,25,22,1.79,297.0
-12.600000000000023,658.32,-12.600000000000023,11.804,4,32.5,50.0,99.5,50.3935552,-84.4742101,262,23.5,82.0,11.804,2022-05-25 22:07:59,,-3.93,86.0,22.0,2022,5,25,22,1.79,297.0
-12.800000000000011,670.12,-12.800000000000011,11.8,4,32.5,49.0,99.5,50.3936269,-84.4740695,253,23.5,82.0,11.8,2022-05-25 22:08:00,,-3.55,85.0,22.0,2022,5,25,22,1.79,297.0
-12.600000000000023,682.19,-12.600000000000023,11.728,4,32.5,49.0,99.5,50.3937042,-84.4739294,267,23.5,82.0,11.728,2022-05-25 22:08:01,,-3.07,84.0,22.0,2022,5,25,22,1.79,297.0
-12.600000000000023,694.98,-12.600000000000023,11.52,4,32.5,49.0,99.5,50.3937838,-84.4737787,286,23.5,82.0,11.52,2022-05-25 22:08:02,,-2.61,85.0,22.0,2022,5,25,22,1.79,297.0
-13.0,707.01,-13.0,11.435,4,32.5,49.0,99.5,50.3938589,-84.4736373,261,23.5,82.0,11.435,2022-05-25 22:08:03,,-1.91,88.0,22.0,2022,5,25,22,1.79,297.0
-13.0,718.05,-13.0,11.14,4,32.5,49.0,99.5,50.3939274,-84.473507,199,23.5,82.0,11.14,2022-05-25 22:08:04,,-1.05,87.0,22.0,2022,5,25,22,1.79,297.0
-13.199999999999989,728.47,-13.199999999999989,10.827,4,26.5,49.0,84.0,50.3939956,-84.4733877,210,25.5,85.0,10.827,2022-05-25 22:08:05,,-0.36,85.0,21.0,2022,5,25,22,1.79,297.0
-13.0,739.1,-13.0,10.777,4,23.5,50.0,77.5,50.3940599,-84.4732607,217,25.5,85.0,10.777,2022-05-25 22:08:06,,-0.53,86.0,21.0,2022,5,25,22,1.79,297.0
-13.0,749.26,-13.0,10.902,4,23.0,51.0,76.0,50.394118,-84.4731365,219,25.0,84.0,10.902,2022-05-25 22:08:07,,-0.78,87.0,21.0,2022,5,25,22,1.79,297.0
-13.0,759.71,-13.0,10.58,3,22.5,52.0,75.0,50.3941821,-84.4730124,221,24.5,82.5,10.58,2022-05-25 22:08:08,,-0.6,88.0,21.0,2022,5,25,22,1.79,297.0
-12.800000000000011,770.48,-12.800000000000011,10.407,3,22.5,52.0,75.0,50.3942518,-84.4728882,225,24.5,82.5,10.407,2022-05-25 22:08:09,,-0.34,87.0,21.0,2022,5,25,22,1.79,297.0
-12.800000000000011,780.62,-12.800000000000011,10.086,3,22.5,52.0,75.0,50.3943161,-84.4727699,235,24.5,82.5,10.086,2022-05-25 22:08:10,,-0.03,89.0,21.0,2022,5,25,22,1.79,297.0
-12.800000000000011,791.09,-12.800000000000011,10.299,4,22.5,52.0,75.5,50.3943833,-84.4726487,236,24.5,81.5,10.299,2022-05-25 22:08:11,,0.33,91.0,21.0,2022,5,25,22,1.79,297.0
-12.800000000000011,801.52,-12.800000000000011,10.164,3,23.0,52.0,76.5,50.3944523,-84.47253,230,24.0,80.0,10.164,2022-05-25 22:08:12,,0.36,91.0,21.0,2022,5,25,22,1.79,297.0
-13.0,811.55,-13.0,9.962,4,23.0,53.0,77.5,50.394522,-84.4724193,224,24.0,78.5,9.962,2022-05-25 22:08:13,,0.03,91.0,21.0,2022,5,25,22,1.79,297.0
-13.199999999999989,821.12,-13.199999999999989,9.703,4,23.5,53.0,78.5,50.3945911,-84.472317,218,23.5,77.0,9.703,2022-05-25 22:08:14,,0.0,91.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,830.42,-13.399999999999977,9.389,3,26.5,50.0,85.0,50.3946559,-84.4722146,228,22.5,76.0,9.389,2022-05-25 22:08:15,,-0.27,90.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,839.09,-13.399999999999977,9.027,3,29.5,47.0,92.5,50.394721,-84.4721251,238,21.0,75.5,9.027,2022-05-25 22:08:16,,-0.8,89.0,21.0,2022,5,25,22,1.79,297.0
-13.600000000000023,847.82,-13.600000000000023,8.731,3,33.0,44.0,99.5,50.3947844,-84.4720322,248,19.5,74.5,8.731,2022-05-25 22:08:17,,-1.26,88.0,21.0,2022,5,25,22,1.79,297.0
-13.600000000000023,856.35,-13.600000000000023,8.08,3,33.0,44.0,100.0,50.394844,-84.4719385,183,19.5,74.5,8.08,2022-05-25 22:08:18,,-1.54,88.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,864.0,-13.399999999999977,7.609,3,33.0,44.0,100.0,50.3949018,-84.4718606,113,19.5,74.5,7.609,2022-05-25 22:08:19,,-1.32,87.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,871.72,-13.399999999999977,7.523,3,33.5,50.0,99.0,50.3949729,-84.4718042,143,21.5,77.5,7.523,2022-05-25 22:08:20,,-0.55,73.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,879.93,-13.399999999999977,7.791,3,34.0,56.0,97.5,50.3950576,-84.4717733,181,24.0,81.0,7.791,2022-05-25 22:08:21,,-0.04,58.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,888.32,-13.399999999999977,8.048,3,28.0,52.0,97.0,50.3951473,-84.4717723,169,22.5,75.0,8.048,2022-05-25 22:08:22,,0.0,55.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,896.12,-13.399999999999977,7.255,3,14.5,37.0,97.5,50.3952295,-84.4717939,93,17.0,57.5,7.255,2022-05-25 22:08:23,,0.37,66.0,21.0,2022,5,25,22,1.79,297.0
-13.199999999999989,902.68,-13.199999999999989,5.817,3,1.0,21.0,97.5,50.3952984,-84.4718137,17,11.5,39.5,5.817,2022-05-25 22:08:24,,0.76,78.0,21.0,2022,5,25,22,1.79,297.0
-13.199999999999989,908.23,-13.199999999999989,5.227,3,0.0,5.0,98.0,50.3953576,-84.4718205,152,11.0,38.5,5.227,2022-05-25 22:08:25,,0.43,66.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,913.46,-13.399999999999977,5.352,3,17.0,36.0,98.5,50.3954124,-84.471807,284,30.5,71.0,5.352,2022-05-25 22:08:26,,0.03,57.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,919.46,-13.399999999999977,6.051,3,31.0,66.0,98.5,50.3954691,-84.4717664,342,46.0,97.5,6.051,2022-05-25 22:08:27,,0.0,61.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,926.08,-13.399999999999977,6.608,3,31.0,66.0,98.5,50.3955222,-84.4717032,312,46.0,97.5,6.608,2022-05-25 22:08:28,,0.0,79.0,21.0,2022,5,25,22,1.79,297.0
-13.399999999999977,932.73,-13.399999999999977,6.911,3,31.0,66.0,98.5,50.3955681,-84.4716295,245,46.0,97.5,6.911,2022-05-25 22:08:29,,0.0,85.0,21.0,2022,5,25,22,1.79,297.0
-13.199999999999989,939.53,-13.199999999999989,6.886,3,31.0,58.0,98.5,50.3956152,-84.4715545,231,46.0,97.5,6.886,2022-05-25 22:08:30,,0.0,87.0,21.0,2022,5,25,22,1.79,297.0
-13.0,946.34,-13.0,6.907,3,29.5,52.0,94.0,50.3956617,-84.4714783,242,41.0,94.0,6.907,2022-05-25 22:08:31,,0.0,88.0,21.0,2022,5,25,22,1.79,297.0
-12.800000000000011,953.44,-12.800000000000011,6.921,3,24.0,46.0,80.0,50.3957081,-84.4713969,245,24.5,83.0,6.921,2022-05-25 22:08:32,,0.57,88.0,21.0,2022,5,25,22,1.79,297.0
-12.600000000000023,960.46,-12.600000000000023,6.783,3,26.5,44.0,88.0,50.395753,-84.4713154,251,28.0,87.0,6.783,2022-05-25 22:08:33,,1.63,87.0,21.0,2022,5,25,22,1.79,297.0
-12.399999999999977,967.25,-12.399999999999977,6.624,3,31.5,51.0,94.5,50.3957953,-84.4712356,270,29.5,90.0,6.624,2022-05-25 22:08:34,,2.43,87.0,21.0,2022,5,25,22,1.79,297.0
-12.199999999999989,973.72,-12.199999999999989,6.423,3,35.0,54.0,98.0,50.3958308,-84.4711553,251,30.5,93.0,6.423,2022-05-25 22:08:35,,2.94,87.0,21.0,2022,5,25,22,1.79,297.0
-12.199999999999989,979.59,-12.199999999999989,5.336,3,35.5,51.0,98.0,50.3958579,-84.471079,179,31.0,95.5,5.336,2022-05-25 22:08:36,,3.2,87.0,21.0,2022,5,25,22,1.79,297.0
-12.199999999999989,984.96,-12.199999999999989,5.213,3,35.5,51.0,98.0,50.3958682,-84.4710034,90,31.0,95.5,5.213,2022-05-25 22:08:37,,2.89,85.0,21.0,2022,5,25,22,1.79,297.0
-12.199999999999989,990.22,-12.199999999999989,5.4,3,34.5,51.0,96.5,50.3958542,-84.4709307,78,30.0,93.0,5.4,2022-05-25 22:08:38,,2.12,80.0,21.0,2022,5,25,22,1.79,297.0
-12.0,995.9,-12.0,5.894,3,29.0,54.0,89.5,50.3958183,-84.4708646,118,25.5,80.0,5.894,2022-05-25 22:08:39,,1.42,70.0,21.0,2022,5,25,22,1.79,297.0
-12.0,1003.25,-12.0,6.697,3,24.0,56.0,82.0,50.3957617,-84.4707905,157,21.0,67.0,6.697,2022-05-25 22:08:40,,1.21,60.0,21.0,2022,5,25,22,1.79,297.0
-12.0,1010.37,-12.0,6.925,3,18.5,58.0,75.0,50.3957018,-84.4707266,197,16.0,54.0,6.925,2022-05-25 22:08:41,,0.71,51.0,21.0,2022,5,25,22,1.79,297.0
-12.0,1017.48,-12.0,6.995,3,18.5,58.0,74.5,50.3956386,-84.470669,204,16.0,53.5,6.995,2022-05-25 22:08:42,,0.06,80.0,21.0,2022,5,25,22,1.79,297.0
-12.199999999999989,1024.82,-12.199999999999989,6.958,3,18.5,58.0,74.5,50.395574,-84.4706081,144,16.0,53.5,6.958,2022-05-25 22:08:43,,0.0,88.0,21.0,2022,5,25,22,1.79,297.0
