timestamp,cadence,heart_rate,power,battery_soc,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-02-01 15:00:16,92.0,92.0,189.0,,39.0,1573.13,7.427,2.0,22.0,80.0,50.5260033,-84.8127291,26.0,81.5,7.427,47.0,3.0,34.60000000000002,34.60000000000002,7.0,5.0,-0.96,2023,2,1,15,2.3,236.0
2023-02-01 15:00:17,92.0,92.0,195.0,,39.0,1580.87,7.416,2.0,23.0,81.5,50.5260797,-84.8127654,26.0,82.0,7.416,47.0,3.0,34.60000000000002,34.60000000000002,7.0,5.0,-0.84,2023,2,1,15,2.3,236.0
2023-02-01 15:00:18,92.0,92.0,200.0,,40.0,1588.23,7.327,3.0,23.5,83.5,50.5261538,-84.8128017,25.5,82.5,7.327,48.0,3.0,34.60000000000002,34.60000000000002,7.0,5.0,-0.19,2023,2,1,15,2.3,236.0
2023-02-01 15:00:19,92.0,96.0,205.0,,40.0,1595.82,7.563,3.0,24.5,85.0,50.5262317,-84.8128381,25.5,83.5,7.563,52.0,3.0,34.39999999999998,34.39999999999998,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:20,93.0,94.0,222.0,,40.0,1603.41,7.209,3.0,23.0,81.5,50.526307,-84.8128833,24.5,81.0,7.209,45.0,3.0,34.60000000000002,34.60000000000002,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:21,94.0,94.0,227.0,,40.0,1611.26,7.91,2.0,23.0,79.5,50.5263838,-84.8129222,24.0,79.0,7.91,44.0,3.0,34.60000000000002,34.60000000000002,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:22,96.0,94.0,235.0,,41.0,1619.38,7.896,2.0,25.0,81.5,50.5264629,-84.8129748,24.5,78.0,7.896,46.0,3.0,34.799999999999955,34.799999999999955,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:23,96.0,94.0,250.0,,41.0,1627.03,7.808,2.0,24.0,81.0,50.5265402,-84.8130112,24.0,79.5,7.808,47.0,3.0,34.799999999999955,34.799999999999955,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:24,98.0,95.0,257.0,,41.0,1634.59,7.539,2.0,24.0,82.5,50.5266176,-84.8130476,25.0,81.0,7.539,47.0,3.0,34.799999999999955,34.799999999999955,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:25,99.0,94.0,265.0,,41.0,1642.2,7.76,2.0,25.0,84.0,50.5266955,-84.8130823,26.0,83.0,7.76,48.0,3.0,34.799999999999955,34.799999999999955,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:26,99.0,95.0,279.0,,42.0,1650.04,7.868,2.0,25.5,86.0,50.5267766,-84.8131109,27.0,85.5,7.868,49.0,3.0,35.0,35.0,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:27,99.0,97.0,303.0,,42.0,1657.98,7.64,2.0,26.0,87.5,50.5268578,-84.8131477,27.5,90.5,7.64,50.0,3.0,35.0,35.0,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:28,99.0,97.0,323.0,,42.0,1665.38,7.284,2.0,25.0,88.5,50.5269309,-84.8131838,28.5,93.5,7.284,50.0,3.0,35.0,35.0,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:29,97.0,99.0,325.0,,43.0,1672.87,7.17,2.0,25.0,87.5,50.5270091,-84.8132206,29.5,94.0,7.17,50.0,2.0,35.200000000000045,35.200000000000045,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:30,95.0,100.0,293.0,,43.0,1680.27,7.139,2.0,25.0,86.5,50.5270852,-84.8132568,30.5,93.5,7.139,49.0,2.0,35.200000000000045,35.200000000000045,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:31,93.0,98.0,293.0,,43.0,1687.78,7.119,2.0,25.0,85.0,50.5271578,-84.8132927,31.0,92.0,7.119,48.0,2.0,35.39999999999998,35.39999999999998,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:32,91.0,93.0,307.0,,44.0,1695.55,7.021,2.0,22.5,81.5,50.5272366,-84.8133298,28.0,87.0,7.021,49.0,2.0,35.60000000000002,35.60000000000002,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:33,91.0,93.0,331.0,,44.0,1703.13,7.267,2.0,29.5,93.5,50.5273139,-84.8133646,23.0,87.5,7.267,52.0,2.0,35.60000000000002,35.60000000000002,7.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:34,90.0,92.0,346.0,,44.0,1710.36,6.953,2.0,30.0,97.0,50.52739,-84.8133929,27.5,91.5,6.953,50.0,2.0,35.60000000000002,35.60000000000002,7.0,5.0,0.87,2023,2,1,15,2.3,236.0
2023-02-01 15:00:35,90.0,92.0,351.0,,45.0,1717.58,6.974,2.0,29.0,96.5,50.527466,-84.8134276,30.5,93.5,6.974,52.0,2.0,35.60000000000002,35.60000000000002,7.0,5.0,1.16,2023,2,1,15,2.3,236.0
2023-02-01 15:00:36,89.0,91.0,313.0,,45.0,1724.96,6.928,2.0,29.0,95.0,50.5275398,-84.8134568,29.0,91.0,6.928,51.0,2.0,35.799999999999955,35.799999999999955,7.0,5.0,1.18,2023,2,1,15,2.3,236.0
2023-02-01 15:00:37,89.0,91.0,301.0,,45.0,1732.35,7.022,2.0,29.0,93.5,50.5276126,-84.8134932,27.0,89.0,7.022,48.0,2.0,36.0,36.0,7.0,5.0,1.16,2023,2,1,15,2.3,236.0
2023-02-01 15:00:38,87.0,92.0,294.0,,45.0,1739.54,6.856,2.0,31.5,94.5,50.5276868,-84.8135303,27.0,89.0,6.856,47.0,2.0,36.200000000000045,36.200000000000045,7.0,5.0,1.15,2023,2,1,15,2.3,236.0
2023-02-01 15:00:39,86.0,91.0,290.0,,46.0,1746.53,6.618,2.0,31.0,95.5,50.5277584,-84.8135649,29.0,93.0,6.618,50.0,2.0,36.39999999999998,36.39999999999998,7.0,5.0,1.2,2023,2,1,15,2.3,236.0
2023-02-01 15:00:40,85.0,91.0,286.0,,46.0,1753.27,6.556,2.0,30.0,95.0,50.5278257,-84.8135937,30.5,95.0,6.556,52.0,2.0,36.60000000000002,36.60000000000002,8.0,5.0,1.34,2023,2,1,15,2.3,236.0
2023-02-01 15:00:41,84.0,91.0,283.0,,46.0,1759.67,6.337,2.0,29.0,93.0,50.5278892,-84.81363,30.0,94.5,6.337,53.0,2.0,36.799999999999955,36.799999999999955,8.0,5.0,1.56,2023,2,1,15,2.3,236.0
2023-02-01 15:00:42,83.0,90.0,270.0,,47.0,1766.11,6.444,2.0,28.5,91.0,50.5279528,-84.8136664,29.5,94.0,6.444,50.0,2.0,37.0,37.0,8.0,5.0,1.89,2023,2,1,15,2.3,236.0
2023-02-01 15:00:43,82.0,90.0,273.0,,47.0,1772.74,6.462,2.0,27.5,89.5,50.5280177,-84.8137014,29.0,93.5,6.462,48.0,2.0,37.200000000000045,37.200000000000045,8.0,5.0,2.21,2023,2,1,15,2.3,236.0
2023-02-01 15:00:44,82.0,92.0,262.0,,47.0,1779.38,6.509,2.0,26.5,87.5,50.528086,-84.8137303,29.0,93.0,6.509,48.0,2.0,37.39999999999998,37.39999999999998,9.0,5.0,2.51,2023,2,1,15,2.3,236.0
2023-02-01 15:00:45,82.0,91.0,257.0,,47.0,1786.11,6.675,2.0,26.0,87.0,50.5281551,-84.8137651,28.5,92.5,6.675,51.0,2.0,37.60000000000002,37.60000000000002,9.0,5.0,2.73,2023,2,1,15,2.3,236.0
2023-02-01 15:00:46,84.0,90.0,262.0,,48.0,1793.06,6.694,2.0,25.5,90.0,50.528227,-84.813794,29.0,92.0,6.694,53.0,2.0,37.799999999999955,37.799999999999955,9.0,5.0,2.87,2023,2,1,15,2.3,236.0
2023-02-01 15:00:47,85.0,90.0,270.0,,48.0,1799.75,6.748,2.0,24.5,88.5,50.5282944,-84.8138299,30.0,93.5,6.748,51.0,2.0,37.799999999999955,37.799999999999955,9.0,5.0,2.8,2023,2,1,15,2.3,236.0
2023-02-01 15:00:48,86.0,90.0,274.0,,48.0,1806.95,6.888,2.0,24.0,88.5,50.5283651,-84.8138652,27.5,92.5,6.888,51.0,2.0,37.799999999999955,37.799999999999955,9.0,5.0,2.59,2023,2,1,15,2.3,236.0
2023-02-01 15:00:49,88.0,91.0,267.0,,48.0,1814.24,7.04,2.0,22.5,85.5,50.5284411,-84.8138938,26.0,90.5,7.04,50.0,2.0,38.0,38.0,9.0,5.0,2.3,2023,2,1,15,2.3,236.0
2023-02-01 15:00:50,88.0,91.0,243.0,,49.0,1821.52,7.093,2.0,20.0,79.0,50.5285145,-84.8139305,26.0,88.5,7.093,47.0,2.0,38.0,38.0,9.0,5.0,2.0,2023,2,1,15,2.3,236.0
2023-02-01 15:00:51,89.0,91.0,223.0,,49.0,1828.62,6.981,2.0,19.0,72.5,50.5285866,-84.8139665,24.5,84.5,6.981,46.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,1.69,2023,2,1,15,2.3,236.0
2023-02-01 15:00:52,89.0,91.0,204.0,,49.0,1835.81,6.998,2.0,18.0,71.0,50.5286589,-84.8140031,22.5,83.0,6.998,50.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,1.41,2023,2,1,15,2.3,236.0
2023-02-01 15:00:53,88.0,91.0,186.0,,49.0,1842.62,7.003,2.0,18.5,69.5,50.5287262,-84.8140386,19.5,69.5,7.003,53.0,2.0,38.39999999999998,38.39999999999998,10.0,5.0,1.2,2023,2,1,15,2.3,236.0
2023-02-01 15:00:54,89.0,92.0,177.0,,49.0,1850.07,7.038,2.0,19.0,69.0,50.5288015,-84.8140763,18.0,62.0,7.038,56.0,2.0,38.39999999999998,38.39999999999998,10.0,5.0,1.14,2023,2,1,15,2.3,236.0
2023-02-01 15:00:55,89.0,93.0,188.0,,50.0,1857.14,7.168,2.0,20.0,71.5,50.528874,-84.8141125,19.0,65.0,7.168,59.0,2.0,38.60000000000002,38.60000000000002,10.0,5.0,1.16,2023,2,1,15,2.3,236.0
2023-02-01 15:00:56,89.0,95.0,199.0,,50.0,1864.48,7.277,2.0,22.0,79.5,50.5289468,-84.8141489,22.5,74.5,7.277,59.0,2.0,38.60000000000002,38.60000000000002,10.0,5.0,1.19,2023,2,1,15,2.3,236.0
2023-02-01 15:00:57,91.0,97.0,214.0,,50.0,1871.83,7.36,2.0,24.0,88.0,50.5290205,-84.8141854,26.0,84.5,7.36,52.0,2.0,38.39999999999998,38.39999999999998,10.0,5.0,1.1,2023,2,1,15,2.3,236.0
2023-02-01 15:00:58,92.0,97.0,234.0,,50.0,1879.33,7.361,2.0,24.5,85.5,50.5290979,-84.8142218,26.5,90.0,7.361,47.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,0.29,2023,2,1,15,2.3,236.0
2023-02-01 15:00:59,93.0,97.0,223.0,,50.0,1886.94,7.338,2.0,23.0,78.5,50.5291747,-84.8142583,26.0,91.5,7.338,48.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:00,92.0,96.0,202.0,,51.0,1894.31,7.337,2.0,21.0,69.5,50.5292473,-84.8142942,25.0,91.0,7.337,50.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:01,92.0,97.0,200.0,,51.0,1901.99,7.322,2.0,20.5,70.5,50.5293246,-84.8143306,23.5,85.0,7.322,52.0,2.0,38.200000000000045,38.200000000000045,10.0,5.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:02,92.0,98.0,204.0,,51.0,1909.24,7.291,2.0,20.0,71.5,50.5293994,-84.8143658,22.0,79.0,7.291,49.0,2.0,38.200000000000045,38.200000000000045,10.0,6.0,-0.42,2023,2,1,15,2.3,236.0
2023-02-01 15:01:03,91.0,99.0,199.0,,51.0,1917.01,7.247,2.0,21.5,78.0,50.5294791,-84.8144037,21.5,76.5,7.247,51.0,2.0,38.200000000000045,38.200000000000045,10.0,6.0,-0.16,2023,2,1,15,2.3,236.0
2023-02-01 15:01:04,91.0,99.0,204.0,,51.0,1924.26,7.128,2.0,23.5,83.0,50.5295518,-84.81444,22.0,78.0,7.128,52.0,2.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:05,91.0,99.0,204.0,,52.0,1931.63,7.15,2.0,22.0,75.5,50.5296249,-84.8144762,23.5,80.5,7.15,52.0,2.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:06,90.0,99.0,203.0,,52.0,1939.17,7.223,2.0,22.0,75.0,50.5297025,-84.8145131,24.0,81.0,7.223,52.0,2.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:07,90.0,99.0,201.0,,52.0,1946.45,7.21,2.0,21.5,74.5,50.529775,-84.8145494,24.5,81.5,7.21,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:08,91.0,99.0,212.0,,52.0,1953.71,7.216,2.0,21.5,77.5,50.529848,-84.8145855,24.5,81.5,7.216,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:09,91.0,98.0,219.0,,53.0,1961.19,7.306,2.0,21.0,78.0,50.5299257,-84.8146205,24.5,82.0,7.306,48.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:10,92.0,98.0,218.0,,53.0,1968.63,7.332,2.0,18.0,68.5,50.5300027,-84.8146496,24.5,84.0,7.332,47.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:11,93.0,98.0,217.0,,53.0,1975.95,7.363,2.0,21.5,77.0,50.5300751,-84.8146873,28.0,84.5,7.363,49.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:12,93.0,96.0,214.0,,53.0,1983.49,7.384,2.0,22.0,78.5,50.5301486,-84.8147316,27.5,83.0,7.384,48.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:13,93.0,97.0,207.0,,53.0,1990.84,7.426,2.0,21.5,78.0,50.5302227,-84.8147679,26.0,81.0,7.426,48.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:14,94.0,98.0,206.0,,54.0,1998.45,7.499,2.0,20.5,78.0,50.5303036,-84.8148042,25.0,79.5,7.499,47.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:15,94.0,98.0,208.0,,54.0,2006.1,7.516,2.0,20.0,77.5,50.5303806,-84.8148408,23.5,77.5,7.516,47.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:16,94.0,97.0,209.0,,54.0,2013.57,7.532,2.0,24.0,77.0,50.5304538,-84.814877,23.0,80.5,7.532,46.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:17,95.0,97.0,217.0,,54.0,2021.17,7.555,2.0,25.0,79.0,50.5305308,-84.8149152,24.5,83.0,7.555,51.0,1.0,38.39999999999998,38.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:18,95.0,98.0,221.0,,54.0,2028.7,7.523,2.0,26.0,81.5,50.5306043,-84.8149591,26.5,85.0,7.523,48.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:19,94.0,98.0,215.0,,55.0,2036.17,7.518,2.0,26.0,83.0,50.5306812,-84.8149953,27.5,86.5,7.518,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:20,94.0,100.0,211.0,,55.0,2043.61,7.518,2.0,24.0,80.5,50.5307573,-84.8150311,27.5,86.5,7.518,52.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:21,95.0,100.0,213.0,,55.0,2051.44,7.506,2.0,27.0,79.0,50.5308357,-84.8150684,24.5,84.5,7.506,50.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:22,94.0,100.0,224.0,,55.0,2058.96,7.479,2.0,25.5,78.0,50.5309094,-84.8151064,27.0,88.0,7.479,47.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:23,94.0,100.0,215.0,,56.0,2066.46,7.395,2.0,24.0,77.5,50.5309858,-84.8151502,27.5,87.5,7.395,48.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:24,93.0,96.0,200.0,,56.0,2073.81,7.357,2.0,23.5,77.5,50.5310594,-84.8151866,26.0,84.0,7.357,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:25,92.0,96.0,197.0,,56.0,2081.14,7.259,2.0,24.0,78.0,50.531135,-84.8152226,25.5,84.5,7.259,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:26,92.0,98.0,199.0,,56.0,2088.52,7.345,2.0,24.0,79.0,50.5312091,-84.8152577,25.5,85.0,7.345,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:27,93.0,98.0,204.0,,56.0,2096.05,7.364,2.0,24.5,80.0,50.5312854,-84.8152864,26.5,86.0,7.364,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:28,93.0,99.0,220.0,,57.0,2103.43,7.368,2.0,22.5,76.5,50.531359,-84.8153228,27.0,85.5,7.368,47.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:29,93.0,99.0,225.0,,57.0,2110.98,7.363,2.0,20.5,74.0,50.5314373,-84.8153596,26.5,84.0,7.363,48.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:30,92.0,99.0,222.0,,57.0,2118.36,7.333,2.0,24.0,80.0,50.5315133,-84.8153958,25.0,84.0,7.333,52.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:31,92.0,99.0,218.0,,57.0,2125.72,7.315,2.0,25.5,85.0,50.5315863,-84.8154323,25.0,79.0,7.315,56.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:32,92.0,99.0,218.0,,57.0,2133.21,7.305,2.0,24.0,83.0,50.5316603,-84.8154673,24.5,79.5,7.305,53.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:33,92.0,98.0,228.0,,58.0,2140.57,7.304,2.0,23.0,81.5,50.5317376,-84.8154961,23.5,80.5,7.304,50.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:34,92.0,98.0,227.0,,58.0,2147.92,7.393,2.0,22.5,81.0,50.5318143,-84.8155322,23.0,80.0,7.393,51.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:35,93.0,98.0,225.0,,58.0,2155.3,7.423,2.0,22.0,80.0,50.5318887,-84.8155675,22.5,80.0,7.423,52.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:36,94.0,99.0,228.0,,58.0,2163.14,7.519,2.0,20.0,74.0,50.5319653,-84.8156054,24.0,83.0,7.519,46.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:37,95.0,98.0,229.0,,59.0,2170.76,7.533,2.0,19.5,72.5,50.5320421,-84.8156416,24.0,81.5,7.533,49.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:38,95.0,97.0,228.0,,59.0,2178.29,7.546,2.0,19.5,71.5,50.5321186,-84.8156776,23.0,79.5,7.546,51.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:39,95.0,99.0,208.0,,59.0,2185.91,7.534,2.0,19.5,71.0,50.5321964,-84.8157157,22.5,77.0,7.534,51.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:40,95.0,99.0,204.0,,59.0,2193.62,7.554,2.0,20.0,70.5,50.5322742,-84.8157583,21.5,75.0,7.554,51.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:41,95.0,98.0,189.0,,59.0,2201.29,7.652,2.0,20.0,69.5,50.532352,-84.815789,21.0,72.5,7.652,58.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:42,96.0,99.0,167.0,,60.0,2208.94,7.622,2.0,20.0,69.0,50.532429,-84.8158327,20.0,70.5,7.622,52.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:43,95.0,98.0,156.0,,60.0,2216.69,7.633,2.0,19.5,66.5,50.5325066,-84.8158692,19.0,68.0,7.633,44.0,1.0,38.200000000000045,38.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:44,96.0,98.0,150.0,,60.0,2224.38,7.69,2.0,18.0,61.5,50.532584,-84.8159073,17.5,66.0,7.69,40.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:45,96.0,97.0,146.0,,60.0,2231.93,7.639,2.0,18.5,65.0,50.5326612,-84.8159511,19.5,70.0,7.639,45.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:46,96.0,98.0,143.0,,60.0,2239.82,7.743,2.0,18.0,63.5,50.5327398,-84.8159877,18.0,65.5,7.743,49.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:47,97.0,99.0,141.0,,60.0,2247.56,7.766,2.0,17.5,61.0,50.5328197,-84.8160236,16.5,60.0,7.766,52.0,1.0,38.0,38.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:48,98.0,99.0,151.0,,60.0,2255.09,7.847,2.0,16.0,56.0,50.5328943,-84.8160584,16.0,57.0,7.847,53.0,1.0,37.799999999999955,37.799999999999955,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:49,98.0,100.0,154.0,,61.0,2263.55,7.843,2.0,13.0,47.0,50.532981,-84.816097,16.0,57.0,7.843,52.0,1.0,37.60000000000002,37.60000000000002,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:50,99.0,99.0,156.0,,61.0,2271.42,7.839,2.0,10.5,37.5,50.533062,-84.8161333,16.0,56.5,7.839,51.0,1.0,37.60000000000002,37.60000000000002,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:51,95.0,100.0,148.0,,61.0,2279.44,7.827,2.0,8.0,28.5,50.5331404,-84.8161714,15.5,56.5,7.827,51.0,1.0,37.39999999999998,37.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:52,85.0,101.0,131.0,,61.0,2287.34,7.77,2.0,5.5,19.5,50.5332214,-84.8162153,15.5,56.5,7.77,26.0,1.0,37.39999999999998,37.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:53,74.0,100.0,87.0,,61.0,2295.19,7.639,2.0,3.0,10.5,50.5332987,-84.8162517,15.5,56.0,7.639,16.0,1.0,37.200000000000045,37.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:54,55.0,100.0,69.0,,61.0,2302.89,7.626,2.0,1.0,3.5,50.5333768,-84.816288,15.5,56.5,7.626,20.0,1.0,37.200000000000045,37.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:55,36.0,101.0,52.0,,61.0,2310.58,7.592,2.0,3.5,13.0,50.5334569,-84.8163255,17.0,60.0,7.592,24.0,1.0,37.200000000000045,37.200000000000045,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:56,17.0,101.0,35.0,,61.0,2318.01,7.505,2.0,6.5,22.5,50.5335333,-84.816369,18.5,63.5,7.505,27.0,1.0,37.0,37.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:57,0.0,100.0,0.0,,61.0,2325.83,7.472,2.0,9.5,31.5,50.5336121,-84.8164048,20.0,66.5,7.472,31.0,1.0,37.0,37.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:58,0.0,99.0,0.0,,61.0,2333.24,7.385,2.0,12.0,41.0,50.5336848,-84.8164337,21.5,70.0,7.385,35.0,0.0,37.0,37.0,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:01:59,0.0,98.0,0.0,,61.0,2340.48,7.366,2.0,15.0,50.5,50.533757,-84.8164714,23.0,73.5,7.366,39.0,0.0,36.799999999999955,36.799999999999955,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:00,0.0,98.0,0.0,,61.0,2347.93,7.321,2.0,18.0,60.0,50.5338311,-84.8165156,24.5,77.0,7.321,42.0,0.0,36.799999999999955,36.799999999999955,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:01,0.0,99.0,0.0,,61.0,2355.41,7.584,2.0,20.5,69.5,50.533909,-84.8165503,26.0,80.5,7.584,46.0,0.0,36.60000000000002,36.60000000000002,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:02,46.0,98.0,64.0,,61.0,2363.23,7.744,2.0,23.5,78.5,50.5339905,-84.8165793,27.0,84.0,7.744,50.0,0.0,36.60000000000002,36.60000000000002,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
2023-02-01 15:02:03,98.0,99.0,181.0,,61.0,2371.14,7.963,2.0,24.5,84.0,50.5340695,-84.8166141,28.5,87.0,7.963,49.0,0.0,36.39999999999998,36.39999999999998,10.0,6.0,0.0,2023,2,1,15,2.3,236.0
