timestamp,battery_soc,cadence,calories,distance,enhanced_speed,gps_accuracy,position_lat,position_long,power,speed,temperature,altitude,enhanced_altitude,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,ascent,descent,grade,heart_rate,left_right_balance,year,month,day,hour,wind_speed,wind_direction
2023-01-29 21:07:46,27.0,92.0,0.0,0.0,7.69,3.0,50.5133602,-84.8137239,183.0,7.69,20.0,,,,,,,,,,,,2023,1,29,21,3.05,247.0
2023-01-29 21:07:47,,93.0,0.0,12.77,7.952,3.0,50.5134265,-84.8135619,182.0,7.952,20.0,-16.0,-16.0,21.5,74.5,22.0,78.5,,,,,,2023,1,29,21,3.05,247.0
2023-01-29 21:07:48,,94.0,0.0,21.14,7.978,3.0,50.5134665,-84.8134567,184.0,7.978,20.0,-16.0,-16.0,21.0,72.5,20.0,70.0,0.0,0.0,0.0,99.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:49,,94.0,0.0,29.16,8.055,3.0,50.5135078,-84.8133532,191.0,8.055,20.0,-15.800000000000011,-15.800000000000011,23.0,77.5,20.5,67.0,0.0,0.0,0.0,99.0,52.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:50,,95.0,0.0,37.39,8.101,3.0,50.5135506,-84.8132494,212.0,8.101,20.0,-15.800000000000011,-15.800000000000011,23.5,82.0,22.0,69.5,0.0,0.0,0.0,99.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:51,,95.0,0.0,45.7,8.119,3.0,50.5135917,-84.813143,210.0,8.119,19.0,-15.800000000000011,-15.800000000000011,21.5,78.5,22.5,74.5,0.0,0.0,0.0,100.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:52,,95.0,1.0,54.09,8.107,3.0,50.5136361,-84.8130326,205.0,8.107,19.0,-15.800000000000011,-15.800000000000011,19.5,70.5,22.0,75.0,0.0,0.0,0.0,100.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:53,,95.0,1.0,62.33,8.156,3.0,50.5136753,-84.8129242,201.0,8.156,19.0,-15.800000000000011,-15.800000000000011,17.5,63.0,21.5,76.0,0.0,0.0,0.0,101.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:54,,95.0,1.0,70.52,8.18,3.0,50.5137113,-84.8128162,199.0,8.18,19.0,-15.600000000000023,-15.600000000000023,18.0,62.5,21.5,76.0,0.0,0.0,0.0,102.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:55,,96.0,1.0,78.46,8.107,3.0,50.5137503,-84.8127137,197.0,8.107,19.0,-15.600000000000023,-15.600000000000023,19.0,66.0,22.0,75.5,0.0,0.0,0.0,101.0,52.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:56,,96.0,1.0,86.39,8.084,3.0,50.5137913,-84.8126134,192.0,8.084,19.0,-15.600000000000023,-15.600000000000023,20.5,69.5,22.5,75.5,0.0,0.0,0.0,102.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:57,,96.0,2.0,94.62,8.133,3.0,50.5138316,-84.8125082,191.0,8.133,19.0,-15.600000000000023,-15.600000000000023,21.5,76.0,24.5,79.5,0.0,0.0,0.0,103.0,49.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:58,,96.0,2.0,102.96,8.195,3.0,50.5138714,-84.8124006,189.0,8.195,19.0,-15.600000000000023,-15.600000000000023,21.0,74.5,24.5,78.0,0.0,0.0,0.0,102.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:07:59,,97.0,2.0,110.98,8.233,3.0,50.5139131,-84.8123027,187.0,8.233,19.0,-15.600000000000023,-15.600000000000023,19.5,68.5,23.5,73.0,0.0,0.0,0.0,101.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:00,,97.0,2.0,119.5,8.199,3.0,50.5139613,-84.8121973,169.0,8.199,19.0,-15.600000000000023,-15.600000000000023,18.0,63.5,23.0,69.0,0.0,0.0,0.0,101.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:01,,97.0,2.0,128.4,8.127,3.0,50.5140129,-84.8120847,166.0,8.127,19.0,-15.600000000000023,-15.600000000000023,19.5,66.5,23.5,71.0,0.0,0.0,0.0,101.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:02,,96.0,3.0,139.51,8.085,5.0,50.5140602,-84.8119376,166.0,8.085,19.0,-15.600000000000023,-15.600000000000023,20.5,70.0,24.0,73.5,0.0,0.0,0.0,101.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:03,,96.0,3.0,149.03,8.068,6.0,50.5141109,-84.8118189,168.0,8.068,19.0,-15.600000000000023,-15.600000000000023,22.0,73.0,24.5,75.5,0.0,0.0,0.0,100.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:04,,96.0,3.0,157.18,8.025,5.0,50.514161,-84.8117249,172.0,8.025,19.0,-15.600000000000023,-15.600000000000023,22.0,75.0,24.5,76.0,0.0,0.0,0.0,100.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:05,,96.0,3.0,165.26,7.968,5.0,50.5142093,-84.8116329,175.0,7.968,19.0,-15.600000000000023,-15.600000000000023,21.0,74.5,23.0,74.0,0.0,0.0,0.0,100.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:06,,96.0,3.0,172.96,7.944,4.0,50.5142711,-84.8115599,191.0,7.944,19.0,-15.600000000000023,-15.600000000000023,19.5,74.5,21.5,72.0,0.0,0.0,0.0,101.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:07,,96.0,3.0,180.81,8.041,4.0,50.5143214,-84.8114704,188.0,8.041,19.0,-15.600000000000023,-15.600000000000023,21.5,74.5,18.5,66.5,0.0,0.0,0.0,101.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:08,,96.0,4.0,188.97,8.083,3.0,50.5143658,-84.8113697,186.0,8.083,19.0,-15.600000000000023,-15.600000000000023,22.0,73.0,19.0,67.5,0.0,0.0,0.0,102.0,58.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:09,,97.0,4.0,197.3,8.367,3.0,50.5144077,-84.8112643,193.0,8.367,19.0,-15.600000000000023,-15.600000000000023,21.5,71.0,22.0,72.5,0.0,0.0,0.0,102.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:10,,98.0,4.0,205.66,8.479,3.0,50.5144484,-84.8111558,179.0,8.479,19.0,-15.600000000000023,-15.600000000000023,20.5,69.0,24.5,77.5,0.0,0.0,0.0,102.0,47.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:11,,87.0,4.0,214.11,8.237,3.0,50.5144896,-84.8110459,157.0,8.237,19.0,-15.399999999999977,-15.399999999999977,18.5,65.5,26.5,81.5,0.0,0.0,0.0,102.0,31.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:12,,64.0,4.0,222.02,8.004,3.0,50.5145325,-84.8109455,129.0,8.004,18.0,-15.199999999999989,-15.199999999999989,11.0,38.5,21.0,66.5,0.0,0.0,0.0,102.0,14.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:13,,37.0,4.0,230.19,7.939,3.0,50.5145725,-84.8108439,101.0,7.939,18.0,-15.199999999999989,-15.199999999999989,10.0,35.0,16.5,56.0,0.0,0.0,0.0,102.0,19.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:14,,10.0,4.0,238.12,7.79,3.0,50.5146094,-84.8107426,72.0,7.79,18.0,-15.0,-15.0,13.0,45.5,13.5,48.5,0.0,0.0,0.0,102.0,27.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:15,,14.0,4.0,246.0,7.814,3.0,50.5146454,-84.8106374,3.0,7.814,18.0,-15.0,-15.0,16.0,56.0,10.5,41.0,0.0,0.0,0.0,102.0,35.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:16,,54.0,4.0,253.86,7.87,3.0,50.5146837,-84.8105372,16.0,7.87,18.0,-15.0,-15.0,19.0,67.0,7.5,33.5,0.0,0.0,0.0,101.0,42.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:17,,93.0,4.0,262.15,7.894,3.0,50.5147222,-84.8104299,44.0,7.894,18.0,-15.0,-15.0,19.0,67.5,9.5,38.5,0.0,0.0,0.0,101.0,50.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:18,,93.0,5.0,270.08,7.694,3.0,50.5147624,-84.8103246,73.0,7.694,18.0,-15.0,-15.0,17.5,62.5,14.5,51.0,0.0,0.0,0.0,100.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:19,,94.0,5.0,277.96,7.774,3.0,50.5148055,-84.8102266,102.0,7.774,18.0,-15.199999999999989,-15.199999999999989,16.0,57.5,19.5,63.0,0.0,0.0,0.0,99.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:20,,94.0,5.0,286.31,8.047,3.0,50.5148543,-84.8101258,148.0,8.047,18.0,-15.199999999999989,-15.199999999999989,14.0,53.0,24.5,75.0,0.0,0.0,0.0,99.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:21,,87.0,5.0,294.64,7.974,3.0,50.5149051,-84.8100242,126.0,7.974,18.0,-15.199999999999989,-15.199999999999989,16.5,60.5,25.0,76.0,0.0,0.0,0.0,,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:22,,69.0,5.0,302.43,7.412,3.0,50.5149552,-84.8099364,106.0,7.412,18.0,-15.0,-15.0,15.0,54.5,23.0,70.5,0.0,0.0,0.0,,26.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:23,,53.0,5.0,309.69,6.881,3.0,50.5150053,-84.8098544,90.0,6.881,18.0,-15.0,-15.0,12.0,41.0,19.5,61.5,0.0,0.0,0.0,,25.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:24,,36.0,5.0,316.37,6.056,3.0,50.5150496,-84.809778,75.0,6.056,18.0,-15.0,-15.0,9.0,30.0,17.0,54.0,0.0,0.0,0.0,,43.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:25,,57.0,5.0,322.08,4.717,3.0,50.515081,-84.8097117,27.0,4.717,18.0,-15.0,-15.0,9.5,32.0,16.0,52.5,0.0,0.0,0.0,,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:26,,67.0,5.0,326.36,3.306,3.0,50.5151052,-84.8096604,21.0,3.306,18.0,-14.800000000000011,-14.800000000000011,10.0,34.0,15.5,50.5,0.0,0.0,0.0,,46.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:27,,55.0,5.0,328.94,1.787,3.0,50.5151187,-84.8096273,20.0,1.787,18.0,-14.800000000000011,-14.800000000000011,10.5,36.0,15.0,49.0,0.0,0.0,0.0,,38.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:45,,0.0,5.0,329.56,1.046,1.0,50.5151397,-84.8096097,0.0,1.046,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:46,,0.0,5.0,331.08,1.641,1.0,50.5151552,-84.8096159,0.0,1.641,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:47,,0.0,5.0,333.22,2.114,2.0,50.515175,-84.8096062,0.0,2.114,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:48,,0.0,5.0,335.41,2.144,2.0,50.5151932,-84.8095818,0.0,2.144,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:49,,0.0,5.0,337.24,1.689,2.0,50.5152079,-84.8095672,0.0,1.689,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:50,,0.0,5.0,338.64,1.038,2.0,50.5152216,-84.8095581,0.0,1.038,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:51,,0.0,5.0,339.05,0.301,2.0,50.5152262,-84.8095493,0.0,0.301,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:52,,0.0,5.0,339.54,0.55,2.0,50.515229,-84.8095402,0.0,0.55,17.0,-14.600000000000023,-14.600000000000023,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:53,,10.0,5.0,339.83,1.112,2.0,50.5152307,-84.8095369,2.0,1.112,17.0,-14.800000000000011,-14.800000000000011,,,,,0.0,0.0,0.0,99.0,,2023,1,29,21,3.05,247.0
2023-01-29 21:08:54,,17.0,5.0,341.85,1.62,2.0,50.5152487,-84.8095189,9.0,1.62,17.0,-14.800000000000011,-14.800000000000011,0.0,,17.0,59.5,0.0,0.0,0.0,99.0,0.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:55,,20.0,5.0,344.52,1.822,3.0,50.5152761,-84.8095156,18.0,1.822,17.0,-14.800000000000011,-14.800000000000011,4.0,,17.5,66.0,0.0,0.0,0.0,99.0,13.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:56,,23.0,5.0,347.48,2.219,3.0,50.5153067,-84.8095308,27.0,2.219,17.0,-14.800000000000011,-14.800000000000011,7.5,,18.5,72.5,0.0,0.0,0.0,99.0,27.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:57,,33.0,5.0,350.24,2.43,2.0,50.5153318,-84.8095466,67.0,2.43,17.0,-14.800000000000011,-14.800000000000011,11.5,,19.0,79.0,0.0,0.0,0.0,99.0,40.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:58,,36.0,5.0,353.42,2.279,2.0,50.5153601,-84.8095707,71.0,2.279,17.0,-14.800000000000011,-14.800000000000011,15.0,,19.5,85.5,0.0,0.0,0.0,99.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:08:59,,34.0,5.0,356.28,2.002,2.0,50.5153841,-84.8096007,67.0,2.002,17.0,-14.800000000000011,-14.800000000000011,19.0,71.0,20.5,92.0,0.0,0.0,0.0,99.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:00,,33.0,5.0,358.88,2.421,2.0,50.5154021,-84.8096278,51.0,2.421,17.0,-14.800000000000011,-14.800000000000011,11.5,38.5,18.0,69.5,0.0,0.0,-0.32,99.0,50.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:01,,30.0,6.0,361.92,2.953,2.0,50.5154232,-84.8096609,49.0,2.953,17.0,-15.0,-15.0,8.5,33.0,16.5,51.5,0.0,0.0,-0.82,99.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:02,,32.0,6.0,365.19,3.193,2.0,50.5154459,-84.8096973,26.0,3.193,17.0,-15.0,-15.0,13.5,53.0,16.5,52.0,0.0,0.0,-0.97,99.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:03,,36.0,6.0,369.0,3.668,2.0,50.5154715,-84.8097394,30.0,3.668,17.0,-15.0,-15.0,14.5,54.0,17.0,54.0,0.0,0.0,-1.2,100.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:04,,35.0,6.0,372.82,3.755,2.0,50.5154994,-84.8097798,41.0,3.755,17.0,-15.199999999999989,-15.199999999999989,15.0,55.0,17.0,56.0,0.0,0.0,-1.43,100.0,59.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:05,,36.0,6.0,376.43,3.627,2.0,50.515527,-84.8098166,45.0,3.627,17.0,-15.199999999999989,-15.199999999999989,16.0,56.5,17.5,58.5,0.0,0.0,-1.61,100.0,61.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:06,,40.0,6.0,379.99,3.577,2.0,50.5155542,-84.8098528,46.0,3.577,17.0,-15.199999999999989,-15.199999999999989,16.5,57.5,18.0,60.5,0.0,0.0,-1.66,100.0,64.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:07,,44.0,6.0,383.08,3.22,2.0,50.5155752,-84.8098829,48.0,3.22,17.0,-15.199999999999989,-15.199999999999989,17.5,61.0,17.5,60.5,0.0,0.0,-1.57,100.0,64.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:08,,30.0,6.0,386.42,3.297,2.0,50.5155997,-84.8099227,41.0,3.297,17.0,-15.199999999999989,-15.199999999999989,20.5,73.0,15.5,54.5,0.0,0.0,-1.39,101.0,61.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:09,,40.0,6.0,390.18,3.66,2.0,50.5156268,-84.8099617,58.0,3.66,17.0,-15.199999999999989,-15.199999999999989,23.0,85.0,13.0,48.5,0.0,0.0,-1.19,101.0,58.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:10,,52.0,6.0,394.33,4.021,3.0,50.5156573,-84.8100045,89.0,4.021,16.0,-15.399999999999977,-15.399999999999977,26.0,91.0,5.5,77.5,0.0,0.0,-1.01,101.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:11,,58.0,6.0,398.9,4.466,3.0,50.5156948,-84.8100495,125.0,4.466,16.0,-15.399999999999977,-15.399999999999977,26.5,92.0,9.5,95.0,0.0,0.0,-0.89,102.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:12,,63.0,6.0,403.87,4.814,3.0,50.5157328,-84.810095,156.0,4.814,16.0,-15.399999999999977,-15.399999999999977,23.5,83.0,23.5,85.0,0.0,0.0,-0.84,102.0,47.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:13,,58.0,6.0,409.41,5.349,3.0,50.5157751,-84.8101525,147.0,5.349,16.0,-15.399999999999977,-15.399999999999977,16.0,52.0,17.0,77.0,0.0,1.0,-0.86,102.0,38.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:14,,49.0,7.0,414.79,5.452,3.0,50.5158168,-84.8102091,137.0,5.452,16.0,-15.600000000000023,-15.600000000000023,15.0,49.5,16.5,71.5,0.0,1.0,-0.9,102.0,28.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:15,,40.0,7.0,419.97,5.21,3.0,50.5158553,-84.8102644,126.0,5.21,16.0,-15.600000000000023,-15.600000000000023,14.0,48.0,16.5,65.5,0.0,1.0,-0.92,101.0,19.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:16,,37.0,7.0,424.89,4.946,3.0,50.5158922,-84.8103136,89.0,4.946,16.0,-15.600000000000023,-15.600000000000023,13.0,46.5,16.0,59.5,0.0,1.0,-0.92,101.0,28.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:17,,55.0,7.0,429.15,4.575,3.0,50.5159217,-84.8103635,87.0,4.575,16.0,-15.600000000000023,-15.600000000000023,12.0,45.0,16.0,54.0,0.0,1.0,-0.92,100.0,44.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:18,,50.0,7.0,433.38,4.237,3.0,50.5159496,-84.8104134,45.0,4.237,16.0,-15.600000000000023,-15.600000000000023,11.0,43.5,15.5,48.0,0.0,1.0,-0.9,101.0,61.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:19,,35.0,7.0,437.12,3.846,3.0,50.5159741,-84.8104532,40.0,3.846,16.0,-15.800000000000011,-15.800000000000011,16.0,58.0,11.5,55.0,0.0,1.0,-0.85,102.0,78.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:20,,39.0,7.0,440.87,3.782,3.0,50.5160026,-84.8104893,40.0,3.782,16.0,-15.800000000000011,-15.800000000000011,21.5,73.0,7.5,62.0,0.0,1.0,-0.81,102.0,96.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:21,,59.0,7.0,445.14,4.161,3.0,50.5160341,-84.8105369,65.0,4.161,16.0,-15.800000000000011,-15.800000000000011,26.5,88.0,3.0,69.0,0.0,1.0,-0.77,101.0,95.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:22,,69.0,7.0,449.98,4.634,2.0,50.5160665,-84.8105925,106.0,4.634,16.0,-15.800000000000011,-15.800000000000011,30.0,98.0,3.0,76.0,0.0,1.0,-0.75,101.0,87.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:23,,84.0,8.0,455.03,4.899,2.0,50.5161016,-84.8106475,280.0,4.899,16.0,-16.0,-16.0,28.5,94.0,14.5,83.0,0.0,1.0,-0.77,102.0,80.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:24,,92.0,8.0,460.34,5.272,2.0,50.5161376,-84.8107075,293.0,5.272,16.0,-16.0,-16.0,26.5,90.0,26.0,90.0,0.0,1.0,-0.84,102.0,73.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:25,,90.0,8.0,466.01,5.535,2.0,50.5161771,-84.8107713,250.0,5.535,16.0,-16.0,-16.0,24.5,85.0,28.5,90.0,0.0,1.0,-0.89,101.0,66.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:26,,91.0,8.0,472.09,5.974,3.0,50.5162221,-84.8108303,240.0,5.974,16.0,-16.0,-16.0,22.5,79.0,27.5,87.0,0.0,1.0,-0.91,101.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:27,,91.0,9.0,478.32,6.341,3.0,50.5162616,-84.8109039,231.0,6.341,16.0,-16.0,-16.0,21.0,73.0,26.5,84.5,0.0,1.0,-0.54,102.0,48.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:28,,94.0,9.0,484.34,6.442,3.0,50.5162912,-84.8109842,222.0,6.442,16.0,-16.0,-16.0,19.0,67.5,25.5,81.5,0.0,1.0,0.0,102.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:29,,96.0,9.0,490.71,6.471,3.0,50.5163155,-84.8110662,232.0,6.471,16.0,-16.0,-16.0,23.0,81.5,20.5,80.0,0.0,1.0,0.0,102.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:30,,94.0,9.0,497.37,6.814,3.0,50.516335,-84.8111596,248.0,6.814,16.0,-16.0,-16.0,24.0,84.0,20.0,79.5,0.0,1.0,0.0,102.0,59.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:31,,92.0,10.0,504.27,7.234,3.0,50.5163531,-84.8112587,262.0,7.234,16.0,-16.0,-16.0,24.0,82.5,21.0,79.5,0.0,1.0,0.0,102.0,59.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:32,,94.0,10.0,511.53,7.449,3.0,50.5163743,-84.811359,267.0,7.449,16.0,-16.0,-16.0,24.0,81.0,22.0,79.5,0.0,1.0,0.0,102.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:33,,97.0,10.0,518.97,7.423,3.0,50.5163974,-84.8114609,255.0,7.423,16.0,-16.0,-16.0,24.0,79.5,23.0,79.5,0.0,1.0,0.0,103.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:34,,96.0,10.0,526.18,7.232,3.0,50.516414,-84.8115604,247.0,7.232,16.0,-16.0,-16.0,20.5,71.5,25.0,84.5,0.0,1.0,0.0,104.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:35,,94.0,11.0,533.36,7.311,3.0,50.5164276,-84.8116666,233.0,7.311,16.0,-15.800000000000011,-15.800000000000011,21.5,78.0,26.0,85.5,0.0,1.0,0.0,105.0,62.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:36,,93.0,11.0,540.84,7.574,3.0,50.5164413,-84.8117756,213.0,7.574,16.0,-15.800000000000011,-15.800000000000011,26.0,92.0,24.5,80.5,0.0,1.0,0.0,103.0,65.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:37,,94.0,11.0,547.89,7.218,3.0,50.5164606,-84.8118714,225.0,7.218,16.0,-15.800000000000011,-15.800000000000011,23.0,81.5,19.5,71.5,0.0,1.0,0.0,103.0,58.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:38,,94.0,11.0,554.73,6.965,3.0,50.5164746,-84.8119697,238.0,6.965,16.0,-15.800000000000011,-15.800000000000011,22.5,82.0,21.5,76.5,0.0,1.0,0.0,102.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:39,,95.0,11.0,561.29,6.888,3.0,50.5164837,-84.8120636,245.0,6.888,16.0,-15.800000000000011,-15.800000000000011,22.0,82.5,24.0,81.5,0.0,1.0,0.0,104.0,52.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:40,,97.0,12.0,568.05,6.914,3.0,50.5164957,-84.8121597,235.0,6.914,16.0,-16.0,-16.0,22.0,84.0,24.5,82.0,0.0,1.0,0.0,104.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:41,,98.0,12.0,575.39,7.037,3.0,50.5165155,-84.8122607,211.0,7.037,16.0,-16.0,-16.0,23.5,86.0,23.5,80.0,0.0,1.0,0.0,103.0,55.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:42,,98.0,12.0,583.33,7.448,3.0,50.5165355,-84.8123748,233.0,7.448,16.0,-16.0,-16.0,26.5,89.0,24.5,83.5,0.0,1.0,0.0,103.0,57.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:43,,99.0,12.0,591.42,7.778,3.0,50.5165568,-84.812487,244.0,7.778,16.0,-16.0,-16.0,27.0,91.5,23.5,80.0,0.0,1.0,0.0,103.0,53.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:44,,99.0,13.0,599.67,7.741,3.0,50.5165795,-84.8126019,245.0,7.741,16.0,-15.800000000000011,-15.800000000000011,22.5,82.0,23.5,82.5,0.0,1.0,0.0,101.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:45,,100.0,13.0,607.84,7.695,3.0,50.5166021,-84.8127192,236.0,7.695,16.0,-15.800000000000011,-15.800000000000011,20.0,75.0,23.5,82.0,0.0,1.0,0.0,102.0,52.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:46,,100.0,13.0,615.9,7.72,3.0,50.5166219,-84.8128323,204.0,7.72,16.0,-16.0,-16.0,20.5,73.0,22.0,78.0,0.0,1.0,0.0,103.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:47,,101.0,13.0,623.6,7.585,3.0,50.5166398,-84.8129399,191.0,7.585,16.0,-16.0,-16.0,21.0,71.0,20.5,73.5,0.0,1.0,0.0,104.0,56.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:48,,101.0,13.0,631.65,7.857,3.0,50.5166639,-84.8130484,182.0,7.857,16.0,-16.0,-16.0,20.5,70.5,20.5,73.5,0.0,1.0,0.0,104.0,58.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:49,,101.0,14.0,639.96,7.893,3.0,50.5166854,-84.8131646,175.0,7.893,16.0,-16.0,-16.0,20.0,70.0,20.5,73.5,0.0,1.0,0.0,103.0,54.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:50,,99.0,14.0,647.94,7.748,3.0,50.5167034,-84.8132818,170.0,7.748,15.0,-16.0,-16.0,19.5,68.5,20.5,72.5,0.0,1.0,0.0,103.0,50.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:51,,97.0,14.0,655.85,7.433,3.0,50.5167186,-84.8133935,167.0,7.433,15.0,-16.0,-16.0,18.5,66.5,20.5,70.0,0.0,1.0,0.0,104.0,51.0,2023,1,29,21,3.05,247.0
2023-01-29 21:09:52,,86.0,14.0,663.46,6.658,3.0,50.5167325,-84.8134984,142.0,6.658,15.0,-16.0,-16.0,17.5,64.0,20.0,67.5,0.0,1.0,0.0,104.0,61.0,2023,1,29,21,3.05,247.0
