altitude,battery_soc,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,temperature,left_right_balance,year,month,day,hour,wind_speed,wind_direction
165.39999999999998,,73,1077.89,165.39999999999998,4.916,2,-0.55,28.5,95.5,52.1411257,-86.2433816,100,25.0,81.0,4.916,2022-04-16 15:17:37,13.0,47.0,2022,4,16,15,4.58,122.0
165.60000000000002,,74,1082.99,165.60000000000002,4.911,2,1.83,28.5,95.5,52.1411218,-86.2434569,75,25.0,81.0,4.911,2022-04-16 15:17:38,13.0,41.0,2022,4,16,15,4.58,122.0
165.79999999999995,,75,1088.02,165.79999999999995,4.889,2,3.94,23.0,77.0,52.1411197,-86.2435312,58,21.5,69.0,4.889,2022-04-16 15:17:39,13.0,40.0,2022,4,16,15,4.58,122.0
166.0,,75,1092.82,166.0,4.734,2,5.12,13.0,45.5,52.1411159,-86.243602,47,15.5,48.0,4.734,2022-04-16 15:17:40,13.0,47.0,2022,4,16,15,4.58,122.0
166.20000000000005,,74,1097.99,166.20000000000005,4.86,2,5.45,13.0,46.5,52.1411138,-86.2436786,35,15.5,48.0,4.86,2022-04-16 15:17:41,13.0,48.0,2022,4,16,15,4.58,122.0
166.39999999999998,,73,1102.55,166.39999999999998,4.426,2,5.29,13.5,47.0,52.1411118,-86.2437461,22,15.0,47.5,4.426,2022-04-16 15:17:42,13.0,49.0,2022,4,16,15,4.58,122.0
166.20000000000005,,72,1106.98,166.20000000000005,4.182,2,4.37,13.5,47.5,52.1411118,-86.2438115,10,15.0,47.5,4.182,2022-04-16 15:17:43,13.0,50.0,2022,4,16,15,4.58,122.0
166.20000000000005,,50,1111.38,166.20000000000005,4.31,2,2.94,8.5,57.0,52.1411098,-86.2438767,58,13.5,42.5,4.31,2022-04-16 15:17:44,13.0,32.0,2022,4,16,15,4.58,122.0
166.39999999999998,,21,1116.03,166.39999999999998,4.323,2,2.0,4.5,76.5,52.1411039,-86.2439449,159,14.0,43.0,4.323,2022-04-16 15:17:45,13.0,0.0,2022,4,16,15,4.58,122.0
166.39999999999998,,54,1120.75,166.39999999999998,4.797,2,1.54,26.0,96.5,52.1410979,-86.2440144,199,29.0,85.0,4.797,2022-04-16 15:17:46,13.0,0.0,2022,4,16,15,4.58,122.0
166.60000000000002,,58,1125.7,166.60000000000002,4.975,2,0.71,29.0,97.0,52.1410939,-86.2440875,191,27.5,85.5,4.975,2022-04-16 15:17:47,13.0,37.0,2022,4,16,15,4.58,122.0
166.60000000000002,,61,1131.26,166.60000000000002,5.349,2,0.14,23.0,80.5,52.1410899,-86.2441695,132,29.0,91.0,5.349,2022-04-16 15:17:48,13.0,45.0,2022,4,16,15,4.58,122.0
166.60000000000002,,65,1136.52,166.60000000000002,5.038,2,0.89,15.5,60.0,52.141084,-86.244247,70,30.5,96.5,5.038,2022-04-16 15:17:49,13.0,42.0,2022,4,16,15,4.58,122.0
166.39999999999998,,69,1141.19,166.39999999999998,5.013,2,1.33,14.0,49.5,52.1410768,-86.2443154,72,28.0,92.5,5.013,2022-04-16 15:17:50,13.0,43.0,2022,4,16,15,4.58,122.0
166.39999999999998,,70,1147.32,166.39999999999998,5.574,2,0.58,15.5,55.0,52.1410582,-86.2444024,66,28.0,92.5,5.574,2022-04-16 15:17:51,13.0,43.0,2022,4,16,15,4.58,122.0
166.39999999999998,,73,1153.42,166.39999999999998,5.953,2,-0.1,15.0,49.0,52.1410266,-86.2444815,74,18.5,59.5,5.953,2022-04-16 15:17:52,13.0,47.0,2022,4,16,15,4.58,122.0
166.0,,75,1159.39,166.0,5.736,2,-0.79,15.0,47.5,52.140981,-86.2445434,79,15.5,50.0,5.736,2022-04-16 15:17:53,13.0,50.0,2022,4,16,15,4.58,122.0
165.79999999999995,,77,1164.89,165.79999999999995,5.505,2,-2.02,14.5,46.5,52.1409313,-86.2445873,77,15.5,49.5,5.505,2022-04-16 15:17:54,13.0,49.0,2022,4,16,15,4.58,122.0
165.60000000000002,,78,1170.44,165.60000000000002,5.716,2,-3.0,13.5,42.5,52.1408758,-86.2446172,97,15.5,48.0,5.716,2022-04-16 15:17:55,13.0,36.0,2022,4,16,15,4.58,122.0
165.60000000000002,,78,1176.17,165.60000000000002,5.394,2,-3.28,17.0,54.0,52.140816,-86.2446373,92,16.5,52.5,5.394,2022-04-16 15:17:56,13.0,45.0,2022,4,16,15,4.58,122.0
165.60000000000002,,78,1181.94,165.60000000000002,5.797,2,-3.14,18.0,57.5,52.1407543,-86.2446453,81,17.0,54.0,5.797,2022-04-16 15:17:57,13.0,48.0,2022,4,16,15,4.58,122.0
165.39999999999998,,78,1187.65,165.39999999999998,5.654,2,-2.75,17.5,54.5,52.1406932,-86.2446513,70,17.0,54.0,5.654,2022-04-16 15:17:58,13.0,48.0,2022,4,16,15,4.58,122.0
165.60000000000002,,77,1193.26,165.60000000000002,5.517,2,-1.82,15.0,45.0,52.140633,-86.2446571,66,16.5,55.0,5.517,2022-04-16 15:17:59,13.0,44.0,2022,4,16,15,4.58,122.0
165.60000000000002,,77,1198.67,165.60000000000002,5.377,2,-0.6,14.0,47.0,52.140575,-86.2446555,60,17.0,54.0,5.377,2022-04-16 15:18:00,13.0,50.0,2022,4,16,15,4.58,122.0
165.60000000000002,,77,1204.35,165.60000000000002,5.198,2,0.0,12.0,43.5,52.1405142,-86.2446495,43,15.0,48.0,5.198,2022-04-16 15:18:01,13.0,49.0,2022,4,16,15,4.58,122.0
165.60000000000002,,76,1210.15,165.60000000000002,5.695,2,0.0,6.5,42.0,52.1404521,-86.2446415,45,13.5,43.5,5.695,2022-04-16 15:18:02,13.0,29.0,2022,4,16,15,4.58,122.0
165.60000000000002,,75,1216.05,165.60000000000002,5.426,2,0.0,2.5,43.5,52.1403889,-86.2446434,63,13.5,42.0,5.426,2022-04-16 15:18:03,13.0,13.0,2022,4,16,15,4.58,122.0
165.60000000000002,,77,1221.84,165.60000000000002,5.274,2,0.0,11.5,45.0,52.1403268,-86.2446493,60,13.0,42.5,5.274,2022-04-16 15:18:04,13.0,54.0,2022,4,16,15,4.58,122.0
165.39999999999998,,77,1227.38,165.39999999999998,5.3,2,0.0,12.5,45.0,52.1402674,-86.2446533,63,14.0,46.0,5.3,2022-04-16 15:18:05,13.0,52.0,2022,4,16,15,4.58,122.0
165.39999999999998,,76,1232.76,165.39999999999998,5.267,2,0.0,12.0,44.0,52.1402096,-86.2446533,59,15.0,48.5,5.267,2022-04-16 15:18:06,13.0,46.0,2022,4,16,15,4.58,122.0
165.39999999999998,,75,1237.93,165.39999999999998,5.255,2,0.0,11.5,40.5,52.1401541,-86.2446552,40,15.0,49.5,5.255,2022-04-16 15:18:07,13.0,44.0,2022,4,16,15,4.58,122.0
165.60000000000002,,74,1243.88,165.60000000000002,5.367,2,0.0,9.0,30.0,52.1400904,-86.2446494,36,15.0,48.5,5.367,2022-04-16 15:18:08,13.0,39.0,2022,4,16,15,4.58,122.0
165.79999999999995,,73,1249.44,165.79999999999995,5.233,2,0.1,8.0,27.0,52.1400308,-86.2446454,37,12.5,39.0,5.233,2022-04-16 15:18:09,13.0,37.0,2022,4,16,15,4.58,122.0
165.79999999999995,,73,1254.47,165.79999999999995,5.106,2,0.76,7.5,28.0,52.1399768,-86.2446417,52,9.5,33.0,5.106,2022-04-16 15:18:10,13.0,37.0,2022,4,16,15,4.58,122.0
165.79999999999995,,71,1260.19,165.79999999999995,5.078,2,1.4,7.5,28.0,52.1399154,-86.2446375,63,9.5,33.0,5.078,2022-04-16 15:18:11,13.0,53.0,2022,4,16,15,4.58,122.0
166.0,,69,1265.57,166.0,5.219,2,1.56,9.0,33.0,52.1398579,-86.2446296,45,10.5,37.0,5.219,2022-04-16 15:18:12,13.0,55.0,2022,4,16,15,4.58,122.0
166.0,,68,1270.61,166.0,4.573,2,1.51,11.5,42.0,52.139804,-86.2446236,36,13.0,44.0,4.573,2022-04-16 15:18:13,13.0,51.0,2022,4,16,15,4.58,122.0
166.20000000000005,,67,1274.87,166.20000000000005,3.958,2,0.82,11.0,39.5,52.1397584,-86.2446196,23,13.0,43.0,3.958,2022-04-16 15:18:14,13.0,50.0,2022,4,16,15,4.58,122.0
166.39999999999998,,67,1278.76,166.39999999999998,3.604,2,0.95,10.5,37.0,52.1397167,-86.2446156,10,12.5,42.0,3.604,2022-04-16 15:18:15,13.0,49.0,2022,4,16,15,4.58,122.0
166.39999999999998,,0,1283.22,166.39999999999998,4.035,2,1.79,10.0,35.0,52.139669,-86.2446097,0,12.5,41.5,4.035,2022-04-16 15:18:16,13.0,48.0,2022,4,16,15,4.58,122.0
166.39999999999998,,0,1287.46,166.39999999999998,4.268,2,2.32,10.0,35.0,52.1396237,-86.2446038,0,12.5,41.5,4.268,2022-04-16 15:18:17,13.0,48.0,2022,4,16,15,4.58,122.0
166.39999999999998,,0,1291.25,166.39999999999998,4.034,2,2.46,10.0,35.0,52.139583,-86.2446036,0,12.5,41.5,4.034,2022-04-16 15:18:18,13.0,47.0,2022,4,16,15,4.58,122.0
166.20000000000005,,0,1295.27,166.20000000000005,3.911,2,1.8,10.0,35.0,52.13954,-86.2445997,0,12.5,41.5,3.911,2022-04-16 15:18:19,13.0,46.0,2022,4,16,15,4.58,122.0
166.20000000000005,,0,1299.45,166.20000000000005,4.182,2,0.57,10.0,35.0,52.1394955,-86.2445902,0,12.5,41.5,4.182,2022-04-16 15:18:20,13.0,45.0,2022,4,16,15,4.58,122.0
166.0,,0,1304.08,166.0,4.409,2,-0.97,10.0,35.0,52.1394466,-86.2445781,0,12.5,41.5,4.409,2022-04-16 15:18:21,13.0,45.0,2022,4,16,15,4.58,122.0
166.0,,0,1309.05,166.0,4.823,2,-1.93,10.0,35.0,52.139394,-86.2445659,0,12.5,41.5,4.823,2022-04-16 15:18:22,13.0,44.0,2022,4,16,15,4.58,122.0
165.79999999999995,,0,1313.94,165.79999999999995,4.932,2,-2.17,10.0,35.5,52.139342,-86.2445563,0,12.5,41.0,4.932,2022-04-16 15:18:23,13.0,43.0,2022,4,16,15,4.58,122.0
165.60000000000002,,45,1319.07,165.60000000000002,5.051,2,-2.26,22.0,74.0,52.1392874,-86.2445461,108,2.5,8.0,5.051,2022-04-16 15:18:24,13.0,43.0,2022,4,16,15,4.58,122.0
165.20000000000005,,62,1323.82,165.20000000000005,4.833,2,-2.55,21.0,72.0,52.1392377,-86.2445304,77,14.5,46.0,4.833,2022-04-16 15:18:25,13.0,45.0,2022,4,16,15,4.58,122.0
165.20000000000005,,67,1329.08,165.20000000000005,5.158,2,-2.98,18.5,64.5,52.1391856,-86.2445006,73,24.0,75.5,5.158,2022-04-16 15:18:26,13.0,45.0,2022,4,16,15,4.58,122.0
165.20000000000005,,67,1333.63,165.20000000000005,4.711,2,-3.39,18.0,63.0,52.139152,-86.2444516,88,22.5,72.0,4.711,2022-04-16 15:18:27,13.0,43.0,2022,4,16,15,4.58,122.0
165.20000000000005,,65,1338.46,165.20000000000005,4.788,2,-3.38,17.0,57.5,52.1391295,-86.2443874,86,17.5,58.0,4.788,2022-04-16 15:18:28,13.0,42.0,2022,4,16,15,4.58,122.0
165.20000000000005,,65,1343.12,165.20000000000005,4.853,2,-2.77,16.5,56.0,52.13912,-86.2443196,94,16.5,55.0,4.853,2022-04-16 15:18:29,13.0,50.0,2022,4,16,15,4.58,122.0
165.20000000000005,,66,1348.45,165.20000000000005,5.141,2,-1.84,15.0,54.0,52.1391122,-86.2442414,73,16.5,59.0,5.141,2022-04-16 15:18:30,13.0,44.0,2022,4,16,15,4.58,122.0
165.20000000000005,,67,1355.21,165.20000000000005,6.263,2,-0.66,14.0,52.5,52.1391075,-86.2441418,44,16.5,61.5,6.263,2022-04-16 15:18:31,13.0,38.0,2022,4,16,15,4.58,122.0
165.0,,68,1361.74,165.0,6.476,2,-0.08,9.5,30.5,52.1391055,-86.2440451,47,14.0,50.0,6.476,2022-04-16 15:18:32,13.0,36.0,2022,4,16,15,4.58,122.0
165.0,,70,1368.29,165.0,6.553,2,-0.61,9.5,30.5,52.1391035,-86.2439482,59,14.0,50.0,6.553,2022-04-16 15:18:33,13.0,44.0,2022,4,16,15,4.58,122.0
164.79999999999995,,72,1374.75,164.79999999999995,6.488,2,-1.07,10.0,33.5,52.1391074,-86.2438527,50,14.0,49.0,6.488,2022-04-16 15:18:34,13.0,48.0,2022,4,16,15,4.58,122.0
164.79999999999995,,73,1381.28,164.79999999999995,6.545,2,-1.04,13.0,43.5,52.1391094,-86.243756,48,13.0,45.0,6.545,2022-04-16 15:18:35,13.0,57.0,2022,4,16,15,4.58,122.0
164.79999999999995,,73,1387.69,164.79999999999995,6.44,2,-1.07,17.0,51.0,52.1391075,-86.2436613,27,11.5,41.0,6.44,2022-04-16 15:18:36,13.0,58.0,2022,4,16,15,4.58,122.0
164.60000000000002,,74,1394.23,164.60000000000002,6.488,2,-1.14,3.5,12.0,52.1391074,-86.2435645,33,12.0,40.0,6.488,2022-04-16 15:18:37,13.0,19.0,2022,4,16,15,4.58,122.0
164.39999999999998,,74,1400.49,164.39999999999998,6.566,2,-1.13,7.0,24.5,52.1391074,-86.2434719,40,11.5,38.5,6.566,2022-04-16 15:18:38,13.0,32.0,2022,4,16,15,4.58,122.0
164.39999999999998,,76,1407.05,164.39999999999998,6.407,2,-1.28,9.0,30.5,52.1391113,-86.2433749,49,11.0,37.5,6.407,2022-04-16 15:18:39,13.0,39.0,2022,4,16,15,4.58,122.0
164.39999999999998,,77,1413.41,164.39999999999998,6.679,2,-1.46,11.5,38.5,52.1391169,-86.243281,44,10.0,37.0,6.679,2022-04-16 15:18:40,13.0,49.0,2022,4,16,15,4.58,122.0
164.39999999999998,,77,1420.61,164.39999999999998,6.68,2,-1.42,10.5,38.5,52.1391194,-86.2431746,34,11.0,39.0,6.68,2022-04-16 15:18:41,13.0,50.0,2022,4,16,15,4.58,122.0
164.39999999999998,,78,1427.19,164.39999999999998,6.653,2,-1.15,9.0,31.0,52.1391232,-86.2430774,28,8.5,30.5,6.653,2022-04-16 15:18:42,13.0,49.0,2022,4,16,15,4.58,122.0
164.20000000000005,,78,1434.06,164.20000000000005,6.555,2,-0.96,7.5,25.5,52.1391312,-86.2429762,30,9.5,30.0,6.555,2022-04-16 15:18:43,13.0,49.0,2022,4,16,15,4.58,122.0
164.0,,78,1440.85,164.0,6.521,2,-1.21,7.0,23.0,52.1391412,-86.2428766,36,10.0,30.0,6.521,2022-04-16 15:18:44,13.0,35.0,2022,4,16,15,4.58,122.0
163.79999999999995,,77,1447.33,163.79999999999995,6.535,2,-1.56,8.0,26.5,52.139151,-86.2427818,40,11.0,34.5,6.535,2022-04-16 15:18:45,13.0,32.0,2022,4,16,15,4.58,122.0
163.60000000000002,,77,1453.95,163.60000000000002,6.563,2,-1.8,9.5,31.5,52.139165,-86.2426857,38,12.0,40.0,6.563,2022-04-16 15:18:46,13.0,,2022,4,16,15,4.58,122.0
163.39999999999998,,77,1460.53,163.39999999999998,6.575,2,-2.04,9.5,31.5,52.1391808,-86.2425907,27,11.5,39.0,6.575,2022-04-16 15:18:47,13.0,,2022,4,16,15,4.58,122.0
163.39999999999998,,77,1467.16,163.39999999999998,6.601,2,-2.19,9.5,31.5,52.1391986,-86.2424957,16,11.5,38.5,6.601,2022-04-16 15:18:48,13.0,,2022,4,16,15,4.58,122.0
163.20000000000005,,77,1473.99,163.20000000000005,6.798,2,-2.1,9.5,31.5,52.1392184,-86.2423983,5,11.0,38.0,6.798,2022-04-16 15:18:49,13.0,,2022,4,16,15,4.58,122.0
163.20000000000005,,0,1480.65,163.20000000000005,7.02,2,-1.9,9.5,31.5,52.1392374,-86.2423033,0,11.0,37.5,7.02,2022-04-16 15:18:50,13.0,,2022,4,16,15,4.58,122.0
163.20000000000005,,0,1488.08,163.20000000000005,7.299,2,-1.66,9.5,31.5,52.1392561,-86.2421965,0,11.0,37.5,7.299,2022-04-16 15:18:51,13.0,,2022,4,16,15,4.58,122.0
163.0,,0,1495.66,163.0,7.619,2,-1.53,9.5,31.5,52.139274,-86.2420869,0,11.0,37.5,7.619,2022-04-16 15:18:52,13.0,,2022,4,16,15,4.58,122.0
163.0,,0,1503.8,163.0,8.039,2,-1.48,9.5,31.5,52.1392983,-86.2419712,0,11.0,37.5,8.039,2022-04-16 15:18:53,13.0,,2022,4,16,15,4.58,122.0
162.60000000000002,,0,1511.74,162.60000000000002,8.131,2,-1.37,9.5,31.5,52.1393198,-86.2418576,0,11.0,37.5,8.131,2022-04-16 15:18:54,13.0,,2022,4,16,15,4.58,122.0
162.39999999999998,,0,1520.18,162.39999999999998,8.385,2,-1.7,9.5,31.5,52.1393457,-86.2417378,0,11.0,37.5,8.385,2022-04-16 15:18:55,13.0,,2022,4,16,15,4.58,122.0
162.0,,0,1528.64,162.0,8.591,2,-2.43,9.5,31.5,52.1393735,-86.2416186,0,11.0,37.5,8.591,2022-04-16 15:18:56,13.0,,2022,4,16,15,4.58,122.0
161.79999999999995,,0,1537.23,161.79999999999995,8.705,2,-3.08,9.5,31.5,52.1393973,-86.2414958,0,11.0,37.5,8.705,2022-04-16 15:18:57,13.0,,2022,4,16,15,4.58,122.0
161.39999999999998,,0,1546.18,161.39999999999998,8.824,2,-3.54,9.5,31.5,52.1394214,-86.2413675,0,11.0,37.5,8.824,2022-04-16 15:18:58,13.0,,2022,4,16,15,4.58,122.0
161.20000000000005,56.0,0,1555.06,161.20000000000005,9.005,2,-3.53,9.5,31.5,52.1394467,-86.2412408,0,11.0,37.5,9.005,2022-04-16 15:18:59,13.0,,2022,4,16,15,4.58,122.0
161.0,,0,1563.3,161.0,8.686,2,-3.21,9.5,31.5,52.1394746,-86.2411252,0,11.0,37.5,8.686,2022-04-16 15:19:00,13.0,,2022,4,16,15,4.58,122.0
160.60000000000002,,0,1572.71,160.60000000000002,8.624,2,-2.96,9.5,31.5,52.1395087,-86.240994,0,11.0,37.5,8.624,2022-04-16 15:19:01,13.0,,2022,4,16,15,4.58,122.0
160.39999999999998,,0,1581.26,160.39999999999998,8.629,2,-2.84,9.5,31.5,52.1395387,-86.2408744,0,11.0,37.5,8.629,2022-04-16 15:19:02,13.0,,2022,4,16,15,4.58,122.0
160.20000000000005,,0,1589.52,160.20000000000005,8.28,2,-2.67,9.5,31.5,52.139568,-86.2407591,0,11.0,37.5,8.28,2022-04-16 15:19:03,13.0,,2022,4,16,15,4.58,122.0
160.0,,0,1597.54,160.0,7.512,2,-2.83,9.5,31.5,52.1395983,-86.2406478,0,11.0,37.5,7.512,2022-04-16 15:19:04,13.0,,2022,4,16,15,4.58,122.0
159.79999999999995,,0,1604.87,159.79999999999995,7.254,2,-3.04,9.5,31.5,52.1396256,-86.2405461,0,11.0,37.5,7.254,2022-04-16 15:19:05,13.0,,2022,4,16,15,4.58,122.0
159.60000000000002,,0,1611.83,159.60000000000002,6.483,2,-2.91,9.5,31.5,52.1396402,-86.2404451,0,11.0,37.5,6.483,2022-04-16 15:19:06,13.0,,2022,4,16,15,4.58,122.0
159.60000000000002,,0,1618.18,159.60000000000002,6.257,2,-2.68,9.5,31.5,52.1396462,-86.2403515,0,11.0,37.5,6.257,2022-04-16 15:19:07,13.0,,2022,4,16,15,4.58,122.0
159.39999999999998,,0,1624.02,159.39999999999998,5.55,2,-2.52,9.5,31.5,52.1396384,-86.2402658,0,11.0,37.5,5.55,2022-04-16 15:19:08,13.0,,2022,4,16,15,4.58,122.0
159.20000000000005,,0,1629.73,159.20000000000005,4.93,2,-2.43,9.5,31.5,52.1395969,-86.2402038,0,11.0,37.5,4.93,2022-04-16 15:19:09,13.0,43.0,2022,4,16,15,4.58,122.0
159.0,,15,1636.16,159.0,6.036,3,-2.29,11.5,38.0,52.1395374,-86.2401555,59,7.0,37.0,6.036,2022-04-16 15:19:10,13.0,67.0,2022,4,16,15,4.58,122.0
158.79999999999995,,41,1642.9,158.79999999999995,6.042,3,-2.12,15.0,50.0,52.1394722,-86.2401124,96,0.5,36.0,6.042,2022-04-16 15:19:11,13.0,90.0,2022,4,16,15,4.58,122.0
158.60000000000002,,73,1649.74,158.60000000000002,6.255,3,-2.22,19.0,66.0,52.1394042,-86.2400743,123,9.0,34.5,6.255,2022-04-16 15:19:12,13.0,85.0,2022,4,16,15,4.58,122.0
158.0,,79,1657.08,158.0,6.532,3,-2.72,15.5,60.0,52.139327,-86.2400524,89,10.5,34.5,6.532,2022-04-16 15:19:13,13.0,57.0,2022,4,16,15,4.58,122.0
157.79999999999995,,80,1665.31,157.79999999999995,7.716,3,-3.4,12.0,48.5,52.1392398,-86.2400325,61,13.0,44.0,7.716,2022-04-16 15:19:14,13.0,43.0,2022,4,16,15,4.58,122.0
157.39999999999998,,81,1673.93,157.39999999999998,7.584,2,-4.03,10.5,40.0,52.1391488,-86.2400088,58,15.5,53.5,7.584,2022-04-16 15:19:15,13.0,44.0,2022,4,16,15,4.58,122.0
157.20000000000005,,81,1682.43,157.20000000000005,7.599,2,-4.44,11.0,41.0,52.1390593,-86.239985,74,13.0,46.0,7.599,2022-04-16 15:19:16,13.0,49.0,2022,4,16,15,4.58,122.0
157.20000000000005,,81,1690.48,157.20000000000005,7.409,2,-4.48,11.0,40.0,52.1389756,-86.2399552,59,12.5,44.5,7.409,2022-04-16 15:19:17,13.0,50.0,2022,4,16,15,4.58,122.0
157.0,,81,1697.9,157.0,7.582,2,-3.91,11.0,38.5,52.1388974,-86.2399331,37,12.5,44.0,7.582,2022-04-16 15:19:18,13.0,49.0,2022,4,16,15,4.58,122.0
156.79999999999995,,81,1705.24,156.79999999999995,7.393,2,-3.17,11.0,37.0,52.13882,-86.2399132,15,12.5,44.0,7.393,2022-04-16 15:19:19,13.0,49.0,2022,4,16,15,4.58,122.0
156.79999999999995,,0,1712.27,156.79999999999995,7.341,2,-2.53,11.0,36.0,52.1387452,-86.2398985,0,12.5,43.5,7.341,2022-04-16 15:19:20,13.0,49.0,2022,4,16,15,4.58,122.0
156.60000000000002,,0,1720.4,156.60000000000002,7.688,2,-1.97,11.0,36.0,52.1386588,-86.2398813,0,12.5,43.5,7.688,2022-04-16 15:19:21,13.0,49.0,2022,4,16,15,4.58,122.0
156.39999999999998,,0,1727.36,156.39999999999998,7.196,2,-1.64,11.0,36.0,52.1385852,-86.2398634,0,12.5,43.5,7.196,2022-04-16 15:19:22,13.0,48.0,2022,4,16,15,4.58,122.0
156.20000000000005,,0,1733.84,156.20000000000005,6.657,2,-1.56,11.0,36.0,52.1385162,-86.2398515,0,12.5,43.5,6.657,2022-04-16 15:19:23,13.0,48.0,2022,4,16,15,4.58,122.0
156.0,,0,1740.02,156.0,6.303,2,-1.74,11.0,36.0,52.1384505,-86.2398396,0,12.5,43.5,6.303,2022-04-16 15:19:24,13.0,48.0,2022,4,16,15,4.58,122.0
156.0,,0,1745.63,156.0,5.777,2,-2.05,11.0,36.0,52.1383903,-86.2398335,0,12.5,43.5,5.777,2022-04-16 15:19:25,13.0,48.0,2022,4,16,15,4.58,122.0
156.0,,0,1750.48,156.0,5.072,2,-2.15,11.0,36.0,52.1383384,-86.2398295,0,12.5,43.5,5.072,2022-04-16 15:19:26,13.0,47.0,2022,4,16,15,4.58,122.0
156.0,,0,1755.5,156.0,5.036,2,-2.05,11.0,36.0,52.1382851,-86.2398177,0,12.5,43.5,5.036,2022-04-16 15:19:27,13.0,47.0,2022,4,16,15,4.58,122.0
156.0,,0,1760.26,156.0,4.826,2,-1.86,11.0,36.0,52.138235,-86.2398037,0,12.5,43.5,4.826,2022-04-16 15:19:28,13.0,47.0,2022,4,16,15,4.58,122.0
156.0,,0,1765.21,156.0,4.928,2,-0.9,11.0,36.0,52.1381834,-86.2397859,0,12.5,43.5,4.928,2022-04-16 15:19:29,13.0,46.0,2022,4,16,15,4.58,122.0
155.79999999999995,,0,1769.33,155.79999999999995,4.605,2,0.0,11.0,36.0,52.1381408,-86.2397699,0,12.5,43.5,4.605,2022-04-16 15:19:30,13.0,46.0,2022,4,16,15,4.58,122.0
155.60000000000002,,0,1773.98,155.60000000000002,4.427,2,-0.1,11.0,36.0,52.1380925,-86.2397523,0,12.5,43.5,4.427,2022-04-16 15:19:31,13.0,46.0,2022,4,16,15,4.58,122.0
155.60000000000002,,0,1778.58,155.60000000000002,4.483,2,-0.87,11.0,36.0,52.1380458,-86.2397301,0,12.5,43.5,4.483,2022-04-16 15:19:32,13.0,46.0,2022,4,16,15,4.58,122.0
155.60000000000002,,0,1783.2,155.60000000000002,4.596,2,-1.53,11.0,36.0,52.1379983,-86.2397103,0,12.5,43.5,4.596,2022-04-16 15:19:33,13.0,45.0,2022,4,16,15,4.58,122.0
155.39999999999998,,4,1788.07,155.39999999999998,4.828,2,-1.63,12.0,40.0,52.1379468,-86.2396984,0,13.0,46.5,4.828,2022-04-16 15:19:34,13.0,45.0,2022,4,16,15,4.58,122.0
155.39999999999998,,44,1792.72,155.39999999999998,4.694,2,-1.66,21.0,81.0,52.1378971,-86.2396904,217,20.5,74.0,4.694,2022-04-16 15:19:35,13.0,45.0,2022,4,16,15,4.58,122.0
155.20000000000005,,48,1797.16,155.20000000000005,4.496,2,-1.53,23.5,81.5,52.1378496,-86.2396864,222,20.5,74.0,4.496,2022-04-16 15:19:36,13.0,50.0,2022,4,16,15,4.58,122.0
155.0,,51,1802.18,155.0,4.896,2,-1.68,24.0,81.5,52.1377957,-86.2396863,194,20.5,74.0,4.896,2022-04-16 15:19:37,13.0,52.0,2022,4,16,15,4.58,122.0
154.79999999999995,,53,1806.72,154.79999999999995,4.635,2,-2.27,23.0,80.0,52.1377483,-86.2397019,184,18.5,72.0,4.635,2022-04-16 15:19:38,13.0,54.0,2022,4,16,15,4.58,122.0
154.79999999999995,,55,1811.29,154.79999999999995,4.655,2,-2.67,22.0,78.0,52.1377034,-86.239729,187,15.5,69.0,4.655,2022-04-16 15:19:39,13.0,56.0,2022,4,16,15,4.58,122.0
154.79999999999995,,58,1816.46,154.79999999999995,5.023,2,-2.64,18.0,70.5,52.137657,-86.239771,191,16.5,72.5,5.023,2022-04-16 15:19:40,13.0,51.0,2022,4,16,15,4.58,122.0
155.0,,59,1821.93,155.0,5.271,2,-2.24,18.0,70.5,52.1376087,-86.2398171,205,17.0,72.0,5.271,2022-04-16 15:19:41,13.0,50.0,2022,4,16,15,4.58,122.0
155.0,,60,1827.13,155.0,5.342,2,-0.94,18.0,71.5,52.1375701,-86.2398727,186,17.0,71.0,5.342,2022-04-16 15:19:42,13.0,51.0,2022,4,16,15,4.58,122.0
155.0,,61,1832.53,155.0,5.275,2,0.0,17.0,66.5,52.1375369,-86.2399382,197,16.0,66.5,5.275,2022-04-16 15:19:43,13.0,54.0,2022,4,16,15,4.58,122.0
155.20000000000005,,63,1837.77,155.20000000000005,5.249,2,0.0,17.0,67.0,52.1375189,-86.2400117,245,15.0,64.5,5.249,2022-04-16 15:19:44,13.0,54.0,2022,4,16,15,4.58,122.0
155.20000000000005,,65,1842.94,155.20000000000005,5.258,2,0.1,20.0,80.5,52.1375148,-86.2400879,257,16.5,72.5,5.258,2022-04-16 15:19:45,13.0,50.0,2022,4,16,15,4.58,122.0
155.39999999999998,,64,1847.89,155.39999999999998,5.057,2,0.84,19.5,81.0,52.1375166,-86.2401612,239,16.0,76.0,5.057,2022-04-16 15:19:46,13.0,50.0,2022,4,16,15,4.58,122.0
155.39999999999998,,62,1853.49,155.39999999999998,5.394,2,1.46,20.0,80.5,52.1375108,-86.2402436,236,16.5,77.5,5.394,2022-04-16 15:19:47,13.0,52.0,2022,4,16,15,4.58,122.0
