altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
153.20000000000005,,323.09,153.20000000000005,13.725,3,-4.49,52.1468909,-86.2461895,13.725,2022-04-16 14:34:38,121.0,16.5,46.0,68.0,299.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
153.0,,338.19,153.0,13.331,3,-3.45,52.1469724,-86.2463825,13.331,2022-04-16 14:34:39,116.0,16.5,45.0,68.0,322.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
153.39999999999998,,351.57,153.39999999999998,13.692,3,-2.18,52.1470326,-86.2465624,13.692,2022-04-16 14:34:40,112.0,16.5,45.0,68.0,356.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
153.79999999999995,,363.71,153.79999999999995,12.031,3,-0.78,52.147045,-86.2467412,12.031,2022-04-16 14:34:41,109.0,16.5,45.0,68.0,440.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
154.20000000000005,,375.08,154.20000000000005,11.366,3,0.34,52.1470145,-86.246904,11.366,2022-04-16 14:34:42,106.0,16.5,45.0,68.0,539.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
154.79999999999995,,387.12,154.79999999999995,11.326,4,1.24,52.1469701,-86.2470714,11.326,2022-04-16 14:34:43,99.0,16.5,45.0,68.0,820.0,20.0,73.5,15.0,2022,4,16,14,4.58,126.0
155.39999999999998,,398.22,155.39999999999998,11.359,4,2.23,52.1468976,-86.2472017,11.359,2022-04-16 14:34:44,96.0,19.0,45.0,76.5,816.0,22.0,80.5,15.0,2022,4,16,14,4.58,126.0
155.79999999999995,,410.42,155.79999999999995,10.769,3,3.08,52.1468142,-86.2473409,10.769,2022-04-16 14:34:45,95.0,22.0,46.0,87.0,738.0,24.5,89.5,15.0,2022,4,16,14,4.58,126.0
156.39999999999998,,421.94,156.39999999999998,10.412,3,3.64,52.1467257,-86.24746,10.412,2022-04-16 14:34:46,93.0,25.0,46.0,97.5,660.0,27.0,98.0,15.0,2022,4,16,14,4.58,126.0
156.79999999999995,,432.44,156.79999999999995,10.016,3,4.23,52.1466366,-86.2475553,10.016,2022-04-16 14:34:47,92.0,23.5,45.0,94.5,553.0,26.5,99.5,15.0,2022,4,16,14,4.58,126.0
157.20000000000005,,442.51,157.20000000000005,9.612,3,4.69,52.1465549,-86.2476529,9.612,2022-04-16 14:34:48,91.0,21.0,44.0,88.0,437.0,25.0,98.5,15.0,2022,4,16,14,4.58,126.0
157.79999999999995,,451.92,157.79999999999995,8.917,3,4.76,52.1464797,-86.2477458,8.917,2022-04-16 14:34:49,90.0,18.5,43.0,81.5,322.0,23.5,98.0,15.0,2022,4,16,14,4.58,126.0
158.20000000000005,,461.25,158.20000000000005,8.917,3,4.8,52.1464001,-86.2478296,8.917,2022-04-16 14:34:50,88.0,20.5,47.0,83.0,327.0,23.0,94.5,15.0,2022,4,16,14,4.58,126.0
158.79999999999995,,470.15,158.79999999999995,8.907,3,4.98,52.1463262,-86.2479134,8.907,2022-04-16 14:34:51,85.0,25.5,55.0,91.5,432.0,23.0,89.0,15.0,2022,4,16,14,4.58,126.0
159.39999999999998,,479.21,159.39999999999998,8.996,3,5.38,52.1462469,-86.2479909,8.996,2022-04-16 14:34:52,83.0,30.5,63.0,99.5,529.0,23.0,84.5,15.0,2022,4,16,14,4.58,126.0
160.0,,488.19,160.0,8.984,3,5.96,52.1461701,-86.2480715,8.984,2022-04-16 14:34:53,86.0,29.5,55.0,99.0,481.0,26.0,90.5,15.0,2022,4,16,14,4.58,126.0
160.60000000000002,,497.11,160.60000000000002,8.796,3,6.12,52.1460976,-86.2481578,8.796,2022-04-16 14:34:54,88.0,28.5,48.0,98.5,433.0,29.0,96.5,15.0,2022,4,16,14,4.58,126.0
161.0,,505.25,161.0,8.657,3,5.75,52.1460324,-86.2482379,8.657,2022-04-16 14:34:55,89.0,28.0,45.0,98.5,330.0,30.5,99.0,15.0,2022,4,16,14,4.58,126.0
161.20000000000005,,513.98,161.20000000000005,8.44,3,5.38,52.1459618,-86.2483231,8.44,2022-04-16 14:34:56,89.0,26.0,45.0,91.5,220.0,30.0,97.5,15.0,2022,4,16,14,4.58,126.0
161.60000000000002,,522.52,161.60000000000002,8.179,2,4.88,52.1458929,-86.2484063,8.179,2022-04-16 14:34:57,87.0,19.5,45.0,69.0,207.0,27.5,93.5,15.0,2022,4,16,14,4.58,126.0
161.79999999999995,,529.99,161.79999999999995,7.401,2,4.11,52.1458322,-86.2484787,7.401,2022-04-16 14:34:58,84.0,19.5,51.0,69.0,303.0,27.5,93.5,15.0,2022,4,16,14,4.58,126.0
162.0,,537.86,162.0,7.764,2,3.69,52.1457682,-86.2485548,7.764,2022-04-16 14:34:59,84.0,23.0,51.0,82.0,250.0,25.0,84.0,15.0,2022,4,16,14,4.58,126.0
162.39999999999998,,545.85,162.39999999999998,7.895,2,3.78,52.1457024,-86.2486306,7.895,2022-04-16 14:35:00,84.0,26.0,49.0,93.0,230.0,23.0,75.5,15.0,2022,4,16,14,4.58,126.0
162.60000000000002,,553.6,162.60000000000002,7.675,2,3.73,52.1456408,-86.2487078,7.675,2022-04-16 14:35:01,84.0,22.0,56.0,83.0,210.0,24.0,79.5,15.0,2022,4,16,14,4.58,126.0
162.60000000000002,,561.91,162.60000000000002,8.035,2,3.45,52.1455786,-86.2487959,8.035,2022-04-16 14:35:02,84.0,20.5,57.0,73.0,221.0,28.0,90.0,15.0,2022,4,16,14,4.58,126.0
162.60000000000002,,570.13,162.60000000000002,8.062,2,3.02,52.1455147,-86.2488799,8.062,2022-04-16 14:35:03,84.0,21.0,47.0,74.0,188.0,27.0,87.0,15.0,2022,4,16,14,4.58,126.0
162.79999999999995,,578.8,162.79999999999995,8.52,2,2.5,52.1454492,-86.2489712,8.52,2022-04-16 14:35:04,84.0,22.0,43.0,76.5,247.0,26.0,83.5,15.0,2022,4,16,14,4.58,126.0
163.0,,587.06,163.0,8.424,2,2.08,52.1453879,-86.2490593,8.424,2022-04-16 14:35:05,84.0,27.0,51.0,87.5,209.0,23.0,75.0,15.0,2022,4,16,14,4.58,126.0
163.20000000000005,,596.15,163.20000000000005,8.456,2,1.64,52.1453166,-86.2491514,8.456,2022-04-16 14:35:06,84.0,23.0,47.0,79.0,191.0,27.0,89.0,15.0,2022,4,16,14,4.58,126.0
163.39999999999998,,604.61,163.39999999999998,8.154,2,1.4,52.1452468,-86.2492314,8.154,2022-04-16 14:35:07,85.0,20.0,47.0,66.0,102.0,25.5,85.5,15.0,2022,4,16,14,4.58,126.0
163.60000000000002,,613.09,163.60000000000002,8.411,2,1.58,52.1451731,-86.2493052,8.411,2022-04-16 14:35:08,85.0,11.5,47.0,36.0,113.0,20.5,67.5,15.0,2022,4,16,14,4.58,126.0
164.0,,621.61,164.0,8.387,2,1.97,52.1450912,-86.2493614,8.387,2022-04-16 14:35:09,82.0,7.0,48.0,21.5,161.0,18.0,58.5,15.0,2022,4,16,14,4.58,126.0
164.0,,630.13,164.0,8.255,2,2.33,52.1450055,-86.2494054,8.255,2022-04-16 14:35:10,81.0,8.0,56.0,25.5,144.0,18.5,60.5,15.0,2022,4,16,14,4.58,126.0
164.0,,638.71,164.0,8.294,2,2.42,52.1449184,-86.249447,8.294,2022-04-16 14:35:11,81.0,20.5,54.0,73.5,166.0,27.0,83.0,15.0,2022,4,16,14,4.58,126.0
163.79999999999995,,647.27,163.79999999999995,8.547,2,1.97,52.1448334,-86.2494952,8.547,2022-04-16 14:35:12,81.0,16.5,44.0,60.5,124.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
163.60000000000002,,656.29,163.60000000000002,8.214,2,0.94,52.1447434,-86.2495444,8.214,2022-04-16 14:35:13,82.0,16.0,42.0,58.5,71.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
163.39999999999998,,664.59,163.39999999999998,7.959,2,-0.14,52.1446601,-86.249588,7.959,2022-04-16 14:35:14,82.0,16.0,42.0,58.5,47.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
163.20000000000005,,673.08,163.20000000000005,8.468,2,-1.19,52.1445731,-86.2496257,8.468,2022-04-16 14:35:15,83.0,16.0,44.0,58.5,39.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
162.39999999999998,,681.27,162.39999999999998,8.034,2,-2.58,52.1444869,-86.2496495,8.034,2022-04-16 14:35:16,84.0,16.0,48.0,58.5,21.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
161.79999999999995,,689.42,161.79999999999995,8.262,2,-4.14,52.1444004,-86.2496327,8.262,2022-04-16 14:35:17,51.0,16.0,50.0,58.5,85.0,26.5,81.5,15.0,2022,4,16,14,4.58,126.0
161.20000000000005,,697.61,161.20000000000005,8.529,2,-4.9,52.1443317,-86.2495575,8.529,2022-04-16 14:35:18,39.0,20.5,49.0,66.5,186.0,27.0,84.5,15.0,2022,4,16,14,4.58,126.0
161.20000000000005,,706.32,161.20000000000005,9.265,2,-5.06,52.1442956,-86.2494388,9.265,2022-04-16 14:35:19,59.0,28.5,48.0,80.0,271.0,27.5,90.0,15.0,2022,4,16,14,4.58,126.0
161.39999999999998,,715.6,161.39999999999998,9.105,2,-5.04,52.1442653,-86.249308,9.105,2022-04-16 14:35:20,80.0,36.5,47.0,94.0,356.0,28.0,95.5,15.0,2022,4,16,14,4.58,126.0
161.60000000000002,,724.84,161.60000000000002,9.638,2,-3.86,52.1442299,-86.2491801,9.638,2022-04-16 14:35:21,90.0,40.0,47.0,99.5,405.0,28.5,98.0,15.0,2022,4,16,14,4.58,126.0
161.79999999999995,,734.42,161.79999999999995,9.912,2,-1.73,52.1441964,-86.249046,9.912,2022-04-16 14:35:22,93.0,40.0,47.0,99.5,568.0,28.5,98.0,15.0,2022,4,16,14,4.58,126.0
161.79999999999995,,744.33,161.79999999999995,10.132,2,-0.11,52.1441665,-86.2489052,10.132,2022-04-16 14:35:23,94.0,38.5,45.0,99.5,651.0,29.0,98.5,15.0,2022,4,16,14,4.58,126.0
162.0,,754.65,162.0,10.65,3,0.88,52.1441227,-86.2487651,10.65,2022-04-16 14:35:24,95.0,36.5,41.0,99.5,613.0,30.0,99.0,15.0,2022,4,16,14,4.58,126.0
162.20000000000005,,766.01,162.20000000000005,10.687,3,1.62,52.1440851,-86.248605,10.687,2022-04-16 14:35:25,96.0,34.5,38.0,99.5,575.0,31.0,99.5,15.0,2022,4,16,14,4.58,126.0
162.39999999999998,,777.48,162.39999999999998,10.869,3,1.91,52.1440403,-86.2484469,10.869,2022-04-16 14:35:26,97.0,32.5,34.0,99.5,536.0,31.5,100.0,14.0,2022,4,16,14,4.58,126.0
162.60000000000002,,789.55,162.60000000000002,11.468,3,1.83,52.1439992,-86.2482774,11.468,2022-04-16 14:35:27,105.0,31.5,33.0,99.5,508.0,32.0,100.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,801.41,162.79999999999995,11.164,4,1.72,52.1439675,-86.2481074,11.164,2022-04-16 14:35:28,108.0,31.5,33.0,99.5,462.0,32.0,100.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,812.85,162.79999999999995,11.009,4,1.67,52.1439375,-86.2479433,11.009,2022-04-16 14:35:29,109.0,31.5,35.0,99.5,319.0,32.0,100.0,14.0,2022,4,16,14,4.58,126.0
163.0,,824.49,163.0,11.125,4,1.5,52.1438951,-86.2477811,11.125,2022-04-16 14:35:30,110.0,31.0,40.0,99.5,368.0,33.0,100.0,14.0,2022,4,16,14,4.58,126.0
163.20000000000005,,837.28,163.20000000000005,11.59,4,1.25,52.1438403,-86.2476075,11.59,2022-04-16 14:35:31,110.0,31.0,45.0,99.5,417.0,33.5,100.0,14.0,2022,4,16,14,4.58,126.0
163.39999999999998,,849.69,163.39999999999998,11.579,4,1.17,52.1437968,-86.2474339,11.579,2022-04-16 14:35:32,110.0,30.5,50.0,99.5,466.0,34.5,100.0,14.0,2022,4,16,14,4.58,126.0
163.39999999999998,,861.95,163.39999999999998,10.977,4,1.11,52.1437531,-86.2472629,10.977,2022-04-16 14:35:33,110.0,30.0,53.0,98.5,493.0,35.0,100.0,14.0,2022,4,16,14,4.58,126.0
163.20000000000005,,872.34,163.20000000000005,11.339,4,0.89,52.1437189,-86.2471164,11.339,2022-04-16 14:35:34,110.0,26.0,45.0,90.0,381.0,32.0,96.0,14.0,2022,4,16,14,4.58,126.0
163.0,,881.84,163.0,10.836,4,0.5,52.143701,-86.246978,10.836,2022-04-16 14:35:35,112.0,24.0,45.0,85.5,371.0,24.0,88.5,14.0,2022,4,16,14,4.58,126.0
163.0,,893.2,163.0,11.164,4,0.12,52.143661,-86.2468192,11.164,2022-04-16 14:35:36,110.0,27.5,51.0,93.5,337.0,26.0,91.0,14.0,2022,4,16,14,4.58,126.0
162.60000000000002,,904.81,162.60000000000002,10.952,4,-0.37,52.14362,-86.2466569,10.952,2022-04-16 14:35:37,109.0,24.0,48.0,82.0,218.0,27.5,91.5,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,915.66,162.39999999999998,10.616,4,-1.06,52.1435824,-86.2465048,10.616,2022-04-16 14:35:38,109.0,20.5,45.0,73.0,243.0,28.5,89.5,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,926.58,162.39999999999998,10.624,4,-1.54,52.1435496,-86.2463496,10.624,2022-04-16 14:35:39,108.0,19.0,46.0,71.0,318.0,28.0,86.0,14.0,2022,4,16,14,4.58,126.0
162.20000000000005,,937.18,162.20000000000005,10.632,4,-1.66,52.1435179,-86.2461989,10.632,2022-04-16 14:35:40,106.0,24.0,46.0,89.0,304.0,25.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.20000000000005,,946.69,162.20000000000005,10.613,4,-1.63,52.1434882,-86.2460643,10.613,2022-04-16 14:35:41,106.0,20.5,45.0,76.5,226.0,25.5,86.0,14.0,2022,4,16,14,4.58,126.0
162.20000000000005,,955.83,162.20000000000005,9.824,3,-1.45,52.1434646,-86.245933,9.824,2022-04-16 14:35:42,104.0,18.0,45.0,66.0,129.0,24.0,79.0,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,966.42,162.39999999999998,9.667,3,-0.98,52.1434308,-86.2457833,9.667,2022-04-16 14:35:43,96.0,17.5,58.0,63.5,88.0,20.5,68.5,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,976.66,162.39999999999998,9.848,3,-0.43,52.1433972,-86.2456389,9.848,2022-04-16 14:35:44,80.0,20.0,83.0,70.0,115.0,21.0,66.5,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,987.26,162.39999999999998,9.846,3,-0.09,52.1433564,-86.2454925,9.846,2022-04-16 14:35:45,88.0,19.5,80.0,68.0,99.0,20.5,66.0,14.0,2022,4,16,14,4.58,126.0
162.60000000000002,,997.83,162.60000000000002,9.937,3,0.25,52.1433214,-86.2453437,9.937,2022-04-16 14:35:46,90.0,18.0,75.0,65.0,81.0,20.0,65.5,14.0,2022,4,16,14,4.58,126.0
162.60000000000002,,1007.72,162.60000000000002,9.003,3,0.68,52.1432917,-86.2452031,9.003,2022-04-16 14:35:47,92.0,17.0,70.0,62.0,64.0,19.5,65.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,1016.81,162.79999999999995,9.144,3,0.88,52.1432635,-86.2450743,9.144,2022-04-16 14:35:48,94.0,16.0,65.0,58.5,46.0,18.5,65.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,1025.71,162.79999999999995,9.123,3,0.9,52.1432515,-86.2449436,9.123,2022-04-16 14:35:49,97.0,15.0,60.0,55.5,29.0,18.0,64.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1034.39,163.0,8.348,3,1.01,52.1432869,-86.2448251,8.348,2022-04-16 14:35:50,99.0,13.5,55.0,52.5,11.0,17.5,64.0,14.0,2022,4,16,14,4.58,126.0
163.20000000000005,,1042.39,163.20000000000005,9.193,3,1.3,52.1433548,-86.2447528,9.193,2022-04-16 14:35:51,0.0,13.0,50.0,50.5,0.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1050.53,163.0,9.131,3,1.34,52.1434393,-86.2447232,9.131,2022-04-16 14:35:52,36.0,13.0,32.0,50.5,269.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1059.87,163.0,9.877,2,1.0,52.1435396,-86.2447249,9.877,2022-04-16 14:35:53,93.0,13.0,7.0,50.5,589.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1070.08,163.0,10.419,2,0.54,52.1436492,-86.2447268,10.419,2022-04-16 14:35:54,94.0,13.0,4.0,50.5,479.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1081.38,163.0,10.415,3,0.14,52.1437699,-86.2447113,10.415,2022-04-16 14:35:55,99.0,13.0,4.0,50.5,397.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1092.11,163.0,10.427,3,0.0,52.1438842,-86.2446914,10.427,2022-04-16 14:35:56,102.0,13.0,4.0,50.5,418.0,17.0,63.5,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,1103.78,162.79999999999995,11.307,3,0.0,52.1440062,-86.2446516,11.307,2022-04-16 14:35:57,104.0,17.5,4.0,65.0,432.0,19.0,71.5,14.0,2022,4,16,14,4.58,126.0
163.0,,1116.76,163.0,11.697,3,0.0,52.1441392,-86.2445941,11.697,2022-04-16 14:35:58,105.0,24.0,4.0,88.0,434.0,22.0,83.5,14.0,2022,4,16,14,4.58,126.0
163.20000000000005,,1129.13,163.20000000000005,11.461,3,0.0,52.1442597,-86.2445172,11.461,2022-04-16 14:35:59,108.0,26.5,4.0,96.5,464.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
163.20000000000005,,1141.84,163.20000000000005,11.848,4,0.0,52.144379,-86.244426,11.848,2022-04-16 14:36:00,113.0,26.5,4.0,96.5,313.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,1154.38,162.79999999999995,12.167,4,0.0,52.1444968,-86.2443361,12.167,2022-04-16 14:36:01,115.0,26.5,20.0,96.5,208.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.79999999999995,,1166.85,162.79999999999995,12.29,3,0.0,52.144614,-86.2442467,12.29,2022-04-16 14:36:02,115.0,26.5,46.0,96.5,191.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.60000000000002,,1179.19,162.60000000000002,12.134,3,-0.15,52.1447259,-86.2441487,12.134,2022-04-16 14:36:03,115.0,26.5,49.0,96.5,123.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.39999999999998,,1191.92,162.39999999999998,12.698,3,-0.65,52.1448405,-86.2440462,12.698,2022-04-16 14:36:04,79.0,26.5,49.0,96.5,297.0,23.0,88.0,14.0,2022,4,16,14,4.58,126.0
162.20000000000005,,1204.34,162.20000000000005,12.399,3,-1.28,52.1449548,-86.2439512,12.399,2022-04-16 14:36:05,79.0,26.0,49.0,95.0,282.0,24.0,88.5,14.0,2022,4,16,14,4.58,126.0
162.0,,1217.14,162.0,12.574,3,-1.46,52.1450714,-86.2438511,12.574,2022-04-16 14:36:06,85.0,25.0,50.0,93.5,239.0,24.5,88.5,14.0,2022,4,16,14,4.58,126.0
161.60000000000002,,1229.32,161.60000000000002,11.762,3,-1.41,52.1451831,-86.2437573,11.762,2022-04-16 14:36:07,91.0,24.0,51.0,91.5,197.0,25.5,89.0,14.0,2022,4,16,14,4.58,126.0
161.39999999999998,,1240.94,161.39999999999998,11.731,3,-1.57,52.145291,-86.243671,11.731,2022-04-16 14:36:08,97.0,23.5,51.0,90.0,154.0,26.5,89.5,14.0,2022,4,16,14,4.58,126.0
161.0,,1252.65,161.0,10.961,3,-1.76,52.1454037,-86.2435942,10.961,2022-04-16 14:36:09,104.0,22.5,52.0,88.5,111.0,27.0,89.5,14.0,2022,4,16,14,4.58,126.0
161.0,,1263.0,161.0,10.608,3,-1.85,52.1455019,-86.2435221,10.608,2022-04-16 14:36:10,110.0,22.0,52.0,86.5,68.0,28.0,90.0,14.0,2022,4,16,14,4.58,126.0
161.0,,1271.84,161.0,9.928,3,-1.99,52.1455891,-86.2434705,9.928,2022-04-16 14:36:11,116.0,21.0,53.0,85.0,26.0,29.0,90.5,14.0,2022,4,16,14,4.58,126.0
161.0,,1281.06,161.0,10.28,3,-1.85,52.1456802,-86.2435234,10.28,2022-04-16 14:36:12,0.0,20.5,53.0,84.0,0.0,29.5,90.5,14.0,2022,4,16,14,4.58,126.0
161.0,,1291.59,161.0,9.565,3,-1.34,52.1457638,-86.2436283,9.565,2022-04-16 14:36:13,0.0,20.5,54.0,84.0,0.0,29.5,90.5,14.0,2022,4,16,14,4.58,126.0
160.60000000000002,,1301.44,160.60000000000002,10.147,3,-1.08,52.1458099,-86.2437592,10.147,2022-04-16 14:36:14,15.0,20.5,48.0,84.0,306.0,29.5,90.5,14.0,2022,4,16,14,4.58,126.0
160.20000000000005,,1312.09,160.20000000000005,11.2,3,-1.32,52.1458577,-86.2439026,11.2,2022-04-16 14:36:15,31.0,20.5,41.0,84.0,481.0,29.5,90.5,14.0,2022,4,16,14,4.58,126.0
159.79999999999995,,1323.36,159.79999999999995,12.45,4,-1.83,52.1459093,-86.2440534,12.45,2022-04-16 14:36:16,105.0,21.5,41.0,86.0,977.0,27.5,86.0,14.0,2022,4,16,14,4.58,126.0
