cadence,calories,distance,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,left_right_balance,temperature,altitude,ascent,descent,enhanced_altitude,grade,year,month,day,hour,wind_speed,wind_direction
94.0,11,562.25,7.483,2,15.0,52.0,50.5423088,-84.8275454,109.0,16.0,57.0,7.483,2023-02-14 22:47:15,,53.0,16.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
95.0,11,569.81,7.249,2,18.0,61.5,50.5422551,-84.8274598,98.0,15.0,52.5,7.249,2023-02-14 22:47:16,,58.0,16.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
95.0,11,576.63,6.787,2,20.0,68.0,50.5422068,-84.8273871,128.0,14.5,52.0,6.787,2023-02-14 22:47:17,,61.0,16.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
96.0,12,583.81,7.258,2,19.0,66.0,50.5421597,-84.8273078,146.0,15.5,55.5,7.258,2023-02-14 22:47:18,,59.0,16.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
97.0,12,591.43,7.528,2,18.0,61.0,50.5421096,-84.8272167,137.0,16.5,60.0,7.528,2023-02-14 22:47:19,,52.0,16.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
99.0,12,599.03,7.36,2,17.0,61.0,50.542063,-84.8271259,121.0,17.5,62.0,7.36,2023-02-14 22:47:20,,56.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,12,606.69,7.283,2,17.0,62.0,50.5420204,-84.8270351,128.0,17.5,61.0,7.283,2023-02-14 22:47:21,,59.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,12,614.45,7.411,2,16.5,61.5,50.5419714,-84.8269437,130.0,16.5,57.5,7.411,2023-02-14 22:47:22,,58.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,12,622.28,7.574,2,16.5,61.0,50.5419167,-84.8268525,124.0,15.5,54.5,7.574,2023-02-14 22:47:23,,53.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,12,630.09,7.783,2,16.5,55.5,50.5418662,-84.8267631,117.0,15.5,54.5,7.783,2023-02-14 22:47:24,,50.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,12,637.74,7.515,2,17.0,57.0,50.5418213,-84.8266733,111.0,16.5,57.5,7.515,2023-02-14 22:47:25,,53.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
98.0,12,645.17,7.191,2,18.5,62.0,50.5417766,-84.8265837,128.0,18.0,63.5,7.191,2023-02-14 22:47:26,,56.0,16.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
99.0,13,652.59,7.273,2,20.0,65.0,50.5417367,-84.8264939,149.0,19.5,68.0,7.273,2023-02-14 22:47:27,,52.0,16.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
99.0,13,660.36,7.578,2,19.5,58.5,50.5416986,-84.8263938,152.0,19.0,64.0,7.578,2023-02-14 22:47:28,,45.0,16.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
99.0,13,668.14,7.58,2,20.0,62.5,50.5416629,-84.8262912,153.0,21.0,70.0,7.58,2023-02-14 22:47:29,,47.0,16.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,13,676.08,7.591,2,20.5,66.0,50.5416273,-84.8261884,154.0,22.5,75.5,7.591,2023-02-14 22:47:30,,48.0,16.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,13,683.88,7.484,2,20.5,67.0,50.5415755,-84.8260972,155.0,22.5,74.0,7.484,2023-02-14 22:47:31,,49.0,16.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
97.0,13,691.57,7.61,2,20.5,67.5,50.5415193,-84.8260129,164.0,21.5,68.5,7.61,2023-02-14 22:47:32,,53.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
91.0,14,699.5,7.554,2,20.5,73.5,50.5414601,-84.8259367,159.0,22.5,66.5,7.554,2023-02-14 22:47:33,,55.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
71.0,14,707.09,7.301,2,19.0,67.5,50.5414025,-84.825858,143.0,22.5,66.5,7.301,2023-02-14 22:47:34,,51.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
47.0,14,714.39,7.015,2,17.0,,50.5413465,-84.8257854,124.0,20.5,69.0,7.015,2023-02-14 22:47:35,,45.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
23.0,14,721.61,6.735,2,15.0,,50.541291,-84.8257101,105.0,18.5,72.5,6.735,2023-02-14 22:47:36,,39.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
0.0,14,728.63,6.369,2,13.5,,50.5412419,-84.8256336,0.0,16.0,76.0,6.369,2023-02-14 22:47:37,,33.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
0.0,14,734.66,5.666,3,11.5,,50.5411965,-84.82557,0.0,14.0,79.0,5.666,2023-02-14 22:47:38,,27.0,16.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
0.0,14,739.85,4.49,3,9.5,,50.5411563,-84.8255167,0.0,11.5,82.5,4.49,2023-02-14 22:47:39,,22.0,15.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
0.0,14,743.6,3.247,3,8.0,,50.5411275,-84.8254833,0.0,9.5,86.0,3.247,2023-02-14 22:47:40,,16.0,15.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
1.0,14,746.27,2.253,3,6.0,,50.5411063,-84.8254558,0.0,7.0,89.5,2.253,2023-02-14 22:47:41,,10.0,15.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
26.0,14,748.75,2.26,3,4.0,,50.5410871,-84.8254294,2.0,5.0,92.5,2.26,2023-02-14 22:47:42,,4.0,15.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
20.0,14,751.32,2.616,2,2.0,,50.5410663,-84.8254055,2.0,2.5,96.0,2.616,2023-02-14 22:47:43,,1.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
13.0,14,752.87,1.541,2,0.5,,50.5410488,-84.8253863,1.0,0.5,99.5,1.541,2023-02-14 22:47:44,,4.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,14,753.75,4.558,2,18.5,,50.5409896,-84.8252465,0.0,14.5,96.5,4.558,2023-02-14 22:47:55,,40.0,15.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
0.0,14,756.75,3.388,2,20.0,,50.5409726,-84.8252125,0.0,15.5,96.0,3.388,2023-02-14 22:47:56,,43.0,15.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
36.0,14,760.89,3.933,2,21.5,,50.540948,-84.8251632,43.0,17.0,95.5,3.933,2023-02-14 22:47:57,,46.0,15.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
52.0,14,765.29,4.295,2,23.5,,50.5409209,-84.8251091,132.0,18.5,95.5,4.295,2023-02-14 22:47:58,,49.0,15.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
61.0,14,770.18,4.747,2,25.0,,50.5408905,-84.8250515,209.0,19.5,95.0,4.747,2023-02-14 22:47:59,,52.0,15.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
69.0,15,775.85,5.443,2,27.0,97.0,50.5408508,-84.8249877,309.0,21.0,94.5,5.443,2023-02-14 22:48:00,,56.0,15.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
84.0,15,781.89,5.89,2,28.0,95.5,50.5408069,-84.824924,344.0,22.5,94.5,5.89,2023-02-14 22:48:01,,55.0,15.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
92.0,15,788.0,6.068,2,27.5,93.5,50.540766,-84.8248572,361.0,24.0,95.5,6.068,2023-02-14 22:48:02,,53.0,15.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
95.0,16,794.32,6.273,2,27.0,92.0,50.5407237,-84.8247849,337.0,25.5,96.0,6.273,2023-02-14 22:48:03,,50.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
91.0,16,801.02,6.568,2,24.5,85.0,50.540676,-84.8247078,307.0,25.5,88.5,6.568,2023-02-14 22:48:04,,47.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
88.0,16,807.88,6.783,2,23.0,82.0,50.5406292,-84.8246292,279.0,25.0,85.0,6.783,2023-02-14 22:48:05,,47.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
90.0,16,814.19,6.425,2,23.5,82.5,50.5405868,-84.82456,301.0,24.0,86.0,6.425,2023-02-14 22:48:06,,48.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
91.0,17,821.01,6.727,2,24.0,83.0,50.5405363,-84.8244895,283.0,23.0,87.0,6.727,2023-02-14 22:48:07,,49.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
94.0,17,828.5,7.293,3,24.0,84.5,50.5404802,-84.8244072,276.0,24.0,87.0,7.293,2023-02-14 22:48:08,,49.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
97.0,17,836.04,7.581,3,24.0,85.5,50.5404277,-84.8243266,285.0,24.5,87.0,7.581,2023-02-14 22:48:09,,50.0,15.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
95.0,18,843.95,7.923,3,25.5,90.5,50.5403708,-84.8242457,279.0,25.0,87.0,7.923,2023-02-14 22:48:10,,50.0,15.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
94.0,18,851.95,7.817,3,28.0,96.0,50.5403165,-84.8241585,316.0,24.5,88.0,7.817,2023-02-14 22:48:11,,51.0,14.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
92.0,18,859.66,7.875,3,30.5,96.5,50.5402673,-84.8240689,326.0,24.0,91.0,7.875,2023-02-14 22:48:12,,51.0,14.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
93.0,19,867.92,8.141,3,29.0,96.0,50.5402122,-84.8239743,334.0,23.5,85.5,8.141,2023-02-14 22:48:13,,52.0,14.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
94.0,19,876.83,8.75,3,28.0,92.0,50.5401478,-84.8238731,337.0,24.0,87.0,8.75,2023-02-14 22:48:14,,49.0,14.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
95.0,19,886.12,9.212,3,26.5,87.5,50.540083,-84.8237738,308.0,24.5,89.5,9.212,2023-02-14 22:48:15,,50.0,14.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
97.0,19,895.45,9.023,3,25.0,83.0,50.5400175,-84.8236697,297.0,25.0,92.5,9.023,2023-02-14 22:48:16,,45.0,14.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
99.0,20,904.61,9.043,3,20.0,73.5,50.5399581,-84.8235633,285.0,25.5,90.5,9.043,2023-02-14 22:48:17,,36.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,20,913.71,9.12,3,23.0,81.0,50.539899,-84.8234601,292.0,25.5,91.5,9.12,2023-02-14 22:48:18,,45.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,20,923.03,9.225,3,29.5,95.0,50.5398382,-84.8233507,326.0,26.0,93.0,9.225,2023-02-14 22:48:19,,50.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,21,932.47,9.434,3,29.5,95.5,50.5397743,-84.8232446,329.0,26.5,89.0,9.434,2023-02-14 22:48:20,,50.0,14.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
100.0,21,941.79,9.413,3,25.0,87.5,50.5397124,-84.8231413,327.0,25.5,88.0,9.413,2023-02-14 22:48:21,,50.0,14.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
100.0,21,950.88,9.174,3,24.0,84.5,50.5396531,-84.8230353,316.0,24.5,85.5,9.174,2023-02-14 22:48:22,,50.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,22,959.93,9.043,3,23.5,83.0,50.5395939,-84.822935,281.0,24.0,82.0,9.043,2023-02-14 22:48:23,,51.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
100.0,22,968.91,9.049,3,22.5,81.5,50.539535,-84.8228321,266.0,23.0,79.0,9.049,2023-02-14 22:48:24,,51.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,22,978.16,9.106,3,22.0,79.5,50.5394761,-84.8227234,251.0,22.0,76.0,9.106,2023-02-14 22:48:25,,51.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,22,987.26,9.036,3,21.0,75.5,50.5394157,-84.8226181,252.0,22.0,76.5,9.036,2023-02-14 22:48:26,,50.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
99.0,23,996.5,8.99,3,22.5,80.0,50.5393513,-84.8225168,260.0,22.5,80.0,8.99,2023-02-14 22:48:27,,50.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
98.0,23,1005.62,8.971,3,23.0,79.5,50.5392842,-84.8224198,269.0,23.5,82.5,8.971,2023-02-14 22:48:28,,49.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
97.0,23,1014.71,9.09,3,22.5,77.0,50.5392162,-84.8223253,247.0,25.0,84.0,9.09,2023-02-14 22:48:29,,51.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
97.0,23,1024.05,9.177,3,21.5,77.5,50.539152,-84.8222218,263.0,26.5,87.5,9.177,2023-02-14 22:48:30,,53.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
98.0,24,1033.65,9.153,3,21.0,78.0,50.5390826,-84.822116,288.0,28.0,90.5,9.153,2023-02-14 22:48:31,,52.0,14.0,-12.399999999999977,1.0,0.0,-12.399999999999977,0.0,2023,2,14,22,2.08,235.0
89.0,24,1042.37,8.574,3,21.0,78.0,50.5390223,-84.8220194,300.0,28.0,91.0,8.574,2023-02-14 22:48:32,,49.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
63.0,24,1050.65,8.203,3,21.5,78.0,50.5389663,-84.8219288,288.0,28.0,91.0,8.203,2023-02-14 22:48:33,,52.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
36.0,24,1058.85,7.943,3,22.0,77.5,50.5389056,-84.8218411,277.0,28.0,91.0,7.943,2023-02-14 22:48:34,,56.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
10.0,24,1067.21,8.057,3,22.0,77.5,50.53884,-84.8217589,265.0,28.0,91.0,8.057,2023-02-14 22:48:35,,60.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
0.0,24,1075.18,7.85,3,22.5,77.5,50.5387761,-84.8216815,0.0,28.0,91.0,7.85,2023-02-14 22:48:36,,64.0,14.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
0.0,24,1082.34,7.155,3,23.5,79.0,50.5387198,-84.8216115,0.0,25.5,83.5,7.155,2023-02-14 22:48:37,,68.0,14.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
0.0,24,1088.19,6.131,3,25.0,82.0,50.5386772,-84.82155,0.0,22.0,71.5,6.131,2023-02-14 22:48:38,,72.0,14.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
0.0,24,1092.49,4.832,3,26.5,84.5,50.5386501,-84.8214991,0.0,18.5,59.5,4.832,2023-02-14 22:48:39,,76.0,14.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
0.0,24,1096.26,3.868,3,28.5,87.0,50.5386261,-84.8214537,0.0,14.5,47.0,3.868,2023-02-14 22:48:40,,80.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,24,1099.87,3.429,3,30.0,90.0,50.538616,-84.8214047,0.0,11.0,35.0,3.429,2023-02-14 22:48:41,,84.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,24,1104.55,3.664,3,31.5,92.5,50.5386333,-84.8213473,0.0,7.0,23.0,3.664,2023-02-14 22:48:42,,88.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
20.0,24,1110.22,4.016,3,33.0,95.0,50.538655,-84.8212836,59.0,3.5,11.0,4.016,2023-02-14 22:48:43,,91.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
55.0,24,1115.0,4.559,3,34.5,97.5,50.5386429,-84.8212161,252.0,1.0,4.0,4.559,2023-02-14 22:48:44,,84.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
69.0,25,1120.5,5.466,3,33.0,97.5,50.5386249,-84.8211421,456.0,11.0,43.5,5.466,2023-02-14 22:48:45,,58.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
80.0,26,1127.44,7.23,3,32.0,97.0,50.53858,-84.8210627,597.0,21.0,83.0,7.23,2023-02-14 22:48:46,,53.0,13.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
89.0,26,1136.2,8.35,3,30.5,96.5,50.5385076,-84.8209808,675.0,25.0,97.5,8.35,2023-02-14 22:48:47,,51.0,13.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
96.0,27,1144.49,8.181,3,27.0,95.5,50.5384389,-84.8209052,714.0,26.0,96.5,8.181,2023-02-14 22:48:48,,52.0,13.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
97.0,27,1153.64,8.507,3,20.5,93.0,50.5383695,-84.8208127,550.0,26.0,95.5,8.507,2023-02-14 22:48:49,,52.0,13.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
98.0,28,1163.21,8.799,3,24.0,89.0,50.5382995,-84.82071,406.0,24.5,86.5,8.799,2023-02-14 22:48:50,,48.0,13.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
88.0,28,1173.41,9.227,3,23.0,84.0,50.5382297,-84.8205948,338.0,25.5,86.5,9.227,2023-02-14 22:48:51,,40.0,13.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
60.0,28,1183.47,9.979,3,21.0,79.0,50.5381594,-84.8204845,316.0,26.5,89.0,9.979,2023-02-14 22:48:52,,40.0,13.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
32.0,28,1192.94,9.591,3,20.5,76.5,50.5380973,-84.8203752,295.0,26.0,87.5,9.591,2023-02-14 22:48:53,,41.0,13.0,-12.199999999999989,1.0,0.0,-12.199999999999989,0.0,2023,2,14,22,2.08,235.0
3.0,28,1202.3,9.442,3,21.0,78.5,50.5380414,-84.8202662,0.0,23.5,78.0,9.442,2023-02-14 22:48:54,,41.0,13.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
0.0,28,1210.97,8.826,3,22.0,80.5,50.5379928,-84.8201598,0.0,20.5,69.0,8.826,2023-02-14 22:48:55,,42.0,13.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
0.0,28,1218.48,7.864,3,23.0,82.5,50.5379475,-84.8200698,0.0,18.0,60.0,7.864,2023-02-14 22:48:56,,43.0,13.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
0.0,28,1224.6,6.632,3,23.5,84.5,50.5379043,-84.8200013,0.0,15.0,51.0,6.632,2023-02-14 22:48:57,,44.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,28,1229.33,5.205,3,24.5,86.5,50.5378696,-84.819947,0.0,12.5,42.0,5.205,2023-02-14 22:48:58,,45.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
0.0,28,1232.41,3.594,3,25.5,88.5,50.5378497,-84.8199133,0.0,10.0,33.0,3.594,2023-02-14 22:48:59,,45.0,13.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
0.0,28,1235.25,3.051,3,26.5,90.5,50.5378301,-84.8198831,0.0,7.0,24.0,3.051,2023-02-14 22:49:00,,46.0,13.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
3.0,28,1239.3,3.747,3,27.0,92.5,50.5377994,-84.8198399,0.0,4.5,15.0,3.747,2023-02-14 22:49:01,,47.0,13.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
21.0,28,1243.62,4.186,3,28.0,94.5,50.5377693,-84.8197889,15.0,2.0,6.0,4.186,2023-02-14 22:49:02,,48.0,13.0,-11.199999999999989,1.0,0.0,-11.199999999999989,0.0,2023,2,14,22,2.08,235.0
39.0,28,1248.87,5.002,3,29.0,95.5,50.5377295,-84.8197368,29.0,7.0,25.0,5.002,2023-02-14 22:49:03,,49.0,13.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
54.0,29,1255.05,5.905,3,29.0,94.0,50.5376856,-84.8196702,233.0,24.0,86.0,5.905,2023-02-14 22:49:04,,52.0,13.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
58.0,29,1261.36,6.115,3,27.0,90.0,50.5376436,-84.8195988,305.0,25.5,93.0,6.115,2023-02-14 22:49:05,,54.0,13.0,-11.399999999999977,1.0,0.0,-11.399999999999977,0.0,2023,2,14,22,2.08,235.0
62.0,29,1267.51,6.158,3,24.0,86.0,50.5376013,-84.8195322,328.0,23.5,91.0,6.158,2023-02-14 22:49:06,,54.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
66.0,29,1273.97,6.398,3,22.5,83.5,50.537556,-84.8194598,322.0,21.5,87.5,6.398,2023-02-14 22:49:07,,55.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
71.0,30,1280.79,6.693,3,21.5,82.5,50.5375067,-84.8193895,329.0,20.5,85.0,6.693,2023-02-14 22:49:08,,56.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
75.0,30,1287.91,7.019,3,21.0,82.5,50.5374505,-84.8193193,334.0,19.5,82.5,7.019,2023-02-14 22:49:09,,56.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
78.0,30,1295.47,7.477,3,24.5,89.5,50.5373922,-84.8192386,338.0,19.0,82.0,7.477,2023-02-14 22:49:10,,57.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
81.0,31,1303.27,7.75,3,27.0,92.0,50.5373336,-84.8191605,312.0,18.0,78.0,7.75,2023-02-14 22:49:11,,58.0,13.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
83.0,31,1311.02,7.689,3,29.0,93.0,50.5372738,-84.8190837,268.0,23.5,85.0,7.689,2023-02-14 22:49:12,,54.0,12.0,-11.600000000000023,1.0,0.0,-11.600000000000023,0.0,2023,2,14,22,2.08,235.0
84.0,31,1318.66,7.647,3,29.5,93.5,50.5372146,-84.8190049,259.0,28.5,94.5,7.647,2023-02-14 22:49:13,,54.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
86.0,32,1326.22,7.551,3,27.5,95.5,50.5371547,-84.8189312,276.0,28.0,96.5,7.551,2023-02-14 22:49:14,,56.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
88.0,32,1333.67,7.491,3,30.0,95.0,50.5370975,-84.8188588,320.0,27.5,96.0,7.491,2023-02-14 22:49:15,,52.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
89.0,32,1341.25,7.539,3,30.5,93.5,50.5370393,-84.8187823,320.0,27.5,94.5,7.539,2023-02-14 22:49:16,,52.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
91.0,33,1349.52,8.038,3,29.5,93.5,50.5369738,-84.8187002,321.0,27.5,92.5,8.038,2023-02-14 22:49:17,,51.0,12.0,-11.800000000000011,1.0,0.0,-11.800000000000011,0.0,2023,2,14,22,2.08,235.0
92.0,33,1357.89,8.214,3,28.0,93.5,50.5369075,-84.8186187,321.0,26.5,90.5,8.214,2023-02-14 22:49:18,,51.0,12.0,-12.0,1.0,0.0,-12.0,0.0,2023,2,14,22,2.08,235.0
