altitude,battery_soc,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,position_lat,position_long,speed,timestamp,cadence,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
76.60000000000002,,3533.36,76.60000000000002,4.314,2,9.26,50.3915463,-84.4778681,4.314,2022-05-11 21:05:23,89.0,28.0,47.0,96.0,322.0,25.5,94.0,11.0,2022,5,11,21,3.68,202.0
77.0,,3537.81,77.0,4.4,2,9.15,50.3915162,-84.477918,4.4,2022-05-11 21:05:24,89.0,27.5,48.0,95.5,324.0,25.5,91.5,11.0,2022,5,11,21,3.68,202.0
77.39999999999998,,3542.14,77.39999999999998,4.423,2,8.38,50.3914902,-84.4779699,4.423,2022-05-11 21:05:25,88.0,27.0,49.0,95.0,327.0,25.5,88.5,11.0,2022,5,11,21,3.68,202.0
77.79999999999995,,3546.55,77.79999999999995,4.354,2,7.51,50.3914622,-84.4780213,4.354,2022-05-11 21:05:26,88.0,28.5,48.0,96.5,336.0,26.5,92.0,11.0,2022,5,11,21,3.68,202.0
78.20000000000005,,3550.79,78.20000000000005,4.263,2,7.44,50.3914327,-84.4780678,4.263,2022-05-11 21:05:27,89.0,29.0,47.0,97.0,333.0,27.0,93.0,11.0,2022,5,11,21,3.68,202.0
78.39999999999998,,3555.02,78.39999999999998,4.231,2,7.5,50.3914012,-84.4781119,4.231,2022-05-11 21:05:28,89.0,29.0,47.0,96.5,313.0,27.0,93.0,11.0,2022,5,11,21,3.68,202.0
78.79999999999995,,3559.15,78.79999999999995,3.999,2,7.25,50.391371,-84.4781557,3.999,2022-05-11 21:05:29,89.0,27.5,49.0,94.0,305.0,27.0,93.5,11.0,2022,5,11,21,3.68,202.0
79.0,,3563.22,79.0,4.057,2,7.67,50.391343,-84.4782007,4.057,2022-05-11 21:05:30,87.0,25.0,49.0,90.0,325.0,28.0,94.0,11.0,2022,5,11,21,3.68,202.0
79.39999999999998,,3567.41,79.39999999999998,4.072,2,8.49,50.3913167,-84.4782499,4.072,2022-05-11 21:05:31,88.0,25.0,51.0,89.5,321.0,28.0,94.0,11.0,2022,5,11,21,3.68,202.0
79.79999999999995,,3571.54,79.79999999999995,4.054,2,8.62,50.3912891,-84.4782966,4.054,2022-05-11 21:05:32,88.0,27.0,52.0,93.5,240.0,26.5,92.5,11.0,2022,5,11,21,3.68,202.0
80.0,,3576.03,80.0,4.45,2,8.48,50.3912611,-84.4783493,4.45,2022-05-11 21:05:33,83.0,29.0,52.0,97.0,365.0,26.0,92.0,11.0,2022,5,11,21,3.68,202.0
80.39999999999998,,3580.51,80.39999999999998,4.358,2,8.38,50.3912309,-84.4783997,4.358,2022-05-11 21:05:34,77.0,28.0,52.0,98.0,371.0,29.0,96.0,11.0,2022,5,11,21,3.68,202.0
80.60000000000002,,3585.05,80.60000000000002,4.386,2,8.28,50.3911986,-84.4784489,4.386,2022-05-11 21:05:35,77.0,28.0,51.0,96.5,359.0,29.5,96.5,11.0,2022,5,11,21,3.68,202.0
81.0,,3589.68,81.0,4.483,2,8.13,50.3911682,-84.4785019,4.483,2022-05-11 21:05:36,79.0,28.0,51.0,95.0,346.0,29.5,97.0,11.0,2022,5,11,21,3.68,202.0
81.39999999999998,,3594.21,81.39999999999998,4.509,2,7.36,50.3911385,-84.4785537,4.509,2022-05-11 21:05:37,83.0,28.0,50.0,94.0,311.0,30.0,97.5,11.0,2022,5,11,21,3.68,202.0
81.60000000000002,,3598.94,81.60000000000002,4.69,2,6.43,50.3911053,-84.4786055,4.69,2022-05-11 21:05:38,88.0,27.0,50.0,91.0,282.0,30.0,97.5,11.0,2022,5,11,21,3.68,202.0
82.0,,3603.64,82.0,4.564,2,6.18,50.3910746,-84.4786592,4.564,2022-05-11 21:05:39,88.0,24.0,50.0,86.0,248.0,27.0,93.5,11.0,2022,5,11,21,3.68,202.0
82.20000000000005,,3608.3,82.20000000000005,4.755,2,6.07,50.391048,-84.4787164,4.755,2022-05-11 21:05:40,87.0,24.5,50.0,82.5,280.0,26.5,90.5,11.0,2022,5,11,21,3.68,202.0
82.39999999999998,,3613.01,82.39999999999998,4.622,2,5.8,50.3910207,-84.4787736,4.622,2022-05-11 21:05:41,88.0,25.5,50.0,83.0,266.0,27.0,89.5,11.0,2022,5,11,21,3.68,202.0
82.79999999999995,,3617.66,82.79999999999995,4.695,2,6.03,50.390993,-84.4788295,4.695,2022-05-11 21:05:42,88.0,26.0,51.0,85.5,267.0,27.5,88.5,11.0,2022,5,11,21,3.68,202.0
83.0,,3622.63,83.0,4.974,2,6.5,50.3909649,-84.4788906,4.974,2022-05-11 21:05:43,88.0,26.5,51.0,88.0,269.0,27.5,88.0,11.0,2022,5,11,21,3.68,202.0
83.20000000000005,,3627.78,83.20000000000005,5.156,2,6.36,50.3909373,-84.4789551,5.156,2022-05-11 21:05:44,88.0,27.0,48.0,91.5,259.0,27.5,88.5,11.0,2022,5,11,21,3.68,202.0
83.60000000000002,,3633.01,83.60000000000002,5.37,2,6.03,50.3909065,-84.4790183,5.37,2022-05-11 21:05:45,88.0,27.5,44.0,95.0,245.0,28.0,90.0,11.0,2022,5,11,21,3.68,202.0
83.60000000000002,,3638.41,83.60000000000002,5.284,2,5.66,50.3908714,-84.4790804,5.284,2022-05-11 21:05:46,87.0,28.0,41.0,98.0,226.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
83.79999999999995,,3643.77,83.79999999999995,5.344,2,5.15,50.3908354,-84.4791409,5.344,2022-05-11 21:05:47,84.0,28.0,41.0,98.0,195.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.0,,3649.13,84.0,5.532,2,4.46,50.3908015,-84.4792033,5.532,2022-05-11 21:05:48,86.0,28.0,41.0,98.0,185.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.0,,3654.78,84.0,5.561,2,3.55,50.3907673,-84.4792709,5.561,2022-05-11 21:05:49,87.0,28.0,42.0,98.0,168.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.20000000000005,,3660.2,84.20000000000005,5.534,2,2.68,50.3907354,-84.4793364,5.534,2022-05-11 21:05:50,87.0,28.0,46.0,98.0,162.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.39999999999998,,3665.66,84.39999999999998,5.496,2,2.11,50.3907016,-84.479401,5.496,2022-05-11 21:05:51,88.0,28.0,55.0,98.0,169.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.39999999999998,,3671.21,84.39999999999998,5.477,2,1.89,50.3906659,-84.4794651,5.477,2022-05-11 21:05:52,88.0,28.0,65.0,98.0,177.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.60000000000002,,3676.49,84.60000000000002,5.385,2,2.0,50.3906327,-84.479527,5.385,2022-05-11 21:05:53,82.0,28.0,65.0,98.0,176.0,28.0,91.5,11.0,2022,5,11,21,3.68,202.0
84.79999999999995,,3682.02,84.79999999999995,5.393,2,2.37,50.3905955,-84.4795893,5.393,2022-05-11 21:05:54,82.0,27.0,59.0,92.5,172.0,27.5,91.0,11.0,2022,5,11,21,3.68,202.0
85.0,,3687.43,85.0,5.333,2,2.72,50.3905605,-84.4796517,5.333,2022-05-11 21:05:55,82.0,25.5,53.0,87.0,167.0,27.0,91.0,11.0,2022,5,11,21,3.68,202.0
85.0,,3692.85,85.0,5.314,2,2.97,50.3905283,-84.4797168,5.314,2022-05-11 21:05:56,81.0,24.5,47.0,82.5,158.0,26.5,90.5,11.0,2022,5,11,21,3.68,202.0
85.20000000000005,,3698.07,85.20000000000005,5.069,2,3.08,50.3904965,-84.4797791,5.069,2022-05-11 21:05:57,81.0,,,,,,,,2022,5,11,21,3.68,202.0
