timestamp,altitude,battery_soc,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
2022-06-29 21:38:35,57.60000000000002,78.0,62.0,0.0,57.60000000000002,3.328,2.0,4.32,19.0,53.0,75.5,50.389807,-84.4808932,265.0,16.5,68.0,3.328,,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:36,58.0,,61.0,3.31,58.0,3.104,2.0,4.92,19.0,53.0,75.5,50.3897914,-84.4809362,239.0,16.5,68.0,3.104,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:37,58.200000000000045,,58.0,6.43,58.200000000000045,2.832,2.0,5.61,23.5,53.0,84.0,50.3897755,-84.4809759,220.0,19.5,78.0,2.832,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:38,58.60000000000002,,55.0,9.27,58.60000000000002,2.681,2.0,6.56,30.5,53.0,95.5,50.389756,-84.4810074,227.0,25.0,93.5,2.681,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:39,58.799999999999955,,55.0,12.71,58.799999999999955,3.327,2.0,7.81,28.5,53.0,90.0,50.3897304,-84.4810431,334.0,33.5,97.5,3.327,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:40,59.200000000000045,,56.0,16.87,59.200000000000045,3.81,2.0,8.88,26.0,52.0,89.0,50.3896946,-84.4810792,338.0,34.0,92.0,3.81,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:41,59.60000000000002,,56.0,21.16,59.60000000000002,3.623,2.0,9.4,23.5,52.0,88.5,50.3896534,-84.481107,342.0,34.5,86.5,3.623,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:42,59.799999999999955,,58.0,25.08,59.799999999999955,3.727,2.0,9.63,22.5,52.0,88.0,50.3896132,-84.4811235,332.0,31.5,86.5,3.727,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:43,60.200000000000045,,60.0,29.16,60.200000000000045,3.842,2.0,9.64,22.0,53.0,86.5,50.3895696,-84.4811297,307.0,24.5,88.0,3.842,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:44,60.60000000000002,,62.0,33.07,60.60000000000002,3.728,2.0,9.56,20.5,52.0,83.0,50.3895277,-84.4811259,299.0,22.5,86.0,3.728,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:45,60.799999999999955,,63.0,37.12,60.799999999999955,4.023,2.0,8.93,19.0,52.0,80.0,50.3894845,-84.4811201,336.0,23.0,84.0,4.023,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:46,61.200000000000045,,62.0,41.11,61.200000000000045,4.001,2.0,7.6,19.0,53.0,80.0,50.3894431,-84.4811047,329.0,23.0,84.0,4.001,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:47,61.39999999999998,,62.0,45.34,61.39999999999998,4.159,2.0,6.86,19.0,54.0,80.0,50.3894003,-84.4810845,326.0,23.0,84.0,4.159,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:48,61.799999999999955,,63.0,48.99,61.799999999999955,3.62,2.0,6.87,19.0,53.0,80.0,50.3893629,-84.4810687,330.0,23.0,84.0,3.62,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:49,62.0,,62.0,52.73,62.0,3.756,2.0,6.9,20.0,53.0,81.5,50.389325,-84.4810508,326.0,22.5,84.5,3.756,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:50,62.39999999999998,,62.0,56.36,62.39999999999998,3.66,2.0,7.03,20.5,52.0,83.0,50.3892874,-84.4810369,320.0,21.5,85.0,3.66,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:51,62.60000000000002,,62.0,59.98,62.60000000000002,3.622,2.0,7.54,21.5,52.0,85.0,50.3892492,-84.4810267,314.0,21.0,86.0,3.622,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:52,63.0,,61.0,63.65,63.0,3.666,2.0,8.43,22.5,52.0,86.0,50.3892099,-84.4810264,315.0,21.0,86.0,3.666,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:53,63.39999999999998,,60.0,67.23,63.39999999999998,3.594,2.0,9.05,23.0,52.0,87.0,50.3891716,-84.4810206,321.0,21.5,86.0,3.594,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:54,63.60000000000002,,59.0,70.77,63.60000000000002,3.57,2.0,9.24,23.5,53.0,88.0,50.3891339,-84.4810146,326.0,22.5,86.5,3.57,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:55,64.0,,58.0,74.66,64.0,3.84,2.0,9.43,24.5,53.0,88.5,50.3890922,-84.4810145,331.0,23.0,86.5,3.84,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:56,64.20000000000005,,58.0,78.2,64.20000000000005,3.281,2.0,9.47,24.0,53.0,90.0,50.3890544,-84.4810203,346.0,24.5,88.5,3.281,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:57,64.60000000000002,,59.0,81.47,64.60000000000002,3.127,2.0,8.9,24.0,53.0,91.0,50.3890203,-84.4810321,342.0,25.0,90.0,3.127,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:58,64.79999999999995,,60.0,84.96,64.79999999999995,3.294,2.0,7.99,23.5,53.0,90.0,50.3889847,-84.4810479,313.0,24.5,90.0,3.294,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:38:59,65.20000000000005,,60.0,88.32,65.20000000000005,3.089,2.0,7.67,23.0,53.0,88.0,50.3889512,-84.4810656,302.0,22.5,89.5,3.089,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:00,65.39999999999998,,59.0,91.41,65.39999999999998,3.151,2.0,7.81,23.0,53.0,88.0,50.3889205,-84.4810828,308.0,22.5,89.5,3.151,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:01,65.79999999999995,,59.0,95.26,65.79999999999995,3.466,2.0,7.9,23.0,53.0,88.0,50.3888834,-84.4811073,313.0,22.5,89.5,3.466,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:02,66.20000000000005,,59.0,98.89,66.20000000000005,3.293,2.0,8.06,23.5,52.0,89.0,50.3888495,-84.4811332,324.0,22.5,89.5,3.293,25.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:03,66.39999999999998,,59.0,102.25,66.39999999999998,3.306,2.0,8.77,24.5,51.0,90.5,50.3888198,-84.4811607,339.0,22.5,89.0,3.306,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:04,66.79999999999995,,59.0,105.54,66.79999999999995,3.277,2.0,9.85,25.0,50.0,92.0,50.3887936,-84.4811926,353.0,22.5,89.5,3.277,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:05,67.20000000000005,,59.0,108.98,67.20000000000005,3.396,2.0,10.41,25.5,51.0,92.5,50.3887662,-84.4812259,356.0,24.5,91.0,3.396,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:06,67.39999999999998,,60.0,112.52,67.39999999999998,3.371,2.0,10.45,26.0,53.0,93.5,50.388738,-84.4812602,360.0,26.0,93.0,3.371,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:07,67.79999999999995,,62.0,116.18,67.79999999999995,3.404,2.0,10.39,26.0,52.0,93.5,50.3887102,-84.4812978,346.0,26.5,93.5,3.404,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:08,68.20000000000005,,62.0,119.82,68.20000000000005,3.339,2.0,10.37,25.5,51.0,92.5,50.3886844,-84.4813373,325.0,25.5,92.0,3.339,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:09,68.39999999999998,,61.0,123.44,68.39999999999998,3.439,2.0,10.05,24.5,51.0,91.0,50.3886564,-84.4813736,310.0,23.5,88.5,3.439,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:10,68.79999999999995,,60.0,127.09,68.79999999999995,3.115,2.0,9.16,26.0,51.0,92.0,50.3886305,-84.4814132,326.0,22.5,86.5,3.115,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:11,69.20000000000005,,58.0,130.49,69.20000000000005,3.219,2.0,8.56,25.5,52.0,93.5,50.3886069,-84.4814506,337.0,23.0,86.0,3.219,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:12,69.39999999999998,,58.0,134.06,69.39999999999998,3.528,2.0,8.46,25.5,52.0,93.5,50.3885828,-84.4814907,318.0,23.5,86.0,3.528,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:13,69.79999999999995,,58.0,137.34,69.79999999999995,3.365,2.0,8.43,25.5,52.0,90.5,50.3885611,-84.4815281,283.0,26.5,89.0,3.365,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:14,70.20000000000005,,58.0,141.34,70.20000000000005,3.832,2.0,8.44,25.0,49.0,89.0,50.3885332,-84.481572,262.0,26.5,90.0,3.832,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:15,70.60000000000002,,57.0,145.01,70.60000000000002,3.708,2.0,8.88,20.5,50.0,82.0,50.3885072,-84.481612,253.0,25.5,92.5,3.708,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:16,70.79999999999995,,58.0,148.44,70.79999999999995,3.5,2.0,9.75,19.5,49.0,79.0,50.3884853,-84.4816517,191.0,25.0,91.0,3.5,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:17,71.0,,59.0,151.66,71.0,3.282,2.0,9.93,18.5,47.0,76.5,50.3884653,-84.4816898,123.0,24.5,89.0,3.282,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:18,71.20000000000005,,59.0,154.63,71.20000000000005,3.057,2.0,9.3,18.0,46.0,73.5,50.3884455,-84.4817235,56.0,24.0,87.5,3.057,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:19,71.20000000000005,,0.0,157.08,71.20000000000005,2.608,2.0,8.47,17.5,45.0,71.5,50.3884276,-84.4817495,0.0,23.5,86.0,2.608,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:20,71.39999999999998,,0.0,159.54,71.39999999999998,2.485,2.0,7.66,17.5,43.0,71.5,50.3884096,-84.4817754,0.0,23.5,86.0,2.485,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:21,71.39999999999998,,2.0,162.31,71.39999999999998,2.699,2.0,6.89,17.0,43.0,69.0,50.3883897,-84.4818052,0.0,24.0,86.0,2.699,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:22,71.39999999999998,,5.0,165.05,71.39999999999998,2.733,2.0,5.75,17.0,43.0,67.0,50.3883719,-84.4818368,0.0,24.5,86.0,2.733,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:23,71.39999999999998,,7.0,167.88,71.39999999999998,2.812,2.0,4.34,16.5,43.0,64.5,50.3883524,-84.4818681,4.0,25.0,86.0,2.812,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:24,71.39999999999998,,9.0,171.14,71.39999999999998,3.143,2.0,3.12,16.5,43.0,62.0,50.3883302,-84.4819045,2.0,25.5,86.0,3.143,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:25,71.39999999999998,,12.0,174.69,71.39999999999998,3.455,2.0,1.87,16.0,43.0,59.5,50.3883069,-84.4819451,1.0,26.5,86.0,3.455,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:26,71.39999999999998,,0.0,178.97,71.39999999999998,4.126,2.0,0.58,16.0,43.0,58.5,50.3882811,-84.4819964,0.0,26.5,86.0,4.126,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:27,71.39999999999998,,0.0,183.48,71.39999999999998,4.431,2.0,0.0,16.0,44.0,58.5,50.3882516,-84.4820479,0.0,26.5,86.0,4.431,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:28,71.20000000000005,,0.0,188.76,71.20000000000005,4.984,2.0,0.0,16.0,44.0,58.5,50.3882172,-84.4821086,0.0,26.5,86.0,4.984,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:29,71.0,,0.0,194.42,71.0,5.483,2.0,-0.59,16.0,44.0,58.5,50.3881773,-84.4821705,0.0,26.5,86.0,5.483,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:30,70.79999999999995,,0.0,200.57,70.79999999999995,6.016,2.0,-2.03,16.0,44.0,58.5,50.3881322,-84.4822354,0.0,26.5,86.0,6.016,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:31,70.39999999999998,,0.0,207.07,70.39999999999998,6.36,2.0,-3.3,16.0,44.0,58.5,50.3880824,-84.4823013,0.0,26.5,86.0,6.36,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:32,70.0,,0.0,214.19,70.0,6.924,2.0,-4.14,11.5,44.0,42.0,50.3880248,-84.482369,0.0,19.0,61.5,6.924,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:33,69.79999999999995,,0.0,222.09,69.79999999999995,7.884,2.0,-4.5,0.5,44.0,3.0,50.3879575,-84.4824384,0.0,1.0,4.0,7.884,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:34,69.39999999999998,,38.0,230.68,69.39999999999998,8.556,2.0,-4.24,0.0,44.0,0.5,50.3878815,-84.4825088,127.0,0.0,0.0,8.556,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:35,69.0,,62.0,239.83,69.0,9.048,2.0,-4.15,0.0,44.0,0.5,50.387798,-84.4825786,130.0,0.0,0.0,9.048,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:36,68.39999999999998,,70.0,249.45,68.39999999999998,9.758,2.0,-4.3,4.5,45.0,17.5,50.3877088,-84.4826486,128.0,4.5,16.0,9.758,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:37,67.79999999999995,,73.0,260.1,67.79999999999995,10.385,2.0,-4.43,11.5,47.0,42.0,50.3876091,-84.4827241,126.0,11.0,39.0,10.385,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:38,67.0,,76.0,270.55,67.0,10.148,2.0,-4.93,17.0,48.0,60.0,50.3875089,-84.4827924,137.0,16.5,58.0,10.148,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:39,66.20000000000005,,83.0,281.4,66.20000000000005,10.381,2.0,-5.89,15.5,48.0,51.5,50.3873996,-84.4828466,201.0,16.5,57.5,10.381,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:40,65.39999999999998,,85.0,292.67,65.39999999999998,11.764,2.0,-6.76,20.0,48.0,65.5,50.3872818,-84.4828837,207.0,16.0,56.0,11.764,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:41,64.60000000000002,,87.0,305.57,64.60000000000002,12.318,2.0,-7.4,24.5,48.0,81.0,50.3871454,-84.4829167,210.0,15.5,54.5,12.318,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:42,63.60000000000002,,94.0,318.21,63.60000000000002,12.951,2.0,-7.88,28.0,48.0,93.5,50.3870105,-84.4829365,186.0,15.0,53.0,12.951,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:43,63.0,,102.0,331.63,63.0,12.734,2.0,-7.91,21.5,51.0,71.5,50.3868665,-84.482945,169.0,22.5,77.5,12.734,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:44,62.39999999999998,,103.0,344.69,62.39999999999998,12.691,2.0,-7.42,21.5,49.0,71.5,50.3867265,-84.4829336,161.0,22.5,77.5,12.691,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:45,61.799999999999955,,102.0,357.58,61.799999999999955,12.435,2.0,-6.46,21.5,50.0,71.5,50.386589,-84.4829119,156.0,22.5,77.5,12.435,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:46,61.0,,102.0,369.69,61.0,12.219,2.0,-5.32,20.5,50.0,69.5,50.3864621,-84.4828734,152.0,22.0,74.5,12.219,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:47,60.39999999999998,,101.0,382.12,60.39999999999998,11.727,2.0,-4.65,17.5,48.0,61.5,50.386334,-84.482823,155.0,19.0,63.5,11.727,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:48,59.799999999999955,,100.0,393.75,59.799999999999955,11.474,2.0,-4.5,17.5,49.0,64.5,50.3862167,-84.4827656,158.0,19.0,63.5,11.474,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:49,59.200000000000045,,99.0,405.59,59.200000000000045,11.723,2.0,-4.54,17.5,49.0,64.5,50.3861007,-84.4826952,164.0,19.0,63.5,11.723,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:50,59.0,,97.0,417.24,59.0,11.509,2.0,-4.74,18.5,51.0,67.0,50.3859922,-84.4826115,185.0,18.5,62.0,11.509,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:51,58.799999999999955,,95.0,428.81,58.799999999999955,11.145,2.0,-4.85,20.0,53.0,69.5,50.3858883,-84.4825198,196.0,18.0,60.0,11.145,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:52,58.39999999999998,,92.0,440.08,58.39999999999998,10.998,2.0,-4.42,21.0,53.0,72.0,50.3857889,-84.4824266,176.0,18.5,62.0,10.998,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:53,58.39999999999998,,90.0,450.81,58.39999999999998,10.75,2.0,-3.64,27.0,50.0,83.0,50.3856964,-84.4823342,167.0,22.5,70.5,10.75,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:54,58.200000000000045,,89.0,461.64,58.200000000000045,10.149,2.0,-2.85,29.0,50.0,89.0,50.3856017,-84.4822434,220.0,23.0,73.5,10.149,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:55,58.0,,87.0,471.96,58.0,10.147,2.0,-2.17,30.5,53.0,93.0,50.3855106,-84.4821582,214.0,23.5,74.5,10.147,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:56,58.0,,86.0,482.08,58.0,9.86,2.0,-1.82,29.0,54.0,89.0,50.3854248,-84.4820687,198.0,23.5,75.5,9.86,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:57,57.799999999999955,,85.0,492.71,57.799999999999955,10.238,2.0,-1.59,23.5,49.0,76.0,50.3853331,-84.4819769,198.0,24.0,77.0,10.238,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:58,57.60000000000002,,84.0,502.79,57.60000000000002,10.068,2.0,-1.32,23.5,48.0,75.5,50.385247,-84.4818889,186.0,24.0,77.0,10.068,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:39:59,57.39999999999998,,83.0,513.22,57.39999999999998,9.922,2.0,-1.29,23.5,48.0,75.5,50.3851564,-84.4818001,194.0,24.0,77.0,9.922,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:00,57.200000000000045,,82.0,522.29,57.200000000000045,9.376,2.0,-1.43,25.0,48.0,77.5,50.3850769,-84.4817243,221.0,23.5,76.5,9.376,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:01,57.200000000000045,,83.0,532.81,57.200000000000045,9.572,2.0,-1.4,27.0,49.0,81.5,50.3849854,-84.4816351,235.0,23.0,77.0,9.572,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:02,57.39999999999998,,84.0,542.33,57.39999999999998,9.158,2.0,-1.19,28.5,50.0,85.0,50.3849027,-84.4815543,237.0,24.5,79.5,9.158,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:03,57.39999999999998,,86.0,552.09,57.39999999999998,8.972,2.0,-0.8,30.0,51.0,88.5,50.3848165,-84.481474,239.0,26.0,82.0,8.972,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:04,57.39999999999998,,88.0,561.1,57.39999999999998,8.759,2.0,-0.27,30.5,52.0,90.5,50.3847387,-84.4813965,239.0,27.0,83.5,8.759,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:05,57.39999999999998,,88.0,570.48,57.39999999999998,9.272,2.0,0.0,31.0,52.0,91.5,50.3846552,-84.4813207,222.0,29.0,87.0,9.272,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:06,57.39999999999998,,88.0,579.78,57.39999999999998,9.134,2.0,0.12,32.0,52.0,94.0,50.3845716,-84.481247,187.0,32.5,93.5,9.134,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:07,57.39999999999998,,89.0,589.42,57.39999999999998,9.537,2.0,0.27,32.5,52.0,94.5,50.3844864,-84.4811678,158.0,33.5,95.5,9.537,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:08,57.200000000000045,,92.0,599.37,57.200000000000045,9.576,2.0,0.15,32.5,52.0,94.5,50.3843986,-84.481086,139.0,33.5,95.5,9.576,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:09,57.200000000000045,,93.0,609.02,57.200000000000045,9.586,2.0,0.0,32.5,51.0,94.5,50.3843127,-84.4810078,133.0,33.5,95.5,9.586,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:10,57.0,,93.0,618.3,57.0,9.421,2.0,-0.18,32.5,48.0,94.5,50.3842307,-84.4809316,133.0,33.5,95.5,9.421,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:11,56.799999999999955,,94.0,628.62,56.799999999999955,9.625,2.0,-0.69,32.5,48.0,94.5,50.3841382,-84.4808494,135.0,33.5,95.5,9.625,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:12,56.60000000000002,,94.0,638.2,56.60000000000002,9.61,2.0,-1.19,27.5,50.0,83.5,50.3840536,-84.4807708,133.0,27.0,80.0,9.61,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:13,56.39999999999998,,94.0,648.15,56.39999999999998,9.613,2.0,-1.4,23.0,53.0,72.0,50.3839657,-84.4806889,130.0,20.0,64.0,9.613,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:14,56.200000000000045,,94.0,657.84,56.200000000000045,9.743,2.0,-1.62,19.5,54.0,63.5,50.3838821,-84.4806054,128.0,15.0,52.5,9.743,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:15,55.799999999999955,,94.0,667.78,55.799999999999955,9.849,2.0,-2.04,20.5,51.0,63.0,50.3837944,-84.4805235,128.0,16.0,54.0,9.849,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:16,55.60000000000002,,95.0,677.59,55.60000000000002,10.024,2.0,-2.47,20.5,51.0,63.0,50.3837066,-84.4804452,124.0,16.0,54.0,10.024,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:17,55.200000000000045,,95.0,688.86,55.200000000000045,10.038,3.0,-2.72,20.0,51.0,62.5,50.3836034,-84.4803601,98.0,16.0,54.0,10.038,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:18,55.0,,96.0,699.72,55.0,10.17,3.0,-2.94,19.0,51.0,62.0,50.3835069,-84.4802718,72.0,16.0,54.0,10.17,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:19,54.60000000000002,,96.0,710.27,54.60000000000002,9.591,3.0,-3.26,18.5,51.0,61.5,50.3834139,-84.4801847,46.0,16.0,54.0,9.591,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:20,54.200000000000045,,96.0,719.51,54.200000000000045,8.803,3.0,-3.52,18.0,51.0,61.0,50.383337,-84.4801004,20.0,16.0,54.0,8.803,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:21,53.799999999999955,,0.0,727.83,53.799999999999955,7.995,3.0,-3.48,17.5,51.0,60.5,50.383272,-84.4800179,0.0,16.0,54.0,7.995,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:22,53.39999999999998,,0.0,735.3,53.39999999999998,6.99,3.0,-3.28,17.5,50.0,60.5,50.3832093,-84.4799507,0.0,16.0,54.0,6.99,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:23,53.0,,0.0,742.26,53.0,6.784,3.0,-3.4,17.5,50.0,60.5,50.3831443,-84.4799009,0.0,16.0,54.0,6.784,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:24,52.39999999999998,,0.0,749.32,52.39999999999998,7.004,3.0,-3.79,17.5,50.0,60.5,50.3830722,-84.47987,0.0,16.0,54.0,7.004,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:25,52.0,,0.0,756.06,52.0,6.839,2.0,-4.23,17.5,50.0,60.5,50.3830002,-84.4798597,0.0,16.0,54.0,6.839,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:26,51.60000000000002,,0.0,762.48,51.60000000000002,6.929,2.0,-5.04,17.5,50.0,60.5,50.3829343,-84.4798857,0.0,16.0,54.0,6.929,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:27,51.200000000000045,,0.0,770.57,51.200000000000045,8.489,2.0,-6.17,17.5,50.0,60.5,50.3828715,-84.4799659,0.0,16.0,54.0,8.489,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:28,50.799999999999955,,49.0,779.12,50.799999999999955,8.01,2.0,-6.79,32.5,52.0,86.0,50.3828134,-84.4800614,344.0,3.0,10.5,8.01,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:29,50.39999999999998,,94.0,788.24,50.39999999999998,9.015,2.0,-6.6,31.0,47.0,85.0,50.3827495,-84.4801614,211.0,8.0,23.5,9.015,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:30,50.200000000000045,,95.0,797.48,50.200000000000045,9.7,2.0,-6.01,16.0,31.0,65.0,50.3826864,-84.4802645,141.0,31.0,93.0,9.7,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:31,49.60000000000002,,94.0,808.18,49.60000000000002,10.075,2.0,-5.49,19.5,47.0,60.5,50.3826128,-84.4803833,143.0,19.0,68.5,10.075,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:32,49.0,,97.0,818.66,49.0,10.251,3.0,-5.37,20.5,52.0,65.5,50.3825432,-84.4805023,162.0,17.5,61.5,10.251,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:33,48.39999999999998,,99.0,829.94,48.39999999999998,10.742,3.0,-5.2,21.0,56.0,70.0,50.3824709,-84.480633,165.0,16.5,58.0,10.742,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:34,47.799999999999955,,100.0,841.8,47.799999999999955,11.107,3.0,-4.74,21.0,58.0,72.0,50.3823963,-84.480772,163.0,16.0,57.0,11.107,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:35,47.39999999999998,,98.0,854.23,47.39999999999998,10.912,3.0,-4.58,21.0,58.0,72.0,50.3823145,-84.4809139,148.0,16.0,57.5,10.912,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:36,47.0,,98.0,865.31,47.0,10.801,3.0,-4.51,21.5,58.0,71.5,50.3822447,-84.4810437,118.0,16.5,59.0,10.801,26.0,,2022,6,29,21,3.72,211.0
2022-06-29 21:40:37,46.60000000000002,,97.0,877.45,46.60000000000002,10.099,3.0,-4.06,21.5,58.0,71.0,50.3821639,-84.4811815,89.0,17.0,60.5,10.099,26.0,,2022,6,29,21,3.72,211.0
