timestamp,battery_soc,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-01-30 15:02:07,,8.0,60.0,74.0,15.5,63.0,55.0,38.0,20.0,65.5,2787.18,6.313,2.0,50.5374586,-84.8190429,6.313,-159.2,-159.2,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:08,,8.0,48.0,74.0,14.0,83.0,48.5,21.0,16.5,52.5,2791.17,4.481,2.0,50.5374909,-84.8190829,4.481,-159.0,-159.0,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:09,,8.0,35.0,74.0,12.0,92.0,42.5,15.0,12.5,40.0,2793.54,2.874,2.0,50.5375089,-84.819107,2.874,-158.8,-158.8,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:21,,8.0,11.0,74.0,24.5,67.0,87.5,25.0,26.5,85.0,2794.11,1.051,2.0,50.5375986,-84.8192034,1.051,-158.39999999999998,-158.39999999999998,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:22,,8.0,2.0,74.0,26.0,62.0,91.0,0.0,27.5,89.5,2794.11,0.701,2.0,50.537604,-84.8192034,0.701,-158.39999999999998,-158.39999999999998,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:23,,8.0,13.0,74.0,27.0,56.0,94.0,5.0,29.0,94.0,2797.51,2.738,2.0,50.5376363,-84.8192293,2.738,-158.39999999999998,-158.39999999999998,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:24,,8.0,64.0,74.0,28.5,50.0,97.5,190.0,30.5,99.0,2801.66,3.811,2.0,50.537672,-84.8192656,3.811,-158.39999999999998,-158.39999999999998,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:25,,8.0,79.0,75.0,31.0,42.0,97.5,392.0,30.5,98.5,2806.39,4.509,2.0,50.537707,-84.8193147,4.509,-158.60000000000002,-158.60000000000002,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:26,,8.0,96.0,75.0,31.5,33.0,91.0,383.0,30.0,98.0,2811.84,5.22,2.0,50.5377433,-84.8193756,5.22,-158.60000000000002,-158.60000000000002,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:27,,8.0,90.0,75.0,30.5,40.0,86.5,317.0,29.0,94.5,2817.6,5.626,2.0,50.5377764,-84.8194454,5.626,-158.8,-158.8,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:28,,8.0,88.0,76.0,28.0,53.0,87.0,278.0,27.5,89.0,2823.56,5.865,2.0,50.5378115,-84.8195183,5.865,-159.0,-159.0,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:29,,8.0,87.0,76.0,26.0,58.0,87.0,260.0,26.5,83.0,2829.84,6.18,2.0,50.5378541,-84.8195909,6.18,-159.2,-159.2,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:30,,8.0,83.0,76.0,19.5,41.0,76.0,215.0,30.0,86.0,2836.18,6.307,2.0,50.5378995,-84.8196572,6.307,-159.39999999999998,-159.39999999999998,3.0,6.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:31,,8.0,82.0,76.0,24.5,52.0,86.0,207.0,21.0,70.5,2842.74,6.527,2.0,50.5379416,-84.819733,6.527,-159.39999999999998,-159.39999999999998,3.0,6.0,-0.87,2023,1,30,15,2.44,251.0
2023-01-30 15:02:32,,8.0,84.0,76.0,28.5,54.0,94.0,275.0,17.5,67.0,2849.63,6.767,2.0,50.537983,-84.8198159,6.767,-159.39999999999998,-159.39999999999998,3.0,7.0,-1.91,2023,1,30,15,2.44,251.0
2023-01-30 15:02:33,,8.0,86.0,77.0,27.0,52.0,92.5,323.0,23.5,82.0,2856.37,6.772,2.0,50.5380239,-84.8198975,6.772,-159.60000000000002,-159.60000000000002,3.0,7.0,-1.88,2023,1,30,15,2.44,251.0
2023-01-30 15:02:34,,8.0,88.0,77.0,26.0,51.0,91.5,338.0,29.5,97.5,2863.23,6.848,2.0,50.5380646,-84.8199791,6.848,-159.8,-159.8,3.0,7.0,-1.81,2023,1,30,15,2.44,251.0
2023-01-30 15:02:35,,8.0,90.0,77.0,24.5,49.0,88.0,315.0,28.5,96.0,2870.45,7.117,2.0,50.5381122,-84.8200615,7.117,-159.8,-159.8,3.0,7.0,-1.73,2023,1,30,15,2.44,251.0
2023-01-30 15:02:36,,8.0,92.0,78.0,23.0,53.0,81.0,283.0,28.0,91.0,2877.77,7.242,2.0,50.5381589,-84.8201494,7.242,-159.8,-159.8,3.0,7.0,-1.58,2023,1,30,15,2.44,251.0
2023-01-30 15:02:37,,8.0,93.0,78.0,22.5,56.0,78.5,264.0,27.0,86.0,2885.27,7.399,2.0,50.5382077,-84.8202344,7.399,-159.8,-159.8,3.0,7.0,-1.37,2023,1,30,15,2.44,251.0
2023-01-30 15:02:38,,8.0,94.0,78.0,23.0,57.0,81.0,261.0,25.5,82.5,2892.91,7.446,2.0,50.5382582,-84.8203233,7.446,-159.8,-159.8,3.0,7.0,-1.12,2023,1,30,15,2.44,251.0
2023-01-30 15:02:39,,8.0,91.0,79.0,24.0,54.0,83.5,267.0,23.5,78.5,2900.45,7.51,2.0,50.5383078,-84.8204072,7.51,-159.8,-159.8,3.0,7.0,-0.87,2023,1,30,15,2.44,251.0
2023-01-30 15:02:40,,8.0,91.0,79.0,23.5,48.0,81.0,264.0,25.0,84.5,2908.31,7.704,2.0,50.5383579,-84.8204957,7.704,-159.8,-159.8,3.0,7.0,-0.4,2023,1,30,15,2.44,251.0
2023-01-30 15:02:41,,8.0,92.0,79.0,21.0,47.0,73.5,230.0,25.0,84.0,2916.3,7.913,2.0,50.5384115,-84.8205873,7.913,-159.8,-159.8,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:42,,8.0,92.0,79.0,19.0,48.0,69.0,223.0,23.0,77.0,2924.09,7.79,2.0,50.5384597,-84.8206782,7.79,-159.8,-159.8,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:43,,8.0,93.0,79.0,24.0,49.0,84.0,229.0,22.0,72.5,2931.82,7.788,2.0,50.5385053,-84.8207758,7.788,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:44,,8.0,94.0,80.0,24.5,50.0,81.0,244.0,27.5,85.5,2939.45,7.246,2.0,50.538557,-84.8208628,7.246,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:45,,8.0,94.0,80.0,23.0,51.0,77.5,248.0,27.0,87.0,2947.27,7.533,2.0,50.5386148,-84.8209447,7.533,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:46,,8.0,95.0,80.0,21.5,48.0,73.0,242.0,25.5,85.5,2955.1,7.83,2.0,50.5386739,-84.8210266,7.83,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:47,,8.0,95.0,80.0,20.0,49.0,70.5,227.0,24.5,83.0,2962.67,7.607,2.0,50.538726,-84.8211074,7.607,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:48,,8.0,94.0,81.0,20.5,52.0,73.0,216.0,25.5,80.5,2970.32,7.51,2.0,50.5387794,-84.8211959,7.51,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:49,,8.0,93.0,81.0,21.5,53.0,74.0,208.0,22.5,76.0,2978.5,7.788,2.0,50.5388405,-84.8212808,7.788,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:50,,8.0,92.0,81.0,21.0,53.0,75.5,210.0,22.0,75.5,2986.71,7.907,2.0,50.5389047,-84.8213634,7.907,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:51,,8.0,91.0,81.0,19.5,52.0,73.0,217.0,22.5,76.5,2994.93,7.752,2.0,50.5389585,-84.821451,7.752,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:52,,8.0,90.0,81.0,18.5,52.0,69.5,202.0,22.5,78.5,3003.35,7.575,2.0,50.539012,-84.8215488,7.575,-160.39999999999998,-160.39999999999998,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:53,,8.0,66.0,81.0,19.0,51.0,72.0,174.0,23.0,80.0,3011.18,7.093,2.0,50.5390669,-84.8216368,7.093,-160.39999999999998,-160.39999999999998,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:54,,8.0,42.0,81.0,20.0,51.0,74.5,146.0,24.0,82.0,3018.38,6.727,2.0,50.5391152,-84.8217188,6.727,-160.39999999999998,-160.39999999999998,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:55,,8.0,18.0,81.0,21.0,51.0,77.0,118.0,24.5,83.5,3025.21,6.288,2.0,50.5391638,-84.8217941,6.288,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:56,,8.0,0.0,81.0,22.0,50.0,79.5,0.0,25.0,85.5,3031.52,5.724,2.0,50.539217,-84.8218477,5.724,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:57,,8.0,0.0,81.0,23.0,50.0,82.0,0.0,25.5,87.0,3037.45,5.265,2.0,50.5392718,-84.821887,5.265,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:58,,8.0,0.0,81.0,24.0,50.0,84.5,0.0,26.0,89.0,3042.5,4.778,2.0,50.5393232,-84.8219105,4.778,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:02:59,,8.0,18.0,82.0,25.0,49.0,87.0,1.0,26.5,90.5,3047.0,4.693,2.0,50.5393697,-84.8219222,4.693,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:00,,8.0,49.0,82.0,26.0,49.0,89.5,115.0,27.0,92.5,3051.18,4.9,2.0,50.5394151,-84.821925,4.9,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:01,,8.0,79.0,82.0,26.0,49.0,90.0,198.0,27.0,91.5,3055.77,5.059,2.0,50.539463,-84.8219188,5.059,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:02,,8.0,89.0,82.0,25.0,48.0,86.0,253.0,25.0,85.5,3061.52,5.514,3.0,50.5395231,-84.8219033,5.514,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:03,,8.0,76.0,82.0,23.0,48.0,80.0,263.0,29.0,94.0,3067.78,6.218,3.0,50.5395906,-84.8218785,6.218,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:04,,8.0,75.0,83.0,18.5,44.0,66.0,228.0,28.0,93.0,3073.97,6.174,3.0,50.5396557,-84.821864,6.174,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:05,,8.0,88.0,83.0,18.0,47.0,63.0,115.0,22.0,71.5,3079.9,6.003,3.0,50.5397195,-84.8218549,6.003,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:06,,7.0,88.0,83.0,20.0,50.0,68.0,141.0,17.0,53.5,3085.78,5.978,3.0,50.5397828,-84.8218395,5.978,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:07,,7.0,88.0,83.0,18.0,52.0,65.5,159.0,19.5,75.0,3091.95,6.118,3.0,50.5398489,-84.8218277,6.118,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:08,,7.0,89.0,83.0,20.0,51.0,70.0,169.0,23.5,81.0,3098.26,6.018,3.0,50.539915,-84.8218185,6.018,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:09,,7.0,88.0,83.0,19.0,48.0,66.0,173.0,23.0,78.0,3104.46,5.722,3.0,50.5399812,-84.8218095,5.722,-160.2,-160.2,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:10,,7.0,86.0,83.0,17.5,48.0,59.5,130.0,22.0,73.5,3111.03,6.319,3.0,50.5400496,-84.8217941,6.319,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:11,,7.0,80.0,84.0,16.5,48.0,55.5,111.0,21.5,69.5,3118.25,6.833,3.0,50.5401247,-84.8217694,6.833,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:12,,7.0,85.0,84.0,17.0,49.0,57.0,107.0,20.5,68.5,3125.81,7.257,3.0,50.5402055,-84.821742,7.257,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:13,,7.0,86.0,84.0,17.0,49.0,58.0,120.0,20.0,67.0,3133.22,6.926,3.0,50.5402843,-84.821721,6.926,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:14,,7.0,79.0,84.0,19.0,53.0,62.0,132.0,20.0,67.0,3140.07,6.055,3.0,50.5403552,-84.8217029,6.055,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:15,,7.0,72.0,84.0,20.5,51.0,67.0,80.0,18.0,62.0,3145.57,5.713,3.0,50.5404105,-84.8216847,5.713,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:16,,7.0,79.0,84.0,20.5,47.0,69.0,74.0,16.0,56.5,3151.38,5.897,3.0,50.5404701,-84.8216602,5.897,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:17,,7.0,78.0,84.0,18.0,44.0,62.0,82.0,16.5,57.5,3157.26,6.007,3.0,50.5405339,-84.8216456,6.007,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:18,,7.0,76.0,84.0,15.5,40.0,55.0,89.0,17.0,58.5,3163.25,5.947,3.0,50.5405979,-84.8216556,5.947,-160.0,-160.0,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:19,,7.0,73.0,84.0,15.0,47.0,55.0,94.0,17.5,61.0,3168.85,5.145,3.0,50.5406581,-84.8216737,5.145,-159.8,-159.8,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:20,,7.0,53.0,84.0,,,,80.0,,,3173.9,4.64,3.0,50.5407112,-84.8216856,4.64,-159.8,-159.8,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:21,,7.0,33.0,84.0,,,,67.0,,,3177.7,3.601,3.0,50.5407516,-84.8216947,3.601,-159.60000000000002,-159.60000000000002,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:22,,7.0,13.0,84.0,,,,53.0,,,3180.36,2.336,3.0,50.5407781,-84.8216974,2.336,-159.60000000000002,-159.60000000000002,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
2023-01-30 15:03:23,,7.0,0.0,84.0,,,,0.0,,,3182.39,1.352,3.0,50.5408009,-84.8216974,1.352,-159.39999999999998,-159.39999999999998,3.0,7.0,0.0,2023,1,30,15,2.44,251.0
