accumulated_power,activity_type,altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,time_from_course,timestamp,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_88,unknown_90,year,month,day,hour,wind_speed,wind_direction
,,1178.2,,,142.74,1178.2,11.836,,120,,,"(None, None)","(None, None)",,,53.1183321,-86.861392,,,,"(None, None)","(None, None)",,,11.836,,,,,20,,2020-02-19 15:38:49,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1174.8,,,156.24,1174.8,12.644,,121,,,"(None, None)","(None, None)",,,53.1183454,-86.8611946,,,,"(None, None)","(None, None)",,,12.644,,,,,20,,2020-02-19 15:38:50,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1171.2,,,169.59,1171.2,12.718,,121,,,"(None, None)","(None, None)",,,53.1183635,-86.8610026,,,,"(None, None)","(None, None)",,,12.718,,,,,20,,2020-02-19 15:38:51,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1168.0,,,182.85,1168.0,12.718,,121,,,"(None, None)","(None, None)",,,53.1183925,-86.8608149,,,,"(None, None)","(None, None)",,,12.718,,,,,20,,2020-02-19 15:38:52,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1165.4,,,195.64,1165.4,12.718,,122,,,"(None, None)","(None, None)",,,53.1184194,-86.8606331,,,,"(None, None)","(None, None)",,,12.718,,,,,20,,2020-02-19 15:38:53,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1163.4,,,208.33,1163.4,12.534,,121,,,"(None, None)","(None, None)",,,53.1184352,-86.8604476,,,,"(None, None)","(None, None)",,,12.534,,,,,20,,2020-02-19 15:38:54,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1161.8,,,220.55,1161.8,12.534,,120,,,"(None, None)","(None, None)",,,53.1184414,-86.8602661,,,,"(None, None)","(None, None)",,,12.534,,,,,20,,2020-02-19 15:38:55,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1159.8,,,232.7,1159.8,12.483,,119,,,"(None, None)","(None, None)",,,53.1184447,-86.8600844,,,,"(None, None)","(None, None)",,,12.483,,,,,20,,2020-02-19 15:38:56,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1157.0,,,245.17,1157.0,12.483,,119,,,"(None, None)","(None, None)",,,53.118448,-86.8598995,,,,"(None, None)","(None, None)",,,12.483,,,,,20,,2020-02-19 15:38:57,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1155.0,,,257.89,1155.0,12.483,,120,,,"(None, None)","(None, None)",,,53.1184477,-86.8597128,,,,"(None, None)","(None, None)",,,12.483,,,,,20,,2020-02-19 15:38:58,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1153.8,,,270.73,1153.8,12.495,,118,,,"(None, None)","(None, None)",,,53.1184459,-86.8595223,,,,"(None, None)","(None, None)",,,12.495,,,,,20,,2020-02-19 15:38:59,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1151.6,,,283.64,1151.6,12.495,,118,,,"(None, None)","(None, None)",,,53.1184432,-86.859328,,,,"(None, None)","(None, None)",,,12.495,,,,,20,,2020-02-19 15:39:00,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1147.8,,,296.59,1147.8,12.644,,119,,,"(None, None)","(None, None)",,,53.1184357,-86.8591362,,,,"(None, None)","(None, None)",,,12.644,,,,,20,,2020-02-19 15:39:01,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1144.0,,,308.81,1144.0,12.644,,120,,,"(None, None)","(None, None)",,,53.1184233,-86.8589623,,,,"(None, None)","(None, None)",,,12.644,,,,,20,,2020-02-19 15:39:02,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1141.2,,,320.12,1141.2,12.644,,119,,,"(None, None)","(None, None)",,,53.1184097,-86.858802,,,,"(None, None)","(None, None)",,,12.644,,,,,20,,2020-02-19 15:39:03,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1139.4,,,330.97,1139.4,12.38,,120,,,"(None, None)","(None, None)",,,53.1183967,-86.8586454,,,,"(None, None)","(None, None)",,,12.38,,,,,20,,2020-02-19 15:39:04,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1137.8,,,341.74,1137.8,11.151,,120,,,"(None, None)","(None, None)",,,53.1183844,-86.8584869,,,,"(None, None)","(None, None)",,,11.151,,,,,20,,2020-02-19 15:39:05,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1136.2,,,352.52,1136.2,10.979,,120,,,"(None, None)","(None, None)",,,53.1183709,-86.8583272,,,,"(None, None)","(None, None)",,,10.979,,,,,20,,2020-02-19 15:39:06,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1134.8,,,363.31,1134.8,10.979,,120,,,"(None, None)","(None, None)",,,53.1183556,-86.8581682,,,,"(None, None)","(None, None)",,,10.979,,,,,20,,2020-02-19 15:39:07,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1133.4,,,374.27,1133.4,10.945,,120,,,"(None, None)","(None, None)",,,53.1183403,-86.8580061,,,,"(None, None)","(None, None)",,,10.945,,,,,20,,2020-02-19 15:39:08,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1132.0,,,385.2,1132.0,10.979,,119,,,"(None, None)","(None, None)",,,53.1183301,-86.8578431,,,,"(None, None)","(None, None)",,,10.979,,,,,20,,2020-02-19 15:39:09,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1130.2,,,396.13,1130.2,10.979,,118,,,"(None, None)","(None, None)",,,53.1183304,-86.85768,,,,"(None, None)","(None, None)",,,10.979,,,,,20,,2020-02-19 15:39:10,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1128.4,,,407.33,1128.4,11.046,,119,,,"(None, None)","(None, None)",,,53.118338,-86.8575142,,,,"(None, None)","(None, None)",,,11.046,,,,,20,,2020-02-19 15:39:11,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1126.8,,,418.51,1126.8,11.046,,120,,,"(None, None)","(None, None)",,,53.1183438,-86.8573485,,,,"(None, None)","(None, None)",,,11.046,,,,,20,,2020-02-19 15:39:12,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1125.2,,,429.42,1125.2,11.111,,120,,,"(None, None)","(None, None)",,,53.1183416,-86.8571864,,,,"(None, None)","(None, None)",,,11.111,,,,,20,,2020-02-19 15:39:13,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1123.6,,,440.15,1123.6,11.046,,121,,,"(None, None)","(None, None)",,,53.1183211,-86.8570293,,,,"(None, None)","(None, None)",,,11.046,,,,,20,,2020-02-19 15:39:14,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1121.6,,,450.46,1121.6,11.046,,120,,,"(None, None)","(None, None)",,,53.1182904,-86.8568822,,,,"(None, None)","(None, None)",,,11.046,,,,,20,,2020-02-19 15:39:15,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1120.2,,,459.39,1120.2,10.878,,119,,,"(None, None)","(None, None)",,,53.1182351,-86.8567753,,,,"(None, None)","(None, None)",,,10.878,,,,,20,,2020-02-19 15:39:16,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1118.6,,,467.15,1118.6,10.629,,117,,,"(None, None)","(None, None)",,,53.1181692,-86.8567078,,,,"(None, None)","(None, None)",,,10.629,,,,,20,,2020-02-19 15:39:17,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1116.4,,,472.72,1116.4,10.132,,117,,,"(None, None)","(None, None)",,,53.1181131,-86.8566906,,,,"(None, None)","(None, None)",,,10.132,,,,,20,,2020-02-19 15:39:18,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1114.4,,,476.86,1114.4,8.555,,119,,,"(None, None)","(None, None)",,,53.1180719,-86.8566932,,,,"(None, None)","(None, None)",,,8.555,,,,,20,,2020-02-19 15:39:19,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1113.0,,,478.89,1113.0,7.142,,119,,,"(None, None)","(None, None)",,,53.1180542,-86.8566975,,,,"(None, None)","(None, None)",,,7.142,,,,,20,,2020-02-19 15:39:20,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1112.0,,,479.51,1112.0,5.285,,118,,,"(None, None)","(None, None)",,,53.1180478,-86.8566969,,,,"(None, None)","(None, None)",,,5.285,,,,,20,,2020-02-19 15:39:21,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1111.0,,,480.08,1111.0,4.204,,120,,,"(None, None)","(None, None)",,,53.1180434,-86.8566994,,,,"(None, None)","(None, None)",,,4.204,,,,,20,,2020-02-19 15:39:22,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1110.6,,,481.1,1110.6,2.184,,119,,,"(None, None)","(None, None)",,,53.1180339,-86.8567025,,,,"(None, None)","(None, None)",,,2.184,,,,,20,,2020-02-19 15:39:23,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1109.4,,,488.93,1109.4,1.964,,121,,,"(None, None)","(None, None)",,,53.1179507,-86.8566809,,,,"(None, None)","(None, None)",,,1.964,,,,,20,,2020-02-19 15:39:27,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1108.0,,,498.31,1108.0,2.943,,119,,,"(None, None)","(None, None)",,,53.1178583,-86.8566234,,,,"(None, None)","(None, None)",,,2.943,,,,,20,,2020-02-19 15:39:30,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1107.0,,,510.57,1107.0,3.473,,119,,,"(None, None)","(None, None)",,,53.1177513,-86.8565147,,,,"(None, None)","(None, None)",,,3.473,,,,,20,,2020-02-19 15:39:33,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1106.6,,,515.83,1106.6,3.887,,119,,,"(None, None)","(None, None)",,,53.117707,-86.8564653,,,,"(None, None)","(None, None)",,,3.887,,,,,20,,2020-02-19 15:39:34,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1105.6,,,528.14,1105.6,4.644,,120,,,"(None, None)","(None, None)",,,53.1176044,-86.8563463,,,,"(None, None)","(None, None)",,,4.644,,,,,20,,2020-02-19 15:39:36,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1104.8,,,534.97,1104.8,5.403,,118,,,"(None, None)","(None, None)",,,53.1175516,-86.8562742,,,,"(None, None)","(None, None)",,,5.403,,,,,20,,2020-02-19 15:39:37,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1104.0,,,542.01,1104.0,6.135,,119,,,"(None, None)","(None, None)",,,53.1175062,-86.8561894,,,,"(None, None)","(None, None)",,,6.135,,,,,20,,2020-02-19 15:39:38,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1102.8,,,549.38,1102.8,6.553,,118,,,"(None, None)","(None, None)",,,53.1174626,-86.8560978,,,,"(None, None)","(None, None)",,,6.553,,,,,20,,2020-02-19 15:39:39,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1101.6,,,557.03,1101.6,6.824,,118,,,"(None, None)","(None, None)",,,53.1174153,-86.8560054,,,,"(None, None)","(None, None)",,,6.824,,,,,20,,2020-02-19 15:39:40,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1100.4,,,564.79,1100.4,7.066,,117,,,"(None, None)","(None, None)",,,53.1173687,-86.8559103,,,,"(None, None)","(None, None)",,,7.066,,,,,20,,2020-02-19 15:39:41,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1099.4,,,572.23,1099.4,7.216,,117,,,"(None, None)","(None, None)",,,53.1173236,-86.8558198,,,,"(None, None)","(None, None)",,,7.216,,,,,20,,2020-02-19 15:39:42,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1098.4,,,579.92,1098.4,7.281,,115,,,"(None, None)","(None, None)",,,53.1172631,-86.8557417,,,,"(None, None)","(None, None)",,,7.281,,,,,20,,2020-02-19 15:39:43,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1097.2,,,587.97,1097.2,7.551,,116,,,"(None, None)","(None, None)",,,53.1171983,-86.8556625,,,,"(None, None)","(None, None)",,,7.551,,,,,19,,2020-02-19 15:39:44,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1095.8,,,596.34,1095.8,7.622,,116,,,"(None, None)","(None, None)",,,53.1171334,-86.8555773,,,,"(None, None)","(None, None)",,,7.622,,,,,19,,2020-02-19 15:39:45,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1094.4,,,604.5,1094.4,7.663,,116,,,"(None, None)","(None, None)",,,53.1170635,-86.855506,,,,"(None, None)","(None, None)",,,7.663,,,,,19,,2020-02-19 15:39:46,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1092.6,,,613.3,1092.6,8.049,,115,,,"(None, None)","(None, None)",,,53.116992,-86.8554228,,,,"(None, None)","(None, None)",,,8.049,,,,,19,,2020-02-19 15:39:47,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1090.6,,,622.54,1090.6,8.123,,115,,,"(None, None)","(None, None)",,,53.1169129,-86.8553437,,,,"(None, None)","(None, None)",,,8.123,,,,,19,,2020-02-19 15:39:48,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1088.2,,,632.15,1088.2,8.521,,115,,,"(None, None)","(None, None)",,,53.1168311,-86.8552605,,,,"(None, None)","(None, None)",,,8.521,,,,,19,,2020-02-19 15:39:49,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1085.0,,,641.07,1085.0,8.93,,115,,,"(None, None)","(None, None)",,,53.1167518,-86.8551932,,,,"(None, None)","(None, None)",,,8.93,,,,,19,,2020-02-19 15:39:50,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1082.0,,,649.79,1082.0,8.93,,114,,,"(None, None)","(None, None)",,,53.1166846,-86.855111,,,,"(None, None)","(None, None)",,,8.93,,,,,19,,2020-02-19 15:39:51,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1079.4,,,658.64,1079.4,8.93,,115,,,"(None, None)","(None, None)",,,53.1166221,-86.8550202,,,,"(None, None)","(None, None)",,,8.93,,,,,19,,2020-02-19 15:39:52,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1077.2,,,666.81,1077.2,8.805,,116,,,"(None, None)","(None, None)",,,53.1165443,-86.8549707,,,,"(None, None)","(None, None)",,,8.805,,,,,19,,2020-02-19 15:39:53,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1074.6,,,675.56,1074.6,8.653,,115,,,"(None, None)","(None, None)",,,53.1164574,-86.8549324,,,,"(None, None)","(None, None)",,,8.653,,,,,19,,2020-02-19 15:39:54,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1071.6,,,684.68,1071.6,8.653,,115,,,"(None, None)","(None, None)",,,53.1163665,-86.8548983,,,,"(None, None)","(None, None)",,,8.653,,,,,19,,2020-02-19 15:39:55,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1068.6,,,694.08,1068.6,8.805,,115,,,"(None, None)","(None, None)",,,53.1162756,-86.854853,,,,"(None, None)","(None, None)",,,8.805,,,,,19,,2020-02-19 15:39:56,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1065.6,,,703.81,1065.6,8.868,,117,,,"(None, None)","(None, None)",,,53.1161942,-86.854771,,,,"(None, None)","(None, None)",,,8.868,,,,,19,,2020-02-19 15:39:57,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1062.6,,,713.42,1062.6,9.083,,116,,,"(None, None)","(None, None)",,,53.1161103,-86.8546976,,,,"(None, None)","(None, None)",,,9.083,,,,,19,,2020-02-19 15:39:58,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1059.8,,,722.67,1059.8,9.676,,117,,,"(None, None)","(None, None)",,,53.1160386,-86.8546105,,,,"(None, None)","(None, None)",,,9.676,,,,,19,,2020-02-19 15:39:59,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1057.0,,,731.56,1057.0,9.676,,118,,,"(None, None)","(None, None)",,,53.1159739,-86.8545207,,,,"(None, None)","(None, None)",,,9.676,,,,,19,,2020-02-19 15:40:00,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1054.2,,,739.9,1054.2,9.482,,119,,,"(None, None)","(None, None)",,,53.1159094,-86.8544423,,,,"(None, None)","(None, None)",,,9.482,,,,,19,,2020-02-19 15:40:01,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1051.2,,,748.29,1051.2,9.482,,122,,,"(None, None)","(None, None)",,,53.115857,-86.8543468,,,,"(None, None)","(None, None)",,,9.482,,,,,19,,2020-02-19 15:40:02,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1048.6,,,757.65,1048.6,8.64,,124,,,"(None, None)","(None, None)",,,53.1158115,-86.8542289,,,,"(None, None)","(None, None)",,,8.64,,,,,19,,2020-02-19 15:40:03,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1046.4,,,767.2,1046.4,8.64,,125,,,"(None, None)","(None, None)",,,53.1157512,-86.8541188,,,,"(None, None)","(None, None)",,,8.64,,,,,19,,2020-02-19 15:40:04,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1044.2,,,775.02,1044.2,8.64,,126,,,"(None, None)","(None, None)",,,53.115692,-86.8540415,,,,"(None, None)","(None, None)",,,8.64,,,,,19,,2020-02-19 15:40:05,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1042.2,,,777.39,1042.2,8.634,,126,,,"(None, None)","(None, None)",,,53.1156729,-86.8540282,,,,"(None, None)","(None, None)",,,8.634,,,,,19,,2020-02-19 15:40:06,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1040.6,,,778.62,1040.6,8.634,,127,,,"(None, None)","(None, None)",,,53.1156664,-86.8540203,,,,"(None, None)","(None, None)",,,8.634,,,,,19,,2020-02-19 15:40:07,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1040.0,,,779.07,1040.0,7.295,,127,,,"(None, None)","(None, None)",,,53.1156666,-86.8540183,,,,"(None, None)","(None, None)",,,7.295,,,,,19,,2020-02-19 15:40:08,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1039.4,,,779.24,1039.4,3.341,,126,,,"(None, None)","(None, None)",,,53.115667,-86.8540214,,,,"(None, None)","(None, None)",,,3.341,,,,,19,,2020-02-19 15:40:09,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1039.0,,,779.4,1039.0,2.39,,126,,,"(None, None)","(None, None)",,,53.1156687,-86.854023,,,,"(None, None)","(None, None)",,,2.39,,,,,19,,2020-02-19 15:40:10,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1038.4,,,780.29,1038.4,2.281,,126,,,"(None, None)","(None, None)",,,53.1156781,-86.8540305,,,,"(None, None)","(None, None)",,,2.281,,,,,19,,2020-02-19 15:40:12,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1037.8,,,780.78,1037.8,2.277,,126,,,"(None, None)","(None, None)",,,53.115682,-86.854032,,,,"(None, None)","(None, None)",,,2.277,,,,,19,,2020-02-19 15:40:15,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1037.8,,,781.32,1037.8,0.966,,125,,,,,,,53.1156874,-86.854032,,,,,,,,0.966,,,,,19,,2020-02-19 15:40:19,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1037.6,,,781.36,1037.6,0.963,,125,,,,,,,53.1156877,-86.8540325,,,,,,,,0.963,,,,,19,,2020-02-19 15:40:20,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1037.2,,,781.52,1037.2,0.961,,125,,,,,,,53.1156888,-86.8540328,,,,,,,,0.961,,,,,19,,2020-02-19 15:40:21,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1036.4,,,781.94,1036.4,0.2,,126,,,,,,,53.1156898,-86.8540293,,,,,,,,0.2,,,,,19,,2020-02-19 15:40:23,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,1031.0,,,781.94,1031.0,1.366,,122,,,,,,,53.1155181,-86.8539006,,,,,,,,1.366,,,,,19,,2020-02-19 15:40:29,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1032.2,,,792.81,1032.2,3.352,,122,,,,,,,53.1154234,-86.8538364,,,,,,,,3.352,,,,,19,,2020-02-19 15:40:30,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1030.0,,,817.34,1030.0,8.365,,122,,,,,,,53.1151747,-86.8536878,,,,,,,,8.365,,,,,19,,2020-02-19 15:40:32,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1027.0,,,831.51,1027.0,11.236,,122,,,,,,,53.1150456,-86.8535711,,,,,,,,11.236,,,,,19,,2020-02-19 15:40:33,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1023.8,,,846.84,1023.8,12.83,,122,,,,,,,53.1149337,-86.8534066,,,,,,,,12.83,,,,,19,,2020-02-19 15:40:34,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1020.2,,,862.32,1020.2,13.204,,122,,,,,,,53.1148576,-86.8532059,,,,,,,,13.204,,,,,19,,2020-02-19 15:40:35,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1015.5999999999999,,,878.05,1015.5999999999999,14.499,,122,,,,,,,53.1147726,-86.8530086,,,,,,,,14.499,,,,,19,,2020-02-19 15:40:36,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1010.8,,,893.38,1010.8,15.03,,122,,,,,,,53.1146707,-86.8528384,,,,,,,,15.03,,,,,19,,2020-02-19 15:40:37,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1006.2,,,907.52,1006.2,15.03,,122,,,,,,,53.1145791,-86.8526837,,,,,,,,15.03,,,,,19,,2020-02-19 15:40:38,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,1002.0,,,920.41,1002.0,14.499,,122,,,,,,,53.1145294,-86.8525144,,,,,,,,14.499,,,,,19,,2020-02-19 15:40:39,,,,,,,,,,300,,2020,2,19,15,4.61,283.0
,,997.8,,,932.62,997.8,14.134,,120,,,,,,,53.1144633,-86.8523669,,,,,,,,14.134,,,,,19,,2020-02-19 15:40:40,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,993.5999999999999,,,944.65,993.5999999999999,13.184,,121,,,,,,,53.1143756,-86.8522482,,,,,,,,13.184,,,,,19,,2020-02-19 15:40:41,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,989.8,,,958.83,989.8,12.131,,122,,,,,,,53.1142474,-86.8521507,,,,,,,,12.131,,,,,19,,2020-02-19 15:40:42,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
,,986.8,,,973.54,986.8,12.131,,122,,,,,,,53.1141062,-86.8520681,,,,,,,,12.131,,,,,19,,2020-02-19 15:40:43,,,,,,,,,,100,,2020,2,19,15,4.61,283.0
