timestamp,altitude,ascent,battery_soc,cadence,calories,descent,distance,enhanced_altitude,enhanced_speed,gps_accuracy,grade,left_pedal_smoothness,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,left_right_balance,temperature,year,month,day,hour,wind_speed,wind_direction
2023-04-18 22:57:30,123.79999999999995,2.0,,86.0,39.0,5.0,1831.99,123.79999999999995,9.703,2.0,-1.08,29.0,96.0,50.5257573,-84.8127516,291.0,24.5,94.0,9.703,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:31,123.79999999999995,2.0,,86.0,39.0,5.0,1841.39,123.79999999999995,9.552,2.0,0.0,28.5,96.0,50.5256585,-84.8127201,297.0,25.5,94.0,9.552,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:32,123.79999999999995,2.0,,85.0,40.0,5.0,1850.91,123.79999999999995,9.585,2.0,0.0,29.5,96.0,50.5255582,-84.8126858,294.0,27.0,95.5,9.585,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:33,123.79999999999995,2.0,,85.0,40.0,5.0,1860.65,123.79999999999995,9.4,2.0,0.0,29.0,91.5,50.5254583,-84.8126425,281.0,27.0,95.5,9.4,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:34,123.79999999999995,2.0,,84.0,40.0,5.0,1869.97,123.79999999999995,9.059,2.0,0.0,30.0,95.0,50.5253653,-84.8125902,271.0,25.0,92.5,9.059,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:35,123.79999999999995,2.0,,84.0,40.0,5.0,1878.59,123.79999999999995,8.277,2.0,0.0,30.5,99.0,50.5252808,-84.8125423,260.0,24.0,91.0,8.277,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:36,124.0,2.0,,82.0,41.0,5.0,1886.56,124.0,7.845,2.0,0.0,31.0,99.0,50.5252028,-84.8125039,261.0,25.5,93.0,7.845,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:37,124.20000000000005,2.0,,81.0,41.0,5.0,1894.44,124.20000000000005,7.801,2.0,0.0,31.0,98.5,50.5251222,-84.8124676,284.0,27.0,95.0,7.801,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:38,124.39999999999998,2.0,,80.0,41.0,5.0,1902.39,124.39999999999998,8.512,2.0,0.0,31.5,98.5,50.5250431,-84.812424,290.0,28.5,97.0,8.512,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:39,124.39999999999998,2.0,,78.0,42.0,5.0,1910.69,124.39999999999998,8.63,2.0,0.0,32.0,97.0,50.5249664,-84.8123651,284.0,28.5,96.0,8.63,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:40,124.60000000000002,3.0,,75.0,42.0,5.0,1919.39,124.60000000000002,8.581,2.0,0.18,32.0,94.5,50.5248815,-84.8123079,220.0,27.0,93.0,8.581,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:41,124.79999999999995,3.0,,76.0,42.0,5.0,1927.82,124.79999999999995,8.192,2.0,1.26,30.5,95.5,50.5247952,-84.8122672,227.0,28.0,93.0,8.192,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:42,125.20000000000005,3.0,,79.0,42.0,5.0,1936.79,125.20000000000005,8.27,2.0,1.61,29.0,97.0,50.5247051,-84.8122237,237.0,29.5,93.5,8.27,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:43,125.39999999999998,3.0,,82.0,43.0,5.0,1945.64,125.39999999999998,8.34,2.0,1.85,28.0,98.5,50.5246176,-84.8121783,258.0,27.0,95.5,8.34,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:44,125.39999999999998,4.0,,81.0,43.0,5.0,1954.62,125.39999999999998,8.24,2.0,1.94,28.0,98.0,50.5245243,-84.8121397,260.0,25.0,96.5,8.24,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:45,125.60000000000002,4.0,,81.0,43.0,5.0,1963.17,125.60000000000002,8.193,2.0,1.87,27.5,94.5,50.5244354,-84.8121032,260.0,25.0,94.5,8.193,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:46,125.79999999999995,4.0,,80.0,43.0,5.0,1971.54,125.79999999999995,8.088,2.0,1.79,26.0,88.5,50.5243532,-84.8120672,227.0,23.5,90.5,8.088,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:47,125.79999999999995,4.0,,80.0,43.0,5.0,1979.82,125.79999999999995,7.946,2.0,1.76,24.5,85.0,50.5242677,-84.8120307,217.0,21.5,82.5,7.946,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:48,126.0,4.0,,80.0,44.0,5.0,1988.15,126.0,7.975,2.0,1.68,23.5,81.5,50.5241816,-84.8119876,201.0,19.5,74.0,7.975,57.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:49,126.0,4.0,,79.0,44.0,5.0,1995.69,126.0,7.861,2.0,1.56,21.0,76.5,50.5241073,-84.8119515,176.0,18.0,67.5,7.861,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:50,126.20000000000005,4.0,,82.0,44.0,5.0,2003.86,126.20000000000005,7.435,2.0,1.46,19.5,73.5,50.5240234,-84.8119135,190.0,17.5,67.0,7.435,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:51,126.39999999999998,5.0,,82.0,44.0,5.0,2011.46,126.39999999999998,6.933,2.0,1.43,25.0,83.5,50.5239461,-84.811883,203.0,21.0,80.0,6.933,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:52,126.39999999999998,5.0,,71.0,44.0,5.0,2018.39,126.39999999999998,6.499,2.0,1.49,22.5,80.5,50.5238766,-84.8118488,195.0,21.5,80.5,6.499,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:53,126.60000000000002,5.0,,56.0,44.0,5.0,2025.25,126.60000000000002,6.596,2.0,1.52,20.0,74.5,50.523805,-84.8118192,181.0,21.0,79.5,6.596,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:54,126.79999999999995,5.0,,41.0,45.0,5.0,2031.85,126.79999999999995,6.243,2.0,1.57,17.0,67.0,50.5237356,-84.8117919,166.0,21.0,78.0,6.243,55.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:55,127.0,5.0,,26.0,45.0,5.0,2038.45,127.0,6.296,2.0,1.55,14.5,60.0,50.5236701,-84.8117574,151.0,20.5,76.5,6.296,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:56,127.0,5.0,,63.0,45.0,5.0,2045.02,127.0,6.553,2.0,1.61,11.5,52.5,50.5236027,-84.8117278,166.0,20.0,75.0,6.553,51.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:57,127.20000000000005,5.0,,89.0,45.0,5.0,2052.27,127.20000000000005,6.931,2.0,1.71,23.5,83.0,50.5235316,-84.811687,373.0,24.0,90.0,6.931,49.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:58,127.39999999999998,6.0,,92.0,46.0,5.0,2059.1,127.39999999999998,6.815,2.0,1.81,29.0,98.0,50.5234688,-84.8116413,452.0,26.0,98.0,6.815,51.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:57:59,127.60000000000002,6.0,,94.0,46.0,5.0,2065.99,127.60000000000002,6.627,2.0,1.88,27.5,93.0,50.5234027,-84.8116027,367.0,26.0,97.5,6.627,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:00,127.60000000000002,6.0,,93.0,46.0,5.0,2072.8,127.60000000000002,6.745,2.0,1.94,24.0,79.0,50.5233327,-84.8115605,285.0,26.0,96.5,6.745,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:01,127.79999999999995,6.0,,91.0,47.0,5.0,2080.31,127.79999999999995,6.974,2.0,1.97,16.5,63.0,50.5232585,-84.811521,225.0,20.5,83.0,6.974,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:02,128.0,6.0,,91.0,47.0,5.0,2088.5,128.0,7.465,2.0,1.99,19.5,74.0,50.5231748,-84.8114774,202.0,20.0,76.5,7.465,63.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:03,128.20000000000005,6.0,,91.0,47.0,5.0,2096.35,128.20000000000005,7.517,2.0,2.05,24.5,89.5,50.5230951,-84.8114387,209.0,19.5,71.5,7.517,63.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:04,128.20000000000005,6.0,,95.0,47.0,5.0,2104.17,128.20000000000005,7.391,2.0,2.11,27.5,96.0,50.523018,-84.8114024,369.0,18.5,69.0,7.391,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:05,128.39999999999998,7.0,,96.0,48.0,5.0,2112.54,128.39999999999998,7.646,2.0,2.09,27.5,95.5,50.522934,-84.8113661,375.0,21.5,81.5,7.646,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:06,128.60000000000002,7.0,,96.0,48.0,5.0,2120.71,128.60000000000002,8.076,2.0,2.09,27.0,94.5,50.5228488,-84.8113303,352.0,25.0,94.0,8.076,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:07,128.79999999999995,7.0,,96.0,48.0,5.0,2128.2,128.79999999999995,7.47,2.0,2.0,26.0,88.5,50.5227749,-84.8112933,281.0,23.5,90.5,7.47,50.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:08,129.0,7.0,,96.0,49.0,5.0,2135.23,129.0,6.9,2.0,1.95,23.0,75.0,50.5227026,-84.8112636,217.0,21.0,82.5,6.9,48.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:09,129.20000000000005,7.0,,91.0,49.0,5.0,2142.48,129.20000000000005,7.193,2.0,1.92,20.0,66.5,50.5226268,-84.8112296,172.0,20.0,77.5,7.193,49.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:10,129.0,7.0,,87.0,49.0,5.0,2150.6,129.0,8.136,2.0,1.86,21.0,86.5,50.5225457,-84.8111861,164.0,20.0,77.5,8.136,50.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:11,128.79999999999995,8.0,,77.0,49.0,5.0,2158.94,128.79999999999995,8.398,2.0,1.44,17.0,89.0,50.522464,-84.8111407,150.0,19.0,71.5,8.398,51.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:12,128.60000000000002,8.0,,63.0,49.0,5.0,2167.59,128.60000000000002,8.425,2.0,0.0,12.5,92.0,50.5223748,-84.811095,135.0,18.0,65.5,8.425,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:13,128.60000000000002,8.0,,50.0,49.0,5.0,2176.04,128.60000000000002,8.603,2.0,0.0,8.5,94.5,50.5222886,-84.811057,120.0,17.0,60.0,8.603,68.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:14,128.20000000000005,8.0,,47.0,49.0,5.0,2185.08,128.20000000000005,8.677,2.0,-0.08,4.0,97.5,50.5221982,-84.8110204,52.0,16.0,54.0,8.677,69.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:15,128.0,8.0,,83.0,49.0,5.0,2194.08,128.0,8.555,2.0,-0.59,0.0,100.0,50.5221063,-84.8109767,63.0,15.0,48.0,8.555,66.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:16,127.79999999999995,8.0,,93.0,49.0,5.0,2202.6,127.79999999999995,8.4,2.0,-1.26,14.0,82.5,50.5220199,-84.8109386,89.0,19.5,60.5,8.4,71.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:17,127.39999999999998,8.0,,90.0,50.0,6.0,2210.66,127.39999999999998,7.946,2.0,-1.88,22.0,74.0,50.5219366,-84.8109089,117.0,18.5,60.5,7.946,66.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:18,127.20000000000005,8.0,,84.0,50.0,6.0,2218.45,127.20000000000005,7.532,2.0,-2.29,22.0,72.5,50.521855,-84.8108749,136.0,13.5,51.5,7.532,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:19,127.0,8.0,,84.0,50.0,6.0,2226.3,127.0,7.657,2.0,-2.41,19.0,63.5,50.5217768,-84.8108319,140.0,13.5,51.5,7.657,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:20,126.79999999999995,8.0,,84.0,50.0,6.0,2234.56,126.79999999999995,8.274,3.0,-2.43,19.5,69.0,50.5216948,-84.8107857,144.0,15.5,58.5,8.274,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:21,126.60000000000002,8.0,,85.0,50.0,6.0,2243.46,126.60000000000002,9.157,3.0,-2.4,20.0,74.5,50.5216052,-84.8107398,157.0,17.5,66.0,9.157,64.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:22,126.39999999999998,8.0,,86.0,50.0,7.0,2251.57,126.39999999999998,8.024,3.0,-2.35,20.5,79.0,50.521527,-84.8106889,186.0,18.5,69.0,8.024,68.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:23,126.20000000000005,8.0,,87.0,51.0,7.0,2258.98,126.20000000000005,7.556,3.0,-2.26,20.0,82.0,50.5214551,-84.8106488,219.0,18.5,68.5,7.556,67.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:24,126.0,8.0,,88.0,51.0,7.0,2266.5,126.0,7.779,3.0,-2.2,20.0,80.5,50.5213848,-84.8105989,170.0,18.0,68.0,7.779,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:25,125.79999999999995,8.0,,89.0,51.0,7.0,2274.43,125.79999999999995,7.942,3.0,-2.18,20.0,79.5,50.5213079,-84.8105429,164.0,17.5,68.0,7.942,57.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:26,125.79999999999995,8.0,,89.0,51.0,8.0,2283.74,125.79999999999995,8.063,3.0,-2.15,20.5,78.0,50.5212203,-84.8104815,167.0,17.0,68.0,8.063,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:27,125.79999999999995,8.0,,89.0,51.0,8.0,2294.49,125.79999999999995,8.371,2.0,-2.06,20.5,76.5,50.5211182,-84.8104103,165.0,17.0,67.5,8.371,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:28,125.79999999999995,8.0,,90.0,51.0,8.0,2305.67,125.79999999999995,9.093,2.0,-1.92,20.5,76.0,50.5210098,-84.8103373,169.0,16.5,68.0,9.093,63.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:29,125.79999999999995,8.0,,91.0,52.0,8.0,2316.45,125.79999999999995,10.393,2.0,-1.64,21.0,77.5,50.5209022,-84.8102723,173.0,17.5,70.5,10.393,64.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:30,125.60000000000002,8.0,,92.0,52.0,8.0,2327.32,125.60000000000002,10.832,2.0,-1.41,21.5,78.5,50.5207952,-84.8102148,174.0,18.0,72.5,10.832,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:31,125.39999999999998,8.0,,92.0,52.0,8.0,2337.46,125.39999999999998,10.297,2.0,-1.15,21.0,75.5,50.5206934,-84.8101667,173.0,16.5,66.0,10.297,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:32,125.20000000000005,8.0,,93.0,52.0,8.0,2347.56,125.20000000000005,10.147,2.0,-0.96,21.5,74.0,50.5205898,-84.8101213,169.0,16.0,62.0,10.147,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:33,125.20000000000005,8.0,,93.0,52.0,8.0,2357.49,125.20000000000005,9.99,2.0,-0.87,22.5,75.5,50.5204921,-84.8100619,163.0,17.0,63.0,9.99,63.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:34,125.39999999999998,8.0,,93.0,52.0,8.0,2366.75,125.39999999999998,9.624,2.0,-0.81,23.0,74.5,50.5203994,-84.8100134,157.0,16.5,64.0,9.624,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:35,125.39999999999998,8.0,,90.0,53.0,9.0,2376.63,125.39999999999998,9.651,2.0,-0.64,23.0,74.0,50.5202986,-84.809967,157.0,16.5,64.5,9.651,56.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:36,125.20000000000005,8.0,,87.0,53.0,9.0,2386.56,125.20000000000005,9.825,2.0,0.0,24.0,81.5,50.5201977,-84.8099212,163.0,16.5,63.0,9.825,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:37,125.20000000000005,8.0,,85.0,53.0,9.0,2396.85,125.20000000000005,10.214,2.0,0.0,25.0,88.0,50.5200912,-84.8098759,171.0,17.5,67.0,10.214,63.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:38,125.0,8.0,,86.0,53.0,9.0,2407.46,125.0,10.485,2.0,-0.06,25.5,90.0,50.5199848,-84.8098232,200.0,20.0,76.0,10.485,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:39,125.0,8.0,,86.0,53.0,9.0,2417.61,125.0,10.259,2.0,-0.39,26.0,92.5,50.5198834,-84.8097754,212.0,22.0,85.0,10.259,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:40,125.20000000000005,8.0,,85.0,54.0,9.0,2427.27,125.20000000000005,9.82,2.0,0.0,25.0,90.0,50.5197837,-84.8097301,211.0,22.0,87.0,9.82,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:41,125.20000000000005,8.0,,85.0,54.0,9.0,2437.0,125.20000000000005,9.726,2.0,0.0,26.5,91.5,50.5196869,-84.8096845,212.0,20.0,84.0,9.726,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:42,125.0,8.0,,84.0,54.0,9.0,2446.95,125.0,9.916,2.0,0.0,27.0,92.5,50.5195846,-84.8096322,218.0,19.5,83.0,9.916,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:43,125.0,8.0,,84.0,54.0,9.0,2456.83,125.0,9.901,2.0,0.0,25.5,91.0,50.5194834,-84.8095914,214.0,21.0,83.5,9.901,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:44,125.20000000000005,8.0,,84.0,54.0,9.0,2466.64,125.20000000000005,9.894,2.0,0.0,24.5,88.0,50.5193842,-84.8095485,205.0,20.5,79.0,9.894,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:45,125.20000000000005,8.0,,84.0,55.0,9.0,2476.59,125.20000000000005,9.875,2.0,0.0,24.5,88.5,50.5192833,-84.8094958,200.0,20.0,80.0,9.875,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:46,125.39999999999998,8.0,,84.0,55.0,9.0,2486.44,125.39999999999998,9.821,2.0,0.0,24.5,89.0,50.5191835,-84.8094482,203.0,19.5,81.0,9.821,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:47,125.39999999999998,8.0,,85.0,55.0,9.0,2496.32,125.39999999999998,10.023,2.0,0.0,26.0,92.0,50.5190833,-84.8093958,214.0,20.0,82.5,10.023,64.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:48,125.60000000000002,8.0,,85.0,55.0,9.0,2506.73,125.60000000000002,10.108,2.0,0.0,28.0,96.0,50.5189786,-84.8093544,286.0,22.5,86.5,10.108,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:49,125.39999999999998,8.0,,87.0,56.0,9.0,2516.83,125.39999999999998,10.038,2.0,0.0,29.0,97.0,50.5188755,-84.8093118,299.0,27.0,97.0,10.038,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:50,125.39999999999998,8.0,,88.0,56.0,9.0,2526.87,125.39999999999998,10.035,2.0,0.0,23.0,85.0,50.5187706,-84.8092662,276.0,26.0,92.5,10.035,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:51,125.20000000000005,8.0,,88.0,56.0,9.0,2537.03,125.20000000000005,9.852,2.0,0.0,20.0,78.5,50.518668,-84.8092201,228.0,23.0,83.0,9.852,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:52,125.0,8.0,,80.0,56.0,9.0,2546.77,125.0,9.584,2.0,0.0,19.5,73.5,50.5185689,-84.809175,182.0,21.5,78.0,9.584,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:53,125.0,8.0,,53.0,56.0,9.0,2556.2,125.0,9.691,2.0,0.0,19.0,69.5,50.5184744,-84.8091305,167.0,21.0,78.5,9.691,62.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:54,124.79999999999995,8.0,,26.0,56.0,9.0,2566.19,124.79999999999995,9.527,3.0,0.0,19.0,69.0,50.5183728,-84.8090838,151.0,19.0,80.5,9.527,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:55,124.79999999999995,8.0,,0.0,56.0,9.0,2575.63,124.79999999999995,9.283,3.0,0.0,19.0,69.0,50.5182753,-84.8090379,0.0,17.0,82.5,9.283,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:56,124.79999999999995,8.0,,0.0,56.0,9.0,2584.23,124.79999999999995,8.235,3.0,0.0,19.5,68.5,50.51819,-84.8089923,0.0,15.5,84.5,8.235,61.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:57,124.79999999999995,8.0,,0.0,56.0,9.0,2591.63,124.79999999999995,7.09,3.0,0.0,19.5,68.0,50.5181191,-84.8089403,0.0,13.5,86.0,7.09,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:58,125.0,8.0,,0.0,56.0,9.0,2597.75,125.0,5.541,3.0,0.0,19.5,68.0,50.5180608,-84.8089062,0.0,11.5,88.0,5.541,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:58:59,125.20000000000005,8.0,,0.0,56.0,9.0,2602.34,125.20000000000005,4.11,3.0,0.0,19.5,67.5,50.5180238,-84.8088653,0.0,9.5,90.0,4.11,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:00,125.20000000000005,8.0,,0.0,56.0,9.0,2605.64,125.20000000000005,3.165,3.0,0.0,19.5,67.5,50.5179966,-84.8088347,0.0,8.0,92.0,3.165,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:01,125.20000000000005,8.0,,0.0,56.0,9.0,2608.48,125.20000000000005,2.625,3.0,0.0,19.5,67.0,50.5179685,-84.8088201,0.0,6.0,94.0,2.625,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:02,125.39999999999998,8.0,,1.0,56.0,9.0,2610.8,125.39999999999998,1.961,3.0,0.0,20.0,66.5,50.517944,-84.8088247,0.0,4.0,96.0,1.961,59.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:03,125.39999999999998,8.0,,19.0,56.0,9.0,2612.68,125.39999999999998,1.429,3.0,0.0,20.0,66.5,50.5179247,-84.8088338,12.0,2.0,97.5,1.429,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:04,125.39999999999998,8.0,,23.0,56.0,9.0,2614.31,125.39999999999998,1.325,2.0,0.0,20.0,66.0,50.5179066,-84.8088429,16.0,0.5,99.5,1.325,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:05,125.39999999999998,8.0,,15.0,56.0,9.0,2616.13,125.39999999999998,1.14,2.0,0.0,,,50.5178884,-84.808852,14.0,,,1.14,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:22,125.39999999999998,8.0,,0.0,56.0,9.0,2616.58,125.39999999999998,2.394,1.0,0.0,,,50.5178346,-84.8088503,0.0,,,2.394,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:23,125.39999999999998,8.0,,16.0,56.0,9.0,2619.37,125.39999999999998,3.809,1.0,0.0,,,50.5177902,-84.8088317,26.0,,,3.809,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:24,125.39999999999998,8.0,,51.0,57.0,9.0,2623.87,125.39999999999998,4.753,1.0,0.0,25.0,94.5,50.5177446,-84.808813,154.0,36.5,99.5,4.753,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:25,125.20000000000005,8.0,,72.0,57.0,9.0,2629.54,125.20000000000005,5.864,2.0,0.0,23.0,89.0,50.517692,-84.8087738,324.0,28.5,94.5,5.864,,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:26,125.20000000000005,8.0,,85.0,58.0,9.0,2635.78,125.20000000000005,6.537,2.0,0.0,22.5,85.5,50.5176372,-84.8087212,462.0,24.0,91.5,6.537,45.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:27,125.0,8.0,,91.0,58.0,9.0,2642.28,125.0,6.498,2.0,0.0,23.5,86.5,50.5175795,-84.8086669,335.0,25.0,90.5,6.498,48.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:28,125.0,8.0,,85.0,58.0,9.0,2648.94,125.0,6.74,2.0,0.0,24.5,88.0,50.5175238,-84.8086123,256.0,26.0,90.0,6.74,51.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:29,125.0,8.0,,79.0,58.0,9.0,2655.89,125.0,7.13,2.0,0.0,27.5,93.0,50.517463,-84.8085515,220.0,23.5,85.5,7.13,60.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:30,124.79999999999995,8.0,,79.0,58.0,9.0,2662.95,124.79999999999995,7.067,2.0,0.0,27.5,91.5,50.5174032,-84.8084883,213.0,21.0,81.5,7.067,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:31,124.79999999999995,8.0,,79.0,59.0,9.0,2670.16,124.79999999999995,7.007,2.0,0.0,25.0,84.5,50.5173502,-84.8084102,182.0,19.5,77.5,7.007,52.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:32,124.60000000000002,8.0,,77.0,59.0,9.0,2677.36,124.60000000000002,7.029,2.0,0.0,22.5,77.5,50.5172966,-84.8083349,162.0,18.0,74.0,7.029,58.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:33,124.60000000000002,8.0,,65.0,59.0,9.0,2683.91,124.60000000000002,6.69,2.0,0.0,15.5,59.0,50.5172498,-84.8082637,143.0,19.0,75.0,6.69,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:34,124.60000000000002,8.0,,46.0,59.0,9.0,2690.29,124.60000000000002,6.198,2.0,0.0,13.0,53.5,50.5172071,-84.8081966,124.0,20.5,77.0,6.198,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:35,124.60000000000002,8.0,,27.0,59.0,9.0,2696.37,124.60000000000002,5.735,2.0,0.0,15.0,58.5,50.5171656,-84.8081252,105.0,22.0,79.5,5.735,53.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:36,124.60000000000002,8.0,,8.0,59.0,9.0,2701.86,124.60000000000002,5.235,2.0,0.0,17.0,63.0,50.517135,-84.8080591,87.0,23.0,81.5,5.235,54.0,12.0,2023,4,18,22,5.94,315.0
2023-04-18 22:59:37,124.79999999999995,8.0,,0.0,59.0,9.0,2706.9,124.79999999999995,4.564,2.0,0.0,19.0,68.0,50.5170975,-84.8080028,0.0,24.0,84.0,4.564,54.0,12.0,2023,4,18,22,5.94,315.0
