altitude,cadence,compressed_speed_distance,cycle_length,distance,enhanced_altitude,enhanced_speed,grade,heart_rate,position_lat,position_long,power,resistance,speed,temperature,time_from_course,timestamp,year,month,day,hour,wind_speed,wind_direction
18.0,43,,,,18.0,1.891,,0,61.453195,-0.0907579,98,,1.891,,,2021-02-04 22:14:38,2021,2,4,22,9.43,86.0
18.0,35,,,,18.0,2.412,,0,61.4531911,-0.0907954,82,,2.412,,,2021-02-04 22:14:39,2021,2,4,22,9.43,86.0
18.0,35,,,,18.0,2.771,,0,61.4531869,-0.0908386,82,,2.771,,,2021-02-04 22:14:40,2021,2,4,22,9.43,86.0
18.0,22,,,,18.0,2.994,,0,61.4531819,-0.0908875,62,,2.994,,,2021-02-04 22:14:41,2021,2,4,22,9.43,86.0
18.0,53,,,,18.0,3.425,,0,61.4531752,-0.0909426,121,,3.425,,,2021-02-04 22:14:42,2021,2,4,22,9.43,86.0
18.0,64,,,,18.0,3.893,,0,61.4531665,-0.0910041,154,,3.893,,,2021-02-04 22:14:43,2021,2,4,22,9.43,86.0
18.0,67,,,,18.0,4.33,,0,61.4531562,-0.0910711,165,,4.33,,,2021-02-04 22:14:44,2021,2,4,22,9.43,86.0
18.0,66,,,,18.0,4.707,,0,61.4531444,-0.0911464,161,,4.707,,,2021-02-04 22:14:45,2021,2,4,22,9.43,86.0
18.0,65,,,,18.0,5.033,,0,61.4531316,-0.0912286,158,,5.033,,,2021-02-04 22:14:46,2021,2,4,22,9.43,86.0
18.200000000000045,72,,,,18.200000000000045,5.371,,0,61.4531187,-0.0913145,184,,5.371,,,2021-02-04 22:14:47,2021,2,4,22,9.43,86.0
18.200000000000045,88,,,,18.200000000000045,5.813,,0,61.4531054,-0.0914091,260,,5.813,,,2021-02-04 22:14:48,2021,2,4,22,9.43,86.0
18.200000000000045,85,,,,18.200000000000045,6.212,,0,61.4530936,-0.091509,244,,6.212,,,2021-02-04 22:14:49,2021,2,4,22,9.43,86.0
18.200000000000045,83,,,,18.200000000000045,6.549,,0,61.4530834,-0.0916188,233,,6.549,,,2021-02-04 22:14:50,2021,2,4,22,9.43,86.0
18.200000000000045,81,,,,18.200000000000045,6.804,,0,61.4530758,-0.0917337,223,,6.804,,,2021-02-04 22:14:51,2021,2,4,22,9.43,86.0
18.399999999999977,82,,,,18.399999999999977,7.015,,0,61.4530713,-0.0918526,228,,7.015,,,2021-02-04 22:14:52,2021,2,4,22,9.43,86.0
18.399999999999977,68,,,,18.399999999999977,7.048,,0,61.4530703,-0.0919729,139,,7.048,,,2021-02-04 22:14:53,2021,2,4,22,9.43,86.0
18.600000000000023,63,,,,18.600000000000023,7.005,,0,61.4530712,-0.0920934,113,,7.005,,,2021-02-04 22:14:54,2021,2,4,22,9.43,86.0
18.600000000000023,62,,,,18.600000000000023,6.967,,0,61.4530753,-0.0922139,101,,6.967,,,2021-02-04 22:14:55,2021,2,4,22,9.43,86.0
18.600000000000023,64,,,,18.600000000000023,6.977,,0,61.4530788,-0.0923307,105,,6.977,,,2021-02-04 22:14:56,2021,2,4,22,9.43,86.0
18.600000000000023,67,,,,18.600000000000023,7.057,,0,61.453085,-0.0924546,112,,7.057,,,2021-02-04 22:14:57,2021,2,4,22,9.43,86.0
18.600000000000023,67,,,,18.600000000000023,7.212,,0,61.4530902,-0.0925739,112,,7.212,,,2021-02-04 22:14:58,2021,2,4,22,9.43,86.0
18.399999999999977,71,,,,18.399999999999977,7.429,,0,61.4530913,-0.0926995,123,,7.429,,,2021-02-04 22:14:59,2021,2,4,22,9.43,86.0
18.200000000000045,76,,,,18.200000000000045,7.674,,0,61.45309,-0.0928293,137,,7.674,,,2021-02-04 22:15:00,2021,2,4,22,9.43,86.0
18.200000000000045,76,,,,18.200000000000045,7.935,,0,61.4530902,-0.0929659,137,,7.935,,,2021-02-04 22:15:01,2021,2,4,22,9.43,86.0
18.0,77,,,,18.0,8.159,,0,61.4530959,-0.0931057,140,,8.159,,,2021-02-04 22:15:02,2021,2,4,22,9.43,86.0
18.0,76,,,,18.0,8.303,,0,61.4531058,-0.0932421,137,,8.303,,,2021-02-04 22:15:03,2021,2,4,22,9.43,86.0
18.0,73,,,,18.0,8.305,,0,61.4531227,-0.0933881,128,,8.305,,,2021-02-04 22:15:04,2021,2,4,22,9.43,86.0
18.200000000000045,74,,,,18.200000000000045,8.165,,0,61.4531475,-0.093522,131,,8.165,,,2021-02-04 22:15:05,2021,2,4,22,9.43,86.0
18.399999999999977,76,,,,18.399999999999977,7.92,,0,61.4531783,-0.0936504,137,,7.92,,,2021-02-04 22:15:06,2021,2,4,22,9.43,86.0
18.799999999999955,77,,,,18.799999999999955,7.656,,0,61.453209,-0.0937727,140,,7.656,,,2021-02-04 22:15:07,2021,2,4,22,9.43,86.0
19.0,74,,,,19.0,7.452,,0,61.4532355,-0.093897,131,,7.452,,,2021-02-04 22:15:08,2021,2,4,22,9.43,86.0
19.0,74,,,,19.0,7.365,,0,61.4532548,-0.0940252,131,,7.365,,,2021-02-04 22:15:09,2021,2,4,22,9.43,86.0
19.200000000000045,73,,,,19.200000000000045,7.329,,0,61.4532682,-0.0941457,128,,7.329,,,2021-02-04 22:15:10,2021,2,4,22,9.43,86.0
19.200000000000045,73,,,,19.200000000000045,7.313,,0,61.4532816,-0.0942726,128,,7.313,,,2021-02-04 22:15:11,2021,2,4,22,9.43,86.0
19.200000000000045,69,,,,19.200000000000045,7.291,,0,61.4532939,-0.0943919,117,,7.291,,,2021-02-04 22:15:12,2021,2,4,22,9.43,86.0
19.399999999999977,68,,,,19.399999999999977,7.266,,0,61.4533036,-0.0945189,115,,7.266,,,2021-02-04 22:15:13,2021,2,4,22,9.43,86.0
19.399999999999977,66,,,,19.399999999999977,7.226,,0,61.453311,-0.0946396,110,,7.226,,,2021-02-04 22:15:14,2021,2,4,22,9.43,86.0
19.600000000000023,68,,,,19.600000000000023,7.174,,0,61.4533187,-0.0947647,115,,7.174,,,2021-02-04 22:15:15,2021,2,4,22,9.43,86.0
19.600000000000023,68,,,,19.600000000000023,7.087,,0,61.4533263,-0.0948851,115,,7.087,,,2021-02-04 22:15:16,2021,2,4,22,9.43,86.0
19.799999999999955,69,,,,19.799999999999955,6.957,,0,61.4533341,-0.0950115,117,,6.957,,,2021-02-04 22:15:17,2021,2,4,22,9.43,86.0
20.0,74,,,,20.0,6.871,,0,61.4533368,-0.0951241,131,,6.871,,,2021-02-04 22:15:18,2021,2,4,22,9.43,86.0
20.0,82,,,,20.0,6.903,,0,61.4533255,-0.0952425,156,,6.903,,,2021-02-04 22:15:19,2021,2,4,22,9.43,86.0
20.0,83,,,,20.0,7.011,,0,61.4532995,-0.0953565,159,,7.011,,,2021-02-04 22:15:20,2021,2,4,22,9.43,86.0
20.200000000000045,82,,,,20.200000000000045,7.114,,0,61.4532613,-0.0954611,156,,7.114,,,2021-02-04 22:15:21,2021,2,4,22,9.43,86.0
20.200000000000045,80,,,,20.200000000000045,7.198,,0,61.453216,-0.0955572,149,,7.198,,,2021-02-04 22:15:22,2021,2,4,22,9.43,86.0
20.200000000000045,81,,,,20.200000000000045,7.295,,0,61.4531661,-0.0956552,153,,7.295,,,2021-02-04 22:15:23,2021,2,4,22,9.43,86.0
20.200000000000045,81,,,,20.200000000000045,7.402,,0,61.4531161,-0.0957532,153,,7.402,,,2021-02-04 22:15:24,2021,2,4,22,9.43,86.0
20.200000000000045,80,,,,20.200000000000045,7.517,,0,61.4530671,-0.0958521,149,,7.517,,,2021-02-04 22:15:25,2021,2,4,22,9.43,86.0
20.200000000000045,80,,,,20.200000000000045,7.654,,0,61.4530191,-0.0959571,149,,7.654,,,2021-02-04 22:15:26,2021,2,4,22,9.43,86.0
20.200000000000045,78,,,,20.200000000000045,7.815,,0,61.4529757,-0.0960725,143,,7.815,,,2021-02-04 22:15:27,2021,2,4,22,9.43,86.0
20.0,77,,,,20.0,8.009,,0,61.4529327,-0.0961877,140,,8.009,,,2021-02-04 22:15:28,2021,2,4,22,9.43,86.0
19.799999999999955,78,,,,19.799999999999955,8.278,,0,61.4528878,-0.0963086,143,,8.278,,,2021-02-04 22:15:29,2021,2,4,22,9.43,86.0
19.600000000000023,80,,,,19.600000000000023,8.659,,0,61.4528463,-0.0964351,149,,8.659,,,2021-02-04 22:15:30,2021,2,4,22,9.43,86.0
19.200000000000045,80,,,,19.200000000000045,9.126,,0,61.4528091,-0.0965742,149,,9.126,,,2021-02-04 22:15:31,2021,2,4,22,9.43,86.0
18.600000000000023,80,,,,18.600000000000023,9.627,,0,61.4527734,-0.0967234,149,,9.627,,,2021-02-04 22:15:32,2021,2,4,22,9.43,86.0
18.200000000000045,80,,,,18.200000000000045,10.121,,0,61.4527388,-0.0968869,149,,10.121,,,2021-02-04 22:15:33,2021,2,4,22,9.43,86.0
17.600000000000023,81,,,,17.600000000000023,10.535,,0,61.4527083,-0.0970542,153,,10.535,,,2021-02-04 22:15:34,2021,2,4,22,9.43,86.0
17.200000000000045,81,,,,17.200000000000045,10.817,,0,61.4526805,-0.0972349,153,,10.817,,,2021-02-04 22:15:35,2021,2,4,22,9.43,86.0
17.200000000000045,82,,,,17.200000000000045,10.875,,0,61.452659,-0.097415,156,,10.875,,,2021-02-04 22:15:36,2021,2,4,22,9.43,86.0
17.200000000000045,81,,,,17.200000000000045,10.739,,0,61.4526458,-0.0975973,153,,10.739,,,2021-02-04 22:15:37,2021,2,4,22,9.43,86.0
17.399999999999977,81,,,,17.399999999999977,10.473,,0,61.4526413,-0.0977769,153,,10.473,,,2021-02-04 22:15:38,2021,2,4,22,9.43,86.0
17.799999999999955,81,,,,17.799999999999955,10.141,,0,61.4526436,-0.0979592,153,,10.141,,,2021-02-04 22:15:39,2021,2,4,22,9.43,86.0
18.0,81,,,,18.0,9.849,,0,61.4526503,-0.0981273,153,,9.849,,,2021-02-04 22:15:40,2021,2,4,22,9.43,86.0
18.200000000000045,80,,,,18.200000000000045,9.622,,0,61.4526599,-0.098291,149,,9.622,,,2021-02-04 22:15:41,2021,2,4,22,9.43,86.0
18.399999999999977,80,,,,18.399999999999977,9.439,,0,61.4526731,-0.0984555,149,,9.439,,,2021-02-04 22:15:42,2021,2,4,22,9.43,86.0
18.399999999999977,80,,,,18.399999999999977,9.263,,0,61.4526932,-0.0986191,149,,9.263,,,2021-02-04 22:15:43,2021,2,4,22,9.43,86.0
18.600000000000023,80,,,,18.600000000000023,9.083,,0,61.4527167,-0.0987669,149,,9.083,,,2021-02-04 22:15:44,2021,2,4,22,9.43,86.0
18.799999999999955,80,,,,18.799999999999955,8.882,,0,61.4527405,-0.098918,149,,8.882,,,2021-02-04 22:15:45,2021,2,4,22,9.43,86.0
19.0,79,,,,19.0,8.676,,0,61.4527619,-0.0990677,146,,8.676,,,2021-02-04 22:15:46,2021,2,4,22,9.43,86.0
19.200000000000045,80,,,,19.200000000000045,8.485,,0,61.4527792,-0.0992097,149,,8.485,,,2021-02-04 22:15:47,2021,2,4,22,9.43,86.0
19.399999999999977,81,,,,19.399999999999977,8.305,,0,61.4527959,-0.0993526,153,,8.305,,,2021-02-04 22:15:48,2021,2,4,22,9.43,86.0
19.600000000000023,82,,,,19.600000000000023,8.135,,0,61.4528122,-0.0994927,156,,8.135,,,2021-02-04 22:15:49,2021,2,4,22,9.43,86.0
20.0,82,,,,20.0,7.973,,0,61.4528282,-0.0996273,156,,7.973,,,2021-02-04 22:15:50,2021,2,4,22,9.43,86.0
20.200000000000045,83,,,,20.200000000000045,7.826,,0,61.4528474,-0.0997589,159,,7.826,,,2021-02-04 22:15:51,2021,2,4,22,9.43,86.0
20.399999999999977,82,,,,20.399999999999977,7.681,,0,61.4528675,-0.0998933,156,,7.681,,,2021-02-04 22:15:52,2021,2,4,22,9.43,86.0
20.600000000000023,82,,,,20.600000000000023,7.549,,0,61.4528821,-0.1000172,156,,7.549,,,2021-02-04 22:15:53,2021,2,4,22,9.43,86.0
20.799999999999955,81,,,,20.799999999999955,7.42,,0,61.4528944,-0.1001433,153,,7.42,,,2021-02-04 22:15:54,2021,2,4,22,9.43,86.0
21.0,82,,,,21.0,7.289,,0,61.4529061,-0.1002748,156,,7.289,,,2021-02-04 22:15:55,2021,2,4,22,9.43,86.0
21.200000000000045,81,,,,21.200000000000045,7.18,,0,61.4529194,-0.1003948,153,,7.18,,,2021-02-04 22:15:56,2021,2,4,22,9.43,86.0
21.200000000000045,81,,,,21.200000000000045,7.072,,0,61.4529363,-0.1005099,153,,7.072,,,2021-02-04 22:15:57,2021,2,4,22,9.43,86.0
21.399999999999977,82,,,,21.399999999999977,6.976,,0,61.4529525,-0.100628,156,,6.976,,,2021-02-04 22:15:58,2021,2,4,22,9.43,86.0
21.600000000000023,82,,,,21.600000000000023,6.884,,0,61.4529663,-0.1007454,156,,6.884,,,2021-02-04 22:15:59,2021,2,4,22,9.43,86.0
21.799999999999955,84,,,,21.799999999999955,6.812,,0,61.4529776,-0.1008618,163,,6.812,,,2021-02-04 22:16:00,2021,2,4,22,9.43,86.0
22.0,84,,,,22.0,6.747,,0,61.452989,-0.1009812,163,,6.747,,,2021-02-04 22:16:01,2021,2,4,22,9.43,86.0
22.200000000000045,84,,,,22.200000000000045,6.69,,0,61.4530009,-0.1010916,163,,6.69,,,2021-02-04 22:16:02,2021,2,4,22,9.43,86.0
22.399999999999977,85,,,,22.399999999999977,6.637,,0,61.4530155,-0.1012022,166,,6.637,,,2021-02-04 22:16:03,2021,2,4,22,9.43,86.0
22.600000000000023,85,,,,22.600000000000023,6.592,,0,61.4530313,-0.101313,166,,6.592,,,2021-02-04 22:16:04,2021,2,4,22,9.43,86.0
22.799999999999955,85,,,,22.799999999999955,6.552,,0,61.4530443,-0.1014227,166,,6.552,,,2021-02-04 22:16:05,2021,2,4,22,9.43,86.0
23.0,86,,,,23.0,6.518,,0,61.4530567,-0.1015316,170,,6.518,,,2021-02-04 22:16:06,2021,2,4,22,9.43,86.0
23.0,86,,,,23.0,6.494,,0,61.4530694,-0.1016421,170,,6.494,,,2021-02-04 22:16:07,2021,2,4,22,9.43,86.0
23.200000000000045,83,,,,23.200000000000045,6.473,,0,61.4530819,-0.1017513,159,,6.473,,,2021-02-04 22:16:08,2021,2,4,22,9.43,86.0
23.399999999999977,83,,,,23.399999999999977,6.43,,0,61.4530957,-0.1018625,159,,6.43,,,2021-02-04 22:16:09,2021,2,4,22,9.43,86.0
23.600000000000023,82,,,,23.600000000000023,6.393,,0,61.4531131,-0.1019663,156,,6.393,,,2021-02-04 22:16:10,2021,2,4,22,9.43,86.0
23.799999999999955,82,,,,23.799999999999955,6.352,,0,61.4531284,-0.1020732,156,,6.352,,,2021-02-04 22:16:11,2021,2,4,22,9.43,86.0
