altitude,cadence,distance,enhanced_altitude,enhanced_speed,gps_accuracy,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,battery_soc,grade,temperature,year,month,day,hour,wind_speed,wind_direction
50.39999999999998,85,0.0,50.39999999999998,8.004,3,22.0,51.0,72.5,50.3906143,-84.4792408,160,22.0,74.0,8.004,2022-05-28 19:38:56,,,,2022,5,28,19,1.7,130.0
50.200000000000045,87,6.0,50.200000000000045,8.23,3,22.0,48.0,72.5,50.3906541,-84.4791726,184,22.0,74.0,8.23,2022-05-28 19:38:57,29.0,0.0,23.0,2022,5,28,19,1.7,130.0
50.200000000000045,89,13.68,50.200000000000045,8.333,3,24.0,47.0,77.0,50.390705,-84.4790851,199,22.5,75.5,8.333,2022-05-28 19:38:58,,0.0,23.0,2022,5,28,19,1.7,130.0
50.0,91,22.77,50.0,8.867,3,33.0,55.0,98.5,50.3907663,-84.4789831,178,24.0,84.0,8.867,2022-05-28 19:38:59,,-0.14,23.0,2022,5,28,19,1.7,130.0
49.60000000000002,96,32.15,49.60000000000002,9.328,3,27.5,51.0,84.5,50.3908309,-84.478879,146,21.5,75.0,9.328,2022-05-28 19:39:00,,-1.62,23.0,2022,5,28,19,1.7,130.0
49.200000000000045,99,41.83,49.200000000000045,9.265,3,20.5,46.0,67.5,50.3908975,-84.4787715,104,19.5,69.5,9.265,2022-05-28 19:39:01,,-2.72,23.0,2022,5,28,19,1.7,130.0
49.0,96,51.78,49.0,9.29,3,18.0,44.0,62.0,50.3909665,-84.4786618,37,19.0,70.0,9.29,2022-05-28 19:39:02,,-2.55,23.0,2022,5,28,19,1.7,130.0
48.799999999999955,74,61.58,48.799999999999955,9.671,3,18.0,44.0,62.0,50.3910335,-84.4785524,25,19.0,70.0,9.671,2022-05-28 19:39:03,,-2.63,23.0,2022,5,28,19,1.7,130.0
48.39999999999998,72,71.92,48.39999999999998,10.203,3,18.0,44.0,62.0,50.3911028,-84.4784358,145,19.0,70.0,10.203,2022-05-28 19:39:04,,-2.65,23.0,2022,5,28,19,1.7,130.0
48.39999999999998,83,83.02,48.39999999999998,11.051,3,18.0,44.0,62.0,50.3911728,-84.4783059,191,19.0,70.0,11.051,2022-05-28 19:39:05,,-2.57,23.0,2022,5,28,19,1.7,130.0
47.60000000000002,92,95.43,47.60000000000002,11.936,3,19.5,44.0,66.0,50.3912531,-84.4781629,191,20.5,73.0,11.936,2022-05-28 19:39:06,,-2.54,23.0,2022,5,28,19,1.7,130.0
46.799999999999955,96,108.27,46.799999999999955,12.456,3,22.5,45.0,74.0,50.3913378,-84.4780164,191,23.5,77.5,12.456,2022-05-28 19:39:07,,-3.22,23.0,2022,5,28,19,1.7,130.0
46.200000000000045,98,121.32,46.200000000000045,12.746,3,22.5,48.0,75.5,50.391418,-84.4778618,198,22.5,75.0,12.746,2022-05-28 19:39:08,,-4.13,23.0,2022,5,28,19,1.7,130.0
45.200000000000045,99,135.01,45.200000000000045,13.081,3,22.5,51.0,77.5,50.3915031,-84.4777007,206,22.0,73.0,13.081,2022-05-28 19:39:09,,-4.78,23.0,2022,5,28,19,1.7,130.0
44.200000000000045,101,148.75,44.200000000000045,13.357,3,22.5,53.0,79.0,50.3915899,-84.4775401,204,21.5,71.0,13.357,2022-05-28 19:39:10,,-5.88,23.0,2022,5,28,19,1.7,130.0
43.200000000000045,102,162.46,43.200000000000045,13.495,3,22.5,53.0,79.0,50.3916743,-84.4773777,174,21.0,70.5,13.495,2022-05-28 19:39:11,,-7.05,23.0,2022,5,28,19,1.7,130.0
42.39999999999998,103,176.38,42.39999999999998,13.682,3,22.0,53.0,79.0,50.3917592,-84.477212,144,20.5,70.0,13.682,2022-05-28 19:39:12,,-7.34,23.0,2022,5,28,19,1.7,130.0
41.39999999999998,103,190.74,41.39999999999998,14.217,3,22.0,53.0,79.0,50.391847,-84.4770415,114,20.0,69.5,14.217,2022-05-28 19:39:13,,-7.24,23.0,2022,5,28,19,1.7,130.0
40.0,104,205.84,40.0,15.063,3,22.0,53.0,79.5,50.3919416,-84.4768643,84,19.5,69.0,15.063,2022-05-28 19:39:14,,-6.76,23.0,2022,5,28,19,1.7,130.0
38.799999999999955,105,221.6,38.799999999999955,15.624,3,22.0,53.0,79.5,50.3920415,-84.4766804,54,19.5,69.0,15.624,2022-05-28 19:39:15,,-6.31,23.0,2022,5,28,19,1.7,130.0
37.200000000000045,106,237.75,37.200000000000045,16.11,3,21.5,53.0,79.5,50.3921476,-84.4764957,23,19.0,68.5,16.11,2022-05-28 19:39:16,,-6.65,23.0,2022,5,28,19,1.7,130.0
35.799999999999955,0,254.57,35.799999999999955,16.305,3,21.5,53.0,79.5,50.3922616,-84.4763072,0,18.5,68.0,16.305,2022-05-28 19:39:17,,-7.32,23.0,2022,5,28,19,1.7,130.0
34.200000000000045,0,271.63,34.200000000000045,16.275,3,21.5,53.0,79.5,50.3923763,-84.4761149,0,18.5,68.0,16.275,2022-05-28 19:39:18,,-8.0,23.0,2022,5,28,19,1.7,130.0
33.0,0,288.26,33.0,16.468,3,21.5,53.0,79.5,50.3924874,-84.4759266,0,18.5,68.0,16.468,2022-05-28 19:39:19,,-9.05,23.0,2022,5,28,19,1.7,130.0
32.0,0,304.52,32.0,16.044,3,21.5,53.0,79.5,50.3925958,-84.4757424,0,18.5,68.0,16.044,2022-05-28 19:39:20,,-9.5,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,0,320.38,31.200000000000045,15.511,3,21.5,53.0,79.5,50.3927011,-84.4755621,0,18.5,68.0,15.511,2022-05-28 19:39:21,,-8.76,23.0,2022,5,28,19,1.7,130.0
30.399999999999977,0,336.15,30.399999999999977,15.217,3,21.5,53.0,79.5,50.3928057,-84.475383,0,18.5,68.0,15.217,2022-05-28 19:39:22,,-7.83,23.0,2022,5,28,19,1.7,130.0
29.399999999999977,0,351.43,29.399999999999977,14.965,3,21.5,53.0,79.5,50.3929065,-84.4752087,0,18.5,68.0,14.965,2022-05-28 19:39:23,,-7.12,23.0,2022,5,28,19,1.7,130.0
28.600000000000023,0,366.4,28.600000000000023,14.687,3,21.5,53.0,79.5,50.3930038,-84.4750364,0,18.5,68.0,14.687,2022-05-28 19:39:24,,-6.58,23.0,2022,5,28,19,1.7,130.0
28.200000000000045,0,381.1,28.200000000000045,14.411,3,21.5,53.0,79.5,50.3930979,-84.4748658,0,18.5,68.0,14.411,2022-05-28 19:39:25,,-5.7,23.0,2022,5,28,19,1.7,130.0
27.600000000000023,0,395.57,27.600000000000023,13.998,3,21.5,53.0,79.5,50.3931916,-84.474699,0,18.5,68.0,13.998,2022-05-28 19:39:26,,-4.77,23.0,2022,5,28,19,1.7,130.0
27.600000000000023,0,409.61,27.600000000000023,13.621,3,21.5,53.0,79.5,50.3932877,-84.4745427,0,18.5,68.0,13.621,2022-05-28 19:39:27,,-4.14,23.0,2022,5,28,19,1.7,130.0
27.200000000000045,53,423.5,27.200000000000045,13.625,3,21.5,69.0,72.0,50.3933828,-84.4743879,251,8.0,74.5,13.625,2022-05-28 19:39:28,,-3.25,23.0,2022,5,28,19,1.7,130.0
26.600000000000023,94,437.4,26.600000000000023,13.678,3,21.5,72.0,66.5,50.3934761,-84.4742311,349,0.0,81.0,13.678,2022-05-28 19:39:29,,-2.36,23.0,2022,5,28,19,1.7,130.0
25.799999999999955,95,451.27,25.799999999999955,13.61,3,22.0,52.0,72.5,50.3935696,-84.4740751,295,10.0,87.5,13.61,2022-05-28 19:39:30,,-2.42,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,94,464.76,25.600000000000023,13.174,3,22.5,55.0,85.5,50.3936596,-84.4739223,304,30.0,94.0,13.174,2022-05-28 19:39:31,,-3.19,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,92,477.66,25.399999999999977,12.633,3,25.0,60.0,91.5,50.3937434,-84.4737738,312,24.0,83.5,12.633,2022-05-28 19:39:32,,-3.44,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,91,490.24,25.399999999999977,12.438,3,25.0,45.0,91.5,50.3938226,-84.4736264,270,24.0,83.5,12.438,2022-05-28 19:39:33,,-3.19,23.0,2022,5,28,19,1.7,130.0
25.200000000000045,89,502.85,25.200000000000045,12.266,3,25.0,42.0,91.5,50.3939029,-84.4734798,276,24.0,83.5,12.266,2022-05-28 19:39:34,,-2.81,23.0,2022,5,28,19,1.7,130.0
25.0,87,515.11,25.0,12.058,3,26.0,42.0,91.5,50.3939817,-84.4733377,296,25.0,84.5,12.058,2022-05-28 19:39:35,,-2.23,23.0,2022,5,28,19,1.7,130.0
25.0,86,527.42,25.0,12.137,3,27.5,43.0,90.5,50.3940637,-84.4731982,298,27.0,86.0,12.137,2022-05-28 19:39:36,,-1.42,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,85,540.07,24.799999999999955,12.307,3,26.0,49.0,85.0,50.3941506,-84.4730576,247,27.0,86.0,12.307,2022-05-28 19:39:37,,-0.89,23.0,2022,5,28,19,1.7,130.0
24.600000000000023,85,552.46,24.600000000000023,12.088,3,29.5,49.0,94.0,50.3942334,-84.4729174,257,24.5,84.5,12.088,2022-05-28 19:39:38,,-1.01,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,85,564.46,24.799999999999955,11.916,3,29.5,49.0,95.0,50.39431,-84.472778,260,24.0,84.0,11.916,2022-05-28 19:39:39,,-1.14,23.0,2022,5,28,19,1.7,130.0
24.600000000000023,85,576.36,24.600000000000023,11.918,3,28.0,49.0,93.0,50.3943866,-84.4726403,261,24.0,83.5,11.918,2022-05-28 19:39:40,,-0.66,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,85,588.42,24.799999999999955,11.782,3,27.0,50.0,91.0,50.3944657,-84.4725023,262,24.5,83.0,11.782,2022-05-28 19:39:41,,-0.36,23.0,2022,5,28,19,1.7,130.0
25.200000000000045,85,600.33,25.200000000000045,11.703,3,25.5,50.0,89.0,50.3945418,-84.4723641,263,24.5,83.0,11.703,2022-05-28 19:39:42,,-0.3,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,85,611.66,25.399999999999977,11.235,3,24.0,50.0,87.0,50.3946155,-84.4722336,264,24.5,82.5,11.235,2022-05-28 19:39:43,,0.41,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,85,622.69,25.399999999999977,10.807,3,23.0,49.0,83.0,50.3946878,-84.4721074,236,23.5,79.0,10.807,2022-05-28 19:39:44,,1.05,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,86,633.18,25.600000000000023,10.244,3,21.5,47.0,77.0,50.3947629,-84.4719948,180,21.5,72.0,10.244,2022-05-28 19:39:45,,1.32,23.0,2022,5,28,19,1.7,130.0
25.799999999999955,86,643.2,25.799999999999955,9.485,3,20.0,44.0,71.0,50.3948452,-84.471902,125,19.0,65.0,9.485,2022-05-28 19:39:46,,1.6,23.0,2022,5,28,19,1.7,130.0
25.799999999999955,87,652.96,25.799999999999955,9.1,3,18.5,42.0,65.5,50.3949356,-84.471832,69,17.0,57.5,9.1,2022-05-28 19:39:47,,1.87,23.0,2022,5,28,19,1.7,130.0
25.799999999999955,88,661.96,25.799999999999955,8.772,3,17.0,40.0,59.5,50.3950273,-84.4717943,13,15.0,50.5,8.772,2022-05-28 19:39:48,,1.34,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,0,670.36,25.600000000000023,7.988,3,16.5,38.0,58.0,50.3951167,-84.471789,0,14.5,49.0,7.988,2022-05-28 19:39:49,,0.42,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,0,677.98,25.600000000000023,7.385,3,16.5,35.0,58.0,50.3951972,-84.4718066,0,14.5,49.0,7.385,2022-05-28 19:39:50,,0.0,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,0,684.74,25.399999999999977,6.805,3,16.5,33.0,58.0,50.3952669,-84.4718335,0,14.5,49.0,6.805,2022-05-28 19:39:51,,-0.03,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,0,691.16,25.600000000000023,6.227,3,16.5,31.0,58.5,50.3953286,-84.4718737,0,14.5,48.5,6.227,2022-05-28 19:39:52,,-0.46,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,18,697.89,25.399999999999977,6.743,3,25.5,31.0,82.0,50.3953834,-84.4719362,218,4.5,15.5,6.743,2022-05-28 19:39:53,,-0.43,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,44,705.05,25.600000000000023,7.378,3,29.5,31.0,93.0,50.3954235,-84.4720226,356,0.0,0.0,7.378,2022-05-28 19:39:54,,0.0,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,63,712.78,25.600000000000023,7.874,3,30.5,35.0,94.5,50.3954565,-84.4721252,389,6.5,20.5,7.874,2022-05-28 19:39:55,,0.0,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,68,721.03,25.600000000000023,8.155,3,33.0,44.0,97.0,50.3954867,-84.4722371,354,20.0,60.0,8.155,2022-05-28 19:39:56,,0.0,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,73,729.76,25.399999999999977,8.552,3,35.0,52.0,99.5,50.3955144,-84.4723577,320,32.5,98.5,8.552,2022-05-28 19:39:57,,-0.06,23.0,2022,5,28,19,1.7,130.0
25.0,77,738.95,25.0,9.017,3,35.0,52.0,99.5,50.3955459,-84.4724835,303,32.5,98.5,9.017,2022-05-28 19:39:58,,-0.8,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,81,748.27,24.799999999999955,9.129,3,35.0,52.0,99.5,50.3955798,-84.4726104,289,31.0,98.5,9.129,2022-05-28 19:39:59,,-1.37,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,85,757.56,24.799999999999955,9.106,3,34.5,52.0,99.5,50.3956147,-84.4727361,275,29.0,98.0,9.106,2022-05-28 19:40:00,,-1.62,23.0,2022,5,28,19,1.7,130.0
24.600000000000023,87,766.89,24.600000000000023,9.17,3,29.0,52.0,95.0,50.3956517,-84.4728614,249,28.0,93.5,9.17,2022-05-28 19:40:01,,-2.27,23.0,2022,5,28,19,1.7,130.0
25.0,89,775.96,25.0,9.201,3,27.0,49.0,90.5,50.3956896,-84.4729821,243,26.0,89.0,9.201,2022-05-28 19:40:02,,-2.29,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,91,785.3,24.799999999999955,9.189,3,26.0,48.0,87.0,50.3957296,-84.4731061,239,24.5,85.0,9.189,2022-05-28 19:40:03,,-1.03,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,90,794.87,24.799999999999955,9.207,3,26.5,49.0,86.5,50.3957715,-84.4732323,245,25.0,83.0,9.207,2022-05-28 19:40:04,,0.0,23.0,2022,5,28,19,1.7,130.0
25.0,90,804.12,25.0,9.137,3,27.0,55.0,90.0,50.395813,-84.4733538,244,24.5,81.5,9.137,2022-05-28 19:40:05,,0.04,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,90,813.32,24.799999999999955,9.095,3,26.5,51.0,87.0,50.3958536,-84.473475,253,24.5,81.5,9.095,2022-05-28 19:40:06,,0.57,23.0,2022,5,28,19,1.7,130.0
24.399999999999977,89,822.42,24.399999999999977,8.834,3,26.5,47.0,86.5,50.3958924,-84.4735957,262,24.5,81.5,8.834,2022-05-28 19:40:07,,0.48,23.0,2022,5,28,19,1.7,130.0
24.0,88,831.33,24.0,8.826,3,26.5,45.0,86.5,50.3959289,-84.4737148,232,24.5,81.5,8.826,2022-05-28 19:40:08,,-0.76,23.0,2022,5,28,19,1.7,130.0
24.0,88,840.21,24.0,8.725,3,26.5,51.0,86.5,50.3959646,-84.4738339,223,24.5,81.5,8.725,2022-05-28 19:40:09,,-1.58,23.0,2022,5,28,19,1.7,130.0
24.200000000000045,87,849.1,24.200000000000045,8.557,3,26.5,51.0,86.5,50.3960003,-84.473953,241,24.5,81.5,8.557,2022-05-28 19:40:10,,-1.53,23.0,2022,5,28,19,1.7,130.0
24.200000000000045,86,857.91,24.200000000000045,8.452,3,28.5,51.0,91.0,50.3960351,-84.4740715,261,25.5,84.0,8.452,2022-05-28 19:40:11,,-1.64,23.0,2022,5,28,19,1.7,130.0
24.399999999999977,86,866.5,24.399999999999977,8.439,3,31.5,51.0,96.0,50.3960687,-84.4741871,279,26.5,87.0,8.439,2022-05-28 19:40:12,,-1.47,23.0,2022,5,28,19,1.7,130.0
24.399999999999977,84,875.16,24.399999999999977,8.49,3,35.0,51.0,99.5,50.3961025,-84.4743036,288,28.0,92.0,8.49,2022-05-28 19:40:13,,-0.46,23.0,2022,5,28,19,1.7,130.0
24.200000000000045,84,883.96,24.200000000000045,8.369,3,35.0,51.0,99.5,50.3961391,-84.4744209,274,28.0,92.0,8.369,2022-05-28 19:40:14,,0.46,23.0,2022,5,28,19,1.7,130.0
24.399999999999977,83,892.41,24.399999999999977,8.287,3,35.0,51.0,99.5,50.3961753,-84.4745329,266,28.0,92.0,8.287,2022-05-28 19:40:15,,0.43,23.0,2022,5,28,19,1.7,130.0
24.600000000000023,82,900.7,24.600000000000023,8.069,3,35.0,51.0,99.5,50.3962123,-84.4746419,237,28.0,92.0,8.069,2022-05-28 19:40:16,,0.0,23.0,2022,5,28,19,1.7,130.0
24.799999999999955,88,908.69,24.799999999999955,7.615,3,35.0,51.0,99.5,50.3962491,-84.4747463,243,28.0,92.0,7.615,2022-05-28 19:40:17,,0.06,23.0,2022,5,28,19,1.7,130.0
25.0,92,915.82,25.0,7.3,3,35.0,51.0,99.5,50.3962811,-84.4748398,295,28.0,92.0,7.3,2022-05-28 19:40:18,,0.83,23.0,2022,5,28,19,1.7,130.0
25.200000000000045,90,923.32,25.200000000000045,7.292,3,35.0,51.0,99.5,50.3963156,-84.4749377,304,28.0,92.0,7.292,2022-05-28 19:40:19,,1.7,23.0,2022,5,28,19,1.7,130.0
25.399999999999977,89,930.99,25.399999999999977,7.229,3,35.0,51.0,99.5,50.3963515,-84.4750376,308,28.0,92.0,7.229,2022-05-28 19:40:20,,2.19,23.0,2022,5,28,19,1.7,130.0
25.600000000000023,88,938.14,25.600000000000023,7.069,3,35.0,50.0,99.5,50.3963839,-84.4751313,307,28.0,92.0,7.069,2022-05-28 19:40:21,,2.69,23.0,2022,5,28,19,1.7,130.0
25.799999999999955,86,945.21,25.799999999999955,7.0,3,35.0,50.0,99.5,50.3964145,-84.4752247,311,28.0,92.0,7.0,2022-05-28 19:40:22,,2.88,23.0,2022,5,28,19,1.7,130.0
26.200000000000045,85,952.31,26.200000000000045,7.0,3,36.0,50.0,99.5,50.3964443,-84.4753192,310,29.5,94.5,7.0,2022-05-28 19:40:23,,2.94,23.0,2022,5,28,19,1.7,130.0
26.399999999999977,84,959.65,26.399999999999977,7.139,3,37.0,50.0,99.5,50.3964766,-84.475416,306,31.0,97.0,7.139,2022-05-28 19:40:24,,3.32,23.0,2022,5,28,19,1.7,130.0
26.600000000000023,84,966.96,26.600000000000023,7.157,3,37.0,50.0,99.5,50.3965092,-84.4755122,312,31.0,97.0,7.157,2022-05-28 19:40:25,,3.75,23.0,2022,5,28,19,1.7,130.0
26.799999999999955,84,974.05,26.799999999999955,7.13,3,37.0,50.0,99.5,50.3965407,-84.4756055,342,31.0,97.0,7.13,2022-05-28 19:40:26,,3.54,23.0,2022,5,28,19,1.7,130.0
27.0,84,981.01,27.0,6.969,2,36.5,51.0,99.5,50.3965702,-84.4756979,349,32.0,97.5,6.969,2022-05-28 19:40:27,,3.16,23.0,2022,5,28,19,1.7,130.0
27.399999999999977,84,987.86,27.399999999999977,6.835,2,36.0,51.0,99.5,50.3965994,-84.4757888,357,32.5,98.0,6.835,2022-05-28 19:40:28,,2.99,23.0,2022,5,28,19,1.7,130.0
27.799999999999955,84,994.43,27.799999999999955,6.567,2,35.5,51.0,100.0,50.3966298,-84.4758744,364,33.5,98.5,6.567,2022-05-28 19:40:29,,3.01,23.0,2022,5,28,19,1.7,130.0
28.200000000000045,84,1000.87,28.200000000000045,6.388,2,35.0,52.0,100.0,50.3966593,-84.4759587,371,34.0,99.0,6.388,2022-05-28 19:40:30,,3.29,23.0,2022,5,28,19,1.7,130.0
28.600000000000023,84,1007.48,28.600000000000023,6.388,2,34.5,52.0,100.0,50.3966887,-84.4760455,371,34.5,99.5,6.388,2022-05-28 19:40:31,,4.25,23.0,2022,5,28,19,1.7,130.0
29.200000000000045,84,1014.0,29.200000000000045,6.374,2,34.5,52.0,100.0,50.3967163,-84.4761322,363,34.5,99.5,6.374,2022-05-28 19:40:32,,5.63,23.0,2022,5,28,19,1.7,130.0
29.600000000000023,83,1020.46,29.600000000000023,6.366,2,34.5,52.0,100.0,50.3967421,-84.4762189,373,34.5,99.5,6.366,2022-05-28 19:40:33,,6.57,23.0,2022,5,28,19,1.7,130.0
29.799999999999955,83,1026.97,29.799999999999955,6.359,2,37.0,52.0,99.5,50.3967693,-84.4763056,364,33.0,98.5,6.359,2022-05-28 19:40:34,,6.94,23.0,2022,5,28,19,1.7,130.0
30.0,83,1033.47,30.0,6.417,2,38.0,50.0,99.5,50.396797,-84.4763919,348,32.0,98.0,6.417,2022-05-28 19:40:35,,6.85,23.0,2022,5,28,19,1.7,130.0
30.200000000000045,83,1039.96,30.200000000000045,6.481,2,38.0,48.0,99.5,50.3968221,-84.4764792,331,32.0,98.0,6.481,2022-05-28 19:40:36,,6.21,23.0,2022,5,28,19,1.7,130.0
30.600000000000023,84,1046.76,30.600000000000023,6.654,2,34.5,48.0,98.0,50.3968473,-84.4765716,310,31.0,97.5,6.654,2022-05-28 19:40:37,,5.29,23.0,2022,5,28,19,1.7,130.0
30.799999999999955,86,1053.73,30.799999999999955,6.657,3,29.0,48.0,88.5,50.3968734,-84.476666,274,29.5,93.0,6.657,2022-05-28 19:40:38,,4.59,23.0,2022,5,28,19,1.7,130.0
30.799999999999955,88,1060.63,30.799999999999955,6.668,3,25.5,48.0,81.5,50.3969016,-84.4767582,264,28.0,89.5,6.668,2022-05-28 19:40:39,,3.64,23.0,2022,5,28,19,1.7,130.0
31.0,89,1067.57,31.0,6.822,3,24.0,46.0,79.5,50.3969315,-84.4768501,251,25.5,86.0,6.822,2022-05-28 19:40:40,,2.63,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1074.6,31.200000000000045,6.891,3,21.5,34.0,68.5,50.3969602,-84.476944,192,24.5,83.5,6.891,2022-05-28 19:40:41,,2.29,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1081.62,31.200000000000045,6.883,3,21.5,44.0,68.5,50.3969891,-84.4770377,205,24.5,83.5,6.883,2022-05-28 19:40:42,,2.11,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1088.33,31.200000000000045,6.56,3,23.0,51.0,74.0,50.3970164,-84.4771274,207,24.5,81.5,6.56,2022-05-28 19:40:43,,1.61,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,89,1094.81,31.200000000000045,6.23,3,25.0,51.0,83.0,50.3970411,-84.477215,187,24.0,78.0,6.23,2022-05-28 19:40:44,,1.08,23.0,2022,5,28,19,1.7,130.0
31.0,89,1101.21,31.0,6.303,3,24.0,51.0,79.5,50.3970614,-84.4773033,176,24.0,79.0,6.303,2022-05-28 19:40:45,,0.89,23.0,2022,5,28,19,1.7,130.0
31.0,89,1107.87,31.0,6.499,3,24.0,51.0,79.5,50.3970841,-84.4773944,182,24.0,79.0,6.499,2022-05-28 19:40:46,,0.46,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1114.47,31.200000000000045,6.561,3,22.5,52.0,75.5,50.3971062,-84.477485,176,25.0,80.0,6.561,2022-05-28 19:40:47,,0.0,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1121.24,31.200000000000045,6.583,3,21.5,52.0,73.5,50.3971283,-84.4775782,184,24.0,77.5,6.583,2022-05-28 19:40:48,,0.0,23.0,2022,5,28,19,1.7,130.0
31.200000000000045,90,1128.2,31.200000000000045,6.609,3,21.0,53.0,72.5,50.3971548,-84.4776724,192,22.5,74.5,6.609,2022-05-28 19:40:49,,0.02,23.0,2022,5,28,19,1.7,130.0
31.399999999999977,90,1134.98,31.399999999999977,6.53,3,23.0,51.0,73.5,50.397184,-84.4777621,216,24.5,76.0,6.53,2022-05-28 19:40:50,,0.59,23.0,2022,5,28,19,1.7,130.0
31.799999999999955,91,1142.11,31.799999999999955,6.852,3,23.5,51.0,74.5,50.3972138,-84.4778569,285,24.5,76.0,6.852,2022-05-28 19:40:51,,1.4,23.0,2022,5,28,19,1.7,130.0
31.799999999999955,89,1149.69,31.799999999999955,7.332,3,27.0,49.0,84.0,50.3972413,-84.47796,290,25.0,79.0,7.332,2022-05-28 19:40:52,,1.71,23.0,2022,5,28,19,1.7,130.0
31.799999999999955,88,1157.52,31.799999999999955,7.464,3,31.0,46.0,93.5,50.3972695,-84.4780665,295,25.5,81.5,7.464,2022-05-28 19:40:53,,1.99,23.0,2022,5,28,19,1.7,130.0
31.799999999999955,88,1165.27,31.799999999999955,7.511,3,33.5,45.0,100.0,50.3972982,-84.4781717,318,26.0,83.0,7.511,2022-05-28 19:40:54,,1.99,23.0,2022,5,28,19,1.7,130.0
32.0,89,1172.82,32.0,7.558,3,33.5,45.0,100.0,50.3973256,-84.4782744,363,26.0,83.0,7.558,2022-05-28 19:40:55,,1.42,23.0,2022,5,28,19,1.7,130.0
32.0,91,1180.7,32.0,7.583,3,33.5,45.0,100.0,50.3973547,-84.4783814,277,26.0,83.0,7.583,2022-05-28 19:40:56,,1.24,23.0,2022,5,28,19,1.7,130.0
32.0,94,1188.85,32.0,7.716,3,33.5,45.0,100.0,50.3973848,-84.478492,214,26.0,83.0,7.716,2022-05-28 19:40:57,,0.71,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,95,1197.11,32.200000000000045,7.628,3,26.0,45.0,83.0,50.3974206,-84.4786011,182,23.5,79.0,7.628,2022-05-28 19:40:58,,0.36,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,95,1205.1,32.200000000000045,7.352,3,20.0,45.0,69.5,50.3974602,-84.4787035,161,22.0,75.5,7.352,2022-05-28 19:40:59,,0.79,23.0,2022,5,28,19,1.7,130.0
32.39999999999998,93,1212.82,32.39999999999998,7.311,3,20.5,46.0,70.0,50.3974977,-84.478803,155,22.0,74.5,7.311,2022-05-28 19:41:00,,0.98,23.0,2022,5,28,19,1.7,130.0
32.39999999999998,93,1220.48,32.39999999999998,7.454,3,22.0,49.0,71.0,50.3975367,-84.4789005,152,21.5,72.5,7.454,2022-05-28 19:41:01,,0.55,23.0,2022,5,28,19,1.7,130.0
32.39999999999998,92,1227.94,32.39999999999998,6.981,3,23.5,51.0,72.0,50.3975821,-84.4789889,149,21.0,70.5,6.981,2022-05-28 19:41:02,,0.45,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,91,1235.32,32.200000000000045,7.008,3,24.5,53.0,73.0,50.3976383,-84.4790635,167,21.0,69.0,7.008,2022-05-28 19:41:03,,0.43,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,90,1242.91,32.200000000000045,7.223,3,24.5,53.0,73.0,50.3977012,-84.4791332,200,21.0,69.0,7.223,2022-05-28 19:41:04,,0.0,23.0,2022,5,28,19,1.7,130.0
32.200000000000045,91,1250.84,32.200000000000045,7.442,3,24.5,53.0,73.0,50.3977683,-84.4792039,186,21.0,69.0,7.442,2022-05-28 19:41:05,,0.0,23.0,2022,5,28,19,1.7,130.0
32.0,91,1258.87,32.0,7.667,3,22.5,52.0,71.0,50.3978368,-84.4792744,174,21.5,70.0,7.667,2022-05-28 19:41:06,,0.0,23.0,2022,5,28,19,1.7,130.0
