accumulated_power,activity_type,altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,time_from_course,timestamp,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_88,unknown_90,year,month,day,hour,wind_speed,wind_direction
,,1106.0,,,116.38,1106.0,8.8,,98,,,"(None, None)","(None, None)",,,53.1189063,-86.8606154,,,,"(None, None)","(None, None)",,,8.8,,,,,24,,2021-02-18 15:51:01,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1103.8,,,127.1,1103.8,9.195,,98,,,"(None, None)","(None, None)",,,53.1189094,-86.8604597,,,,"(None, None)","(None, None)",,,9.195,,,,,24,,2021-02-18 15:51:02,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1102.0,,,137.47,1102.0,9.559,,100,,,"(None, None)","(None, None)",,,53.1189224,-86.8603082,,,,"(None, None)","(None, None)",,,9.559,,,,,24,,2021-02-18 15:51:03,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1100.6,,,147.58,1100.6,10.093,,100,,,"(None, None)","(None, None)",,,53.1189539,-86.8601649,,,,"(None, None)","(None, None)",,,10.093,,,,,24,,2021-02-18 15:51:04,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1099.2,,,158.22,1099.2,10.093,,100,,,"(None, None)","(None, None)",,,53.1190062,-86.8600239,,,,"(None, None)","(None, None)",,,10.093,,,,,24,,2021-02-18 15:51:05,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1097.8,,,168.75,1097.8,10.093,,100,,,"(None, None)","(None, None)",,,53.1190388,-86.8598727,,,,"(None, None)","(None, None)",,,10.093,,,,,24,,2021-02-18 15:51:06,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1096.0,,,178.26,1096.0,10.038,,98,,,"(None, None)","(None, None)",,,53.1190474,-86.8597318,,,,"(None, None)","(None, None)",,,10.038,,,,,24,,2021-02-18 15:51:07,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1094.4,,,188.34,1094.4,9.999,,99,,,"(None, None)","(None, None)",,,53.1190375,-86.8595835,,,,"(None, None)","(None, None)",,,9.999,,,,,24,,2021-02-18 15:51:08,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1092.8,,,199.23,1092.8,9.43,,100,,,"(None, None)","(None, None)",,,53.1189907,-86.8594352,,,,"(None, None)","(None, None)",,,9.43,,,,,24,,2021-02-18 15:51:09,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1091.4,,,209.07,1091.4,9.43,,100,,,"(None, None)","(None, None)",,,53.1189558,-86.8592969,,,,"(None, None)","(None, None)",,,9.43,,,,,24,,2021-02-18 15:51:10,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1089.4,,,218.33,1089.4,9.43,,101,,,"(None, None)","(None, None)",,,53.1189339,-86.859163,,,,"(None, None)","(None, None)",,,9.43,,,,,24,,2021-02-18 15:51:11,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1087.2,,,226.94,1087.2,9.43,,101,,,"(None, None)","(None, None)",,,53.1189181,-86.8590388,,,,"(None, None)","(None, None)",,,9.43,,,,,24,,2021-02-18 15:51:12,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1085.0,,,235.17,1085.0,9.43,,99,,,"(None, None)","(None, None)",,,53.1188998,-86.8589226,,,,"(None, None)","(None, None)",,,9.43,,,,,24,,2021-02-18 15:51:13,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1083.0,,,243.59,1083.0,8.725,,99,,,"(None, None)","(None, None)",,,53.1188759,-86.8588052,,,,"(None, None)","(None, None)",,,8.725,,,,,24,,2021-02-18 15:51:14,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1081.0,,,252.32,1081.0,8.219,,98,,,"(None, None)","(None, None)",,,53.1188578,-86.8586801,,,,"(None, None)","(None, None)",,,8.219,,,,,24,,2021-02-18 15:51:15,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1079.2,,,260.92,1079.2,8.219,,98,,,"(None, None)","(None, None)",,,53.1188346,-86.8585582,,,,"(None, None)","(None, None)",,,8.219,,,,,24,,2021-02-18 15:51:16,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1077.0,,,269.54,1077.0,8.219,,98,,,"(None, None)","(None, None)",,,53.1188055,-86.8584382,,,,"(None, None)","(None, None)",,,8.219,,,,,24,,2021-02-18 15:51:17,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,1074.8,,,278.47,1074.8,8.265,,98,,,"(None, None)","(None, None)",,,53.1187728,-86.8583163,,,,"(None, None)","(None, None)",,,8.265,,,,,24,,2021-02-18 15:51:18,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1072.4,,,288.19,1072.4,8.664,,99,,,"(None, None)","(None, None)",,,53.1187451,-86.8581802,,,,"(None, None)","(None, None)",,,8.664,,,,,24,,2021-02-18 15:51:19,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1070.2,,,297.56,1070.2,8.679,,98,,,"(None, None)","(None, None)",,,53.1187117,-86.8580522,,,,"(None, None)","(None, None)",,,8.679,,,,,24,,2021-02-18 15:51:20,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1068.4,,,307.09,1068.4,8.87,,99,,,"(None, None)","(None, None)",,,53.1186776,-86.857921,,,,"(None, None)","(None, None)",,,8.87,,,,,24,,2021-02-18 15:51:21,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1066.8,,,316.63,1066.8,8.87,,98,,,"(None, None)","(None, None)",,,53.1186541,-86.8577846,,,,"(None, None)","(None, None)",,,8.87,,,,,24,,2021-02-18 15:51:22,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1065.0,,,325.91,1065.0,9.274,,98,,,"(None, None)","(None, None)",,,53.1186266,-86.8576526,,,,"(None, None)","(None, None)",,,9.274,,,,,24,,2021-02-18 15:51:23,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1062.4,,,335.13,1062.4,9.274,,97,,,"(None, None)","(None, None)",,,53.1186098,-86.8575187,,,,"(None, None)","(None, None)",,,9.274,,,,,24,,2021-02-18 15:51:24,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1059.8,,,344.61,1059.8,9.35,,96,,,"(None, None)","(None, None)",,,53.1185929,-86.8573833,,,,"(None, None)","(None, None)",,,9.35,,,,,24,,2021-02-18 15:51:25,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1057.4,,,354.12,1057.4,9.274,,96,,,"(None, None)","(None, None)",,,53.1185764,-86.8572482,,,,"(None, None)","(None, None)",,,9.274,,,,,23,,2021-02-18 15:51:26,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1055.2,,,363.17,1055.2,9.35,,95,,,"(None, None)","(None, None)",,,53.1185528,-86.857121,,,,"(None, None)","(None, None)",,,9.35,,,,,23,,2021-02-18 15:51:27,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1053.4,,,372.62,1053.4,9.231,,96,,,"(None, None)","(None, None)",,,53.1185132,-86.8569943,,,,"(None, None)","(None, None)",,,9.231,,,,,23,,2021-02-18 15:51:28,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1052.2,,,382.06,1052.2,9.35,,97,,,"(None, None)","(None, None)",,,53.1184741,-86.8568668,,,,"(None, None)","(None, None)",,,9.35,,,,,23,,2021-02-18 15:51:29,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1050.4,,,399.59,1050.4,9.323,,96,,,"(None, None)","(None, None)",,,53.1184127,-86.8566186,,,,"(None, None)","(None, None)",,,9.323,,,,,23,,2021-02-18 15:51:31,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1048.6,,,415.91,1048.6,8.967,,95,,,"(None, None)","(None, None)",,,53.1183594,-86.8563852,,,,"(None, None)","(None, None)",,,8.967,,,,,23,,2021-02-18 15:51:33,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1047.8,,,423.92,1047.8,8.602,,97,,,"(None, None)","(None, None)",,,53.1183523,-86.8562659,,,,"(None, None)","(None, None)",,,8.602,,,,,23,,2021-02-18 15:51:34,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1047.0,,,432.26,1047.0,8.383,,95,,,"(None, None)","(None, None)",,,53.1183646,-86.8561416,,,,"(None, None)","(None, None)",,,8.383,,,,,23,,2021-02-18 15:51:35,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1046.2,,,441.19,1046.2,8.383,,95,,,"(None, None)","(None, None)",,,53.1183803,-86.8560086,,,,"(None, None)","(None, None)",,,8.383,,,,,23,,2021-02-18 15:51:36,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1045.2,,,450.16,1045.2,8.383,,96,,,"(None, None)","(None, None)",,,53.1183827,-86.8558733,,,,"(None, None)","(None, None)",,,8.383,,,,,23,,2021-02-18 15:51:37,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1043.6,,,459.24,1043.6,8.703,,97,,,"(None, None)","(None, None)",,,53.1183626,-86.8557403,,,,"(None, None)","(None, None)",,,8.703,,,,,23,,2021-02-18 15:51:38,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1041.8,,,468.5,1041.8,8.963,,98,,,"(None, None)","(None, None)",,,53.1183176,-86.8556185,,,,"(None, None)","(None, None)",,,8.963,,,,,23,,2021-02-18 15:51:39,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1040.2,,,477.54,1040.2,8.963,,98,,,"(None, None)","(None, None)",,,53.1182694,-86.8555039,,,,"(None, None)","(None, None)",,,8.963,,,,,23,,2021-02-18 15:51:40,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1039.2,,,486.14,1039.2,8.963,,96,,,"(None, None)","(None, None)",,,53.1182234,-86.8553946,,,,"(None, None)","(None, None)",,,8.963,,,,,23,,2021-02-18 15:51:41,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1038.0,,,493.81,1038.0,8.888,,97,,,"(None, None)","(None, None)",,,53.1181692,-86.8553088,,,,"(None, None)","(None, None)",,,8.888,,,,,23,,2021-02-18 15:51:42,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1036.2,,,501.04,1036.2,8.805,,97,,,"(None, None)","(None, None)",,,53.1181078,-86.855245,,,,"(None, None)","(None, None)",,,8.805,,,,,23,,2021-02-18 15:51:43,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1034.6,,,508.16,1034.6,8.443,,95,,,"(None, None)","(None, None)",,,53.1180477,-86.8551837,,,,"(None, None)","(None, None)",,,8.443,,,,,23,,2021-02-18 15:51:44,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1033.6,,,515.5,1033.6,7.374,,95,,,"(None, None)","(None, None)",,,53.1179894,-86.8551132,,,,"(None, None)","(None, None)",,,7.374,,,,,23,,2021-02-18 15:51:45,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1032.4,,,523.32,1032.4,7.374,,95,,,"(None, None)","(None, None)",,,53.1179253,-86.8550392,,,,"(None, None)","(None, None)",,,7.374,,,,,23,,2021-02-18 15:51:46,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1031.4,,,531.89,1031.4,7.374,,95,,,"(None, None)","(None, None)",,,53.1178576,-86.8549523,,,,"(None, None)","(None, None)",,,7.374,,,,,23,,2021-02-18 15:51:47,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1030.8,,,540.7,1030.8,7.451,,97,,,"(None, None)","(None, None)",,,53.1177906,-86.8548598,,,,"(None, None)","(None, None)",,,7.451,,,,,23,,2021-02-18 15:51:48,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1029.6,,,549.37,1029.6,7.855,,95,,,"(None, None)","(None, None)",,,53.1177129,-86.8547873,,,,"(None, None)","(None, None)",,,7.855,,,,,23,,2021-02-18 15:51:49,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1027.6,,,558.96,1027.6,8.535,,95,,,"(None, None)","(None, None)",,,53.1176224,-86.8547194,,,,"(None, None)","(None, None)",,,8.535,,,,,23,,2021-02-18 15:51:50,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1025.2,,,568.72,1025.2,9.032,,95,,,"(None, None)","(None, None)",,,53.1175237,-86.8546806,,,,"(None, None)","(None, None)",,,9.032,,,,,23,,2021-02-18 15:51:51,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1023.0,,,578.84,1023.0,9.06,,96,,,"(None, None)","(None, None)",,,53.1174202,-86.8546485,,,,"(None, None)","(None, None)",,,9.06,,,,,23,,2021-02-18 15:51:52,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1020.8,,,588.71,1020.8,9.397,,98,,,"(None, None)","(None, None)",,,53.1173174,-86.8546356,,,,"(None, None)","(None, None)",,,9.397,,,,,23,,2021-02-18 15:51:53,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1018.8,,,599.21,1018.8,9.441,,97,,,"(None, None)","(None, None)",,,53.1172085,-86.85461,,,,"(None, None)","(None, None)",,,9.441,,,,,23,,2021-02-18 15:51:54,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1017.2,,,608.87,1017.2,9.721,,95,,,"(None, None)","(None, None)",,,53.1171068,-86.8546059,,,,"(None, None)","(None, None)",,,9.721,,,,,23,,2021-02-18 15:51:55,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1015.8,,,618.29,1015.8,9.487,,95,,,"(None, None)","(None, None)",,,53.1170073,-86.8546041,,,,"(None, None)","(None, None)",,,9.487,,,,,23,,2021-02-18 15:51:56,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1014.2,,,627.45,1014.2,9.487,,95,,,"(None, None)","(None, None)",,,53.1169101,-86.8546046,,,,"(None, None)","(None, None)",,,9.487,,,,,23,,2021-02-18 15:51:57,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1012.8,,,636.21,1012.8,9.441,,94,,,"(None, None)","(None, None)",,,53.1168171,-86.8546116,,,,"(None, None)","(None, None)",,,9.441,,,,,23,,2021-02-18 15:51:58,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1011.0,,,644.56,1011.0,9.144,,94,,,"(None, None)","(None, None)",,,53.1167294,-86.8546249,,,,"(None, None)","(None, None)",,,9.144,,,,,23,,2021-02-18 15:51:59,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1009.4000000000001,,,652.88,1009.4000000000001,9.016,,94,,,"(None, None)","(None, None)",,,53.1166435,-86.8546486,,,,"(None, None)","(None, None)",,,9.016,,,,,23,,2021-02-18 15:52:00,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1007.5999999999999,,,660.79,1007.5999999999999,8.513,,95,,,"(None, None)","(None, None)",,,53.1165645,-86.8546855,,,,"(None, None)","(None, None)",,,8.513,,,,,23,,2021-02-18 15:52:01,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1006.0,,,669.3,1006.0,8.304,,94,,,"(None, None)","(None, None)",,,53.1164769,-86.8547134,,,,"(None, None)","(None, None)",,,8.304,,,,,23,,2021-02-18 15:52:02,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1004.5999999999999,,,677.86,1004.5999999999999,8.304,,95,,,"(None, None)","(None, None)",,,53.1163867,-86.8547218,,,,"(None, None)","(None, None)",,,8.304,,,,,23,,2021-02-18 15:52:03,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1003.5999999999999,,,685.92,1003.5999999999999,8.304,,98,,,"(None, None)","(None, None)",,,53.1163013,-86.854732,,,,"(None, None)","(None, None)",,,8.304,,,,,23,,2021-02-18 15:52:04,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1002.2,,,693.77,1002.2,8.277,,96,,,"(None, None)","(None, None)",,,53.1162169,-86.8547276,,,,"(None, None)","(None, None)",,,8.277,,,,,23,,2021-02-18 15:52:05,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,1000.0,,,700.93,1000.0,8.094,,96,,,"(None, None)","(None, None)",,,53.116148,-86.8546841,,,,"(None, None)","(None, None)",,,8.094,,,,,23,,2021-02-18 15:52:06,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,998.2,,,709.71,998.2,8.094,,99,,,"(None, None)","(None, None)",,,53.1160682,-86.8546205,,,,"(None, None)","(None, None)",,,8.094,,,,,23,,2021-02-18 15:52:07,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,996.0,,,717.46,996.0,8.072,,100,,,"(None, None)","(None, None)",,,53.1160004,-86.8545595,,,,"(None, None)","(None, None)",,,8.072,,,,,23,,2021-02-18 15:52:08,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,993.2,,,725.75,993.2,8.072,,101,,,"(None, None)","(None, None)",,,53.1159323,-86.8544858,,,,"(None, None)","(None, None)",,,8.072,,,,,23,,2021-02-18 15:52:09,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,990.0,,,734.69,990.0,8.094,,102,,,"(None, None)","(None, None)",,,53.1158645,-86.8543994,,,,"(None, None)","(None, None)",,,8.094,,,,,23,,2021-02-18 15:52:10,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,987.5999999999999,,,743.89,987.5999999999999,8.201,,102,,,"(None, None)","(None, None)",,,53.1158088,-86.8542932,,,,"(None, None)","(None, None)",,,8.201,,,,,23,,2021-02-18 15:52:11,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,985.4000000000001,,,753.38,985.4000000000001,8.674,,102,,,"(None, None)","(None, None)",,,53.1157484,-86.8541844,,,,"(None, None)","(None, None)",,,8.674,,,,,23,,2021-02-18 15:52:12,,,,,,,,,,300,,2021,2,18,15,2.42,246.0
,,983.0,,,762.84,983.0,9.129,,100,,,"(None, None)","(None, None)",,,53.1156801,-86.8540839,,,,"(None, None)","(None, None)",,,9.129,,,,,23,,2021-02-18 15:52:13,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,980.4000000000001,,,771.45,980.4000000000001,9.393,,100,,,"(None, None)","(None, None)",,,53.1156054,-86.8540142,,,,"(None, None)","(None, None)",,,9.393,,,,,23,,2021-02-18 15:52:14,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,978.2,,,780.55,978.2,9.393,,102,,,"(None, None)","(None, None)",,,53.1155158,-86.8539743,,,,"(None, None)","(None, None)",,,9.393,,,,,23,,2021-02-18 15:52:15,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,976.8,,,790.16,976.8,9.393,,102,,,"(None, None)","(None, None)",,,53.1154211,-86.8539269,,,,"(None, None)","(None, None)",,,9.393,,,,,23,,2021-02-18 15:52:16,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,975.0,,,798.98,975.0,9.61,,102,,,"(None, None)","(None, None)",,,53.1153377,-86.8538682,,,,"(None, None)","(None, None)",,,9.61,,,,,23,,2021-02-18 15:52:17,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,972.2,,,806.76,972.2,9.349,,101,,,"(None, None)","(None, None)",,,53.1152607,-86.8538303,,,,"(None, None)","(None, None)",,,9.349,,,,,23,,2021-02-18 15:52:18,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,968.8,,,814.47,968.8,9.073,,102,,,"(None, None)","(None, None)",,,53.1151879,-86.8537906,,,,"(None, None)","(None, None)",,,9.073,,,,,23,,2021-02-18 15:52:19,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,966.0,,,822.18,966.0,9.073,,105,,,"(None, None)","(None, None)",,,53.1151264,-86.8537248,,,,"(None, None)","(None, None)",,,9.073,,,,,23,,2021-02-18 15:52:20,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,963.5999999999999,,,831.3,963.5999999999999,8.294,,106,,,"(None, None)","(None, None)",,,53.1150539,-86.8536413,,,,"(None, None)","(None, None)",,,8.294,,,,,23,,2021-02-18 15:52:21,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,961.2,,,839.29,961.2,8.294,,106,,,"(None, None)","(None, None)",,,53.115,-86.8535545,,,,"(None, None)","(None, None)",,,8.294,,,,,23,,2021-02-18 15:52:22,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,959.0,,,847.21,959.0,8.223,,107,,,"(None, None)","(None, None)",,,53.1149486,-86.8534654,,,,"(None, None)","(None, None)",,,8.223,,,,,23,,2021-02-18 15:52:23,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,956.8,,,855.17,956.8,8.223,,107,,,"(None, None)","(None, None)",,,53.1149062,-86.8533668,,,,"(None, None)","(None, None)",,,8.223,,,,,22,,2021-02-18 15:52:24,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,954.4000000000001,,,862.87,954.4000000000001,8.223,,106,,,"(None, None)","(None, None)",,,53.114862,-86.8532737,,,,"(None, None)","(None, None)",,,8.223,,,,,22,,2021-02-18 15:52:25,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,952.0,,,870.7,952.0,8.198,,107,,,"(None, None)","(None, None)",,,53.1148137,-86.8531836,,,,"(None, None)","(None, None)",,,8.198,,,,,22,,2021-02-18 15:52:26,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,949.5999999999999,,,878.5,949.5999999999999,8.118,,105,,,"(None, None)","(None, None)",,,53.1147721,-86.8530874,,,,"(None, None)","(None, None)",,,8.118,,,,,22,,2021-02-18 15:52:27,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
,,947.2,,,886.3,947.2,8.087,,107,,,"(None, None)","(None, None)",,,53.1147364,-86.8529867,,,,"(None, None)","(None, None)",,,8.087,,,,,22,,2021-02-18 15:52:28,,,,,,,,,,100,,2021,2,18,15,2.42,246.0
