altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,year,month,day,hour,wind_speed,wind_direction
18.600000000000023,101.53,18.600000000000023,10.872,2,112,50.3915114,-84.4780637,10.872,2022-07-05 22:32:00,0.0,,34.0,0.0,2.0,-2.85,33.0,80.0,83.5,52.0,14.5,57.0,23.0,2022,7,5,22,2.9,44.0
18.0,113.51,18.0,11.009,2,112,50.3915837,-84.4779204,11.009,2022-07-05 22:32:01,0.0,,22.0,0.0,2.0,-3.3,31.5,79.0,81.0,51.0,13.0,57.0,23.0,2022,7,5,22,2.9,44.0
17.200000000000045,125.13,17.200000000000045,11.262,2,110,50.391657,-84.4777822,11.262,2022-07-05 22:32:02,0.0,,10.0,0.0,3.0,-3.71,30.0,79.0,78.5,50.0,11.5,56.5,23.0,2022,7,5,22,2.9,44.0
16.600000000000023,136.89,16.600000000000023,11.287,2,110,50.3917286,-84.4776485,11.287,2022-07-05 22:32:03,0.0,,0.0,0.0,4.0,-4.17,28.0,78.0,76.0,0.0,9.5,56.5,23.0,2022,7,5,22,2.9,44.0
15.799999999999955,148.22,15.799999999999955,11.598,2,113,50.3918032,-84.4775165,11.598,2022-07-05 22:32:04,0.0,,0.0,0.0,4.0,-4.66,26.5,77.0,73.5,0.0,8.0,56.0,23.0,2022,7,5,22,2.9,44.0
15.0,160.11,15.0,11.912,2,114,50.3918832,-84.4773826,11.912,2022-07-05 22:32:05,0.0,,0.0,0.0,5.0,-4.83,25.0,77.0,71.0,0.0,6.5,56.0,23.0,2022,7,5,22,2.9,44.0
14.0,172.51,14.0,12.496,2,118,50.3919654,-84.4772456,12.496,2022-07-05 22:32:06,0.0,,0.0,0.0,6.0,-4.99,23.0,76.0,68.5,0.0,4.5,55.5,23.0,2022,7,5,22,2.9,44.0
13.0,186.33,13.0,13.318,2,122,50.3920586,-84.4770874,13.318,2022-07-05 22:32:07,0.0,,0.0,0.0,6.0,-5.2,21.5,75.0,66.0,0.0,3.0,55.5,23.0,2022,7,5,22,2.9,44.0
11.600000000000023,200.29,11.600000000000023,14.162,2,123,50.3921529,-84.4769271,14.162,2022-07-05 22:32:08,0.0,,70.0,0.0,7.0,-5.49,20.0,74.0,63.5,20.0,1.5,55.0,23.0,2022,7,5,22,2.9,44.0
10.399999999999977,215.23,10.399999999999977,14.538,3,124,50.3922484,-84.4767544,14.538,2022-07-05 22:32:09,0.0,,90.0,0.0,8.0,-5.86,18.0,66.0,61.0,71.0,2.0,55.0,23.0,2022,7,5,22,2.9,44.0
9.0,230.2,9.0,14.902,3,124,50.3923441,-84.4765814,14.902,2022-07-05 22:32:10,0.0,,91.0,0.0,9.0,-6.43,16.5,52.0,59.5,102.0,13.5,54.5,23.0,2022,7,5,22,2.9,44.0
7.800000000000011,245.39,7.800000000000011,15.376,3,124,50.3924394,-84.4764001,15.376,2022-07-05 22:32:11,0.0,,93.0,0.0,10.0,-6.99,17.0,51.0,60.0,122.0,13.0,51.5,23.0,2022,7,5,22,2.9,44.0
6.800000000000011,260.77,6.800000000000011,15.391,3,124,50.3925389,-84.4762277,15.391,2022-07-05 22:32:12,0.0,,95.0,1.0,12.0,-7.42,17.5,49.0,61.0,127.0,12.0,48.0,23.0,2022,7,5,22,2.9,44.0
5.800000000000011,276.15,5.800000000000011,15.168,3,124,50.3926392,-84.4760456,15.168,2022-07-05 22:32:13,0.0,,95.0,1.0,13.0,-7.68,16.0,48.0,62.0,128.0,11.0,46.0,23.0,2022,7,5,22,2.9,44.0
4.800000000000011,291.05,4.800000000000011,14.768,2,123,50.3927351,-84.4758765,14.768,2022-07-05 22:32:14,0.0,40.0,95.0,1.0,14.0,-7.79,12.5,45.0,63.0,129.0,11.5,46.5,23.0,2022,7,5,22,2.9,44.0
3.6000000000000227,305.93,3.6000000000000227,14.364,2,125,50.3928308,-84.4757078,14.364,2022-07-05 22:32:15,0.0,,89.0,1.0,16.0,-7.59,9.5,32.0,64.0,126.0,11.5,46.5,23.0,2022,7,5,22,2.9,44.0
2.6000000000000227,320.0,2.6000000000000227,14.027,2,123,50.3929214,-84.4755448,14.027,2022-07-05 22:32:16,0.0,,53.0,1.0,17.0,-7.35,6.0,20.0,65.0,101.0,11.5,46.5,23.0,2022,7,5,22,2.9,44.0
1.6000000000000227,334.05,1.6000000000000227,13.692,2,123,50.3930119,-84.4753819,13.692,2022-07-05 22:32:17,0.0,,24.0,1.0,18.0,-6.82,2.5,7.0,66.0,73.0,12.0,47.0,23.0,2022,7,5,22,2.9,44.0
0.8000000000000114,348.08,0.8000000000000114,13.427,2,123,50.3930992,-84.4752169,13.427,2022-07-05 22:32:18,0.0,,21.0,1.0,19.0,-6.33,0.5,3.0,67.0,59.0,12.5,48.0,23.0,2022,7,5,22,2.9,44.0
0.0,361.97,0.0,13.429,3,121,50.3931848,-84.475046,13.429,2022-07-05 22:32:19,0.0,,19.0,1.0,19.0,-5.94,4.0,11.0,68.0,44.0,14.5,54.0,23.0,2022,7,5,22,2.9,44.0
-0.6000000000000227,374.86,-0.6000000000000227,13.002,3,121,50.3932707,-84.4749002,13.002,2022-07-05 22:32:20,0.0,,17.0,1.0,20.0,-5.65,7.0,18.0,69.5,30.0,16.5,60.0,23.0,2022,7,5,22,2.9,44.0
-1.0,387.65,-1.0,12.381,3,121,50.3933497,-84.4747523,12.381,2022-07-05 22:32:21,0.0,,28.0,1.0,21.0,-5.42,10.5,25.0,70.5,29.0,18.5,65.5,23.0,2022,7,5,22,2.9,44.0
-1.3999999999999773,400.14,-1.3999999999999773,12.066,3,120,50.3934315,-84.4746066,12.066,2022-07-05 22:32:22,0.0,,80.0,1.0,22.0,-5.14,14.0,33.0,71.5,108.0,20.5,71.5,23.0,2022,7,5,22,2.9,44.0
-1.8000000000000114,412.34,-1.8000000000000114,12.06,3,119,50.3935086,-84.4744706,12.06,2022-07-05 22:32:23,0.0,,83.0,1.0,22.0,-4.83,17.0,40.0,72.5,181.0,23.0,77.5,23.0,2022,7,5,22,2.9,44.0
-2.1999999999999886,424.76,-2.1999999999999886,11.918,3,117,50.3935907,-84.4743246,11.918,2022-07-05 22:32:24,0.0,,84.0,2.0,23.0,-4.5,20.5,46.0,73.5,209.0,25.0,83.0,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,437.01,-2.3999999999999773,11.878,3,118,50.3936631,-84.4741803,11.878,2022-07-05 22:32:25,0.0,,83.0,2.0,23.0,-4.19,26.5,48.0,90.0,211.0,22.0,75.5,23.0,2022,7,5,22,2.9,44.0
-2.6000000000000227,450.1,-2.6000000000000227,11.358,3,117,50.3937413,-84.4740239,11.358,2022-07-05 22:32:26,0.0,,76.0,2.0,24.0,-3.9,30.0,50.0,92.5,208.0,21.0,73.0,23.0,2022,7,5,22,2.9,44.0
-2.8000000000000114,460.99,-2.8000000000000114,11.309,3,117,50.3938099,-84.4738869,11.309,2022-07-05 22:32:27,0.0,,61.0,2.0,24.0,-3.33,32.0,44.0,88.5,201.0,21.5,72.5,23.0,2022,7,5,22,2.9,44.0
-2.8000000000000114,471.79,-2.8000000000000114,10.863,3,117,50.3938773,-84.4737607,10.863,2022-07-05 22:32:28,0.0,,69.0,2.0,24.0,-2.78,33.5,43.0,85.5,168.0,21.5,73.5,23.0,2022,7,5,22,2.9,44.0
-3.0,482.03,-3.0,10.578,3,118,50.3939488,-84.4736526,10.578,2022-07-05 22:32:29,0.0,,78.0,3.0,24.0,-2.3,30.0,49.0,84.0,164.0,22.0,77.5,23.0,2022,7,5,22,2.9,44.0
-3.0,492.88,-3.0,10.385,3,118,50.3940239,-84.4735309,10.385,2022-07-05 22:32:30,0.0,,81.0,3.0,25.0,-1.88,26.5,49.0,83.0,181.0,23.0,81.5,23.0,2022,7,5,22,2.9,44.0
-3.0,503.24,-3.0,10.47,3,118,50.3940922,-84.4734128,10.47,2022-07-05 22:32:31,0.0,,84.0,3.0,25.0,-1.51,23.5,48.0,81.5,217.0,24.0,82.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,513.39,-3.1999999999999886,10.639,3,116,50.3941539,-84.4732897,10.639,2022-07-05 22:32:32,0.0,,85.0,3.0,25.0,-1.19,24.0,48.0,82.0,221.0,25.0,83.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,524.29,-3.1999999999999886,10.552,3,117,50.3942239,-84.4731675,10.552,2022-07-05 22:32:33,0.0,,85.0,3.0,25.0,-0.93,30.0,49.0,85.5,208.0,26.0,85.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,534.88,-3.1999999999999886,10.553,3,117,50.3942921,-84.4730405,10.553,2022-07-05 22:32:34,0.0,,87.0,4.0,25.0,-0.75,30.0,50.0,88.0,206.0,25.5,84.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,545.17,-3.3999999999999773,10.289,3,116,50.3943604,-84.4729306,10.289,2022-07-05 22:32:35,0.0,,89.0,4.0,25.0,-0.63,29.0,50.0,90.0,210.0,25.0,83.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,555.13,-3.3999999999999773,10.278,3,115,50.3944287,-84.4728126,10.278,2022-07-05 22:32:36,0.0,,89.0,4.0,25.0,-0.58,28.5,51.0,92.5,215.0,24.5,82.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,565.26,-3.3999999999999773,10.242,3,115,50.3944968,-84.4727033,10.242,2022-07-05 22:32:37,0.0,,89.0,4.0,25.0,-0.54,28.0,51.0,93.0,236.0,24.0,82.0,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,575.6,-3.3999999999999773,10.346,3,115,50.3945648,-84.4725857,10.346,2022-07-05 22:32:38,0.0,,84.0,4.0,25.0,-0.51,27.5,53.0,87.5,224.0,24.0,82.0,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,585.91,-3.6000000000000227,10.27,3,114,50.3946288,-84.4724582,10.27,2022-07-05 22:32:39,0.0,,74.0,5.0,25.0,-0.49,28.5,65.0,85.5,209.0,24.0,82.5,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,595.85,-3.6000000000000227,9.644,3,113,50.3946795,-84.4723391,9.644,2022-07-05 22:32:40,0.0,,62.0,5.0,25.0,-0.49,28.0,59.0,85.0,193.0,17.0,87.5,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,605.14,-3.6000000000000227,9.309,3,116,50.3947421,-84.472231,9.309,2022-07-05 22:32:41,0.0,,59.0,5.0,25.0,-0.46,28.0,53.0,85.5,150.0,7.5,94.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,614.52,-3.3999999999999773,9.419,3,118,50.3948064,-84.4721296,9.419,2022-07-05 22:32:42,0.0,,90.0,5.0,25.0,-0.06,27.0,50.0,85.0,184.0,4.0,97.0,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,623.46,-3.3999999999999773,8.672,3,120,50.3948684,-84.4720321,8.672,2022-07-05 22:32:43,0.0,,89.0,5.0,25.0,0.0,25.0,49.0,82.5,236.0,23.0,84.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,632.21,-3.1999999999999886,7.992,3,123,50.3949428,-84.4719469,7.992,2022-07-05 22:32:44,0.0,,83.0,6.0,25.0,0.0,26.0,48.0,86.0,249.0,24.0,84.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,640.1,-3.1999999999999886,7.745,3,124,50.3950152,-84.4718918,7.745,2022-07-05 22:32:45,0.0,,75.0,6.0,25.0,0.0,25.5,66.0,85.5,246.0,10.5,37.0,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,647.92,-3.1999999999999886,7.935,3,125,50.3950884,-84.4718368,7.935,2022-07-05 22:32:46,0.0,,68.0,6.0,25.0,0.0,23.0,58.0,77.5,243.0,0.5,38.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,655.69,-3.1999999999999886,7.628,3,126,50.3951702,-84.4718087,7.628,2022-07-05 22:32:47,0.0,,60.0,6.0,25.0,0.0,18.5,50.0,68.5,240.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,662.87,-3.1999999999999886,7.452,3,125,50.3952451,-84.4717995,7.452,2022-07-05 22:32:48,0.0,,52.0,6.0,25.0,0.0,19.5,55.0,72.0,237.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,670.23,-3.3999999999999773,7.03,3,124,50.3953238,-84.471825,7.03,2022-07-05 22:32:49,0.0,,45.0,6.0,25.0,0.0,20.5,60.0,75.5,234.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,676.94,-3.3999999999999773,6.26,3,124,50.3953935,-84.4718527,6.26,2022-07-05 22:32:50,0.0,,37.0,7.0,25.0,0.0,21.5,66.0,79.0,231.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,682.92,-3.6000000000000227,5.403,3,123,50.3954574,-84.4718535,5.403,2022-07-05 22:32:51,0.0,,35.0,7.0,25.0,0.0,22.5,71.0,82.5,173.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.8000000000000114,688.42,-3.8000000000000114,5.172,3,123,50.3955121,-84.4718447,5.172,2022-07-05 22:32:52,0.0,,52.0,7.0,25.0,0.0,23.5,71.0,86.0,176.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.8000000000000114,694.31,-3.8000000000000114,5.568,3,122,50.3955705,-84.4718007,5.568,2022-07-05 22:32:53,0.0,,62.0,7.0,25.0,0.0,24.5,56.0,89.5,223.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.8000000000000114,701.03,-3.8000000000000114,6.301,3,123,50.3956302,-84.471746,6.301,2022-07-05 22:32:54,0.0,,68.0,8.0,25.0,0.0,23.5,53.0,89.5,293.0,12.0,92.5,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,707.84,-3.6000000000000227,6.823,3,122,50.3956805,-84.4716738,6.823,2022-07-05 22:32:55,0.0,,71.0,8.0,25.0,0.0,22.5,53.0,88.0,385.0,20.5,87.0,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,715.11,-3.6000000000000227,7.316,3,121,50.3957299,-84.4715933,7.316,2022-07-05 22:32:56,0.0,,73.0,8.0,25.0,0.0,22.0,52.0,86.5,384.0,20.5,86.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,722.31,-3.3999999999999773,6.985,3,120,50.39578,-84.4715113,6.985,2022-07-05 22:32:57,0.0,,74.0,9.0,25.0,0.0,21.5,51.0,85.0,382.0,20.0,86.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,729.49,-3.1999999999999886,6.997,3,120,50.3958257,-84.4714294,6.997,2022-07-05 22:32:58,0.0,,74.0,9.0,25.0,0.0,21.0,51.0,84.0,371.0,20.0,86.0,23.0,2022,7,5,22,2.9,44.0
-3.0,736.89,-3.0,7.078,3,123,50.3958675,-84.4713375,7.078,2022-07-05 22:32:59,0.0,,69.0,9.0,25.0,0.0,21.0,50.0,82.0,329.0,19.0,83.5,23.0,2022,7,5,22,2.9,44.0
-2.8000000000000114,743.32,-2.8000000000000114,6.472,3,124,50.3959071,-84.4712664,6.472,2022-07-05 22:33:00,0.0,,53.0,10.0,25.0,0.0,22.0,51.0,81.5,278.0,18.0,81.5,23.0,2022,7,5,22,2.9,44.0
-2.6000000000000227,749.36,-2.6000000000000227,5.286,2,127,50.3959393,-84.4711857,5.286,2022-07-05 22:33:01,0.0,,37.0,10.0,25.0,0.0,23.5,52.0,82.5,228.0,17.5,80.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,754.19,-2.3999999999999773,4.128,2,129,50.3959543,-84.4711204,4.128,2022-07-05 22:33:02,0.0,,21.0,10.0,25.0,0.0,25.0,53.0,83.5,177.0,17.0,79.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,758.55,-2.3999999999999773,3.96,2,130,50.3959552,-84.4710537,3.96,2022-07-05 22:33:03,0.0,,37.0,10.0,25.0,0.0,26.5,54.0,84.5,152.0,16.5,78.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,762.96,-2.3999999999999773,4.181,2,130,50.3959377,-84.4710001,4.181,2022-07-05 22:33:04,0.0,,53.0,10.0,25.0,0.0,23.5,54.0,85.5,155.0,6.5,91.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,768.39,-2.3999999999999773,5.029,2,130,50.3958967,-84.4709442,5.029,2022-07-05 22:33:05,0.0,,60.0,11.0,25.0,0.0,22.0,53.0,89.5,298.0,10.0,94.0,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,775.05,-2.3999999999999773,6.298,2,132,50.3958386,-84.4708815,6.298,2022-07-05 22:33:06,0.0,,68.0,11.0,25.0,0.0,23.5,52.0,93.0,376.0,24.5,86.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,782.41,-2.3999999999999773,7.229,2,133,50.3957712,-84.4708271,7.229,2022-07-05 22:33:07,0.0,,72.0,11.0,25.0,0.0,21.0,53.0,88.0,400.0,24.0,94.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,790.95,-2.3999999999999773,7.925,2,133,50.3956937,-84.4707633,7.925,2022-07-05 22:33:08,0.0,,76.0,12.0,25.0,0.0,20.5,53.0,86.0,364.0,21.5,89.0,23.0,2022,7,5,22,2.9,44.0
-2.1999999999999886,799.53,-2.1999999999999886,8.484,2,135,50.3956172,-84.4706916,8.484,2022-07-05 22:33:09,0.0,,73.0,12.0,25.0,0.0,20.0,51.0,83.5,311.0,19.0,83.5,23.0,2022,7,5,22,2.9,44.0
-2.1999999999999886,808.51,-2.1999999999999886,8.876,2,134,50.3955412,-84.4706115,8.876,2022-07-05 22:33:10,0.0,,61.0,12.0,25.0,0.0,14.0,25.0,59.0,197.0,17.5,80.0,23.0,2022,7,5,22,2.9,44.0
-2.1999999999999886,817.77,-2.1999999999999886,9.125,2,134,50.3954702,-84.4705181,9.125,2022-07-05 22:33:11,0.0,,77.0,12.0,25.0,0.0,3.5,24.0,13.5,139.0,17.5,78.5,23.0,2022,7,5,22,2.9,44.0
-2.3999999999999773,827.14,-2.3999999999999773,9.312,2,132,50.3953975,-84.4704271,9.312,2022-07-05 22:33:12,0.0,,82.0,13.0,25.0,0.0,24.0,54.0,76.0,150.0,16.0,60.5,23.0,2022,7,5,22,2.9,44.0
-2.6000000000000227,835.54,-2.6000000000000227,8.839,2,132,50.3953365,-84.4703403,8.839,2022-07-05 22:33:13,0.0,,84.0,13.0,25.0,0.0,26.5,52.0,84.0,188.0,21.5,72.5,23.0,2022,7,5,22,2.9,44.0
-2.6000000000000227,844.87,-2.6000000000000227,9.015,2,132,50.3952788,-84.4702277,9.015,2022-07-05 22:33:14,0.0,,85.0,13.0,25.0,0.0,24.0,50.0,78.5,258.0,24.5,81.5,23.0,2022,7,5,22,2.9,44.0
-2.8000000000000114,854.01,-2.8000000000000114,9.071,2,132,50.3952327,-84.4701087,9.071,2022-07-05 22:33:15,0.0,,86.0,13.0,25.0,0.0,25.5,50.0,82.0,267.0,23.5,80.0,23.0,2022,7,5,22,2.9,44.0
-3.0,862.79,-3.0,9.216,2,132,50.3952097,-84.4699921,9.216,2022-07-05 22:33:16,0.0,,86.0,14.0,25.0,0.0,34.0,50.0,98.5,263.0,22.5,77.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,871.99,-3.1999999999999886,8.848,2,130,50.3952,-84.4698548,8.848,2022-07-05 22:33:17,0.0,,62.0,14.0,25.0,0.0,29.5,53.0,93.5,237.0,23.5,81.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,880.97,-3.1999999999999886,9.007,2,130,50.3951909,-84.4697276,9.007,2022-07-05 22:33:18,0.0,,51.0,14.0,25.0,0.0,32.5,60.0,96.5,198.0,23.0,79.5,23.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,889.51,-3.1999999999999886,8.658,2,129,50.3951644,-84.46961,8.658,2022-07-05 22:33:19,0.0,,64.0,14.0,25.0,0.0,29.5,67.0,88.0,152.0,20.0,69.0,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,898.13,-3.3999999999999773,8.601,2,128,50.3951323,-84.4694902,8.601,2022-07-05 22:33:20,0.0,,83.0,14.0,25.0,0.0,23.0,66.0,74.5,128.0,12.5,66.5,23.0,2022,7,5,22,2.9,44.0
-3.3999999999999773,906.67,-3.3999999999999773,8.585,2,129,50.395105,-84.4693724,8.585,2022-07-05 22:33:21,0.0,,82.0,14.0,25.0,0.0,25.5,59.0,83.5,161.0,0.0,100.0,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,915.2,-3.6000000000000227,8.446,2,130,50.3950779,-84.4692549,8.446,2022-07-05 22:33:22,0.0,,83.0,15.0,25.0,0.0,25.5,52.0,82.5,190.0,11.0,94.5,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,923.82,-3.6000000000000227,8.401,2,130,50.3950547,-84.4691349,8.401,2022-07-05 22:33:23,0.0,,84.0,15.0,25.0,0.0,25.0,45.0,81.0,231.0,22.0,89.5,23.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,932.29,-3.6000000000000227,8.439,2,129,50.395032,-84.4690171,8.439,2022-07-05 22:33:24,0.0,,85.0,15.0,25.0,0.0,25.0,46.0,81.0,275.0,27.0,87.0,22.0,2022,7,5,22,2.9,44.0
-3.8000000000000114,941.18,-3.8000000000000114,8.667,2,128,50.3950093,-84.46889,8.667,2022-07-05 22:33:25,0.0,,86.0,15.0,25.0,0.0,24.5,48.0,81.0,261.0,26.5,85.0,22.0,2022,7,5,22,2.9,44.0
-4.0,950.31,-4.0,8.868,2,129,50.394991,-84.4687629,8.868,2022-07-05 22:33:26,0.0,,86.0,16.0,25.0,0.0,25.0,48.0,80.0,261.0,24.0,77.5,22.0,2022,7,5,22,2.9,44.0
-4.0,960.24,-4.0,8.965,2,128,50.3949727,-84.4686261,8.965,2022-07-05 22:33:27,0.0,,86.0,16.0,25.0,0.0,25.5,43.0,81.0,260.0,24.5,79.5,22.0,2022,7,5,22,2.9,44.0
-4.0,969.67,-4.0,8.94,2,127,50.3949589,-84.4684896,8.94,2022-07-05 22:33:28,0.0,,87.0,16.0,25.0,0.0,25.5,44.0,81.5,260.0,25.0,81.5,22.0,2022,7,5,22,2.9,44.0
-4.0,979.09,-4.0,8.909,2,127,50.3949453,-84.4683534,8.909,2022-07-05 22:33:29,0.0,,87.0,16.0,25.0,0.0,26.0,45.0,82.5,260.0,25.5,83.5,22.0,2022,7,5,22,2.9,44.0
-3.6000000000000227,987.76,-3.6000000000000227,8.316,2,128,50.3949361,-84.4682264,8.316,2022-07-05 22:33:30,0.0,,85.0,17.0,25.0,0.0,26.0,46.0,83.0,272.0,26.5,85.0,22.0,2022,7,5,22,2.9,44.0
-3.1999999999999886,996.2,-3.1999999999999886,7.924,2,132,50.3949358,-84.4681072,7.924,2022-07-05 22:33:31,0.0,,85.0,17.0,25.0,0.0,26.5,48.0,84.0,281.0,27.0,87.0,22.0,2022,7,5,22,2.9,44.0
-2.8000000000000114,1003.76,-2.8000000000000114,7.636,2,132,50.3949358,-84.468,7.636,2022-07-05 22:33:32,0.0,,85.0,17.0,25.0,0.0,25.5,49.0,84.0,288.0,27.0,88.0,22.0,2022,7,5,22,2.9,44.0
-2.6000000000000227,1011.49,-2.6000000000000227,7.461,2,132,50.3949445,-84.4678888,7.461,2022-07-05 22:33:33,0.0,,84.0,18.0,25.0,0.0,24.5,50.0,84.0,295.0,27.0,89.0,22.0,2022,7,5,22,2.9,44.0
-2.1999999999999886,1018.75,-2.1999999999999886,7.349,2,132,50.3949537,-84.4677791,7.349,2022-07-05 22:33:34,0.0,,84.0,18.0,25.0,0.0,23.5,51.0,84.0,311.0,27.5,89.5,22.0,2022,7,5,22,2.9,44.0
-2.0,1026.23,-2.0,7.556,2,133,50.3949628,-84.4676699,7.556,2022-07-05 22:33:35,0.0,,84.0,18.0,25.0,0.0,22.5,52.0,84.0,305.0,27.5,90.5,22.0,2022,7,5,22,2.9,44.0
-1.8000000000000114,1033.9,-1.8000000000000114,7.583,2,132,50.3949763,-84.4675603,7.583,2022-07-05 22:33:36,0.0,,85.0,19.0,25.0,0.0,21.0,54.0,84.0,302.0,27.5,91.5,22.0,2022,7,5,22,2.9,44.0
-1.6000000000000227,1041.47,-1.6000000000000227,7.76,2,134,50.394981,-84.4674534,7.76,2022-07-05 22:33:37,0.0,,86.0,19.0,25.0,0.0,24.5,55.0,88.0,301.0,26.0,89.0,22.0,2022,7,5,22,2.9,44.0
