altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,battery_soc,cadence,grade,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,temperature,heart_rate,year,month,day,hour,wind_speed,wind_direction
1.8000000000000114,0.0,1.8000000000000114,9.315,2,50.5086444,-84.8144591,9.315,2022-04-08 20:40:35,,,,,,,,,,,,2022,4,8,20,4.98,112.0
1.6000000000000227,5.04,1.6000000000000227,9.314,2,50.5086736,-84.8145206,9.314,2022-04-08 20:40:36,70.0,95.0,0.0,22.5,18.0,91.5,49.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
1.8000000000000114,10.53,1.8000000000000114,9.354,2,50.508705,-84.8145878,9.354,2022-04-08 20:40:37,,74.0,0.0,22.5,18.0,91.5,93.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
1.6000000000000227,20.33,1.6000000000000227,9.764,2,50.5087577,-84.8147106,9.764,2022-04-08 20:40:38,,61.0,0.0,22.5,18.0,91.5,155.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
1.1999999999999886,30.13,1.1999999999999886,9.761,2,50.5088035,-84.8148383,9.761,2022-04-08 20:40:39,,73.0,0.0,22.5,22.0,91.5,244.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
0.8000000000000114,40.41,0.8000000000000114,10.037,2,50.5088507,-84.8149727,10.037,2022-04-08 20:40:40,,85.0,-0.07,22.5,38.0,91.5,245.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,50.97,0.19999999999998863,10.252,2,50.5088979,-84.8151118,10.252,2022-04-08 20:40:41,,93.0,-1.39,22.5,46.0,91.5,239.0,18.0,82.0,23.0,,2022,4,8,20,4.98,112.0
0.0,61.6,0.0,10.343,2,50.5089517,-84.8152475,10.343,2022-04-08 20:40:42,,96.0,-3.11,27.5,46.0,95.5,251.0,21.5,81.5,23.0,,2022,4,8,20,4.98,112.0
-0.19999999999998863,72.24,-0.19999999999998863,10.402,2,50.5090051,-84.8153836,10.402,2022-04-08 20:40:43,,99.0,-3.57,30.5,46.0,99.0,235.0,28.0,88.5,23.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,82.69,-0.39999999999997726,10.074,2,50.5090586,-84.8155167,10.074,2022-04-08 20:40:44,,100.0,-3.57,25.5,46.0,92.0,187.0,32.5,98.5,23.0,,2022,4,8,20,4.98,112.0
-0.8000000000000114,92.68,-0.8000000000000114,9.804,2,50.509109,-84.8156442,9.804,2022-04-08 20:40:45,,101.0,-3.18,18.5,48.0,68.5,189.0,32.5,98.0,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,102.72,-0.6000000000000227,9.448,2,50.5091613,-84.8157715,9.448,2022-04-08 20:40:46,,100.0,-2.5,20.0,51.0,71.5,173.0,24.5,78.5,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,112.33,-0.6000000000000227,9.291,2,50.509209,-84.8158947,9.291,2022-04-08 20:40:47,,98.0,-1.5,21.5,51.0,72.5,188.0,22.0,71.0,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,121.78,-0.6000000000000227,9.239,2,50.5092566,-84.8160156,9.239,2022-04-08 20:40:48,,96.0,-0.84,22.0,50.0,73.0,207.0,21.5,69.0,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,131.0,-0.6000000000000227,9.04,2,50.5093029,-84.8161336,9.04,2022-04-08 20:40:49,,93.0,-0.45,22.0,50.0,73.0,219.0,21.5,69.0,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,140.02,-0.6000000000000227,9.005,2,50.509351,-84.8162469,9.005,2022-04-08 20:40:50,,91.0,0.0,22.0,50.0,73.0,220.0,21.5,69.0,23.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,149.11,-0.6000000000000227,8.89,2,50.5094025,-84.8163588,8.89,2022-04-08 20:40:51,,90.0,0.0,23.5,50.0,80.5,235.0,21.5,71.0,23.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,158.07,-0.39999999999997726,8.862,2,50.5094494,-84.816472,8.862,2022-04-08 20:40:52,,89.0,0.0,26.0,49.0,93.5,243.0,21.0,74.5,23.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,167.25,-0.39999999999997726,8.844,2,50.5094978,-84.8165878,8.844,2022-04-08 20:40:53,,89.0,0.0,26.0,48.0,93.0,236.0,21.0,74.5,23.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,176.34,-0.39999999999997726,8.745,2,50.5095432,-84.8167043,8.745,2022-04-08 20:40:54,,88.0,0.0,23.5,50.0,81.5,270.0,22.5,85.0,23.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,185.15,-0.39999999999997726,8.532,2,50.5095867,-84.8168176,8.532,2022-04-08 20:40:55,,87.0,0.02,25.0,52.0,84.0,237.0,24.5,82.5,23.0,,2022,4,8,20,4.98,112.0
-0.19999999999998863,193.87,-0.19999999999998863,8.32,2,50.5096281,-84.8169307,8.32,2022-04-08 20:40:56,,89.0,0.37,25.5,50.0,85.0,211.0,25.5,81.5,23.0,,2022,4,8,20,4.98,112.0
-0.19999999999998863,202.2,-0.19999999999998863,7.975,2,50.5096657,-84.8170402,7.975,2022-04-08 20:40:57,,92.0,0.37,27.5,51.0,89.5,214.0,26.0,79.5,22.0,,2022,4,8,20,4.98,112.0
-0.39999999999997726,210.14,-0.39999999999997726,7.921,2,50.5097,-84.8171454,7.921,2022-04-08 20:40:58,,93.0,0.0,30.0,54.0,96.0,226.0,27.0,78.0,22.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,218.19,-0.6000000000000227,7.61,2,50.5097389,-84.8172494,7.61,2022-04-08 20:40:59,,92.0,-0.01,28.5,52.0,95.0,208.0,28.0,82.5,22.0,,2022,4,8,20,4.98,112.0
-0.8000000000000114,225.77,-0.8000000000000114,7.215,2,50.509773,-84.8173491,7.215,2022-04-08 20:41:00,,91.0,-0.39,27.0,49.0,94.0,189.0,29.5,87.0,22.0,,2022,4,8,20,4.98,112.0
-0.6000000000000227,232.78,-0.6000000000000227,6.684,2,50.5098059,-84.8174404,6.684,2022-04-08 20:41:01,,90.0,-1.11,26.0,47.0,93.5,168.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
-0.19999999999998863,238.45,-0.19999999999998863,5.369,2,50.5098314,-84.8175149,5.369,2022-04-08 20:41:02,,89.0,-0.71,26.0,46.0,93.5,142.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.0,243.16,0.0,3.931,2,50.5098527,-84.8175767,3.931,2022-04-08 20:41:03,,88.0,0.45,26.0,45.0,93.5,115.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,246.51,0.19999999999998863,2.937,2,50.5098684,-84.8176204,2.937,2022-04-08 20:41:04,,88.0,1.1,26.0,44.0,93.5,88.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,249.45,0.19999999999998863,2.593,2,50.5098801,-84.8176598,2.593,2022-04-08 20:41:05,,87.0,2.34,26.0,43.0,93.5,61.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,252.05,0.19999999999998863,2.345,2,50.5098898,-84.8176951,2.345,2022-04-08 20:41:06,,70.0,4.15,26.0,43.0,93.5,43.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,254.64,0.19999999999998863,2.332,2,50.5098976,-84.8177311,2.332,2022-04-08 20:41:07,,41.0,4.49,26.0,43.0,93.5,33.0,30.5,90.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,257.03,0.19999999999998863,2.422,2,50.5099038,-84.8177647,2.422,2022-04-08 20:41:08,,19.0,3.05,24.0,43.0,86.5,25.0,29.0,87.0,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,259.35,0.19999999999998863,2.303,2,50.5099121,-84.8177964,2.303,2022-04-08 20:41:09,,19.0,1.95,18.0,43.0,63.0,25.0,24.5,75.0,22.0,,2022,4,8,20,4.98,112.0
0.0,261.77,0.0,2.229,2,50.5099237,-84.8178277,2.229,2022-04-08 20:41:10,,18.0,0.91,11.5,43.0,39.5,25.0,20.0,63.5,22.0,,2022,4,8,20,4.98,112.0
-0.19999999999998863,263.57,-0.19999999999998863,1.717,2,50.5099313,-84.8178517,1.717,2022-04-08 20:41:11,,20.0,0.0,7.0,43.0,22.5,23.0,16.0,53.5,22.0,,2022,4,8,20,4.98,112.0
0.0,265.3,0.0,1.841,2,50.5099352,-84.8178761,1.841,2022-04-08 20:41:12,,26.0,0.0,6.0,42.0,21.0,17.0,15.0,49.0,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,266.98,0.19999999999998863,3.314,1,50.5099325,-84.8179764,3.314,2022-04-08 20:41:27,,0.0,0.0,4.0,32.0,17.5,0.0,11.5,36.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,269.74,0.19999999999998863,2.919,1,50.5099281,-84.8180158,2.919,2022-04-08 20:41:28,,0.0,0.0,4.0,31.0,17.5,0.0,11.5,36.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,272.79,0.19999999999998863,3.017,1,50.5099174,-84.8180576,3.017,2022-04-08 20:41:29,,0.0,0.0,4.0,30.0,17.5,0.0,11.5,36.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,276.55,0.19999999999998863,3.556,1,50.5098957,-84.8181027,3.556,2022-04-08 20:41:30,,11.0,0.0,14.0,33.0,54.0,195.0,19.5,63.0,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,280.97,0.19999999999998863,4.202,1,50.5098551,-84.8181358,4.202,2022-04-08 20:41:31,,30.0,0.0,27.5,46.0,98.0,385.0,27.0,94.5,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,286.48,0.19999999999998863,5.181,2,50.5098,-84.818165,5.181,2022-04-08 20:41:32,,50.0,0.0,31.0,72.0,98.0,625.0,20.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,293.06,0.39999999999997726,6.247,2,50.5097359,-84.8182049,6.247,2022-04-08 20:41:33,,95.0,0.0,23.5,55.0,88.5,528.0,23.5,93.5,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,300.19,0.39999999999997726,6.891,2,50.5096657,-84.8182463,6.891,2022-04-08 20:41:34,,102.0,0.0,22.0,48.0,81.5,414.0,24.5,94.0,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,307.53,0.6000000000000227,7.241,2,50.5095918,-84.8182831,7.241,2022-04-08 20:41:35,,106.0,0.02,23.5,48.0,76.5,340.0,24.5,94.0,22.0,,2022,4,8,20,4.98,112.0
0.8000000000000114,315.2,0.8000000000000114,7.573,2,50.5095168,-84.8183288,7.573,2022-04-08 20:41:36,,110.0,0.7,25.0,47.0,71.5,267.0,24.5,94.0,22.0,,2022,4,8,20,4.98,112.0
0.8000000000000114,322.89,0.8000000000000114,7.726,2,50.5094425,-84.8183776,7.726,2022-04-08 20:41:37,,103.0,1.57,27.5,52.0,79.5,261.0,26.5,93.0,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,331.3,0.6000000000000227,8.162,2,50.5093611,-84.8184304,8.162,2022-04-08 20:41:38,,95.0,1.63,30.5,58.0,90.5,269.0,28.5,91.5,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,339.73,0.6000000000000227,8.358,2,50.5092791,-84.8184821,8.358,2022-04-08 20:41:39,,88.0,0.75,31.5,60.0,95.0,288.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,347.94,0.39999999999997726,8.519,2,50.5091984,-84.8185301,8.519,2022-04-08 20:41:40,,87.0,-0.01,31.5,54.0,95.0,301.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,356.77,0.39999999999997726,8.596,2,50.5091114,-84.8185809,8.596,2022-04-08 20:41:41,,90.0,-0.51,31.5,44.0,95.0,303.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,365.73,0.39999999999997726,8.617,2,50.5090242,-84.8186359,8.617,2022-04-08 20:41:42,,92.0,-0.9,31.5,42.0,95.0,254.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,374.53,0.6000000000000227,8.715,2,50.5089392,-84.8186914,8.715,2022-04-08 20:41:43,,94.0,-0.41,31.5,42.0,95.0,237.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,383.43,0.39999999999997726,8.614,2,50.5088535,-84.8187486,8.614,2022-04-08 20:41:44,,95.0,0.0,31.5,42.0,95.0,227.0,29.5,91.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,392.33,0.39999999999997726,8.609,2,50.508766,-84.8188006,8.609,2022-04-08 20:41:45,,95.0,0.0,29.5,42.0,90.5,207.0,28.0,89.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,401.02,0.39999999999997726,8.617,2,50.5086814,-84.8188534,8.617,2022-04-08 20:41:46,,95.0,0.0,26.0,43.0,83.0,182.0,26.0,85.5,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,409.83,0.39999999999997726,8.569,2,50.5085945,-84.8189039,8.569,2022-04-08 20:41:47,,95.0,0.0,22.5,44.0,75.5,156.0,24.0,82.5,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,418.43,0.39999999999997726,8.432,2,50.5085098,-84.8189536,8.432,2022-04-08 20:41:48,,94.0,0.0,21.0,44.0,72.5,143.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,426.97,0.39999999999997726,8.474,2,50.508427,-84.819007,8.474,2022-04-08 20:41:49,,93.0,0.0,21.0,44.0,72.5,288.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.19999999999998863,435.18,0.19999999999998863,7.675,2,50.5083481,-84.8190597,7.675,2022-04-08 20:41:50,,93.0,0.0,21.0,44.0,72.5,313.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,441.9,0.39999999999997726,6.374,2,50.5082815,-84.8190973,6.374,2022-04-08 20:41:51,,93.0,0.0,21.0,44.0,72.5,183.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,448.77,0.39999999999997726,6.706,2,50.5082108,-84.8191259,6.706,2022-04-08 20:41:52,,93.0,0.0,21.0,44.0,72.5,88.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.39999999999997726,455.37,0.39999999999997726,6.519,2,50.5081424,-84.8191503,6.519,2022-04-08 20:41:53,,70.0,0.0,21.0,44.0,72.5,168.0,23.0,81.0,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,462.09,0.6000000000000227,6.841,2,50.5080753,-84.8191861,6.841,2022-04-08 20:41:54,,76.0,0.0,25.0,44.0,79.0,302.0,25.0,82.5,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,469.77,0.6000000000000227,7.833,2,50.5079998,-84.8192311,7.833,2022-04-08 20:41:55,,78.0,0.01,29.5,55.0,86.5,586.0,27.0,84.0,22.0,,2022,4,8,20,4.98,112.0
0.6000000000000227,478.31,0.6000000000000227,8.698,2,50.5079161,-84.8192815,8.698,2022-04-08 20:41:56,,86.0,0.58,29.5,67.0,86.5,775.0,27.0,84.0,22.0,,2022,4,8,20,4.98,112.0
0.8000000000000114,487.28,0.8000000000000114,9.114,2,50.5078266,-84.8193295,9.114,2022-04-08 20:41:57,,98.0,0.98,23.5,51.0,94.5,779.0,27.5,98.5,22.0,,2022,4,8,20,4.98,112.0
0.8000000000000114,496.36,0.8000000000000114,9.037,2,50.5077367,-84.8193807,9.037,2022-04-08 20:41:58,,102.0,0.85,25.5,49.0,94.5,583.0,27.5,98.5,22.0,,2022,4,8,20,4.98,112.0
1.1999999999999886,505.52,1.1999999999999886,9.141,2,50.5076474,-84.8194364,9.141,2022-04-08 20:41:59,,89.0,0.84,25.5,60.0,94.5,415.0,27.0,97.5,22.0,,2022,4,8,20,4.98,112.0
1.1999999999999886,514.69,1.1999999999999886,9.146,2,50.5075586,-84.8194935,9.146,2022-04-08 20:42:00,,95.0,1.19,23.0,72.0,89.5,362.0,26.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.1999999999999886,524.03,1.1999999999999886,9.202,2,50.5074674,-84.8195502,9.202,2022-04-08 20:42:01,,109.0,1.52,20.0,64.0,84.5,298.0,26.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.0,533.35,1.0,9.548,2,50.5073765,-84.8196066,9.548,2022-04-08 20:42:02,,107.0,1.18,20.0,44.0,84.5,411.0,26.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.0,543.45,1.0,9.883,2,50.5072797,-84.8196724,9.883,2022-04-08 20:42:03,,100.0,0.45,20.0,49.0,84.5,496.0,26.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.0,553.3,1.0,9.687,2,50.5071849,-84.8197357,9.687,2022-04-08 20:42:04,,97.0,0.0,20.0,49.0,84.5,514.0,26.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.1999999999999886,562.66,1.1999999999999886,9.594,2,50.5070949,-84.8197963,9.594,2022-04-08 20:42:05,,98.0,0.0,25.0,49.0,90.5,499.0,27.0,96.0,22.0,,2022,4,8,20,4.98,112.0
1.3999999999999773,572.7,1.3999999999999773,9.944,2,50.5069982,-84.8198605,9.944,2022-04-08 20:42:06,,100.0,0.01,32.0,51.0,99.5,499.0,28.0,95.5,22.0,,2022,4,8,20,4.98,112.0
1.3999999999999773,582.68,1.3999999999999773,9.907,2,50.5069013,-84.8199222,9.907,2022-04-08 20:42:07,,102.0,0.41,29.0,51.0,97.5,450.0,29.5,96.5,22.0,,2022,4,8,20,4.98,112.0
1.6000000000000227,592.57,1.6000000000000227,9.854,2,50.5068067,-84.8199872,9.854,2022-04-08 20:42:08,,102.0,1.11,25.5,51.0,95.0,363.0,31.5,98.0,22.0,,2022,4,8,20,4.98,112.0
2.0,602.24,2.0,9.225,2,50.5067138,-84.8200501,9.225,2022-04-08 20:42:09,,102.0,1.3,25.0,51.0,93.0,331.0,31.0,97.0,22.0,,2022,4,8,20,4.98,112.0
1.8000000000000114,611.65,1.8000000000000114,9.131,2,50.506622,-84.820107,9.131,2022-04-08 20:42:10,,101.0,1.42,23.0,52.0,88.0,331.0,30.0,95.0,21.0,,2022,4,8,20,4.98,112.0
1.8000000000000114,620.9,1.8000000000000114,9.116,2,50.5065313,-84.8201613,9.116,2022-04-08 20:42:11,,101.0,1.26,21.5,53.0,83.0,330.0,29.0,93.0,21.0,,2022,4,8,20,4.98,112.0
2.0,630.57,2.0,9.007,2,50.5064399,-84.8202278,9.007,2022-04-08 20:42:12,,99.0,0.84,20.5,55.0,79.5,322.0,28.5,91.5,21.0,,2022,4,8,20,4.98,112.0
2.3999999999999773,639.73,2.3999999999999773,8.986,2,50.5063502,-84.8202824,8.986,2022-04-08 20:42:13,,95.0,0.91,20.5,56.0,79.5,306.0,28.5,91.5,21.0,,2022,4,8,20,4.98,112.0
2.8000000000000114,649.28,2.8000000000000114,8.883,2,50.5062592,-84.8203461,8.883,2022-04-08 20:42:14,,92.0,1.48,20.5,56.0,79.5,321.0,28.5,91.5,21.0,,2022,4,8,20,4.98,112.0
3.3999999999999773,658.27,3.3999999999999773,8.729,2,50.5061747,-84.8204092,8.729,2022-04-08 20:42:15,,91.0,2.0,21.0,56.0,81.0,309.0,29.0,92.0,21.0,,2022,4,8,20,4.98,112.0
4.0,667.33,4.0,8.339,2,50.5060881,-84.820469,8.339,2022-04-08 20:42:16,,90.0,3.23,27.0,56.0,92.5,347.0,31.0,95.0,21.0,,2022,4,8,20,4.98,112.0
4.199999999999989,675.67,4.199999999999989,8.21,2,50.5060087,-84.8205247,8.21,2022-04-08 20:42:17,,88.0,4.82,29.0,56.0,97.0,353.0,32.0,96.5,21.0,,2022,4,8,20,4.98,112.0
4.199999999999989,684.45,4.199999999999989,8.161,2,50.5059252,-84.8205839,8.161,2022-04-08 20:42:18,,86.0,5.1,29.0,56.0,97.0,315.0,32.0,96.5,21.0,,2022,4,8,20,4.98,112.0
4.0,692.45,4.0,7.887,2,50.5058476,-84.8206335,7.887,2022-04-08 20:42:19,,91.0,4.23,29.0,56.0,97.0,302.0,32.0,96.5,21.0,,2022,4,8,20,4.98,112.0
4.199999999999989,700.61,4.199999999999989,8.008,2,50.5057681,-84.8206834,8.008,2022-04-08 20:42:20,,91.0,3.29,29.0,55.0,97.0,292.0,32.0,96.5,21.0,,2022,4,8,20,4.98,112.0
4.399999999999977,708.83,4.399999999999977,8.025,2,50.5056886,-84.8207347,8.025,2022-04-08 20:42:21,,90.0,2.16,29.5,49.0,98.0,280.0,30.5,95.5,21.0,,2022,4,8,20,4.98,112.0
4.800000000000011,716.94,4.800000000000011,7.947,2,50.5056093,-84.8207832,7.947,2022-04-08 20:42:22,,89.0,0.63,29.5,43.0,99.0,267.0,29.5,94.5,21.0,,2022,4,8,20,4.98,112.0
5.0,724.86,5.0,7.487,2,50.5055346,-84.8208382,7.487,2022-04-08 20:42:23,,88.0,0.55,30.0,38.0,99.5,235.0,28.5,94.0,21.0,,2022,4,8,20,4.98,112.0
5.199999999999989,732.73,5.199999999999989,7.583,2,50.5054605,-84.820893,7.583,2022-04-08 20:42:24,,86.0,1.78,29.5,39.0,99.0,145.0,28.0,91.5,21.0,,2022,4,8,20,4.98,112.0
5.600000000000023,740.77,5.600000000000023,7.456,2,50.5053873,-84.8209549,7.456,2022-04-08 20:42:25,,86.0,2.64,29.0,42.0,97.0,178.0,26.0,84.5,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,748.68,5.800000000000011,6.98,2,50.5053176,-84.8210202,6.98,2022-04-08 20:42:26,,85.0,3.07,28.0,46.0,95.0,212.0,24.5,77.5,21.0,,2022,4,8,20,4.98,112.0
6.0,756.39,6.0,7.251,2,50.5052476,-84.8210798,7.251,2022-04-08 20:42:27,,84.0,3.66,27.5,49.0,93.0,245.0,22.5,70.5,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,764.38,5.800000000000011,7.438,2,50.5051739,-84.8211391,7.438,2022-04-08 20:42:28,,84.0,3.5,27.0,51.0,92.0,262.0,21.5,66.0,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,772.18,5.800000000000011,7.474,2,50.5051003,-84.8211931,7.474,2022-04-08 20:42:29,,83.0,2.45,27.0,52.0,92.0,253.0,21.5,66.0,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,779.79,5.800000000000011,7.678,2,50.5050295,-84.8212481,7.678,2022-04-08 20:42:30,,83.0,1.59,25.5,48.0,82.5,242.0,28.5,91.0,21.0,,2022,4,8,20,4.98,112.0
6.0,787.47,6.0,7.184,2,50.5049578,-84.8213029,7.184,2022-04-08 20:42:31,,82.0,1.03,29.0,56.0,93.0,244.0,30.0,95.0,21.0,,2022,4,8,20,4.98,112.0
6.0,795.13,6.0,7.501,2,50.5048831,-84.8213494,7.501,2022-04-08 20:42:32,,82.0,0.38,28.5,55.0,92.5,261.0,30.5,93.0,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,803.24,5.800000000000011,8.029,2,50.5048041,-84.8213988,8.029,2022-04-08 20:42:33,,83.0,0.0,27.0,50.0,89.0,282.0,28.5,88.5,21.0,,2022,4,8,20,4.98,112.0
5.800000000000011,811.37,5.800000000000011,7.928,2,50.5047249,-84.8214485,7.928,2022-04-08 20:42:34,,84.0,0.0,26.5,49.0,93.0,292.0,23.0,82.5,21.0,,2022,4,8,20,4.98,112.0
6.0,818.94,6.0,7.687,2,50.504652,-84.8214971,7.687,2022-04-08 20:42:35,,85.0,0.0,26.5,50.0,93.0,278.0,23.0,82.5,21.0,,2022,4,8,20,4.98,112.0
6.199999999999989,827.27,6.199999999999989,7.786,2,50.5045717,-84.8215502,7.786,2022-04-08 20:42:36,,85.0,0.0,26.5,51.0,93.0,252.0,23.0,82.5,21.0,,2022,4,8,20,4.98,112.0
6.800000000000011,835.01,6.800000000000011,7.698,2,50.5044981,-84.8216021,7.698,2022-04-08 20:42:37,,85.0,0.53,26.5,51.0,94.0,276.0,24.5,84.5,21.0,,2022,4,8,20,4.98,112.0
7.0,842.63,7.0,7.303,2,50.5044258,-84.8216536,7.303,2022-04-08 20:42:38,,85.0,1.93,27.0,50.0,95.5,336.0,27.0,87.5,21.0,,2022,4,8,20,4.98,112.0
7.0,850.86,7.0,8.726,2,50.5043455,-84.8217039,8.726,2022-04-08 20:42:39,,85.0,2.78,27.5,49.0,97.5,397.0,29.5,91.0,21.0,,2022,4,8,20,4.98,112.0
7.0,859.92,7.0,9.06,2,50.5042576,-84.82176,9.06,2022-04-08 20:42:40,,86.0,2.77,27.5,49.0,98.0,642.0,30.5,92.0,21.0,,2022,4,8,20,4.98,112.0
7.199999999999989,869.39,7.199999999999989,9.489,2,50.5041661,-84.8218198,9.489,2022-04-08 20:42:41,,93.0,2.61,26.0,51.0,96.0,598.0,29.0,96.5,21.0,,2022,4,8,20,4.98,112.0
7.399999999999977,878.75,7.399999999999977,9.193,2,50.5040762,-84.8218804,9.193,2022-04-08 20:42:42,,97.0,2.45,24.0,50.0,89.5,456.0,27.5,99.0,21.0,,2022,4,8,20,4.98,112.0
7.399999999999977,888.11,7.399999999999977,8.819,2,50.5039861,-84.8219404,8.819,2022-04-08 20:42:43,,99.0,1.8,21.5,47.0,81.0,372.0,27.0,99.0,21.0,,2022,4,8,20,4.98,112.0
7.399999999999977,896.65,7.399999999999977,8.027,2,50.5039041,-84.8219958,8.027,2022-04-08 20:42:44,,100.0,1.14,19.0,43.0,73.0,289.0,27.0,99.0,21.0,,2022,4,8,20,4.98,112.0
7.399999999999977,904.57,7.399999999999977,7.485,2,50.5038305,-84.8220533,7.485,2022-04-08 20:42:45,,102.0,1.16,17.0,40.0,64.5,206.0,26.5,99.5,21.0,,2022,4,8,20,4.98,112.0
7.199999999999989,911.62,7.199999999999989,7.126,2,50.5037645,-84.8221033,7.126,2022-04-08 20:42:46,,103.0,1.06,14.5,37.0,56.0,122.0,26.0,99.5,21.0,,2022,4,8,20,4.98,112.0
7.199999999999989,918.96,7.199999999999989,7.057,2,50.503693,-84.8221481,7.057,2022-04-08 20:42:47,,93.0,0.46,12.5,34.0,49.0,118.0,25.5,99.5,21.0,,2022,4,8,20,4.98,112.0
7.399999999999977,926.34,7.399999999999977,7.633,2,50.5036209,-84.8221924,7.633,2022-04-08 20:42:48,,35.0,-0.35,13.0,35.0,50.0,461.0,25.5,99.0,21.0,,2022,4,8,20,4.98,112.0
7.600000000000023,933.82,7.600000000000023,6.977,2,50.5035484,-84.822239,6.977,2022-04-08 20:42:49,,46.0,-0.34,16.5,39.0,58.0,419.0,24.0,97.5,21.0,,2022,4,8,20,4.98,112.0
8.0,940.75,8.0,6.839,2,50.5034801,-84.8222788,6.839,2022-04-08 20:42:50,,56.0,0.46,20.0,44.0,66.0,377.0,23.0,96.0,21.0,,2022,4,8,20,4.98,112.0
8.399999999999977,947.97,8.399999999999977,7.193,2,50.5034077,-84.8223166,7.193,2022-04-08 20:42:51,,67.0,1.52,23.5,49.0,73.5,335.0,22.0,94.5,21.0,,2022,4,8,20,4.98,112.0
8.600000000000023,955.45,8.600000000000023,7.365,2,50.5033318,-84.8223516,7.365,2022-04-08 20:42:52,,77.0,2.85,26.5,54.0,81.5,294.0,20.5,92.5,21.0,,2022,4,8,20,4.98,112.0
