accumulated_power,activity_type,altitude,cadence,combined_pedal_smoothness,distance,enhanced_altitude,enhanced_speed,fractional_cadence,heart_rate,left_pco,left_pedal_smoothness,left_power_phase,left_power_phase_peak,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pco,right_pedal_smoothness,right_power_phase,right_power_phase_peak,right_torque_effectiveness,saturated_hemoglobin_percent,speed,stance_time,stance_time_balance,stance_time_percent,step_length,temperature,time_from_course,timestamp,total_hemoglobin_conc,vertical_oscillation,vertical_ratio,unknown_61,unknown_63,unknown_64,unknown_65,unknown_66,unknown_87,unknown_88,unknown_90,year,month,day,hour,wind_speed,wind_direction
,,1088.2,,,217.1,1088.2,7.467,,108,,,"(None, None)","(None, None)",,,53.132393,-86.8708727,,,,"(None, None)","(None, None)",,,7.467,,,,,25,,2019-12-29 16:10:22,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1086.4,,,223.35,1086.4,7.272,,108,,,"(None, None)","(None, None)",,,53.1323278,-86.8708644,,,,"(None, None)","(None, None)",,,7.272,,,,,25,,2019-12-29 16:10:23,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1084.6,,,229.51,1084.6,7.063,,108,,,"(None, None)","(None, None)",,,53.1322637,-86.8708594,,,,"(None, None)","(None, None)",,,7.063,,,,,25,,2019-12-29 16:10:24,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1083.0,,,236.0,1083.0,7.063,,108,,,"(None, None)","(None, None)",,,53.1321955,-86.87085,,,,"(None, None)","(None, None)",,,7.063,,,,,24,,2019-12-29 16:10:25,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1081.4,,,243.94,1081.4,7.063,,107,,,"(None, None)","(None, None)",,,53.1321181,-86.8708055,,,,"(None, None)","(None, None)",,,7.063,,,,,24,,2019-12-29 16:10:26,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1079.0,,,252.28,1079.0,7.544,,107,,,"(None, None)","(None, None)",,,53.1320505,-86.8707269,,,,"(None, None)","(None, None)",,,7.544,,,,,24,,2019-12-29 16:10:27,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1076.2,,,260.81,1076.2,8.335,,107,,,"(None, None)","(None, None)",,,53.1319783,-86.8706543,,,,"(None, None)","(None, None)",,,8.335,,,,,24,,2019-12-29 16:10:28,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1073.0,,,269.11,1073.0,8.335,,106,,,"(None, None)","(None, None)",,,53.1319061,-86.8705912,,,,"(None, None)","(None, None)",,,8.335,,,,,24,,2019-12-29 16:10:29,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1070.2,,,276.17,1070.2,8.335,,106,,,"(None, None)","(None, None)",,,53.1318636,-86.8705098,,,,"(None, None)","(None, None)",,,8.335,,,,,24,,2019-12-29 16:10:30,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1067.8,,,283.76,1067.8,8.315,,107,,,"(None, None)","(None, None)",,,53.1318603,-86.8704018,,,,"(None, None)","(None, None)",,,8.315,,,,,24,,2019-12-29 16:10:31,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1065.0,,,292.85,1065.0,8.315,,107,,,"(None, None)","(None, None)",,,53.1318696,-86.8702706,,,,"(None, None)","(None, None)",,,8.315,,,,,24,,2019-12-29 16:10:32,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1062.0,,,303.44,1062.0,8.315,,106,,,"(None, None)","(None, None)",,,53.1319039,-86.8701239,,,,"(None, None)","(None, None)",,,8.315,,,,,24,,2019-12-29 16:10:33,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1059.2,,,314.07,1059.2,9.021,,106,,,"(None, None)","(None, None)",,,53.1319564,-86.8699876,,,,"(None, None)","(None, None)",,,9.021,,,,,24,,2019-12-29 16:10:34,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1056.8,,,323.11,1056.8,9.021,,106,,,"(None, None)","(None, None)",,,53.1320119,-86.8698831,,,,"(None, None)","(None, None)",,,9.021,,,,,24,,2019-12-29 16:10:35,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1054.4,,,330.71,1054.4,9.021,,108,,,"(None, None)","(None, None)",,,53.1320434,-86.8697821,,,,"(None, None)","(None, None)",,,9.021,,,,,24,,2019-12-29 16:10:36,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1052.2,,,338.38,1052.2,8.131,,106,,,"(None, None)","(None, None)",,,53.132049,-86.8696712,,,,"(None, None)","(None, None)",,,8.131,,,,,24,,2019-12-29 16:10:37,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1050.2,,,344.71,1050.2,7.319,,106,,,"(None, None)","(None, None)",,,53.1320368,-86.8695818,,,,"(None, None)","(None, None)",,,7.319,,,,,24,,2019-12-29 16:10:38,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1048.4,,,348.88,1048.4,6.914,,106,,,"(None, None)","(None, None)",,,53.1320252,-86.8695252,,,,"(None, None)","(None, None)",,,6.914,,,,,24,,2019-12-29 16:10:39,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1047.2,,,350.38,1047.2,5.931,,105,,,"(None, None)","(None, None)",,,53.132021,-86.8695036,,,,"(None, None)","(None, None)",,,5.931,,,,,24,,2019-12-29 16:10:40,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1046.6,,,351.52,1046.6,3.606,,105,,,"(None, None)","(None, None)",,,53.1320257,-86.8694914,,,,"(None, None)","(None, None)",,,3.606,,,,,24,,2019-12-29 16:10:41,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1046.2,,,352.4,1046.2,1.779,,105,,,"(None, None)","(None, None)",,,53.1320221,-86.8694881,,,,"(None, None)","(None, None)",,,1.779,,,,,24,,2019-12-29 16:10:44,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1046.0,,,352.41,1046.0,1.777,,107,,,"(None, None)","(None, None)",,,53.1320246,-86.8694862,,,,"(None, None)","(None, None)",,,1.777,,,,,24,,2019-12-29 16:10:45,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1045.8,,,352.55,1045.8,0.756,,112,,,"(None, None)","(None, None)",,,53.1320255,-86.8694778,,,,"(None, None)","(None, None)",,,0.756,,,,,24,,2019-12-29 16:10:49,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1045.8,,,352.92,1045.8,0.756,,112,,,"(None, None)","(None, None)",,,53.1320204,-86.8694745,,,,"(None, None)","(None, None)",,,0.756,,,,,24,,2019-12-29 16:10:50,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1045.8,,,353.19,1045.8,0.284,,117,,,"(None, None)","(None, None)",,,53.1320172,-86.869471,,,,"(None, None)","(None, None)",,,0.284,,,,,24,,2019-12-29 16:10:52,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1045.6,,,353.21,1045.6,0.284,,117,,,"(None, None)","(None, None)",,,53.1320212,-86.8694715,,,,"(None, None)","(None, None)",,,0.284,,,,,24,,2019-12-29 16:10:53,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1044.6,,,353.21,1044.6,3.434,,113,,,"(None, None)","(None, None)",,,53.1322489,-86.8693659,,,,"(None, None)","(None, None)",,,3.434,,,,,25,,2019-12-29 16:11:27,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1042.4,,,368.61,1042.4,5.253,,113,,,"(None, None)","(None, None)",,,53.1324063,-86.8692985,,,,"(None, None)","(None, None)",,,5.253,,,,,24,,2019-12-29 16:11:29,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1040.8,,,377.87,1040.8,6.494,,113,,,"(None, None)","(None, None)",,,53.1325027,-86.8692696,,,,"(None, None)","(None, None)",,,6.494,,,,,24,,2019-12-29 16:11:30,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1039.4,,,387.67,1039.4,8.136,,112,,,"(None, None)","(None, None)",,,53.1326006,-86.8692196,,,,"(None, None)","(None, None)",,,8.136,,,,,24,,2019-12-29 16:11:31,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1038.0,,,397.69,1038.0,8.892,,112,,,"(None, None)","(None, None)",,,53.1326871,-86.8691307,,,,"(None, None)","(None, None)",,,8.892,,,,,24,,2019-12-29 16:11:32,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1036.2,,,408.65,1036.2,9.685,,112,,,"(None, None)","(None, None)",,,53.1327677,-86.8690118,,,,"(None, None)","(None, None)",,,9.685,,,,,24,,2019-12-29 16:11:33,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1034.2,,,419.64,1034.2,10.676,,112,,,"(None, None)","(None, None)",,,53.1328413,-86.8688852,,,,"(None, None)","(None, None)",,,10.676,,,,,24,,2019-12-29 16:11:34,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,1032.2,,,431.12,1032.2,10.753,,112,,,"(None, None)","(None, None)",,,53.1329307,-86.8687701,,,,"(None, None)","(None, None)",,,10.753,,,,,24,,2019-12-29 16:11:35,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1030.4,,,441.58,1030.4,10.753,,112,,,"(None, None)","(None, None)",,,53.1330122,-86.8686664,,,,"(None, None)","(None, None)",,,10.753,,,,,24,,2019-12-29 16:11:36,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1028.8,,,452.6,1028.8,10.753,,111,,,"(None, None)","(None, None)",,,53.1331059,-86.8685687,,,,"(None, None)","(None, None)",,,10.753,,,,,24,,2019-12-29 16:11:37,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1027.6,,,463.92,1027.6,10.753,,111,,,"(None, None)","(None, None)",,,53.1332023,-86.8684656,,,,"(None, None)","(None, None)",,,10.753,,,,,24,,2019-12-29 16:11:38,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1026.2,,,475.51,1026.2,10.753,,113,,,"(None, None)","(None, None)",,,53.1332843,-86.8683339,,,,"(None, None)","(None, None)",,,10.753,,,,,24,,2019-12-29 16:11:39,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1024.2,,,488.39,1024.2,11.309,,112,,,"(None, None)","(None, None)",,,53.1333763,-86.8681895,,,,"(None, None)","(None, None)",,,11.309,,,,,23,,2019-12-29 16:11:40,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1021.5999999999999,,,501.89,1021.5999999999999,12.371,,112,,,"(None, None)","(None, None)",,,53.1334498,-86.8680161,,,,"(None, None)","(None, None)",,,12.371,,,,,23,,2019-12-29 16:11:41,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1018.2,,,516.29,1018.2,12.852,,113,,,"(None, None)","(None, None)",,,53.1335199,-86.8678277,,,,"(None, None)","(None, None)",,,12.852,,,,,23,,2019-12-29 16:11:42,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1014.4000000000001,,,530.73,1014.4000000000001,13.694,,115,,,"(None, None)","(None, None)",,,53.1336217,-86.867669,,,,"(None, None)","(None, None)",,,13.694,,,,,23,,2019-12-29 16:11:43,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1010.5999999999999,,,544.74,1010.5999999999999,13.698,,114,,,"(None, None)","(None, None)",,,53.1337201,-86.8675184,,,,"(None, None)","(None, None)",,,13.698,,,,,23,,2019-12-29 16:11:44,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1007.0,,,558.14,1007.0,13.698,,114,,,"(None, None)","(None, None)",,,53.1338053,-86.8673653,,,,"(None, None)","(None, None)",,,13.698,,,,,23,,2019-12-29 16:11:45,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1004.4000000000001,,,570.26,1004.4000000000001,13.694,,115,,,"(None, None)","(None, None)",,,53.1338975,-86.8672454,,,,"(None, None)","(None, None)",,,13.694,,,,,23,,2019-12-29 16:11:46,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1002.5999999999999,,,581.38,1002.5999999999999,12.368,,113,,,"(None, None)","(None, None)",,,53.1339894,-86.8671457,,,,"(None, None)","(None, None)",,,12.368,,,,,23,,2019-12-29 16:11:47,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,1001.0,,,589.85,1001.0,11.065,,113,,,"(None, None)","(None, None)",,,53.1340512,-86.8670565,,,,"(None, None)","(None, None)",,,11.065,,,,,23,,2019-12-29 16:11:48,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,999.8,,,594.99,999.8,10.155,,113,,,"(None, None)","(None, None)",,,53.1340802,-86.8669944,,,,"(None, None)","(None, None)",,,10.155,,,,,23,,2019-12-29 16:11:49,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,998.5999999999999,,,598.21,998.5999999999999,7.838,,113,,,"(None, None)","(None, None)",,,53.134093,-86.8669526,,,,"(None, None)","(None, None)",,,7.838,,,,,23,,2019-12-29 16:11:50,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,997.2,,,601.62,997.2,2.988,,116,,,"(None, None)","(None, None)",,,53.1340926,-86.866905,,,,"(None, None)","(None, None)",,,2.988,,,,,23,,2019-12-29 16:11:52,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,996.5999999999999,,,603.09,996.5999999999999,2.66,,116,,,"(None, None)","(None, None)",,,53.1340997,-86.8668865,,,,"(None, None)","(None, None)",,,2.66,,,,,23,,2019-12-29 16:11:53,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,996.0,,,605.74,996.0,2.66,,114,,,"(None, None)","(None, None)",,,53.1341216,-86.8668627,,,,"(None, None)","(None, None)",,,2.66,,,,,23,,2019-12-29 16:11:54,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,995.2,,,613.05,995.2,2.941,,114,,,"(None, None)","(None, None)",,,53.1341874,-86.8668042,,,,"(None, None)","(None, None)",,,2.941,,,,,23,,2019-12-29 16:11:56,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,994.5999999999999,,,616.05,994.5999999999999,2.941,,113,,,"(None, None)","(None, None)",,,53.1342161,-86.866785,,,,"(None, None)","(None, None)",,,2.941,,,,,23,,2019-12-29 16:11:57,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,993.8,,,617.7,993.8,2.552,,113,,,"(None, None)","(None, None)",,,53.1342272,-86.8667687,,,,"(None, None)","(None, None)",,,2.552,,,,,23,,2019-12-29 16:11:59,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,993.5999999999999,,,618.01,993.5999999999999,1.121,,114,,,"(None, None)","(None, None)",,,53.134229,-86.8667689,,,,"(None, None)","(None, None)",,,1.121,,,,,23,,2019-12-29 16:12:01,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,993.4000000000001,,,623.53,993.4000000000001,1.03,,113,,,,,,,53.1342813,-86.8667301,,,,,,,,1.03,,,,,23,,2019-12-29 16:12:08,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,993.2,,,625.87,993.2,0.987,,112,,,,,,,53.1343057,-86.8667191,,,,,,,,0.987,,,,,24,,2019-12-29 16:12:12,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,993.5999999999999,,,628.52,993.5999999999999,0.5,,114,,,,,,,53.13433,-86.8666965,,,,,,,,0.5,,,,,24,,2019-12-29 16:12:18,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,992.5999999999999,,,639.79,992.5999999999999,1.554,,115,,,,,,,53.134407,-86.8665622,,,,,,,,1.554,,,,,24,,2019-12-29 16:12:25,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,992.0,,,641.8,992.0,1.721,,114,,,,,,,53.1344134,-86.8665336,,,,,,,,1.721,,,,,24,,2019-12-29 16:12:26,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,991.4000000000001,,,648.35,991.4000000000001,2.373,,114,,,,,,,53.1343915,-86.8664409,,,,,,,,2.373,,,,,24,,2019-12-29 16:12:28,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,991.0,,,653.35,991.0,2.811,,114,,,,,,,53.134372,-86.8663703,,,,,,,,2.811,,,,,24,,2019-12-29 16:12:29,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,989.0,,,668.1,989.0,5.758,,115,,,,,,,53.1343157,-86.8661627,,,,,,,,5.758,,,,,23,,2019-12-29 16:12:31,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,987.4000000000001,,,676.89,987.4000000000001,7.139,,115,,,,,,,53.1343002,-86.8660334,,,,,,,,7.139,,,,,23,,2019-12-29 16:12:32,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,985.8,,,686.85,985.8,8.259,,115,,,,,,,53.1342798,-86.8658881,,,,,,,,8.259,,,,,23,,2019-12-29 16:12:33,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,983.8,,,696.79,983.8,9.303,,114,,,,,,,53.1342352,-86.8657547,,,,,,,,9.303,,,,,23,,2019-12-29 16:12:34,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,981.5999999999999,,,707.17,981.5999999999999,9.911,,113,,,,,,,53.134196,-86.8656114,,,,,,,,9.911,,,,,23,,2019-12-29 16:12:35,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,979.2,,,717.88,979.2,10.014,,115,,,,,,,53.1341891,-86.8654547,,,,,,,,10.014,,,,,23,,2019-12-29 16:12:36,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,976.8,,,728.78,976.8,10.331,,113,,,,,,,53.134167,-86.8652972,,,,,,,,10.331,,,,,23,,2019-12-29 16:12:37,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,973.8,,,740.19,973.8,10.884,,114,,,,,,,53.1341128,-86.865148,,,,,,,,10.884,,,,,23,,2019-12-29 16:12:38,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,970.8,,,752.63,970.8,11.077,,114,,,,,,,53.1340586,-86.8649823,,,,,,,,11.077,,,,,23,,2019-12-29 16:12:39,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,967.8,,,765.62,967.8,11.732,,113,,,,,,,53.134004,-86.8648084,,,,,,,,11.732,,,,,23,,2019-12-29 16:12:40,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,964.4000000000001,,,778.96,964.4000000000001,13.108,,114,,,,,,,53.1339695,-86.8646185,,,,,,,,13.108,,,,,23,,2019-12-29 16:12:41,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,960.8,,,793.83,960.8,13.392,,112,,,,,,,53.1339603,-86.8644013,,,,,,,,13.392,,,,,22,,2019-12-29 16:12:42,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,956.2,,,808.99,956.2,13.879,,112,,,,,,,53.1339551,-86.8641804,,,,,,,,13.879,,,,,22,,2019-12-29 16:12:43,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,950.5999999999999,,,824.5,950.5999999999999,14.588,,113,,,,,,,53.1339345,-86.8639584,,,,,,,,14.588,,,,,22,,2019-12-29 16:12:44,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,945.5999999999999,,,840.73,945.5999999999999,15.109,,114,,,,,,,53.1339082,-86.8637299,,,,,,,,15.109,,,,,22,,2019-12-29 16:12:45,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,941.5999999999999,,,856.76,941.5999999999999,15.21,,114,,,,,,,53.1338759,-86.8635038,,,,,,,,15.21,,,,,22,,2019-12-29 16:12:46,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,937.8,,,872.42,937.8,15.444,,115,,,,,,,53.1338272,-86.8632865,,,,,,,,15.444,,,,,22,,2019-12-29 16:12:47,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,934.2,,,887.79,934.2,15.444,,114,,,,,,,53.1337728,-86.8630759,,,,,,,,15.444,,,,,22,,2019-12-29 16:12:48,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,930.5999999999999,,,903.19,930.5999999999999,15.444,,113,,,,,,,53.1337204,-86.8628636,,,,,,,,15.444,,,,,22,,2019-12-29 16:12:49,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
,,927.0,,,918.23,927.0,15.298,,116,,,,,,,53.1336725,-86.8626547,,,,,,,,15.298,,,,,22,,2019-12-29 16:12:50,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,924.0,,,932.86,924.0,15.163,,117,,,,,,,53.1336173,-86.8624561,,,,,,,,15.163,,,,,22,,2019-12-29 16:12:51,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,922.0,,,946.8,922.0,14.876,,118,,,,,,,53.1335624,-86.8622668,,,,,,,,14.876,,,,,21,,2019-12-29 16:12:52,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,920.2,,,960.05,920.2,14.05,,119,,,,,,,53.1334996,-86.8620903,,,,,,,,14.05,,,,,21,,2019-12-29 16:12:53,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,917.8,,,973.25,917.8,14.05,,119,,,,,,,53.1334509,-86.8619041,,,,,,,,14.05,,,,,21,,2019-12-29 16:12:54,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,914.5999999999999,,,987.21,914.5999999999999,13.996,,119,,,,,,,53.1334036,-86.861708,,,,,,,,13.996,,,,,21,,2019-12-29 16:12:55,,,,,,,,,,300,,2019,12,29,16,2.5,106.0
,,910.4000000000001,,,1001.53,910.4000000000001,13.996,,120,,,,,,,53.1333463,-86.8615148,,,,,,,,13.996,,,,,21,,2019-12-29 16:12:56,,,,,,,,,,100,,2019,12,29,16,2.5,106.0
