altitude,distance,enhanced_altitude,enhanced_speed,gps_accuracy,position_lat,position_long,speed,timestamp,ascent,battery_soc,cadence,calories,descent,grade,left_right_balance,power,temperature,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,year,month,day,hour,wind_speed,wind_direction
-0.19999999999998863,3.04,-0.19999999999998863,3.763,2,49.9062828,-85.170781,3.763,2023-05-21 16:45:07,,,,,,,,,,,,,,2023,5,21,16,2.97,20.0
0.0,6.08,0.0,3.665,2,49.9062736,-85.1708217,3.665,2023-05-21 16:45:08,0.0,49.0,50.0,0.0,0.0,0.27,22.0,56.0,,,,,,2023,5,21,16,2.97,20.0
0.0,9.5,0.0,3.548,2,49.9062644,-85.1708701,3.548,2023-05-21 16:45:09,0.0,,48.0,0.0,0.0,0.61,28.0,51.0,23.0,,,,,2023,5,21,16,2.97,20.0
0.19999999999998863,12.97,0.19999999999998863,3.134,2,49.9062553,-85.1709197,3.134,2023-05-21 16:45:10,0.0,,45.0,0.0,0.0,0.96,34.0,42.0,23.0,,,,,2023,5,21,16,2.97,20.0
0.19999999999998863,15.97,0.19999999999998863,2.641,2,49.9062511,-85.1709602,2.641,2023-05-21 16:45:11,0.0,,40.0,0.0,0.0,1.32,41.0,37.0,23.0,7.5,26.0,12.5,49.5,2023,5,21,16,2.97,20.0
0.19999999999998863,18.79,0.19999999999998863,2.541,2,49.9062462,-85.1710016,2.541,2023-05-21 16:45:12,0.0,,35.0,0.0,0.0,1.67,41.0,32.0,23.0,9.0,33.0,12.5,47.5,2023,5,21,16,2.97,20.0
0.19999999999998863,21.69,0.19999999999998863,2.755,2,49.9062395,-85.1710423,2.755,2023-05-21 16:45:13,1.0,,35.0,0.0,0.0,1.97,39.0,38.0,23.0,11.0,39.5,13.0,45.5,2023,5,21,16,2.97,20.0
0.19999999999998863,24.9,0.19999999999998863,3.153,2,49.9062325,-85.1710834,3.153,2023-05-21 16:45:14,1.0,,42.0,0.0,0.0,2.13,47.0,54.0,23.0,26.0,79.0,13.0,57.0,2023,5,21,16,2.97,20.0
0.19999999999998863,28.6,0.19999999999998863,3.813,2,49.906221,-85.1711339,3.813,2023-05-21 16:45:15,1.0,,52.0,0.0,0.0,2.14,49.0,164.0,23.0,31.0,95.0,20.5,80.0,2023,5,21,16,2.97,20.0
0.19999999999998863,33.05,0.19999999999998863,4.542,2,49.9062073,-85.1711986,4.542,2023-05-21 16:45:16,1.0,,62.0,0.0,0.0,1.88,54.0,225.0,23.0,31.5,99.0,26.5,97.0,2023,5,21,16,2.97,20.0
0.39999999999997726,37.81,0.39999999999997726,4.398,2,49.9061913,-85.171266,4.398,2023-05-21 16:45:17,1.0,,67.0,0.0,0.0,1.41,53.0,234.0,23.0,29.0,93.5,26.5,97.0,2023,5,21,16,2.97,20.0
0.39999999999997726,42.38,0.39999999999997726,4.085,2,49.906178,-85.1713296,4.085,2023-05-21 16:45:18,1.0,,72.0,1.0,0.0,0.99,44.0,243.0,24.0,20.0,65.5,22.5,84.5,2023,5,21,16,2.97,20.0
0.39999999999997726,46.59,0.39999999999997726,3.942,2,49.9061664,-85.1713887,3.942,2023-05-21 16:45:19,1.0,,71.0,1.0,0.0,0.72,37.0,221.0,24.0,10.5,37.5,18.0,72.0,2023,5,21,16,2.97,20.0
0.39999999999997726,50.67,0.39999999999997726,3.894,2,49.9061576,-85.1714431,3.894,2023-05-21 16:45:20,1.0,,68.0,1.0,0.0,0.58,53.0,82.0,24.0,12.5,43.0,12.0,46.0,2023,5,21,16,2.97,20.0
0.6000000000000227,54.88,0.6000000000000227,4.116,2,49.9061531,-85.1715028,4.116,2023-05-21 16:45:21,1.0,,65.0,1.0,0.0,0.59,53.0,67.0,24.0,15.5,51.0,11.5,37.5,2023,5,21,16,2.97,20.0
0.6000000000000227,58.97,0.6000000000000227,4.118,2,49.9061412,-85.1715615,4.118,2023-05-21 16:45:22,1.0,,64.0,1.0,0.0,0.73,49.0,67.0,24.0,14.5,44.5,18.5,59.5,2023,5,21,16,2.97,20.0
0.6000000000000227,63.04,0.6000000000000227,4.095,2,49.9061255,-85.1716159,4.095,2023-05-21 16:45:23,1.0,,64.0,1.0,0.0,0.93,51.0,75.0,24.0,19.5,66.5,16.0,48.0,2023,5,21,16,2.97,20.0
0.8000000000000114,67.23,0.8000000000000114,4.16,2,49.9061094,-85.1716705,4.16,2023-05-21 16:45:24,1.0,,65.0,1.0,0.0,1.14,57.0,126.0,24.0,22.5,80.0,17.5,58.0,2023,5,21,16,2.97,20.0
0.8000000000000114,71.53,0.8000000000000114,4.258,2,49.9060936,-85.1717252,4.258,2023-05-21 16:45:25,1.0,,67.0,1.0,0.0,1.3,56.0,132.0,24.0,23.0,85.0,20.5,71.5,2023,5,21,16,2.97,20.0
0.8000000000000114,75.87,0.8000000000000114,4.318,2,49.9060799,-85.1717851,4.318,2023-05-21 16:45:26,1.0,,67.0,2.0,0.0,1.38,53.0,132.0,24.0,22.5,82.5,23.5,79.0,2023,5,21,16,2.97,20.0
1.0,80.17,1.0,4.307,2,49.9060687,-85.1718487,4.307,2023-05-21 16:45:27,1.0,,68.0,2.0,0.0,1.4,51.0,132.0,24.0,22.5,76.5,24.0,85.5,2023,5,21,16,2.97,20.0
1.0,84.65,1.0,4.433,2,49.9060548,-85.1719122,4.433,2023-05-21 16:45:28,1.0,,69.0,2.0,0.0,1.35,46.0,142.0,24.0,23.5,80.0,24.0,85.5,2023,5,21,16,2.97,20.0
1.0,89.1,1.0,4.506,2,49.9060393,-85.1719699,4.506,2023-05-21 16:45:29,1.0,,69.0,2.0,0.0,1.2,53.0,138.0,24.0,23.0,78.5,25.5,91.5,2023,5,21,16,2.97,20.0
1.1999999999999886,93.62,1.1999999999999886,4.518,2,49.9060279,-85.1720294,4.518,2023-05-21 16:45:30,1.0,,70.0,2.0,0.0,1.01,54.0,131.0,24.0,22.0,75.0,26.5,89.0,2023,5,21,16,2.97,20.0
1.1999999999999886,98.25,1.1999999999999886,4.399,2,49.9060162,-85.1720946,4.399,2023-05-21 16:45:31,1.0,,69.0,2.0,0.0,1.0,53.0,118.0,24.0,22.0,74.0,24.0,75.5,2023,5,21,16,2.97,20.0
1.1999999999999886,102.66,1.1999999999999886,4.318,2,49.9060027,-85.1721573,4.318,2023-05-21 16:45:32,1.0,,63.0,2.0,0.0,1.1,53.0,117.0,24.0,24.5,84.5,17.5,60.0,2023,5,21,16,2.97,20.0
1.3999999999999773,107.12,1.3999999999999773,4.376,2,49.9059891,-85.1722211,4.376,2023-05-21 16:45:33,2.0,,63.0,2.0,0.0,1.24,51.0,130.0,24.0,23.5,83.5,20.5,70.5,2023,5,21,16,2.97,20.0
1.3999999999999773,111.63,1.3999999999999773,4.368,2,49.9059752,-85.1722809,4.368,2023-05-21 16:45:34,2.0,,64.0,3.0,0.0,1.35,48.0,141.0,24.0,22.5,82.0,23.5,81.5,2023,5,21,16,2.97,20.0
1.6000000000000227,116.13,1.6000000000000227,4.352,2,49.905964,-85.1723404,4.352,2023-05-21 16:45:35,2.0,,64.0,3.0,0.0,1.44,45.0,143.0,24.0,22.0,80.0,25.5,89.5,2023,5,21,16,2.97,20.0
1.8000000000000114,120.58,1.8000000000000114,4.384,2,49.9059549,-85.1724039,4.384,2023-05-21 16:45:36,2.0,,64.0,3.0,0.0,1.65,42.0,140.0,24.0,22.0,77.5,26.5,93.5,2023,5,21,16,2.97,20.0
1.8000000000000114,125.01,1.8000000000000114,4.327,2,49.9059434,-85.1724677,4.327,2023-05-21 16:45:37,2.0,,64.0,3.0,0.0,1.96,41.0,130.0,24.0,22.0,74.5,27.5,98.0,2023,5,21,16,2.97,20.0
1.8000000000000114,129.54,1.8000000000000114,4.237,2,49.9059296,-85.1725319,4.237,2023-05-21 16:45:38,2.0,,63.0,3.0,0.0,2.1,54.0,118.0,24.0,21.0,70.0,27.5,98.0,2023,5,21,16,2.97,20.0
1.8000000000000114,133.76,1.8000000000000114,3.995,2,49.905916,-85.1725904,3.995,2023-05-21 16:45:39,2.0,,63.0,3.0,0.0,2.07,56.0,99.0,24.0,20.5,70.5,23.0,82.0,2023,5,21,16,2.97,20.0
1.8000000000000114,137.69,1.8000000000000114,3.856,2,49.9059024,-85.1726446,3.856,2023-05-21 16:45:40,2.0,,62.0,3.0,0.0,1.89,56.0,92.0,24.0,19.5,69.5,21.0,72.0,2023,5,21,16,2.97,20.0
2.0,141.7,2.0,4.053,2,49.9058937,-85.172699,4.053,2023-05-21 16:45:41,2.0,,60.0,3.0,0.0,1.71,54.0,88.0,24.0,18.5,65.5,22.5,73.5,2023,5,21,16,2.97,20.0
2.1999999999999886,145.65,2.1999999999999886,3.924,2,49.9058867,-85.1727539,3.924,2023-05-21 16:45:42,2.0,,59.0,3.0,0.0,1.68,51.0,83.0,24.0,18.0,65.5,19.0,66.5,2023,5,21,16,2.97,20.0
2.3999999999999773,149.39,2.3999999999999773,3.525,2,49.9058775,-85.1728087,3.525,2023-05-21 16:45:43,2.0,,58.0,4.0,0.0,1.74,53.0,82.0,24.0,19.0,66.5,17.0,61.0,2023,5,21,16,2.97,20.0
2.6000000000000227,152.77,2.6000000000000227,3.133,2,49.9058734,-85.1728582,3.133,2023-05-21 16:45:44,2.0,,57.0,4.0,0.0,1.9,55.0,78.0,24.0,18.0,62.0,16.0,57.0,2023,5,21,16,2.97,20.0
2.8000000000000114,155.44,2.8000000000000114,2.387,2,49.9058734,-85.1728939,2.387,2023-05-21 16:45:45,3.0,,51.0,4.0,0.0,2.17,58.0,65.0,24.0,16.0,56.0,15.5,53.0,2023,5,21,16,2.97,20.0
2.8000000000000114,157.39,2.8000000000000114,1.543,2,49.9058709,-85.1729213,1.543,2023-05-21 16:45:46,3.0,,36.0,4.0,0.0,2.64,60.0,53.0,24.0,14.0,50.0,15.0,49.5,2023,5,21,16,2.97,20.0
3.0,158.73,3.0,1.235,2,49.9058664,-85.1729388,1.235,2023-05-21 16:45:47,3.0,,22.0,4.0,0.0,3.26,63.0,41.0,24.0,12.0,44.0,14.5,46.0,2023,5,21,16,2.97,20.0
3.0,159.22,3.0,0.582,2,49.9058618,-85.1729479,0.582,2023-05-21 16:45:48,3.0,,7.0,4.0,0.0,3.81,65.0,28.0,24.0,,,,,2023,5,21,16,2.97,20.0
3.3999999999999773,160.04,3.3999999999999773,1.33,1,49.9058549,-85.1729982,1.33,2023-05-21 16:46:14,3.0,,0.0,4.0,0.0,0.0,,0.0,25.0,,,,,2023,5,21,16,2.97,20.0
3.1999999999999886,161.87,3.1999999999999886,1.701,1,49.9058382,-85.1730117,1.701,2023-05-21 16:46:15,3.0,,18.0,4.0,0.0,0.0,47.0,7.0,25.0,,,,,2023,5,21,16,2.97,20.0
3.1999999999999886,164.12,3.1999999999999886,2.102,1,49.9058155,-85.1730109,2.102,2023-05-21 16:46:16,3.0,,24.0,4.0,0.0,0.0,52.0,27.0,25.0,,,,,2023,5,21,16,2.97,20.0
3.1999999999999886,166.51,3.1999999999999886,2.339,1,49.905793,-85.173002,2.339,2023-05-21 16:46:17,3.0,,29.0,4.0,0.0,0.0,56.0,48.0,25.0,,,,,2023,5,21,16,2.97,20.0
3.0,168.84,3.0,2.341,1,49.9057702,-85.172988,2.341,2023-05-21 16:46:18,3.0,,34.0,4.0,0.0,0.0,52.0,93.0,25.0,28.0,95.5,29.0,97.0,2023,5,21,16,2.97,20.0
3.0,171.18,3.0,2.327,2,49.9057448,-85.1729746,2.327,2023-05-21 16:46:19,3.0,,38.0,4.0,0.0,0.0,48.0,84.0,25.0,21.0,73.0,21.5,76.0,2023,5,21,16,2.97,20.0
3.0,173.49,3.0,2.326,2,49.9057201,-85.1729655,2.326,2023-05-21 16:46:20,3.0,,47.0,4.0,0.0,0.0,48.0,79.0,25.0,15.0,52.5,14.5,56.5,2023,5,21,16,2.97,20.0
3.0,176.14,3.0,2.567,2,49.9056925,-85.1729613,2.567,2023-05-21 16:46:21,3.0,,51.0,4.0,0.0,0.0,58.0,100.0,25.0,24.5,81.0,20.0,69.5,2023,5,21,16,2.97,20.0
3.0,179.42,3.0,3.095,2,49.9056583,-85.1729564,3.095,2023-05-21 16:46:22,3.0,,56.0,4.0,0.0,0.0,59.0,133.0,25.0,26.0,90.0,21.0,72.5,2023,5,21,16,2.97,20.0
3.0,183.21,3.0,3.612,2,49.9056193,-85.1729473,3.612,2023-05-21 16:46:23,3.0,,61.0,4.0,0.0,0.0,59.0,135.0,25.0,23.5,84.5,20.5,71.5,2023,5,21,16,2.97,20.0
3.0,187.29,3.0,3.992,2,49.9055763,-85.1729335,3.992,2023-05-21 16:46:24,3.0,,62.0,5.0,0.0,0.0,60.0,112.0,25.0,20.0,71.5,20.0,69.0,2023,5,21,16,2.97,20.0
3.0,191.57,3.0,4.212,2,49.9055308,-85.1729201,4.212,2023-05-21 16:46:25,3.0,,64.0,5.0,0.0,0.0,61.0,96.0,25.0,16.0,58.5,19.0,67.0,2023,5,21,16,2.97,20.0
3.0,195.98,3.0,4.318,2,49.9054847,-85.1729059,4.318,2023-05-21 16:46:26,3.0,,64.0,5.0,0.0,0.0,56.0,83.0,25.0,12.5,45.5,18.0,64.5,2023,5,21,16,2.97,20.0
3.0,200.29,3.0,4.253,2,49.9054391,-85.1728877,4.253,2023-05-21 16:46:27,3.0,,53.0,5.0,0.0,0.0,59.0,42.0,25.0,8.5,32.5,17.5,62.5,2023,5,21,16,2.97,20.0
2.8000000000000114,204.63,2.8000000000000114,4.155,2,49.9053936,-85.1728744,4.155,2023-05-21 16:46:28,3.0,,31.0,5.0,0.0,0.0,62.0,27.0,26.0,6.0,26.0,15.5,57.0,2023,5,21,16,2.97,20.0
2.8000000000000114,209.08,2.8000000000000114,4.294,2,49.9053483,-85.1728605,4.294,2023-05-21 16:46:29,3.0,,10.0,5.0,0.0,0.0,66.0,11.0,26.0,4.0,25.5,13.5,48.0,2023,5,21,16,2.97,20.0
2.8000000000000114,213.48,2.8000000000000114,4.375,2,49.9053028,-85.1728472,4.375,2023-05-21 16:46:30,3.0,,13.0,5.0,0.0,0.0,70.0,0.0,26.0,2.5,24.5,11.0,39.5,2023,5,21,16,2.97,20.0
2.8000000000000114,217.83,2.8000000000000114,4.237,2,49.9052572,-85.172838,4.237,2023-05-21 16:46:31,3.0,,14.0,5.0,0.0,0.0,75.0,0.0,26.0,0.5,23.5,8.5,31.0,2023,5,21,16,2.97,20.0
2.8000000000000114,222.38,2.8000000000000114,4.126,2,49.9052091,-85.1728289,4.126,2023-05-21 16:46:32,3.0,,9.0,5.0,0.0,0.0,79.0,0.0,26.0,0.5,23.0,7.0,34.0,2023,5,21,16,2.97,20.0
2.6000000000000227,227.24,2.6000000000000227,4.317,2,49.9051566,-85.1728198,4.317,2023-05-21 16:46:33,3.0,,4.0,5.0,0.0,0.0,83.0,0.0,26.0,1.0,22.0,6.0,40.0,2023,5,21,16,2.97,20.0
2.6000000000000227,232.12,2.6000000000000227,4.466,2,49.9051053,-85.1728061,4.466,2023-05-21 16:46:34,3.0,,0.0,5.0,0.0,0.0,87.0,0.0,26.0,1.5,21.5,5.0,46.5,2023,5,21,16,2.97,20.0
2.6000000000000227,236.76,2.6000000000000227,4.395,2,49.9050579,-85.172788,4.395,2023-05-21 16:46:35,3.0,,0.0,5.0,0.0,0.0,91.0,0.0,26.0,2.0,20.5,4.0,52.5,2023,5,21,16,2.97,20.0
2.6000000000000227,241.33,2.6000000000000227,4.36,2,49.9050117,-85.1727695,4.36,2023-05-21 16:46:36,3.0,,8.0,5.0,0.0,0.0,95.0,1.0,26.0,2.5,20.0,3.0,58.5,2023,5,21,16,2.97,20.0
2.6000000000000227,245.99,2.6000000000000227,4.456,2,49.9049633,-85.1727463,4.456,2023-05-21 16:46:37,3.0,,16.0,5.0,0.0,0.0,99.0,2.0,26.0,3.0,19.0,2.0,65.0,2023,5,21,16,2.97,20.0
2.6000000000000227,250.7,2.6000000000000227,4.687,2,49.9049137,-85.172724,4.687,2023-05-21 16:46:38,3.0,,12.0,5.0,0.0,0.0,80.0,1.0,26.0,3.5,18.0,1.0,71.0,2023,5,21,16,2.97,20.0
2.3999999999999773,255.5,2.3999999999999773,4.399,2,49.9048638,-85.1727155,4.399,2023-05-21 16:46:39,3.0,,7.0,5.0,0.0,0.0,55.0,1.0,26.0,4.5,18.5,0.0,77.0,2023,5,21,16,2.97,20.0
2.1999999999999886,260.28,2.1999999999999886,4.503,2,49.9048159,-85.172735,4.503,2023-05-21 16:46:40,3.0,,2.0,5.0,0.0,0.0,30.0,0.0,26.0,9.5,35.0,0.0,83.5,2023,5,21,16,2.97,20.0
2.1999999999999886,265.04,2.1999999999999886,4.507,2,49.9047776,-85.1727812,4.507,2023-05-21 16:46:41,3.0,,17.0,5.0,0.0,-1.24,5.0,6.0,26.0,14.5,52.0,0.0,89.5,2023,5,21,16,2.97,20.0
2.0,269.54,2.0,4.06,2,49.9047532,-85.1728357,4.06,2023-05-21 16:46:42,3.0,,25.0,5.0,0.0,-1.48,59.0,20.0,26.0,19.5,68.5,0.0,95.5,2023,5,21,16,2.97,20.0
2.0,273.87,2.0,4.267,2,49.90474,-85.1728938,4.267,2023-05-21 16:46:43,3.0,,60.0,5.0,0.0,-1.67,77.0,71.0,26.0,24.0,81.5,7.0,96.5,2023,5,21,16,2.97,20.0
2.1999999999999886,278.54,2.1999999999999886,4.621,2,49.9047285,-85.1729577,4.621,2023-05-21 16:46:44,3.0,,69.0,5.0,0.0,-1.67,55.0,117.0,26.0,27.5,85.5,27.5,86.5,2023,5,21,16,2.97,20.0
2.1999999999999886,283.48,2.1999999999999886,4.779,2,49.9047146,-85.1730278,4.779,2023-05-21 16:46:45,3.0,,79.0,5.0,0.0,-1.47,58.0,208.0,26.0,26.0,90.5,24.5,89.0,2023,5,21,16,2.97,20.0
2.1999999999999886,288.18,2.1999999999999886,4.722,2,49.904696,-85.1730909,4.722,2023-05-21 16:46:46,3.0,,86.0,6.0,0.0,0.0,52.0,254.0,26.0,27.0,87.5,27.0,96.0,2023,5,21,16,2.97,20.0
2.3999999999999773,292.37,2.3999999999999773,4.319,2,49.9046782,-85.1731453,4.319,2023-05-21 16:46:47,3.0,,83.0,6.0,0.0,-0.53,49.0,249.0,26.0,22.0,75.0,25.0,93.5,2023,5,21,16,2.97,20.0
2.6000000000000227,296.19,2.6000000000000227,3.948,2,49.9046621,-85.173195,3.948,2023-05-21 16:46:48,3.0,,76.0,6.0,0.0,0.19,47.0,220.0,26.0,17.0,66.5,22.0,84.5,2023,5,21,16,2.97,20.0
2.6000000000000227,300.14,2.6000000000000227,3.947,2,49.9046439,-85.1732455,3.947,2023-05-21 16:46:49,4.0,,73.0,6.0,0.0,0.86,46.0,203.0,26.0,22.0,78.0,26.0,82.5,2023,5,21,16,2.97,20.0
2.8000000000000114,304.21,2.8000000000000114,4.029,2,49.904628,-85.1733004,4.029,2023-05-21 16:46:50,4.0,,72.0,6.0,0.0,1.49,47.0,186.0,26.0,26.0,85.5,24.5,83.5,2023,5,21,16,2.97,20.0
3.0,308.16,3.0,4.024,2,49.9046147,-85.1733536,4.024,2023-05-21 16:46:51,4.0,,74.0,7.0,0.0,2.05,49.0,188.0,26.0,27.0,85.0,25.5,89.0,2023,5,21,16,2.97,20.0
3.1999999999999886,312.46,3.1999999999999886,4.281,2,49.9045991,-85.1734116,4.281,2023-05-21 16:46:52,4.0,,76.0,7.0,0.0,2.56,52.0,185.0,26.0,26.5,83.5,25.0,89.5,2023,5,21,16,2.97,20.0
3.1999999999999886,316.96,3.1999999999999886,4.479,2,49.9045855,-85.1734749,4.479,2023-05-21 16:46:53,4.0,,76.0,7.0,0.0,2.89,53.0,178.0,26.0,25.0,83.0,23.0,84.0,2023,5,21,16,2.97,20.0
3.1999999999999886,321.32,3.1999999999999886,4.338,2,49.9045739,-85.1735352,4.338,2023-05-21 16:46:54,4.0,,76.0,7.0,0.0,3.0,50.0,180.0,26.0,24.0,81.5,21.5,79.0,2023,5,21,16,2.97,20.0
3.3999999999999773,325.4,3.3999999999999773,4.063,2,49.9045623,-85.1735915,4.063,2023-05-21 16:46:55,4.0,,75.0,7.0,0.0,2.9,45.0,180.0,26.0,23.0,76.5,25.0,86.5,2023,5,21,16,2.97,20.0
3.3999999999999773,329.0,3.3999999999999773,3.712,2,49.9045531,-85.1736413,3.712,2023-05-21 16:46:56,4.0,,75.0,7.0,0.0,2.53,50.0,167.0,26.0,23.0,76.5,25.5,85.5,2023,5,21,16,2.97,20.0
3.6000000000000227,332.55,3.6000000000000227,3.59,2,49.9045416,-85.1736918,3.59,2023-05-21 16:46:57,5.0,,79.0,8.0,0.0,2.21,54.0,149.0,26.0,23.5,78.5,23.0,77.0,2023,5,21,16,2.97,20.0
3.8000000000000114,336.16,3.8000000000000114,3.603,2,49.9045304,-85.1737415,3.603,2023-05-21 16:46:58,5.0,,78.0,8.0,0.0,2.03,56.0,129.0,26.0,24.5,80.5,18.0,63.5,2023,5,21,16,2.97,20.0
4.0,339.9,4.0,3.723,2,49.9045167,-85.1737908,3.723,2023-05-21 16:46:59,5.0,,79.0,8.0,0.0,2.07,55.0,143.0,26.0,25.0,82.0,14.5,53.5,2023,5,21,16,2.97,20.0
4.199999999999989,343.38,4.199999999999989,3.888,2,49.9045044,-85.1738388,3.888,2023-05-21 16:47:00,5.0,,80.0,8.0,0.0,2.37,54.0,167.0,26.0,23.5,77.5,22.5,78.5,2023,5,21,16,2.97,20.0
4.399999999999977,347.16,4.399999999999977,4.009,2,49.9044942,-85.1738904,4.009,2023-05-21 16:47:01,5.0,,81.0,8.0,0.0,2.95,52.0,168.0,26.0,24.0,79.5,21.5,77.5,2023,5,21,16,2.97,20.0
4.600000000000023,352.06,4.600000000000023,4.065,2,49.9044803,-85.1739559,4.065,2023-05-21 16:47:02,5.0,,82.0,8.0,0.0,3.58,53.0,163.0,26.0,24.5,80.5,21.0,76.0,2023,5,21,16,2.97,20.0
4.600000000000023,356.15,4.600000000000023,4.085,2,49.9044687,-85.1740155,4.085,2023-05-21 16:47:03,6.0,,81.0,9.0,0.0,4.12,55.0,161.0,26.0,24.0,79.0,22.0,77.5,2023,5,21,16,2.97,20.0
4.800000000000011,360.23,4.800000000000011,4.113,2,49.9044577,-85.1740735,4.113,2023-05-21 16:47:04,6.0,,82.0,9.0,0.0,4.33,54.0,162.0,26.0,23.5,78.0,22.5,77.5,2023,5,21,16,2.97,20.0
5.0,364.31,5.0,4.087,2,49.904451,-85.174128,4.087,2023-05-21 16:47:05,6.0,,82.0,9.0,0.0,4.34,50.0,163.0,26.0,20.5,76.5,21.0,74.5,2023,5,21,16,2.97,20.0
5.199999999999989,368.25,5.199999999999989,3.959,2,49.9044439,-85.1741831,3.959,2023-05-21 16:47:06,6.0,,82.0,9.0,0.0,3.97,50.0,160.0,26.0,21.0,71.5,22.5,78.5,2023,5,21,16,2.97,20.0
5.199999999999989,372.14,5.199999999999989,3.913,2,49.9044348,-85.1742378,3.913,2023-05-21 16:47:07,6.0,,80.0,9.0,0.0,3.62,51.0,161.0,26.0,22.0,72.0,23.5,80.5,2023,5,21,16,2.97,20.0
5.399999999999977,376.03,5.399999999999977,3.903,2,49.9044209,-85.1742922,3.903,2023-05-21 16:47:08,6.0,,81.0,9.0,0.0,3.28,51.0,172.0,26.0,24.0,77.5,23.0,78.0,2023,5,21,16,2.97,20.0
5.600000000000023,379.82,5.600000000000023,3.809,2,49.9044026,-85.174342,3.809,2023-05-21 16:47:09,6.0,,81.0,10.0,0.0,3.06,50.0,191.0,26.0,28.0,83.5,22.0,73.0,2023,5,21,16,2.97,20.0
5.800000000000011,383.41,5.800000000000011,3.676,2,49.904387,-85.174387,3.676,2023-05-21 16:47:10,7.0,,79.0,10.0,0.0,3.02,49.0,193.0,26.0,26.5,84.0,24.5,86.5,2023,5,21,16,2.97,20.0
6.199999999999989,386.82,6.199999999999989,3.471,2,49.9043734,-85.1744325,3.471,2023-05-21 16:47:11,7.0,,78.0,10.0,0.0,3.23,47.0,190.0,26.0,24.5,81.5,24.0,83.0,2023,5,21,16,2.97,20.0
6.399999999999977,390.1,6.399999999999977,3.309,2,49.9043596,-85.1744784,3.309,2023-05-21 16:47:12,7.0,,77.0,10.0,0.0,3.64,49.0,188.0,26.0,24.5,84.5,23.5,82.0,2023,5,21,16,2.97,20.0
6.399999999999977,393.45,6.399999999999977,3.35,2,49.9043484,-85.1745239,3.35,2023-05-21 16:47:13,7.0,,76.0,10.0,0.0,4.08,52.0,190.0,26.0,26.0,90.5,24.0,84.0,2023,5,21,16,2.97,20.0
6.600000000000023,396.98,6.600000000000023,3.477,2,49.9043368,-85.1745697,3.477,2023-05-21 16:47:14,7.0,,77.0,11.0,0.0,4.51,55.0,194.0,26.0,27.0,91.5,24.5,84.5,2023,5,21,16,2.97,20.0
6.800000000000011,400.54,6.800000000000011,3.533,2,49.9043232,-85.1746151,3.533,2023-05-21 16:47:15,8.0,,78.0,11.0,0.0,4.93,57.0,209.0,26.0,28.0,92.5,25.0,84.5,2023,5,21,16,2.97,20.0
7.0,404.07,7.0,3.534,2,49.9043095,-85.1746655,3.534,2023-05-21 16:47:16,8.0,,77.0,11.0,0.0,5.08,56.0,204.0,26.0,25.5,86.0,26.0,88.0,2023,5,21,16,2.97,20.0
7.0,407.57,7.0,3.511,2,49.9042984,-85.174715,3.511,2023-05-21 16:47:17,8.0,,77.0,11.0,0.0,5.09,55.0,192.0,26.0,24.5,83.0,26.0,89.5,2023,5,21,16,2.97,20.0
7.199999999999989,411.15,7.199999999999989,3.561,2,49.9042892,-85.1747655,3.561,2023-05-21 16:47:18,8.0,,76.0,11.0,0.0,4.71,54.0,197.0,26.0,25.5,87.0,25.0,87.5,2023,5,21,16,2.97,20.0
7.199999999999989,414.67,7.199999999999989,3.518,2,49.9042825,-85.1748156,3.518,2023-05-21 16:47:19,8.0,,77.0,12.0,0.0,4.15,53.0,204.0,26.0,27.0,91.0,23.5,85.5,2023,5,21,16,2.97,20.0
7.399999999999977,418.06,7.399999999999977,3.424,2,49.9042755,-85.1748611,3.424,2023-05-21 16:47:20,8.0,,77.0,12.0,0.0,3.58,52.0,221.0,26.0,26.0,90.0,23.5,85.0,2023,5,21,16,2.97,20.0
7.600000000000023,421.47,7.600000000000023,3.41,2,49.9042689,-85.1749066,3.41,2023-05-21 16:47:21,8.0,,76.0,12.0,0.0,3.22,53.0,209.0,26.0,25.0,88.0,24.0,85.5,2023,5,21,16,2.97,20.0
7.800000000000011,424.93,7.800000000000011,3.454,2,49.9042619,-85.1749569,3.454,2023-05-21 16:47:22,9.0,,75.0,12.0,0.0,3.11,54.0,188.0,26.0,23.5,86.0,24.5,86.0,2023,5,21,16,2.97,20.0
7.800000000000011,428.42,7.800000000000011,3.479,2,49.9042528,-85.1750065,3.479,2023-05-21 16:47:23,9.0,,73.0,12.0,0.0,3.15,54.0,184.0,26.0,22.5,85.0,24.5,86.5,2023,5,21,16,2.97,20.0
8.0,431.77,8.0,3.401,2,49.9042413,-85.1750517,3.401,2023-05-21 16:47:24,9.0,,73.0,12.0,0.0,3.3,52.0,174.0,26.0,24.5,87.0,26.0,90.0,2023,5,21,16,2.97,20.0
8.199999999999989,435.0,8.199999999999989,3.272,2,49.9042277,-85.1750924,3.272,2023-05-21 16:47:25,9.0,,72.0,13.0,0.0,3.54,54.0,176.0,26.0,26.0,89.5,27.5,94.0,2023,5,21,16,2.97,20.0
8.399999999999977,438.17,8.399999999999977,3.2,2,49.9042116,-85.1751336,3.2,2023-05-21 16:47:26,9.0,,72.0,13.0,0.0,3.87,51.0,182.0,26.0,25.5,86.5,26.0,90.5,2023,5,21,16,2.97,20.0
