timestamp,cadence,calories,left_right_balance,power,battery_soc,left_pedal_smoothness,left_torque_effectiveness,right_pedal_smoothness,right_torque_effectiveness,temperature,distance,enhanced_speed,gps_accuracy,position_lat,position_long,speed,altitude,enhanced_altitude,ascent,descent,grade,year,month,day,hour,wind_speed,wind_direction
2023-05-24 22:32:46,83.0,70.0,47.0,191.0,,20.5,72.0,17.5,69.0,16.0,2407.3,4.884,3.0,50.5101938,-84.8151689,4.884,-3.8000000000000114,-3.8000000000000114,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:47,83.0,70.0,41.0,246.0,,22.0,79.5,18.0,68.5,16.0,2411.98,4.733,3.0,50.5101835,-84.8152352,4.733,-3.8000000000000114,-3.8000000000000114,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:48,83.0,70.0,40.0,245.0,,23.5,87.0,18.5,67.5,16.0,2416.76,4.774,3.0,50.5101869,-84.8153076,4.774,-3.8000000000000114,-3.8000000000000114,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:49,82.0,71.0,42.0,227.0,,21.0,79.5,17.0,63.0,16.0,2421.57,4.791,3.0,50.5101972,-84.8153782,4.791,-3.8000000000000114,-3.8000000000000114,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:50,82.0,71.0,44.0,151.0,,18.0,72.5,16.0,59.0,16.0,2426.27,4.732,3.0,50.5101972,-84.8154419,4.732,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:51,82.0,71.0,46.0,119.0,,15.5,65.0,14.5,54.5,16.0,2430.68,4.485,3.0,50.5101995,-84.8155056,4.485,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:52,76.0,71.0,48.0,94.0,,13.0,57.5,13.0,50.0,16.0,2435.32,4.612,3.0,50.5102119,-84.8155714,4.612,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:53,60.0,71.0,50.0,80.0,,10.0,50.0,12.0,45.5,16.0,2441.02,5.413,3.0,50.5102325,-84.8156492,5.413,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.09,2023,5,24,22,0.99,45.0
2023-05-24 22:32:54,40.0,71.0,52.0,70.0,,,,,,16.0,2447.44,6.172,3.0,50.5102416,-84.8157399,6.172,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:55,20.0,71.0,,60.0,,,,,,16.0,2453.02,5.761,3.0,50.510235,-84.8158231,5.761,-3.6000000000000227,-3.6000000000000227,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:32:56,0.0,71.0,,0.0,,,,,,16.0,2456.43,3.796,3.0,50.5102215,-84.815874,3.796,-3.3999999999999773,-3.3999999999999773,6.0,8.0,0.02,2023,5,24,22,0.99,45.0
2023-05-24 22:32:57,0.0,71.0,,0.0,,,,,,16.0,2456.43,0.0,3.0,50.5102039,-84.8158834,0.0,-3.3999999999999773,-3.3999999999999773,6.0,8.0,0.61,2023,5,24,22,0.99,45.0
2023-05-24 22:33:29,0.0,71.0,,0.0,,,,,,16.0,2456.43,1.322,1.0,50.5099909,-84.8160107,1.322,-3.0,-3.0,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:33:30,0.0,71.0,,0.0,,,,,,16.0,2456.63,4.665,1.0,50.5099287,-84.8160155,4.665,-3.0,-3.0,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
2023-05-24 22:33:31,0.0,71.0,,0.0,,,,,,,2457.26,1.496,1.0,50.5099275,-84.8160085,1.496,-3.0,-3.0,6.0,8.0,0.0,2023,5,24,22,0.99,45.0
